,Iteration,SqrtESSClassic,MISE,IWMin,Bound,TimestepsSoFar,IWFirstEpisode,IWNorm1,ReturnMin,DenMISELogLast,IWLastEpisode,DenMISELogFirst,target_sum_log_mean,ReturnLastEpisode,LQGsigma,ReturnStepMax,ReturnAbsMax,TimeElapsed,LQGmu1,IWMax,IWNorm2,URet,LQGmu01,DenMISEMeanLog,IWMean,ReturnMax,ReturnMean
96,97,3.5425660000000003,16.042745999999998,,16.531723,1940,2.3411343,97.6885,,14.267928,9.548416,16.510397,-601.2293,15.846732999999999,0.11,0.99999833,17.235523,449.84263253211975,-0.128,9.5620575,27.575632000000002,17.54833830082007,-0.013,10.982358999999999,1.007098,17.235523,12.352113000000001
97,98,4.172869,18.93916,,19.354279000000002,1960,8.360992,118.21495,,14.142114000000001,8.488083999999999,16.523989,-554.8312,15.549222,0.11,0.99999833,17.235523,455.42094564437866,-0.115,8.560574,28.329418,17.243690014451484,-0.012,11.014336,1.206275,17.235523,12.384736
98,99,1.7917261999999998,10.648083,,11.61488,1980,3.5555040000000004e-05,72.569115,,18.955612,7.826075e-05,16.595707,-368.4258,15.403998000000001,0.11,0.99999833,17.235523,461.64811849594116,-0.052,33.321144,40.502346,17.068974722982126,-0.005,11.096283,0.7330214,17.235523,12.415234
99,100,2.0289561999999997,16.127384,,16.98114,2000,3.3038269999999995e-08,119.91046000000001,,8.014999000000001,7.0304494,16.585657,-330.79102,14.837128,0.11,0.99999833,17.235523,468.3262445926666,-0.038,39.11738,59.09958,16.406758826963483,-0.004,11.062141,1.1991047,17.235523,12.439453
100,101,3.1249947999999996,10.368814,,10.923131,2020,0.3709423,65.32218,,7.354820299999999,7.1849637e-19,16.575706,-607.4225,14.436641,0.11,0.99999833,17.235523,474.8026392459869,-0.138,9.732759,20.903133,15.948144991894285,-0.014,11.026038,0.64675426,17.235523,12.459228
101,102,4.364681,18.630484,,19.027359,2040,6.3295803,120.65845,,8.184235000000001,6.189451,16.56952,-543.5531599999999,16.038082,0.11,0.99999833,17.235523,480.4844343662262,-0.119,8.439967,27.644278000000003,17.750989306527,-0.012,10.994562,1.1829258999999999,17.235523,12.494314
102,103,2.3593368999999997,14.899683999999999,,15.633888,2060,2.5234322e-06,107.5986,,14.898354999999999,0.00022046131,16.619970000000002,-340.43405,16.025215,0.11,0.99999833,17.235523,488.4879550933838,-0.046,24.319313,45.605442,17.734460928748774,-0.005,11.033945,1.0446466,17.235523,12.528594
103,104,2.196256,17.653013,,18.441734,2080,0.00053548167,125.92947,,13.460997,35.044666,16.610308,-366.21222,13.553984,0.11,0.99999833,17.235523,495.7295546531677,-0.058,35.044666,57.33825,15.0176489056112,-0.006,11.056925,1.2108603,17.235523,12.538454
104,105,4.0517224999999994,16.206476000000002,,16.634007,2100,4.348419,110.260506,,3.748822,7.453885700000001e-06,16.600744,-457.51398,13.690387,0.11,0.99999833,17.235523,504.9658188819885,-0.094,9.921844,27.213243,15.147065191604097,-0.009,10.988163,1.0501001,17.235523,12.549425999999999
105,106,3.7223914,8.277051,,8.742407,2120,,101.942184,,10.994098,,16.631844,-324.63599999999997,14.642551000000001,0.11,0.99999833,17.235523,510.17739629745483,0.381,11.296994,27.386208,16.253078927688616,0.04,10.988433,0.96171874,17.235523,12.569171
106,107,4.4463835,8.882492,,9.272075,2140,,110.70041,,-13.883169,1.204148e-22,16.622454,-355.03738,8.74875,0.11,0.99999833,17.235523,518.9045469760895,0.431,6.363531,24.896729999999998,9.60231736806524,0.046,10.755381,1.0345832,17.235523,12.533466
107,108,4.504823,8.635177,,9.019706,2160,,108.642746,,12.575826,4.623283,16.613152,-357.1274,8.604324,0.11,0.99999833,17.235523,525.7020471096039,0.44,6.092162,24.116982999999998,9.448267464874855,0.047,10.772357000000001,1.0059514,17.235523,12.497086999999999
108,109,4.686449,8.839535,,9.209161,2180,,112.18793000000001,,13.471467,4.2894177,16.603935,-346.86023,8.613145,0.11,0.99999833,17.235523,531.6686582565309,0.429,5.831883400000001,23.938791000000002,9.46218600112168,0.046,10.796996,1.029247,17.235523,12.4614525
109,110,4.5174804,9.002897,,9.386349000000001,2200,,115.15088,,16.909496,5.377801,16.594803,-322.83856000000003,8.59453,0.11,0.99999833,17.235523,541.7279696464539,0.396,7.565126400000001,25.490067,9.43976612681117,0.042,10.852658,1.0468261,17.235523,12.426299
110,111,4.5918794,7.731299400000001,,8.108539,2220,,99.99707,,18.093857,2.8266091,16.585752,-356.75943,8.609728,0.11,0.99999833,17.235523,549.6861929893494,0.457,6.420800700000001,21.776937,9.454642566460727,0.049,10.918122,0.9008745000000001,17.235523,12.391916
111,112,3.0746999,13.480514999999999,,14.043898,2240,,88.39194,,11.992924,,16.576784,-1239.4672,8.551839999999999,0.11,0.99999833,17.235523,557.3638472557068,-0.453,14.541598,28.748152,9.394364861203176,-0.049,10.926707,0.7892137,17.235523,12.357629
112,113,3.0504262000000004,17.525436,,18.093304,2260,,115.87825,,-13.937728,,16.567895999999998,-1308.4843,16.509983,0.11,0.99999833,17.235523,564.9362545013428,-0.613,17.645882,37.987559999999995,18.27606675106557,-0.071,10.704569000000001,1.0254712,17.235523,12.394376
113,114,3.4042573,17.919863,,18.428707,2280,,119.52768,,8.905902000000001,10.914945,16.559084,-1293.9996,17.092716,0.11,0.99999833,17.235523,572.1103196144104,-0.603,14.758907999999998,35.111237,18.871782979991128,-0.07,10.688597,1.0484884,17.235523,12.435589
114,115,1.8492914,3.5293642999999997,,4.466066400000001,2300,,23.747747,,13.667072000000001,0.00026701426,16.55035,-1134.047,17.179052,0.11,0.99999833,17.235523,578.6405515670776,-0.375,9.032193,12.841538,18.959651221824693,-0.039,10.71457,0.20650215,17.235523,12.476836
115,116,1.4866840000000001,17.596375,,18.761541,2320,,119.150566,,4.140278299999999,3.4744007000000006e-12,16.541693,-1304.5472,17.016459,0.11,0.99999833,17.235523,584.8466622829437,-0.738,72.18939,80.14519,18.791150897191237,-0.094,10.651041000000001,1.02716,17.235523,12.515971
116,117,1.4046253,2.2535677000000005,,3.4868042,2340,,15.342823000000001,,14.181470999999998,8.603263,16.53311,-1324.1207,17.189905,0.11,0.99999833,17.235523,591.0185286998749,-0.901,8.603263,10.923072,18.972148979753594,-0.147,10.679975500000001,0.13113524,17.235523,12.55592
117,118,1.003419,4.0307319999999995,,5.757065,2360,,27.771497999999998,,5.3283949999999995,27.676727000000003,16.5246,-1326.0437,17.12624,0.11,0.99999833,17.235523,598.3308088779451,-0.956,27.676727000000003,27.676868,18.90221216114585,-0.187,10.62726,0.23535168,17.235523,12.594650999999999
118,119,1.3469862,24.570187,,25.856195,2380,,170.17719,,16.029945,6.906924700000001e-06,16.51616,-1284.9448,17.172179999999997,0.11,0.99999833,17.235523,605.0009098052979,-0.811,118.89244,126.33922,18.948684916553248,-0.113,10.66607,1.4300604,17.235523,12.633117
119,120,2.2680535,20.258343,,21.022097,2400,,141.92558,,15.765398000000001,33.301353000000006,16.507792000000002,-1257.8362,17.125957,0.11,0.99999875,17.235523,616.0847051143646,-0.722,33.301353000000006,62.57594,18.90653270876799,-0.091,10.709192,1.1827132,17.235523,12.670558
120,121,1.8015583999999998,16.135174,,17.096695,2420,,113.77891499999998,,15.60479,0.059750922000000005,16.499493,-1265.5524,17.115357999999997,0.11,0.99999875,17.235523,621.4799325466156,-0.823,43.383354,63.15583,18.894608279422524,-0.116,10.750232,0.9403216,17.235523,12.707292
121,122,1.4457617,10.512305,,11.710452,2440,,75.25981,,11.685651,2.8680653e-09,16.491262,-1071.497,17.083406,0.11,0.99999875,17.235523,629.3744359016417,-0.377,50.335266,52.055477,18.861550990157443,-0.04,10.756517,0.6168836999999999,17.235523,12.743162
122,123,3.931347,17.280813000000002,,17.721434,2460,,124.43483,,14.190883,9.667366000000001,16.483099,-1157.9979,17.07891,0.11,0.99999875,17.235523,637.4563164710999,-0.5,10.917245,31.651958,18.85747063796326,-0.055,10.780766499999999,1.0116652,17.235523,12.778412
123,124,3.8993275,14.322268,,14.766507,2480,2.0310857,111.49676000000001,,8.267419,6.6632424e-23,16.475002,-557.8483,17.163017,0.11,0.99999875,17.235523,646.6994276046752,-0.129,9.409144,28.593843,18.941400281611234,-0.013,10.760369,0.8991674000000001,17.235523,12.813772
124,125,4.534535,17.81931,,18.201319,2500,8.212031,141.6763,,1.5949286,0.32559106,16.483214999999998,-517.08997,16.373556,0.11,0.99999875,17.235523,652.7105283737183,-0.116,8.542062,31.243843,18.088908690136236,-0.012,10.686067999999999,1.1334104999999999,17.235523,12.84225
125,126,3.9694562000000007,18.308,,18.744392,2520,,134.92532,,17.203701000000002,,16.538876000000002,-1165.875,16.436407,0.11,0.99999875,17.235523,657.6229155063628,-0.581,12.216839,33.990883000000004,18.18354330292012,-0.066,10.738647,1.0708360000000001,17.235523,12.870775
126,127,3.8477507000000006,15.647762,,16.097956,2540,,116.4527,,-0.080918424,9.758336,16.530972,-1103.236,16.829746,0.11,0.99999875,17.235523,666.3814842700957,-0.465,10.27355,30.265137,18.601073722188026,-0.05,10.653769500000001,0.9169504,17.235523,12.901947999999999
127,128,2.4380865000000003,9.011559,,9.722048,2560,0.020540712,70.928055,,13.26034,2.070115e-22,16.523129,-596.20374,17.033913000000002,0.11,0.99999875,17.235523,672.0473313331604,-0.15,22.246872,29.091690000000003,18.81095781694863,-0.015,10.673304,0.5541254,17.235523,12.934229
128,129,1.4620624,19.195078,,20.379868,2580,0.0013895803,148.7488,,-4.165831,98.01085,16.515507,-614.4509,16.814354,0.11,0.99999875,17.235523,679.0942113399507,-0.159,98.01085,101.73902,18.574693493191756,-0.016,10.554661,1.1530913999999999,17.235523,12.964306
129,130,1.3337398999999999,22.32613,,23.62491,2600,0.00022536764,173.81165,,5.4596480000000005,8.341396000000001,16.507795,-623.1541,16.513657000000002,0.11,0.99999875,17.235523,689.3317215442657,-0.165,128.13747,130.319,18.255086721919035,-0.017,10.515023,1.3370126,17.235523,12.991609
130,131,1.4143033,24.930933,,26.155731,2620,3.292986e-05,195.42903,,16.013191,29.438159999999996,16.500134,-631.2489,16.60259,0.11,0.99999875,17.235523,696.1658217906952,-0.17,133.81683,138.18042,18.35925830785861,-0.017,10.55719,1.4918246000000002,17.235523,13.019174000000001
131,132,1.3740038,25.144337,,26.405058,2640,2.7776105000000003e-06,198.7778,,12.571446,12.309698,16.492529,-641.5896,16.038239,0.11,0.99999875,17.235523,706.1698071956635,-0.176,141.44885,144.67049,17.75564295966819,-0.018,10.573564,1.5058923999999998,17.235523,13.042046000000001
132,133,1.4786787000000001,27.309475,,28.48095,2660,1.3731539999999998e-07,217.57336,,13.439418,40.48975,16.484982000000002,-653.4618,16.51746,0.11,0.99999875,17.235523,717.3725299835205,-0.183,139.75867,147.1404,18.275155947441352,-0.019,10.596182,1.63589,17.235523,13.068176
133,134,1.3832916000000002,27.068005,,28.320261,2680,1.0103058e-09,216.98543999999998,,10.41876,15.180933999999999,16.477491,-673.0033,16.414223,0.11,0.99999875,17.235523,727.3002939224243,-0.194,152.38498,156.86168,18.15922321375372,-0.02,10.596769,1.6192944,17.235523,13.093147
134,135,1.1014749,20.185833,,21.758484,2700,2.2784729000000004e-15,162.34569,,17.812804999999997,0.5523409,16.470057,-721.573,16.568108,0.11,0.99999875,17.235523,734.7318098545074,-0.218,146.9802,147.38936999999999,18.32123298398924,-0.022,10.651785,1.2025607,17.235523,13.118888
135,136,4.621957,16.873886,,17.24867,2720,8.071326,145.77504,,15.041314999999999,0.0017629295,16.462677,-476.8939,16.968729999999997,0.11,0.99999875,17.235523,740.8082849979401,-0.117,8.56696,31.53968,18.741175202091924,-0.012,10.682965,1.0718753,17.235523,13.147195000000002
136,137,1.5600009,8.524391,,9.634798,2740,4.3621720000000003e-13,93.82799999999999,,15.458485999999999,1.0570737e-10,16.513004000000002,-263.86172,16.034882999999997,0.11,0.99999875,17.235523,748.9561123847961,-0.021,51.46656,60.146122,17.744508201146747,-0.002,10.7181835,0.6848759,17.235523,13.168273999999998
137,138,2.7151191000000003,15.670979500000001,,16.308975,2760,1.9658468999999998e-06,154.42661999999999,,3.8930464,0.42862487,16.505732000000002,-308.08838,12.598506,0.11,0.99999875,17.235523,757.5140459537506,-0.045,28.58783,56.87655600000001,13.939439945413866,-0.005,10.665894,1.1190335,17.235523,13.164144
138,139,2.2096663,6.645589,,7.429524000000001,2780,,101.4578,,11.367928,1.1530989e-21,16.49851,-175.89865,14.282564,0.11,0.99999875,17.235523,768.9444434642792,0.047,29.331558,45.915442999999996,15.86647225085818,0.005,10.671277,0.7299121999999999,17.235523,13.172192
139,140,1.5784242,9.709316000000001,,10.806761999999999,2800,,149.89287,,6.7063375,0.043378197,16.491343,-163.16855,9.1938095,0.11,0.99999875,17.235523,777.1193158626556,0.066,89.69792,94.963615,10.093541325413565,0.007,10.640701,1.0706632999999999,17.235523,13.143773999999999
140,141,1.4901145,8.250418,,9.412903,2820,,128.30556,,13.949062,55.85135,16.484226,-158.8539,9.07646,0.11,0.99999875,17.235523,788.3385972976685,0.074,65.41639,86.1045,9.96849749742614,0.007,10.663496,0.9099685,17.235523,13.114927999999999
141,142,1.054196,16.951418,,18.594599,2840,,266.2758,,13.649404999999998,252.42221,16.477158,-154.56673999999998,9.038753999999999,0.11,0.99999875,17.235523,799.2066338062286,0.084,252.42221,252.5866,9.927625163133971,0.008,10.682889,1.8751816000000003,17.235523,13.086222
142,143,1.5382472,12.266396499999999,,13.392507,2860,,194.08133,,6.8754663,88.43673000000001,16.47014,-153.59383,9.032588,0.11,0.99999875,17.235523,807.7644608020782,0.083,89.305626,126.17043999999999,9.921181376089493,0.008,10.657107,1.3572121000000001,17.235523,13.057875
143,144,2.5330117000000003,9.491377,,10.1752405,2880,,150.20588999999998,,11.842094,0.00015342201999999998,16.463171,-165.77132,9.041208000000001,0.11,0.99999875,17.235523,814.9725589752197,0.053,29.132928999999997,59.299328,9.929232698525519,0.005,10.665903,1.0430964,17.235523,13.029982
144,145,2.770762,8.840974000000001,,9.466158,2900,,140.82466000000002,,14.606032,15.476985999999998,16.456251,-165.1527,9.100589,0.11,0.99999875,17.235523,823.8330013751984,0.052,23.66641,50.825245,9.993999913736511,0.005,10.692872999999999,0.9712046,17.235523,13.002883
145,146,1.8583976999999998,11.416919,,12.349031,2920,,184.40587,,13.794451,0.0006906477499999999,16.449379,-150.11963,9.118284,0.11,0.99999875,17.235523,833.7378413677216,0.084,57.37454,99.22842,10.013416668795983,0.008,10.713556,1.2630538999999998,17.235523,12.976274499999999
146,147,2.9150164000000003,8.949685,,9.54393,2940,,146.0602,,15.836165,1.8163127000000001,16.442553,-148.49817,9.023622,0.11,0.99999875,17.235523,842.0658388137817,0.115,23.142398999999997,50.106133,9.911075609786426,0.012,10.748960499999999,0.99360675,17.235523,12.949387
147,148,3.1031995,9.441628999999999,,9.999839,2960,,155.17188000000002,,13.583639000000002,19.768257000000002,16.435774,-147.31644,8.991867,0.11,0.99999875,17.235523,848.8654067516327,0.114,19.917089999999998,50.003834000000005,9.875656732057212,0.011,10.767732,1.0484586,17.235523,12.922647
148,149,1.7396858,17.607134,,18.602852,2980,9.832819e-13,156.13431,,15.055686999999999,,16.429039000000003,-688.4613,8.986682,0.11,0.99999875,17.235523,859.33274102211,-0.207,68.089584,89.748566,9.869788327299599,-0.021,10.796501,1.0478812,17.235523,12.896231
149,150,3.1215851000000003,13.255351999999998,,13.810274,3000,0.00044033787000000006,121.15511000000001,,-14.220966,6.493448e-05,16.42235,-579.3835,16.322428,0.11,0.99999875,17.235523,869.6695373058319,-0.163,16.569122,38.81205,18.07188196030409,-0.016,10.629099,0.80770075,17.235523,12.919072
150,151,2.8375003,16.063738,,16.674217000000002,3020,3.137422e-05,170.04698,,7.8336205,1.2672014e-11,16.415709,-305.62377999999995,16.418633,0.11,0.99999875,17.235523,879.8664717674255,-0.051,29.043104,59.92844399999999,18.165386352911753,-0.005,10.609128,1.1261389,17.235523,12.942248
151,152,2.884805,9.399327,,9.999796,3040,,156.9802,,8.206155,1.8751732e-21,16.409107000000002,-158.34505,14.379439000000001,0.11,0.99999875,17.235523,889.307252407074,0.054,22.242035,54.416225,15.884238616572066,0.005,10.593699,1.0327644,17.235523,12.951703
152,153,3.130896,8.499232000000001,,9.052503999999999,3060,,144.41177,,-1.083204,8.195909e-20,16.40255,-146.08765,9.159312,0.11,0.99999875,17.235523,896.3642997741699,0.117,22.120655,46.12474,10.055504589958039,0.012,10.51723,0.9438678,17.235523,12.926916
153,154,3.0784214,9.572967,,10.135669,3080,,163.69498000000002,,5.6198225,5.096579599999999,16.396036,-143.36328,8.983499,0.11,0.99999875,17.235523,906.747740983963,0.105,26.046711,53.174976,9.867479014888044,0.011,10.484810000000001,1.0629544,17.235523,12.901309
154,155,1.6546925,5.8077517,,6.8546143,3100,8.418728e-15,72.05946999999999,,15.545268,,16.389563,-234.86969,9.005372,0.11,0.99999875,17.235523,917.503767967224,-0.015,36.247890000000005,43.548557,9.89102232758786,-0.002,10.51753,0.4648998,17.235523,12.876174
155,156,1.0916157,18.275389999999998,,19.862246,3120,7.285406e-17,241.8738,,-2.1684623,221.13823,16.383132999999997,-223.7773,11.718453,0.11,0.99999875,17.235523,928.4950349330902,-0.009,221.13823,221.57412999999997,12.946005730940161,-0.001,10.432576,1.5504731,17.235523,12.868753
156,157,4.565939,16.52778,,16.907162,3140,9.984015,167.28308,,9.001238,5.158414999999999e-29,16.376742999999998,-415.07953,11.73734,0.11,0.99999875,17.235523,939.3599202632904,-0.101,11.4899235,36.637170000000005,12.992074016813753,-0.01,10.423556,1.0654973,17.235523,12.8615465
157,158,3.2661006,15.720476999999999,,16.250845,3160,1.0348297,162.91756,,6.608141000000001,11.980864,16.432045000000002,-367.9214,15.46875,0.11,0.99999875,17.235523,946.7865850925446,-0.083,23.627644,49.881363,17.15238368453234,-0.008,10.399676,1.0311238,17.235523,12.878048
158,159,2.5486207000000003,7.040294599999999,,7.71997,3180,,122.55448999999999,,17.716042,3.2605633e-30,16.432264,-158.3662,15.373762,0.11,0.99999875,17.235523,957.1997203826904,0.045,26.743134,48.086594,17.051069611011577,0.004,10.445617,0.77078295,17.235523,12.893745
159,160,2.7971656000000005,7.791517,,8.410799,3200,,136.32294,,-2.5416477000000004,23.41701,16.425995,-157.16339,9.206021,0.11,0.99999875,17.235523,968.4628205299376,0.045,23.41701,48.7361,10.100492423532211,0.005,10.362772,0.85201836,17.235523,12.870695
160,161,3.1527874,8.421339999999999,,8.97077,3220,,148.17932,,13.060881,18.0347,16.419764999999998,-155.28293,9.232963999999999,0.11,0.99999875,17.235523,979.7439472675323,0.046,18.437397,46.999466,10.135504254873553,0.005,10.378364999999999,0.92036843,17.235523,12.848102
161,162,3.047534,9.4979515,,10.066357,3240,,169.18338,,9.73091,25.296888,16.413572,-147.63225,9.07034,0.11,0.99999875,17.235523,992.9717745780944,0.058,25.296888,55.514846999999996,9.961680224205503,0.006,10.373649,1.0443418,17.235523,12.824782
162,163,1.0442835,8.172048,,9.830826,3260,4.24381e-22,113.64338000000001,,16.810001,7.231165000000001e-17,16.407420000000002,-195.62302,9.068760000000001,0.11,0.99999875,17.235523,1000.6120145320892,0.004,108.72423,108.824265,9.96028036055773,0.0,10.413094500000001,0.6971986,17.235523,12.801739
163,164,1.514816,14.412595999999999,,15.556123999999999,3280,2.0778942999999998e-20,202.39207,,11.499053,97.11225999999999,16.401301999999998,-200.0157,11.621075,0.11,0.99999875,17.235523,1009.2399945259094,3.326e-05,97.11225999999999,133.60835,12.862765959140525,3.326e-06,10.416935,1.234098,17.235523,12.794539
164,165,1.9168497,13.919162,,14.82285,3300,2.0214544e-19,201.20006,,11.067998,55.07304,16.395224,-202.24393999999998,10.663650500000001,0.11,0.99999875,17.235523,1019.7634975910187,-0.002,62.06815,104.96392,11.791415548794324,-0.0,10.420844,1.2193943,17.235523,12.781625
