,IWFirstEpisode,ReturnMean,DenMISEMeanLog,ReturnMin,TimeElapsed,LQGmu1,IWMin,target_sum_log_mean,LQGmu01,TimestepsSoFar,DenMISELogLast,ReturnMax,IWLastEpisode,IWNorm1,ReturnLastEpisode,DenMISELogFirst,Bound,ReturnAbsMax,SqrtESSClassic,Iteration,IWMax,IWMean,ReturnStepMax,URet,IWNorm2,LQGsigma,MISE
468,,9.264134,14.639129999999998,,4129.919641494751,1.0,,-146.80916000000002,0.745,9380,15.150155999999999,16.505016,1.395286,471.2103,8.520411,15.440501000000001,10.357938,16.505016,18.432066,469,1.3958342,1.0047128,0.99988127,9.359074535257358,25.564703,0.11,8.567036
469,,9.262611999999999,14.645309,,4154.12552523613,1.0,,-146.45877,0.745,9400,17.539291,16.505016,1.3901696000000001,472.21283,8.548646000000002,15.438372,10.35533,16.505016,18.459201999999998,470,1.3946607,1.0047082,0.99988127,9.389516412261758,25.581432,0.11,8.567060000000001
470,,9.261107,14.6518345,,4174.495737314224,1.0,,-146.10953,0.745,9420,17.713818,16.505016,1.3862695,473.21255,8.553856,15.436245999999999,10.3527,16.505016,18.486298,471,1.393492,1.0046976,0.99988127,9.395987820257208,25.598017000000002,0.11,8.567052
471,,9.259536,14.657209,,4198.971936702728,1.0,,-145.76286000000002,0.745,9440,17.185072,16.505016,1.3919393999999998,474.21915,8.519533000000001,15.434125,10.350104,16.505016,18.513353,472,1.3923323,1.0047016,0.99988127,9.356095880808919,25.614979,0.11,8.567065
472,,9.257924000000001,14.667496,,4221.4154546260825,1.0,,-145.41272,0.745,9460,19.518710000000002,16.505016,1.391098,475.22595,8.497155000000001,15.432008999999999,10.347457,16.505016,18.540369000000002,473,1.3911777,1.0047059999999999,0.99988127,9.33457632878974,25.631957999999997,0.11,8.567016
473,,9.256317,14.662956,,4247.0756056308755,1.0,,-145.07886000000002,0.745,9480,12.510839,16.505016,1.3899629,476.2328,8.496046,15.429896,10.344816999999999,16.505016,18.567345,474,1.3900305,1.0047106,0.99988127,9.32919148055898,25.648943,0.11,8.566963000000001
474,,9.254846,14.662344000000001,,4274.883541345595,1.0,,-144.7425,0.745,9500,14.36771,16.505016,1.3795263,477.23022000000003,8.557144000000001,15.427789,10.342202,16.505016,18.594282,475,1.3888909,1.0046952,0.99988127,9.397063420132502,25.665428,0.11,8.566923
475,,9.253209,14.661288,,4300.297276496887,1.0,,-144.40798999999998,0.745,9520,14.155923000000001,16.505016,1.3877336999999998,478.23699999999997,8.476180000000001,15.425685999999999,10.339527,16.505016,18.62118,476,1.3877561999999999,1.0046996,0.99988127,9.309903883190644,25.682423,0.11,8.5668125
476,,9.251634,14.670971,,4326.0198612213135,1.0,,-144.06415,0.745,9540,19.275856,16.505016,1.3865366000000001,479.24365,8.501868,15.423588,10.336938,16.505016,18.648039999999998,477,1.3866291000000002,1.0047036,0.99988127,9.338345322739487,25.699410999999998,0.11,8.566777
477,,9.250113,14.6716,,4348.279106855393,1.0,,-143.73077,0.745,9560,14.96696,16.505016,1.3849083999999998,480.24976,8.523918,15.421494000000001,10.334414,16.505016,18.674858,478,1.3855095,1.0047065999999998,0.99988127,9.360679941547142,25.716381,0.11,8.566794
478,,9.248591000000001,14.673860999999999,,4372.008670568466,1.0,,-143.39716,0.745,9580,15.750696,16.505016,1.3838866,481.25586,8.521482,15.419402999999999,10.331894,16.505016,18.70164,479,1.3843946000000003,1.0047095,0.99988127,9.359069938421092,25.73335,0.11,8.566806
479,,9.247133,14.674206,,4398.8364017009735,1.0,,-143.06683,0.745,9600,14.834774,16.505016,1.3788095,482.25805999999994,8.549021,15.417317,10.329392,16.505016,18.728384,480,1.3832874,1.0047042,0.99988127,9.387914525182472,25.750116000000002,0.11,8.566825
480,,9.245626,14.684535,,4430.071750640869,1.0,,-142.72789,0.745,9620,19.63809,16.505016,1.3817527,483.26415999999995,8.52266,15.415235999999998,10.326898,16.505016,18.755087,481,1.382185,1.0047072,0.99988127,9.359980595780687,25.767097,0.11,8.56684
481,,9.244088,14.687655,,4454.544179439546,1.0,,-142.39754,0.745,9640,16.184464000000002,16.505016,1.3809413000000001,484.2705,8.50428,15.413160000000001,10.324366,16.505016,18.781754,482,1.3810902,1.0047106,0.99988127,9.342295478375547,25.784094,0.11,8.566807
482,,9.242538,14.691304999999998,,4481.948169946671,1.0,,-142.06799999999998,0.745,9660,16.446487,16.505016,1.3799355,485.27692,8.495302,15.411087,10.321817,16.505016,18.80838,483,1.3800013,1.0047141,0.99988127,9.33031857733998,25.801102,0.11,8.566747
483,,9.241155000000001,14.684037,,4506.70517039299,1.0,,-141.75081,0.745,9680,11.169253999999999,16.505016,1.3289454,486.2334,8.572833000000001,15.409019,10.31862,16.505016,18.834948,484,1.3789186000000002,1.0046145,0.99988127,9.416875602122524,25.815489000000003,0.11,8.566025
484,,9.239676,14.688358,,4528.867785930634,1.0,,-141.42328,0.745,9700,16.775362,16.505016,1.3771693999999999,487.23935,8.5240555,15.406954999999998,10.31617,16.505016,18.861504,485,1.3778433,1.0046171999999998,0.99988127,9.36394437529524,25.832478,0.11,8.566042
485,,9.238156,14.692872,,4553.547174453734,1.0,,-141.0969,0.745,9720,16.877413,16.505016,1.3766809,488.24573,8.501114,15.404895999999999,10.313671000000001,16.505016,18.888018,486,1.3767728000000001,1.0046208,0.99988127,9.336090491182617,25.849495,0.11,8.566001
486,,9.236767,14.699185,,4578.436255455017,1.0,,-140.77005,0.745,9740,17.763287,16.505016,1.3652017,489.2417,8.561428,15.40284,10.311172500000001,16.505016,18.914494,487,1.3757083,1.0046030000000001,0.99988127,9.401714636265488,25.865969,0.11,8.5659485
487,,9.235399000000001,14.702785999999998,,4605.768622636795,1.0,,-140.44727,0.745,9760,16.452791,16.505016,1.3505479999999999,490.2241,8.569714,15.400788,10.308468,16.505016,18.940932999999998,488,1.37465,1.0045575999999998,0.99988127,9.411597020126274,25.881726999999998,0.11,8.56568
488,,9.234008,14.707717,,4629.539735555649,1.0,,-140.12442,0.745,9780,17.10964,16.505016,1.3663453,491.22335999999996,8.554372,15.398742000000002,10.306027,16.505016,18.967339000000003,489,1.3735977,1.0045468000000002,0.99988127,9.396446929464084,25.89838,0.11,8.565665
489,,9.232654,14.703426,,4657.789561510086,1.0,,-139.81215,0.745,9800,12.600291,16.505016,1.3377025,492.195,8.570853,15.396699,10.303161,16.505016,18.993696,490,1.3725513999999999,1.0044796,0.99988127,9.41355277447436,25.913597,0.11,8.565214
490,,9.231163,14.706832,,4688.339617729187,1.0,,-139.49341,0.745,9820,16.372495999999998,16.505016,1.371421,493.20148,8.500347,15.39466,10.300716,16.505016,19.020027,491,1.3715098999999997,1.0044837,0.99988127,9.335568213331344,25.93064,0.11,8.565175
491,,9.229766,14.690804,,4720.420473575592,1.0,,-139.1954,0.745,9840,6.816650999999999,16.505016,1.3644786,494.20203,8.544175,15.392625,10.2983,16.505016,19.046322,492,1.3704756,1.0044757,0.99988127,9.3862955154886,25.947372,0.11,8.565155
492,,9.228398,14.701660999999998,,4748.276267766953,1.0,,-138.87177,0.745,9860,20.039182999999998,16.505016,1.3634973,495.20257999999995,8.555978,15.3905945,10.295927,16.505016,19.072582,493,1.3694462,1.0044677,0.99988127,9.396209639867957,25.964108,0.11,8.565168
493,,9.22696,14.706969,,4777.274287939073,1.0,,-138.55498,0.745,9880,17.319666,16.505016,1.3681524999999999,496.2088,8.517122,15.388568,10.293552,16.505016,19.098804,494,1.3684226000000002,1.0044713,0.99988127,9.352482342013074,25.981146,0.11,8.56517
494,,9.225468,14.717765,,4801.826861143112,1.0,,-138.23393000000002,0.745,9900,20.046677,16.505016,1.3673699,497.2152,8.488049,15.386546,10.291112,16.505016,19.124989000000003,495,1.367405,1.0044751,0.99988127,9.322002747738836,25.998196,0.11,8.565096
495,,9.224085,14.720282999999998,,4827.810000896454,1.0,,-137.92242,0.745,9920,15.962582999999999,16.505016,1.3640292,498.21918,8.5397415,15.384528,10.288786,16.505016,19.151135999999997,496,1.3663936,1.0044742,0.99988127,9.381017411791797,26.015123000000003,0.11,8.565126
496,,9.222585,14.700235999999999,,4854.460269927978,1.0,,-137.63474,0.745,9940,4.752365,16.505016,1.3653612,499.22556,8.478538499999999,15.382514000000002,10.286337,16.505016,19.177252,497,1.3653866000000001,1.004478,0.99988127,9.310519729944275,26.032173,0.11,8.565025
497,,9.221188,14.710454,,4883.756349325179,1.0,,-137.31801000000002,0.745,9960,19.78517,16.505016,1.3637937,500.23125999999996,8.527024,15.380504,10.284023,16.505016,19.203329999999998,498,1.3643856,1.0044805,0.99988127,9.365067817463967,26.049194,0.11,8.565047999999999
498,,9.219693,14.70756,,4907.579253673554,1.0,,-137.01561999999998,0.745,9980,13.261675,16.505016,1.3633763,501.23755,8.475387,15.378498,10.281585,16.505016,19.229372,499,1.3633893,1.004484,0.99988127,9.308229250494712,26.066246,0.11,8.564939
499,,9.218363,14.715647,,4932.8029437065115,1.0,,-136.70349,0.745,10000,18.747301,16.505016,1.3558443,502.23717999999997,8.555073,15.376496,10.279263,16.505016,19.255379,500,1.3624002,1.0044744,0.99988127,9.39684841569483,26.082954,0.11,8.564935
500,,9.216959,14.70491,,4955.110428333282,1.0,,-136.41138,0.745,10020,9.333062,16.505016,1.3610859,503.24307000000005,8.514324,15.374497,10.276945,16.505016,19.281351,501,1.3614156000000002,1.0044771000000001,0.99988127,9.349359351518627,26.09999,0.11,8.564926
501,,9.215692500000001,14.701647,,4985.07283449173,1.0,,-136.11314,0.745,10040,13.062538,16.505016,1.2774214,504.16625999999997,8.581692,15.372504000000001,10.273411,16.505016,19.30721,502,1.3604357,1.0043153,0.99988127,9.42570489262723,26.112848,0.11,8.563685000000001
502,,9.214369,14.712074,,5006.632124900818,1.0,,-135.80228,0.745,10060,19.942366,16.505016,1.3551435,505.16832999999997,8.549921000000001,15.370514000000002,10.271144999999999,16.505016,19.333113,503,1.3594618,1.0043108,0.99988127,9.392362257561338,26.129696,0.11,8.56371
503,,9.213083000000001,14.715582000000001,,5030.393275499344,1.0,,-135.49956,0.745,10080,16.475735,16.505016,1.3409175,506.1571,8.566074,15.368526999999998,10.268705,16.505016,19.358978,504,1.3584923999999998,1.0042799999999998,0.99988127,9.40821810973762,26.145858999999998,0.11,8.563552
504,,9.211732000000001,14.721338000000001,,5050.74223780632,1.0,,-135.19574,0.745,10100,17.618920000000003,16.505016,1.3568428,507.16284,8.530689,15.366546,10.266468,16.505016,19.384813,505,1.3575288,1.0042828000000001,0.99988127,9.365819877906462,26.162895000000002,0.11,8.563587
505,,9.210364,14.711271,,5081.750988721848,1.0,,-134.90894,0.745,10120,9.622917,16.505016,1.3559799,508.16857999999996,8.519397999999999,15.364567000000001,10.26421,16.505016,19.410610000000002,506,1.3565711,1.0042857,0.99988127,9.357738635554076,26.179937,0.11,8.563592
506,,9.209096,14.706113,,5109.112120389937,1.0,,-134.61844,0.745,10140,12.092769,16.505016,1.3343656000000002,509.15362999999996,8.568089,15.362592999999999,10.261742,16.505016,19.436373,507,1.355618,1.0042478000000001,0.99988127,9.407498099625002,26.195919,0.11,8.563377000000001
507,,9.207745,14.711541,,5137.866698026657,1.0,,-134.31847,0.745,10160,17.459019,16.505016,1.3542418,510.15955,8.522189,15.360622,10.259511999999999,16.505016,19.462101,508,1.3546693,1.0042511,0.99988127,9.359150305000671,26.212975,0.11,8.563394
508,,9.2063675,14.717219,,5167.227032661438,1.0,,-134.0194,0.745,10180,17.598461,16.505016,1.3536117,511.16577,8.507032,15.358656,10.257255,16.505016,19.4878,509,1.3537266000000001,1.0042549,0.99988127,9.341546258706572,26.230040000000002,0.11,8.563373
509,,9.205098,14.72645,,5192.2911727428445,1.0,,-133.71796,0.745,10200,19.420338,16.505016,1.3452621999999999,512.1644,8.558748,15.356693,10.255018,16.505016,19.513460000000002,510,1.3527870000000002,1.0042440000000001,0.99988127,9.399618375096571,26.246725,0.11,8.563364
510,,9.203901,14.727585000000001,,5219.391331672669,1.0,,-133.42600000000002,0.745,10220,15.302961999999999,16.505016,1.1960594999999998,513.01495,8.593581,15.354733999999999,10.250418,16.505016,19.53878,511,1.3518546,1.0039432,0.99988127,9.43611849363466,26.256242999999998,0.11,8.560955
511,,9.202539999999999,14.741667000000001,,5240.130973815918,1.0,,-133.12196,0.745,10240,21.934576,16.505016,1.3508183999999999,514.0214,8.507181,15.352779,10.248198,16.505016,19.564373,512,1.3509266000000002,1.0039481,0.99988127,9.34374348342104,26.27334,0.11,8.5609455
512,,9.201302,14.750628,,5266.273252010346,1.0,,-132.82422,0.745,10260,19.334910999999998,16.505016,1.3350198,515.0132,8.566725,15.350828,10.245894999999999,16.505016,19.58994,513,1.3500032,1.0039244,0.99988127,9.408684894471312,26.289677,0.11,8.560845
513,,9.199997999999999,14.744944,,5295.142615318297,1.0,,-132.5422,0.745,10280,11.824735,16.505016,1.3473332,516.01807,8.531467,15.348881,10.243731,16.505016,19.615467000000002,514,1.3490844,1.0039262,0.99988127,9.374603485392377,26.306691999999998,0.11,8.560872999999999
514,,9.198815,14.743981,,5320.235171556473,1.0,,-132.25685,0.745,10300,14.245126999999998,16.505016,1.1831828000000002,516.8596,8.591051,15.346936999999999,10.239035000000001,16.505016,19.640614000000003,515,1.3481698,1.003611,0.99988127,9.43625656932135,26.315859000000003,0.11,8.558332
515,,9.197451,14.745054000000001,,5350.582597017288,1.0,,-131.97032,0.745,10320,15.2946005,16.505016,1.3471982,517.8666400000001,8.494707,15.344997,10.236829,16.505016,19.666079,516,1.3472612,1.0036174999999998,0.99988127,9.329491770214878,26.332989,0.11,8.558302000000001
516,,9.196122,14.741867999999998,,5374.209524393083,1.0,,-131.68916000000002,0.745,10340,13.094509,16.505016,1.3461181999999998,518.8734,8.510128,15.343060999999999,10.234669,16.505016,19.69151,517,1.3463569,1.0036235999999998,0.99988127,9.347986228498305,26.350109999999997,0.11,8.5583105
517,,9.194835000000001,14.744047,,5403.86433172226,1.0,,-131.40373,0.745,10360,15.867564000000002,16.505016,1.3446888000000001,519.8796,8.529276,15.341128,10.232557,16.505016,19.716908,518,1.3454572,1.0036285,0.99988127,9.366697435892151,26.367196999999997,0.11,8.558358
518,,9.193592,14.749692000000001,,5431.273341655731,1.0,,-131.11594,0.745,10380,17.671043,16.505016,1.3402015,520.8822,8.549761,15.3392,10.230447999999999,16.505016,19.742276999999998,519,1.3445631000000002,1.0036266,0.99988127,9.391463129531155,26.3841,0.11,8.5584
519,,9.1923,14.745976999999998,,5458.066861391068,1.0,,-130.83858,0.745,10400,12.814759,16.505016,1.3431598,521.88855,8.521776,15.3372755,10.228336,16.505016,19.767609,520,1.3436723,1.0036318000000002,0.99988127,9.35894625865242,26.401196999999996,0.11,8.558431
520,,9.191072,14.739961,,5483.509311199188,1.0,,-130.56462,0.745,10420,11.607617999999999,16.505016,1.3331242,522.88574,8.553187,15.335354,10.226162,16.505016,19.79291,521,1.3427870000000002,1.0036194,0.99988127,9.397452807237949,26.417831,0.11,8.558392
521,,9.189753,14.734457,,5511.916856765747,1.0,,-130.2912,0.745,10440,11.863746,16.505016,1.3417745,523.8924599999999,8.501457,15.333435999999999,10.224018,16.505016,19.818178,522,1.341905,1.0036254,0.99988127,9.338800614345127,26.434946000000004,0.11,8.558374
522,,9.188467,14.734484,,5540.4297630786905,1.0,,-130.01332,0.745,10460,14.745385,16.505016,1.3406718999999998,524.8989,8.517425,15.331522,10.221923,16.505016,19.843414000000003,523,1.3410287,1.0036309,0.99988127,9.35560510328897,26.452046999999997,0.11,8.558397
523,,9.187236,14.743613,,5570.067036867143,1.0,,-129.72742,0.745,10480,19.515532999999998,16.505016,1.3377957,525.9033,8.543127,15.329612,10.219868,16.505016,19.868617999999998,524,1.3401568000000001,1.0036323,0.99988127,9.3848655697098,26.469044,0.11,8.558452
524,,9.186002,14.756248000000001,,5600.273979902268,1.0,,-129.43903999999998,0.745,10500,21.372732,16.505016,1.3377881,526.90857,8.539914,15.327704999999998,10.217822,16.505016,19.893791,525,1.3392892,1.0036353999999998,0.99988127,9.380264374188096,26.486082,0.11,8.558508999999999
525,,9.1848,14.757176999999999,,5630.2674305439,1.0,,-129.16343999999998,0.745,10520,15.242076999999998,16.505016,1.3323578,527.9092,8.55414,15.325803,10.215748,16.505016,19.91893,526,1.3384261,1.0036296,0.99988127,9.394299148526477,26.502888000000002,0.11,8.558529
526,,9.183621,14.756649,,5661.261906147003,1.0,,-128.89037,0.745,10540,14.475275,16.505016,1.3176229,528.89594,8.563356,15.323903,10.213478,16.505016,19.944038,527,1.3375673000000001,1.0035976,0.99988127,9.409303157619282,26.519000000000002,0.11,8.558346
527,,9.182375,14.760829000000001,,5690.242059469222,1.0,,-128.61356999999998,0.745,10560,16.960627,16.505016,1.3360082,529.9019999999999,8.525665,15.322007999999999,10.211433,16.505016,19.969116,528,1.3367129999999998,1.0036023,0.99988127,9.366780098553813,26.536076,0.11,8.558378999999999
528,,9.181047999999999,14.758785000000001,,5718.561354160309,1.0,,-128.34403999999998,0.745,10580,13.676104,16.505016,1.3358324,530.90845,8.480305,15.320115,10.209292999999999,16.505016,19.994156,529,1.3358617,1.0036075999999998,0.99988127,9.316429212949613,26.553183,0.11,8.55831
529,,9.179799000000001,14.759689000000002,,5749.293740749359,1.0,,-128.07262,0.745,10600,15.234617000000002,16.505016,1.3346188,531.91473,8.518866000000001,15.318226999999998,10.207251,16.505016,20.019170000000003,530,1.335016,1.0036128,0.99988127,9.357627643416999,26.570269,0.11,8.55833
530,,9.178631,14.756295000000001,,5778.733824253082,1.0,,-127.806496,0.745,10620,12.953494000000001,16.505016,1.3181659,532.9053,8.559677,15.316342,10.205066,16.505016,20.044151,531,1.3341748,1.0035881,0.99988127,9.405463571135122,26.586572999999998,0.11,8.5582
531,,9.177317,14.758007000000001,,5805.181691646576,1.0,,-127.53627,0.745,10640,15.664461,16.505016,1.3333123,533.91187,8.479593,15.314460999999998,10.202948,16.505016,20.069103,532,1.3333365,1.0035937,0.99988127,9.313031478550153,26.603673999999998,0.11,8.558129
532,,9.175964,14.741176000000001,,5835.788345575334,1.0,,-127.28561,0.745,10660,5.7836742,16.505016,1.3324931,534.9184,8.456807000000001,15.312582,10.200778999999999,16.505016,20.09402,533,1.3325038,1.0035993,0.99988127,9.290592337582286,26.620773,0.11,8.558000999999999
533,,9.174689,14.733235,,5854.780406713487,1.0,,-127.027054,0.745,10680,10.497847,16.505016,1.3315905000000001,535.9248,8.494806,15.310707999999998,10.198711,16.505016,20.11891,534,1.3316743,1.0036045,0.99988127,9.33217400851942,26.637865,0.11,8.557964
534,,9.173516000000001,14.737869,,5880.9152076244345,1.0,,-126.75692,0.745,10700,17.2088,16.505016,1.3274253999999999,536.92786,8.546939,15.308836999999999,10.196728,16.505016,20.143767999999998,535,1.330849,1.0036035,0.99988127,9.388571219796107,26.654787,0.11,8.558005999999999
535,,9.172325,14.746266,,5907.0024127960205,1.0,,-126.48401000000001,0.745,10720,19.23611,16.505016,1.3289733,537.9332,8.535051,15.306970000000002,10.194757000000001,16.505016,20.168594,536,1.3300281999999999,1.0036068,0.99988127,9.37428829908612,26.671825,0.11,8.558053
536,,9.171135000000001,14.751585,,5934.7750062942505,1.0,,-126.21517,0.745,10740,17.598434,16.505016,1.3278812,538.9383,8.533600999999999,15.305106,10.192788,16.505016,20.193392000000003,537,1.3292116000000003,1.0036095,0.99988127,9.376224146816599,26.688845,0.11,8.558093
537,,9.170005999999999,14.757270000000002,,5957.653241634369,1.0,,-125.94697,0.745,10760,17.806715,16.505016,1.3153982,539.9317,8.562835,15.303246,10.190711,16.505016,20.218159,538,1.3283992,1.0035905,0.99988127,9.40670616813299,26.705285999999997,0.11,8.558019
538,,9.1688,14.755875,,5984.406782388686,1.0,,-125.686806,0.745,10780,14.001963,16.505016,1.3272556999999998,540.9377,8.52104,15.301389000000002,10.18874,16.505016,20.242891,539,1.32759,1.003595,0.99988127,9.354731437489647,26.722353000000002,0.11,8.558043
539,,9.167558999999999,14.765057999999998,,6020.385366201402,1.0,,-125.41701499999999,0.745,10800,19.711824,16.505016,1.3267343,541.94403,8.498146,15.299535,10.186722999999999,16.505016,20.2676,540,1.326785,1.0036,0.99988127,9.332040759493657,26.73943,0.11,8.558013
540,,9.166425,14.752763,,6051.498621225356,1.0,,-125.16971000000001,0.745,10820,8.109171,16.505016,1.3159616000000003,542.9403,8.5538025,15.297685000000001,10.184692,16.505016,20.292273,541,1.3259842,1.0035865,0.99988127,9.396084786637068,26.756012,0.11,8.557963
541,,9.165212,14.755791,,6079.036050796509,1.0,,-124.908005,0.745,10840,16.391071,16.505016,1.3250248,543.94635,8.509383999999999,15.295838,10.182715,16.505016,20.316916,542,1.3251879,1.0035911,0.99988127,9.346576776076269,26.773077,0.11,8.557960000000001
542,,9.164123,14.763017999999999,,6105.893421411513,1.0,,-124.64308,0.745,10860,18.676497,16.505016,1.3020065,544.93024,8.573627,15.293995,10.1805525,16.505016,20.34153,543,1.3243945,1.0035548,0.99988127,9.41460768061708,26.78905,0.11,8.557762
543,,9.162883,14.76711,,6134.774951457977,1.0,,-124.38221000000001,0.745,10880,16.986465,16.505016,1.3235698999999999,545.9365,8.48974,15.292154,10.178544,16.505016,20.366116,544,1.3236053,1.0035598,0.99988127,9.323597891512733,26.80612,0.11,8.557713
544,,9.161741000000001,14.773629000000001,,6160.203804731368,1.0,,-124.11986499999999,0.745,10900,18.316361999999998,16.505016,1.3212191999999998,546.94116,8.540524000000001,15.2903185,10.176641,16.505016,20.390669,545,1.3228203,1.0035617000000001,0.99988127,9.37960919172612,26.823109999999996,0.11,8.557762
545,,9.16058,14.769905,,6190.144480466844,1.0,,-123.868706,0.745,10920,12.737571,16.505016,1.3212846999999999,547.94666,8.527958,15.288485000000001,10.174729,16.505016,20.415195,546,1.3220383999999998,1.0035653,0.99988127,9.365198906537096,26.840137,0.11,8.557795
546,,9.159399,14.765598,,6214.341539859772,1.0,,-123.61906,0.745,10940,12.410248,16.505016,1.321029,548.9526,8.514219,15.286655,10.172797000000001,16.505016,20.43969,547,1.3212607,1.0035696,0.99988127,9.34898013110149,26.857187,0.11,8.5578
547,,9.158265,14.771548999999998,,6245.377349138261,1.0,,-123.36008500000001,0.745,10960,18.023796,16.505016,1.3193253999999999,549.9575,8.538155,15.284829,10.170914999999999,16.505016,20.464154999999998,548,1.3204861,1.0035721,0.99988127,9.3751399593413,26.874185999999998,0.11,8.557849000000001
548,,9.157157000000002,14.773989000000002,,6277.462306737901,1.0,,-123.10553,0.745,10980,16.107023,16.505016,1.3165252,550.96045,8.549623,15.283006,10.169035000000001,16.505016,20.488594,549,1.3197155,1.0035709000000002,0.99988127,9.3873819918968,26.89108,0.11,8.557893
549,,9.155982,14.776299,,6308.14773631096,1.0,,-122.85203999999999,0.745,11000,16.041988,16.505016,1.3187821000000002,551.96643,8.510914999999999,15.281185,10.167114999999999,16.505016,20.513004000000002,550,1.3189493,1.0035753,0.99988127,9.346506081558909,26.908123,0.11,8.557891
550,,9.1549015,14.7683935,,6339.099241256714,1.0,,-122.60968999999999,0.745,11020,10.417269000000001,16.505016,1.3065166000000001,552.9608,8.560974,15.279369,10.165142,16.505016,20.537382,551,1.318186,1.0035585999999999,0.99988127,9.400210793327119,26.9246,0.11,8.557828
551,,9.153780000000001,14.770795000000001,,6360.306908369063,1.0,,-122.35793000000001,0.745,11040,16.091078,16.505016,1.3162288999999998,553.9657,8.536175,15.277555,10.163280499999999,16.505016,20.561733,552,1.3174268999999998,1.0035610000000001,0.99988127,9.374300925512316,26.941585999999997,0.11,8.55787
552,,9.152688000000001,14.7747,,6387.370552778243,1.0,,-122.10556000000001,0.745,11060,16.926397,16.505016,1.3136005,554.9686,8.549671,15.275746,10.161427999999999,16.505016,20.586054,553,1.3166708,1.00356,0.99988127,9.387590042580218,26.958475,0.11,8.557914
553,,9.151611,14.774510999999999,,6420.252408266068,1.0,,-121.85819,0.745,11080,14.665702,16.505016,1.3094742,555.96826,8.556182000000002,15.273939000000002,10.159547,16.505016,20.61035,554,1.3159188999999998,1.0035528,0.99988127,9.395748354510998,26.975199,0.11,8.557922
554,,9.150464999999999,14.779670000000001,,6446.426243305206,1.0,,-121.60636000000001,0.745,11100,17.636614,16.505016,1.3149541999999999,556.974,8.515595,15.272135999999998,10.157668,16.505016,20.634611,555,1.3151711000000001,1.0035566999999999,0.99988127,9.351923085162056,26.992221999999998,0.11,8.557927000000001
555,,9.149335,14.792520499999998,,6472.206380128861,1.0,,-121.34771,0.745,11120,21.920668,16.505016,1.3141418,557.9796,8.521705,15.270335000000001,10.15581,16.505016,20.658846,556,1.314425,1.0035604,0.99988127,9.359272571810088,27.009234999999997,0.11,8.557946000000001
556,,9.148192,14.790819,,6503.394313573836,1.0,,-121.10452,0.745,11140,13.840888,16.505016,1.3133988,558.9853,8.51266,15.268538000000001,10.153936999999999,16.505016,20.683052,557,1.3136845,1.0035642,0.99988127,9.35277107348062,27.026249,0.11,8.557943
557,,9.147136,14.797022,,6527.64871263504,1.0,,-120.85431000000001,0.745,11160,18.248343,16.505016,1.3052114,559.9834,8.55901,15.266745000000002,10.152066,16.505016,20.70723,558,1.3129455,1.0035545,0.99988127,9.40101877079875,27.042894,0.11,8.557936
558,,9.146014,14.799624,,6556.38848400116,1.0,,-120.60857,0.745,11180,16.248635999999998,16.505016,1.3117002,560.9888,8.520692,15.264954999999999,10.150221,16.505016,20.731379,559,1.3122120000000002,1.0035577,0.99988127,9.36287646540398,27.059887,0.11,8.557947
559,,9.1449175,14.808812,,6580.859373331071,1.0,,-120.3571,0.745,11200,19.941710999999998,16.505016,1.3107048000000001,561.9939,8.531575,15.263167000000001,10.148403,16.505016,20.755503,560,1.31148,1.0035604999999999,0.99988127,9.371637838254571,27.076862,0.11,8.55798
560,,9.143844999999999,14.816006,,6610.966168880463,1.0,,-120.10848,0.745,11220,18.841394,16.505016,1.3091358,562.99805,8.542816,15.261382999999999,10.1466055,16.505016,20.779594,561,1.3107524,1.0035616,0.99988127,9.380758018016762,27.093794,0.11,8.558026
561,,9.142627000000001,14.822832,,6643.543396234511,1.0,,-119.8611,0.745,11240,18.649467,16.505016,1.3100176000000001,564.0039,8.459188000000001,15.259603,10.144642,16.505016,20.803660999999998,562,1.3100288,1.0035657,0.99988127,9.292907729563343,27.1108,0.11,8.5579
562,,9.141466000000001,14.831470999999999,,6669.817552566528,1.0,,-119.61278,0.745,11260,19.682858,16.505016,1.3092756,565.0095,8.489353,15.257824,10.142755000000001,16.505016,20.827694,563,1.3093069,1.0035694,0.99988127,9.323956483606024,27.1278,0.11,8.557844000000001
563,,9.140327000000001,14.833853,,6697.595266819,1.0,,-119.37154,0.745,11280,16.171412,16.505016,1.3085042,566.0152,8.499317,15.25605,10.140896000000001,16.505016,20.851707,564,1.3085903,1.0035730999999999,0.99988127,9.337786998700802,27.144789000000003,0.11,8.557811000000001
564,,9.139216000000001,14.843867000000001,,6726.648893356323,1.0,,-119.123535,0.745,11300,20.487968,16.505016,1.3077108,567.02075,8.512512,15.254278,10.139073,16.505016,20.87569,565,1.3078754,1.0035764999999999,0.99988127,9.350224777542383,27.161771999999996,0.11,8.557807
565,,9.138041000000001,14.844195000000001,,6762.827299594879,1.0,,-118.88604,0.745,11320,15.02755,16.505016,1.3071535,568.02637,8.473614,15.252510000000001,10.137167999999999,16.505016,20.899645,566,1.3071647,1.0035802,0.99988127,9.306389282285958,27.178757,0.11,8.5577135
566,,9.136888,14.848076999999998,,6793.045863866805,1.0,,-118.64583600000002,0.745,11340,17.040941,16.505016,1.3064343999999999,569.0319999999999,8.484674,15.250745000000002,10.135296,16.505016,20.92357,567,1.3064568,1.0035838,0.99988127,9.31917932930974,27.19574,0.11,8.557648
