,target_sum_log_mean,TimeElapsed,URet,LQGmu01,SqrtESSClassic,IWMin,IWMean,ReturnMax,ReturnAbsMax,ReturnMean,IWMax,DenMISELogFirst,ReturnStepMax,LQGmu1,IWNorm1,IWNorm2,MISE,LQGsigma,Iteration,IWLastEpisode,TimestepsSoFar,ReturnMin,ReturnLastEpisode,IWFirstEpisode,DenMISELogLast,DenMISEMeanLog,Bound
69,-170.02727,280.9721486568451,9.917139828474797,0.004,1.5154523000000002,,0.75692827,17.252382,17.252382,12.156941999999999,30.699484,14.089429999999998,0.99999636,0.042,52.984978000000005,34.963146,7.071076,0.11,70,5.655667e-12,1400,,9.02952,1.4701011e-28,15.4500675,10.279836,8.215242
70,-133.98126000000002,287.12441396713257,10.107244120027193,0.011,2.7677164,,0.97154945,17.252382,17.252382,12.115262,11.811523,14.075245,0.99999636,0.108,68.98001,24.923077,8.751895,0.11,71,2.6507897000000003e-22,1420,,9.197581,,6.3603697,10.2199,9.378378999999999
71,-132.09208999999998,292.63504886627203,9.901515531339136,0.011,2.2690609,,0.6063392,17.252382,17.252382,12.072216000000001,12.951685000000001,14.061257999999999,0.99999636,0.114,43.656425,19.239866,5.4585349999999995,0.11,72,1.5037842,1440,,9.015958,,13.279418,10.261311,6.222697
72,-281.89133,298.91776108741766,9.883854592601963,0.036,1.290934,,0.6324109,17.252382,17.252382,12.030127,35.417747,14.047464999999999,0.99999636,0.349,46.165997,35.761703000000004,5.452771,0.11,73,,1460,,8.999688,,12.988909,10.292932,6.79593
73,-179.53679,305.3825855255127,9.473892274035387,0.022,2.9020796000000004,,0.7927746999999999,17.252382,17.252382,11.984129,10.836161,14.03386,0.99999636,0.216,58.665325,20.214926000000002,6.9975905,0.11,74,1.729323e-14,1480,,8.626294,,11.600843,10.304489,7.5950690000000005
74,-267.32767,310.93248534202576,9.649039829152157,0.035,1.5915186000000001,,0.5235174,17.252382,17.252382,11.941457000000002,18.957176,14.020437,0.99999636,0.338,39.2638,24.67065,4.5152025,0.11,75,1.0041396999999999e-06,1500,,8.783774000000001,,11.214454,10.313483,5.604684
75,-152.06421,315.59039449691767,9.504190222200995,0.018,1.7660900000000002,,0.41271620000000003,17.252382,17.252382,11.898197999999999,13.850914000000001,14.007192000000002,0.99999636,0.181,31.366432,17.760382,3.6556966,0.11,76,2.7871642000000002e-22,1520,,8.653744,,5.123023,10.238387,4.6374865
76,-163.6009,321.7634105682373,9.733779366549108,0.021,3.4949698,,1.1409246000000002,17.252382,17.252382,11.858738,8.557868,13.99412,0.99999636,0.203,87.8512,25.136467,10.0823345,0.11,77,6.775104,1540,,8.859758,,15.443425,10.298121,10.578456
77,-177.12776000000002,328.45986986160284,9.707117640769203,0.023,1.5606163999999998,,0.79586434,17.252382,17.252382,11.820003,38.69407,13.981216,0.99999636,0.226,62.07742,39.7775,7.0024314,0.11,78,0.8296167999999999,1560,,8.837361,,10.803224,10.305844,8.113485
78,-155.30078,333.4905323982239,9.658914081182212,0.02,3.3011932,,1.1105739,17.252382,17.252382,11.781711999999999,11.193186,13.968476999999998,0.99999636,0.197,87.73534000000001,26.576857,9.822046,0.11,79,0.5504111,1580,,8.795084,,10.011519999999999,10.29835,10.34729
79,-187.18708999999998,338.9792258739472,9.705086916929718,0.003,1.3563452,,0.6253953000000001,17.252382,17.252382,11.744905000000001,33.391003000000005,13.955898000000001,0.99999636,0.032,50.031624,36.88709,5.874054,0.11,80,,1600,,8.837122,1.3421702e-24,14.698685999999999,10.354158,7.152437700000001
80,-592.62646,345.38974571228033,10.180071855921176,-0.012,1.8709855,,1.2737133999999999,17.252382,17.252382,11.714174,33.722607,13.943476,0.99999636,-0.121,103.170784,55.142483,20.210331,0.11,81,,1620,,9.255818,5.869008999999999,6.1799684,10.29702,21.137076999999998
81,-613.99225,351.5483434200287,17.197371627165705,-0.013,1.7627058,,0.86875135,17.252382,17.252382,11.760528,28.089901,14.001157999999998,0.99999636,-0.13,71.23761,40.413784,13.799432999999999,0.11,82,0.13080856,1640,,15.515082999999999,1.5308735,0.25505537,10.17571,14.783107999999999
82,-484.20172,356.28120279312134,17.732041465621165,-0.009,1.7264259999999998,,1.1107626,17.252382,17.252382,11.811622,41.855804,14.007534,0.99999636,-0.092,92.1933,53.401244999999996,17.242962,0.11,83,0.65542084,1660,,16.001389,18.782225,12.167658,10.196973,18.247309
83,-148.92815,361.2716381549835,17.05205667639902,0.019,2.2865,,0.5481140999999999,17.252382,17.252382,11.854292,12.247017,14.199553,0.99999636,0.184,46.041588,20.136272,4.8537765,0.11,84,,1680,,15.395895000000001,,16.265394,10.268663,5.6121099999999995
84,-147.59113,367.143632888794,9.824460747259907,0.019,2.3757281000000003,,0.51855004,17.252382,17.252382,11.820166,11.040447,14.187717000000001,0.99999636,0.184,44.07675,18.552944,4.5918589999999995,0.11,85,0.24435459,1700,,8.953543,,-13.643154000000001,9.98179,5.3217106
85,-193.70526,372.92376589775085,9.718446830985211,0.026,1.2288522,,0.20609297,17.252382,17.252382,11.785613,14.022205,14.176022,0.99999636,0.252,17.723995000000002,14.423212,1.8108294999999999,0.11,86,0.00044739974000000004,1720,,8.848688000000001,,16.602991,10.052994,3.2218451
86,-308.67502,381.1102457046509,9.604746724569269,0.047,2.9919987,,1.0762695,17.252382,17.252382,11.750678,11.998163,14.164461,0.99999636,0.44,93.63545,31.295284000000002,9.240065,0.11,87,6.054786999999999e-09,1740,,8.746128,,9.987536,10.043035,9.819587
87,-124.14678,387.1809113025665,9.448328766939504,0.011,2.9796822,,0.9101077,17.252382,17.252382,11.71492,11.971384,14.153032000000001,0.99999636,0.11,80.08948000000001,26.878529999999998,8.196917,0.11,88,,1760,,8.604025,,17.66317,10.12988,8.778834
88,-158.83993999999998,393.0705351829529,9.84956775032855,0.021,3.7916423999999997,,1.048142,17.252382,17.252382,11.684027,8.827423,14.141732999999999,0.99999636,0.212,93.28464,24.6027,9.250009,0.11,89,5.0399867e-18,1780,,8.965507,,2.5280635,10.043034,9.707312
89,-122.39031000000001,400.84220576286316,9.699971719649822,0.014,1.0078958,,0.10779497,17.252382,17.252382,11.652345,9.62541,14.130559,0.99999636,0.14,9.701547999999999,9.625546,0.96646065,0.11,90,5.7659526e-11,1800,,8.832685000000001,,15.220317000000001,10.100752,2.6868067000000004
90,-123.68803,407.6188864707947,9.834908588153247,0.015,1.0157992,,0.24587084,17.252382,17.252382,11.622686,22.023808,14.11951,0.99999636,0.151,22.374247,22.02625,2.2014007999999996,0.11,91,22.023808,1820,,8.953327,,11.361414,10.104803,3.9083620000000003
91,-118.5774,416.3832125663757,9.818947429507203,0.014,1.490744,,1.1871114,17.252382,17.252382,11.59353,67.08742,14.108581,0.99999636,0.135,109.21425,73.26156999999999,10.628680000000001,0.11,92,20.584003,1840,,8.940248500000001,,14.910022,10.148621,11.791811000000001
92,-116.49033999999999,420.43270611763,9.855883600239126,0.013,1.8306326000000002,,1.1180583999999998,17.252382,17.252382,11.565351,40.18711,14.09777,0.99999636,0.129,103.97943000000001,56.799730000000004,10.023717,0.11,93,40.18711,1860,,8.972954,,16.646318,10.218127,10.970892
93,-114.98366499999999,426.72216534614563,9.841756611127293,0.012,2.4431347999999997,,0.7544566999999999,17.252382,17.252382,11.537637,19.416248,14.087074,0.99999636,0.12,70.91893,29.027842,6.7740817,0.11,94,5.8044785999999995,1880,,8.960173,,13.11113,10.248613,7.4837966
94,-115.39232,435.07408905029297,9.84030327035535,0.014,2.0761244,,1.2114763000000002,17.252382,17.252382,11.510492999999999,37.963505,14.076492000000002,0.99999636,0.141,115.09025600000001,55.435143000000004,10.845792,0.11,95,20.56399,1900,,8.959011,,12.376055000000001,10.268024,11.680968
95,-119.16891499999998,443.8096852302551,9.830705774032612,0.016,1.3374898000000002,,0.17044337,17.252382,17.252382,11.483830000000001,11.90023,14.066021,0.99999636,0.159,16.362564000000003,12.233786,1.524206,0.11,96,2.666819,1920,,8.950988,,16.406129999999997,10.332747999999999,2.820612
