,LQGmu1,IWNorm1,IWFirstEpisode,LQGmu01,IWMean,target_sum_log_mean,IWMax,ReturnLastEpisode,TimestepsSoFar,LQGsigma,ReturnStepMax,DenMISELogLast,Bound,SqrtESSClassic,Iteration,IWNorm2,IWLastEpisode,ReturnMin,DenMISEMeanLog,URet,TimeElapsed,ReturnMean,DenMISELogFirst,MISE,ReturnMax,IWMin,ReturnAbsMax
455,-1.0,465.5603,,-0.561,1.0209655999999998,-26.661040000000003,2.3120327,16.725379999999998,9120,0.11,0.9999998,16.083656,20.14784,16.362026,456,28.453709000000003,2.1136997,,14.316203,18.449253743205208,2390.630714893341,16.786278,10.979546000000001,16.989918,17.223341,,17.223341
456,-1.0,467.21752999999995,,-0.562,1.0223578000000002,-26.676434000000004,2.3236997,16.575909,9140,0.11,0.9999998,14.025856,20.169239,16.368668,457,28.543406,2.1227477,,14.315610999999999,18.290783513809988,2400.039734840393,16.785818,10.977355000000001,17.012596,17.223341,,17.223341
457,-1.0,468.6728,,-0.562,1.023303,-26.678959999999996,2.3343922999999998,16.609669,9160,0.11,0.9999998,19.31589,20.183329999999998,16.375532,458,28.620308,1.9195817,,14.326575,18.325851570519198,2409.565692663193,16.785432999999998,10.975169000000001,17.028011,17.223341,,17.223341
458,-1.0,470.25043,,-0.563,1.0245107,-26.704563,2.3446512000000004,16.579525,9180,0.11,0.9999998,9.465553,20.202072,16.380184,459,28.708496000000004,2.053229,,14.316032,18.298268011714608,2419.6041731834407,16.784985,10.972988,17.04765,17.223341,,17.223341
459,-1.0,471.68964000000005,,-0.564,1.0254121999999999,-26.721115,2.354488,16.481170000000002,9200,0.11,0.9999998,14.569189999999999,20.21554,16.383743,460,28.7901,1.9139058999999998,,14.316635,18.195711924759525,2427.8977155685425,16.784325,10.970811999999999,17.061802,17.223341,,17.223341
460,-1.0,472.82217,,-0.565,1.0256447,-26.7569,2.3653312,16.751328,9220,0.11,0.9999998,11.541952,20.219837,16.382391000000002,461,28.86161,1.5763898,,14.310670000000002,18.477546790319906,2436.4653708934784,16.784252,10.968639999999999,17.065839999999998,17.223341,,17.223341
461,-1.0,474.49338,,-0.566,1.0270419,-26.790922,2.376034,16.604720999999998,9240,0.11,0.9999998,14.709655999999999,20.243675,16.377489999999998,462,28.972292,2.0472286,,14.311585999999998,18.312345062049705,2445.569652795792,16.783865,10.966474,17.088734,17.223341,,17.223341
462,-1.0,476.09598,,-0.567,1.0282850000000001,-26.822868,2.3855157000000005,16.569817999999998,9260,0.11,0.9999998,15.026902,20.264992000000003,16.371616,463,29.080571999999997,1.970647,,14.313189499999998,18.27754964705638,2452.4170088768005,16.783401,10.964312,17.10892,17.223341,,17.223341
463,-1.0,477.59387000000004,,-0.568,1.0292971,-26.859737,2.4093394,16.774666,9280,0.11,0.9999998,14.047120999999999,20.283741,16.363522,464,29.186496999999996,1.8795671000000003,,14.3126745,18.50359531927754,2461.786885023117,16.783382,10.962154,17.126106,17.223341,,17.223341
464,-1.0,479.1153,,-0.569,1.0303555,-26.884392,2.4479601000000004,16.568138,9300,0.11,0.9999998,18.917811999999998,20.302652,16.354257999999998,465,29.296059999999997,1.9104063999999998,,14.322638000000001,18.28450070025133,2471.95281457901,16.782919,10.960001,17.143229,17.223341,,17.223341
465,-1.0,481.02135999999996,,-0.57,1.0322347,-26.921833000000003,2.4878478,16.663185000000002,9320,0.11,0.9999998,15.361367000000001,20.336761,16.339157,466,29.439790000000002,2.3015501,,14.324931,18.384154469448735,2481.8198409080505,16.782663,10.957852,17.17442,17.223341,,17.223341
466,-1.0,483.1338,,-0.571,1.0345476999999998,-26.97417,2.5307012,16.702148,9340,0.11,0.9999998,13.210039000000002,20.379744,16.316584,467,29.609983000000003,2.4643967,,14.322610999999998,18.427864082247094,2492.3172042369847,16.78249,10.955708999999999,17.213026,17.223341,,17.223341
467,-1.0,485.1043,,-0.573,1.0365476999999998,-27.021342999999998,2.5744743,16.720753,9360,0.11,0.9999998,18.173765,20.418081,16.291517000000002,468,29.776495,2.2686162,,14.330910999999999,18.43781594767265,2502.213267326355,16.782358,10.95357,17.246489999999998,17.223341,,17.223341
468,-1.0,485.81268,,-0.574,1.0358479,-27.063135,2.6158992999999997,16.691792,9380,0.11,0.9999998,19.883436,20.412256,16.261272,469,29.875443,1.0124499,,14.342826,18.410362475005453,2508.573177576065,16.782166,10.951436,17.234766,17.223341,,17.223341
469,-1.0,488.0371,,-0.575,1.0383768,-27.120435999999998,2.6584902,16.454548000000003,9400,0.11,0.9999998,14.833248000000001,20.459723,16.227598,470,30.074514,2.5445123,,14.343945000000001,18.172903561489004,2518.427539110184,16.781467000000003,10.949306,17.275639,17.223341,,17.223341
470,-1.0,490.21783,,-0.576,1.0408022,-27.190246999999996,2.7036022999999996,16.624416,9420,0.11,0.9999998,14.275179999999999,20.507599,16.187796,471,30.283175,2.4454284,,14.343878,18.342960218081654,2527.8246295452122,16.781136,10.947181,17.315687,17.223341,,17.223341
471,-1.0,491.08977999999996,,-0.578,1.0404445,-27.25545,2.7465862999999997,16.581154,9440,0.11,0.9999998,16.366892,20.51004,16.143517000000003,472,30.42025,1.0986183,,14.348248000000002,18.303090441712712,2537.566394329071,16.780712,10.94506,17.309374,17.223341,,17.223341
472,-1.0,493.16385,,-0.579,1.0426296999999998,-27.323421000000003,2.7955384,16.677042,9460,0.11,0.9999998,15.28176,20.555119,16.099498999999998,473,30.63225,2.3302395000000002,,14.350304000000001,18.401147277646068,2547.697547674179,16.780493,10.942943,17.3457,17.223341,,17.223341
473,-1.0,495.17078,,-0.58,1.0446640999999999,-27.391888,2.850058,16.658295000000003,9480,0.11,0.9999998,16.0434,20.598166,16.052853,474,30.846281,2.2720673,,14.353964000000001,18.38047117784989,2558.110280275345,16.780233,10.940831,17.379421,17.223341,,17.223341
474,-1.0,496.92377,,-0.582,1.0461553,-27.468291999999998,2.9245346000000003,16.579262,9500,0.11,0.9999998,12.812911,20.632204,16.004633,475,31.048746,2.0313277,,14.350812,18.298057256769212,2565.3986237049107,16.77981,10.938724,17.403763,17.223341,,17.223341
475,-1.0,499.0208,,-0.583,1.0483631,-27.531267,3.0277464,16.550657,9520,0.11,0.9999998,19.274070000000002,20.678798999999998,15.952654999999998,476,31.281364,2.397,,14.36125,18.269514310428573,2576.6251056194305,16.779329999999998,10.936621,17.439838,17.223341,,17.223341
476,-1.0,500.9152,,-0.584,1.0501367,-27.599829999999997,3.1301436000000002,16.672321,9540,0.11,0.9999998,15.876608,20.718795999999998,15.900951000000001,477,31.502214000000002,2.2314262,,14.364526000000001,18.40105140339729,2586.1570093631744,16.779106,10.934522,17.469303,17.223341,,17.223341
477,-1.0,501.91095,,-0.586,1.050023,-27.682159999999996,3.230454,16.60154,9560,0.11,0.9999998,8.258808,20.727644,15.8470745,478,31.672152,1.3900649999999999,,14.351853,18.319099988617662,2594.4865119457245,16.778734,10.932427,17.467104,17.223341,,17.223341
478,-1.0,503.85492,,-0.587,1.0518892,-27.748821000000003,3.3303497,16.8174,9580,0.11,0.9999998,14.936253,20.77044,15.793594,479,31.902485,2.3912418,,14.353176000000001,18.553082531171366,2604.779071569443,16.778816,10.930338,17.498857,17.223341,,17.223341
479,-1.0,504.20355,,-0.588,1.0504241,-27.808727,3.4271059999999998,16.674039999999998,9600,0.11,0.9999998,17.301033,20.758854,15.731501999999999,480,32.050568,0.84788966,,14.359425,18.395899646265317,2613.693724155426,16.778597,10.928252,17.47436,17.223341,,17.223341
480,-1.0,505.04913,,-0.589,1.0499982,-27.867272999999997,3.5208258999999997,16.602764,9620,0.11,0.9999998,15.772035999999998,20.762774,15.677623,481,32.21465,1.4126031000000001,,14.362463,18.316977512038754,2622.836795330048,16.778229999999997,10.926171,17.466991,17.223341,,17.223341
481,-1.0,506.62134000000003,,-0.591,1.0510817,-27.921476000000002,3.6175091,16.548164,9640,0.11,0.9999998,16.8316,20.791052,15.626276999999998,482,32.421116,2.1948876,,14.367688000000001,18.262823312896604,2632.261177301407,16.777754,10.924094,17.48444,17.223341,,17.223341
482,-1.0,509.45322000000004,,-0.592,1.0547686,-28.002522999999997,3.7441807000000003,16.576189000000003,9660,0.11,0.9999998,9.013173,20.867262,15.553417000000001,483,32.755066,3.4563806000000006,,14.356704,18.28563095728443,2643.1232125759125,16.777336,10.922022,17.54516,17.223341,,17.223341
483,-1.0,510.54364000000004,,-0.593,1.0548422,-28.062775,3.8687336,16.650032,9680,0.11,0.9999998,18.124178,20.881332,15.492856,484,32.953487,1.6891046000000003,,14.3646,18.36701115838101,2653.7441546916957,16.777073,10.919953,17.546246,17.223341,,17.223341
484,-1.0,510.76665999999994,,-0.595,1.0531271999999998,-28.119152000000003,3.9898050000000005,16.68379,9700,0.11,0.9999998,18.501032000000002,20.867473999999998,15.424584,485,33.113803999999995,0.8919157,,14.373239000000002,18.403843777248774,2665.2966067790985,16.77688,10.91789,17.517623999999998,17.223341,,17.223341
485,-1.0,513.2387,,-0.596,1.0560466999999998,-28.182539000000002,4.1171184,16.4628,9720,0.11,0.9999998,16.75795,20.929867,15.355167999999999,486,33.424490000000006,3.1845832,,14.378251,18.174578424072003,2675.671304941177,16.776234,10.91583,17.564875,17.223341,,17.223341
486,-1.0,516.1373,,-0.597,1.0598302,-28.267359999999996,4.250784400000001,16.611914000000002,9740,0.11,0.9999998,9.129407,21.01008,15.275043499999999,487,33.78958,3.5876222,,14.367585,18.324454737142762,2685.935051441193,16.775898,10.913774499999999,17.627438,17.223341,,17.223341
487,-1.0,517.1659,,-0.599,1.0597662,-28.337038,4.381642299999999,16.595413,9760,0.11,0.9999998,15.683573999999998,21.023672,15.207614000000001,488,34.00704,1.732361,,14.370403,18.311858049378213,2696.019418239593,16.775528,10.911723,17.62603,17.223341,,17.223341
488,-1.0,519.5746,,-0.6,1.0625247,-28.411293,4.516176000000001,16.473995000000002,9780,0.11,0.9999998,14.587557,21.084894,15.133807000000001,489,34.332046999999996,3.1569,,14.370966000000001,18.179647584837767,2704.426385879517,16.774912,10.909676,17.670683,17.223341,,17.223341
489,-1.0,520.70154,,-0.601,1.0626562,-28.47925,4.646408999999999,16.574417,9800,0.11,0.9999998,16.187784,21.101828,15.06681,490,34.559509999999996,1.902679,,14.374799,18.29489076039278,2714.552901268005,16.774502,10.907633,17.672434,17.223341,,17.223341
490,-1.0,522.8933,,-0.603,1.0649558000000001,-28.545586,4.783101599999999,16.693441,9820,0.11,0.9999998,16.76105,21.156164,14.997202,491,34.86606,3.0301785,,14.379783999999999,18.41570829429971,2725.262708902359,16.774335999999998,10.905594,17.710854,17.223341,,17.223341
491,-1.0,526.2238,,-0.604,1.0695606000000002,-28.618164,4.9414988,16.607023,9840,0.11,0.9999998,17.554356,21.253647,14.904974,492,35.30525,4.1771626,,14.386363000000001,18.320856833128364,2734.7243418693547,16.773996,10.90356,17.787018,17.223341,,17.223341
492,-1.0,525.8361,,-0.605,1.0666046999999999,-28.68883,5.094655,16.743517,9860,0.11,0.9999998,17.99547,21.225597,14.814351,493,35.49505,0.46736848,,14.393823999999999,18.4669894627098,2747.0040085315704,16.773933,10.901529,17.737762,17.223341,,17.223341
493,-1.0,527.0746,,-0.607,1.0669526000000003,-28.758568,5.2436395,16.512196,9880,0.11,0.9999998,14.899128,21.246305,14.748176999999998,494,35.73829,2.1860720000000002,,14.394976999999999,18.226497211843462,2757.4354808330536,16.773403,10.899503,17.742820000000002,17.223341,,17.223341
494,-1.0,527.3175,,-0.608,1.065288,-28.817549,5.3855767,16.678484,9900,0.11,0.9999998,17.708261,21.234935999999998,14.679553,495,35.921906,1.2755258999999999,,14.401803,18.39975077075215,2768.4772489070892,16.773212,10.897480999999999,17.715073,17.223341,,17.223341
495,-1.0,529.4391,,-0.609,1.0674175,-28.875797,5.5281444,16.601921,9920,0.11,0.9999998,17.337967000000003,21.285412,14.615484,496,36.224533,3.2302568,,14.40785,18.31737308621334,2778.9928002357483,16.772867,10.895463000000001,17.750118,17.223341,,17.223341
496,-1.0,531.7262,,-0.611,1.0698717,-28.947401,5.670488400000001,16.602076,9940,0.11,0.9999998,10.569248,21.341553,14.550842000000001,497,36.542640000000006,3.4296365,,14.400260999999999,18.315572528371906,2789.174256801605,16.772524,10.893449,17.790554,17.223341,,17.223341
497,-1.0,532.5572,,-0.612,1.069392,-28.997059000000004,5.8064165,16.649160000000002,9960,0.11,0.9999998,19.557570000000002,21.34741,14.493997,498,36.743294,2.0254529999999997,,14.410754,18.36285446570204,2798.990713357925,16.772276,10.8914385,17.782484,17.223341,,17.223341
498,-1.0,535.54126,,-0.613,1.073229,-29.067928000000002,5.946357,16.601467,9980,0.11,0.9999998,9.9769535,21.428558,14.422154,499,37.133236,4.232952,,14.402004000000002,18.319820411547898,2809.221803188324,16.771935,10.889432000000001,17.845875,17.223341,,17.223341
499,-1.0,535.2634,,-0.615,1.0705268000000001,-29.124352000000002,6.077683400000001,16.609780999999998,10000,0.11,0.9999998,15.52948,21.399603,14.357287,500,37.281653999999996,1.0076106,,14.404401000000002,18.31903900118661,2820.0856058597565,16.77161,10.88743,17.800732,17.223341,,17.223341
500,-1.0,535.4116,,-0.616,1.0686859,-29.165287,6.1998544,16.627666,10020,0.11,0.9999998,19.75445,21.3821,14.304554999999999,501,37.42945,1.5177351000000001,,14.415216000000001,18.34460090901511,2830.7088284492493,16.771324,10.885432000000002,17.76996,17.223341,,17.223341
501,-1.0,536.8591299999999,,-0.617,1.0694405,-29.207272999999997,6.3164525000000005,16.606422,10040,0.11,0.9999998,16.896963,21.405422,14.260885,502,37.64557,2.890303,,14.420294,18.332398613453886,2841.112363815308,16.770994,10.883438,17.782223000000002,17.223341,,17.223341
502,-1.0,536.84955,,-0.618,1.0672953,-29.245996,6.4219029999999995,16.632236,10060,0.11,0.9999998,15.468731,21.380732000000002,14.217298999999999,503,37.760303,1.4940921999999999,,14.422514000000001,18.346809638692893,2851.007953882217,16.77072,10.881449,17.746426,17.223341,,17.223341
503,-1.0,535.6122,,-0.619,1.0627226,-29.286946999999998,6.5182824,16.637041,10080,0.11,0.9999998,12.94767,21.319685,14.158416,504,37.829952,0.34183007,,14.419717000000002,18.35775351531472,2860.9033691883087,16.770454,10.879462,17.670263000000002,17.223341,,17.223341
504,-1.0,535.95905,,-0.62,1.061305,-29.312720000000002,6.604873700000001,16.722391000000002,10100,0.11,0.9999998,15.756675,21.303936,14.129098999999998,505,37.932995,1.9833074,,14.422483999999999,18.448004802550866,2870.161131620407,16.770357,10.87748,17.646942000000003,17.223341,,17.223341
505,-1.0,536.4018599999999,,-0.621,1.0600827,-29.331406,6.683125,16.601013000000002,10120,0.11,0.9999998,16.702219,21.289606,14.105084,506,38.028973,2.13279,,14.427107000000001,18.311300681897887,2879.291898965836,16.770021,10.875502000000001,17.626387,17.223341,,17.223341
506,-1.0,538.303,,-0.622,1.0617416000000002,-29.351053000000004,6.758080499999999,16.600128,10140,0.11,0.9999998,14.992999,21.323341,14.080241000000001,507,38.23109,3.6317127,,14.428338,18.321765497987474,2889.897857427597,16.76969,10.873528,17.653658,17.223341,,17.223341
507,-1.0,540.9894,,-0.623,1.0649396999999998,-29.376858000000002,6.8342222999999995,16.510105,10160,0.11,0.9999998,12.660841,21.384577,14.045027,508,38.518215000000005,4.442866,,14.424976000000001,18.21666346164192,2900.042245388031,16.769178,10.871557000000001,17.705692000000003,17.223341,,17.223341
508,-1.0,548.95215,,-0.624,1.0784913999999999,-29.466621000000004,9.709545,16.686121,10180,0.11,0.9999998,8.33956,21.684145,13.770631,509,39.86398,9.709545,,14.413145000000002,18.404853824881087,2911.4052784442897,16.769012,10.869591,17.931955,17.223341,,17.223341
509,-1.0,549.6495,,-0.626,1.0777441,-29.534421999999996,9.995371,16.796906,10200,0.11,0.9999998999999999,17.432076000000002,21.691364,13.70108,510,40.117237,2.240805,,14.419215,18.525294979503894,2923.0684015750885,16.769068,10.867628,17.920128,17.223341,,17.223341
510,-1.0,551.393,,-0.627,1.0790469999999999,-29.604715000000002,10.2727375,16.610205,10220,0.11,0.9999998999999999,14.655683499999999,21.730829999999997,13.635766,511,40.437259999999995,3.3954391000000004,,14.419826,18.3263593612568,2934.10951089859,16.768757,10.865669,17.941527999999998,17.223341,,17.223341
511,-1.0,553.3281,,-0.628,1.080719,-29.674118,10.538607,16.627777,10240,0.11,0.9999998999999999,13.51004,21.775856,13.573576000000001,512,40.765095,3.6539047,,14.418198,18.345957886432217,2946.1488151550293,16.768482000000002,10.863714,17.969193,17.223341,,17.223341
512,-1.0,554.69476,,-0.63,1.0812763,-29.730728000000003,10.785519,16.61199,10260,0.11,0.9999998999999999,17.531153,21.800224,13.519124,513,41.030376000000004,3.1649938,,14.424420000000001,18.328443402764343,2958.799345493317,16.768176999999998,10.861763,17.97823,17.223341,,17.223341
513,-1.0,556.57166,,-0.631,1.0828242000000001,-29.793634,11.020912,16.664557000000002,10280,0.11,0.9999998999999999,12.846091,21.84105,13.466477,514,41.33016,3.7598712,,14.421504,18.380938071817305,2969.53959608078,16.767975,10.859816,18.004112,17.223341,,17.223341
514,-1.0,555.24567,,-0.632,1.0781469,-29.855821999999996,11.233801,16.522396,10300,0.11,0.9999998999999999,11.886928999999999,21.782467,13.398585999999998,515,41.440616999999996,0.62481916,,14.416738500000001,18.239248056458827,2979.977471828461,16.767498,10.857872,17.926088,17.223341,,17.223341
515,-1.0,558.1957,,-0.633,1.0817746000000001,-29.909203,11.444809,16.576485,10320,0.11,0.9999998999999999,14.844510999999999,21.858603,13.341757999999999,516,41.83824,4.972069,,14.417715,18.280926359913412,2989.803530454636,16.767129999999998,10.855931,17.985798000000003,17.223341,,17.223341
516,-1.0,558.75073,,-0.635,1.0807556999999999,-29.951614000000003,11.629650999999999,16.550339,10340,0.11,0.9999998999999999,17.586056,21.852104,13.304182999999998,517,41.998123,2.6262402999999996,,14.423995000000001,18.261578461774388,3001.901737451553,16.766707999999998,10.853995,17.96836,17.223341,,17.223341
517,-1.0,558.6855,,-0.636,1.0785433999999998,-29.993941999999997,11.7856045,16.54099,10360,0.11,0.9999998999999999,13.830476999999998,21.824607999999998,13.270894,518,42.098557,2.0896223000000003,,14.423001999999999,18.264329317153774,3012.8223803043365,16.766273,10.852063000000001,17.931124,17.223341,,17.223341
518,-1.0,556.7345,,-0.637,1.0727061000000002,-30.036753000000004,11.917698,16.658321,10380,0.11,0.9999998999999999,12.417539999999999,21.743482999999998,13.216560999999999,519,42.124004,0.28220287,,14.419285999999998,18.372273093605386,3023.965133190155,16.766066,10.850135,17.833992000000002,17.223341,,17.223341
519,-1.0,561.6427,,-0.638,1.080082,-30.087805,12.073115,16.66381,10400,0.11,0.9999998999999999,9.631219,21.892294,13.130059,520,42.775337,7.1923960000000005,,14.4102125,18.376840882124007,3034.8163459300995,16.76587,10.848208999999999,17.957047,17.223341,,17.223341
520,-1.0,560.47424,,-0.639,1.0757663,-30.115074,12.201655,16.725225,10420,0.11,0.9999998999999999,20.173653,21.832243,13.091529,521,42.811977,1.1402816,,14.421423,18.444849464066202,3046.657356262207,16.765789,10.846289,17.885414,17.223341,,17.223341
521,-1.0,560.4026,,-0.64,1.0735682,-30.141440999999997,12.307163000000001,16.75362,10440,0.11,0.9999998999999999,16.929695000000002,21.802236999999998,13.071427,522,42.872334,2.2983851000000004,,14.426369000000001,18.47540271923766,3057.549113512039,16.765767999999998,10.844371,17.849339,17.223341,,17.223341
522,-1.0,559.22345,,-0.641,1.069261,-30.169989,12.388886999999999,16.667818,10460,0.11,0.9999998999999999,13.163938,21.738377,13.045861,523,42.865967,1.2357081,,14.424091,18.38656987897344,3069.2981226444244,16.765581,10.842457000000001,17.777732999999998,17.223341,,17.223341
523,-1.0,559.6096,,-0.642,1.0679573,-30.18654,12.451784,16.611148999999997,10480,0.11,0.9999998999999999,16.10639,21.71857,13.039157000000001,524,42.91762,2.8396373,,14.42743,18.331016109623608,3080.4058384895325,16.765285000000002,10.840547,17.75589,17.223341,,17.223341
524,-1.0,559.18256,,-0.643,1.0651096000000002,-30.19763,12.493214,16.51435,10500,0.11,0.9999998999999999,16.252747,21.672523,13.033192,525,42.9045,2.0523130000000003,,14.431030999999999,18.223671042712503,3092.689937353134,16.764809,10.83864,17.708029,17.223341,,17.223341
525,-1.0,558.2392,,-0.644,1.0612912,-30.21595,12.512924,16.617489000000003,10520,0.11,0.9999998999999999,9.488778,21.610641,13.02759,526,42.850536,1.5582204,,14.421755,18.326089855925353,3103.305577993393,16.764528,10.836738,17.644442,17.223341,,17.223341
526,-1.0,558.9772,,-0.644,1.0606778000000001,-30.209188,12.512589,16.586067,10540,0.11,0.9999998999999999,18.902613,21.597044,13.037714999999999,527,42.87386,3.2563,,14.430369,18.29869215603857,3114.2770009040833,16.764189000000002,10.834838000000001,17.633924,17.223341,,17.223341
527,-1.0,558.0375,,-0.645,1.0568892,-30.221165000000003,12.486103,16.705835,10560,0.11,0.9999998999999999,5.4399147,21.53216,13.044536,528,42.779404,1.5910718000000001,,14.413452,18.43365724518822,3125.7021441459656,16.764078,10.832942,17.571112,17.223341,,17.223341
528,-1.0,556.19824,,-0.646,1.0514145000000001,-30.204254,12.440911,16.550832999999997,10580,0.11,0.9999998999999999,18.317158,21.441513,13.042759,529,42.644220000000004,0.70397854,,14.420933999999999,18.272926549235933,3136.725691080093,16.763676,10.83105,17.479925,17.223341,,17.223341
529,-1.0,556.82666,,-0.646,1.0506163999999998,-30.192384999999998,12.385662,16.570122,10600,0.11,0.9999998999999999,12.359726,21.420417999999998,13.067286,530,42.612266999999996,3.1699781000000002,,14.417138000000001,18.27972044927057,3147.7963392734528,16.763310999999998,10.829162,17.466267000000002,17.223341,,17.223341
530,-1.0,556.21185,,-0.647,1.04748,-30.170821999999998,12.31632,16.75593,10620,0.11,0.9999998999999999,15.370166000000001,21.362023999999998,13.089332,531,42.493526,1.9128621,,14.419023999999999,18.483017632090668,3158.960602998733,16.763296,10.827276,17.414534,17.223341,,17.223341
531,-1.0,554.1018,,-0.648,1.0415448,-30.160057000000002,12.233266,16.646582000000002,10640,0.11,0.9999998999999999,8.481238000000001,21.262354000000002,13.092499,532,42.322083,0.3984603,,14.407948000000001,18.37402454264461,3171.723363161087,16.763077,10.825395,17.315817000000003,17.223341,,17.223341
532,-1.0,556.4867,,-0.648,1.0440651,-30.134476,12.1429405,16.63263,10660,0.11,0.9999998999999999,12.217998,21.296797,13.117322,533,42.423805,4.876598,,14.403913500000002,18.35238862177628,3182.182776689529,16.762832999999997,10.823516999999999,17.357729,17.223341,,17.223341
533,-1.0,555.0853,,-0.649,1.0394856,-30.098413,12.040207,16.732954,10680,0.11,0.9999998999999999,16.5843,21.21426,13.139247,534,42.246357,1.0852413,,14.408076000000001,18.45621311085568,3193.396632671356,16.762775,10.821643,17.281765,17.223341,,17.223341
534,-1.0,553.1598,,-0.649,1.0339435,-30.065171999999997,11.925303,16.458666,10700,0.11,0.9999998999999999,12.995288,21.117134,13.15523,535,42.04866,0.52808535,,14.405504,18.173037191580914,3202.597183704376,16.762207,10.819772,17.189417000000002,17.223341,,17.223341
535,-1.0,551.4216,,-0.649,1.0287716,-30.023761999999998,11.800044999999999,16.731737,10720,0.11,0.9999998999999999,14.528031,21.02455,13.177677,536,41.845127000000005,0.6802688,,14.405791,18.46029573985092,3214.070509672165,16.76215,10.817903999999999,17.103523000000003,17.223341,,17.223341
536,-1.0,551.9549,,-0.65,1.027849,-29.962359999999997,11.668289,16.74511,10740,0.11,0.9999998999999999,21.819965,20.99555,13.225809,537,41.733166,2.9158459,,14.419647,18.469723308001768,3225.632480621338,16.76212,10.81604,17.088793,17.223341,,17.223341
537,-1.0,555.01624,,-0.65,1.0316287,-29.927763,11.551491,16.621264,10760,0.11,0.9999998999999999,9.040539,21.051033,13.250471,538,41.886528000000006,5.447267500000001,,14.4096985,18.33122477808051,3236.337021350861,16.761855999999998,10.81418,17.151546,17.223341,,17.223341
538,-1.0,560.2334,,-0.65,1.0393940000000002,-29.906214000000002,11.469437,16.605839000000003,10780,0.11,0.9999998999999999,8.041066,21.191475,13.210948000000002,539,42.406754,7.6529737,,14.397936999999999,18.326693893998424,3247.0359194278717,16.761566000000002,10.812323,17.280323000000003,17.223341,,17.223341
539,-1.0,559.6085,,-0.651,1.0363121,-29.864561,11.377336999999999,16.529951,10800,0.11,0.9999998999999999,17.920828,21.130442000000002,13.242869,540,42.257346999999996,1.8196952000000002,,14.404531,18.246787266001203,3259.075982093811,16.761139,10.81047,17.228718,17.223341,,17.223341
540,-1.0,559.8494,,-0.651,1.0348418,-29.817514000000003,11.275886999999999,16.549954999999997,10820,0.11,0.9999998999999999,18.084592999999998,21.093523,13.283942000000001,541,42.144825,2.655004,,14.411394,18.268413017127756,3269.2511682510376,16.760748,10.8086195,17.203863000000002,17.223341,,17.223341
541,-1.0,559.0698,,-0.652,1.0314941,-29.768284,11.165593,16.646782,10840,0.11,0.9999998999999999,17.400805,21.027355,13.320047,542,41.97206,1.6053333,,14.416970000000001,18.3665933213077,3281.2332484722137,16.760538,10.806772,17.148236999999998,17.223341,,17.223341
542,-1.0,558.0021,,-0.652,1.0276281999999999,-29.714134,11.047768,16.513287,10860,0.11,0.9999998999999999,18.094593,20.952648,13.354951999999999,543,41.78241,1.280721,,14.423798000000001,18.229891917948606,3293.540277481079,16.760082,10.804929,17.08367,17.223341,,17.223341
543,-1.0,558.4719,,-0.652,1.0266027,-29.65737,10.924327,16.68188,10880,0.11,0.9999998999999999,16.857054,20.921460999999997,13.404839,544,41.661964000000005,2.7799802000000002,,14.428317999999999,18.40297453305161,3304.84600186348,16.759937,10.803089,17.066881,17.223341,,17.223341
544,-1.0,559.2217,,-0.652,1.0260948,-29.608477,10.795933,16.661789000000002,10900,0.11,0.9999998999999999,10.621356,20.89817,13.457282999999999,545,41.555316999999995,3.0248863999999998,,14.421377,18.373593935851872,3315.9816510677338,16.759757999999998,10.801252,17.058613,17.223341,,17.223341
545,-1.0,558.55237,,-0.653,1.0229896,-29.541748,10.65847,16.629663,10920,0.11,0.9999998999999999,18.184034,20.83318,13.504264000000001,546,41.361187,1.5626461999999999,,14.428312,18.348825396129698,3327.130004644394,16.759520000000002,10.799419,17.006979,17.223341,,17.223341
546,-1.0,560.254,,-0.653,1.0242304,-29.478031,10.52317,16.484346,10940,0.11,0.9999998999999999,15.195032999999999,20.837797,13.557343,547,41.324768,3.9044495,,14.429753,18.20147005109764,3338.7238507270813,16.759016,10.797589,17.026577,17.223341,,17.223341
547,-1.0,561.3774400000001,,-0.653,1.0244114,-29.422075,10.386635,16.514063,10960,0.11,0.9999998999999999,9.955873500000001,20.82425,13.614052,548,41.23515,3.3007665,,14.421629999999999,18.229366578402225,3350.8153800964355,16.758570000000002,10.795763,17.028904,17.223341,,17.223341
548,-1.0,567.08203,,-0.653,1.0329363,-29.377888000000002,10.292545,16.584064,10980,0.11,0.9999998999999999,11.557126,20.9796,13.563153,549,41.810486,7.9540243,,14.416453,18.30291694165077,3361.9130194187164,16.758253,10.79394,17.170013,17.223341,,17.223341
549,-1.0,566.39636,,-0.654,1.0298116,-29.325770000000002,10.189606,16.54256,11000,0.11,0.9999998999999999,14.915065,20.916248,13.602992,550,41.63763,1.5764394,,14.417417000000002,18.25734238827253,3373.583809614181,16.757862,10.792119999999999,17.117817000000002,17.223341,,17.223341
550,-1.0,569.0718400000001,,-0.654,1.0327983,-29.283533000000002,10.094548,16.64472,11020,0.11,0.9999998999999999,9.613831,20.957005,13.635519,551,41.73452,4.9300604,,14.40875,18.365509629960002,3384.474310398102,16.757656,10.790303,17.167635,17.223341,,17.223341
