,LQGmu1,DenMISELogFirst,DenMISELogLast,IWMin,ReturnMin,target_sum_log_mean,ReturnMean,ReturnStepMax,Bound,MISE,ReturnLastEpisode,Iteration,TimeElapsed,URet,DenMISEMeanLog,IWMean,TimestepsSoFar,IWMax,IWFirstEpisode,SqrtESSClassic,LQGsigma,IWLastEpisode,IWNorm2,LQGmu01,IWNorm1,ReturnAbsMax,ReturnMax
780,0.958,12.267508,11.581793,,,-99.919815,9.42263,0.9999966,10.580606,8.532109,8.52248,781,15691.037081956863,9.363109016362328,14.475601999999999,1.0005916,15620,1.2317524,,25.275085,0.11,1.229008,30.918278000000004,0.19,781.4621,17.258644,17.258644
781,0.958,12.266228,16.948763,,,-99.77011999999999,9.421511,0.9999966,10.579037,8.532142,8.546973,782,15727.526973485947,9.390464963708867,14.4787655,1.0005918,15640,1.2313871,,25.294868,0.11,1.2237332,30.933657,0.19,782.46277,17.258644,17.258644
782,0.958,12.26495,18.627144,,,-99.61865,9.420405,0.9999966,10.577457,8.532161,8.555933,783,15758.042029619217,9.397856977299538,14.484066,1.0005885,15660,1.2310232,,25.314633999999998,0.11,1.2208401000000002,30.948928999999996,0.19,783.4608,17.258644,17.258644
783,0.958,12.263674,17.710373,,,-99.46873000000001,9.419241,0.9999966,10.575906,8.532204,8.507638,784,15803.49967432022,9.34128069066259,14.488179999999998,1.0005971,15680,1.2306603999999999,,25.334385,0.11,1.2297161,30.964561,0.19,784.4681400000001,17.258644,17.258644
784,0.958,12.2624,14.937270999999999,,,-99.32273,9.418104,0.9999966,10.574366,8.532254,8.527046,785,15831.415689706802,9.36876783405002,14.488751,1.0006030000000001,15700,1.230299,,25.354124,0.11,1.2271949,30.9801,0.19,785.4733,17.258644,17.258644
785,0.958,12.2611265,16.672348,,,-99.1749,9.416989,0.9999966,10.572827,8.532304,8.541946000000001,786,15866.310820579529,9.382378917338569,14.491531,1.0006061,15720,1.2299388999999998,,25.37385,0.11,1.2246344999999998,30.995546,0.19,786.4763,17.258644,17.258644
786,0.958,12.259853999999999,17.634169,,,-99.02620999999999,9.415839,0.9999966,10.571289,8.532349,8.511806,787,15897.340325117111,9.347923521021071,14.495525,1.0006143,15740,1.22958,,25.393555,0.11,1.2283752000000001,31.011152000000003,0.19,787.4834,17.258644,17.258644
787,0.958,12.258585,15.800521,,,-98.88023000000001,9.414688,0.9999966,10.569752000000001,8.532392,8.50863,788,15922.389132499695,9.343374567389024,14.497182,1.0006224,15760,1.2292223999999998,,25.413244,0.11,1.2281561,31.026753999999997,0.19,788.4905,17.258644,17.258644
788,0.958,12.257317,15.623892999999999,,,-98.73485,9.413542999999999,0.9999966,10.568221000000001,8.532437,8.510894,789,15954.67204785347,9.34414508460955,14.498610999999999,1.0006306,15780,1.2288649,,25.432920000000003,0.11,1.2277521,31.042346999999996,0.19,789.4975599999999,17.258644,17.258644
789,0.958,12.25605,17.521812,,,-98.58744,9.412460000000001,0.9999966,10.56665,8.532438,8.558703,790,15993.02723932266,9.40070929771394,14.502439,1.0006249,15800,1.2285087,,25.452579999999998,0.11,1.2165003,31.057507,0.19,790.49365,17.258644,17.258644
790,0.958,12.254785,15.680039,,,-98.44277,9.411412,0.9999966,10.564707,8.532063,8.582476,791,16029.296364545822,9.426990072626534,14.503927,1.0005713999999999,15820,1.2281538,,25.472204,0.11,1.1782947,31.071201000000002,0.19,791.4519700000001,17.258644,17.258644
791,0.958,12.253522,12.964097,,,-98.30185999999999,9.410323,0.9999966,10.563179,8.532100999999999,8.549602499999999,792,16064.281836986544,9.387029197084674,14.501983,1.0005718000000001,15840,1.2278013,,25.491838,0.11,1.2204385,31.086533000000003,0.19,792.4529,17.258644,17.258644
792,0.958,12.252259,18.99493,,,-98.15369,9.409238,0.9999966,10.561653999999999,8.532136999999999,8.550161,793,16110.277379751204,9.392808668101054,14.50765,1.0005715,15860,1.2274477,,25.51145,0.11,1.2196693,31.101846999999996,0.19,793.4532,17.258644,17.258644
793,0.958,12.250999,14.827898000000001,,,-98.01114,9.408114999999999,0.9999966,10.5601425,8.532183999999999,8.518044,794,16151.015650987625,9.356856763276658,14.508051000000002,1.0005789,15880,1.2270966,,25.531052,0.11,1.2252361999999999,31.117386,0.19,794.4596,17.258644,17.258644
794,0.958,12.249741,14.962764000000002,,,-97.86879,9.407021,0.9999966,10.558627,8.532223,8.537211,795,16194.945401668547,9.381553817286633,14.508626000000001,1.0005817,15900,1.2267466999999999,,25.550642,0.11,1.2214165000000001,31.13278,0.19,795.4625,17.258644,17.258644
795,0.958,12.248484,15.836169,,,-97.72569,9.405937,0.9999966,10.557116,8.532262,8.544788,796,16244.686977386476,9.386607815594763,14.510295999999999,1.0005829,15920,1.226397,,25.570207999999997,0.11,1.2199055,31.148125,0.19,796.4639999999999,17.258644,17.258644
796,0.958,12.247228999999999,11.418117,,,-97.58849000000001,9.404852,0.9999966,10.555616,8.53231,8.540399,797,16271.251272201538,9.377999118656312,14.506414999999999,1.000586,15940,1.2260485,,25.589762,0.11,1.2209437,31.163519,0.19,797.46704,17.258644,17.258644
797,0.958,12.245975,15.426103,,,-97.446625,9.403729,0.9999966,10.554109,8.532347,8.508853,798,16308.075714111328,9.34912452228374,14.507567000000002,1.0005939,15960,1.2257013,,25.609308,0.11,1.2243764,31.179052000000002,0.19,798.4739400000001,17.258644,17.258644
798,0.958,12.244722,16.719894,,,-97.303474,9.402595,0.9999966,10.552595,8.532373,8.497057,799,16342.102176904678,9.330896569616993,14.510338,1.0006024,15980,1.2253553,,25.628829999999997,0.11,1.2247443,31.194607,0.19,799.4812599999999,17.258644,17.258644
799,0.958,12.243471000000001,15.242564000000002,,,-97.16254,9.401433,0.9999966,10.551055,8.53237,8.4736,800,16380.388994693754,9.308147289743061,14.511253,1.0006113,16000,1.2250106,,25.64834,0.11,1.2247478,31.21017,0.19,800.4891,17.258644,17.258644
800,0.958,12.242222,14.024813,,,-97.02350600000001,9.400388000000001,0.9999966,10.54941,8.532257000000001,8.565,801,16422.20922017098,9.411683027830694,14.510648999999999,1.0005916,16020,1.2246671999999998,,25.667835,0.11,1.2013706,31.224834,0.19,801.4739,17.258644,17.258644
801,0.958,12.240974000000001,15.657188,,,-96.88275,9.399233,0.9999966,10.547875,8.532252,8.473682,802,16456.14662218094,9.307089414572312,14.512078,1.0006003,16040,1.2243239,,25.68731,0.11,1.2240787,31.240389,0.19,802.4815,17.258644,17.258644
802,0.958,12.239728,15.503004,,,-96.74254599999999,9.398128,0.9999966,10.546391,8.532294,8.511364,803,16493.553988695145,9.34520434417509,14.513311999999999,1.0006083000000001,16060,1.2239818999999998,,25.706778,0.11,1.2228489,31.2559,0.19,803.4884599999999,17.258644,17.258644
803,0.958,12.238483,18.479609,,,-96.59897600000001,9.3970375,0.9999966,10.544921,8.532347,8.521261,804,16522.57193493843,9.357819667126565,14.518245,1.0006152,16080,1.223641,,25.726226999999998,0.11,1.2219349,31.271380999999998,0.19,804.4946,17.258644,17.258644
804,0.958,12.237241000000001,10.742952,,,-96.46539,9.39594,0.9999966,10.543438,8.532383,8.513647,805,16557.454710721966,9.355344612502279,14.513556,1.0006219,16100,1.2233015,,25.745663,0.11,1.221342,31.286848,0.19,805.5006,17.258644,17.258644
805,0.958,12.235999000000001,14.879942000000002,,,-96.32699000000001,9.394843,0.9999966,10.541962,8.532423,8.51239,806,16596.165266513824,9.350708721765852,14.514009,1.0006293,16120,1.222962,,25.765085,0.11,1.2215319,31.302329999999998,0.19,806.5072,17.258644,17.258644
806,0.958,12.234759,20.383934,,,-96.18213,9.393775,0.9999966,10.540506,8.53248,8.532577499999999,807,16629.291714906693,9.371854075200332,14.521287,1.0006348,16140,1.222625,,25.784494,0.11,1.2197671,31.317746999999997,0.19,807.5122700000001,17.258644,17.258644
807,0.958,12.233520500000001,14.969733999999999,,,-96.04432,9.392686999999999,0.9999966,10.539038,8.532521000000001,8.514726,808,16669.793171644207,9.351127565789715,14.521842000000001,1.000642,16160,1.2222881,,25.803886,0.11,1.2208458,31.333214,0.19,808.5187,17.258644,17.258644
808,0.958,12.232284,16.417955,,,-95.90505,9.391556,0.9999966,10.537532,8.53252,8.477625999999999,809,16712.50931572914,9.308025624529826,14.524185999999998,1.0006504999999999,16180,1.2219524,,25.823263,0.11,1.2217066,31.34872,0.19,809.52625,17.258644,17.258644
809,0.958,12.231049,15.990905999999999,,,-95.766685,9.390546,0.9999966,10.535872999999999,8.532364,8.573694,810,16755.70209646225,9.41747002821116,14.525997,1.000624,16200,1.221618,,25.842619,0.11,1.1929438,31.363128999999997,0.19,810.5054,17.258644,17.258644
810,0.958,12.229814999999999,16.225266,,,-95.62835,9.389478,0.9999966,10.534425,8.532414,8.5242,811,16800.33996105194,9.362038877933124,14.528092000000001,1.0006303,16220,1.2212836999999999,,25.86197,0.11,1.2191367,31.378551,0.19,811.51117,17.258644,17.258644
811,0.958,12.228582000000001,13.074318,,,-95.49424,9.3883295,0.9999966,10.532899,8.532384,8.4574375,812,16833.980641365048,9.287562177666027,14.526304000000001,1.0006391,16240,1.2209518,,25.881306,0.11,1.2208703,31.394046999999997,0.19,812.5189,17.258644,17.258644
812,0.958,12.227352,16.644531,,,-95.35608,9.387319999999999,0.9999966,10.531364,8.532342,8.566825999999999,813,16866.772710323334,9.407703797166214,14.52891,1.0006271999999998,16260,1.22062,,25.900623,0.11,1.2037802,31.408891999999998,0.19,813.5099,17.258644,17.258644
813,0.958,12.226123,18.585104,,,-95.21585999999999,9.386206,0.9999966,10.529879,8.532345,8.480561999999999,814,16911.914821863174,9.314425586984713,14.533892999999999,1.0006355,16280,1.2202895,,25.919928,0.11,1.2199950000000002,31.424367999999998,0.19,814.51733,17.258644,17.258644
814,0.958,12.224895,18.634570999999998,,,-95.07592,9.385152,0.9999966,10.528448,8.5324,8.527460000000001,815,16953.208581924442,9.363189961071527,14.538926000000002,1.0006418,16300,1.219959,,25.939219,0.11,1.2178956,31.439770000000003,0.19,815.5231,17.258644,17.258644
815,0.958,12.223669000000001,6.535154299999999,,,-94.951195,9.384152,0.9999966,10.526710000000001,8.532143,8.569711,816,16995.84508395195,9.415596130843342,14.529119,1.0006044,16320,1.219631,,25.958482999999998,0.11,1.1821085,31.453812,0.19,816.4932,17.258644,17.258644
816,0.958,12.222444,17.25434,,,-94.81361,9.383091,0.9999966,10.525277,8.532189,8.517116999999999,817,17036.397460460663,9.3528414961265,14.532454500000002,1.0006117,16340,1.219303,,25.977747,0.11,1.217891,31.46923,0.19,817.4997,17.258644,17.258644
817,0.958,12.221221,10.543283,,,-94.68459,9.382086,0.9999966,10.523738999999999,8.532126,8.560357000000002,818,17076.63914084434,9.404562170580869,14.527576999999999,1.0005984,16360,1.2189763,,25.996992000000002,0.11,1.2009926000000002,31.484007000000002,0.19,818.4895,17.258644,17.258644
818,0.958,12.219999000000001,13.389516,,,-94.55239,9.38102,0.9999966,10.522304,8.532164,8.509297,819,17115.397866010666,9.343869121010972,14.526188000000001,1.0006058,16380,1.2186508,,26.016226,0.11,1.2175426,31.499423999999998,0.19,819.49615,17.258644,17.258644
819,0.958,12.218779,15.365701999999999,,,-94.41813,9.380033000000001,0.9999966,10.520724000000001,8.532053,8.571974,820,17145.303037166595,9.414033876178623,14.527213,1.0005851000000001,16400,1.2183255,,26.035439999999998,0.11,1.1941823,31.513956,0.19,820.47974,17.258644,17.258644
820,0.958,12.21756,14.141198000000001,,,-94.28567,9.378969999999999,0.9999966,10.519296,8.53209,8.508178,821,17182.513178825382,9.342083412384275,14.526743,1.0005927,16420,1.2180014,,26.054647,0.11,1.2170005,31.529366999999997,0.19,821.4866,17.258644,17.258644
821,0.958,12.216343,15.129439999999999,,,-94.152336,9.377974499999999,0.9999966,10.517795,8.532052,8.560558,822,17217.407502412796,9.405367722134002,14.527479000000001,1.0005823,16440,1.2176784,,26.073837,0.11,1.202064,31.544209999999996,0.19,822.47864,17.258644,17.258644
822,0.958,12.215127,20.111221,,,-94.01326,9.376958,0.9999966,10.516383,8.5321,8.540865,823,17255.347479104996,9.382245670610489,14.534263000000001,1.0005853999999998,16460,1.2173568000000001,,26.093011999999998,0.11,1.2129623999999999,31.559477,0.19,823.4818,17.258644,17.258644
823,0.958,12.213911999999999,12.918308999999999,,,-93.88325,9.375916,0.9999966,10.514969,8.532142,8.51764,824,17289.218019008636,9.355698536446225,14.532303,1.0005921,16480,1.2170365,,26.11218,0.11,1.2152423,31.574840000000002,0.19,824.4879,17.258644,17.258644
824,0.958,12.2127,20.22384,,,-93.74470500000001,9.374915,0.9999966,10.51356,8.5321865,8.550634,825,17326.04881978035,9.389739203826784,14.539202,1.0005933,16500,1.2167162,,26.13133,0.11,1.210598,31.59003,0.19,825.4895,17.258644,17.258644
825,0.958,12.211488000000001,9.237834,,,-93.61981999999999,9.373941,0.9999966,10.511961999999999,8.532036999999999,8.571273,826,17368.732660531998,9.412308141871929,14.532782999999998,1.0005680000000001,16520,1.216397,,26.150454,0.11,1.188591,31.604395,0.19,826.46924,17.258644,17.258644
826,0.958,12.210278500000001,20.644032,,,-93.48143,9.372932,0.9999966,10.510571,8.532092,8.538555,827,17399.613002300262,9.377789370296169,14.540173999999999,1.0005727,16540,1.2160781999999999,,26.169577,0.11,1.2125415000000002,31.619677000000003,0.19,827.4736,17.258644,17.258644
827,0.958,12.20907,9.339061000000001,,,-93.35701,9.371896000000001,0.9999966,10.509166,8.532131,8.514921000000001,828,17434.656592607498,9.350337070674318,14.533892000000002,1.0005791,16560,1.2157615,,26.188682999999997,0.11,1.2141614,31.635021000000002,0.19,828.47955,17.258644,17.258644
828,0.958,12.207863,16.451427,,,-93.224335,9.370927,0.9999966,10.507621,8.532026,8.568982,829,17466.92095565796,9.414261642685048,14.536207000000001,1.0005599,16580,1.215445,,26.207775,0.11,1.1923819,31.649546,0.19,829.4642,17.258644,17.258644
829,0.958,12.206657,12.535247,,,-93.09669,9.369907000000001,0.9999966,10.506223,8.532065,8.524983,830,17504.00366640091,9.367601572535165,14.533795999999999,1.0005648999999999,16600,1.2151299,,26.226852,0.11,1.2121783000000002,31.664833,0.19,830.46893,17.258644,17.258644
830,0.958,12.205453,18.194252,,,-92.962524,9.3688755,0.9999966,10.5048275,8.532104499999999,8.511553,831,17543.318453788754,9.349879538632461,14.538201999999998,1.000572,16620,1.2148159,,26.245915999999998,0.11,1.2136149999999999,31.68018,0.19,831.4753400000001,17.258644,17.258644
831,0.958,12.20425,17.535717,,,-92.8295,9.36785,0.9999966,10.503439,8.532146000000001,8.516703,832,17574.651493310932,9.353806943467994,14.541804,1.0005788,16640,1.2145019,,26.264967,0.11,1.2130758,31.69551,0.19,832.48157,17.258644,17.258644
832,0.958,12.20305,17.925491,,,-92.6963,9.366838000000001,0.9999966,10.502059,8.532194,8.524014999999999,833,17617.244858264923,9.362687646422232,14.545867000000001,1.0005846999999999,16660,1.2141892,,26.284002,0.11,1.2121853,31.710814000000003,0.19,833.4871,17.258644,17.258644
833,0.958,12.20185,16.148909,,,-92.56555,9.365783,0.9999966,10.500643,8.532202999999999,8.486281,834,17656.336454629898,9.31880773943225,14.547791,1.0005928,16680,1.2138778000000001,,26.303028,0.11,1.2135155,31.726171,0.19,834.4944,17.258644,17.258644
834,0.958,12.200650999999999,11.670524,,,-92.44049,9.364773,0.9999966,10.499265,8.532247,8.523277,835,17696.902163028717,9.360518891964217,14.544344,1.0005984,16700,1.2135664,,26.322036999999998,0.11,1.2113452,31.741453000000003,0.19,835.4997,17.258644,17.258644
835,0.958,12.199454,19.62136,,,-92.30622,9.363796,0.9999966,10.49789,8.53229,8.548487,836,17731.021559953693,9.387791211846725,14.550419,1.0006001,16720,1.2132573999999998,,26.341034000000004,0.11,1.2076483,31.756601,0.19,836.5017,17.258644,17.258644
836,0.958,12.198258000000001,8.988894,,,-92.18496,9.362737,0.9999966,10.4964695,8.532285,8.476635,837,17768.54384994507,9.311533394172324,14.543773999999999,1.0006078,16740,1.2129486,,26.360014000000003,0.11,1.2125981000000001,31.77194,0.19,837.5088,17.258644,17.258644
837,0.958,12.197064,11.682509,,,-92.06081,9.36178,0.9999966,10.494988000000001,8.532216,8.561347,838,17806.568558216095,9.406679360850305,14.540359500000001,1.000594,16760,1.2126397,,26.378983,0.11,1.1941161,31.786587,0.19,838.4978,17.258644,17.258644
838,0.958,12.195872,17.631432999999998,,,-91.92985,9.360818,0.9999966,10.493604,8.532241,8.554798,839,17840.71095180512,9.395311429033342,14.5440445,1.0005924000000002,16780,1.2123333,,26.397941999999997,0.11,1.2038445,31.801607,0.19,839.49695,17.258644,17.258644
839,0.958,12.194681,17.266962,,,-91.79963000000001,9.35983,0.9999966,10.492241,8.532285,8.5300665,840,17876.658301591873,9.37097758540232,14.547286999999999,1.000597,16800,1.2120258,,26.41688,0.11,1.209158,31.816833000000003,0.19,840.50146,17.258644,17.258644
840,0.958,12.193491,19.166311,,,-91.66745,9.358856,0.9999966,10.490888,8.532334,8.5415125,841,17914.651248931885,9.381287183196193,14.552779000000001,1.0006002,16820,1.2117207,,26.435808,0.11,1.2075055000000001,31.832005,0.19,841.5047599999999,17.258644,17.258644
841,0.958,12.192302999999999,14.934142999999999,,,-91.54061999999999,9.357837,0.9999966,10.489512,8.532359,8.500464,842,17950.599163293842,9.33328098400635,14.553232999999999,1.0006075,16840,1.2114168,,26.454720000000002,0.11,1.2107421999999999,31.847305,0.19,842.5115400000001,17.258644,17.258644
842,0.958,12.191116000000001,14.43353,,,-91.41468,9.3568735,0.9999966,10.488137,8.532382,8.54604,843,17987.859382152557,9.3896443052802,14.553091,1.000607,16860,1.2111129999999999,,26.473621,0.11,1.2038858000000001,31.862346999999996,0.19,843.5117,17.258644,17.258644
843,0.958,12.189931,10.154263499999999,,,-91.29413000000001,9.355891999999999,0.9999966,10.48678,8.532419,8.528456,844,18025.97753334045,9.368801211087607,14.547882000000001,1.0006111999999998,16880,1.2108104,,26.492508,0.11,1.2075434999999999,31.877537,0.19,844.51587,17.258644,17.258644
844,0.958,12.188746,11.222192999999999,,,-91.1726,9.354956,0.9999966,10.485302,8.532332,8.564712,845,18067.088558197018,9.408723027646976,14.543946,1.0005949,16900,1.2105079,,26.511381,0.11,1.1898193000000001,31.892065000000002,0.19,845.5027,17.258644,17.258644
845,0.958,12.187564,17.057807999999998,,,-91.04446,9.354025,0.9999966,10.48386,8.532278,8.566921,846,18107.018143415447,9.410191028896971,14.546918,1.0005819,16920,1.2102066,,26.530237,0.11,1.1924386999999999,31.906696000000004,0.19,846.49225,17.258644,17.258644
846,0.958,12.186382,17.615967,,,-90.91595500000001,9.353028,0.9999966,10.482509,8.532312,8.510297,847,18143.0896525383,9.346457754447382,14.550542000000002,1.0005886999999998,16940,1.2099066,,26.549084000000004,0.11,1.2088652,31.921953000000002,0.19,847.4986,17.258644,17.258644
847,0.958,12.185203,12.903349,,,-90.79332,9.352111,0.9999966,10.480979,8.532164999999999,8.574334,848,18181.223593711853,9.415982713678954,14.5486,1.0005636,16960,1.2096078000000001,,26.567913,0.11,1.1814824,31.936190000000003,0.19,848.4779,17.258644,17.258644
848,0.958,12.184024,14.053141,,,-90.669685,9.351214,0.9999966,10.47903,8.53159,8.591417999999999,849,18219.475648641583,9.434361302030576,14.548017499999998,1.0004860999999998,16980,1.2093091,,26.586678000000003,0.11,1.1367582,31.948809999999998,0.19,849.4127,17.258644,17.258644
849,0.958,12.182846000000001,13.7432995,,,-90.546616,9.35026,0.9999966,10.477698,8.531636,8.539497,850,18263.81882166862,9.377811644737374,14.547070499999998,1.0004895,17000,1.2090116000000002,,26.605486,0.11,1.2047358,31.963934000000002,0.19,850.416,17.258644,17.258644
850,0.958,12.181671000000001,16.401875,,,-90.42073,9.349305000000001,0.9999966,10.476372,8.531683000000001,8.5385895,851,18302.89881181717,9.377472504198641,14.549252,1.0004932,17020,1.2087141000000001,,26.624278999999998,0.11,1.2048736,31.979069,0.19,851.4197,17.258644,17.258644
851,0.958,12.180496,13.118695,,,-90.29898,9.348317,0.9999966,10.475033,8.531715,8.507912,852,18332.687606811523,9.346240597417268,14.547572,1.0005001,17040,1.2084179,,26.64306,0.11,1.207266,31.994298999999998,0.19,852.426,17.258644,17.258644
852,0.958,12.179323,19.748886,,,-90.16975,9.347375,0.9999966,10.473713,8.531763,8.543644,853,18370.126577615734,9.383126554413769,14.55367,1.0005031,17060,1.208123,,26.661827000000002,0.11,1.2037296,32.0094,0.19,853.4291,17.258644,17.258644
853,0.958,12.178152,17.241209,,,-90.043755,9.346423,0.9999966,10.4724,8.531815,8.53559,854,18405.02077770233,9.37281942124384,14.556817,1.0005076,17080,1.2078291,,26.68058,0.11,1.2047886,32.024547999999996,0.19,854.43353,17.258644,17.258644
854,0.958,12.176981,16.69276,,,-89.91869,9.345443,0.9999966,10.471069,8.531846,8.507875,855,18445.9997112751,9.345395583677409,14.559316,1.0005145,17100,1.2075354999999999,,26.69932,0.11,1.2065363000000002,32.039764,0.19,855.4399400000001,17.258644,17.258644
855,0.958,12.175813,14.286292000000001,,,-89.79677,9.344533,0.9999966,10.469633,8.53177,8.565843,856,18483.044678926468,9.410702400237763,14.558997,1.0004992,17120,1.207243,,26.718046,0.11,1.18727,32.054264,0.19,856.4273,17.258644,17.258644
856,0.958,12.174645,15.493826,,,-89.67368,9.343537,0.9999966,10.468289,8.531782000000002,8.491319,857,18522.49078130722,9.324176842768212,14.560089000000001,1.0005065999999998,17140,1.2069504999999998,,26.736757,0.11,1.2064915,32.069492,0.19,857.4342,17.258644,17.258644
857,0.958,12.173478999999999,17.33846,,,-89.54875,9.342525,0.9999966,10.466928999999999,8.531775,8.475105000000001,858,18562.260438919067,9.307581165676092,14.563329000000001,1.0005145,17160,1.2066605,,26.755459000000002,0.11,1.2064373,32.084720000000004,0.19,858.4414,17.258644,17.258644
858,0.958,12.172314,15.465271,,,-89.42628,9.341553999999999,0.9999966,10.46561,8.531807,8.508761999999999,859,18599.875592708588,9.346975873245485,14.564378,1.0005213,17180,1.2063694,,26.77415,0.11,1.2052643,32.099907,0.19,859.44775,17.258644,17.258644
859,0.958,12.17115,16.98074,,,-89.30236,9.34067,0.9999966,10.46407,8.531614,8.580536,860,18639.00831103325,9.422846905695245,14.567188,1.0004899999999999,17200,1.2060806999999998,,26.792816,0.11,1.1723787,32.113884000000006,0.19,860.4214,17.258644,17.258644
860,0.958,12.169989,12.64072,,,-89.18375,9.339701,0.9999966,10.462753,8.531642,8.506356,861,18674.818356513977,9.344377720164045,14.564951999999998,1.0004966,17220,1.2057921,,26.811476000000003,0.11,1.2047197,32.129063,0.19,861.4276,17.258644,17.258644
861,0.958,12.168828,13.722038000000001,,,-89.06415,9.338716999999999,0.9999966,10.461423,8.531654,8.492488999999999,862,18707.59347963333,9.333787109458727,14.563973999999998,1.0005039,17240,1.2055046999999999,,26.830126,0.11,1.2048208,32.144253000000006,0.19,862.4343,17.258644,17.258644
862,0.958,12.167667999999999,17.567247000000002,,,-88.94038,9.337782,0.9999966,10.460133,8.531704,8.531699,863,18739.996189832687,9.367610713539461,14.567454000000001,1.0005089,17260,1.2052171999999999,,26.84876,0.11,1.2028415000000001,32.15937,0.19,863.4392,17.258644,17.258644
863,0.958,12.166511,18.849026000000002,,,-88.8154,9.336834,0.9999966,10.458838,8.531746,8.518723,864,18773.762029647827,9.35609210653084,14.572410999999999,1.0005150999999999,17280,1.204931,,26.867382,0.11,1.2035002000000001,32.17452,0.19,864.4450699999999,17.258644,17.258644
864,0.958,12.165353999999999,15.071396,,,-88.69508,9.335914,0.9999966,10.457541,8.531783,8.540303,865,18812.67748951912,9.382121559089374,14.572985999999998,1.0005174000000001,17300,1.2046461000000002,,26.885991999999998,0.11,1.1998191999999999,32.189533000000004,0.19,865.4475,17.258644,17.258644
865,0.958,12.164197999999999,16.209792999999998,,,-88.57374,9.334984,0.9999966,10.456256,8.531829,8.530688,866,18853.616234064106,9.36844659219175,14.574879000000001,1.0005223,17320,1.2043612,,26.904593,0.11,1.2018026000000002,32.204624,0.19,866.4523,17.258644,17.258644
866,0.958,12.163044000000001,18.825226,,,-88.44965,9.334028,0.9999966,10.454958,8.531858,8.506791999999999,867,18895.014017343517,9.345177995279377,14.579781,1.0005289000000002,17340,1.2040776000000002,,26.923174,0.11,1.2031696000000003,32.219776,0.19,867.4586,17.258644,17.258644
867,0.958,12.161891,15.48487,,,-88.3297,9.333089999999999,0.9999966,10.4536705,8.531897,8.519567,868,18935.24892616272,9.35918690294644,14.580824,1.0005344999999999,17360,1.2037951,,26.941741999999998,0.11,1.2020111999999998,32.234885999999996,0.19,868.4639999999999,17.258644,17.258644
868,0.958,12.160739999999999,18.55143,,,-88.206505,9.332195,0.9999966,10.452374,8.531924,8.555760000000001,869,18972.477036714557,9.395403143415665,14.585395000000002,1.0005333,17380,1.2035127,,26.960306,0.11,1.195666,32.249763,0.19,869.4635,17.258644,17.258644
869,0.958,12.15959,16.438162,,,-88.08600600000001,9.331292,0.9999966,10.451096000000001,8.531965,8.546123,870,19008.80955338478,9.38448848446538,14.587523000000001,1.000535,17400,1.2032316,,26.97885,0.11,1.1981429,32.264736,0.19,870.46545,17.258644,17.258644
870,0.958,12.158441,20.074623000000003,,,-87.96163,9.33039,0.9999966,10.449819999999999,8.532005999999999,8.545876,871,19042.343132257458,9.387483456586516,14.593824,1.0005369,17420,1.2029504999999998,,26.997383000000003,0.11,1.1978046999999998,32.279709999999994,0.19,871.46765,17.258644,17.258644
871,0.958,12.157293,13.819057999999998,,,-87.84470999999999,9.329502,0.9999966,10.448494,8.531996000000001,8.555829,872,19086.448875188828,9.400098824252737,14.592935999999998,1.0005311,17440,1.2026706,,27.015905,0.11,1.1910409,32.294426,0.19,872.4631300000001,17.258644,17.258644
872,0.958,12.156147,20.919888,,,-87.71991,9.328592,0.9999966,10.447232000000001,8.532046000000001,8.535436,873,19122.517476797104,9.373136094496497,14.600184,1.0005357,17460,1.2023919,,27.034412,0.11,1.1997459,32.309475,0.19,873.46765,17.258644,17.258644
873,0.958,12.155003,17.596615,,,-87.59921,9.327706,0.9999966,10.445955,8.532078,8.553778999999999,874,19162.291240453716,9.393124287474604,14.603614000000002,1.0005349000000001,17480,1.2021133,,27.052903999999998,0.11,1.1948862,32.32435,0.19,874.4675,17.258644,17.258644
874,0.958,12.153858999999999,11.857482000000001,,,-87.48534000000001,9.326792999999999,0.9999966,10.444683,8.532113,8.528371,875,19205.534965515137,9.369297486529064,14.600475,1.0005391,17500,1.2018358999999998,,27.071388,0.11,1.198815,32.33937,0.19,875.4717,17.258644,17.258644
875,0.958,12.152716999999999,18.274109,,,-87.3644,9.325906,0.9999966,10.44341,8.532144,8.550138,876,19243.39078164101,9.392212515318237,14.60467,1.0005389999999998,17520,1.2015586,,27.089863,0.11,1.1948134,32.354248,0.19,876.4721699999999,17.258644,17.258644
876,0.958,12.151575999999999,18.76383,,,-87.243195,9.325023,0.9999966,10.442142500000001,8.532178,8.551213,877,19279.47086405754,9.39172586851708,14.609413,1.0005389999999998,17540,1.2012824,,27.108315,0.11,1.1948018999999999,32.369133000000005,0.19,877.47266,17.258644,17.258644
877,0.958,12.150436000000001,18.576237,,,-87.12246999999999,9.324142,0.9999966,10.44087,8.532204,8.5518265,878,19314.526447296146,9.394283616901513,14.613931,1.0005381,17560,1.2010075,,27.126759000000003,0.11,1.1936653,32.38398,0.19,878.4724,17.258644,17.258644
878,0.958,12.149298,12.688191,,,-87.00871,9.323264,0.9999966,10.439589999999999,8.532221,8.553302,879,19349.529830932617,9.392433499269037,14.611739000000002,1.0005361,17580,1.2007326,,27.145193,0.11,1.1924422,32.398785,0.19,879.47125,17.258644,17.258644
