,Iteration,LQGmu1,ReturnMax,IWNorm2,TimeElapsed,IWMean,LQGmu01,TimestepsSoFar,IWMin,ReturnStepMax,Bound,DenMISELogLast,IWLastEpisode,LQGsigma,IWMax,ReturnAbsMax,ReturnMin,DenMISEMeanLog,ReturnMean,URet,MISE,target_sum_log_mean,IWNorm1,IWFirstEpisode,DenMISELogFirst,ReturnLastEpisode,SqrtESSClassic
734,735,-1.0,16.722084,27.129579999999997,5398.59100985527,1.0000081,-1.0,14700,,0.99999106,16.608091,14.006814000000002,1.0013561,0.11,1.00959,16.722084,,15.829362,16.5439,18.06426497406233,16.546059,15.129689,735.0060000000001,,12.002310000000001,16.360685,27.09242
735,736,-1.0,16.722084,27.148052000000003,5415.6795008182535,1.0000099,-1.0,14720,,0.99999106,16.608109,10.467414,1.0026366,0.11,1.0095978,16.722084,,15.822076999999998,16.543932,18.27989833723333,16.546118,15.123357999999998,736.0073,,12.000950999999999,16.56784,27.110870000000002
736,737,-1.0,16.722084,27.166462,5433.096107721329,1.0000099,-1.0,14740,,0.99999106,16.608034,18.28415,1.0013703999999999,0.11,1.0096074000000002,16.722084,,15.825417000000002,16.543901,18.223587606928177,16.546085,15.127647,737.00726,,11.999592999999999,16.52199,27.129307
737,738,-1.0,16.722084,27.184859999999997,5447.583830595017,1.0000098,-1.0,14760,,0.99999106,16.607845,13.911544000000001,1.0013618,0.11,1.009616,16.722084,,15.8228245,16.543756,18.14678056420575,16.545938,15.126001,738.0072,,11.998237,16.437601,27.147728000000004
738,739,-1.0,16.722084,27.203246999999998,5462.70578789711,1.0000099,-1.0,14780,,0.99999106,16.607622,16.54533,1.0013628,0.11,1.0096257,16.722084,,15.823801000000001,16.543581,18.113870697675978,16.545757000000002,15.127923000000001,739.0073,,11.996882000000001,16.412615,27.166142999999998
739,740,-1.0,16.722084,27.221619,5477.261289358139,1.0000099,-1.0,14800,,0.99999106,16.607585999999998,17.009901,1.0013418,0.11,1.0096344000000002,16.722084,,15.825404,16.54359,18.26247812146175,16.545763,15.130467999999999,740.0073,,11.99553,16.551136,27.184546
740,741,-1.0,16.722084,27.239983000000002,5493.323259353638,1.0000098,-1.0,14820,,0.99999106,16.607595,17.929555999999998,1.0013570999999999,0.11,1.009642,16.722084,,15.828242999999999,16.543644,18.288653651575288,16.545815,15.134248999999999,741.00726,,11.99418,16.583632,27.202927000000003
741,742,-1.0,16.722084,27.258329999999997,5508.42150902748,1.0000098,-1.0,14840,,0.99999106,16.607637,17.249798000000002,1.0013456,0.11,1.0096478000000002,16.722084,,15.830160000000001,16.54373,18.320851054580785,16.545898,15.137101999999999,742.00726,,11.992830999999999,16.606436,27.221303999999996
742,743,-1.0,16.722084,27.276659999999996,5525.436329126357,1.0000097,-1.0,14860,,0.99999106,16.607466,14.7647085,1.0011402,0.11,1.0096545,16.722084,,15.828724,16.543606,18.15511278320228,16.545767,15.136601,743.00714,,11.991485,16.451488,27.239665999999996
743,744,-1.0,16.722084,27.294970000000003,5541.171811819077,1.0000091,-1.0,14880,,0.99999106,16.607172,15.456476,1.0009569999999999,0.11,1.0096565,16.722084,,15.828225,16.543364999999998,18.06554743836773,16.545514999999998,15.137032500000002,744.0067,,11.990139,16.365116,27.258017
744,745,-1.0,16.722084,27.313284000000003,5555.905958652496,1.0000091,-1.0,14900,,0.99999106,16.60717,17.354257999999998,1.0013494,0.11,1.0096631999999999,16.722084,,15.830272,16.543407000000002,18.284365998086727,16.545555,15.140011999999999,745.0067,,11.988796,16.575325,27.27635
745,746,-1.0,16.722084,27.331583000000002,5569.893538951874,1.000009,-1.0,14920,,0.99999106,16.607214000000003,14.043308999999999,1.0013331,0.11,1.009667,16.722084,,15.827878,16.543497,18.323250881200654,16.54564,15.138542000000001,746.00665,,11.987454,16.60991,27.294674
746,747,-1.0,16.722084,27.349870000000003,5586.157189130782,1.000009,-1.0,14940,,0.99999106,16.607073,21.304560000000002,1.0013456,0.11,1.009667,16.722084,,15.835208999999999,16.543398,18.1725905017565,16.54554,15.146798,747.00665,,11.986115,16.469154,27.312986
747,748,-1.0,16.722084,27.368145000000002,5601.291435241699,1.0000088,-1.0,14960,,0.99999106,16.607020000000002,13.507299,1.001336,0.11,1.0096719,16.722084,,15.832096,16.543388,18.237543891976575,16.545528,15.144608999999999,748.0066,,11.984777000000001,16.537159,27.331284999999998
748,749,-1.0,16.722084,27.386408000000003,5615.8395063877115,1.000009,-1.0,14980,,0.99999106,16.606894,18.821556,1.0013437,0.11,1.0096757,16.722084,,15.836089000000001,16.543308,18.184254012713843,16.545443,15.14952,749.00665,,11.983441000000001,16.482698000000003,27.349577000000004
749,750,-1.0,16.722084,27.404660999999997,5631.609875679016,1.0000088,-1.0,15000,,0.99999106,16.606908999999998,14.6622715,1.0013303,0.11,1.0096806,16.722084,,15.834523,16.54337,18.298645223103254,16.5455,15.148872,750.0066,,11.982107000000001,16.588993,27.367846999999998
750,751,-1.0,16.722084,27.4229,5646.9756989479065,1.000009,-1.0,15020,,0.99999106,16.606718,16.027924,1.0013264000000002,0.11,1.0096844,16.722084,,15.834779999999999,16.543219,18.12714432555127,16.54535,15.150044,751.0067,,11.980775,16.429995,27.386115999999998
751,752,-1.0,16.722084,27.441128000000003,5663.510979175568,1.0000088,-1.0,15040,,0.99999106,16.606742999999998,15.089609,1.0013283000000002,0.11,1.0096911,16.722084,,15.833789999999999,16.543287,18.30084862153037,16.545416,15.149967000000002,752.0066,,11.979444500000001,16.596011999999998,27.404362
752,753,-1.0,16.722084,27.459343,5679.7815515995035,1.0000087,-1.0,15060,,0.99999106,16.606873999999998,17.969492000000002,1.0013341,0.11,1.009696,16.722084,,15.836626,16.54346,18.393287679951726,16.545588000000002,15.153713,753.0066,,11.978114999999999,16.673536,27.4226
753,754,-1.0,16.722084,27.477545000000003,5694.679758071899,1.0000087,-1.0,15080,,0.99999106,16.606897,15.426676,1.0013264000000002,0.11,1.0096989,16.722084,,15.836082000000001,16.54353,18.308177784549443,16.545652,15.154077,754.0066,,11.9767885,16.594975,27.440828000000003
754,755,-1.0,16.722084,27.495734999999996,5709.978610038757,1.0000087,-1.0,15100,,0.99999106,16.60684,20.244978,1.0013303,0.11,1.0096998,16.722084,,15.841923999999999,16.543516,18.245239075451593,16.545635,15.160820999999999,755.00653,,11.975463000000001,16.533031,27.459041999999997
755,756,-1.0,16.722084,27.513914,5723.0693724155435,1.0000087,-1.0,15120,,0.99999106,16.606773,15.526742,1.001316,0.11,1.0097066,16.722084,,15.841504999999998,16.543491,18.227195620190294,16.545609,15.161306,756.0066,,11.974139,16.524632999999998,27.477245
756,757,-1.0,16.722084,27.532084,5738.6756501197815,1.0000087,-1.0,15140,,0.99999106,16.60685,14.224065,1.0013254999999999,0.11,1.0097104,16.722084,,15.839369,16.543612,18.34637619623013,16.545725,15.1600685,757.0066,,11.972817,16.634242999999998,27.495434000000003
757,758,-1.0,16.722084,27.550306,5754.062430620194,1.0000113000000002,-1.0,15160,,0.99999106,16.606983,13.901507,1.0032496,0.11,1.0097209999999999,16.722084,,15.836814000000002,16.543745,18.35814247793675,16.5459,15.158415,758.00854,,11.971498,16.646255,27.513617
758,759,-1.0,16.722084,27.568448999999998,5768.459634542464,1.0000110999999998,-1.0,15180,,0.99999106,16.606907,16.554937,1.0013188,0.11,1.0097287,16.722084,,15.837759,16.543715,18.228104335881657,16.545864,15.160256,759.0084,,11.970179,16.520135999999997,27.531778000000003
759,760,-1.0,16.722084,27.586578000000003,5784.1837265491495,1.0000111999999999,-1.0,15200,,0.99999106,16.607021,7.858279700000001,1.0013136,0.11,1.0097374,16.722084,,15.82726,16.543870000000002,18.38295694872962,16.546019,15.15065,760.00854,,11.968863,16.662333,27.549938
760,761,-1.0,16.722084,27.604708000000002,5799.4211218357095,1.0000116,-1.0,15220,,0.99999106,16.606886,14.156835999999998,1.0015099,0.11,1.0097451,16.722084,,15.825066,16.543776,18.173318117733547,16.545923000000002,15.149346,761.0088,,11.967547,16.471011999999998,27.568078999999997
761,762,-1.0,16.722084,27.622814,5814.747874021529,1.0000116,-1.0,15240,,0.99999106,16.606908999999998,19.501553,1.0013169,0.11,1.0097537,16.722084,,15.829891,16.543839000000002,18.301414712296825,16.545986,15.155057999999999,762.0088,,11.966234,16.591934,27.586212
762,763,-1.0,16.722084,27.640909999999998,5829.363166809082,1.0000116,-1.0,15260,,0.99999106,16.606724,12.510995,1.0013083,0.11,1.0097634,16.722084,,15.825541000000001,16.543697,18.143971920345987,16.545841,15.151594000000001,763.0088,,11.964922,16.435318,27.604329999999997
763,764,-1.0,16.722084,27.659002,5843.845249652863,1.0000118,-1.0,15280,,0.99999106,16.606709,16.358662,1.001592,0.11,1.0097721,16.722084,,15.826239000000001,16.543718,18.265182242879753,16.545866,15.153177,764.0090299999999,,11.963613,16.560368,27.622436999999998
764,765,-1.0,16.722084,27.677076,5860.099590778351,1.0000118,-1.0,15300,,0.99999106,16.606789000000003,19.037077,1.0012997,0.11,1.0097808000000001,16.722084,,15.830435999999999,16.543842,18.357199597228192,16.545986,15.158256,765.0090299999999,,11.962305,16.638397,27.64053
765,766,-1.0,16.722084,27.695041999999997,5875.264525651933,1.0000084999999999,-1.0,15320,,0.99999106,16.60666,16.667336,0.99875337,0.11,1.0097846,16.722084,,15.831528,16.543808,18.22283614189132,16.545897,15.160225,766.0065,,11.960999000000001,16.51867,27.658613
766,767,-1.0,16.722084,27.713068,5890.029065847398,1.0000076999999998,-1.0,15340,,0.99999106,16.606632,16.258186,1.000664,0.11,1.0097874,16.722084,,15.832085000000001,16.543839000000002,18.280107126422763,16.545907999999997,15.161655999999999,767.0060000000001,,11.959694,16.566021,27.67669
767,768,-1.0,16.722084,27.731104,5905.554117202759,1.0000076,-1.0,15360,,0.99999106,16.606607,9.067513,1.0012959000000001,0.11,1.0097923,16.722084,,15.823276000000002,16.543854,18.265900493199638,16.545923000000002,15.153723999999999,768.00586,,11.958391,16.55644,27.694746000000002
768,769,-1.0,16.722084,27.749128000000002,5920.642869472504,1.0000076,-1.0,15380,,0.99999106,16.606491000000002,19.148619,1.0013016,0.11,1.009798,16.722084,,15.8276005,16.543781,18.19590085082364,16.545847,15.158919000000001,769.00586,,11.957089,16.488085,27.712792999999998
769,770,-1.0,16.722084,27.767141,5935.2562839984885,1.0000076,-1.0,15400,,0.99999106,16.606377,15.371023000000001,1.001295,0.11,1.0098039,16.722084,,15.827007,16.543709,18.193952236192374,16.54577,15.159196,770.00586,,11.955789999999999,16.48759,27.730829999999997
770,771,-1.0,16.722084,27.785142999999998,5950.692491531372,1.0000076,-1.0,15420,,0.99999106,16.606407,16.892508,1.0013074,0.11,1.0098048000000002,16.722084,,15.828388,16.543781,18.30943187621688,16.545841,15.161447,771.00586,,11.954493,16.599552,27.748853999999998
771,772,-1.0,16.722084,27.803076,5965.638597011566,1.0000055,-1.0,15440,,0.99999106,16.606355999999998,15.601642000000002,0.9996671999999999,0.11,1.0098068,16.722084,,15.8280945,16.543808,18.27688068897706,16.54583,15.162017,772.0042,,11.953196,16.563854,27.766863
772,773,-1.0,16.722084,27.821053000000003,5981.929515838623,1.0000055,-1.0,15460,,0.99999106,16.606320999999998,21.86682,1.0012959000000001,0.11,1.0098039,16.722084,,15.835907,16.543812,18.25266047670704,16.545834,15.170692,773.0043,,11.951901,16.547997,27.784868
773,774,-1.0,16.722084,27.839018,5997.257944583893,1.0000055,-1.0,15480,,0.99999106,16.606379,20.39322,1.0012997,0.11,1.0098058,16.722084,,15.841795999999999,16.543915,18.338987589846028,16.54593,15.177442000000001,774.0043,,11.950608,16.622269,27.802858
774,775,-1.0,16.722084,27.857094,6012.498180150987,1.0000098,-1.0,15500,,0.99999106,16.606466,11.471551,1.0046016,0.11,1.0098164,16.722084,,15.836157,16.543972,18.30175984035853,16.546057,15.172665,775.00757,,11.949318,16.588013,27.820833
775,776,-1.0,16.722084,27.875034000000003,6027.608277082442,1.0000098,-1.0,15520,,0.99999106,16.60644,18.962843,1.0012845,0.11,1.0098221,16.722084,,15.840186,16.543986999999998,18.267891399368942,16.54607,15.17755,776.0076,,11.948028,16.557608,27.838804
776,777,-1.0,16.722084,27.892967,6043.8439848422995,1.0000097,-1.0,15540,,0.99999106,16.606434,17.206476000000002,1.0012883,0.11,1.0098269,16.722084,,15.841945999999998,16.544022000000002,18.28234753677133,16.546103,15.180163,777.0075,,11.94674,16.570597,27.856752
777,778,-1.0,16.722084,27.910887,6059.779466867448,1.0000098,-1.0,15560,,0.99999106,16.606556,13.449160000000001,1.0012959000000001,0.11,1.0098327,16.722084,,15.838868,16.544182,18.380074895825867,16.546263,15.17794,778.0076,,11.945454,16.668592,27.8747
778,779,-1.0,16.722084,27.928796999999996,6077.8672642707825,1.0000099,-1.0,15580,,0.99999106,16.606632,18.241632,1.0012864,0.11,1.0098366,16.722084,,15.841952,16.544302,18.347744570786226,16.54638,15.181876,779.0077,,11.944169,16.637608,27.892633
779,780,-1.0,16.722084,27.946693,6093.132459402083,1.0000098,-1.0,15600,,0.99999106,16.606522000000002,15.785379999999998,1.0012902,0.11,1.0098405000000001,16.722084,,15.841882,16.544233,18.195411815848068,16.546307000000002,15.182651000000002,780.0076,,11.942886,16.490935999999998,27.910551
780,781,-1.0,16.722084,27.964578999999997,6108.0954422950745,1.0000099,-1.0,15620,,0.99999106,16.606396,12.617643,1.0012864,0.11,1.0098453,16.722084,,15.837753,16.544147,18.183196138753733,16.546219,15.179369,781.0077,,11.941606,16.476742,27.928463
781,782,-1.0,16.722084,27.982456,6122.653944253922,1.0000098,-1.0,15640,,0.99999106,16.606289999999998,17.547989,1.0012691999999999,0.11,1.00985,16.722084,,15.839939000000001,16.544079999999997,18.194570239706003,16.546152,15.1824,782.0077,,11.940325999999999,16.491339,27.946356
782,783,-1.0,16.722084,28.000319,6137.947403192521,1.0000098,-1.0,15660,,0.99999106,16.606194,19.135353,1.0012807,0.11,1.009854,16.722084,,15.844149,16.544027,18.213049849279823,16.546095,15.18745,783.0077,,11.939048,16.502502,27.964243
783,784,-1.0,16.722084,28.018167,6153.572310447693,1.0000098,-1.0,15680,,0.99999106,16.606165,15.317167000000001,1.0012826,0.11,1.0098616,16.722084,,15.843476,16.54404,18.268326981706515,16.546104,15.187615,784.0076,,11.937772,16.55356,27.982117
784,785,-1.0,16.722084,28.036007,6169.0157730579385,1.0000098,-1.0,15700,,0.99999106,16.606148,14.640247,1.0012788000000001,0.11,1.0098644,16.722084,,15.841944,16.544065,18.267421604629924,16.546125,15.18692,785.0077,,11.936497,16.563617999999998,27.999983
785,786,-1.0,16.722084,28.053836999999998,6184.3686792850485,1.0000097,-1.0,15720,,0.99999106,16.606037,19.451185,1.0012710999999999,0.11,1.0098693,16.722084,,15.846535999999999,16.543995000000002,18.19792295503213,16.546053,15.192348499999998,786.0076,,11.935224,16.48914,28.01783
786,787,-1.0,16.722084,28.071653,6200.172740697862,1.0000098,-1.0,15740,,0.99999106,16.606094,20.965097,1.0012691999999999,0.11,1.0098732,16.722084,,15.853039,16.54409,18.332402016976896,16.546148000000002,15.199684,787.0077,,11.933952,16.61905,28.035673
787,788,-1.0,16.722084,28.08946,6216.554947614671,1.0000098,-1.0,15760,,0.99999106,16.605743,16.298153,1.0012826,0.11,1.009878,16.722084,,15.853604999999998,16.543779999999998,17.996372777954566,16.545835,15.201079,788.0077,,11.932682000000002,16.299175,28.053501
788,789,-1.0,16.722084,28.107253999999998,6232.626075506209,1.0000095,-1.0,15780,,0.99999106,16.605783,14.259707999999998,1.0012119000000002,0.11,1.0098818999999999,16.722084,,15.851583999999999,16.543863,18.324336252355284,16.545914,15.199888,789.00757,,11.931415,16.610924,28.071314
789,790,-1.0,16.722084,28.125038,6247.22544336319,1.0000098,-1.0,15800,,0.99999106,16.605806,14.959688,1.0012721,0.11,1.0098876,16.722084,,15.850454999999998,16.543926000000003,18.30443326691736,16.545975,15.199585999999998,790.0077,,11.930147,16.592613,28.089125
790,791,-1.0,16.722084,28.142809000000003,6262.957414150238,1.0000098,-1.0,15820,,0.99999106,16.605767999999998,13.373132,1.0012559,0.11,1.0098905999999999,16.722084,,15.847325,16.54393,18.254879259257887,16.545975,15.197278,791.0077,,11.928883,16.546604000000002,28.106920000000002
791,792,-1.0,16.722084,28.16057,6280.238914489746,1.0000097,-1.0,15840,,0.99999106,16.605751,10.219955,1.0012691999999999,0.11,1.0098972,16.722084,,15.840219,16.543951,18.262634172476393,16.545994,15.190994,792.0077,,11.927619,16.561127,28.124703999999998
792,793,-1.0,16.722084,28.178320000000003,6296.7113246917725,1.0000097,-1.0,15860,,0.99999106,16.605616,16.591245999999998,1.0012654,0.11,1.0099021000000001,16.722084,,15.8411665,16.543855999999998,18.177762573231156,16.545897,15.192763000000001,793.0077,,11.926357000000001,16.468197,28.142475
793,794,-1.0,16.722084,28.19606,6312.697087049483,1.0000097,-1.0,15880,,0.99999106,16.605612,15.035067999999999,1.0012645,0.11,1.0099069,16.722084,,15.84015,16.543894,18.283798752196354,16.54593,15.192566000000001,794.0077,,11.9250965,16.57347,28.160234000000003
794,795,-1.0,16.722084,28.213787,6328.11208820343,1.0000097,-1.0,15900,,0.99999106,16.605507,17.272545,1.0012501,0.11,1.0099117,16.722084,,15.841953,16.543829000000002,18.203360666305272,16.545864,15.195184,795.0077,,11.923839,16.492981,28.177985999999997
795,796,-1.0,16.722084,28.231562,6344.568806409837,1.0000117,-1.0,15920,,0.99999106,16.605469,12.64408,1.0028795,0.11,1.0099185,16.722084,,15.8379345,16.543793,18.222161870380546,16.545862,15.191982999999999,796.0093,,11.922582,16.515307999999997,28.195722999999997
796,797,-1.0,16.722084,28.249266,6360.672335624695,1.0000118,-1.0,15940,,0.99999106,16.605247,13.998932,1.0012597,0.11,1.0099272,16.722084,,15.8356285,16.543613,18.099546294147817,16.545679999999997,15.190487,797.0094,,11.921325999999999,16.401384,28.213455
797,798,-1.0,16.722084,28.266962,6375.918135404588,1.0000117,-1.0,15960,,0.99999106,16.605133,16.289207,1.0012578,0.11,1.0099367,16.722084,,15.836197,16.543541,18.19582023336402,16.545603,15.191865,798.0093400000001,,11.920072,16.485388,28.231167
798,799,-1.0,16.722084,28.284645,6391.218174934387,1.0000117,-1.0,15980,,0.99999106,16.605122,17.234337,1.001252,0.11,1.0099453999999999,16.722084,,15.837947,16.543570000000003,18.28010995455998,16.545628,15.194423,799.0093400000001,,11.918819000000001,16.566216,28.248873
799,800,-1.0,16.722084,28.302317,6407.03507566452,1.0000117,-1.0,16000,,0.99999106,16.605207,16.441132999999997,1.001254,0.11,1.0099521999999999,16.722084,,15.838701,16.543694,18.356742963607505,16.545752,15.195984,800.0093400000001,,11.917569,16.643093,28.266567
800,801,-1.0,16.722084,28.319978999999996,6422.180667161942,1.0000116,-1.0,16020,,0.99999106,16.605234,15.885735999999998,1.001254,0.11,1.0099628,16.722084,,15.838757999999999,16.543758,18.297531932339773,16.545815,15.196845999999999,801.0093,,11.916319999999999,16.59599,28.284246000000003
801,802,-1.0,16.722084,28.337639000000003,6439.04724574089,1.0000122,-1.0,16040,,0.99999106,16.605217,16.351797,1.0015233000000001,0.11,1.0099714,16.722084,,15.839398000000001,16.543776,18.26277156930782,16.545835,15.198289,802.00977,,11.9150715,16.557573,28.301926
802,803,-1.0,16.722084,28.35533,6454.071203708649,1.000014,-1.0,16060,,0.99999106,16.605223000000002,14.480379999999998,1.0026863000000001,0.11,1.0099839,16.722084,,15.837705999999999,16.543789999999998,18.26434589951823,16.545876999999997,15.197397,803.01117,,11.913826,16.555560999999997,28.319585999999997
803,804,-1.0,16.722084,28.37296,6470.072434425354,1.0000138,-1.0,16080,,0.99999106,16.605173,16.022404,1.0012501,0.11,1.0099984,16.722084,,15.837935,16.543779999999998,18.246507549088268,16.545864,15.198424,804.0111,,11.912581,16.535032,28.337229999999998
804,805,-1.0,16.722084,28.390575,6486.069617271423,1.0000138,-1.0,16100,,0.99999106,16.605188000000002,13.244609,1.0012329,0.11,1.0100119,16.722084,,15.834715,16.543837,18.300619073895923,16.545918,15.196001999999998,805.0111,,11.911338,16.58879,28.354871999999997
805,806,-1.0,16.722084,28.408182,6502.813944339752,1.0000138,-1.0,16120,,0.99999106,16.605036,16.5929,1.001231,0.11,1.0100235,16.722084,,15.835654000000002,16.54372,18.156067032010814,16.545801,15.197733,806.0111,,11.910097,16.4517,28.3725
806,807,-1.0,16.722084,28.425774,6519.252276182176,1.0000136999999998,-1.0,16140,,0.99999106,16.60492,17.261118,1.0011889999999999,0.11,1.0100389,16.722084,,15.837420999999999,16.543646,18.19345180827491,16.545721,15.200294,807.0111,,11.908856,16.483843,28.39012
807,808,-1.0,16.722084,28.44336,6535.974330425262,1.0000138,-1.0,16160,,0.99999106,16.604876,16.344141,1.0012424000000002,0.11,1.0100533,16.722084,,15.838048,16.543644,18.246593455080163,16.545714999999998,15.20171,808.01117,,11.9076185,16.540522,28.407726
808,809,-1.0,16.722084,28.460934,6552.534563064575,1.0000136999999998,-1.0,16180,,0.99999106,16.605026000000002,16.298775,1.0012348,0.11,1.0100648,16.722084,,15.838617000000001,16.543833,18.415948591823536,16.545901999999998,15.203067,809.0111,,11.906382,16.696236,28.425318
809,810,-1.0,16.722084,28.478496999999997,6568.640470981598,1.0000138,-1.0,16200,,0.99999106,16.604897,22.254114,1.0012252000000001,0.11,1.0100774,16.722084,,15.846537,16.543741,18.17666037120091,16.545809,15.211773999999998,810.0112,,11.905147,16.469297,28.442907
810,811,-1.0,16.722084,28.496048,6584.848009347917,1.0000138,-1.0,16220,,0.99999106,16.604633,19.260714,1.0012252000000001,0.11,1.0100927,16.722084,,15.850746,16.543516,18.060863041200765,16.545582,15.216768,811.01117,,11.903913000000001,16.361296,28.46048
811,812,-1.0,16.722084,28.51359,6601.6019468307495,1.0000138,-1.0,16240,,0.99999106,16.604584,6.8454447,1.0012286,0.11,1.0101063,16.722084,,15.839657999999998,16.543507,18.236070057148147,16.545568,15.206461,812.0112,,11.90268,16.5375,28.478043
812,813,-1.0,16.722084,28.531121999999996,6618.13401556015,1.0000138,-1.0,16260,,0.99999106,16.604605,15.407509,1.0012376,0.11,1.0101168,16.722084,,15.839126,16.543568,18.29558245884713,16.545626000000002,15.206709,813.0112,,11.901449000000001,16.59068,28.495592
813,814,-1.0,16.722084,28.548643,6632.871315956116,1.0000138,-1.0,16280,,0.99999106,16.60464,12.922778,1.0012376,0.11,1.0101323,16.722084,,15.835542000000002,16.543636,18.30941224618745,16.545696,15.203904999999999,814.0112,,11.90022,16.600994,28.513132000000002
814,815,-1.0,16.722084,28.566153000000003,6651.29576587677,1.0000138,-1.0,16300,,0.99999106,16.604554999999998,18.359392,1.001231,0.11,1.0101458,16.722084,,15.838638000000001,16.543592,18.215963465768247,16.545648999999997,15.207779,815.0113,,11.898992999999999,16.507668,28.530664
815,816,-1.0,16.722084,28.583648999999998,6666.728053808211,1.0000136999999998,-1.0,16320,,0.99999106,16.604488,19.509301999999998,1.0012195,0.11,1.0101583,16.722084,,15.843136999999999,16.543564,18.227955603746047,16.545618,15.213051,816.0112,,11.897766,16.520951999999998,28.548183
816,817,-1.0,16.722084,28.601202,6683.6884868145,1.0000161,-1.0,16340,,0.99999106,16.604452,16.480885999999998,1.0031348,0.11,1.0101745999999998,16.722084,,15.843917000000001,16.543528,18.226575693074373,16.545618,15.214607,817.0132,,11.896542,16.514515,28.565695
817,818,-1.0,16.722084,28.618683,6699.801448345184,1.0000162000000001,-1.0,16360,,0.99999106,16.604426999999998,17.129535999999998,1.0012214,0.11,1.0101930000000001,16.722084,,15.845489,16.54354,18.26739256147929,16.54563,15.21695,818.0133,,11.895318,16.551601,28.583192999999998
818,819,-1.0,16.722084,28.636146999999998,6717.706782341003,1.0000162000000001,-1.0,16380,,0.99999106,16.604502,14.461382999999998,1.0012205,0.11,1.0102103,16.722084,,15.843798000000001,16.543653,18.352427617491536,16.54574,15.216029999999998,819.01324,,11.894096000000001,16.637358,28.60068
819,820,-1.0,16.722084,28.653605,6734.233523130418,1.0000162000000001,-1.0,16400,,0.99999106,16.604423999999998,18.196455,1.0012157,0.11,1.0102277,16.722084,,15.846666,16.543613,18.21991482167751,16.545698,15.219666,820.0133,,11.892877,16.510801,28.618154999999998
820,821,-1.0,16.722084,28.67105,6749.9800741672525,1.0000161,-1.0,16420,,0.99999106,16.604134,15.271009,1.0011814,0.11,1.0102459000000001,16.722084,,15.845966,16.543362,18.03198506465239,16.545443,15.219728,821.0132,,11.891657,16.336306,28.635616
821,822,-1.0,16.722084,28.688482,6767.660337924957,1.0000162000000001,-1.0,16440,,0.99999106,16.604126,15.470197,1.0012261999999998,0.11,1.0102633,16.722084,,15.845509,16.543392,18.274800925859136,16.545471,15.220035000000001,822.0133,,11.89044,16.568666,28.653078000000004
822,823,-1.0,16.722084,28.705908,6784.894985198975,1.0000162000000001,-1.0,16460,,0.99999106,16.60415,18.746907999999998,1.0012195,0.11,1.0102816,16.722084,,15.849035,16.543454999999998,18.311644737867148,16.545532,15.224322,823.0133,,11.889224,16.5952,28.67052
823,824,-1.0,16.722084,28.723321999999996,6801.695707321167,1.0000161,-1.0,16480,,0.99999106,16.604162,13.150182999999998,1.0012214,0.11,1.010298,16.722084,,15.845757999999998,16.543503,18.295802665873747,16.545579999999998,15.2218075,824.0133,,11.888010000000001,16.582829,28.687952000000003
824,825,-1.0,16.722084,28.740725,6818.179426908492,1.0000163,-1.0,16500,,0.99999106,16.60401,19.763026999999997,1.00121,0.11,1.0103163,16.722084,,15.850508,16.543385999999998,18.149112262870187,16.545462,15.227313,825.0134,,11.886797,16.447754,28.705379999999998
825,826,-1.0,16.722084,28.75812,6834.517786741258,1.0000162000000001,-1.0,16520,,0.99999106,16.603926,14.182943,1.0012043,0.11,1.0103327,16.722084,,15.848489,16.54334,18.215425244415602,16.545414,15.226049,826.01337,,11.885586,16.506508,28.722788
826,827,-1.0,16.722084,28.775496999999998,6852.118077993394,1.0000163,-1.0,16540,,0.99999106,16.603895,12.125212,1.0012062,0.11,1.0103528,16.722084,,15.8439865,16.543346,18.244579938321856,16.545417999999998,15.222301999999999,827.01355,,11.884376,16.548218,28.7402
827,828,-1.0,16.722084,28.792871,6869.999939203261,1.0000162000000001,-1.0,16560,,0.99999106,16.603904999999997,12.191225,1.0012071,0.11,1.0103674,16.722084,,15.839575,16.543398,18.29275268297134,16.545464000000003,15.218642000000001,828.0134,,11.883167,16.584454,28.757584
828,829,-1.0,16.722084,28.810234,6885.974501609802,1.0000163,-1.0,16580,,0.99999106,16.603817000000003,12.0080595,1.0012023,0.11,1.0103856,16.722084,,15.834954000000002,16.543346,18.210547801999763,16.54541,15.214770000000001,829.01355,,11.881960000000001,16.500347,28.774966999999997
829,830,-1.0,16.722084,28.827581,6901.527316093445,1.0000163,-1.0,16600,,0.99999106,16.603807,11.494531,1.0011995,0.11,1.010404,16.722084,,15.829723999999999,16.543373000000003,18.275957870361086,16.545437,15.210289999999999,830.01355,,11.880754,16.56652,28.792340999999997
830,831,-1.0,16.722084,28.844922999999998,6918.426095485687,1.0000162000000001,-1.0,16620,,0.99999106,16.603794,17.441631,1.0012138000000002,0.11,1.0104222,16.722084,,15.831665,16.543395999999998,18.271523398277886,16.545458,15.212976000000001,831.0135,,11.879551,16.562492000000002,28.809696000000002
831,832,-1.0,16.722084,28.862254999999998,6934.241695165633,1.0000165,-1.0,16640,,0.99999106,16.603718,19.754707,1.0012004,0.11,1.0104377,16.722084,,15.836379999999998,16.543357999999998,18.227817108982546,16.545417999999998,15.218438,832.0137,,11.878347999999999,16.511375,28.82705
