,Iteration,ReturnStepMax,SqrtESSClassic,URet,IWMean,LQGmu1,ReturnLastEpisode,IWFirstEpisode,ReturnAbsMax,IWLastEpisode,DenMISELogLast,TimestepsSoFar,IWMax,LQGsigma,TimeElapsed,LQGmu01,ReturnMin,IWNorm1,DenMISEMeanLog,MISE,DenMISELogFirst,ReturnMax,ReturnMean,Bound,target_sum_log_mean,IWNorm2,IWMin
801,802,0.9929538,27.742392,9.355424478054381,1.0015123,1.0,8.520324,,15.807039999999999,1.047993,17.53134,16040,1.0483629,0.11,16457.16655564308,1.0,,803.2129,15.507420000000002,8.540308999999999,8.568823,15.807039999999999,8.62491,9.679867999999999,-6.705317,28.952546999999996,
802,803,0.9929538,27.760427000000004,9.371389669697663,1.0015147,1.0,8.530643,,15.807039999999999,1.0470719000000002,12.087642,16060,1.0483009,0.11,16500.432994365692,1.0,,804.2163,15.503164000000002,8.540334,8.567575999999999,15.807039999999999,8.624792999999999,9.679152,-6.6818557,28.969883000000003,
803,804,0.9929538,27.77845,9.401538364588447,1.0015093000000002,1.0,8.556983,,15.807039999999999,1.0407492,14.074016,16080,1.0482368,0.11,16539.434991836548,1.0,,805.2135,15.501389000000001,8.540326,8.566332000000001,15.807039999999999,8.624708,9.678405999999999,-6.655989999999999,28.986984000000003,
804,805,0.9929538,27.796463,9.397337611208282,1.001507,1.0,8.557164,,15.807039999999999,1.0431609,16.67495,16100,1.0481749,0.11,16589.08808207512,1.0,,806.21313,15.50285,8.540345,8.565089,15.807039999999999,8.624624,9.677686999999999,-6.626955499999999,29.004162,
805,806,0.9929538,27.814465000000002,9.308702102155,1.001511,1.0,8.476574000000001,,15.807039999999999,1.048082,15.637554000000002,16120,1.0481129999999999,0.11,16628.62259221077,1.0,,807.2179,15.503016,8.540313000000001,8.563848,15.807039999999999,8.624441000000001,9.676917999999999,-6.599273700000001,29.021515,
806,807,0.9929538,27.832447,9.359038739601164,1.0015142,1.0,8.5169935,,15.807039999999999,1.0474784,12.77632,16140,1.048049,0.11,16683.087128877643,1.0,,808.2219,15.49964,8.540327,8.562608,15.807039999999999,8.624308000000001,9.676199,-6.5752068,29.038837,
807,808,0.9929538,27.850424,9.365808369653603,1.0015169,1.0,8.524498,,15.807039999999999,1.0472207,14.976773000000001,16160,1.047987,0.11,16724.694627523422,1.0,,809.2257,15.498995,8.540348,8.561369000000001,15.807039999999999,8.624185,9.675487,-6.548476,29.056137,
808,809,0.9929538,27.86839,9.378355506728038,1.001519,1.0,8.538813000000001,,15.807039999999999,1.0463183,15.462171,16180,1.047925,0.11,16770.507994890213,1.0,,810.2288,15.498952,8.54038,8.560132000000001,15.807039999999999,8.624079,9.674786,-6.521212599999999,29.0734,
809,810,0.9929538,27.88634,9.350550590759173,1.0015223,1.0,8.511578,,15.807039999999999,1.0475893,18.081594,16200,1.0478631,0.11,16813.39219212532,1.0,,811.2331,15.502141,8.540386999999999,8.558897,15.807039999999999,8.6239395,9.674064,-6.490782,29.090698,
810,811,0.9929538,27.904282000000002,9.342771221527778,1.001526,1.0,8.505400999999999,,15.807039999999999,1.0476173,17.456297,16220,1.0478011,0.11,16847.169877290726,1.0,,812.23755,15.504554,8.540391,8.557663,15.807039999999999,8.623794,9.673338000000001,-6.4611964,29.10799,
811,812,0.9929538,27.922209999999996,9.343829978961356,1.0015295,1.0,8.509875,,15.807039999999999,1.0475473,16.208244,16240,1.0477391,0.11,16891.06258845329,1.0,,813.24194,15.505422,8.540398,8.556431,15.807039999999999,8.623653,9.672617,-6.433221,29.12527,
812,813,0.9929538,27.940132000000002,9.361516645292339,1.0015324,1.0,8.524841,,15.807039999999999,1.0470439,12.953144,16260,1.0476773000000001,0.11,16923.358914375305,1.0,,814.2459,15.502285,8.540421499999999,8.555201,15.807039999999999,8.623532,9.671915,-6.409319,29.142522999999997,
813,814,0.9929538,27.958033,9.310462573921196,1.0015360999999998,1.0,8.476471,,15.807039999999999,1.0475913000000001,15.918165,16280,1.0476173,0.11,16963.567214965817,1.0,,815.25037,15.502798,8.540386999999999,8.553971,15.807039999999999,8.623351,9.671156,-6.381833,29.15979,
814,815,0.9929538,27.975927000000002,9.323100659685961,1.0015397,1.0,8.487261,,15.807039999999999,1.0474974,13.635226000000001,16300,1.0475553,0.11,17009.96839213371,1.0,,816.2549,15.500506,8.540367,8.552743,15.807039999999999,8.623184,9.670413,-6.3572154,29.177044,
815,816,0.9929538,27.993813,9.365864788707476,1.0015428,1.0,8.524172,,15.807039999999999,1.0469282,21.225544,16320,1.0474954,0.11,17051.76055932045,1.0,,817.2589,15.507526,8.540389999999999,8.551517,15.807039999999999,8.623063,9.669714,-6.3233566,29.19427,
816,817,0.9929538,28.011683,9.36281680976171,1.0015455,1.0,8.521945,,15.807039999999999,1.0466965,11.667504,16340,1.0474335,0.11,17100.249188423157,1.0,,818.2627,15.502826,8.540405999999999,8.550292,15.807039999999999,8.622939,9.669008999999999,-6.3012805,29.211479999999998,
817,818,0.9929538,28.029541,9.412832339100673,1.0015305,1.0,8.571186,,15.807039999999999,1.0322069999999999,14.460032,16360,1.0473735,0.11,17148.567875862118,1.0,,819.252,15.501554500000001,8.540335,8.549069,15.807039999999999,8.622876,9.668219,-6.275861,29.228163000000002,
818,819,0.9929538,28.047392,9.330243366199314,1.0015341,1.0,8.491728,,15.807039999999999,1.0472168,13.101399,16380,1.0473115,0.11,17186.80335354805,1.0,,820.2564,15.498624,8.54032,8.547847,15.807039999999999,8.622715,9.667487,-6.2521453000000005,29.245372999999997,
819,820,0.9929538,28.065231,9.334863523968249,1.0015378000000001,1.0,8.49496,,15.807039999999999,1.0471458,16.87975,16400,1.0472517,0.11,17223.08816695213,1.0,,821.2610000000001,15.500310999999998,8.540308999999999,8.546627,15.807039999999999,8.62256,9.6667595,-6.2238793,29.262577,
820,821,0.9929538,28.083057,9.34434510260336,1.0015411,1.0,8.510548,,15.807039999999999,1.0469412,10.506397,16420,1.0471917,0.11,17255.67872786522,1.0,,822.26526,15.494229999999998,8.540318,8.545408,15.807039999999999,8.622423,9.666053,-6.203444999999999,29.279761999999998,
821,822,0.9929538,28.100872,9.368992502457912,1.0015436,1.0,8.529187,,15.807039999999999,1.0463252,17.55333,16440,1.0471318,0.11,17296.528556585312,1.0,,823.2689,15.4967375,8.540341999999999,8.544191,15.807039999999999,8.622311,9.665363000000001,-6.1744885,29.296916999999997,
822,823,0.9929538,28.118672999999998,9.383490777917146,1.0015447,1.0,8.541106,,15.807039999999999,1.0450069,16.556573999999998,16460,1.0470719000000002,0.11,17334.084346294403,1.0,,824.2713,15.498026000000001,8.540369,8.542975,15.807039999999999,8.622211,9.664679,-6.1468153,29.314018,
823,824,0.9929538,28.136469,9.411880649568596,1.0015321,1.0,8.569358,,15.807039999999999,1.0335683,15.430431,16480,1.047012,0.11,17374.83044409752,1.0,,825.26245,15.497945000000001,8.540314,8.54176,15.807039999999999,8.622148,9.663912,-6.12059,29.330703999999997,
824,825,0.9929538,28.153728000000005,9.44793320007432,1.0013133,1.0,8.599628,,15.807039999999999,0.86346745,12.352311,16500,1.0469521000000002,0.11,17401.461692094806,1.0,,826.0835,15.494136,8.538524,8.540548,15.807039999999999,8.622119999999999,9.661433,-6.098376,29.341887,
825,826,0.9929538,28.171494,9.340543483461676,1.001317,1.0,8.504211,,15.807039999999999,1.0467244,16.034086,16520,1.0468921999999998,0.11,17450.638098478314,1.0,,827.0878,15.494791000000001,8.538528,8.539336,15.807039999999999,8.621977000000001,9.660729,-6.071526,29.359034,
826,827,0.9929538,28.189259000000003,9.320165260803144,1.0013212,1.0,8.484983,,15.807039999999999,1.0467863000000002,19.986168,16540,1.0468342,0.11,17487.436319828033,1.0,,828.09265,15.500223000000002,8.538508,8.538127000000001,15.807039999999999,8.621812,9.660002,-6.0399623,29.376177000000002,
827,828,0.9929538,28.207008000000002,9.380409548234846,1.0013226,1.0,8.53918,,15.807039999999999,1.0446154,11.265645,16560,1.0467744,0.11,17531.80859827995,1.0,,829.0951,15.495110500000001,8.538536,8.536919000000001,15.807039999999999,8.621711999999999,9.659325,-6.019008599999999,29.39323,
828,829,0.9929538,28.224743,9.320752360824109,1.0013266,1.0,8.486378,,15.807039999999999,1.0466646000000002,17.971867,16580,1.0467145,0.11,17575.07328271866,1.0,,830.0997,15.4981,8.538519,8.535711000000001,15.807039999999999,8.621549,9.658603,-5.9900139999999995,29.410353000000004,
829,830,0.9929538,28.242468,9.409189718230078,1.0013158000000002,1.0,8.565311,,15.807039999999999,1.0345287,13.77436,16600,1.0466566,0.11,17615.315610408783,1.0,,831.0921599999999,15.496025,8.538477,8.534506,15.807039999999999,8.621481,9.657858000000001,-5.9661617,29.427038,
830,831,0.9929538,28.260184999999996,9.350508236955037,1.0013193999999999,1.0,8.511225,,15.807039999999999,1.0462165,9.502578999999999,16620,1.0465968,0.11,17647.978802442547,1.0,,832.09644,15.488812,8.538486500000001,8.533301,15.807039999999999,8.621347,9.657166,-5.9474926,29.444126,
831,832,0.9929538,28.277887,9.407193308349736,1.0013094,1.0,8.565722000000001,,15.807039999999999,1.0348613000000002,11.819242,16640,1.0465388,0.11,17687.82592272758,1.0,,833.0894,15.4844055,8.538449,8.532099,15.807039999999999,8.621281,9.656428,-5.926097,29.460808,
832,833,0.9929538,28.295582,9.359033694358972,1.0013129,1.0,8.520685,,15.807039999999999,1.045995,15.087501000000001,16660,1.0464809000000002,0.11,17727.03725385666,1.0,,834.09357,15.483929000000002,8.53847,8.530897999999999,15.807039999999999,8.62116,9.65575,-5.900816000000001,29.477873,
833,834,0.9929538,28.313263,9.306870890753842,1.0013169,1.0,8.477547999999999,,15.807039999999999,1.0464021000000001,13.357837,16680,1.0464231,0.11,17765.059750795364,1.0,,835.0982700000001,15.481382,8.538443,8.529697,15.807039999999999,8.620988,9.655025,-5.877669999999999,29.49495,
834,835,0.9929538,28.330925,9.418851574658444,1.0012908999999999,1.0,8.574288000000001,,15.807039999999999,1.0213983,12.188638000000001,16700,1.0463632,0.11,17815.893043279648,1.0,,836.0779,15.47744,8.538279,8.5285,15.807039999999999,8.620933,9.654164,-5.8560085,29.511139,
835,836,0.9929538,28.348589,9.389913758547896,1.0012914000000002,1.0,8.548558,,15.807039999999999,1.0433619,17.13288,16720,1.0463053,0.11,17862.0772163868,1.0,,837.0796,15.479420999999999,8.538309,8.527303,15.807039999999999,8.620846,9.6535,-5.8284593000000005,29.528086,
836,837,0.9929538,28.366238,9.371233770555273,1.0012943,1.0,8.534299,,15.807039999999999,1.0453478,17.8656,16740,1.0462475,0.11,17900.463342666626,1.0,,838.0833,15.482275,8.538343,8.526107000000001,15.807039999999999,8.620742,9.652841,-5.8000975,29.5451,
837,838,0.9929538,28.383875,9.339329664946627,1.0012981,1.0,8.505042,,15.807039999999999,1.0460129999999999,12.071595,16760,1.0461895,0.11,17947.995244264606,1.0,,839.08777,15.478206,8.538348,8.524913,15.807039999999999,8.6206045,9.652152000000001,-5.778716999999999,29.562128,
838,839,0.9929538,28.401505,9.385835837137234,1.0012994,1.0,8.544555,,15.807039999999999,1.0439371,17.784723,16780,1.0461335999999999,0.11,17997.7342543602,1.0,,840.0902,15.480955999999999,8.538381,8.523721,15.807039999999999,8.620513,9.651492999999999,-5.7505809999999995,29.579075,
839,840,0.9929538,28.419115,9.420321255355915,1.0012786,1.0,8.575603,,15.807039999999999,1.0252874,17.568474,16800,1.0460758,0.11,18041.750935077667,1.0,,841.0740400000001,15.483441000000001,8.538263,8.52253,15.807039999999999,8.6204605,9.650686,-5.7227907,29.595364,
840,841,0.9929538,28.43672,9.3073278535897,1.0012826,1.0,8.473523,,15.807039999999999,1.046001,14.503468,16820,1.0460180000000001,0.11,18079.71024870872,1.0,,842.0786,15.48228,8.538231,8.521339,15.807039999999999,8.620286,9.649965,-5.6986870000000005,29.612368,
841,842,0.9929538,28.454313,9.401097757245227,1.0012796999999998,1.0,8.559913,,15.807039999999999,1.0402262,17.916605,16840,1.0459621,0.11,18126.051222324368,1.0,,843.0775,15.485173000000001,8.538247,8.520151,15.807039999999999,8.6202135,9.649294,-5.6705933,29.629164000000003,
842,843,0.9929538,28.471899,9.351650012888213,1.0012834000000002,1.0,8.514871000000001,,15.807039999999999,1.0456649,21.078245000000003,16860,1.0459043,0.11,18167.981026649475,1.0,,844.0819,15.491807999999999,8.538263,8.518965,15.807039999999999,8.620089,9.648624,-5.6388097,29.646140999999997,
843,844,0.9929538,28.489468,9.373520288728725,1.0012857,1.0,8.535454,,15.807039999999999,1.0445585,12.975557,16880,1.0458463,0.11,18203.854851961136,1.0,,845.08514,15.488829,8.538294,8.517778,15.807039999999999,8.619988000000001,9.647969999999999,-5.6167026,29.663072999999997,
844,845,0.9929538,28.507032000000002,9.24541597188436,1.0012896999999998,1.0,8.420996,,15.807039999999999,1.0457885,9.299086,16900,1.0457906,0.11,18251.87331938744,1.0,,846.08984,15.4815035,8.538196000000001,8.516595,15.807039999999999,8.619753,9.647188,-5.598998,29.68004,
845,846,0.9929538,28.524576,9.368768744808197,1.0012926,1.0,8.528489,,15.807039999999999,1.0450228000000001,19.399105,16920,1.0457345999999998,0.11,18300.588369369507,1.0,,847.0935,15.486135999999998,8.538223,8.515412,15.807039999999999,8.619645,9.646533999999999,-5.5693980000000005,29.69697,
846,847,0.9929538,28.542121999999996,9.411051897531738,1.0012795,1.0,8.568401,,15.807039999999999,1.0310903,12.120147,16940,1.0456768,0.11,18344.64152288437,1.0,,848.0837,15.482163,8.538160000000001,8.514231,15.807039999999999,8.619584,9.645789,-5.5484767,29.713408,
847,848,0.9929538,28.559649,9.382807521212893,1.0012804,1.0,8.5456505,,15.807039999999999,1.0432633,12.110474,16960,1.045621,0.11,18386.628577470783,1.0,,849.0858,15.47819,8.538192,8.513050999999999,15.807039999999999,8.619497,9.645141,-5.527602,29.730259999999998,
848,849,0.9929538,28.577168,9.363064668644563,1.0012835999999998,1.0,8.522908000000001,,15.807039999999999,1.044997,16.480137,16980,1.0455651,0.11,18425.071056365967,1.0,,850.08984,15.479370000000001,8.538214,8.511872,15.807039999999999,8.619383000000001,9.6444845,-5.501629,29.74717,
849,850,0.9929538,28.594675,9.397245825264683,1.0012809,1.0,8.554501,,15.807039999999999,1.0398821,13.000769,17000,1.0455093,0.11,18465.306943178177,1.0,,851.0888,15.476457,8.538225,8.510694500000001,15.807039999999999,8.6193075,9.643819,-5.479815,29.763890999999997,
850,851,0.9929538,28.612171000000004,9.391253544709867,1.0012809,1.0,8.551559,,15.807039999999999,1.0421089,15.740706,17020,1.0454535,0.11,18508.322328329086,1.0,,852.09,15.476769,8.538255,8.50952,15.807039999999999,8.619227,9.643172,-5.45483,29.780684,
851,852,0.9929538,28.629662,9.378118896803867,1.0012832,1.0,8.539769999999999,,15.807039999999999,1.0440089,17.122698,17040,1.0453976,0.11,18548.30074286461,1.0,,853.09326,15.478703,8.53829,8.508345,15.807039999999999,8.619133999999999,9.642532000000001,-5.42828,29.797533,
852,853,0.9929538,28.647135,9.32672452273075,1.0012869,1.0,8.492486,,15.807039999999999,1.045284,16.133251,17060,1.0453417999999999,0.11,18588.855239391327,1.0,,854.0977,15.479470000000001,8.538279,8.507172,15.807039999999999,8.618986,9.641848,-5.4029503,29.814420000000002,
853,854,0.9929538,28.664602000000002,9.389184380469606,1.0012875,1.0,8.552214999999999,,15.807039999999999,1.0424110999999998,16.134342,17080,1.0452860000000002,0.11,18629.45367836952,1.0,,855.0995,15.480238,8.538314,8.5060005,15.807039999999999,8.618907,9.641211,-5.3776827,29.8312,
854,855,0.9929538,28.682055,9.373592891481316,1.0012898000000001,1.0,8.53249,,15.807039999999999,1.0440695,14.736457000000001,17100,1.0452302,0.11,18669.68834662437,1.0,,856.1028,15.479372,8.538341,8.504828999999999,15.807039999999999,8.618807,9.640566,-5.3541074,29.848028000000003,
855,856,0.9929538,28.699495000000002,9.40968946810832,1.0012771999999999,1.0,8.5714035,,15.807039999999999,1.0312997,11.094418,17120,1.0451764000000001,0.11,18713.590111494064,1.0,,857.0933,15.47425,8.538288,8.503661,15.807039999999999,8.618751,9.639842999999999,-5.334855999999999,29.864404999999998,
856,857,0.9929538,28.716925,9.35314376118166,1.0012807,1.0,8.516453,,15.807039999999999,1.0448335,18.011066,17140,1.0451206,0.11,18754.513234853745,1.0,,858.0975300000001,15.477210999999999,8.538304,8.502494,15.807039999999999,8.618631,9.639191,-5.307563,29.881247,
857,858,0.9929538,28.734347999999997,9.36409775085082,1.0012839,1.0,8.526848,,15.807039999999999,1.0446084,22.710379,17160,1.0450667,0.11,18797.769118547443,1.0,,859.1016,15.485643,8.538331,8.501327499999999,15.807039999999999,8.618525,9.63855,-5.274857,29.898072999999997,
858,859,0.9929538,28.751759000000003,9.409958278715127,1.0012652,1.0,8.567883,,15.807039999999999,1.0256120000000002,4.768808,17180,1.0450109,0.11,18842.603924036022,1.0,,860.0868,15.473169,8.538219,8.500162,15.807039999999999,8.618464999999999,9.637773,-5.2631354,29.914232000000002,
859,860,0.9929538,28.769163,9.360270693719617,1.0012685,1.0,8.524047999999999,,15.807039999999999,1.0444808,16.811964,17200,1.044957,0.11,18883.21194911003,1.0,,861.09094,15.474728,8.538242,8.498999000000001,15.807039999999999,8.618356,9.63713,-5.2374160000000005,29.931040000000003,
860,861,0.9929538,28.78636,9.440231088661527,1.0011398999999999,1.0,8.593779,,15.807039999999999,0.93096006,10.689978,17220,1.0449013,0.11,18925.01246166229,1.0,,861.98145,15.469171,8.537219,8.497836999999999,15.807039999999999,8.618327,9.63545,-5.2190010000000004,29.944094,
861,862,0.9929538,28.803738,9.371955173757774,1.0011427,1.0,8.534241,,15.807039999999999,1.0439073,16.889313,17240,1.0448475,0.11,18968.988558769222,1.0,,862.98505,15.4708185,8.537252,8.496675999999999,15.807039999999999,8.61823,9.634821,-5.193303,29.96087,
862,863,0.9929538,28.821109999999997,9.388320435242406,1.0011431999999998,1.0,8.550493,,15.807039999999999,1.041615,12.652223,17260,1.0447937,0.11,19013.98255777359,1.0,,863.9866,15.467554999999999,8.537284,8.495517,15.807039999999999,8.618152,9.6341915,-5.172578,29.977559999999997,
863,864,0.9929538,28.838469,9.322067310050674,1.0011473,1.0,8.486781,,15.807039999999999,1.0446819999999999,13.585594,17280,1.0447379,0.11,19055.654447317123,1.0,,864.9912,15.465376999999998,8.537269,8.494359,15.807039999999999,8.618,9.633515,-5.1508155,29.994352000000003,
864,865,0.9929538,28.85582,9.393088379670584,1.0011478999999999,1.0,8.552155,,15.807039999999999,1.041773,20.825684,17300,1.044684,0.11,19093.632271766666,1.0,,865.99286,15.471576,8.537303999999999,8.493202,15.807039999999999,8.617924,9.632892,-5.120737999999999,30.011029999999998,
865,866,0.9929538,28.873158,9.372546222036917,1.0011506,1.0,8.533128,,15.807039999999999,1.0435917,15.506708999999999,17320,1.0446303,0.11,19132.342327356342,1.0,,866.9964,15.471619,8.537334,8.492046,15.807039999999999,8.6178255,9.632264,-5.0968695,30.027765000000002,
866,867,0.9929538,28.890482000000002,9.346310935669482,1.0011543,1.0,8.508738000000001,,15.807039999999999,1.0443951999999999,19.80692,17340,1.0445765,0.11,19170.683009147644,1.0,,868.0007300000001,15.476619,8.537344000000001,8.490892,15.807039999999999,8.6177,9.631618,-5.068095,30.044522999999998,
867,868,0.9929538,28.907804,9.368094158633637,1.0011574,1.0,8.528119,,15.807039999999999,1.04374,15.918791,17360,1.0445226,0.11,19209.10874557495,1.0,,869.00464,15.477131,8.537371,8.489739,15.807039999999999,8.617596,9.630988,-5.0438676,30.061246999999998,
868,869,0.9929538,28.925112,9.37710554219784,1.0011599,1.0,8.536843,,15.807039999999999,1.0432264999999998,17.485699,17380,1.0444709,0.11,19248.04266834259,1.0,,870.0079300000001,15.479443,8.537403999999999,8.488588,15.807039999999999,8.617503,9.630367,-5.017893,30.077946,
869,870,0.9929538,28.942406,9.409490056762557,1.0011493,1.0,8.567505,,15.807039999999999,1.0318114,12.387927000000001,17400,1.0444171,0.11,19289.358162879944,1.0,,870.9999,15.475891,8.537361,8.487438000000001,15.807039999999999,8.617446000000001,9.629671,-4.9978504,30.094246000000002,
870,871,0.9929538,28.959694,9.330157601373207,1.0011530999999998,1.0,8.494086,,15.807039999999999,1.0442857,20.189498999999998,17420,1.0443634,0.11,19326.807853221893,1.0,,872.0044,15.481304999999999,8.5373535,8.486289,15.807039999999999,8.617303999999999,9.629011,-4.968883,30.110968,
871,872,0.9929538,28.976967,9.352013116899595,1.0011565999999998,1.0,8.511605,,15.807039999999999,1.0440187,15.782198000000001,17440,1.0443095,0.11,19368.95831847191,1.0,,873.00854,15.481648999999999,8.537367,8.485142,15.807039999999999,8.617183,9.628374,-4.9450364,30.127671999999997,
872,873,0.9929538,28.994238,9.366432573940696,1.0011598,1.0,8.527280000000001,,15.807039999999999,1.0434861999999998,13.399185999999998,17460,1.0442578000000002,0.11,19413.456585645683,1.0,,874.01245,15.479265,8.537392,8.483995,15.807039999999999,8.61708,9.627749,-4.9239745,30.14435,
873,874,0.9929538,29.011491999999997,9.344810781580085,1.0011632,1.0,8.508652,,15.807039999999999,1.0439899,14.545454999999999,17480,1.0442040000000001,0.11,19459.097217798237,1.0,,875.0167,15.478198,8.5374,8.482851,15.807039999999999,8.616956,9.62711,-4.9016495,30.161040000000003,
874,875,0.9929538,29.028732,9.40955692958811,1.0011545,1.0,8.56353,,15.807039999999999,1.0332648000000002,15.286207000000001,17500,1.0441521,0.11,19498.374532699585,1.0,,876.01025,15.477981,8.53737,8.481708,15.807039999999999,8.616895,9.626431,-4.87854,30.177351,
875,876,0.9929538,29.045972999999996,9.400326073171758,1.00115,1.0,8.556989999999999,,15.807039999999999,1.0365869,10.486911,17520,1.0440984,0.11,19534.564435005188,1.0,,877.00745,15.472285999999999,8.537365,8.480564999999999,15.807039999999999,8.616826,9.62578,-4.860958599999999,30.193771,
876,877,0.9929538,29.063191999999997,9.341050300079257,1.0011536,1.0,8.506332,,15.807039999999999,1.0438714,13.664801,17540,1.0440466,0.11,19576.596296310425,1.0,,878.0117,15.470223999999998,8.537371,8.479424,15.807039999999999,8.616700999999999,9.625141000000001,-4.839786,30.210435999999998,
877,878,0.9929538,29.080408000000002,9.348794186978164,1.001157,1.0,8.512056,,15.807039999999999,1.0437052,12.120331,17560,1.0439949,0.11,19613.64774942398,1.0,,879.0159,15.46641,8.537382000000001,8.478285000000001,15.807039999999999,8.616581,9.624509,-4.8204203,30.227083,
878,879,0.9929538,29.097611999999998,9.336847169776066,1.0011607,1.0,8.501923,,15.807039999999999,1.0438416,19.723986,17580,1.043943,0.11,19657.453856945038,1.0,,880.0203,15.471254,8.537384,8.477146000000001,15.807039999999999,8.616451,9.623868,-4.792448,30.24373,
879,880,0.9929538,29.114805,9.37644833234017,1.0011635,1.0,8.535533000000001,,15.807039999999999,1.0428864,20.956108,17600,1.0438893,0.11,19696.995554685596,1.0,,881.02386,15.47749,8.537416,8.476009,15.807039999999999,8.616359,9.623259,-4.7631407,30.260338,
880,881,0.9929538,29.131991999999997,9.324989626107193,1.0011671999999998,1.0,8.490015,,15.807039999999999,1.0437799,12.438094,17620,1.0438375,0.11,19739.12224197388,1.0,,882.0283,15.474042,8.537403999999999,8.474874,15.807039999999999,8.616216,9.622605,-4.7435675,30.276965999999998,
881,882,0.9929538,29.149165999999997,9.319704623675593,1.0011709,1.0,8.483931,,15.807039999999999,1.0437319999999999,8.645408,17640,1.0437858,0.11,19780.90428495407,1.0,,883.0327,15.466301000000001,8.537385,8.47374,15.807039999999999,8.616066,9.621947,-4.7283382000000005,30.293584999999997,
882,883,0.9929538,29.166328000000004,9.378960333280409,1.0011727,1.0,8.537199000000001,,15.807039999999999,1.0420204,12.757847,17660,1.0437341,0.11,19820.431156396862,1.0,,884.03546,15.463234,8.537412,8.472605999999999,15.807039999999999,8.615976,9.621336,-4.708489,30.310139000000003,
883,884,0.9929538,29.183481,9.361700449229767,1.0011759,1.0,8.523085,,15.807039999999999,1.0432066999999998,18.112852,17680,1.0436823,0.11,19863.208058118817,1.0,,885.0395,15.466231,8.537435,8.471475,15.807039999999999,8.615871,9.620722,-4.682625,30.326727,
884,885,0.9929538,29.200626,9.33944861048157,1.0011795,1.0,8.503159,,15.807039999999999,1.0434783,14.243242,17700,1.0436305000000001,0.11,19903.647770881653,1.0,,886.0438,15.464853,8.537435,8.470344,15.807039999999999,8.615745,9.620086,-4.661192,30.343315000000004,
885,886,0.9929538,29.217762,9.353100465956864,1.0011828,1.0,8.5153675,,15.807039999999999,1.0432823,17.473035999999997,17720,1.0435808000000002,0.11,19939.74497628212,1.0,,887.048,15.467120999999999,8.537450999999999,8.469214,15.807039999999999,8.61563,9.619467,-4.636162000000001,30.359888,
886,887,0.9929538,29.23488,9.343005684723883,1.0011861,1.0,8.505469999999999,,15.807039999999999,1.0433290000000002,12.11805,17740,1.0435290000000002,0.11,19980.65294098854,1.0,,888.0521,15.463345,8.537453999999999,8.468086,15.807039999999999,8.615506,9.618835,-4.617225,30.376457000000002,
887,888,0.9929538,29.251995,9.344271714972221,1.0011896,1.0,8.510576,,15.807039999999999,1.0432594000000002,12.254386,17760,1.0434773000000002,0.11,20022.067739009857,1.0,,889.0564,15.459734,8.537463,8.46696,15.807039999999999,8.615388000000001,9.618213,-4.598178,30.393016999999997,
888,889,0.9929538,29.2691,9.35745360023105,1.0011927,1.0,8.519976,,15.807039999999999,1.042932,11.685197,17780,1.0434275,0.11,20060.045266866684,1.0,,890.0603,15.455488,8.537481,8.465834,15.807039999999999,8.615281,9.617599499999999,-4.5798144,30.409554999999997,
889,890,0.9929538,29.286192,9.322476511674743,1.0011961,1.0,8.48715,,15.807039999999999,1.0433061,7.7126303,17800,1.0433757,0.11,20102.968178987507,1.0,,891.0646,15.446792000000002,8.537464,8.46471,15.807039999999999,8.615136999999999,9.616952000000001,-4.5659547,30.4261,
890,891,0.9929538,29.303278000000002,9.307285677801502,1.0011998,1.0,8.476074,,15.807039999999999,1.0432903,10.977337,17820,1.043324,0.11,20147.03228116036,1.0,,892.0691,15.441776,8.5374365,8.463587,15.807039999999999,8.614982000000001,9.616295,-4.5484624,30.442638,
891,892,0.9929538,29.320346999999998,9.33930403216818,1.0012031,1.0,8.5058,,15.807039999999999,1.0430758,6.8196917,17840,1.0432743,0.11,20188.49200129509,1.0,,893.0731,15.432109,8.53744,8.462465,15.807039999999999,8.614859,9.61567,-4.5356708,30.459159999999997,
892,893,0.9929538,29.337415999999997,9.382065601908334,1.0012046000000001,1.0,8.542922,,15.807039999999999,1.0412685,13.8524475,17860,1.0432245999999998,0.11,20228.0218565464,1.0,,894.0757,15.430342999999999,8.537469999999999,8.461345,15.807039999999999,8.614778,9.615072,-4.5150337,30.475609999999996,
893,894,0.9929538,29.354465,9.380097508599047,1.0012064,1.0,8.538976,,15.807039999999999,1.0417292999999999,17.721718,17880,1.0431728,0.11,20271.875391721722,1.0,,895.0785,15.432908,8.537499,8.460225,15.807039999999999,8.614692999999999,9.614476,-4.4901147,30.492072999999998,
894,895,0.9929538,29.371502000000003,9.384664766482132,1.0012077,1.0,8.546831,,15.807039999999999,1.0412724,18.47101,17900,1.043123,0.11,20315.2031416893,1.0,,896.0809300000001,15.436304000000002,8.537536,8.459107000000001,15.807039999999999,8.614616999999999,9.613888000000001,-4.464415,30.508515999999997,
895,896,0.9929538,29.388544,9.384330708350523,1.0012093,1.0,8.545135499999999,,15.807039999999999,1.0410798,16.310368,17920,1.0430733,0.11,20356.885348558422,1.0,,897.0835,15.437281,8.537567999999998,8.457991,15.807039999999999,8.61454,9.613296499999999,-4.441184,30.524939,
