,ReturnMean,ReturnStepMax,DenMISEMeanLog,IWFirstEpisode,IWMin,IWNorm2,ReturnMax,DenMISELogFirst,ReturnAbsMax,Iteration,MISE,LQGmu01,TimestepsSoFar,DenMISELogLast,IWMax,IWNorm1,LQGmu1,target_sum_log_mean,ReturnMin,Bound,IWLastEpisode,SqrtESSClassic,URet,TimeElapsed,ReturnLastEpisode,LQGsigma,IWMean
533,16.549960000000002,0.99999565,15.871057500000001,,,23.599272,16.722084,12.321785,16.722084,534,16.704517000000003,-1.0,10680,10.782364,2.1394587000000005,538.8595,-1.0,14.905066,,16.77812,1.0018566,22.833735,18.196700207732032,2862.1309609413147,16.492262,0.11,1.0091002
534,16.549889999999998,0.99999565,15.874117000000002,,,23.62055,16.722084,12.319914,16.722084,535,16.703464999999998,-1.0,10700,17.498796,2.142076,539.837,-1.0,14.909842000000001,,16.777,0.99321955,22.854548,18.217224152484714,2873.628454685211,16.512669,0.11,1.0090411
535,16.549849,0.99999565,15.880934,,,23.642149,16.722084,12.318047,16.722084,536,16.702703,-1.0,10720,19.518679000000002,2.1446383,540.8228,-1.0,14.918385500000001,,16.776173,1.0018404,22.875366,18.244102596868192,2885.265244245529,16.528214000000002,0.11,1.0089978000000002
536,16.549698,0.99999565,15.884670999999999,,,23.663692,16.722084,12.316182000000001,16.722084,537,16.701826,-1.0,10740,17.880160999999998,2.1471278999999996,541.8085,-1.0,14.923847,,16.775229,1.0018615,22.896193,18.175921156530144,2896.327026128769,16.468702,0.11,1.0089542999999999
537,16.549753,0.99999565,15.888735999999998,,,23.685973999999998,16.722084,12.3143215,16.722084,538,16.701706,-1.0,10760,18.061321,2.1495976000000003,542.8119,-1.0,14.929654999999999,,16.775042000000003,1.0198205,22.917017,18.29161901031216,2907.198278188705,16.579552,0.11,1.008944
538,16.549882999999998,0.99999565,15.885770999999998,,,23.707458,16.722084,12.312465,16.722084,539,16.70111,-1.0,10780,14.282998000000001,2.1520243,543.7973599999999,-1.0,14.928401000000001,,16.774379999999997,1.0020821,22.937819,18.329439879372,2917.443436384201,16.619656,0.11,1.0089005
539,16.549946,0.99999565,15.8933935,,,23.728877999999998,16.722084,12.310611999999999,16.722084,540,16.700434,-1.0,10800,19.99269,2.1543672000000003,544.78235,-1.0,14.937725,,16.773636,1.0018556,22.958622000000002,18.302511277167312,2928.730078935623,16.584332999999997,0.11,1.0088562
540,16.550001,0.99999565,15.879319,,,23.755625,16.722084,12.308762,16.722084,541,16.703407000000002,-1.0,10820,8.269594999999999,2.1567621,545.8865400000001,-1.0,14.925551,,16.776545000000002,1.121132,22.979254,18.29573765226327,2939.9596333503723,16.579262,0.11,1.0090324000000002
541,16.550007,0.99999565,15.880795,,,23.776987,16.722084,12.306914,16.722084,542,16.702662,-1.0,10840,16.670652,2.1590886,546.87115,-1.0,14.928716,,16.775732,1.0018518,23.000020000000003,18.264851573237515,2951.724063873291,16.553376999999998,0.11,1.0089874
542,16.550179999999997,0.99999565,15.886442,,,23.798302,16.722084,12.305071,16.722084,543,16.702082,-1.0,10860,18.938553,2.1613537999999997,547.8556,-1.0,14.936047,,16.775087,1.0018537,23.020784,18.358595554062997,2962.8469491004944,16.64424,0.11,1.0089421
543,16.549961,0.99999565,15.888967999999998,,,23.820135,16.722084,12.303231,16.722084,544,16.701496,-1.0,10880,17.25207,2.1635935,548.8529,-1.0,14.940273000000001,,16.774435,1.0148995,23.041553,18.135796755872782,2974.1963341236115,16.430489,0.11,1.0089208
544,16.550182,0.99999565,15.893946,,,23.841368,16.722084,12.301394,16.722084,545,16.700956,-1.0,10900,18.593082,2.1657622,549.83685,-1.0,14.946921,,16.77383,1.0018365,23.062304,18.393182638465078,2984.382822036743,16.671501,0.11,1.008875
545,16.550163,0.99999565,15.888689999999999,,,23.862560000000002,16.722084,12.299561500000001,16.722084,546,16.700172,-1.0,10920,13.014353,2.1678853,550.8207,-1.0,14.943326999999998,,16.77298,1.0018241,23.08305,18.24802138988737,2996.092822790146,16.539696,0.11,1.0088291
546,16.550327,0.99999565,15.882852,,,23.883701000000002,16.722084,12.297731,16.722084,547,16.699564000000002,-1.0,10940,12.686822,2.1699374,551.8042,-1.0,14.939148000000001,,16.772306,1.0018384,23.103798,18.35486150179121,3005.293334722519,16.639639000000003,0.11,1.0087829
547,16.550486,0.99999565,15.8868065,,,23.919123000000003,16.722084,12.295905,16.722084,548,16.707916,-1.0,10960,18.042151999999998,2.1723578,553.0829,-1.0,14.945225,,16.780598,1.2963665,23.123043,18.34918366545385,3018.7456934452057,16.636913,0.11,1.0092753
548,16.550697,0.99999565,15.887722,,,23.940348,16.722084,12.294082000000001,16.722084,549,16.707373,-1.0,10980,16.38019,2.1747136,554.0672599999999,-1.0,14.947782,,16.779989999999998,1.0018308,23.14366,18.37704862779775,3030.6759281158447,16.666657999999998,0.11,1.0092299999999998
549,16.550718,0.99999565,15.888632999999999,,,23.959038,16.722084,12.292262,16.722084,550,16.704807000000002,-1.0,11000,16.378675,2.1769027999999997,554.99084,-1.0,14.950216000000001,,16.77736,0.9415136000000001,23.164154,18.26577414401448,3042.477979421616,16.562286,0.11,1.0090742
550,16.550810000000002,0.99999565,15.879201,,,23.98012,16.722084,12.290445,16.722084,551,16.704114999999998,-1.0,11020,10.682817,2.1790266,555.9741,-1.0,14.942418,,16.776604000000003,1.0018175,23.184793,18.313244642780106,3052.9561111927032,16.60025,0.11,1.0090275
551,16.550966,0.99999565,15.8800955,,,24.001160000000002,16.722084,12.288632000000002,16.722084,552,16.703492999999998,-1.0,11040,16.364033,2.181092,556.95734,-1.0,14.944938,,16.775917,1.0018175,23.205435,18.35317518496793,3064.9466037750244,16.637732999999997,0.11,1.0089806000000001
552,16.551105,0.99999565,15.8821945,,,24.030435999999998,16.722084,12.286822,16.722084,553,16.708282,-1.0,11060,17.032383,2.1833324,558.121,-1.0,14.948955999999999,,16.780642999999998,1.1820966999999998,23.225588000000002,18.340229151435498,3076.459599733353,16.628342,0.11,1.0092603
553,16.551327,0.99999565,15.880504,,,24.05143,16.722084,12.285016,16.722084,554,16.707687,-1.0,11080,14.934811999999999,2.1855227999999998,559.1030000000001,-1.0,14.9488735,,16.779985,1.0005084,23.246145000000002,18.383656624362274,3090.416450977325,16.672844,0.11,1.0092112
554,16.551344,0.99999565,15.884078,,,24.074734,16.722084,12.283213,16.722084,555,16.708551,-1.0,11100,17.855003,2.1875433999999996,560.1408,-1.0,14.954149,,16.780785,1.0567263,23.26675,18.279336257623235,3099.8326020240784,16.561707000000002,0.11,1.0092627
555,16.551579999999998,0.99999565,15.895441,,,24.095629000000002,16.722084,12.281412,16.722084,556,16.70798,-1.0,11120,22.192047,2.1895084,561.1231700000001,-1.0,14.967114000000002,,16.78015,1.001806,23.287342000000002,18.399487444053094,3110.618768692017,16.682575,0.11,1.0092143
556,16.551619,0.99999565,15.89229,,,24.115536,16.722084,12.279615,16.722084,557,16.70655,-1.0,11140,14.133459,2.1912947,562.0831,-1.0,14.965523999999998,,16.778655999999998,0.97998136,23.307926000000002,18.28838403866189,3122.6462461948395,16.573566,0.11,1.009126
557,16.551828,0.99999565,15.897120999999999,,,24.133670000000002,16.722084,12.277822,16.722084,558,16.704012,-1.0,11160,18.578523999999998,2.1929126,563.0003,-1.0,14.971828,,16.776054000000002,0.9379199,23.328415,18.378174678448133,3134.20730137825,16.668423,0.11,1.0089610999999998
558,16.551707999999998,0.99999565,15.898249,,,24.154327,16.722084,12.276031,16.722084,559,16.703053,-1.0,11180,16.518175,2.194465,563.9811,-1.0,14.974542999999999,,16.775032,1.0017868,23.34907,18.198272693023416,3146.1049842834473,16.484604,0.11,1.0089107
559,16.551773,0.99999565,15.905688,,,24.182539000000002,16.722084,12.274242999999998,16.722084,560,16.707243,-1.0,11200,20.056366,2.196184,565.12946,-1.0,14.983841,,16.77916,1.1692344,23.369318,18.303878925695177,3159.369533777237,16.587835000000002,0.11,1.0091596999999999
560,16.551722,0.99999565,15.911404999999998,,,24.203468,16.722084,12.27246,16.722084,561,16.70654,-1.0,11220,19.102678,2.1978526,566.1167,-1.0,14.991141,,16.778392999999998,1.0081431,23.3899,18.230322658815233,3171.2045130729675,16.522888000000002,0.11,1.0091207
561,16.55195,0.99999565,15.916764,,,24.224220000000003,16.722084,12.2706785,16.722084,562,16.706024,-1.0,11240,18.914558,2.1994724,567.1007,-1.0,14.998075,,16.777813000000002,1.004981,23.410484,18.39923836191479,3180.616857767105,16.68078,0.11,1.009076
562,16.55217,0.99999565,15.923607999999998,,,24.25454,16.722084,12.268901,16.722084,563,16.71165,-1.0,11260,19.760485,2.2013694999999998,568.2925,-1.0,15.006817000000002,,16.783379999999998,1.2122593000000002,23.430355,18.38589168764316,3192.7347826957703,16.674057,0.11,1.0094005
563,16.55203,0.99999565,15.924536999999999,,,24.275215,16.722084,12.267126,16.722084,564,16.710684,-1.0,11280,16.438519,2.2032042,569.2738,-1.0,15.009301,,16.78235,1.0017810999999999,23.450825,18.185839201860336,3205.379537343979,16.474012,0.11,1.0093507
564,16.55225,0.99999565,15.933101,,,24.295845,16.722084,12.265355,16.722084,565,16.710072,-1.0,11300,20.754476999999998,2.2049804,570.255,-1.0,15.019416,,16.781675,1.0017716,23.471298,18.392265974118036,3218.208699703217,16.676773,0.11,1.009301
565,16.552238,0.99999565,15.932051999999999,,,24.314968,16.722084,12.263586,16.722084,566,16.708185,-1.0,11320,15.329416,2.2066282999999998,571.2003,-1.0,15.019847,,16.779726,0.96641535,23.491716,18.25137050046104,3228.894952058792,16.545925,0.11,1.0091878
566,16.552303,0.99999565,15.933845999999999,,,24.358083999999998,16.722084,12.261821000000001,16.722084,567,16.720434,-1.0,11340,16.941208,2.2089782000000002,572.6261,-1.0,15.02382,,16.791923999999998,1.4453492000000001,23.508667000000003,18.300795841393768,3240.961080312729,16.588327,0.11,1.0099226000000001
567,16.552338,0.99999565,15.937564000000002,,,24.387745000000002,16.722084,12.260059,16.722084,568,16.725363,-1.0,11360,18.035265,2.211475,573.80396,-1.0,15.029378,,16.796793,1.1964347,23.528374,18.27755584259966,3253.6768732070923,16.571852,0.11,1.0102183
568,16.552376000000002,0.99999565,15.932295000000002,,,24.403046,16.722084,12.2583,16.722084,569,16.720438,-1.0,11380,12.92983,2.2136682999999997,574.6439,-1.0,15.025360999999998,,16.79181,0.8593221999999999,23.54804,18.28283713534632,3265.785936355591,16.574598,0.11,1.009919
569,16.552425,0.99999565,15.937762,,,24.423723000000003,16.722084,12.256544,16.722084,570,16.719662,-1.0,11400,19.038616,2.215791,575.6256,-1.0,15.032345000000001,,16.79097,1.0017582,23.568298000000002,18.289840680753926,3278.1323833465576,16.581295,0.11,1.0098695
570,16.552362,0.99999565,15.940216,,,24.442207,16.722084,12.254791,16.722084,571,16.717247,-1.0,11420,17.328926,2.2177212,576.5543,-1.0,15.036217,,16.788494,0.9493759,23.588472,18.22109967511624,3292.59868144989,16.515276,0.11,1.0097274
571,16.552529999999997,0.99999565,15.946528,,,24.492160000000002,16.722084,12.253041,16.722084,572,16.732801000000002,-1.0,11440,19.540522,2.2205253,578.0928,-1.0,15.044799,,16.804005,1.5573587,23.603176,18.367475427451378,3304.125084400177,16.647848,0.11,1.0106517
572,16.552444,0.99999565,15.948534,,,24.5161,16.722084,12.251294999999999,16.722084,573,16.733982,-1.0,11460,17.08461,2.2233202000000003,579.14777,-1.0,15.048416,,16.805126,1.0731053,23.623161,18.213458789751265,3316.372569799423,16.503677,0.11,1.0107290999999998
573,16.552523,0.99999565,15.949088,,,24.535622,16.722084,12.249551,16.722084,574,16.732313,-1.0,11480,16.256132,2.2259755,580.0981400000001,-1.0,15.050401999999998,,16.803396,0.9687988999999999,23.643099,18.308862192422268,3328.030081510544,16.597454,0.11,1.0106239
574,16.552622,0.99999565,15.948896,,,24.56093,16.722084,12.247810000000001,16.722084,575,16.734613,-1.0,11500,15.828470999999999,2.2287538,581.1848,-1.0,15.051867000000001,,16.805637,1.1053368000000001,23.662981,18.324282120269388,3340.2905733585358,16.610773000000002,0.11,1.0107563
575,16.552467,0.99999565,15.950182,,,24.581749,16.722084,12.246072999999999,16.722084,576,16.733658,-1.0,11520,16.679365,2.2314613,582.16797,-1.0,15.054628,,16.804623,1.0017353,23.682935999999998,18.171609661389308,3351.961537837982,16.4627,0.11,1.0107083000000001
576,16.552258,0.99999565,15.946064000000002,,,24.601654,16.722084,12.244338,16.722084,577,16.732038,-1.0,11540,13.562617999999999,2.2340655,583.12964,-1.0,15.051944,,16.802942,0.9805825,23.702864,18.12595560306786,3362.985107898712,16.431735999999997,0.11,1.0106233
577,16.552444,0.99999565,15.948732000000001,,,24.62236,16.722084,12.242606,16.722084,578,16.731410999999998,-1.0,11560,17.476873,2.2366033,584.1120599999999,-1.0,15.05608,,16.802256,1.0017391,23.72283,18.37562897981997,3374.214342355728,16.659418,0.11,1.0105745000000002
578,16.552612,0.99999565,15.949269000000001,,,24.643015,16.722084,12.240878,16.722084,579,16.730762,-1.0,11580,16.251087,2.2390769,585.0941,-1.0,15.058082999999998,,16.801548,1.0017257,23.742798,18.369675369610235,3385.5763149261475,16.651032999999998,0.11,1.0105252
579,16.552828,0.99999565,15.946289000000002,,,24.663622,16.722084,12.239152,16.722084,580,16.730152,-1.0,11600,14.209334,2.2414815,586.0759,-1.0,15.056560000000001,,16.800879000000002,1.0017363000000001,23.762767999999998,18.393782005724766,3398.550225019455,16.67674,0.11,1.0104758
580,16.552763,0.99999565,15.949098000000001,,,24.683554,16.722084,12.23743,16.722084,581,16.728820000000002,-1.0,11620,17.568148,2.2438008999999997,587.0419999999999,-1.0,15.060794,,16.799485999999998,0.98644936,23.782719,18.216090736677288,3410.526691436768,16.514906,0.11,1.0103993
581,16.552789999999998,0.99999565,15.955293,,,24.699924,16.722084,12.235710000000001,16.722084,582,16.725016,-1.0,11640,19.543447,2.2457778,587.9182,-1.0,15.068249,,16.795624,0.8972991,23.802429999999998,18.279352668255672,3422.9182121753693,16.568678,0.11,1.0101688
582,16.552893,0.99999565,15.950941,,,24.720247,16.722084,12.233994000000001,16.722084,583,16.724249,-1.0,11660,13.407395999999999,2.247703,588.8978,-1.0,15.065344,,16.794798,1.0018232,23.822489,18.326174942741762,3434.7907230854034,16.61259,0.11,1.0101163
583,16.552845,0.99999565,15.951282500000001,,,24.739904,16.722084,12.232280000000001,16.722084,584,16.722897,-1.0,11680,16.139668,2.2495248,589.8621,-1.0,15.067101000000001,,16.793385,0.98660177,23.842539000000002,18.238114466108332,3446.08048081398,16.524576,0.11,1.0100379000000002
584,16.552828,0.99999565,15.952667000000002,,,24.76011,16.722084,12.230569000000001,16.722084,585,16.721994,-1.0,11700,16.752344,2.2512782000000002,590.84106,-1.0,15.0699215,,16.792423,1.0017085,23.862617,18.258946049607406,3459.198005437851,16.543169,0.11,1.0099847
585,16.55285,0.99999565,15.955611,,,24.780273,16.722084,12.228861,16.722084,586,16.721132,-1.0,11720,17.669199,2.252975,591.8198,-1.0,15.074301,,16.791501999999998,1.0017085,23.8827,18.27868449336797,3471.107340335846,16.567510000000002,0.11,1.0099314
586,16.553013,0.99999994,15.949013,,,24.802456,16.722084,12.227155999999999,16.722084,587,16.721795999999998,-1.0,11740,12.071152,2.2546892000000005,592.84753,-1.0,15.069207999999998,,16.792107,1.0505698,23.902775,18.365285564919066,3482.336882829666,16.647092999999998,0.11,1.0099617
587,16.553003,0.99999994,15.955656,,,24.819779999999998,16.722084,12.225453,16.722084,588,16.718916,-1.0,11760,19.845789,2.2562077,593.7556,-1.0,15.077151,,16.789170000000002,0.9316315000000001,23.922678,18.250338071083654,3491.751750946045,16.547283,0.11,1.0097885
588,16.552866,0.99999994,15.944028,,,24.83974,16.722084,12.223754,16.722084,589,16.717842,-1.0,11780,9.096677,2.2576777999999997,594.7323,-1.0,15.066939999999999,,16.788035999999998,1.0004169,23.942774,18.175106664787464,3502.936995744705,16.471610000000002,0.11,1.0097322
589,16.552956,0.99999994,15.945159,,,24.859703,16.722084,12.222058,16.722084,590,16.717022,-1.0,11800,16.601457999999997,2.259081,595.70984,-1.0,15.069485,,16.787157,1.0016894,23.962870000000002,18.318668513783685,3515.9841129779816,16.606453,0.11,1.0096776
590,16.553038,0.99999994,15.944949,,,24.879625,16.722084,12.220365,16.722084,591,16.716196,-1.0,11820,15.812168,2.2604246,596.6873,-1.0,15.070687,,16.786272,1.0016913,23.982971,18.314916480944614,3528.590316295624,16.601244,0.11,1.0096232
591,16.552975,0.99999994,15.951456,,,24.897282,16.722084,12.218674,16.722084,592,16.71366,-1.0,11840,19.78717,2.2616224,597.6084,-1.0,15.078503,,16.783676,0.9457431999999999,24.002958,18.224017517372182,3542.273408651352,16.517129999999998,0.11,1.0094736999999998
592,16.552847,0.99999994,15.956204000000001,,,24.91524,16.722084,12.216986,16.722084,593,16.71133,-1.0,11860,18.756708,2.262659,598.5392,-1.0,15.084574,,16.78129,0.9559463,24.023016000000002,18.1854359460293,3554.817040205002,16.475689000000003,0.11,1.009341
593,16.552920999999998,0.99999994,15.959595000000002,,,24.927183,16.722084,12.2153015,16.722084,594,16.704498,-1.0,11880,17.961536,2.2633767000000002,599.3014,-1.0,15.088963,,16.774403,0.78831625,24.042082,18.30724520587228,3568.1710052490234,16.597483,0.11,1.008925
594,16.552912,0.99999994,15.966724,,,24.946907,16.722084,12.213619,16.722084,595,16.703653,-1.0,11900,20.19376,2.264049,600.2806,-1.0,15.097495,,16.773498999999997,1.0055237,24.062325,18.260092516776584,3578.670670032501,16.547051999999997,0.11,1.0088749
595,16.552912,0.99999994,15.960475,,,24.96643,16.722084,12.21194,16.722084,596,16.70271,-1.0,11920,12.233017,2.2646549,601.2557,-1.0,15.092641,,16.772495000000003,1.0016742,24.082565,18.269678476811677,3588.4575419425964,16.55226,0.11,1.0088183000000002
596,16.553019,0.99999994,15.959416000000001,,,24.985847,16.722084,12.210263000000001,16.722084,597,16.701822,-1.0,11940,15.319386499999998,2.2652144,602.2289,-1.0,15.092967999999999,,16.77155,0.9999551999999999,24.1028,18.33191412121904,3599.4508244991302,16.61692,0.11,1.0087585
597,16.552996,0.99999994,15.962001999999998,,,25.005297,16.722084,12.20859,16.722084,598,16.700860000000002,-1.0,11960,17.497705,2.2657263,603.20386,-1.0,15.096938,,16.770529,1.0017315,24.123043,18.24677009443361,3610.746115922928,16.540096,0.11,1.0087021999999999
598,16.553244,0.99999994,15.957578,,,25.022478,16.722084,12.206919000000001,16.722084,599,16.698603,-1.0,11980,13.303165,2.2660105,604.1227,-1.0,15.093801999999998,,16.768213,0.9461627,24.1432,18.419497017957298,3623.933043956757,16.700860000000002,0.11,1.0085521000000002
599,16.55333,0.99999994,15.954841,,,25.041897,16.722084,12.205250999999999,16.722084,600,16.697838,-1.0,12000,14.305983,2.2661304,605.10046,-1.0,15.092448000000001,,16.767391,1.0056444,24.163523,18.317209160188266,3636.739570140839,16.606148,0.11,1.0085008
600,16.553179,0.99999994,15.948348000000001,,,25.06107,16.722084,12.203586,16.722084,601,16.696692000000002,-1.0,12020,12.044138,2.2662147999999998,606.0731,-1.0,15.087326999999998,,16.766185999999998,1.000745,24.18385,18.159776604653068,3649.2961554527283,16.462618,0.11,1.0084411
601,16.553320000000003,0.99999994,15.947973000000001,,,25.080168,16.722084,12.201922999999999,16.722084,602,16.695807000000002,-1.0,12040,15.714776,2.266232,607.0445599999999,-1.0,15.088319,,16.765242,0.99975306,24.204166,18.35094158548929,3660.76722407341,16.637710000000002,0.11,1.0083796999999999
602,16.553263,0.99999994,15.945523000000001,,,25.102127,16.722084,12.200263,16.722084,603,16.696638,-1.0,12060,14.461910999999999,2.2662869999999997,608.08563,-1.0,15.087342999999999,,16.766016,1.0692449,24.224466,18.226362096017798,3673.854485034943,16.519138,0.11,1.0084339
603,16.553316,0.99999994,15.932569,,,25.121265,16.722084,12.1986065,16.722084,604,16.695723,-1.0,12080,8.113603,2.2663088,609.05896,-1.0,15.075748,,16.765041,1.0016618,24.244757,18.294850702549255,3686.334933519363,16.584889999999998,0.11,1.0083758
604,16.553213,0.99999994,15.940453,,,25.140999,16.722084,12.196952,16.722084,605,16.695079999999997,-1.0,12100,20.692451000000002,2.2662656,610.04785,-1.0,15.085014000000001,,16.764341,1.0173007,24.265060000000002,18.20084769666698,3699.054740190506,16.491405,0.11,1.0083436
605,16.553282,0.99999994,15.939101999999998,,,25.16007,16.722084,12.1953,16.722084,606,16.694185,-1.0,12120,15.114689000000002,2.2661812,611.0211,-1.0,15.085019,,16.76339,1.001826,24.28535,18.30483402836841,3711.754790306091,16.594160000000002,0.11,1.0082856
606,16.553091000000002,0.99999994,15.936020000000001,,,25.179104000000002,16.722084,12.193651,16.722084,607,16.693027,-1.0,12140,14.060829,2.2660418,611.9942599999999,-1.0,15.083286,,16.762173,1.0016531,24.305641,18.14032547955492,3724.1898486614227,16.438305,0.11,1.0082278
607,16.55304,0.99999994,15.933967,,,25.223038,16.722084,12.192006,16.722084,608,16.70554,-1.0,12160,14.678956,2.2666569,613.4652,-1.0,15.083229000000001,,16.774639999999998,1.4983015,24.321623000000002,18.232351674320306,3736.40881896019,16.520548,0.11,1.0089889
608,16.553,0.99999994,15.932715,,,25.258444,16.722084,12.190362,16.722084,609,16.713882,-1.0,12180,15.163004999999998,2.2677455,614.7834,-1.0,15.083789000000001,,16.782932000000002,1.3443451000000002,24.339717999999998,18.239013285783066,3747.327181816101,16.528814,0.11,1.0094966
609,16.553022,0.99999994,15.9345,,,25.285051,16.722084,12.188722,16.722084,610,16.717458999999998,-1.0,12200,17.011526,2.269038,615.9238,-1.0,15.087141,,16.786453,1.1659251,24.35921,18.287041280233183,3761.167592287064,16.56681,0.11,1.0097110999999999
610,16.553085,0.99999994,15.923951,,,25.30847,16.722084,12.187083,16.722084,611,16.719128,-1.0,12220,9.479631,2.2704623,616.9926,-1.0,15.07805,,16.788065,1.0937113,24.378899,18.312859466230787,3773.336836338043,16.592934,0.11,1.0098078000000001
611,16.553072,0.99999994,15.924605,,,25.328049,16.722084,12.185449,16.722084,612,16.718214,-1.0,12240,16.315085999999997,2.2718236000000003,617.9695,-1.0,15.080014000000002,,16.787096,1.0016321,24.398623,18.247939034268857,3784.710542678833,16.54389,0.11,1.0097540999999999
612,16.553062,0.99999994,15.930345999999998,,,25.353111,16.722084,12.183816,16.722084,613,16.720814,-1.0,12260,19.432598000000002,2.2733083,619.07605,-1.0,15.087257999999999,,16.78964,1.1313387,24.41815,18.255140509050914,3797.15184378624,16.54782,0.11,1.0099120000000001
613,16.553173,0.99999994,15.925445999999999,,,25.37267,16.722084,12.182185,16.722084,614,16.720026,-1.0,12280,12.911571,2.274722,620.05286,-1.0,15.08366,,16.788797,1.0016129999999999,24.437826,18.338214399515067,3809.448304414749,16.620403,0.11,1.0098581
614,16.553299,0.99999994,15.920992000000002,,,25.392193,16.722084,12.180558,16.722084,615,16.719257,-1.0,12300,13.176373499999999,2.2760751,621.02954,-1.0,15.080501000000002,,16.787973,1.0016283000000001,24.457499,18.34424721096708,3821.68051981926,16.631643,0.11,1.0098041
615,16.55334,0.99999994,15.916942,,,25.414066000000002,16.722084,12.178933,16.722084,616,16.719960999999998,-1.0,12320,13.416286,2.2774734,622.0643,-1.0,15.077832999999998,,16.788622,1.0597146000000002,24.477163,18.28238941192975,3834.836350917816,16.577625,0.11,1.0098445
616,16.553179999999998,0.99999994,15.912714000000001,,,25.429810999999997,16.722084,12.177311999999999,16.722084,617,16.716278,-1.0,12340,13.298959,2.2786607999999995,622.9424,-1.0,15.074732000000001,,16.784885,0.90352726,24.49654,18.155282403133537,3847.079850673676,16.455710999999997,0.11,1.009631
617,16.553015,0.99999994,15.916417000000001,,,25.448074,16.722084,12.175692,16.722084,618,16.714454999999997,-1.0,12360,18.192120000000003,2.2797334,623.8902,-1.0,15.079673999999999,,16.783007,0.97366536,24.516205,18.14788057512171,3859.737568616867,16.450022,0.11,1.009531
618,16.5531,0.99999994,15.921907999999998,,,25.475143,16.722084,12.174075,16.722084,619,16.718431,-1.0,12380,19.305943,2.2810273,625.04486,-1.0,15.086708999999999,,16.786929999999998,1.1802291,24.53548,18.317019574230393,3874.1142933368683,16.605885,0.11,1.0097655
619,16.552946,0.99999994,15.913158,,,25.494529999999997,16.722084,12.172461,16.722084,620,16.717373000000002,-1.0,12400,10.487178,2.2822556,626.0209,-1.0,15.079237,,16.785816,1.0016167999999999,24.555104999999998,18.157707705747736,3887.854908466339,16.458687,0.11,1.0097110999999999
620,16.552912,0.99999994,15.915785999999999,,,25.506573,16.722084,12.17085,16.722084,621,16.711014000000002,-1.0,12420,17.5352,2.283097,626.7932,-1.0,15.082773000000001,,16.779405999999998,0.79878855,24.573792,18.239277481107017,3900.001655101776,16.531223,0.11,1.0093288
621,16.552925,0.99999994,15.912053,,,25.525726000000002,16.722084,12.16924,16.722084,622,16.710093,-1.0,12440,13.585745999999999,2.28388,627.7678,-1.0,15.080316,,16.778429,1.0016121,24.593534,18.274917530297405,3911.909685850144,16.560514,0.11,1.0092729999999999
622,16.552944,0.99999994,15.904222,,,25.541372,16.722084,12.167634,16.722084,623,16.706781,-1.0,12460,11.023981,2.2843385,628.6518599999999,-1.0,15.073604999999999,,16.775063,0.9119199,24.613081,18.277739551152468,3924.938543796539,16.565361,0.11,1.009072
623,16.552862,0.99999994,15.906013,,,25.560328,16.722084,12.166030000000001,16.722084,624,16.705744,-1.0,12480,17.01078,2.2847524,629.6252,-1.0,15.076657,,16.773972,1.0015996999999999,24.632908,18.20554343855834,3937.846650600433,16.501772,0.11,1.0090146999999998
624,16.552908,0.99999994,15.894707,,,25.579245,16.722084,12.164429,16.722084,625,16.704832,-1.0,12500,8.831484,2.28511,630.5982700000001,-1.0,15.066616,,16.773004999999998,1.0015565999999998,24.652732999999998,18.291680604226755,3949.803517580032,16.580849,0.11,1.0089573
625,16.552797,0.99999994,15.8942,,,25.60868,16.722084,12.16283,16.722084,626,16.710048999999998,-1.0,12520,15.568985000000001,2.2857604,631.80994,-1.0,15.067707,,16.778168,1.2396421,24.67171,18.19463590009268,3962.7007970809937,16.483887,0.11,1.0092809999999999
626,16.552813,0.99999994,15.882719,,,25.630876999999998,16.722084,12.161234,16.722084,627,16.71118,-1.0,12540,8.685908999999999,2.2864723,632.86176,-1.0,15.057594,,16.779245,1.0792899999999999,24.691381,18.280471129228857,3973.591884613037,16.562132000000002,0.11,1.0093489
627,16.552822,0.99999994,15.885658,,,25.65721,16.722084,12.15964,16.722084,628,16.714764000000002,-1.0,12560,17.719573999999998,2.2873971,634.0067,-1.0,15.062029,,16.782776000000002,1.1721886000000001,24.710665,18.277111902094298,3986.2266561985016,16.559637,0.11,1.0095649
628,16.552982,0.99999994,15.879391,,,25.676296,16.722084,12.15805,16.722084,629,16.714002999999998,-1.0,12580,11.933581,2.2882675999999997,634.9815,-1.0,15.057001000000001,,16.781961,1.0018280000000002,24.73026,18.366542762359515,3998.621961593628,16.652788,0.11,1.0095096
629,16.552904,0.99999994,15.883306,,,25.700506,16.722084,12.156461,16.722084,630,16.716245999999998,-1.0,12600,18.335648000000003,2.2891932,636.0801,-1.0,15.062337,,16.784151,1.1255339,24.74971,18.213605804544773,4011.854245424271,16.503256,0.11,1.009651
630,16.553038,0.99999994,15.879237,,,25.72655,16.722084,12.154875,16.722084,631,16.719797,-1.0,12620,13.307479,2.2902586,637.219,-1.0,15.059741,,16.78765,1.1659118,24.768926999999998,18.35385428194664,4025.4130113124847,16.63806,0.11,1.0098557
631,16.553097,0.99999994,15.878978,,,25.745628,16.722084,12.153291000000001,16.722084,632,16.718925,-1.0,12640,15.705135999999998,2.291258,638.19385,-1.0,15.060707999999998,,16.786724,1.0015901,24.788435,18.296294473622943,4038.4318611621857,16.590132,0.11,1.0098004
