,LQGsigma,SqrtESSClassic,target_sum_log_mean,LQGmu01,ReturnMean,TimeElapsed,Bound,ReturnLastEpisode,IWMax,IWMean,IWMin,LQGmu1,URet,Iteration,DenMISEMeanLog,ReturnStepMax,DenMISELogFirst,MISE,ReturnAbsMax,IWFirstEpisode,ReturnMax,ReturnMin,TimestepsSoFar,IWLastEpisode,DenMISELogLast,IWNorm1,IWNorm2
444,0.11,6.665157000000001,-425.90674,0.2,11.518914,5509.412213563918,16.561628,8.551072,12.354000000000001,1.0321814,,0.966,9.390459987750583,445,12.936717999999999,0.9999975,10.174011,8.791439,17.263176,,17.263176,,8900,9.000644,16.831194,459.3207,68.91371
445,0.11,6.744478999999999,-424.90942,0.2,11.512213000000001,5533.538965463637,16.467411,8.529877,12.047478,1.0318013000000001,,0.966,9.368054577477693,446,12.950372999999999,0.9999975,10.171767,8.788609,17.263176,,17.263176,,8920,10.275452,19.005426,460.1834,68.231125
446,0.11,6.818583,-423.9314,0.2,11.505599,5550.771681070329,16.333527,8.556265,11.756912,1.0257914000000001,,0.966,9.399254542643495,447,12.944403999999999,0.9999975,10.169527,8.738175,17.263176,,17.263176,,8940,7.5364165,10.260435000000001,458.52875,67.246925
447,0.11,6.895786,-422.94797,0.2,11.498975999999999,5575.222246646881,16.234888,8.538182,11.481233999999999,1.0241348,,0.966,9.378680878378416,448,12.947737,0.9999975,10.167292999999999,8.724573,17.263176,,17.263176,,8960,9.171804,14.42172,458.81235,66.53518000000001
448,0.11,6.970578,-421.97722999999996,0.2,11.492242999999998,5596.935161113739,16.175901,8.475971000000001,11.2193365,1.0267800999999999,,0.966,9.313141250991203,449,12.942374000000001,0.9999975,10.165063,8.746169,17.263176,,17.263176,,8980,10.876602,10.525696,461.02425999999997,66.13859599999999
449,0.11,7.022417999999999,-421.00800000000004,0.2,11.485787,5620.085649013519,16.01529,8.587564,10.9702015,1.0142804,,0.966,9.429355654022755,450,12.942146000000001,0.9999975,10.162838,8.640404,17.263176,,17.263176,,9000,3.931629,12.822007000000001,456.4262,64.99559
450,0.11,7.096431699999999,-420.04544000000004,0.2,11.479149000000001,5643.535505771637,15.957706,8.491272,10.732932,1.0166118,,0.966,9.324054246254043,451,12.937308,0.9999975,10.160619,8.6597395,17.263176,,17.263176,,9020,10.264588999999999,10.755483,458.49194000000006,64.6088
451,0.11,7.1706867,-419.07937999999996,0.2,11.472616,5665.623691558838,15.883045000000001,8.526342,10.506695,1.0166880999999999,,0.966,9.365250398251982,452,12.940594,0.9999975,10.158403,8.66065,17.263176,,17.263176,,9040,9.121691,14.41511,459.54303,64.086334
452,0.11,7.2430725,-418.11676,0.2,11.466037,5685.452131271362,15.827561,8.49232,10.29073,1.0187038,,0.966,9.328536199393817,453,12.9445,0.9999975,10.156194000000001,8.677346,17.263176,,17.263176,,9060,9.838202,14.701870999999999,461.47284,63.712303000000006
453,0.11,7.315118300000001,-417.16452000000004,0.2,11.45952,5710.1213443279275,15.767818,8.507292,10.084358,1.0199729,,0.966,9.341844985096248,454,12.942372,0.9999975,10.153989,8.6880245,17.263176,,17.263176,,9080,9.381056,11.968831,463.06772,63.302834
454,0.11,7.386116,-416.2147,0.2,11.453118,5736.74698972702,15.680597,8.547157,9.886961,1.017655,,0.966,9.388005383022746,455,12.942442999999999,0.9999975,10.151788999999999,8.668857000000001,17.263176,,17.263176,,9100,7.621531,12.962953,463.03302,62.689648
455,0.11,7.4560885,-415.27893,0.2,11.446606,5764.8910360336295,15.630341,8.483524000000001,9.697958999999999,1.0195544,,0.966,9.318797673746962,456,12.932194,0.9999975,10.149593,8.684402,17.263176,,17.263176,,9120,9.359867,8.2598095,464.9168,62.35398000000001
456,0.11,7.5262833,-414.32706,0.2,11.440228,5788.75708603859,15.5636635,8.532104499999999,9.516825,1.0192921999999998,,0.966,9.371078122120254,457,12.942477,0.9999975,10.147403,8.6825075,17.263176,,17.263176,,9140,8.267525,17.61992,465.81656,61.891980000000004
457,0.11,7.59572,-413.40237,0.2,11.433867999999999,5811.466561079024,15.496910999999999,8.527277,9.343083,1.0188128,,0.966,9.3664169346154,458,12.929733,0.9999975,10.145217,8.678659,17.263176,,17.263176,,9160,8.02873,7.095106599999999,466.61627000000004,61.431477
458,0.11,7.6641917,-412.4579,0.2,11.427513000000001,5834.53750038147,15.442223,8.51622,9.176292,1.0195396,,0.966,9.35435579498879,459,12.940756,0.9999975,10.143036,8.684885000000001,17.263176,,17.263176,,9180,8.44475,17.977476,467.96865999999994,61.0591
459,0.11,7.732113000000001,-411.5188,0.2,11.421206,5861.302765607835,15.3856125,8.5268345,9.016039,1.0198368,,0.966,9.361921949778916,460,12.9505625,0.9999975,10.14086,8.687634,17.263176,,17.263176,,9200,8.134802,17.439870000000003,469.1249,60.67228000000001
460,0.11,7.799423,-410.58664,0.2,11.414954,5885.948331594466,15.322897,8.538507000000001,8.861938,1.0192138000000002,,0.966,9.375797272893742,461,12.957563,0.9999975,10.138688,8.682723,17.263176,,17.263176,,9220,7.595206299999999,16.165537,469.85757,60.24260699999999
461,0.11,7.865044,-409.67087000000004,0.2,11.408577000000001,5919.896571874618,15.282077,8.468678,8.713662,1.0210277,,0.966,9.301732399850282,462,12.951934,0.9999975,10.136521,8.697303999999999,17.263176,,17.263176,,9240,8.594611,10.345374000000001,471.71477999999996,59.976112
462,0.11,7.931089,-408.7451,0.2,11.402372999999999,5955.082074165344,15.222195000000001,8.536735,8.570867,1.020393,,0.966,9.376554899147322,463,12.960656,0.9999975,10.134358,8.692256,17.263176,,17.263176,,9260,7.3796334,16.976503,472.44195999999994,59.56836
463,0.11,7.987072,-407.83588,0.2,11.396289999999999,5983.684022426605,15.121262,8.579281,8.433266,1.0138406999999998,,0.966,9.420208388792817,464,12.957786,0.9999975,10.132201,8.637093,17.263176,,17.263176,,9280,4.515091,11.615416999999999,470.42206,58.897938
464,0.11,8.052166,-406.9304,0.2,11.390134,6013.4988067150125,15.064697,8.533896,8.30058,1.01332,,0.966,9.373925000363986,465,12.954128,0.9999975,10.130049,8.632946,17.263176,,17.263176,,9300,7.1304717,11.24949,471.1938,58.517647
465,0.11,8.116221000000001,-406.0334,0.2,11.383929,6043.228888988495,15.023352,8.498547,8.172546,1.0144591,,0.966,9.333221809200193,466,12.945678,0.9999975,10.1279,8.642362,17.263176,,17.263176,,9320,7.7948704,9.010348,472.73798,58.246067000000004
466,0.11,8.179437,-405.12982,0.2,11.377714,6071.649957418443,14.985879999999998,8.481702,8.048919999999999,1.0159166,,0.966,9.317383407445506,467,12.947711,0.9999975,10.125755999999999,8.654205000000001,17.263176,,17.263176,,9340,7.8635616,13.886788000000001,474.43304000000006,58.00314300000001
467,0.11,8.242531,-404.22665,0.2,11.37158,6100.400488615035,14.944491000000001,8.506899,7.9294853000000005,1.0167629,,0.966,9.343975445612783,468,12.953237,0.9999975,10.123617,8.661284,17.263176,,17.263176,,9360,7.505517,15.524818,475.84503,57.730453000000004
468,0.11,8.305264,-403.33063,0.2,11.365497,6137.555762767792,14.900938,8.518206,7.814035400000001,1.0172155999999999,,0.966,9.354234421609158,469,12.955585000000001,0.9999975,10.121483,8.665192,17.263176,,17.263176,,9380,7.241607000000001,14.044383999999999,477.0741,57.442375
469,0.11,8.367227,-402.4369,0.2,11.359405,6172.5670590400705,14.86227,8.502038,7.7023673,1.0181212,,0.966,9.33722187394916,470,12.959369,0.9999975,10.119353,8.672701,17.263176,,17.263176,,9400,7.371636,14.723037,478.517,57.189438
470,0.11,8.428341,-401.55396,0.2,11.353267,6206.036027908325,14.827901999999998,8.468684,7.594301,1.0194421,,0.966,9.304680082952078,471,12.956114,0.9999975,10.117227999999999,8.683213,17.263176,,17.263176,,9420,7.4938946,11.414473,480.15722999999997,56.969364
471,0.11,8.489681,-400.66315,0.2,11.34729,6241.505470752716,14.781526999999999,8.532339,7.489665,1.0191792,,0.966,9.372074622717914,472,12.964753,0.9999975,10.115107,8.681235000000001,17.263176,,17.263176,,9440,6.681812299999999,17.019957,481.0526,56.66321
472,0.11,8.550332000000001,-399.77542,0.2,11.341372,6276.5485866069785,14.729496,8.547908,7.388294999999999,1.0180988000000002,,0.966,9.387481306285519,473,12.974129,0.9999975,10.11299,8.672476,17.263176,,17.263176,,9460,6.209038,17.38671,481.56075999999996,56.320705000000004
473,0.11,8.609879,-398.89853,0.2,11.335497,6309.866351604462,14.671919,8.556383,7.290042,1.0161977,,0.966,9.39668538641928,474,12.9766035,0.9999975,10.110878,8.656789999999999,17.263176,,17.263176,,9480,5.725251,14.135074,481.6777,55.944775
474,0.11,8.669387,-398.02263999999997,0.2,11.329513,6342.586126565932,14.638417,8.493572,7.19477,1.0171497999999999,,0.966,9.329010340899373,475,12.981327,0.9999975,10.108771,8.6645775,17.263176,,17.263176,,9500,6.9781065,15.210355999999999,483.14617999999996,55.73014499999999
475,0.11,8.728800999999999,-397.17114,0.2,11.323592,6362.523753643036,14.599839999999999,8.511330000000001,7.102334,1.0174007,,0.966,9.351182348528596,476,12.965378999999999,0.9999975,10.1066675,8.666661999999999,17.263176,,17.263176,,9520,6.5829086,5.378447,484.28278,55.481018000000006
476,0.11,8.787664999999999,-396.29535,0.2,11.3176985,6387.190116405487,14.564357999999999,8.5119,7.012624000000001,1.0179065,,0.966,9.351099473301641,477,12.977449,0.9999975,10.104569,8.670924000000001,17.263176,,17.263176,,9540,6.634684599999999,18.71102,485.5414,55.252605
477,0.11,8.846267,-395.43658,0.2,11.3118725,6410.9171426296225,14.522631,8.533366000000001,6.925506599999999,1.0175635,,0.966,9.37216486424764,478,12.976203,0.9999975,10.102475,8.668238,17.263176,,17.263176,,9560,6.164733,12.369451,486.39532,54.98311999999999
478,0.11,8.904039,-394.57257000000004,0.2,11.305976,6435.039234161377,14.491663,8.487497,6.8408804000000005,1.0184331,,0.966,9.32597589282259,479,12.983633,0.9999975,10.100386,8.675255,17.263176,,17.263176,,9580,6.671739,16.522555999999998,487.82947,54.787434
479,0.11,8.961769,-393.72443,0.2,11.300205,6467.188390254974,14.449522,8.535857,6.7586412,1.0178542,,0.966,9.376325779183176,480,12.979065,0.9999975,10.0983,8.670582000000001,17.263176,,17.263176,,9600,5.9208813,10.778992,488.57004000000006,54.517140000000005
480,0.11,9.018352,-392.87408,0.2,11.294503,6494.959941148759,14.399092000000001,8.557527,6.678684,1.0161353000000002,,0.966,9.397819239538348,481,12.980399,0.9999975,10.096217999999999,8.656409,17.263176,,17.263176,,9620,5.299144,13.607536999999999,488.7611,54.19628
481,0.11,9.072527000000001,-392.03265,0.2,11.28885,6522.335404396057,14.33976,8.569431,6.600913,1.0131351,,0.966,9.410448654923544,482,12.976678,0.9999975,10.094142,8.63137,17.263176,,17.263176,,9640,4.596443700000001,11.176425,488.33112,53.82526
482,0.11,9.1291685,-391.18097,0.2,11.283131,6545.374039411546,14.305704,8.526657,6.5252485,1.0132796999999998,,0.966,9.36572186899491,483,12.986108,0.9999975,10.09207,8.632731,17.263176,,17.263176,,9660,6.018637,17.523046,489.4141,53.60993199999999
483,0.11,9.184938,-390.35898,0.2,11.277303999999999,6572.662270784377,14.279253,8.462836,6.4515953,1.0143014000000001,,0.966,9.29860871587442,484,12.969251,0.9999975,10.090000999999999,8.640725,17.263176,,17.263176,,9680,6.384445700000001,4.81912,490.92188,53.448578000000005
484,0.11,9.240405,-389.52255,0.2,11.271537,6604.606099128723,14.252851500000002,8.48007,6.379881,1.0152301,,0.966,9.310644486606225,485,12.970305999999999,0.9999975,10.087936000000001,8.6481695,17.263176,,17.263176,,9700,6.2936935,13.472089000000002,492.3866,53.28626
485,0.11,9.295952999999999,-388.69097999999997,0.2,11.265892,6635.3203711509705,14.219735,8.528377,6.3100347999999995,1.0152556000000001,,0.966,9.364278269486157,486,12.970075,0.9999975,10.085877,8.648544000000001,17.263176,,17.263176,,9720,5.8090525,12.847703,493.4142,53.078392
486,0.11,9.350888000000001,-387.86588,0.2,11.260201,6653.881465911865,14.192241000000001,8.494675,6.2419709999999995,1.015901,,0.966,9.330698869676123,487,12.966725,0.9999975,10.083821,8.653780000000001,17.263176,,17.263176,,9740,6.054739,11.3288145,494.74374000000006,52.90874
487,0.11,9.405538,-387.0348,0.2,11.254551,6682.714098215102,14.164435999999998,8.502595,6.1756363,1.016433,,0.966,9.34040287806216,488,12.972804,0.9999975,10.08177,8.658155,17.263176,,17.263176,,9760,5.9524336,15.92164,496.0193,52.736942000000006
488,0.11,9.45984,-386.21606,0.2,11.24892,6707.77485704422,14.137135,8.501403,6.110957,1.0169581,,0.966,9.335730510146485,489,12.969938,0.9999975,10.079723,8.662461,17.263176,,17.263176,,9780,5.9018825999999995,11.559892,497.2925,52.56881
489,0.11,9.513713000000001,-385.3926,0.2,11.243286999999999,6730.198157787323,14.111404,8.488241,6.0478773,1.0176153000000001,,0.966,9.3246223786739,490,12.975112,0.9999975,10.077681,8.667733,17.263176,,17.263176,,9800,5.920458,15.4921055,498.63153,52.411877000000004
490,0.11,9.563925,-384.57443,0.2,11.237855999999999,6759.7490231990805,14.056629999999998,8.576857,5.986328599999999,1.0144795,,0.966,9.418872460060063,491,12.979149000000001,0.9999975,10.075642,8.641539,17.263176,,17.263176,,9820,4.014480000000001,14.945454000000002,498.10944000000006,52.082115
491,0.11,9.617522,-383.76645,0.2,11.232363000000001,6788.525870800018,14.025060999999999,8.535183,5.9262705,1.0142903,,0.966,9.370811753488457,492,12.975703,0.9999975,10.073607,8.640146000000001,17.263176,,17.263176,,9840,5.3812027,11.273046,499.03082,51.88767
492,0.11,9.670603999999999,-382.95166,0.2,11.226822,6821.143353462219,13.999684,8.501218,5.867637599999999,1.0148005,,0.966,9.339446126821674,493,12.9822235,0.9999975,10.071577,8.644328,17.263176,,17.263176,,9860,5.6746106,16.180858999999998,500.2967,51.73376
493,0.11,9.723004,-382.14487,0.2,11.221421000000001,6852.2097001075745,13.96031,8.558792,5.810383,1.013517,,0.966,9.39855844272393,494,12.984432,0.9999975,10.0695505,8.633816,17.263176,,17.263176,,9880,4.746536,14.062657999999999,500.67742999999996,51.494106
494,0.11,9.768166,-381.34216000000004,0.2,11.216099,6880.72883605957,13.900265,8.586136,5.75446,1.0093037,,0.966,9.428455636117473,495,12.9865055,0.9999975,10.067528,8.598396000000001,17.263176,,17.263176,,9900,3.2351617999999998,14.001742000000002,499.60532,51.14628
495,0.11,9.820327,-380.53983,0.2,11.210581,6911.248823165894,13.878166,8.479882,5.699826,1.0100638000000002,,0.966,9.316611288143537,496,12.990404,0.9999975,10.06551,8.604459,17.263176,,17.263176,,9920,5.6161747,14.914959,500.99164,51.01578
496,0.11,9.872524,-379.75023999999996,0.2,11.205188,6937.102176189423,13.850252,8.530178999999999,5.646432,1.0100423,,0.966,9.36712529045666,497,12.984860000000001,0.9999975,10.063496,8.604427000000001,17.263176,,17.263176,,9940,5.1918545,10.229661,501.99102999999997,50.847282
497,0.11,9.924351,-378.9609,0.2,11.199841000000001,6959.178890705109,13.818887,8.5420065,5.5942364,1.0095459,,0.966,9.383613288353725,498,12.982385,0.9999975,10.061485000000001,8.600457,17.263176,,17.263176,,9960,4.9111769999999995,11.74635,502.75385,50.658609999999996
498,0.11,9.97579,-378.1639,0.2,11.194529,6990.235692024231,13.786415,8.549341,5.543200499999999,1.0088555000000001,,0.966,9.39302700436622,499,12.990783,0.9999975,10.05948,8.594894,17.263176,,17.263176,,9980,4.7659764000000004,17.166666,503.41888,50.464059999999996
499,0.11,10.026923,-377.3705,0.2,11.189247,7018.642152547835,13.75419,8.553732,5.493285,1.008139,,0.966,9.394135196853737,500,12.998807000000001,0.9999975,10.057478,8.589143,17.263176,,17.263176,,10000,4.7034215999999995,16.99846,504.06952,50.271606
500,0.11,10.077955000000001,-376.59143,0.2,11.183955000000001,7045.654984474182,13.726132000000002,8.537997,5.444458,1.0078914,,0.966,9.377846067536098,501,12.9955,0.9999975,10.055480000000001,8.58724,17.263176,,17.263176,,10020,4.889604599999999,11.337492999999998,504.95358,50.104766999999995
501,0.11,10.12843,-375.80716,0.2,11.178583999999999,7072.359222412109,13.706009,8.487847,5.3966769999999995,1.008572,,0.966,9.320078202691546,502,13.000405,0.9999975,10.053486,8.592727,17.263176,,17.263176,,10040,5.31268,15.454629,506.30315999999993,49.988316
502,0.11,10.178682,-375.03915,0.2,11.173354,7099.778839588165,13.67445,8.548072,5.349912000000001,1.0077971,,0.966,9.39049780477853,503,12.992445,0.9999975,10.051496,8.5864105,17.263176,,17.263176,,10060,4.5487547,8.991298,506.92194000000006,49.802315
503,0.11,10.228538499999999,-374.26093,0.2,11.167976,7133.17277097702,13.655698999999998,8.462657,5.304134400000001,1.0085747,,0.966,9.295242520591977,504,12.997487,0.9999975,10.049509,8.592461,17.263176,,17.263176,,10080,5.2844734,15.529901999999998,508.32165999999995,49.69641
504,0.11,10.278455000000001,-373.50607,0.2,11.162717,7158.191111803056,13.633232000000001,8.511714999999999,5.25931,1.0088296,,0.966,9.350112131230787,505,12.982289999999999,0.9999975,10.047527,8.594583,17.263176,,17.263176,,10100,4.9911294,5.3185816,509.45892000000003,49.565712
505,0.11,10.328066999999999,-372.7378,0.2,11.157482,7181.674410820007,13.611988,8.514177,5.215406400000001,1.0091796999999998,,0.966,9.348684651296962,506,12.983582499999999,0.9999975,10.045549000000001,8.597543,17.263176,,17.263176,,10120,5.0051193,13.631699,510.64495999999997,49.44245
506,0.11,10.377281,-371.97186,0.2,11.152209,7207.395714521407,13.592864000000002,8.484017,5.1724024,1.0097649,,0.966,9.320386749276514,507,12.985527000000001,0.9999975,10.043574000000001,8.6022,17.263176,,17.263176,,10140,5.0914782999999995,13.963617000000001,511.9508,49.33381
507,0.11,10.426475,-371.2119,0.2,11.147067,7231.248359680176,13.567301,8.539936,5.130266000000001,1.0095028,,0.966,9.379405691749316,508,12.984696000000001,0.9999975,10.041604,8.600183,17.263176,,17.263176,,10160,4.631487,12.557309,512.8274,49.18512
508,0.11,10.47524,-370.46585,0.2,11.141841000000001,7264.8267562389365,13.548179999999999,8.487537,5.0889735,1.0100061,,0.966,9.323453895972671,509,12.972808,0.9999975,10.039638,8.604185000000001,17.263176,,17.263176,,10180,4.9833364,6.9276995999999995,514.0931,49.076977
509,0.11,10.523958,-369.71265,0.2,11.136718,7294.928443193437,13.524629999999998,8.52846,5.0484943,1.0099152,,0.966,9.372196390910274,510,12.971163,0.9999975,10.037675,8.603522,17.263176,,17.263176,,10200,4.651166,12.12698,515.0567599999999,48.941353
510,0.11,10.572408,-368.95482999999996,0.2,11.131609,7317.358396053314,13.503301,8.52594,5.0088099999999995,1.0100483,,0.966,9.363102437653849,511,12.977058999999999,0.9999975,10.035716,8.604745,17.263176,,17.263176,,10220,4.730768,15.978497500000001,516.13464,48.819027
511,0.11,10.620472,-368.20825,0.2,11.126574,7342.877543210982,13.475995000000001,8.553372,4.9698977,1.009409,,0.966,9.39147222863776,512,12.974834,0.9999975,10.033761,8.599608,17.263176,,17.263176,,10240,4.303439,11.831328,516.8174,48.662372999999995
512,0.11,10.668455999999999,-367.45657,0.2,11.121497,7370.295088529588,13.455231,8.522622,4.9317345999999995,1.0095399999999999,,0.966,9.363420953274606,513,12.980471000000001,0.9999975,10.03181,8.600777,17.263176,,17.263176,,10260,4.659703700000001,15.860573,517.894,48.54442
513,0.11,10.715964,-366.7076,0.2,11.116338,7402.874119997024,13.438276,8.470077,4.894298,1.0101283,,0.966,9.303450805176746,514,12.986198,0.9999975,10.029862,8.605344,17.263176,,17.263176,,10280,4.864215,15.91799,519.20593,48.45163
514,0.11,10.763515,-365.9683,0.2,11.111315,7434.049531221391,13.417132999999998,8.529042,4.8575672999999995,1.01014,,0.966,9.367293370019837,515,12.985323,0.9999975,10.027919,8.605552000000001,17.263176,,17.263176,,10300,4.541797,12.529428,520.22205,48.33198
515,0.11,10.810642,-365.235,0.2,11.1063595,7460.138869524001,13.390772,8.554116,4.8215218,1.009472,,0.966,9.392761229561216,516,12.981494,0.9999975,10.025979,8.600166,17.263176,,17.263176,,10320,4.1602902,11.002041,520.8876,48.18285
516,0.11,10.857258,-364.49667,0.2,11.101439,7491.086787462234,13.362216,8.563061,4.786144999999999,1.0084925,,0.966,9.403925671698547,517,12.985576,0.9999975,10.024042999999999,8.592178,17.263176,,17.263176,,10340,3.9625633000000002,15.085629,521.3906,48.022312
517,0.11,10.903151,-363.7699,0.2,11.096542999999999,7524.257259130479,13.331067000000001,8.565182,4.7514133,1.0071521,,0.966,9.408040137487001,518,12.981098,0.9999975,10.022111,8.581107000000001,17.263176,,17.263176,,10360,3.7366114,10.661843,521.7048,47.84899
518,0.11,10.949755,-363.03232,0.2,11.091557,7549.239441633224,13.313834,8.508725,4.7173157,1.0075117,,0.966,9.345348793793084,519,12.989863,0.9999975,10.020182,8.584091,17.263176,,17.263176,,10380,4.5775760000000005,17.526429999999998,522.8986,47.754368
519,0.11,10.995674000000001,-362.29617,0.2,11.0866995,7578.682294368744,13.285803,8.565434,4.683834,1.0064981,,0.966,9.408798785787006,520,13.000278999999999,0.9999975,10.018257,8.575811,17.263176,,17.263176,,10400,3.8382718999999996,18.401657,523.379,47.59863
520,0.11,11.041747,-361.5735,0.2,11.081841,7603.298850774764,13.260848000000001,8.555603,4.6509485,1.0058421,,0.966,9.396873196358264,521,12.9999895,0.9999975,10.0163355,8.57051,17.263176,,17.263176,,10420,3.9871117999999997,12.845929,524.0437,47.460217
521,0.11,11.087701,-360.84902999999997,0.2,11.076893,7632.632879734039,13.244910999999998,8.499037,4.618646599999999,1.0062726,,0.966,9.333761667002328,522,13.003983999999999,0.9999975,10.014419,8.574012,17.263176,,17.263176,,10440,4.520679,15.082566,525.2743,47.3745
522,0.11,11.13344,-360.1323,0.2,11.072075,7656.792132854462,13.221328,8.5572605,4.5869102,1.0057216999999998,,0.966,9.394383304599248,523,13.003294,0.9999975,10.012505,8.569618,17.263176,,17.263176,,10460,3.9842534,12.640027,525.99243,47.244377
523,0.11,11.179097,-359.41586,0.2,11.0672,7683.664079666138,13.204313,8.517192999999999,4.555727,1.0059558000000002,,0.966,9.355776497158562,524,13.004812,0.9999975,10.010594000000001,8.571602,17.263176,,17.263176,,10480,4.363786,13.795917499999998,527.12085,47.152363
524,0.11,11.224521000000001,-358.69882,0.2,11.062332000000001,7714.696143627167,13.188137,8.511721000000001,4.525079,1.0062642,,0.966,9.34839066731822,525,13.009657,0.9999975,10.008688000000001,8.574174000000001,17.263176,,17.263176,,10500,4.3788395,15.545582000000001,528.2887,47.06559
525,0.11,11.269807,-357.9803,0.2,11.057556,7738.0216920375815,13.167593,8.550303999999999,4.494954,1.0060002000000001,,0.966,9.38891404225819,526,13.018875,0.9999975,10.006784,8.572169,17.263176,,17.263176,,10520,4.0546107000000005,17.855259,529.15607,46.953426
526,0.11,11.314762,-357.27698,0.2,11.052677000000001,7770.526531934737,13.152825,8.486229,4.465340599999999,1.0064416999999999,,0.966,9.321825982512024,527,13.015382,0.9999975,10.004886,8.575661,17.263176,,17.263176,,10540,4.398666,11.174323,530.3948,46.87635
527,0.11,11.359666,-356.574,0.2,11.047881,7803.331685304643,13.136154000000001,8.520328999999998,4.4362273000000005,1.0066069,,0.966,9.358933956059891,528,13.014303,0.9999975,10.002989999999999,8.577084,17.263176,,17.263176,,10560,4.231923,12.442763000000001,531.4884599999999,46.78733
528,0.11,11.404408,-355.87692000000004,0.2,11.043142,7843.473725318909,13.117154999999999,8.541198,4.407593299999999,1.0064559000000002,,0.966,9.37859463552225,529,13.010111,0.9999975,10.001097999999999,8.575971000000001,17.263176,,17.263176,,10580,4.041454,10.792709,532.41516,46.68503
529,0.11,11.448931,-355.17328,0.2,11.038428999999999,7868.54598212242,13.097226,8.545342999999999,4.379437,1.0061662,,0.966,9.388953768452907,530,13.015143,0.9999975,9.999208,8.573701,17.263176,,17.263176,,10600,3.9423182,15.673347,533.26807,46.57798
530,0.11,11.493134,-354.4725,0.2,11.033616,7895.159752368927,13.083305000000001,8.482451,4.3517423,1.006609,,0.966,9.31755027549461,531,13.019811,0.9999975,9.997324,8.577178,17.263176,,17.263176,,10620,4.304654,15.49146,534.5093400000001,46.506840000000004
531,0.11,11.537338,-353.76657,0.2,11.028932000000001,7925.845834016801,13.065519,8.5417185,4.324498999999999,1.0065271999999998,,0.966,9.381868819367329,532,13.032380999999999,0.9999975,9.995442,8.576656,17.263176,,17.263176,,10640,4.0062876,19.702454,535.4725,46.412132
532,0.11,11.58126,-353.0647,0.2,11.024201,7948.037853956222,13.0511265,8.507361999999999,4.2976933,1.0068466999999999,,0.966,9.342752478578936,533,13.043401,0.9999975,9.993565,8.579288499999999,17.263176,,17.263176,,10660,4.196264,18.902824,536.6493,46.33773
533,0.11,11.625064,-352.3651,0.2,11.019518,7970.755715370178,13.035986,8.523071,4.2713137,1.0070431999999998,,0.966,9.358599864468873,534,13.054742999999998,0.9999975,9.99169,8.5809965,17.263176,,17.263176,,10680,4.1106215,19.095512,537.7611,46.258765999999994
534,0.11,11.668694,-351.67987,0.2,11.01484,7997.873356580733,13.020933,8.517136,4.2453556,1.0072333,,0.966,9.353929815082427,535,13.054328,0.9999975,9.989819,8.582602,17.263176,,17.263176,,10700,4.0865207,12.829186,538.8698,46.180817
535,0.11,11.71163,-350.99286,0.2,11.010272,8028.175415992737,12.99727,8.56658,4.219805,1.006329,,0.966,9.409101091517071,536,13.058553999999999,0.9999975,9.987950999999999,8.57521,17.263176,,17.263176,,10720,3.4795017,15.31431,539.3924,46.056133
536,0.11,11.754847,-350.3019,0.2,11.005594,8055.431110143661,12.983858,8.497783,4.1946554,1.0066824,,0.966,9.332562904012477,537,13.06892,0.9999975,9.986088,8.578056,17.263176,,17.263176,,10740,4.125348600000001,18.621773,540.58844,45.988556
537,0.11,11.797995,-349.61517000000003,0.2,11.001028999999999,8085.437796354295,12.965878,8.549368,4.1698947,1.006438,,0.966,9.389797678741225,538,13.077771,0.9999975,9.984227,8.576188,17.263176,,17.263176,,10760,3.7855244,17.827082,541.4636,45.894546999999996
538,0.11,11.841001,-348.94183,0.2,10.996438000000001,8116.690764904022,12.950476,8.527158,4.1455135,1.0064948,,0.966,9.366519233415822,539,13.075708,0.9999975,9.98237,8.57673,17.263176,,17.263176,,10780,3.9245937000000004,11.961845,542.5007,45.81544
539,0.11,11.8837185,-348.2639,0.2,10.991921000000001,8144.622075080872,12.931222,8.557311,4.1215067,1.0060501,,0.966,9.397353690569414,540,13.080866,0.9999975,9.980516,8.573198,17.263176,,17.263176,,10800,3.6334481,15.857389000000001,543.2669999999999,45.71524
540,0.11,11.92639,-347.58813,0.2,10.987364,8176.1817417144775,12.91659,8.526405,4.0978613,1.006157,,0.966,9.365249771675074,541,13.0861435,0.9999975,9.978666,8.574158,17.263176,,17.263176,,10820,3.9074593,15.932134,544.33093,45.640879999999996
541,0.11,11.968874000000001,-346.92154,0.2,10.982856,8200.049254894257,12.898964,8.543368,4.0745735,1.0058786,,0.966,9.388402536977225,542,13.08491,0.9999975,9.97682,8.571947,17.263176,,17.263176,,10840,3.6793050000000003,12.414783,545.18616,45.550329999999995
542,0.11,12.011242,-346.2573,0.2,10.978349,8227.429775714874,12.883878999999999,8.535434,4.0516343,1.0058863,,0.966,9.371409898417983,543,13.083703,0.9999975,9.974977,8.5721245,17.263176,,17.263176,,10860,3.8125012000000003,12.426172,546.1963,45.473755
543,0.11,12.05342,-345.58606000000003,0.2,10.973834,8253.80141043663,12.870287,8.522504,4.0290318,1.00606,,0.966,9.358637252883398,544,13.091911999999999,0.9999975,9.973137,8.573621000000001,17.263176,,17.263176,,10880,3.8830347,17.545939999999998,547.2966299999999,45.405922
