,IWMean,ReturnMax,LQGmu01,TimestepsSoFar,LQGsigma,SqrtESSClassic,LQGmu1,ReturnLastEpisode,Bound,target_sum_log_mean,DenMISELogLast,IWLastEpisode,DenMISELogFirst,ReturnMean,Iteration,ReturnAbsMax,IWNorm2,IWFirstEpisode,URet,MISE,TimeElapsed,IWNorm1,ReturnStepMax,IWMin,IWMax,ReturnMin,DenMISEMeanLog
840,0.99880934,15.644507999999998,1.0,16820,0.11,28.965496,1.0,8.541511999999999,10.138036,14.202606,19.353673999999998,1.0011947,10.367425,8.536491999999999,841,15.644507999999998,28.999975,,9.381286887828002,8.517711,6781.360780954362,839.99866,0.99262077,,1.0012033,,15.611025
841,0.99881077,15.644507999999998,1.0,16840,0.11,28.982747999999997,1.0,8.500464,10.137051,14.203702999999999,15.124185999999998,1.0011919,10.366237,8.536449000000001,842,15.644507999999998,29.017215999999998,,9.333280677955178,8.51769,6798.418637275696,840.99866,0.99262077,,1.0012014,,15.610447
842,0.9988123,15.644507999999998,1.0,16860,0.11,29.0,1.0,8.54604,10.136122,14.204195,14.617892999999999,1.0011919,10.365049,8.536461,843,15.644507999999998,29.034440999999998,,9.389644012758383,8.517724000000001,6815.726092338562,841.9988,0.99262077,,1.0012004,,15.609267000000001
843,0.99881375,15.644507999999998,1.0,16880,0.11,29.017236999999998,1.0,8.528456,10.135174000000001,14.199619,10.341658,1.0011947,10.363864,8.536452,844,15.644507999999998,29.051657000000002,,9.368800914367428,8.517737,6832.4386377334595,842.9988,0.99262077,,1.0011985,,15.603024
844,0.99881506,15.644507999999998,1.0,16900,0.11,29.03446,1.0,8.564712,10.134269999999999,14.196301,11.394810000000001,1.0011851999999999,10.3626795,8.536486,845,15.644507999999998,29.068863,,9.408722740255019,8.517793,6847.609355688094,843.9987,0.99262077,,1.0011976,,15.598042499999998
845,0.99881643,15.644507999999998,1.0,16920,0.11,29.051676,1.0,8.566921,10.133369,14.199892000000002,17.23262,1.0011889999999999,10.361497,8.536521,846,15.644507999999998,29.086058,,9.410190740802427,8.517851,6864.173464775085,844.9987,0.99262077,,1.0011966,,15.599974
846,0.9988178,15.644507999999998,1.0,16940,0.11,29.06888,1.0,8.510297,10.132404,14.204149,17.804476,1.0011736999999998,10.360315,8.536489999999999,847,15.644507999999998,29.103243,,9.346457451054537,8.517841,6882.080850362779,845.99866,0.99262077,,1.0011947,,15.602573999999999
847,0.99881923,15.644507999999998,1.0,16960,0.11,29.086078999999998,1.0,8.574333,10.131517,14.202812,13.068945,1.0011747,10.359136,8.536534,848,15.644507999999998,29.120417,,9.415982427715988,8.517909,6897.526877641679,846.9987,0.99262077,,1.0011927999999999,,15.5995865
848,0.9988207,15.644507999999998,1.0,16980,0.11,29.103265999999998,1.0,8.591417999999999,10.1306505,14.202785999999998,14.180138000000001,1.0011842,10.357957,8.5366,849,15.644507999999998,29.13758,,9.434361020249057,8.517996,6913.2900693416605,847.9988,0.99262077,,1.0011919,,15.597913
849,0.998822,15.644507999999998,1.0,17000,0.11,29.120434000000003,1.0,8.539497,10.1297245,14.202465,13.92839,1.0011709,10.35678,8.536603,850,15.644507999999998,29.154740000000004,,9.377811349518753,8.518021000000001,6929.276813983917,848.99866,0.99262077,,1.0011908999999999,,15.595948000000002
850,0.99882346,15.644507999999998,1.0,17020,0.11,29.137604,1.0,8.5385895,10.128799,14.205269,16.587069,1.0011814,10.355604,8.536605999999999,851,15.644507999999998,29.171883,,9.377472208419787,8.518044999999999,6946.110112428664,849.9988,0.99262077,,1.0011889999999999,,15.59711
851,0.9988246999999999,15.644507999999998,1.0,17040,0.11,29.154758,1.0,8.507912,10.127839999999999,14.204214000000002,13.305867999999998,1.0011861,10.35443,8.536571499999999,852,15.644507999999998,29.189014,,9.346240294783762,8.518033,6964.744175434113,850.99866,0.99262077,,1.001188,,15.5944195
852,0.9988261,15.644507999999998,1.0,17060,0.11,29.1719,1.0,8.543644,10.126924,14.210932000000001,19.933138,1.0011736999999998,10.353257000000001,8.53658,853,15.644507999999998,29.206142,,9.383126259379642,8.518063,6980.7360672950745,851.99866,0.99262077,,1.0011870999999999,,15.599504000000001
853,0.99882764,15.644507999999998,1.0,17080,0.11,29.189040000000002,1.0,8.535589,10.125999,14.214699,17.42634,1.0011736999999998,10.352085,8.536579,854,15.644507999999998,29.223257,,9.372819124204288,8.518084,6998.13142824173,852.9988,0.99262077,,1.0011851999999999,,15.601643
854,0.9988290000000001,15.644507999999998,1.0,17100,0.11,29.206165000000002,1.0,8.507875,10.125047,14.217817000000002,16.879337,1.0011775,10.350914999999999,8.536545,855,15.644507999999998,29.24036,,9.345395280198124,8.518073,7016.360187768935,853.9988,0.99262077,,1.0011833,,15.603133999999999
855,0.99883026,15.644507999999998,1.0,17120,0.11,29.223274,1.0,8.565843,10.124161,14.218098000000001,14.456773000000002,1.0011766,10.349746000000001,8.536579,856,15.644507999999998,29.257458000000003,,9.410702112765641,8.518127999999999,7031.842127323151,854.9987,0.99262077,,1.0011823,,15.601795999999998
856,0.9988316999999999,15.644507999999998,1.0,17140,0.11,29.240383,1.0,8.491319,10.123188,14.219805,15.680376999999998,1.0011661,10.348578,8.536527,857,15.644507999999998,29.274540000000002,,9.324176534446169,8.518094999999999,7049.705224990845,855.9988,0.99262077,,1.0011814,,15.601885999999999
857,0.998833,15.644507999999998,1.0,17160,0.11,29.257477,1.0,8.475105000000001,10.1222,14.223657999999999,17.524975,1.0011584999999998,10.347412,8.536455,858,15.644507999999998,29.291615000000004,,9.30758085306474,8.518044999999999,7066.950024843217,856.9987,0.99262077,,1.0011795,,15.604126
858,0.99883443,15.644507999999998,1.0,17180,0.11,29.274559999999997,1.0,8.508761999999999,10.121253999999999,14.225321,15.6508,1.0011709,10.346248,8.536423,859,15.644507999999998,29.308681,,9.34697557036448,8.518035000000001,7083.413412809373,857.9988,0.99262077,,1.0011785,,15.604179
859,0.9988358,15.644507999999998,1.0,17200,0.11,29.29164,1.0,8.580536,10.120391999999999,14.228710000000001,17.13861,1.0011642,10.345084,8.536474,860,15.644507999999998,29.325733000000003,,9.422846620635054,8.518107,7101.3098418712625,858.9988,0.99262077,,1.0011775,,15.605962
860,0.9988370999999999,15.644507999999998,1.0,17220,0.11,29.3087,1.0,8.506356,10.119446,14.227082000000001,12.825804,1.0011642,10.343922000000001,8.536439,861,15.644507999999998,29.342781,,9.34437741717296,8.518094999999999,7120.315270662309,859.9988,0.99262077,,1.0011755999999998,,15.602731
861,0.9988385000000001,15.644507999999998,1.0,17240,0.11,29.325758,1.0,8.492488999999999,10.118485,14.226712,13.9072,1.0011699,10.342761,8.536387,862,15.644507999999998,29.359814,,9.333786803747657,8.518065,7137.161862850189,860.9988,0.99262077,,1.0011747,,15.600762
862,0.9988398,15.644507999999998,1.0,17260,0.11,29.3428,1.0,8.531698,10.117571,14.230797,17.75078,1.0011546999999998,10.341600999999999,8.536383,863,15.644507999999998,29.376839,,9.367610415199556,8.518081,7153.9510076046,861.9987,0.99262077,,1.0011728000000002,,15.603253
863,0.99884117,15.644507999999998,1.0,17280,0.11,29.359834999999997,1.0,8.518723,10.116643,14.236357,19.033104,1.0011565999999998,10.340444,8.536363,864,15.644507999999998,29.393856,,9.35609180521348,8.518081,7172.526050806046,862.9988,0.99262077,,1.0011718,,15.607222
864,0.99884266,15.644507999999998,1.0,17300,0.11,29.376865000000002,1.0,8.540303,10.115743,14.237532999999999,15.252406,1.0011613000000001,10.339286999999999,8.536366000000001,865,15.644507999999998,29.410859999999996,,9.38212126465959,8.518107,7189.3137600421915,863.9989,0.99262077,,1.0011699,,15.606810000000001
865,0.99884385,15.644507999999998,1.0,17320,0.11,29.393879,1.0,8.530687,10.114833,14.240023,16.392454,1.0011623,10.338132,8.53636,866,15.644507999999998,29.427854999999997,,9.368446294296046,8.518122,7205.105664253235,864.9988,0.99262077,,1.001169,,15.607717000000001
866,0.99884516,15.644507999999998,1.0,17340,0.11,29.410881,1.0,8.506791999999999,10.113896,14.245523,19.009022,1.0011642,10.336978,8.536325999999999,867,15.644507999999998,29.444843,,9.345177691364226,8.518108,7221.498223066329,865.9988,0.99262077,,1.001168,,15.611638000000001
867,0.99884665,15.644507999999998,1.0,17360,0.11,29.427881,1.0,8.519567,10.112976,14.247164000000001,15.667715,1.0011518,10.335825,8.536307,868,15.644507999999998,29.461819000000002,,9.359186602973727,8.51811,7239.920275926591,866.9989,0.99262077,,1.0011661,,15.611702
868,0.99884784,15.644507999999998,1.0,17380,0.11,29.444864000000003,1.0,8.555760000000001,10.112099,14.252323,18.72898,1.0011546999999998,10.334673,8.536328999999999,869,15.644507999999998,29.478783,,9.395402851525622,8.518152,7258.674317121507,867.9988,0.99262077,,1.0011652,,15.615289
869,0.9988492,15.644507999999998,1.0,17400,0.11,29.461840000000002,1.0,8.546123,10.111214,14.255042000000001,16.617779000000002,1.0011565999999998,10.333523,8.536341,870,15.644507999999998,29.495743,,9.384488190353737,8.518186,7276.0592465400705,868.9988400000001,0.99262077,,1.0011642,,15.616438
870,0.99885064,15.644507999999998,1.0,17420,0.11,29.47881,1.0,8.545876,10.110327999999999,14.261931,20.253971,1.0011431,10.332375,8.536351,871,15.644507999999998,29.512688,,9.387483162533313,8.518217,7294.0869958400735,869.9989,0.99262077,,1.0011623,,15.621761
871,0.99885184,15.644507999999998,1.0,17440,0.11,29.495762,1.0,8.555829,10.109457,14.261623,13.992733,1.0011537,10.331227,8.536373,872,15.644507999999998,29.529625,,9.400098534336195,8.518261,7310.807595968246,870.9988,0.99262077,,1.0011613000000001,,15.619891
872,0.9988531999999999,15.644507999999998,1.0,17460,0.11,29.51271,1.0,8.535436,10.1085615,14.26946,21.100842,1.0011565999999998,10.330081,8.536373,873,15.644507999999998,29.546553000000003,,9.373135796869915,8.51828,7328.577672481537,871.9988400000001,0.99262077,,1.0011603999999998,,15.626169
873,0.9988546,15.644507999999998,1.0,17480,0.11,29.529647999999998,1.0,8.553778999999999,10.107691,14.273470000000001,17.773516,1.0011508,10.328936,8.536392999999999,874,15.644507999999998,29.563470000000002,,9.393123995213513,8.518321,7344.338115692139,872.9989,0.99262077,,1.0011584999999998,,15.628625
874,0.9988558000000001,15.644507999999998,1.0,17500,0.11,29.546574,1.0,8.528371,10.1067915,14.270914999999999,12.037683,1.0011336,10.327792,8.536384,875,15.644507999999998,29.580379999999998,,9.36929718962142,8.5183325,7360.707136631012,873.9988400000001,0.99262077,,1.0011575000000001,,15.62452
875,0.9988570999999999,15.644507999999998,1.0,17520,0.11,29.56349,1.0,8.5501375,10.10592,14.275689000000002,18.450960000000002,1.0011393,10.326651,8.536399000000001,876,15.644507999999998,29.597277000000002,,9.392212222717617,8.518369999999999,7378.128684997559,874.9988,0.99262077,,1.0011565999999998,,15.627745
876,0.9988584999999999,15.644507999999998,1.0,17540,0.11,29.580402000000003,1.0,8.551213,10.105048,14.28101,18.940678,1.0011336,10.325509,8.536416000000001,877,15.644507999999998,29.614164000000002,,9.39172557571214,8.518406,7393.788313865662,875.9989,0.99262077,,1.0011546999999998,,15.631521
877,0.99885964,15.644507999999998,1.0,17560,0.11,29.597296000000004,1.0,8.5518265,10.104182000000002,14.286104000000002,18.752136,1.0011297,10.324369,8.536433,878,15.644507999999998,29.631044,,9.394283324740382,8.518445,7409.193814039229,876.9988,0.99262077,,1.0011537,,15.635073
878,0.99886096,15.644507999999998,1.0,17580,0.11,29.614185,1.0,8.553302,10.103315,14.284485,12.863068,1.0011278000000001,10.323232,8.536453,879,15.644507999999998,29.647913,,9.392433207728626,8.518483,7427.037940502167,877.9988,0.99262077,,1.0011518,,15.631919
879,0.99886227,15.644507999999998,1.0,17600,0.11,29.631065000000003,1.0,8.490078,10.102381,14.279194,9.62732,1.0011317,10.322095,8.5364,880,15.644507999999998,29.664771999999996,,9.325130474760572,8.518450999999999,7443.2947595119485,878.9988,0.99262077,,1.0011508,,15.625094
880,0.9988635,15.644507999999998,1.0,17620,0.11,29.647932,1.0,8.541553,10.101506,14.28149,16.301441,1.0011450000000002,10.320959,8.5364065,881,15.644507999999998,29.681623,,9.380418615444595,8.518477,7461.682157516479,879.9988,0.99262077,,1.0011499,,15.625860999999999
881,0.9988649,15.644507999999998,1.0,17640,0.11,29.664795,1.0,8.553675,10.100646000000001,14.283064000000001,15.667364000000001,1.0011317,10.319824,8.536425999999999,882,15.644507999999998,29.698463,,9.395543252872166,8.5185175,7479.417429685594,880.9988400000001,0.99262077,,1.001148,,15.625906
882,0.99886614,15.644507999999998,1.0,17660,0.11,29.681644,1.0,8.544083,10.099777,14.2862,17.050234,1.0011374,10.318691000000001,8.536434,883,15.644507999999998,29.715294,,9.385822194779417,8.518546,7496.544842720032,881.9988,0.99262077,,1.001147,,15.627516
883,0.99886745,15.644507999999998,1.0,17680,0.11,29.698484000000004,1.0,8.536392,10.098901,14.289963,17.612143,1.0011297,10.317559,8.536434,884,15.644507999999998,29.732119,,9.374893860106033,8.518567,7514.2647120952615,882.9988400000001,0.99262077,,1.0011461,,15.629760000000001
884,0.99886876,15.644507999999998,1.0,17700,0.11,29.715315000000004,1.0,8.517199,10.098003,14.293652,17.553875,1.0011355,10.316429,8.536412,885,15.644507999999998,29.748929999999998,,9.356002553060256,8.518564,7531.840486526489,883.9988400000001,0.99262077,,1.001144,,15.631932999999998
885,0.9988700999999999,15.644507999999998,1.0,17720,0.11,29.73214,1.0,8.562117,10.097158,14.293013,13.726095999999998,1.001124,10.3153,8.536442,886,15.644507999999998,29.765732,,9.40403216728652,8.518614,7550.043846130371,884.9989,0.99262077,,1.0011431,,15.629782
886,0.9988713,15.644507999999998,1.0,17740,0.11,29.748951,1.0,8.522209,10.0962715,14.298442000000001,19.107449,1.0011412,10.314172,8.536425999999999,887,15.644507999999998,29.782524,,9.360549476402294,8.518619000000001,7566.022296905518,885.9988400000001,0.99262077,,1.0011421,,15.633702
887,0.9988725,15.644507999999998,1.0,17760,0.11,29.76575,1.0,8.544374000000001,10.095409,14.29735,13.327948999999998,1.0011231,10.313044999999999,8.536434,888,15.644507999999998,29.799309,,9.382032755318534,8.518647,7580.867650747298,886.9988,0.99262077,,1.0011402,,15.6311035
888,0.9988738000000001,15.644507999999998,1.0,17780,0.11,29.782545000000002,1.0,8.502773,10.094502,14.301866,18.310427,1.0011278000000001,10.311919,8.536396,889,15.644507999999998,29.816082,,9.337632327525547,8.518628999999999,7598.301047086717,887.9988,0.99262077,,1.0011393,,15.634115
889,0.99887514,15.644507999999998,1.0,17800,0.11,29.799332,1.0,8.514631,10.093611,14.306079,18.051239000000002,1.0011297,10.310794999999999,8.536372,890,15.644507999999998,29.832848,,9.354195017571554,8.518625,7616.460202932359,888.9989,0.99262077,,1.0011383,,15.636829
890,0.99887645,15.644507999999998,1.0,17820,0.11,29.816103000000002,1.0,8.523389,10.09273,14.311568,19.195423,1.0011202,10.309672,8.536358,891,15.644507999999998,29.849606,,9.360001131806051,8.51863,7634.6052911281595,889.9989,0.99262077,,1.0011374,,15.640822
891,0.9988777,15.644507999999998,1.0,17840,0.11,29.83287,1.0,8.507379,10.091834,14.315332000000001,17.667614,1.0011145000000001,10.308551,8.5363245,892,15.644507999999998,29.866348,,9.343214716202604,8.518619000000001,7652.395989894867,890.9989,0.99262077,,1.0011355,,15.643092999999999
892,0.9988789,15.644507999999998,1.0,17860,0.11,29.849622999999998,1.0,8.520826,10.090953,14.3207,19.107145000000003,1.001124,10.30743,8.536307,893,15.644507999999998,29.883084999999998,,9.35889322422542,8.5186205,7671.397426366805,891.9988400000001,0.99262077,,1.0011345,,15.646970000000001
893,0.99888015,15.644507999999998,1.0,17880,0.11,29.866366999999997,1.0,8.568487,10.090128,14.319898,13.602678,1.0011154,10.306311,8.536344,894,15.644507999999998,29.899815000000004,,9.409227861898426,8.518677,7686.99865269661,892.9988400000001,0.99262077,,1.0011336,,15.644682000000001
894,0.99888134,15.644507999999998,1.0,17900,0.11,29.883106,1.0,8.521051,10.089249,14.319653,14.0998,1.0011173,10.305193,8.536325999999999,895,15.644507999999998,29.916528999999997,,9.357486657821207,8.518678,7705.32440328598,893.9988,0.99262077,,1.0011317,,15.642956
895,0.99888265,15.644507999999998,1.0,17920,0.11,29.899834000000002,1.0,8.509802,10.088361,14.314302,9.525619,1.0011126000000001,10.304076,8.536297,896,15.644507999999998,29.933239,,9.347667800329306,8.518669000000001,7725.385638475417,894.9988400000001,0.99262077,,1.0011306999999998,,15.636126
896,0.9988839,15.644507999999998,1.0,17940,0.11,29.91655,1.0,8.516846000000001,10.087482000000001,14.312354000000001,12.564197,1.0011164000000001,10.30296,8.536275999999999,897,15.644507999999998,29.94994,,9.352388395674886,8.518667,7744.751877784729,895.9988400000001,0.99262077,,1.0011297,,15.6327
897,0.9988851999999999,15.644507999999998,1.0,17960,0.11,29.933262,1.0,8.500127,10.086585000000001,14.318985999999999,20.267416,1.0011126000000001,10.3018465,8.536235000000001,898,15.644507999999998,29.966627000000003,,9.336121893959843,8.518646,7762.252762556075,896.9989,0.99262077,,1.0011278000000001,,15.637858999999999
898,0.99888635,15.644507999999998,1.0,17980,0.11,29.949959000000003,1.0,8.563311,10.085761999999999,14.319935000000001,15.169688,1.0011126000000001,10.300734,8.536265,899,15.644507999999998,29.983309000000002,,9.407145552046462,8.518697,7781.7747399806985,897.9988400000001,0.99262077,,1.0011269,,15.637338
899,0.99888754,15.644507999999998,1.0,18000,0.11,29.966646,1.0,8.518171,10.084887,14.32276,16.861885,1.0011069,10.299622,8.536245,900,15.644507999999998,29.999978999999996,,9.358573478742883,8.518695,7800.294403553009,898.9988,0.99262077,,1.0011259,,15.638698000000002
900,0.9988889000000001,15.644507999999998,1.0,18020,0.11,29.983332,1.0,8.558531,10.084059,14.323476000000001,14.968010000000001,1.0011164000000001,10.2985115,8.53627,901,15.644507999999998,30.016641999999997,,9.402496621825945,8.518739,7817.901104450226,899.9989,0.99262077,,1.001125,,15.63795
901,0.99889004,15.644507999999998,1.0,18040,0.11,30.0,1.0,8.542549000000001,10.083217,14.324041000000001,14.831829999999998,1.001104,10.297402,8.536277,902,15.644507999999998,30.033295000000003,,9.380668835555493,8.518765,7836.837212324142,900.9988400000001,0.99262077,,1.0011231,,15.637056
902,0.9988913,15.644507999999998,1.0,18060,0.11,30.016663,1.0,8.481479,10.082305999999999,14.325299,15.458994,1.0011164000000001,10.296294,8.536216,903,15.644507999999998,30.049938,,9.318326064466726,8.5187235,7854.906605005263,901.9988400000001,0.99262077,,1.0011221,,15.636857999999998
903,0.99889255,15.644507999999998,1.0,18080,0.11,30.033315999999996,1.0,8.493539,10.081411,14.323517,12.71265,1.0011097,10.295187,8.536168,904,15.644507999999998,30.066571999999997,,9.32976296576269,8.518696,7872.410391330719,902.9988400000001,0.99262077,,1.0011212,,15.633624
904,0.9988938,15.644507999999998,1.0,18100,0.11,30.04996,1.0,8.531609,10.080561,14.326731,17.231033,1.0011088,10.294082000000001,8.536164,905,15.644507999999998,30.083199,,9.370489754231203,8.518711,7888.476875066756,903.9989,0.99262077,,1.0011202,,15.635387
905,0.9988950000000001,15.644507999999998,1.0,18120,0.11,30.066591,1.0,8.566216,10.079749000000001,14.331598000000001,18.735257999999998,1.0011107,10.292977,8.536197,906,15.644507999999998,30.099815000000003,,9.407996648939116,8.518764,7906.543715476991,904.9988400000001,0.99262077,,1.0011183000000001,,15.638807
906,0.99889624,15.644507999999998,1.0,18140,0.11,30.08322,1.0,8.515051,10.078883,14.330926999999999,13.721779000000002,1.0010973,10.291874,8.536174,907,15.644507999999998,30.11642,,9.349791459626706,8.51876,7923.6373369693765,905.9989,0.99262077,,1.0011173,,15.636693
907,0.9988975,15.644507999999998,1.0,18160,0.11,30.099836,1.0,8.539223,10.078043,14.332539,15.793915,1.0011021,10.290772,8.536177,908,15.644507999999998,30.133018,,9.380647520635977,8.518782,7941.0557861328125,906.9989,0.99262077,,1.0011164000000001,,15.636864000000001
908,0.9988985999999999,15.644507999999998,1.0,18180,0.11,30.11644,1.0,8.506738,10.077169,14.336223,17.679375,1.0010915999999999,10.289671,8.536144,909,15.644507999999998,30.149607,,9.341476231026776,8.518767,7958.170014381409,907.9988400000001,0.99262077,,1.0011145000000001,,15.639110999999998
909,0.9988999,15.644507999999998,1.0,18200,0.11,30.13304,1.0,8.543994999999999,10.076341000000001,14.341088000000001,18.763872,1.0010954,10.288572,8.536153,910,15.644507999999998,30.166187,,9.385555791001817,8.518797,7976.850059509277,908.9989,0.99262077,,1.0011135,,15.642544000000001
910,0.9989011000000001,15.644507999999998,1.0,18220,0.11,30.14963,1.0,8.488311999999999,10.075449,14.343492499999998,16.529438,1.0010954,10.287474000000001,8.5361,911,15.644507999999998,30.182756,,9.322661868001164,8.518763,7993.808065176009,909.9989,0.99262077,,1.0011126000000001,,15.643517000000001
911,0.99890226,15.644507999999998,1.0,18240,0.11,30.166203999999997,1.0,8.517756,10.074593,14.343478,14.328958499999999,1.0011059000000002,10.286377,8.53608,912,15.644507999999998,30.19932,,9.35471823007661,8.518761999999999,8012.215096950531,910.9988400000001,0.99262077,,1.0011116,,15.642073000000002
912,0.99890345,15.644507999999998,1.0,18260,0.11,30.182774,1.0,8.5352335,10.073758,14.348651,19.065796,1.0010973,10.28528,8.536078999999999,913,15.644507999999998,30.215871999999997,,9.37268359109561,8.518781,8031.3187363147745,911.9988400000001,0.99262077,,1.0011097,,15.645822
913,0.9989046999999999,15.644507999999998,1.0,18280,0.11,30.199339000000002,1.0,8.472248,10.072853,14.343957000000001,10.056737,1.0010868,10.284186,8.536010000000001,914,15.644507999999998,30.232414000000002,,9.306536446267843,8.518728999999999,8048.913109540938,912.9989,0.99262077,,1.0011088,,15.639706
914,0.9989059000000001,15.644507999999998,1.0,18300,0.11,30.215887,1.0,8.53678,10.0720215,14.352260999999999,21.940487,1.0010973,10.2830925,8.536011,915,15.644507999999998,30.248951,,9.37436171297032,8.518748,8067.852830410004,913.9989,0.99262077,,1.0011078000000002,,15.64659
915,0.9989070999999999,15.644507999999998,1.0,18320,0.11,30.232433,1.0,8.526809,10.07118,14.349414000000001,11.744069,1.001083,10.282001,8.536,916,15.644507999999998,30.265471999999995,,9.367965599696635,8.518757,8086.65844130516,914.9989,0.99262077,,1.0011069,,15.642328
916,0.9989083000000001,15.644507999999998,1.0,18340,0.11,30.248967999999998,1.0,8.525578,10.070339,14.351427,16.193987,1.001105,10.280909,8.535989,917,15.644507999999998,30.281988000000002,,9.360932321228193,8.5187645,8105.134543180467,915.9989,0.99262077,,1.001105,,15.642929999999998
917,0.9989094999999999,15.644507999999998,1.0,18360,0.11,30.265490999999997,1.0,8.588438,10.069569,14.351992999999998,14.868678,1.0010906,10.2798195,8.536046,918,15.644507999999998,30.298496000000004,,9.43568987843596,8.518842,8120.608078479767,916.9989,0.99262077,,1.001104,,15.642083999999999
918,0.99891067,15.644507999999998,1.0,18380,0.11,30.282007,1.0,8.532010000000001,10.068736999999999,14.356844,18.80956,1.0010878,10.27873,8.536042,919,15.644507999999998,30.314995,,9.371908719793122,8.518855,8134.695052623749,917.9989,0.99262077,,1.001103,,15.645529999999999
919,0.99891186,15.644507999999998,1.0,18400,0.11,30.298516999999997,1.0,8.527353999999999,10.067900999999999,14.364179,21.103731,1.0010934999999999,10.277643,8.536033,920,15.644507999999998,30.331482,,9.3660642282047,8.518864,8152.2821877002725,918.9989,0.99262077,,1.0011021,,15.651461999999999
920,0.9989130999999999,15.644507999999998,1.0,18420,0.11,30.315015999999996,1.0,8.513262,10.067052,14.366857999999999,16.831170999999998,1.0010915999999999,10.276556,8.536008,921,15.644507999999998,30.347963,,9.350793178145718,8.518858,8170.238487005235,919.99896,0.99262077,,1.0011011,,15.652741
921,0.9989142,15.644507999999998,1.0,18440,0.11,30.331501,1.0,8.516161,10.066208,14.369202,16.526894,1.0010934999999999,10.275472,8.535986,922,15.644507999999998,30.364434999999997,,9.352048007948387,8.518855,8189.080902338029,920.9989,0.99262077,,1.0010992,,15.6536875
922,0.9989154,15.644507999999998,1.0,18460,0.11,30.34798,1.0,8.570253999999998,10.065424,14.367543,12.836822999999999,1.0010782,10.274386999999999,8.536023,923,15.644507999999998,30.380898,,9.41275238077813,8.518911,8206.219435214996,921.9989,0.99262077,,1.0010983,,15.650634
923,0.99891657,15.644507999999998,1.0,18480,0.11,30.364452000000004,1.0,8.493678,10.064557,14.368004,14.792979999999998,1.0010782,10.273304,8.535977,924,15.644507999999998,30.39735,,9.328153735484989,8.518884,8223.643567085266,922.9989,0.99262077,,1.0010973,,15.649704000000002
924,0.99891776,15.644507999999998,1.0,18500,0.11,30.380915,1.0,8.553272,10.063756,14.369593,15.835479000000001,1.0010754000000002,10.2722225,8.535996,925,15.644507999999998,30.413795,,9.39592149030836,8.51892,8243.640521287918,923.9989,0.99262077,,1.0010964,,15.649904000000001
925,0.9989189,15.644507999999998,1.0,18520,0.11,30.397370000000002,1.0,8.50007,10.062901,14.373899,18.357295999999998,1.0010763,10.271142,8.535957000000002,926,15.644507999999998,30.430229999999998,,9.332940600715391,8.518901,8263.071534872055,924.9989,0.99262077,,1.0010945,,15.652826000000001
926,0.9989200999999999,15.644507999999998,1.0,18540,0.11,30.413813,1.0,8.507705,10.062054,14.381532,21.44867,1.001084,10.270063,8.535928,927,15.644507999999998,30.446657000000002,,9.342585189866151,8.518888,8280.354511499405,925.9989,0.99262077,,1.0010934999999999,,15.659078
927,0.9989212,15.644507999999998,1.0,18560,0.11,30.430246,1.0,8.572777,10.061278999999999,14.387198999999999,19.6401,1.0010878,10.268985,8.535967,928,15.644507999999998,30.463076,,9.41549857297228,8.518948,8298.717704296112,926.9989,0.99262077,,1.0010926,,15.663368
928,0.99892247,15.644507999999998,1.0,18580,0.11,30.446676,1.0,8.539472,10.060468,14.395372,21.977531,1.0010706,10.267908,8.535971,929,15.644507999999998,30.479483000000002,,9.37867184235832,8.518969,8316.076465606691,927.99896,0.99262077,,1.0010915999999999,,15.670164000000002
929,0.99892366,15.644507999999998,1.0,18600,0.11,30.463095000000003,1.0,8.500323,10.059617999999999,14.39342,12.578764,1.0010725,10.266832,8.535933,930,15.644507999999998,30.495884000000004,,9.337639641704444,8.5189495,8335.332633018494,928.9989999999999,0.99262077,,1.0010906,,15.666839000000001
930,0.99892473,15.644507999999998,1.0,18620,0.11,30.479502,1.0,8.499369,10.058765,14.393489,14.456829,1.0010678,10.265758,8.535892500000001,931,15.644507999999998,30.512273999999998,,9.337592853178695,8.518927,8353.509637594223,929.9989,0.99262077,,1.0010887,,15.665536999999999
931,0.99892586,15.644507999999998,1.0,18640,0.11,30.4959,1.0,8.528501499999999,10.057949,14.400548,20.971191,1.0010706,10.264683999999999,8.535885,932,15.644507999999998,30.528658,,9.366213532923938,8.518938,8371.759249448776,930.9989,0.99262077,,1.0010878,,15.671229
932,0.998927,15.644507999999998,1.0,18660,0.11,30.512290999999998,1.0,8.492041,10.057094000000001,14.400993,14.8158245,1.0010773000000002,10.263611000000001,8.535836999999999,933,15.644507999999998,30.545033,,9.329419471556822,8.518908999999999,8389.17059636116,931.9989,0.99262077,,1.0010868,,15.670310999999998
933,0.99892825,15.644507999999998,1.0,18680,0.11,30.528677000000002,1.0,8.515705,10.056264,14.398879,12.424045,1.0010811,10.26254,8.535816,934,15.644507999999998,30.561396000000002,,9.354644142769477,8.518906,8407.154624462128,932.99896,0.99262077,,1.0010859,,15.666832999999999
934,0.9989293,15.644507999999998,1.0,18700,0.11,30.545047999999998,1.0,8.559707000000001,10.055485000000001,14.403977,19.164797,1.0010782,10.26147,8.535841,935,15.644507999999998,30.577753,,9.401261670324493,8.51895,8424.977739810944,933.9989,0.99262077,,1.0010849,,15.670573999999998
