,LQGmu01,SqrtESSClassic,MISE,URet,ReturnLastEpisode,LQGmu1,Iteration,IWMax,ReturnAbsMax,Bound,target_sum_log_mean,ReturnMean,ReturnStepMax,TimeElapsed,LQGsigma,DenMISELogFirst,DenMISELogLast,ReturnMin,IWNorm2,IWLastEpisode,TimestepsSoFar,DenMISEMeanLog,IWNorm1,ReturnMax,IWFirstEpisode,IWMean,IWMin
172,-0.978,10.757859,17.503069,18.379223470962746,16.662687,-1.0,173,4.276086299999999,17.187332,22.29603,-8.178677,16.593431,0.9999995999999999,437.03571939468384,0.11,13.448889000000001,16.198856,,16.972696,1.7662508000000001,3460,14.617453,182.58987,17.187332,,1.0554328000000002,
173,-0.978,10.79614,17.451582000000002,18.35735957370285,16.640163,-1.0,174,4.256772,17.187332,22.227547,-8.021058,16.5937,0.9999995999999999,441.77041006088257,0.11,13.443125,20.663694,,16.959942,0.97107995,3480,14.652510000000001,183.1019,17.187332,,1.0523098,
174,-0.978,10.838728,17.418,18.332344659272962,16.615345,-1.0,175,4.2360253,17.187332,22.1752,-7.8895836,16.593823999999998,0.9999995999999999,446.0897295475006,0.11,13.437394,16.18577,,16.957501999999998,1.1586294,3500,14.661558,183.79776,17.187332,,1.050273,
175,-0.978,10.754103,17.672565,18.24313994713588,16.536667,-1.0,176,4.22847,17.187332,22.467201,-7.7671885,16.593498,0.9999995999999999,449.9513425827026,0.11,13.431697,13.865943,,17.440954,4.1976166,3520,14.657314999999999,187.56181,17.187332,,1.0656921,
176,-0.979,10.792669,17.643116,18.277824010760753,16.565603,-1.0,177,4.2186017,17.187332,22.420618,-7.649876,16.593342,0.9999995999999999,453.89379239082336,0.11,13.426031,14.390723999999999,,17.44838,1.2061348,3540,14.656167000000002,188.31458999999998,17.187332,,1.0639242,
177,-0.979,10.8320055,17.687233,18.283703820297955,16.565557000000002,-1.0,178,4.2078533,17.187332,22.447385999999998,-7.5332417000000005,16.593185000000002,0.9999995999999999,457.677433013916,0.11,13.420397,13.980035999999998,,17.527159,1.9980506999999998,3560,14.652717,189.85428000000002,17.187332,,1.0665971,
178,-0.979,10.869223,17.64034,18.147808461429282,16.434155,-1.0,179,4.1948595,17.187332,22.384193,-7.4235063,16.592297,0.9999995999999999,461.45993757247925,0.11,13.414795000000002,13.573137,,17.519571,1.0384778000000001,3580,14.647046,190.42412,17.187332,,1.0638219,
179,-0.979,10.908987,17.602303,18.234484803894013,16.524347,-1.0,180,4.180283,17.187332,22.328865,-7.297664,16.591919,0.9999995999999999,466.3460428714752,0.11,13.409223999999998,16.568075,,17.515745000000003,1.1300771,3600,14.658062,191.07904,17.187332,,1.0615503000000002,
180,-0.979,10.95312,17.6214,18.2389744675076,16.523285,-1.0,181,4.1642795,17.187332,22.328917999999998,-7.168228599999999,16.591541,0.9999995999999999,470.85739302635193,0.11,13.403684,16.988966,,17.561691,1.7541276000000001,3620,14.671269,192.35532,17.187332,,1.0627365,
181,-0.979,10.995639,17.5902,18.222028264625976,16.51708,-1.0,182,4.1469607,17.187332,22.279514000000002,-7.057502,16.591131,0.9999995999999999,474.3707160949707,0.11,13.398174,14.171555999999999,,17.559720000000002,1.2107353,3640,14.668859,193.08032,17.187332,,1.0608809,
182,-0.98,11.038447999999999,17.557010000000002,18.320125713118557,16.606852,-1.0,183,4.1284027000000005,17.187332,22.228138,-6.9293685,16.591217,0.9999995999999999,478.395534992218,0.11,13.392694,17.562383999999998,,17.554377,1.1803934999999999,3660,14.684992000000001,193.77307,17.187332,,1.0588692,
183,-0.98,11.082086,17.524744000000002,18.249367245965335,16.542206,-1.0,184,4.1087403,17.187332,22.177479,-6.8201613,16.59095,0.9999995999999999,481.14670729637146,0.11,13.387245000000002,14.286546,,17.548744,1.1923001,3680,14.683137,194.47668000000002,17.187332,,1.0569385,
184,-0.98,11.126905,17.558908,18.28182306828085,16.57077,-1.0,185,4.087986,17.187332,22.192902,-6.694676400000001,16.590841,0.9999995999999999,485.8022429943085,0.11,13.381824499999999,16.993237,,17.607412,1.9288633999999998,3700,14.695922,195.91602,17.187332,,1.0590055,
185,-0.98,11.1737175,17.541239,18.244279847354672,16.537935,-1.0,186,4.0660686,17.187332,22.155817000000003,-6.5760179999999995,16.590557,0.9999995999999999,489.7846357822418,0.11,13.376432999999999,16.276846,,17.610998000000002,1.3626211000000001,3720,14.704728,196.78032,17.187332,,1.0579587,
186,-0.98,11.208615,17.465866000000002,18.40263132991732,16.684307,-1.0,187,4.0426373,17.187332,22.066078,-6.442247,16.591059,0.9999995999999999,494.25672245025635,0.11,13.371072,19.94282,,17.574316,0.70506024,3740,14.733039999999999,196.98375,17.187332,,1.0533891000000002,
187,-0.98,11.248091,17.40202,18.293286520052952,16.582438,-1.0,188,4.017931,17.187332,21.986086,-6.3307376,16.591013,0.9999995999999999,498.0088133811951,0.11,13.365739000000001,15.810757999999998,,17.541923999999998,0.8328813,3760,14.739047,197.31314,17.187332,,1.0495379999999999,
188,-0.98,11.283597,17.475004000000002,18.244781787759575,16.538168,-1.0,189,3.9953754,17.187332,22.044645000000003,-6.212646,16.590733,0.9999995999999999,503.2126078605652,0.11,13.360434,16.270308,,17.654009,2.385065,3780,14.747403,199.20073,17.187332,,1.0539721000000002,
189,-0.98,11.327386,17.431255,18.140936293996546,16.438236,-1.0,190,3.9720032,17.187332,21.983232,-6.1062199999999995,16.58993,0.9999995999999999,507.6891927719116,0.11,13.355156,15.053748,,17.635351,1.06101,3800,14.74929,199.76242,17.187332,,1.0513811000000002,
190,-0.981,11.37513,17.413276999999997,18.295162923859746,16.580868,-1.0,191,3.9482217000000004,17.187332,21.946148,-5.997284,16.589882,0.9999995999999999,512.6574714183806,0.11,13.349907,15.482204999999999,,17.635544,1.3414559,3820,14.753387,200.6066,17.187332,,1.0502963,
191,-0.981,11.421357,17.380551999999998,18.268865283542386,16.559444,-1.0,192,3.9239163,17.187332,21.895077,-5.879341,16.589724,0.9999995999999999,516.3196349143982,0.11,13.344686,17.53197,,17.623066,1.1680018,3840,14.768112,201.27933000000002,17.187332,,1.0483298,
192,-0.981,11.470417,17.377142000000003,18.200686107977425,16.492176,-1.0,193,3.8992288,17.187332,21.872358,-5.751847,16.589218,0.9999995999999999,520.1745867729187,0.11,13.33949,19.3226,,17.636316,1.5090005,3860,14.791954,202.2959,17.187332,,1.0481653,
193,-0.981,11.48282,17.497429999999998,18.305030409937533,16.592512,-1.0,194,3.8789300000000004,17.187332,21.987791,-5.644236599999999,16.589235000000002,0.9999995999999999,524.5876758098601,0.11,13.334322,15.077185,,17.830917000000003,2.9415975,3880,14.793663,204.7492,17.187332,,1.0554082,
194,-0.981,11.529119,17.462746,18.250125165143142,16.538532,-1.0,195,3.8626213,17.187332,21.935074,-5.521664599999999,16.588974,0.9999995999999999,529.0031826496123,0.11,13.329181,19.107216,,17.815711999999998,1.1551518,3900,14.816061,205.39946,17.187332,,1.0533305,
195,-0.981,11.575981,17.430386,18.302557006084008,16.594054999999997,-1.0,196,3.8455336000000004,17.187332,21.884610000000002,-5.4103413,16.589002999999998,0.9999995999999999,533.1877355575562,0.11,13.324066,17.100517,,17.801441,1.1714332,3920,14.827979999999998,206.06915,17.187332,,1.0513732,
196,-0.981,11.613091,17.358976000000002,18.263203825963163,16.546685999999998,-1.0,197,3.8273828,17.187332,21.798965,-5.3263354000000005,16.588785,0.9999995999999999,536.8199520111084,0.11,13.318976000000001,12.411475999999999,,17.762138,0.7031405,3940,14.815965,206.27333000000002,17.187332,,1.0470728,
197,-0.981,11.661355,17.379126,18.281428965759336,16.562973,-1.0,198,3.809481,17.187332,21.80074,-5.224553,16.588655,0.9999995999999999,541.4140377044679,0.11,13.313913000000001,15.162811999999999,,17.799194,1.7829171000000001,3960,14.817947,207.56273000000002,17.187332,,1.0482966,
198,-0.981,11.708547,17.347754000000002,18.344603413574802,16.633108,-1.0,199,3.7909398000000003,17.187332,21.751545,-5.139418599999999,16.588879000000002,0.9999995999999999,546.0100357532501,0.11,13.308876000000001,12.450166000000001,,17.7845,1.1600125,3980,14.806285,208.23065,17.187332,,1.0463851999999998,
199,-0.981,11.74105,17.422634,18.213291431693406,16.503096,-1.0,200,3.7748712999999996,17.187332,21.814234,-5.0392165,16.58845,0.9999995999999999,550.2888057231903,0.11,13.303864,14.9366,,17.902273,2.444701,4000,14.807162,210.19147999999998,17.187332,,1.0509574,
200,-0.981,11.788226,17.398209,18.203087228382106,16.495163,-1.0,201,3.7579569999999998,17.187332,21.772234,-4.931822299999999,16.587985999999997,0.9999995999999999,554.9108250141144,0.11,13.298876000000002,17.215614000000002,,17.895187,1.2472934,4020,14.819389000000001,210.95251000000002,17.187332,,1.049515,
201,-0.982,11.828522,17.340403,18.35147235392026,16.63914,-1.0,202,3.7398162000000004,17.187332,21.699528,-4.834397,16.588238,0.9999995999999999,560.5897772312163,0.11,13.293913,15.783276,,17.863144000000002,0.8271472,4040,14.8244,211.29459,17.187332,,1.0460128,
202,-0.982,11.876346,17.317825,18.310115918286108,16.595465,-1.0,203,3.7213017999999995,17.187332,21.659397,-4.7413692,16.588276,0.9999995999999999,563.6312620639801,0.11,13.288975,14.650097,,17.855892,1.2501204,4060,14.823758999999999,212.06274,17.187332,,1.0446441,
203,-0.982,11.917353,17.260672,18.268993548919738,16.556476999999997,-1.0,204,3.7014067,17.187332,21.587303,-4.654678,16.58812,0.9999995999999999,568.2673978805543,0.11,13.2840605,13.911520999999999,,17.823176999999998,0.8214009,4080,14.819501,212.40509,17.187332,,1.0412015,
204,-0.982,11.965861,17.238768,18.468336268986803,16.739231,-1.0,205,3.6808739,17.187332,21.54786,-4.5600586,16.588856,0.9999995999999999,572.631046295166,0.11,13.279171,15.272707999999998,,17.814293,1.2350389,4100,14.821905,213.16336,17.187332,,1.0398213,
205,-0.982,11.993858,17.322556,18.32021143228157,16.608257000000002,-1.0,206,3.6615372,17.187332,21.621589999999998,-4.4574055999999995,16.58895,0.9999995999999999,578.1172890663148,0.11,13.274304,16.409582,,17.945826,2.5478389999999997,4120,14.829801000000002,215.23969,17.187332,,1.0448529,
206,-0.982,12.041080000000001,17.292244,18.27027984155876,16.56224,-1.0,207,3.6416142,17.187332,21.574417,-4.3689704,16.588823,0.9999995999999999,582.9771535396576,0.11,13.269461999999999,14.434737,,17.930885,1.1477166,4140,14.828101,215.90722999999997,17.187332,,1.04303,
207,-0.982,12.089039,17.265667,18.044390674147152,16.34816,-1.0,208,3.6213714999999995,17.187332,21.530853,-4.3348154999999995,16.587666,0.9999995999999999,587.9725847244263,0.11,13.264643,3.2501233,,17.919828,1.2021537,4160,14.772637,216.6335,17.187332,,1.0415072,
208,-0.982,12.1383295,17.258017000000002,18.17382968433109,16.466974,-1.0,209,3.6010697,17.187332,21.505882,-4.2479796,16.587088,0.9999995999999999,593.2772834300995,0.11,13.259846,14.139991,,17.9257,1.4253737,4180,14.769804999999998,217.58803999999998,17.187332,,1.0410911,
209,-0.982,12.15967,17.348876999999998,18.264939266350094,16.553722,-1.0,210,3.5844076,17.187332,21.589287,-4.1595864,16.586927,0.9999995999999999,598.8322627544402,0.11,13.255073000000001,14.10092,,18.074825,2.6587944,4200,14.766808,219.7839,17.187332,,1.04659,
210,-0.982,12.207172,17.348934,18.152274558356247,16.448473,-1.0,211,3.5674686,17.187332,21.572844,-4.0623937,16.586271,0.9999995999999999,603.612966299057,0.11,13.250322,16.663574,,18.091251,1.5254055,4220,14.776012,220.84302999999997,17.187332,,1.0466495,
211,-0.982,12.252775999999999,17.32114,18.321381896721025,16.606108,-1.0,212,3.550163,17.187332,21.529329999999998,-3.9589534,16.586367000000003,0.9999995999999999,608.4531605243683,0.11,13.245594,18.437298000000002,,18.080156,1.1534082,4240,14.793496,221.5321,17.187332,,1.0449628,
212,-0.982,12.274481,17.407610000000002,18.248837505120694,16.5331,-1.0,213,3.5359849999999997,17.187332,21.608356,-3.9194095,16.586117,0.9999995999999999,614.3543124198914,0.11,13.240889000000001,4.289013,,18.224392,2.6185473999999997,4260,14.744384,223.69495,17.187332,,1.0502111,
213,-0.982,12.318187,17.377482999999998,18.311042211339725,16.598366,-1.0,214,3.521343,17.187332,21.563326,-3.8177866999999996,16.586172,0.9999995999999999,618.8595004081726,0.11,13.236204,18.473837,,18.213285,1.1189711000000002,4280,14.762039999999999,224.35466,17.187332,,1.0483862,
214,-0.982,12.363925,17.36291,18.14024893221305,16.433279000000002,-1.0,215,3.506424,17.187332,21.533268,-3.737392,16.585463,0.9999995999999999,623.7714698314668,0.11,13.231542999999999,13.923829000000001,,18.216335,1.3260854,4300,14.758360999999999,225.2254,17.187332,,1.04756,
215,-0.983,12.409907,17.345617,18.269859765034763,16.558989999999998,-1.0,216,3.4901931000000004,17.187332,21.500523,-3.6580002,16.58534,0.9999995999999999,629.3252782821655,0.11,13.226901999999999,13.854676999999999,,18.21519,1.2771217,4320,14.754392999999999,226.04882999999998,17.187332,,1.0465224,
216,-0.983,12.451454,17.378933,18.042312916190934,16.343904000000002,-1.0,217,3.4746835,17.187332,21.519976,-3.5876956,16.584227,0.9999995999999999,635.0348823070526,0.11,13.222283,11.623012,,18.275684,1.9624718,4340,14.74017,227.55884,17.187332,,1.0486583,
217,-0.983,12.496889999999999,17.358414,18.341199108547322,16.627209,-1.0,218,3.4582567,17.187332,21.4844,-3.4965305,16.584423,0.9999995999999999,640.1002929210663,0.11,13.217685999999999,16.738451,,18.271227,1.2280167,4360,14.749554999999999,228.33351000000002,17.187332,,1.0474014,
218,-0.983,12.536425,17.308428,18.32482988842241,16.608662,-1.0,219,3.441008,17.187332,21.421402,-3.4107745,16.584536,0.9999995999999999,645.379180431366,0.11,13.213109,16.083824,,18.244320000000002,0.83732766,4380,14.755857,228.71854,17.187332,,1.0443769,
219,-0.983,12.5786295,17.266935,18.18955802029625,16.47974,-1.0,220,3.4231142999999995,17.187332,21.36611,-3.3281254999999996,16.584057,0.9999995999999999,651.1118121147157,0.11,13.208553,15.416835,,18.222763,0.9477755999999999,4400,14.75906,229.21739,17.187332,,1.0418972,
220,-0.983,12.623693,17.240145000000002,18.35137862874312,16.633106,-1.0,221,3.4050343,17.187332,21.324686,-3.2430675,16.58428,0.9999995999999999,656.8584904670715,0.11,13.204018,15.923668,,18.211617,1.1251883999999999,4420,14.764514000000002,229.89786,17.187332,,1.0402617,
221,-0.983,12.665648,17.197433,18.270611273518085,16.563004,-1.0,222,3.3861487,17.187332,21.268444,-3.1471292999999996,16.584185,0.9999995999999999,661.4809875488281,0.11,13.199503,18.684053,,18.18829,0.9089139999999999,4440,14.782345999999999,230.36649,17.187332,,1.0376868000000001,
222,-0.983,12.682147,17.287163,18.24282248150032,16.543459,-1.0,223,3.3697386,17.187332,21.352879,-3.0390677000000004,16.584001999999998,0.9999995999999999,666.0444307327269,0.11,13.195007999999998,20.557845999999998,,18.342024,2.684139,4460,14.808407999999998,232.61624,17.187332,,1.0431222,
223,-0.983,12.724427,17.249607,18.27968152419003,16.570076,-1.0,224,3.3530116000000003,17.187332,21.301813,-2.9468875,16.58394,0.9999995999999999,671.2641875743866,0.11,13.190535,18.201254000000002,,18.32317,0.9776756999999999,4480,14.823742999999999,233.15184,17.187332,,1.0408565,
224,-0.983,12.770741000000001,17.255157,18.29111570439953,16.579393,-1.0,225,3.3356866999999997,17.187332,21.292667,-2.8580441000000003,16.583920000000003,0.9999995999999999,675.7373278141023,0.11,13.186079999999999,17.140036,,18.344069,1.5528028,4500,14.834211999999999,234.26736,17.187332,,1.0411882,
225,-0.983,12.815575,17.229542000000002,18.25069833020227,16.534815,-1.0,226,3.3181538999999995,17.187332,21.252928,-2.7857335,16.583702,0.9999995999999999,681.3130526542664,0.11,13.181645000000001,13.87825,,18.334076,1.1310755,4520,14.830160000000001,234.96172,17.187332,,1.0396537000000001,
226,-0.983,12.860844,17.207266,18.246510605543392,16.541288,-1.0,227,3.3004487,17.187332,21.21649,-2.699554,16.583515,0.9999995999999999,686.8275952339172,0.11,13.177230999999999,17.118858,,18.32682,1.1686726,4540,14.840413,235.69838,17.187332,,1.0383189,
227,-0.983,12.900961,17.161783,18.189639126694573,16.478138,-1.0,228,3.2826845999999996,17.187332,21.158539,-2.6339183,16.583054,0.9999995999999999,692.4111161231995,0.11,13.172834,12.915517999999999,,18.302177,0.8445253,4560,14.832134,236.11567999999997,17.187332,,1.035595,
228,-0.983,12.945758999999999,17.13738,18.30963306228204,16.598013,-1.0,229,3.2648106,17.187332,21.120306,-2.559007,16.583118,0.9999995999999999,698.0549273490906,0.11,13.168459,14.871982999999998,,18.292645,1.1174653,4580,14.8324585,236.81216,17.187332,,1.0341141999999999,
229,-0.983,12.990356,17.110912,18.332334307122515,16.61403,-1.0,230,3.2463683999999997,17.187332,21.080164,-2.4719546,16.583254,0.9999995999999999,703.5528712272644,0.11,13.164102,17.81638,,18.280956,1.0801653,4600,14.845576999999999,237.47614,17.187332,,1.0325049000000002,
230,-0.983,13.032873,17.138199,18.14081337367203,16.434135,-1.0,231,3.22872,17.187332,21.094501,-2.390202,16.58261,0.9999995999999999,708.452883720398,0.11,13.159761999999999,16.244177,,18.330896,1.8399307,4620,14.851768,238.90425,17.187332,,1.0342175999999998,
231,-0.983,13.077226,17.114147,18.37899580420752,16.663061,-1.0,232,3.2109900000000002,17.187332,21.057032,-2.3230939999999998,16.582954,0.9999995999999999,713.378874540329,0.11,13.155443,13.505120000000002,,18.321587,1.101952,4640,14.8461075,239.59552000000002,17.187332,,1.0327393,
232,-0.983,13.122291,17.095364,18.29124101329053,16.578484,-1.0,233,3.1932414000000002,17.187332,21.024708,-2.2378988,16.582935,0.9999995999999999,720.0829422473907,0.11,13.151142000000002,17.774628,,18.317198,1.1737121000000001,4660,14.858811,240.36359,17.187332,,1.0316033000000002,
233,-0.983,13.166948999999999,17.07405,18.231982345119476,16.525276,-1.0,234,3.1754577,17.187332,20.990068,-2.1618116,16.58269,0.9999995999999999,726.1190414428711,0.11,13.146859,15.831679999999999,,18.310793,1.1344752,4680,14.863101,241.09729,17.187332,,1.0303303,
234,-0.983,13.184176999999998,17.155785,18.31280432347184,16.59802,-1.0,235,3.1598759,17.187332,21.066685,-2.086248,16.582754,0.9999995999999999,731.8321535587311,0.11,13.142595000000002,15.098232000000001,,18.452607999999998,2.580686,4700,14.864225,243.28246000000001,17.187332,,1.0352445,
235,-0.983,13.224737,17.185675,18.35469599583771,16.641994,-1.0,236,3.144967,17.187332,21.08458,-2.009821,16.583006,0.9999995999999999,736.3103225231171,0.11,13.138349,15.789879,,18.505884,1.8547398999999998,4720,14.868294,244.73546000000002,17.187332,,1.0370146,
236,-0.983,13.269141000000001,17.185505,18.325181740432047,16.612724,-1.0,237,3.1301587000000004,17.187332,21.071363,-1.915914,16.58313,0.9999995999999999,742.2803189754486,0.11,13.134120000000001,20.334808,,18.521658,1.432188,4740,14.891510999999998,245.7665,17.187332,,1.0369895,
237,-0.983,13.312145000000001,17.2003,18.23574357017176,16.531193,-1.0,238,3.1153755000000003,17.187332,21.073605,-1.8214813000000003,16.582910000000002,0.9999995999999999,748.1592772006989,0.11,13.1299095,20.493423,,18.555985999999997,1.6515476999999998,4760,14.915199,247.01998999999998,17.187332,,1.0378991,
238,-0.984,13.344545000000002,17.142735000000002,18.39577777621213,16.678986,-1.0,239,3.1000647999999997,17.187332,21.006636,-1.7368085,16.583315,0.9999995999999999,754.0073416233063,0.11,13.125717000000002,19.330147,,18.526204999999997,0.60130346,4780,14.933826000000002,247.22378999999998,17.187332,,1.0344091999999998,
239,-0.984,13.387731,17.121723,18.169837444312602,16.465061,-1.0,240,3.0846791000000002,17.187332,20.97316,-1.6580631999999997,16.58282,0.9999995999999999,761.1063513755797,0.11,13.121542000000002,17.432972,,18.521520000000002,1.1300447,4800,14.944381,247.96112000000002,17.187332,,1.0331713,
240,-0.984,13.413259,17.051088,18.37305871722863,16.657217000000003,-1.0,241,3.0688197999999995,17.187332,20.895195,-1.5882518,16.58313,0.9999995999999999,767.0716390609741,0.11,13.117384,16.467043,,18.48656,0.39243746,4820,14.950830999999999,247.96502999999998,17.187332,,1.0289005,
241,-0.984,13.449832,17.091497,18.345711322444405,16.633091,-1.0,242,3.0539885,17.187332,20.925152,-1.497013,16.583336,0.9999995999999999,772.8561985492706,0.11,13.113242999999999,20.19098,,18.556112,1.9949453000000001,4840,14.972601999999998,249.57657999999998,17.187332,,1.0313082,
242,-0.984,13.493629,17.093320000000002,18.141769539057922,16.434670999999998,-1.0,243,3.039246,17.187332,20.914532,-1.42867,16.582724,0.9999995999999999,776.3873636722565,0.11,13.109119,15.116544000000001,,18.575182,1.4540606000000003,4860,14.973319,250.64662,17.187332,,1.0314676,
243,-0.984,13.512915,17.165032999999998,18.23147930500577,16.522526,-1.0,244,3.0266695,17.187332,20.98079,-1.3626701,16.582478,0.9999995999999999,781.8737630844116,0.11,13.105012,14.213478,,18.703688,2.475392,4880,14.970331,252.74132999999998,17.187332,,1.0358251,
244,-0.984,13.538576,17.225323,18.352313707895892,16.632864,-1.0,245,3.0158273999999996,17.187332,21.033848000000003,-1.2741905,16.582684,0.9999995999999999,787.5507581233977,0.11,13.100923,19.974178,,18.809948000000002,2.3023162,4900,14.990896,254.65991,17.187332,,1.0394282,
245,-0.984,13.578591000000001,17.20064,18.126014520953923,16.42229,-1.0,246,3.0048060000000003,17.187332,20.99794,-1.1946923,16.582031,0.9999995999999999,793.4832816123962,0.11,13.0968485,18.690422,,18.80479,1.0688646000000002,4920,15.006094000000001,255.34256000000002,17.187332,,1.0379779,
246,-0.984,13.600736999999999,17.265095000000002,18.31480251369824,16.595827,-1.0,247,2.9956417,17.187332,21.056213,-1.1252247,16.582086999999998,0.9999995999999999,799.4380633831024,0.11,13.0927925,15.630908999999999,,18.920872,2.3758619999999997,4940,15.008772,257.3378,17.187332,,1.0418534,
247,-0.984,13.628820000000001,17.3158,18.196615274318532,16.494629,-1.0,248,2.9876245999999997,17.187332,21.099106,-1.0563058,16.581734,0.9999995999999999,805.5976526737213,0.11,13.088752000000001,15.744665,,19.014754999999997,2.1923103,4960,15.011904999999999,259.14867999999996,17.187332,,1.0449544,
248,-0.984,13.669042999999999,17.310072,18.317886065335287,16.595095,-1.0,249,2.979416,17.187332,21.082245,-1.0288411,16.581789,0.9999995999999999,812.5385754108429,0.11,13.084727,6.0367484000000005,,19.028812,1.3405141,4980,14.976037,260.10565,17.187332,,1.0446010000000001,
249,-0.984,13.707798,17.28888,18.36817022864376,16.654667,-1.0,250,2.9709377,17.187332,21.050388,-0.9610032,16.582079999999998,0.9999995999999999,818.6239020824432,0.11,13.08072,16.365564000000003,,19.027485000000002,1.101186,5000,14.981770000000001,260.82492,17.187332,,1.0432997,
250,-0.984,13.746424,17.266382,18.313875620079735,16.602732,-1.0,251,2.9621787,17.187332,21.01732,-0.89350283,16.582163,0.9999995999999999,824.918883562088,0.11,13.076728,16.419655,,19.02498,1.0797450000000002,5020,14.987666,261.52545,17.187332,,1.041934,
251,-0.984,13.7855835,17.247244,18.34221656443076,16.624302,-1.0,252,2.9532232000000005,17.187332,20.987528,-0.81451017,16.582329,0.9999995999999999,830.1452217102051,0.11,13.072751,19.396832,,19.025148,1.1237686000000002,5040,15.005326,262.27277000000004,17.187332,,1.0407648999999999,
252,-0.984,13.824635500000001,17.227342999999998,18.32788041709863,16.616804000000002,-1.0,253,2.9440615,17.187332,20.957062,-0.74851674,16.582466,0.9999995999999999,835.7374196052551,0.11,13.068791000000001,16.266861,,19.024488,1.1074966999999998,5060,15.010470000000002,263.00662,17.187332,,1.0395519,
253,-0.984,13.864512,17.214308,18.399651317762828,16.680346,-1.0,254,2.9347687000000002,17.187332,20.933298,-0.6751311,16.58285,0.9999995999999999,841.4968631267548,0.11,13.064846000000001,18.181787,,19.029776000000002,1.2023461000000002,5080,15.0231085,263.83856000000003,17.187332,,1.0387346,
254,-0.984,13.903698,17.195632999999997,18.36635663246736,16.64716,-1.0,255,2.925313,17.187332,20.904142,-0.61089724,16.583103,0.9999995999999999,847.244446516037,0.11,13.060917,16.057415,,19.02982,1.1141303999999999,5100,15.027313000000001,264.58487,17.187332,,1.0375878,
255,-0.984,13.937967,17.229828,18.342507726999198,16.631603,-1.0,256,2.9161627,17.187332,20.929218,-0.5657816999999999,16.583294,0.9999995999999999,853.3971841335298,0.11,13.057003,10.750141000000001,,19.094881,1.9232078999999997,5120,15.01075,266.14383,17.187332,,1.0396243,
256,-0.984,13.97117,17.187662,18.179389587296672,16.469461,-1.0,257,2.9066389999999998,17.187332,20.878262,-0.49317923,16.58285,0.9999995999999999,857.9402298927307,0.11,13.053104,18.815502,,19.077446,0.7566515,5140,15.025704000000001,266.53424,17.187332,,1.0370982,
257,-0.984,13.947429999999999,17.301712,18.254959064921923,16.549097,-1.0,258,3.1746673999999997,17.187332,20.998594,-0.41889352,16.582720000000002,0.9999995999999999,862.9885408878326,0.11,13.049221000000001,18.1281,,19.311905,3.1746673999999997,5160,15.037870000000002,269.35143999999997,17.187332,,1.0439979,
258,-0.984,13.985095000000001,17.309238,18.274868861835554,16.554955,-1.0,259,3.1664429,17.187332,20.996161999999998,-0.35212103,16.582611,0.9999995999999999,869.1371650695801,0.11,13.045353,17.047813,,19.343073,1.5263514999999999,5180,15.045798000000001,270.5147,17.187332,,1.0444584000000001,
259,-0.984,14.012912,17.259592,18.35705075224428,16.640617000000002,-1.0,260,3.1573606,17.187332,20.939198,-0.30288327,16.582834,0.9999995999999999,875.9090955257416,0.11,13.041499,13.478017999999999,,19.323448000000003,0.6271886999999999,5200,15.039935999999999,270.77777000000003,17.187332,,1.041453,
260,-0.984,14.050166,17.272919,18.307149434755534,16.591303,-1.0,261,3.1484063,17.187332,20.942768,-0.24173625,16.582867,0.9999995999999999,880.6808960437775,0.11,13.03766,15.7436905,,19.361143,1.6123604999999999,5220,15.042788,272.02727999999996,17.187332,,1.0422502,
261,-0.984,14.086196,17.24834,18.19101606021436,16.484972,-1.0,262,3.139154,17.187332,20.908804,-0.19137107,16.582493,0.9999995999999999,886.239146232605,0.11,13.033836,13.480664,,19.358418,1.0217782,5240,15.036983,272.68646,17.187332,,1.0407879999999998,
262,-0.984,14.123373,17.230001,18.24217014731572,16.535629999999998,-1.0,263,3.1296782000000003,17.187332,20.880829000000002,-0.14396094,16.582314999999998,0.9999995999999999,892.6285271644592,0.11,13.030026,12.705644,,19.36072,1.1124667,5260,15.028270000000001,273.43866,17.187332,,1.0396907,
263,-0.985,14.160717000000002,17.212296,18.21067002523252,16.497562,-1.0,264,3.119993,17.187332,20.853495000000002,-0.09376855,16.581995000000003,0.9999995999999999,898.8628880977631,0.11,13.026232,13.513786999999999,,19.363522,1.1208187,5280,15.022682000000001,274.20135,17.187332,,1.0386415,
264,-0.985,14.199151,17.216097,18.29870872949775,16.579292000000002,-1.0,265,3.1100292,17.187332,20.84744,-0.041438956,16.581984,0.9999995999999999,905.3929102420807,0.11,13.02245,13.904759,,19.388494,1.4548805,5300,15.018606,275.30017000000004,17.187332,,1.0388685,
265,-0.985,14.237317000000001,17.222567,18.196292419607165,16.486288000000002,-1.0,266,3.1000085,17.187332,20.844175,0.02384639,16.581623,0.9999995999999999,912.7174651622772,0.11,13.018684,17.411682,,19.41733,1.5061969,5320,15.027745000000001,276.45068,17.187332,,1.0392883,
266,-0.985,14.274656,17.204657,18.28498466664443,16.57514,-1.0,267,3.0897846,17.187332,20.816792,0.10121989,16.5816,0.9999995999999999,919.007594347,0.11,13.014932,21.066044,,19.419114999999998,1.1056837,5340,15.050505,277.2012,17.187332,,1.0382067,
