,LQGsigma,IWMean,Iteration,ReturnAbsMax,IWLastEpisode,TimeElapsed,ReturnStepMax,ReturnLastEpisode,target_sum_log_mean,DenMISELogLast,IWMin,IWFirstEpisode,SqrtESSClassic,ReturnMax,DenMISEMeanLog,IWNorm2,ReturnMean,URet,TimestepsSoFar,MISE,DenMISELogFirst,IWMax,LQGmu1,LQGmu01,IWNorm1,Bound,ReturnMin
533,0.11,0.99697864,534,17.249257999999998,1.6132896,6094.243769645691,0.9999975,8.523071,-597.9333,20.030811,,,18.165903,17.249257999999998,14.168226,29.306917,11.6547575,9.358599864468873,10680,8.499141,9.99169,1.6133018999999997,1.0,1.0,532.3866,11.347762,
534,0.11,0.9969877,535,17.249257999999998,1.6114535,6120.44800901413,0.9999975,8.517136,-596.789,13.759744,,,18.193405,17.249257999999998,14.167454999999999,29.31768,11.648893,9.353929815082427,10700,8.499195,9.989819,1.6114535,1.0,1.0,533.3884,11.34351,
535,0.11,0.9969969000000001,536,17.249257999999998,1.6096075,6149.583966732025,0.9999975,8.56658,-595.6447,16.085209,,,18.220867000000002,17.249257999999998,14.171028,29.328478000000004,11.643142,9.409101091517071,10720,8.499397,9.987950999999999,1.6096166,1.0,1.0,534.3903,11.339425,
536,0.11,0.9970059000000001,537,17.249257999999998,1.6077878,6178.76780128479,0.9999975,8.497783,-594.4981700000001,19.564064000000002,,,18.24829,17.249257999999998,14.181065,29.339306,11.637284,9.332562904012477,10740,8.499393,9.986088,1.6077925,1.0,1.0,535.39215,11.335154,
537,0.11,0.9970146999999999,538,17.249257999999998,1.6059673,6210.558202028274,0.9999975,8.549368,-593.3575400000001,18.68454,,,18.275667000000002,17.249257999999998,14.189426999999998,29.350170000000002,11.631545,9.389797678741225,10760,8.499542,9.984227,1.6059780000000001,1.0,1.0,536.3939,11.331055000000001,
538,0.11,0.99702364,539,17.249257999999998,1.6041703,6240.67801308632,0.9999975,8.527158,-592.2320599999999,12.856502,,,18.303005,17.249257999999998,14.186948999999998,29.361067,11.625786999999999,9.366519233415822,10780,8.499625,9.98237,1.6041749,1.0,1.0,537.39575,11.326908,
539,0.11,0.99703234,540,17.249257999999998,1.6023691,6270.958376169206,0.9999975,8.557311,-591.10345,16.676088,,,18.3303,17.249257999999998,14.191551,29.371994,11.620104,9.397353690569414,10800,8.499796,9.980516,1.6023813,1.0,1.0,538.3974599999999,11.322868,
540,0.11,0.9970412000000001,541,17.249257999999998,1.6005943999999999,6297.616229057312,0.9999975,8.526405,-589.9789400000001,16.824645999999998,,,18.357560999999997,17.249257999999998,14.196411,29.38295,11.614385,9.365249771675074,10820,8.499874,9.978666,1.6006004999999999,1.0,1.0,539.3993,11.318754,
541,0.11,0.99705005,542,17.249257999999998,1.5988201000000002,6324.178023815155,0.9999975,8.543368,-588.8651,13.24824,,,18.384777,17.249257999999998,14.194654000000002,29.393946000000003,11.608719,9.388402536977225,10840,8.500002,9.97682,1.5988277,1.0,1.0,540.4011,11.31471,
542,0.11,0.99705863,543,17.249257999999998,1.597057,6351.765078306197,0.9999975,8.535434,-587.7553,13.296295,,,18.411953,17.249257999999998,14.192994,29.404965999999998,11.603059,9.371409898417983,10860,8.500106,9.974977,1.5970662,1.0,1.0,541.40283,11.310659,
543,0.11,0.9970673000000001,544,17.249257999999998,1.5953095,6377.5365340709695,0.9999975,8.522504,-586.6401,18.435489999999998,,,18.439089000000003,17.249257999999998,14.200787,29.41602,11.597396,9.358637252883398,10880,8.500173,9.973137,1.5953155,1.0,1.0,542.4046,11.306589,
544,0.11,0.9970759,545,17.249257999999998,1.5935669,6397.912624835968,0.9999975,8.570032000000001,-585.5409999999999,11.893116000000001,,,18.466186999999998,17.249257999999998,14.196547,29.427103000000002,11.591842,9.412466201707813,10900,8.500376,9.9713,1.593576,1.0,1.0,543.4064,11.302674,
545,0.11,0.9970844000000001,546,17.249257999999998,1.5918383999999999,6428.926446437836,0.9999975,8.568249,-584.4317599999999,19.618873999999998,,,18.493242000000002,17.249257999999998,14.206470999999999,29.438216999999998,11.586304,9.412041052440088,10920,8.500574,9.969467,1.5918443000000002,1.0,1.0,544.4081,11.298772999999999,
546,0.11,0.99709284,547,17.249257999999998,1.5901177,6464.110683202744,0.9999975,8.511351,-583.3309,17.31543,,,18.52026,17.249257999999998,14.21215,29.44936,11.580682000000001,9.348112012745869,10940,8.500607,9.967637,1.5901238000000002,1.0,1.0,545.4098,11.2947235,
547,0.11,0.99710125,548,17.249257999999998,1.5884004999999999,6493.945055246352,0.9999975,8.5732975,-582.23987,14.070172,,,18.54724,17.249257999999998,14.211882000000001,29.460531,11.575194,9.414141715881225,10960,8.500816,9.965811,1.5884141999999999,1.0,1.0,546.4115,11.290869,
548,0.11,0.99710965,549,17.249257999999998,1.5866988000000002,6526.258143424988,0.9999975,8.526375999999999,-581.15344,13.757837,,,18.574177,17.249257999999998,14.21105,29.471735,11.569641,9.363410455835432,10980,8.500891000000001,9.963987,1.5867124,1.0,1.0,547.4132,11.286897999999999,
549,0.11,0.99711806,550,17.249257999999998,1.585014,6560.160369873047,0.9999975,8.5342455,-580.0672599999999,15.763766,,,18.601074,17.249257999999998,14.213865,29.48297,11.564122,9.3724023260362,11000,8.500987,9.962168,1.5850229999999998,1.0,1.0,548.4149,11.282964999999999,
550,0.11,0.99712634,551,17.249257999999998,1.5833294,6592.394456624986,0.9999975,8.533285000000001,-578.9791,19.041923999999998,,,18.627937,17.249257999999998,14.222625,29.494226,11.558622,9.370414765288768,11020,8.501078999999999,9.960351,1.5833416,1.0,1.0,549.4166,11.279044,
551,0.11,0.99713445,552,17.249257999999998,1.5816588,6618.631311416626,0.9999975,8.5073,-577.9035,14.339597,,,18.654757999999998,17.249257999999998,14.222828,29.505514,11.553094,9.341961653624145,11040,8.501097,9.958538,1.5816693000000002,1.0,1.0,550.4182,11.275068,
552,0.11,0.9971424999999999,553,17.249257999999998,1.5799959,6652.717128515244,0.9999975,8.551729,-576.82434,18.428568,,,18.681541,17.249257999999998,14.230426999999999,29.516827000000003,11.547667,9.391887884024582,11060,8.501242,9.956728,1.580008,1.0,1.0,551.4198,11.271236,
553,0.11,0.9971507,554,17.249257999999998,1.5783513,6686.292847633362,0.9999975,8.508963,-575.7643,9.986583,,,18.708284,17.249257999999998,14.222760000000001,29.528175,11.542181,9.345178319615766,11080,8.501263,9.954921,1.5783558000000002,1.0,1.0,552.4215,11.267298,
554,0.11,0.9971588,555,17.249257999999998,1.5767083999999998,6714.529521703721,0.9999975,8.528839,-574.69104,19.401865,,,18.734993,17.249257999999998,14.232087,29.539545,11.536752,9.368109901373415,11100,8.501342999999999,9.953117,1.5767129999999998,1.0,1.0,553.4231599999999,11.263434,
555,0.11,0.99716693,556,17.249257999999998,1.5750659,6745.831967830658,0.9999975,8.497264999999999,-573.64435,6.820546,,,18.761663000000002,17.249257999999998,14.21875,29.550940999999998,11.531285,9.328193112377829,11120,8.501329,9.951317999999999,1.5750793,1.0,1.0,554.4248,11.259495,
556,0.11,0.99717486,557,17.249257999999998,1.5734518999999998,6776.099758148193,0.9999975,8.513512,-572.5843,16.401274,,,18.788294,17.249257999999998,14.222662,29.562365000000003,11.525867,9.351265916013515,11140,8.501364,9.94952,1.5734549,1.0,1.0,555.4264,11.25562,
557,0.11,0.99718297,558,17.249257999999998,1.571835,6807.663779973985,0.9999975,8.516264,-571.5219999999999,19.699064,,,18.81489,17.249257999999998,14.232470499999998,29.573815999999997,11.5204735,9.354461616319963,11160,8.501407,9.947727,1.5718396000000001,1.0,1.0,556.4281,11.251769,
558,0.11,0.99719083,559,17.249257999999998,1.570217,6839.1872000694275,0.9999975,8.535652,-570.47125,15.405638,,,18.841444,17.249257999999998,14.234566000000001,29.585295000000002,11.515134,9.375829493182618,11180,8.501502,9.945936,1.5702334999999998,1.0,1.0,557.4297,11.247989,
559,0.11,0.9971986999999999,560,17.249257999999998,1.5686245,6875.6878089904785,0.9999975,8.457888,-569.4314,11.372677000000001,,,18.867962,17.249257999999998,14.229448000000001,29.596798,11.509675,9.291127256604927,11200,8.501380000000001,9.944149000000001,1.5686364,1.0,1.0,558.4313,11.244006,
560,0.11,0.9972064,561,17.249257999999998,1.5670366000000002,6905.294136762618,0.9999975,8.535414,-568.387,16.004267000000002,,,18.894442,17.249257999999998,14.232605,29.608326,11.504373,9.377071599873473,11220,8.501476,9.942364999999999,1.5670485,1.0,1.0,559.4328,11.240259,
561,0.11,0.9972143,562,17.249257999999998,1.5654622,6944.004436969757,0.9999975,8.496039999999999,-567.35205,12.840432,,,18.920893,17.249257999999998,14.230123999999998,29.619875,11.49902,9.333971344607619,11240,8.50146,9.940584,1.5654682,1.0,1.0,560.43445,11.236414,
562,0.11,0.99722207,563,17.249257999999998,1.5638938999999998,6974.011010169983,0.9999975,8.54829,-566.31714,14.821206,,,18.947295999999998,17.249257999999998,14.231166,29.631459999999997,11.493778,9.387906245848153,11260,8.501591000000001,9.938807,1.5638983999999998,1.0,1.0,561.43604,11.232733999999999,
563,0.11,0.9972298,564,17.249257999999998,1.5623332,7005.027868986129,0.9999975,8.49287,-565.2785,19.038641000000002,,,18.973670000000002,17.249257999999998,14.239685,29.64306,11.488458,9.325662211444495,11280,8.501567,9.937032,1.5623361999999998,1.0,1.0,562.4376,11.228913,
564,0.11,0.9972373,565,17.249257999999998,1.5607696000000002,7037.0516929626465,0.9999975,8.524889,-564.24225,19.773104,,,19.0,17.249257999999998,14.249473000000002,29.654688,11.483212,9.364141091600096,11300,8.501631,9.935260000000001,1.5607815,1.0,1.0,563.4391,11.225197999999999,
565,0.11,0.997245,566,17.249257999999998,1.5592327,7079.7398874759665,0.9999975,8.521707000000001,-563.2197,14.023712,,,19.026298999999998,17.249257999999998,14.249068,29.666341999999997,11.47798,9.356882119499595,11320,8.501686,9.933492,1.5592371,1.0,1.0,564.4407,11.221489,
566,0.11,0.99725246,567,17.249257999999998,1.5576885,7125.2322545051575,0.9999975,8.549261,-562.19666,16.453289,,,19.052559,17.249257999999998,14.252949,29.678016999999997,11.472814999999999,9.388970035278984,11340,8.501816999999999,9.931726,1.5577003999999999,1.0,1.0,565.44214,11.217871,
567,0.11,0.9972601000000001,568,17.249257999999998,1.556165,7162.533293485642,0.9999975,8.570739999999999,-561.1813400000001,14.058466000000001,,,19.078785,17.249257999999998,14.252602,29.689718,11.467706,9.41337221005902,11360,8.502006,9.929964,1.5561738999999999,1.0,1.0,566.4437,11.214326,
568,0.11,0.99726766,569,17.249257999999998,1.5546491000000002,7196.474136114121,0.9999975,8.517989,-560.1619999999999,18.367628,,,19.104975,17.249257999999998,14.259828,29.701442999999998,11.462522,9.353914131370884,11380,8.502049000000001,9.928205499999999,1.5546535,1.0,1.0,567.4453,11.210650999999999,
569,0.11,0.99727505,570,17.249257999999998,1.5531286,7240.498126983643,0.9999975,8.556187,-559.1496,16.465115,,,19.131126000000002,17.249257999999998,14.263691,29.713188,11.457422,9.395971624047824,11400,8.502196000000001,9.92645,1.553142,1.0,1.0,568.4468,11.207096,
570,0.11,0.9972825000000001,571,17.249257999999998,1.5516273999999999,7275.5619077682495,0.9999975,8.53099,-558.14044,16.671004999999997,,,19.157246,17.249257999999998,14.267901,29.724957,11.452297,9.369922424980864,11420,8.502275,9.924697,1.5516393,1.0,1.0,569.4483,11.203486999999999,
571,0.11,0.9972897,572,17.249257999999998,1.5501292,7312.6230466365805,0.9999975,8.577106,-557.1405,13.386932999999999,,,19.183325,17.249257999999998,14.266356,29.73675,11.44727,9.417404196648699,11440,8.502478,9.922947,1.550144,1.0,1.0,570.4497,11.200016999999999,
572,0.11,0.99729717,573,17.249257999999998,1.5486486000000002,7346.768829584123,0.9999975,8.513626,-556.1445,13.131526000000001,,,19.209375,17.249257999999998,14.264369,29.748562,11.442150999999999,9.347708606187318,11460,8.502507000000001,9.9212,1.5486574,1.0,1.0,571.4513,11.196388,
573,0.11,0.9973044,574,17.249257999999998,1.547165,7375.9260046482095,0.9999975,8.497631,-555.1432,18.133509,,,19.235384,17.249257999999998,14.271104999999999,29.760399,11.437022,9.334060470088557,11480,8.502496,9.9194565,1.5471783000000001,1.0,1.0,572.4527,11.192735,
574,0.11,0.9973116,575,17.249257999999998,1.5457049999999999,7406.922379732133,0.9999975,8.513208,-554.1484,16.476264999999998,,,19.26136,17.249257999999998,14.274935999999999,29.772257,11.431936,9.350335721565184,11500,8.502522,9.917716,1.545708,1.0,1.0,573.45416,11.189133,
575,0.11,0.9973188000000001,576,17.249257999999998,1.5442287000000001,7445.206438302995,0.9999975,8.515307,-553.15125,19.745289,,,19.287302,17.249257999999998,14.284426000000002,29.784136,11.426872999999999,9.353864526187618,11520,8.502558,9.915977999999999,1.5442448999999998,1.0,1.0,574.4556,11.1855545,
576,0.11,0.99732596,577,17.249257999999998,1.5427743,7478.5334861278525,0.9999975,8.575961,-552.1608,17.899338,,,19.313208,17.249257999999998,14.290688000000001,29.79604,11.421932,9.419558706907882,11540,8.502753,9.914244,1.542789,1.0,1.0,575.4571,11.182152,
577,0.11,0.99733293,578,17.249257999999998,1.5413331000000001,7504.771769523621,0.9999975,8.567905,-551.17377,17.919744,,,19.339077,17.249257999999998,14.296957999999998,29.807959999999998,11.416995,9.411113041256607,11560,8.502928,9.912512,1.5413419,1.0,1.0,576.45844,11.178741,
578,0.11,0.9973402,579,17.249257999999998,1.5398947,7537.255384206773,0.9999975,8.544235,-550.1981,13.301367,,,19.364918,17.249257999999998,14.295233999999999,29.819902000000003,11.412033000000001,9.387032533634779,11580,8.503036999999999,9.910783,1.5399021000000002,1.0,1.0,577.4599599999999,11.175281,
579,0.11,0.9973472,580,17.249257999999998,1.5384548,7570.301093816756,0.9999975,8.529143,-549.21765,18.028064999999998,,,19.390718,17.249257999999998,14.301667000000002,29.831870000000002,11.4070635,9.368655691526335,11600,8.503105999999999,9.909058,1.5384693999999999,1.0,1.0,578.46136,11.171794,
580,0.11,0.9973544,581,17.249257999999998,1.5370322,7605.275804758073,0.9999975,8.552988000000001,-548.23865,19.151936,,,19.41649,17.249257999999998,14.310008999999999,29.843853000000003,11.40215,9.394943020770066,11620,8.503238,9.907335,1.5370455,1.0,1.0,579.4629,11.168384,
581,0.11,0.99736124,582,17.249257999999998,1.5356199,7635.346952199937,0.9999975,8.528397,-547.2672,16.743246,,,19.442220000000002,17.249257999999998,14.314182999999998,29.855859999999996,11.397213,9.365185278037107,11640,8.5033045,9.905615,1.5356286,1.0,1.0,580.4642299999999,11.164923,
582,0.11,0.99736804,583,17.249257999999998,1.5342116000000001,7670.103047847748,0.9999975,8.5408,-546.3098,10.448886,,,19.46792,17.249257999999998,14.3075485,29.867884000000004,11.392313,9.384900083504693,11660,8.503403,9.903898,1.534219,1.0,1.0,581.4656,11.161508,
583,0.11,0.9973751000000001,584,17.249257999999998,1.5328121000000001,7701.529036521912,0.9999975,8.5458,-545.3477,15.124075,,,19.49359,17.249257999999998,14.308942000000002,29.879927000000002,11.387439,9.384902091782747,11680,8.503514,9.9021845,1.5328164,1.0,1.0,582.46704,11.158119000000001,
584,0.11,0.997382,585,17.249257999999998,1.5314078000000002,7741.912970066071,0.9999975,8.490589,-544.3868,16.389860000000002,,,19.51922,17.249257999999998,14.312493,29.891994,11.382486,9.323800858846115,11700,8.503480999999999,9.900474,1.5314225000000001,1.0,1.0,583.46844,11.1546,
585,0.11,0.9973886999999999,586,17.249257999999998,1.5300268999999997,7775.574724197388,0.9999975,8.5478,-543.42725,17.44172,,,19.54482,17.249257999999998,14.317829000000001,29.904076,11.377649,9.386449143506061,11720,8.503596,9.898766,1.5300341999999998,1.0,1.0,584.4698,11.151243,
586,0.11,0.9973956,587,17.249257999999998,1.5286516,7801.762872695923,0.9999975,8.491622999999999,-542.4773,13.778797,,,19.570385,17.249257999999998,14.316904999999998,29.916182,11.372732000000001,9.324919411863359,11740,8.503566000000001,9.897061,1.5286545,1.0,1.0,585.4712,11.147753999999999,
587,0.11,0.9974025,588,17.249257999999998,1.5272671999999998,7841.986522912978,0.9999975,8.540066,-541.53143,13.254764000000002,,,19.595922,17.249257999999998,14.315091,29.9283,11.367915,9.380755836774467,11760,8.503658999999999,9.895359,1.5272818000000001,1.0,1.0,586.47266,11.144402000000001,
588,0.11,0.99740916,589,17.249257999999998,1.5259075,7873.1651051044455,0.9999975,8.513321000000001,-540.5958,9.159739,,,19.62142,17.249257999999998,14.306335,29.940443,11.363069,9.353398184926057,11780,8.503685,9.89366,1.5259148,1.0,1.0,587.474,11.140995,
589,0.11,0.9974156999999999,590,17.249257999999998,1.5245416,7898.329511404037,0.9999975,8.507518,-539.6518,15.9425335,,,19.646883,17.249257999999998,14.309102,29.952602000000002,11.35823,9.341006923487749,11800,8.503695500000001,9.891963,1.5245562,1.0,1.0,588.4753,11.1375885,
590,0.11,0.99742246,591,17.249257999999998,1.5232017,7928.671895027161,0.9999975,8.48674,-538.7142,14.076595000000001,,,19.672316,17.249257999999998,14.308701999999998,29.964783,11.353371000000001,9.321407127582935,11820,8.503652,9.890269,1.5232046000000001,1.0,1.0,589.4767,11.134139,
591,0.11,0.9974291,592,17.249257999999998,1.5218571,7964.220542669295,0.9999975,8.532618,-537.77563,16.443089999999998,,,19.697718,17.249257999999998,14.312304000000001,29.976978000000003,11.348605000000001,9.369126414810454,11840,8.503726,9.888579,1.5218601,1.0,1.0,590.4780000000001,11.130821000000001,
592,0.11,0.9974357,593,17.249257999999998,1.520508,8004.8167543411255,0.9999975,8.522938,-536.83844,17.590525,,,19.723085,17.249257999999998,14.317827,29.989190999999998,11.343841000000001,9.362176818233737,11860,8.503775,9.886891,1.520521,1.0,1.0,591.4794,11.127491000000001,
593,0.11,0.9974423000000001,594,17.249257999999998,1.5191746000000002,8034.741318225861,0.9999975,8.514919,-535.9049,17.237444,,,19.748419000000002,17.249257999999998,14.322735999999999,30.001425,11.339078,9.349782267655195,11880,8.503803999999999,9.885206,1.5191903999999998,1.0,1.0,592.4807,11.124155,
594,0.11,0.99744886,595,17.249257999999998,1.5178508999999998,8067.060942411424,0.9999975,8.528444,-534.97424,17.409466000000002,,,19.773726,17.249257999999998,14.32792,30.01367,11.334354,9.366196318321453,11900,8.503865,9.883524000000001,1.5178653999999998,1.0,1.0,593.4820599999999,11.120861999999999,
595,0.11,0.9974552,596,17.249257999999998,1.5165429,8094.493868112563,0.9999975,8.534614999999999,-534.04877,16.227346,,,19.798988,17.249257999999998,14.331104000000002,30.025941999999997,11.329657000000001,9.372327369490076,11920,8.503945,9.881845,1.5165486000000001,1.0,1.0,594.4833,11.117602999999999,
596,0.11,0.9974617,597,17.249257999999998,1.5152332,8129.390042066573,0.9999975,8.501599,-533.1304299999999,13.788088,,,19.824228,17.249257999999998,14.330186,30.038225,11.32492,9.337770453190727,11940,8.503939,9.880169,1.5152375,1.0,1.0,595.4846,11.114268,
597,0.11,0.99746794,598,17.249257999999998,1.5139245000000001,8154.18478679657,0.9999975,8.554494,-532.2102,16.771322,,,19.849432,17.249257999999998,14.334266,30.050526,11.320286999999999,9.393373451249651,11960,8.504066,9.878495,1.5139332,1.0,1.0,596.48584,11.111082000000001,
598,0.11,0.99747455,599,17.249257999999998,1.5126198999999998,8188.52689743042,0.9999975,8.479519,-531.2957,15.145210999999998,,,19.874607,17.249257999999998,14.335614999999999,30.062845000000003,11.315544000000001,9.3113375916218,11980,8.5040045,9.876824000000001,1.5126343,1.0,1.0,597.48724,11.1077175,
599,0.11,0.99748087,600,17.249257999999998,1.5113393999999998,8215.99156165123,0.9999975,8.533066,-530.3844,15.089264000000002,,,19.899748000000002,17.249257999999998,14.336865,30.07518,11.310906,9.37171098107108,12000,8.504077,9.875156,1.5113437,1.0,1.0,598.4885,11.104500999999999,
600,0.11,0.9974871,601,17.249257999999998,1.5100456,8249.762639522552,0.9999975,8.5108795,-529.4737,16.491875,,,19.924858,17.249257999999998,14.340446,30.087528000000002,11.306248,9.347779351366027,12020,8.504095,9.873489999999999,1.5100586,1.0,1.0,599.48975,11.101241,
601,0.11,0.9974934999999999,602,17.249257999999998,1.5087674,8282.802275419235,0.9999975,8.591553,-528.5667,16.13537,,,19.949935999999997,17.249257999999998,14.343422,30.0999,11.301739,9.43478546279724,12040,8.504313,9.871828,1.5087803999999998,1.0,1.0,600.4911,11.098195,
602,0.11,0.9974999,603,17.249257999999998,1.5075046,8316.599423646927,0.9999975,8.540201,-527.6578,19.098489999999998,,,19.974989,17.249257999999998,14.351303,30.11228,11.297158,9.380507126381206,12060,8.504404,9.870169,1.5075089,1.0,1.0,601.49243,11.095033,
603,0.11,0.99750584,604,17.249257999999998,1.5062313,8347.327458143234,0.9999975,8.531206,-526.7604,13.960779999999998,,,20.0,17.249257999999998,14.350653,30.124678000000003,11.292579,9.370247972735234,12080,8.50447,9.868511,1.5062428999999997,1.0,1.0,602.4935,11.091859,
604,0.11,0.99751216,605,17.249257999999998,1.5049735,8380.349233627321,0.9999975,8.487164,-525.8661,13.866647,,,20.024984,17.249257999999998,14.349848000000001,30.137094,11.287942,9.321639214488316,12100,8.504428,9.866858,1.5049837,1.0,1.0,603.4949,11.088589,
605,0.11,0.9975183000000001,606,17.249257999999998,1.5037168,8409.936944961548,0.9999975,8.541573,-524.96533,19.608520000000002,,,20.049938,17.249257999999998,14.3585205,30.149525,11.283408999999999,9.381300214233722,12120,8.50452,9.865206,1.5037311000000002,1.0,1.0,604.4961,11.0854645,
606,0.11,0.9975244000000001,607,17.249257999999998,1.5024697,8444.293190717697,0.9999975,8.548645,-524.0649,21.203073999999997,,,20.074862,17.249257999999998,14.369791000000001,30.161967999999998,11.278903999999999,9.388067155599057,12140,8.504628,9.863557,1.5024841,1.0,1.0,605.4973,11.082367999999999,
607,0.11,0.99753046,608,17.249257999999998,1.501235,8476.806203126907,0.9999975,8.558011,-523.18896,8.107399000000001,,,20.099749,17.249257999999998,14.359485999999999,30.174433,11.274429,9.402011541538554,12160,8.504761,9.861911,1.5012436000000002,1.0,1.0,606.49854,11.079309,
608,0.11,0.99753666,609,17.249257999999998,1.4999928,8503.710849046707,0.9999975,8.565992999999999,-522.29913,18.291454,,,20.124613,17.249257999999998,14.365938,30.186907,11.269981,9.408261599305126,12180,8.504911,9.860268,1.5000086000000001,1.0,1.0,607.4998,11.076279,
609,0.11,0.99754256,610,17.249257999999998,1.4987674,8542.122935295105,0.9999975,8.556583,-521.4221,12.26014,,,20.149442999999998,17.249257999999998,14.362480999999999,30.199396000000004,11.265533,9.398246190461382,12200,8.505038,9.858626,1.4987803,1.0,1.0,608.501,11.073236999999999,
610,0.11,0.9975488000000001,611,17.249257999999998,1.4975458000000001,8580.399978637695,0.9999975,8.520105000000001,-520.5484,12.022373,,,20.174242,17.249257999999998,14.358645999999998,30.211906,11.261041,9.360692275315657,12220,8.5050745,9.856989,1.4975573,1.0,1.0,609.5023,11.070116,
611,0.11,0.9975548000000001,612,17.249257999999998,1.4963381000000002,8611.114024877548,0.9999975,8.52472,-519.66614,18.953737,,,20.199013,17.249257999999998,14.366152,30.224424,11.25657,9.363371375423153,12240,8.505122,9.855353,1.496341,1.0,1.0,610.50354,11.0670185,
612,0.11,0.99756056,613,17.249257999999998,1.4951284,8643.42953491211,0.9999975,8.503404,-518.7916,16.025876999999998,,,20.223747,17.249257999999998,14.368854,30.236959999999996,11.252078,9.340090256225883,12260,8.505118,9.853721,1.4951313,1.0,1.0,611.50464,11.063881,
613,0.11,0.9975665000000001,614,17.249257999999998,1.4939183999999999,8675.313618898392,0.9999975,8.549953,-517.9211,15.359088,,,20.248455,17.249257999999998,14.370460500000002,30.249512,11.247677000000001,9.392789611919506,12280,8.505228,9.852091,1.4939256,1.0,1.0,612.50586,11.060869,
614,0.11,0.9975726,615,17.249257999999998,1.4927236000000002,8704.868744850159,0.9999975,8.560574,-517.0476,18.856188,,,20.273138,17.249257999999998,14.37775,30.262071999999996,11.243308,9.401453629006662,12300,8.5053625,9.850464,1.4927263000000002,1.0,1.0,613.50714,11.057891999999999,
615,0.11,0.9975782,616,17.249257999999998,1.4915167999999999,8745.180044174194,0.9999975,8.571259,-516.1813400000001,16.186024,,,20.297781,17.249257999999998,14.380682,30.274649,11.23897,9.413534107788564,12320,8.505522000000001,9.848839,1.491534,1.0,1.0,614.5082,11.054952,
616,0.11,0.99758434,617,17.249257999999998,1.4903381000000002,8777.180047035217,0.9999975,8.562656,-515.3186,15.700606,,,20.322405,17.249257999999998,14.382814999999999,30.28724,11.234633,9.407806143104931,12340,8.50566,9.847217,1.4903481,1.0,1.0,615.5095,11.052000999999999,
617,0.11,0.99759,618,17.249257999999998,1.4891573999999999,8812.139723062515,0.9999975,8.539508,-514.4544,18.386395,,,20.346989,17.249257999999998,14.389292000000001,30.299846999999996,11.230271,9.377864416362662,12360,8.505741,9.845597,1.489166,1.0,1.0,616.5106,11.0490055,
618,0.11,0.99759585,619,17.249257999999998,1.4879848999999998,8846.851119995117,0.9999975,8.538617,-513.59186,19.044525,,,20.371551999999998,17.249257999999998,14.396804999999999,30.312459999999998,11.225924000000001,9.374634497566555,12380,8.50582,9.843981,1.4879906,1.0,1.0,617.51184,11.046019,
619,0.11,0.9976014999999999,620,17.249257999999998,1.4868133,8875.309881210327,0.9999975,8.494788,-512.7356,16.875547,,,20.396076,17.249257999999998,14.400799,30.325094,11.221518,9.327613565044187,12400,8.505794,9.842366,1.4868188999999998,1.0,1.0,618.5129400000001,11.042937,
620,0.11,0.99760735,621,17.249257999999998,1.485651,8905.85665845871,0.9999975,8.512909,-511.8795,18.529497,,,20.420578,17.249257999999998,14.407442000000001,30.337740000000004,11.217156,9.347773144903623,12420,8.505811,9.8407545,1.4856552,1.0,1.0,619.51416,11.03991,
621,0.11,0.9976130999999999,622,17.249257999999998,1.4844781999999999,8942.992382764816,0.9999975,8.523975,-511.0299,16.166857,,,20.445047,17.249257999999998,14.410267999999999,30.350396999999997,11.212827,9.363080220528351,12440,8.505855,9.839146000000001,1.4844953,1.0,1.0,620.5153,11.036921000000001,
622,0.11,0.99761885,623,17.249257999999998,1.4833264,8971.943052053452,0.9999975,8.537222,-510.17758,19.568022,,,20.469494,17.249257999999998,14.418543,30.363064,11.208530999999999,9.376971058622022,12460,8.505930000000001,9.837539,1.4833433999999999,1.0,1.0,621.5165400000001,11.033974,
623,0.11,0.9976244000000001,624,17.249257999999998,1.482181,9004.493763446808,0.9999975,8.523283000000001,-509.33783,13.446083999999999,,,20.493902,17.249257999999998,14.416979999999999,30.37575,11.204228,9.362150331345068,12480,8.505971,9.835936,1.4821951,1.0,1.0,622.51764,11.031004,
624,0.11,0.99763006,625,17.249257999999998,1.4810477,9036.614280462265,0.9999975,8.487307000000001,-508.4952,16.900091,,,20.518286,17.249257999999998,14.420948000000001,30.388445,11.199882,9.323911806361409,12500,8.505925999999999,9.834334,1.4810518999999998,1.0,1.0,623.5188,11.027958,
625,0.11,0.9976356,626,17.249257999999998,1.4798956,9067.790562868118,0.9999975,8.543467999999999,-507.65414000000004,17.628373999999997,,,20.542637,17.249257999999998,14.426067999999999,30.401155,11.195638,9.382220648355746,12520,8.506015,9.832735000000001,1.4799153999999999,1.0,1.0,624.5199,11.025057,
626,0.11,0.99764115,627,17.249257999999998,1.478767,9099.307725906372,0.9999975,8.503986,-506.81375,18.883715,,,20.566965,17.249257999999998,14.433171,30.413870000000003,11.191345,9.338010472730266,12540,8.50601,9.83114,1.4787825,1.0,1.0,625.521,11.022072999999999,
627,0.11,0.99764675,628,17.249257999999998,1.4776533,9129.639609575272,0.9999975,8.493752,-505.98337000000004,14.245474,,,20.591260000000002,17.249257999999998,14.432869,30.426603000000004,11.187049,9.327087665814288,12560,8.5059805,9.829546,1.4776561000000001,1.0,1.0,626.52216,11.019074,
