,DenMISELogFirst,IWNorm1,IWLastEpisode,ReturnStepMax,TimeElapsed,ReturnLastEpisode,IWMean,DenMISELogLast,IWMax,TimestepsSoFar,IWNorm2,MISE,URet,IWMin,Bound,LQGsigma,SqrtESSClassic,DenMISEMeanLog,ReturnMax,IWFirstEpisode,ReturnMean,Iteration,target_sum_log_mean,ReturnMin,LQGmu01,LQGmu1,ReturnAbsMax
479,12.43239,478.9066,1.0933921,0.9999909,4448.812676668167,16.559147,0.9977219999999999,17.068298000000002,1.0934005,9600,22.883041,16.500763,18.268226007349977,,18.968128,0.11,20.92845,14.863129,17.212702,,16.499994,480,-48.51097,,-1.0,-1.0,17.212702
480,12.430309,479.9068,1.0931795,0.9999909,4478.140773296356,16.564682,0.9977271999999999,16.037275,1.0931888,9620,22.9047,16.500906,18.273825222292363,,18.965457999999998,0.11,20.95233,14.865567,17.212702,,16.50013,481,-48.37659,,-1.0,-1.0,17.212702
481,12.428232000000001,480.907,1.0929688,0.9999909,4502.666272163391,16.526525,0.9977324000000001,17.525935999999998,1.0929772,9640,22.926342,16.500965,18.23910081594418,,18.962715,0.11,20.976177,14.871079,17.212702,,16.500185000000002,482,-48.239677,,-1.0,-1.0,17.212702
482,12.426160000000001,481.90722999999997,1.0927552,0.9999909,4530.139462947846,16.45704,0.9977375,10.135728,1.0927666,9660,22.947964000000002,16.500868,18.15526127189882,,18.959826,0.11,21.0,14.861270000000001,17.212702,,16.500095,483,-48.118633,,-1.0,-1.0,17.212702
483,12.424091,482.90735,1.0925478000000002,0.9999909,4556.281048774719,16.619335,0.9977425,18.564974,1.0925583,9680,22.969563,16.501133,18.331792545169566,,18.957307999999998,0.11,21.023794,14.868917999999999,17.212702,,16.500341,484,-47.980675,,-1.0,-1.0,17.212702
484,12.422028,483.90762,1.0923374,0.9999909,4584.287007570267,16.509179999999997,0.99774766,18.31927,1.0923498999999999,9700,22.991142,16.501151999999998,18.204283247138203,,18.954552,0.11,21.047567,14.876026000000001,17.212702,,16.500359,485,-47.843792,,-1.0,-1.0,17.212702
485,12.419967999999999,484.90784,1.0921311000000002,0.9999909,4611.9514434337625,16.350794,0.9977527,17.807724,1.0921415,9720,23.012709,16.500814000000002,18.048699319418034,,18.95145,0.11,21.071306,14.882054,17.212702,,16.50005,486,-47.708527000000004,,-1.0,-1.0,17.212702
486,12.4179125,485.90802,1.0919322,0.9999909,4635.084181785584,16.575989,0.99775773,10.299764999999999,1.0919354,9740,23.034252,16.500982,18.29203583964214,,18.948864,0.11,21.09502,14.872639999999999,17.212702,,16.500206,487,-47.589233,,-1.0,-1.0,17.212702
487,12.415861,486.9083,1.0917291999999998,0.9999909,4660.8749651908865,16.557457,0.9977629000000001,16.145819,1.0917291999999998,9760,23.055775,16.501108,18.26878202291592,,18.946243,0.11,21.118713,14.875244,17.212702,,16.500324,488,-47.458447,,-1.0,-1.0,17.212702
488,12.413815,487.90848,1.0915146999999998,0.9999909,4686.388622045517,16.433436999999998,0.99776787,15.631454999999999,1.0915251,9780,23.077278,16.500957,18.135304892750064,,18.943356,0.11,21.142376000000002,14.876787,17.212702,,16.500187,489,-47.32925,,-1.0,-1.0,17.212702
489,12.411771,488.9087,1.0913107,0.9999909,4715.495481967926,16.490902,0.9977728000000001,16.746422,1.0913211,9800,23.098763,16.500935000000002,18.1991774939791,,18.940604999999998,0.11,21.166012,14.880598,17.212702,,16.50017,490,-47.198307,,-1.0,-1.0,17.212702
490,12.409733000000001,489.90884000000005,1.0911110000000002,0.9999909,4738.006169319153,16.491331,0.9977777,17.77086,1.0911182,9820,23.120228,16.500914,18.194196304854287,,18.937866,0.11,21.189621,14.886479999999999,17.212702,,16.50015,491,-47.06581,,-1.0,-1.0,17.212702
491,12.407698,490.90905999999995,1.0909111,0.9999909,4763.023367881775,16.455097,0.99778265,18.872126,1.0909163,9840,23.141674,16.500813,18.151705292692345,,18.935057,0.11,21.213203,14.894576999999998,17.212702,,16.50006,492,-46.93161,,-1.0,-1.0,17.212702
492,12.405667,491.90918,1.0907093,0.9999909,4783.2769486904135,16.629465,0.99778736,17.182154,1.0907155000000002,9860,23.163101,16.501095,18.345368807264187,,18.932638,0.11,21.236757,14.899211,17.212702,,16.500322,493,-46.801388,,-1.0,-1.0,17.212702
493,12.403641,492.90945,1.0905106000000002,0.9999909,4809.162912130356,16.347179999999998,0.9977924000000001,15.593779999999999,1.0905148,9880,23.184510999999997,16.500757,18.04445931425675,,18.92961,0.11,21.260289999999998,14.900611999999999,17.212702,,16.500010999999997,494,-46.674904,,-1.0,-1.0,17.212702
494,12.401619,493.9097,1.0903141,0.9999909,4835.772832632065,16.539043,0.99779737,17.878748,1.0903162,9900,23.2059,16.500841,18.24572197520132,,18.927011,0.11,21.283798,14.906625,17.212702,,16.500092000000002,495,-46.54432,,-1.0,-1.0,17.212702
495,12.399600999999999,494.90985,1.0901124,0.9999909,4860.599460840225,16.535034,0.99780214,18.411170000000002,1.0901166000000002,9920,23.227273999999998,16.500917,18.238474847994308,,18.924414000000002,0.11,21.307272,14.913685000000001,17.212702,,16.500162,496,-46.413185,,-1.0,-1.0,17.212702
496,12.397587,495.91003,1.0899097,0.9999909,4884.760849714279,16.55014,0.9978068999999999,11.703854,1.0899191000000001,9940,23.248621,16.501026,18.25891591357453,,18.921858,0.11,21.330729,14.907223000000002,17.212702,,16.500261,497,-46.296078,,-1.0,-1.0,17.212702
497,12.3955765,496.91022000000004,1.0897112,0.9999909,4915.490792751312,16.63123,0.9978117,20.177128,1.0897226,9960,23.269955,16.50131,18.34312975926187,,18.919487,0.11,21.354155,14.9178,17.212702,,16.500526,498,-46.162422,,-1.0,-1.0,17.212702
498,12.393571000000001,497.91045999999994,1.0895138,0.9999909,4939.280363798142,16.487017,0.99781656,11.317325,1.0895262,9980,23.291267,16.501278,18.197235121797156,,18.916807000000002,0.11,21.37756,14.910581,17.212702,,16.500498,499,-46.047062,,-1.0,-1.0,17.212702
499,12.391568,498.91058,1.0893278,0.9999909,4962.958096265793,16.590212,0.99782115,15.461476000000001,1.089332,10000,23.312563,16.501469,18.297203889837075,,18.914360000000002,0.11,21.400932,14.911676000000002,17.212702,,16.500675,500,-45.923874,,-1.0,-1.0,17.212702
500,12.389569999999999,499.91083,1.0891253,0.9999909,4989.7809212207785,16.5116,0.997826,20.092638,1.0891377,10020,23.33384,16.501493,18.215551705476987,,18.911755,0.11,21.424286,14.922013,17.212702,,16.500698,501,-45.79193,,-1.0,-1.0,17.212702
501,12.387576,500.91107,1.0889423999999999,0.9999909,5016.651963472365,16.523972,0.9978308000000001,17.867258,1.0889446000000003,10040,23.355097,16.501542999999998,18.234120241831,,18.909182,0.11,21.447613,14.9278755,17.212702,,16.500746,502,-45.66495,,-1.0,-1.0,17.212702
502,12.385587,501.9112,1.0887473,0.9999909,5042.387968063354,16.568908999999998,0.9978353999999999,15.797149,1.0887513,10060,23.376337,16.50169,18.277337537578376,,18.906715,0.11,21.47091,14.929598,17.212702,,16.500881,503,-45.542590000000004,,-1.0,-1.0,17.212702
503,12.3836,502.91132000000005,1.0885478000000002,0.9999909,5066.842432022095,16.614810000000002,0.9978398999999999,11.811943,1.0885603000000001,10080,23.397555999999998,16.501932,18.332616321173887,,18.904354,0.11,21.49418,14.923409,17.212702,,16.501108,504,-45.428627,,-1.0,-1.0,17.212702
504,12.3816185,503.91155999999995,1.0883631999999999,0.9999909,5098.289943695067,16.59458,0.9978447,16.360275,1.0883694,10100,23.418758,16.502129999999998,18.305192122624433,,18.901957,0.11,21.517433,14.926249499999999,17.212702,,16.501291000000002,505,-45.306103,,-1.0,-1.0,17.212702
505,12.37964,504.9118,1.0881722,0.9999909,5130.847698450089,16.582567,0.9978494000000001,17.374928,1.0881793,10120,23.439943,16.502306,18.29120590710632,,18.899546,0.11,21.540658999999998,14.931085000000001,17.212702,,16.501451,506,-45.18206,,-1.0,-1.0,17.212702
506,12.377665499999999,505.912,1.0879854,0.9999909,5160.88015127182,16.477242,0.9978540000000001,16.191145000000002,1.0879896,10140,23.461105,16.502253,18.18305205437226,,18.896912,0.11,21.563860000000002,14.933567000000002,17.212702,,16.501404,507,-45.060844,,-1.0,-1.0,17.212702
507,12.375695,506.91217,1.0877903999999998,0.9999909,5183.405516386032,16.454273,0.9978585999999999,14.057118,1.0878017,10160,23.482252,16.50215,18.15465888763356,,18.894238,0.11,21.587034,14.931837,17.212702,,16.50131,508,-44.944305,,-1.0,-1.0,17.212702
508,12.373728999999999,507.91235,1.0876088,0.9999909,5212.7245366573325,16.592667000000002,0.9978632,10.48024,1.0876139,10180,23.503382000000002,16.50234,18.29992907167265,,18.891867,0.11,21.610182000000002,14.923085,17.212702,,16.501492000000002,509,-44.835246999999995,,-1.0,-1.0,17.212702
509,12.371766000000001,508.91247999999996,1.0874169,0.9999909,5242.498534440994,16.644454999999997,0.9978676,18.163504,1.0874273,10200,23.52449,16.502644,18.358799855290545,,18.889616,0.11,21.633305,14.929435,17.212702,,16.501772,510,-44.71156,,-1.0,-1.0,17.212702
510,12.369807000000002,509.91275,1.0872323999999998,0.9999909,5268.730039119721,16.472704,0.9978723,15.784618,1.0872416,10220,23.545582,16.502584,18.178123939190442,,18.88701,0.11,21.656408,14.931104999999999,17.212702,,16.501715,511,-44.59301,,-1.0,-1.0,17.212702
511,12.367852000000001,510.9129,1.0870498,0.9999909,5290.4040076732645,16.55944,0.99787676,14.714854999999998,1.087056,10240,23.566654,16.502703,18.265075129603783,,18.88459,0.11,21.679482999999998,14.930677,17.212702,,16.501827,512,-44.477005,,-1.0,-1.0,17.212702
512,12.365901,511.91315,1.0868591,0.9999909,5318.206716299057,16.5536,0.99788135,18.597939999999998,1.0868716,10260,23.58771,16.50281,18.263768766947795,,18.882168,0.11,21.702538,14.937822,17.212702,,16.501928,513,-44.353893,,-1.0,-1.0,17.212702
513,12.363954,512.91327,1.0866809,0.9999909,5344.77683877945,16.578684,0.99788576,14.0781975,1.0866882,10280,23.608747,16.50297,18.28844924462224,,18.879807,0.11,21.725561,14.936145999999999,17.212702,,16.502079000000002,514,-44.24005,,-1.0,-1.0,17.212702
514,12.36201,513.91345,1.0864954,0.9999909,5375.4209809303275,16.50716,0.9978902,11.345873,1.0865058,10300,23.629766,16.502976999999998,18.22217459017413,,18.8773,0.11,21.748562,14.929170999999998,17.212702,,16.502089,515,-44.131954,,-1.0,-1.0,17.212702
515,12.36007,514.91364,1.0863161,0.9999909,5398.180589675902,16.597094,0.99789464,16.35225,1.0863234,10320,23.650766,16.503176,18.310363997443595,,18.874992000000002,0.11,21.771542,14.931923000000001,17.212702,,16.502272,516,-44.014576,,-1.0,-1.0,17.212702
516,12.358133,515.9138,1.0861317,0.9999909,5423.05747961998,16.522442,0.99789906,18.471622,1.0861421,10340,23.67175,16.503220000000002,18.23333654820624,,18.87254,0.11,21.794495,14.938767000000002,17.212702,,16.502312,517,-43.893555,,-1.0,-1.0,17.212702
517,12.356200999999999,516.91394,1.0859463,0.9999909,5450.004760742188,16.458745999999998,0.99790335,14.493236999999999,1.0859618999999998,10360,23.692715,16.503124,18.17151205390156,,18.869953,0.11,21.817421,14.9379015,17.212702,,16.502228,518,-43.780678,,-1.0,-1.0,17.212702
518,12.354273,517.9142,1.0857766000000002,0.9999909,5470.964118003845,16.595633,0.9979079,11.095999999999998,1.0857816999999998,10380,23.71366,16.503317000000003,18.302791545409807,,18.867662,0.11,21.840332,14.930494,17.212702,,16.502407,519,-43.674786,,-1.0,-1.0,17.212702
519,12.352347,518.9143,1.0856005,0.9999909,5491.360822439194,16.637192000000002,0.9979121,11.505175,1.0856025,10400,23.73459,16.5036,18.353276337305022,,18.865470000000002,0.11,21.863209,14.923904,17.212702,,16.502665,520,-43.568509999999996,,-1.0,-1.0,17.212702
520,12.350427,519.9146,1.0854152,0.9999909,5524.12314772606,16.583378,0.9979167,20.232338000000002,1.0854245,10420,23.7555,16.503763,18.289177559642024,,18.863169,0.11,21.886072,14.934089000000002,17.212702,,16.502821,521,-43.445896000000005,,-1.0,-1.0,17.212702
521,12.348509,520.91473,1.0852433000000001,0.9999909,5550.962918758392,16.620567,0.99792093,17.678895999999998,1.0852464,10440,23.776396,16.504007,18.330253782494896,,18.860954,0.11,21.908903,14.939342499999999,17.212702,,16.503048,522,-43.32864,,-1.0,-1.0,17.212702
522,12.346594999999999,521.91486,1.0850601999999998,0.9999909,5579.785909175873,16.577389,0.99792516,13.297416,1.0850695,10460,23.797272,16.50416,18.290102949907936,,18.858656,0.11,21.93171,14.9362,17.212702,,16.50319,523,-43.220215,,-1.0,-1.0,17.212702
523,12.344685,522.91516,1.0848916000000002,0.9999909,5605.7804617881775,16.541792,0.9979296999999999,17.064898,1.0848936000000002,10480,23.818129000000003,16.504238,18.251198786064915,,18.856289,0.11,21.954501999999998,14.940257,17.212702,,16.503262,524,-43.10501,,-1.0,-1.0,17.212702
524,12.342778,523.9153,1.0847136,0.9999909,5634.529330968858,16.485619,0.99793386,16.890463,1.0847178,10500,23.83897,16.5042,18.18992654038915,,18.853815,0.11,21.977262,14.943969000000001,17.212702,,16.50323,525,-42.99058,,-1.0,-1.0,17.212702
525,12.340876,524.91547,1.0845388,0.9999909,5665.797245502472,16.570692,0.99793816,9.854419,1.084544,10520,23.859793,16.504335,18.2730149554758,,18.851522,0.11,22.000002,14.934288,17.212702,,16.503357,526,-42.889957,,-1.0,-1.0,17.212702
526,12.338975999999999,525.91565,1.0843681,0.9999909,5694.8092510700235,16.487054999999998,0.9979424000000001,20.001984,1.0843703000000002,10540,23.880596,16.5043,18.186961694077844,,18.849064000000002,0.11,22.022717999999998,14.943898999999998,17.212702,,16.503326,527,-42.770466,,-1.0,-1.0,17.212702
527,12.33708,526.91583,1.0841944,0.9999909,5720.183706283569,16.606567000000002,0.9979466999999999,5.835247,1.0841964,10560,23.901384,16.504509,18.321665313310614,,18.84686,0.11,22.04541,14.926645,17.212702,,16.503521,528,-42.678257,,-1.0,-1.0,17.212702
528,12.335188,527.9159999999999,1.0840228,0.9999909,5752.052827119826,16.40786,0.99795085,17.896828,1.0840238000000002,10580,23.922157000000002,16.504313,18.106141750238866,,18.844257,0.11,22.068077,14.932257,17.212702,,16.503342,529,-42.563590000000005,,-1.0,-1.0,17.212702
529,12.3333,528.91614,1.0838450000000002,0.9999909,5779.636270999908,16.548873999999998,0.99795496,13.429719,1.0838523000000002,10600,23.942907,16.504404,18.256696358930487,,18.841951,0.11,22.090723,14.929416,17.212702,,16.503428,530,-42.457794,,-1.0,-1.0,17.212702
530,12.331414,529.9164,1.0836735,0.9999909,5807.859483003615,16.65755,0.9979593000000001,15.93878,1.0836816999999999,10620,23.963646,16.504715,18.36697376197234,,18.83987,0.11,22.113346,14.931314000000002,17.212702,,16.503717,531,-42.34767,,-1.0,-1.0,17.212702
531,12.329533,530.9165,1.083505,0.9999909,5834.092430591583,16.466808,0.99796337,7.492497,1.0835112,10640,23.984362,16.504639,18.17225979469552,,18.837410000000002,0.11,22.135944,14.917326000000001,17.212702,,16.503647,532,-42.253834000000005,,-1.0,-1.0,17.212702
532,12.327655,531.9166,1.0833313,0.9999909,5862.847113132477,16.519245,0.9979674000000001,13.720502,1.0833406,10660,24.00506,16.50467,18.22459942504488,,18.835064000000003,0.11,22.158522,14.915076000000001,17.212702,,16.503675,533,-42.148666,,-1.0,-1.0,17.212702
533,12.325781,532.9169,1.0831692,0.9999909,5898.879578590393,16.693375,0.99797165,16.589933,1.0831723,10680,24.025747,16.50505,18.410615315545204,,18.833076000000002,0.11,22.181074,14.918209,17.212702,,16.50403,534,-42.03852,,-1.0,-1.0,17.212702
534,12.32391,533.9169999999999,1.0829895,0.9999909,5926.6682064533225,16.385794,0.9979756999999999,12.288178,1.083004,10700,24.046413,16.504812,18.090613908371555,,18.830475,0.11,22.203602,14.913288,17.212702,,16.50381,535,-41.936825,,-1.0,-1.0,17.212702
535,12.322042,534.9171,1.0828253,0.9999909,5957.198111772536,16.665531,0.9979796999999999,14.069322,1.0828366000000003,10720,24.06706,16.505136,18.382735264865534,,18.828445000000002,0.11,22.226109,14.911713,17.212702,,16.50411,536,-41.832184000000005,,-1.0,-1.0,17.212702
536,12.320179,535.9173,1.0826632,0.9999909,5986.830765962602,16.612612,0.9979838,22.81024,1.0826694,10740,24.087692,16.505352,18.32137340691123,,18.826313,0.11,22.248594,14.926416,17.212702,,16.504314,537,-41.711662,,-1.0,-1.0,17.212702
537,12.318318,536.9175,1.0824938999999998,0.9999909,6021.512600898743,16.496794,0.99798787,10.65184,1.0825031,10760,24.108309,16.505333,18.19588620685875,,18.823952,0.11,22.271055,14.918467499999998,17.212702,,16.504301,538,-41.614185,,-1.0,-1.0,17.212702
538,12.316461,537.9176,1.0823307,0.9999909,6047.140197992326,16.5015,0.99799186,9.989771000000001,1.0823368999999998,10780,24.128906,16.505326999999998,18.211417062330877,,18.821613,0.11,22.293492999999998,14.909319,17.212702,,16.504293,539,-41.5183,,-1.0,-1.0,17.212702
539,12.314608,538.91785,1.0821593999999999,0.9999909,6074.476281166077,16.498213,0.99799603,18.441504000000002,1.0821718,10800,24.149485000000002,16.50531,18.212355828464442,,18.81927,0.11,22.315914000000003,14.915857,17.212702,,16.504282,540,-41.40712,,-1.0,-1.0,17.212702
540,12.3127575,539.91797,1.0820005,0.9999909,6105.554409265517,16.514687,0.99799997,18.982674,1.0820078000000002,10820,24.170048,16.505330999999998,18.22876640926243,,18.81697,0.11,22.338307999999998,14.923369000000001,17.212702,,16.504303,541,-41.295345000000005,,-1.0,-1.0,17.212702
541,12.31091,540.9182,1.0818416000000002,0.9999909,6137.830705165863,16.497606,0.9980041,17.797117,1.0818436000000002,10840,24.190594,16.505316,18.203524426827947,,18.814642000000003,0.11,22.360682999999998,14.928668,17.212702,,16.504292,542,-41.186170000000004,,-1.0,-1.0,17.212702
542,12.309068,541.9183,1.0816704,0.9999909,6168.651479721069,16.490376,0.9980079,18.265213,1.0816807,10860,24.211123999999998,16.505285,18.203712516400362,,18.812305,0.11,22.383028,14.934807999999999,17.212702,,16.504267000000002,543,-41.076538,,-1.0,-1.0,17.212702
543,12.307227000000001,542.91846,1.0815053,0.9999909,6197.582412719727,16.439644,0.9980119000000001,17.800993,1.0815188,10880,24.231638,16.505156,18.13554323856628,,18.809877,0.11,22.405355,14.940074,17.212702,,16.504147,544,-40.968166,,-1.0,-1.0,17.212702
544,12.30539,543.91864,1.0813537,0.9999909,6222.371257066728,16.609798,0.9980159,11.649925999999999,1.0813568,10900,24.252132,16.505365,18.31635459787481,,18.807795000000002,0.11,22.427661999999998,14.934032,17.212702,,16.50434,545,-40.871475,,-1.0,-1.0,17.212702
545,12.303557000000001,544.9188,1.0811856000000002,0.9999909,6247.056175947188,16.538443,0.9980198,18.555037,1.0811959999999998,10920,24.272612,16.505426,18.244612999748767,,18.80557,0.11,22.449945,14.940660000000001,17.212702,,16.504404,546,-40.762493,,-1.0,-1.0,17.212702
546,12.301728,545.91895,1.0810248,0.9999909,6275.359148025513,16.452773999999998,0.9980237,16.478125,1.0810361000000002,10940,24.293074,16.505325,18.164685872683386,,18.80319,0.11,22.472206,14.943467000000002,17.212702,,16.50431,547,-40.657707,,-1.0,-1.0,17.212702
547,12.299901,546.9191,1.0808712,0.9999909,6307.442773103715,16.47089,0.9980276,11.071756,1.0808764,10960,24.313519,16.505257,18.180477236079327,,18.80085,0.11,22.494446,14.936397,17.212702,,16.504248,548,-40.563168,,-1.0,-1.0,17.212702
548,12.298079,547.9193,1.0807073,0.9999909,6336.306792259216,16.531948,0.99803156,13.547595000000001,1.0807166000000001,10980,24.33395,16.505308,18.244104693030792,,18.798637,0.11,22.51666,14.933866,17.212702,,16.504297,549,-40.464462,,-1.0,-1.0,17.212702
549,12.296258,548.9194,1.0805538000000001,0.9999909,6369.092617988586,16.453364999999998,0.99803525,15.295632000000001,1.0805589,11000,24.354362,16.505205,18.15924334537411,,18.796276000000002,0.11,22.538853,14.934520999999998,17.212702,,16.504204,550,-40.36294,,-1.0,-1.0,17.212702
550,12.294442,549.9196,1.0803878,0.9999909,6401.795453310014,16.513206,0.99803925,11.128931,1.0804002000000001,11020,24.374758,16.50522,18.220439154000506,,18.794039,0.11,22.56103,14.9276085,17.212702,,16.504220999999998,551,-40.26935,,-1.0,-1.0,17.212702
551,12.292628,550.9198,1.0802343,0.9999909,6427.535634994507,16.471935000000002,0.9980431000000001,12.385024000000001,1.0802436000000002,11040,24.395135999999997,16.50516,18.173284222568416,,18.791732999999997,0.11,22.583181,14.923,17.212702,,16.504162,552,-40.17382,,-1.0,-1.0,17.212702
552,12.290818,551.9199,1.0800726,0.9999909,6448.61447095871,16.569305,0.9980469000000001,16.327755,1.0800871,11060,24.4155,16.505281,18.281790478166894,,18.789618,0.11,22.605309,14.925533999999999,17.212702,,16.504279999999998,553,-40.071507000000004,,-1.0,-1.0,17.212702
553,12.289012,552.9201,1.0799243,0.9999909,6474.647625923157,16.426083,0.99805075,21.461807,1.0799303999999998,11080,24.435844,16.505126999999998,18.133850996840643,,18.787229999999997,0.11,22.62742,14.937331,17.212702,,16.504139000000002,554,-39.960297,,-1.0,-1.0,17.212702
554,12.287208999999999,553.9202,1.0797668,0.9999909,6505.786891221999,16.608368,0.99805444,15.316809,1.079775,11100,24.456175,16.505329999999997,18.31939571504533,,18.785207999999997,0.11,22.649504,14.93801,17.212702,,16.504328,555,-39.86056,,-1.0,-1.0,17.212702
555,12.285408,554.9204,1.0796188999999998,0.9999909,6531.4498460292825,16.624654999999997,0.9980583000000001,6.763853999999999,1.0796195,11120,24.476488,16.50556,18.33515014500004,,18.783217999999998,0.11,22.671570000000003,14.923305,17.212702,,16.504542999999998,556,-39.776565999999995,,-1.0,-1.0,17.212702
556,12.283611,555.92053,1.079461,0.9999909,6558.978519439697,16.583358999999998,0.9980620000000001,17.099222,1.079465,11140,24.496786,16.505713,18.29307023930727,,18.781157999999998,0.11,22.693610999999997,14.92721,17.212702,,16.504684,557,-39.674316,,-1.0,-1.0,17.212702
557,12.281817,556.92065,1.0793107,0.9999909,6592.924240350722,16.513385999999997,0.9980657,16.962648,1.0793117,11160,24.517065,16.505726,18.2217779109078,,18.778967,0.11,22.715633,14.930852999999999,17.212702,,16.504701999999998,558,-39.57268,,-1.0,-1.0,17.212702
558,12.280027,557.9209,1.0791543,0.9999909,6624.766374588013,16.50665,0.9980696,17.420343,1.0791583,11180,24.537329999999997,16.505728,18.21359430768593,,18.776768,0.11,22.737637,14.935303,17.212702,,16.504704,559,-39.47059,,-1.0,-1.0,17.212702
559,12.27824,558.9209599999999,1.0789895,0.9999909,6656.412346124648,16.558435,0.99807316,17.799970000000002,1.0790061000000002,11200,24.557579,16.50583,18.270203023180414,,18.77468,0.11,22.759611,14.940415,17.212702,,16.504799,560,-39.368183,,-1.0,-1.0,17.212702
560,12.276456,559.92114,1.0788506000000002,0.9999909,6685.148501873016,16.516642,0.9980769,13.5134325,1.0788548,11220,24.57781,16.505851999999997,18.222369616186,,18.772512,0.11,22.781572,14.937864999999999,17.212702,,16.504822,561,-39.273785,,-1.0,-1.0,17.212702
561,12.274674000000001,560.92126,1.0786973,0.9999909,6714.192484617232,16.572062,0.99808055,16.222765,1.0787035,11240,24.598026,16.505978,18.28277298645054,,18.770457999999998,0.11,22.803507,14.940148,17.212702,,16.504942,562,-39.174904,,-1.0,-1.0,17.212702
562,12.272897,561.9215,1.078541,0.9999909,6742.487374544145,16.558885999999998,0.99808437,19.145529,1.0785524,11260,24.618225,16.506079999999997,18.273439475289628,,18.768387,0.11,22.825428,14.947616,17.212702,,16.505036999999998,563,-39.07118,,-1.0,-1.0,17.212702
563,12.271122,562.9216299999999,1.0783919,0.9999909,6773.90065574646,16.45158,0.998088,13.108413,1.0784022,11280,24.638409,16.505974,18.154131047688576,,18.766111,0.11,22.84732,14.944351000000001,17.212702,,16.504942,564,-38.97853,,-1.0,-1.0,17.212702
564,12.269351,563.92175,1.0782408,0.9999909,6803.05274772644,16.478468,0.9980916,12.754961,1.0782530000000001,11300,24.658575,16.505922,18.175072386508763,,18.763899,0.11,22.869194,14.940473,17.212702,,16.504894,565,-38.886833,,-1.0,-1.0,17.212702
565,12.267583,564.9219400000001,1.0781009,0.9999909,6835.266150474548,16.487833,0.9980953000000001,17.931726,1.0781039,11320,24.678728,16.505886,18.19645358422948,,18.761707,0.11,22.891047,14.945754,17.212702,,16.504866,566,-38.786312,,-1.0,-1.0,17.212702
566,12.265818,565.922,1.0779518,0.9999909,6884.177138328552,16.557928,0.99809873,9.215126,1.0779549,11340,24.698864,16.505987,18.26499054323393,,18.759659,0.11,22.912876,14.935642999999999,17.212702,,16.504960999999998,567,-38.70152,,-1.0,-1.0,17.212702
567,12.264055,566.92224,1.0777955,0.9999909,6918.903140068054,16.484531,0.99810255,14.165676999999999,1.0778068,11360,24.718985,16.505948999999998,18.195377833187013,,18.757476999999998,0.11,22.93469,14.934285000000001,17.212702,,16.504925,568,-38.608315000000005,,-1.0,-1.0,17.212702
568,12.262296000000001,567.9224,1.0776536,0.9999909,6955.491467714311,16.407867,0.9981061999999999,15.691716,1.0776598,11380,24.739086,16.505762,18.108477532105717,,18.755154,0.11,22.956484,14.935611999999999,17.212702,,16.504751000000002,569,-38.512753000000004,,-1.0,-1.0,17.212702
569,12.260539999999999,568.9223599999999,1.0775108,0.9999909,6988.152369260789,16.450518,0.9981094000000001,14.421356,1.077513,11400,24.759176,16.50566,18.162150081924,,18.75292,0.11,22.978243,14.934704,17.212702,,16.504656,570,-38.419754,,-1.0,-1.0,17.212702
570,12.258787,569.9227,1.0773526000000002,0.9999909,7016.486920833588,16.475441,0.99811333,21.166414000000003,1.0773671,11420,24.779245,16.5056,18.177410085271703,,18.750734,0.11,23.000004,14.945617000000002,17.212702,,16.504606,571,-38.31527,,-1.0,-1.0,17.212702
571,12.257037,570.9227,1.0772108999999999,0.9999909,7048.3541328907,16.521093,0.9981167,17.887392000000002,1.0772211999999999,11440,24.799301,16.505627,18.22965570998134,,18.748642,0.11,23.021727,14.950759,17.212702,,16.504633,572,-38.216885,,-1.0,-1.0,17.212702
572,12.255291,571.923,1.0770712,0.9999909,7088.584056138991,16.497446,0.99812037,23.940416,1.0770763,11460,24.819344,16.505613,18.210804631773485,,18.746517,0.11,23.043436,14.966439999999999,17.212702,,16.504622,573,-38.108276000000004,,-1.0,-1.0,17.212702
573,12.253548,572.9231,1.0769273000000001,0.9999909,7121.247789859772,16.553406,0.9981239,21.006982999999998,1.0769315000000002,11480,24.839367000000003,16.505703,18.260923965689067,,18.7445,0.11,23.065125,14.976962,17.212702,,16.504704999999998,574,-38.005157000000004,,-1.0,-1.0,17.212702
574,12.251806,573.9233,1.0767764,0.9999909,7158.526293039323,16.40162,0.99812746,12.145676,1.0767877000000001,11500,24.859375,16.505508,18.104898097354727,,18.742203,0.11,23.086794,14.972032999999998,17.212702,,16.504528,575,-37.917812,,-1.0,-1.0,17.212702
575,12.250069,574.92334,1.0766337,0.9999909,7195.183658838271,16.492926,0.9981308000000001,12.456489999999999,1.0766440000000002,11520,24.87937,16.505485999999998,18.201031771914263,,18.740085999999998,0.11,23.108437,14.967665,17.212702,,16.504509,576,-37.83023,,-1.0,-1.0,17.212702
576,12.248334,575.9236,1.0764961000000002,0.9999909,7225.510871887207,16.463252999999998,0.99813443,16.033772,1.0765013,11540,24.899345,16.505405,18.16549447891638,,18.737915,0.11,23.13007,14.969508,17.212702,,16.504436,577,-37.73675,,-1.0,-1.0,17.212702
