,LQGmu01,ReturnMin,MISE,IWNorm2,IWLastEpisode,URet,IWMin,Iteration,SqrtESSClassic,target_sum_log_mean,ReturnLastEpisode,Bound,IWMean,DenMISEMeanLog,ReturnAbsMax,IWMax,ReturnMean,DenMISELogFirst,LQGsigma,LQGmu1,ReturnStepMax,ReturnMax,DenMISELogLast,TimestepsSoFar,IWFirstEpisode,TimeElapsed,IWNorm1
470,0.647,,8.490874,31.124256,2.0657876,9.395987820257208,,471,15.066522,-1072.4283,8.553856,8.605861,0.9956142,13.805933,17.237644,2.0657973000000003,12.029573,15.261667000000001,0.11,1.0,0.99999994,17.237644,17.314922,9420,,4473.552365541458,468.93427
471,0.647,,8.490999,31.122463,2.0611355,9.356095880808919,,472,15.099668,-1070.1191,8.519533000000001,8.605734,0.9956331,13.812248,17.237644,2.0611433999999997,12.022136999999999,15.259545999999999,0.11,1.0,0.99999994,17.237644,16.792513,9440,,4497.226093530655,469.93884
472,0.647,,8.491025,31.120817,2.0565176,9.33457632878974,,473,15.132748999999999,-1067.8147,8.497155000000001,8.605509,0.99565226,13.823476000000001,17.237644,2.0565293000000002,12.014685,15.25743,0.11,1.0,0.99999994,17.237644,19.127789,9460,,4524.820278644562,470.9435
473,0.647,,8.491047,31.119334999999996,2.051951,9.32919148055898,,474,15.165748,-1065.5349,8.496046,8.605281,0.99567086,13.819873999999999,17.237644,2.051957,12.00726,15.255317999999999,0.11,1.0,0.99999994,17.237644,12.121325500000001,9480,,4552.662728071213,471.94800000000004
474,0.647,,8.491332,31.117994,2.0474179,9.397063420132502,,475,15.198684,-1063.2607,8.557144000000001,8.605319,0.9956896000000001,13.820184,17.237644,2.0474217,11.999998,15.253210000000001,0.11,1.0,0.99999994,17.237644,13.972871,9500,,4580.158102989197,472.95255
475,0.647,,8.491267,31.116806,2.04292,9.309903883190644,,476,15.231542999999999,-1060.9966,8.476180000000001,8.605008,0.9957079,13.820065,17.237644,2.042926,11.992595,15.251107000000001,0.11,1.0,0.99999994,17.237644,13.769214999999999,9520,,4604.292538166046,473.95697
476,0.647,,8.491311999999999,31.115766999999998,2.0384636,9.338345322739487,,477,15.264337,-1058.7311,8.501868,8.604809,0.9957265,13.830684,17.237644,2.0384693,11.985277,15.249007999999998,0.11,1.0,0.99999994,17.237644,18.890469,9540,,4627.107035398483,474.96155
477,0.647,,8.491452,31.114867999999998,2.0340397,9.360679941547142,,478,15.297057,-1056.4841,8.523918,8.604706,0.9957446,13.832245,17.237644,2.0340514,11.978036,15.246915,0.11,1.0,0.99999994,17.237644,14.58257,9560,,4651.07829284668,475.9659
478,0.647,,8.491579,31.114115,2.0296605,9.359069938421092,,479,15.329707,-1054.245,8.521482,8.604591000000001,0.9957626,13.83544,17.237644,2.0296683,11.970819,15.244824,0.11,1.0,0.99999994,17.237644,15.367723000000002,9580,,4673.736468315125,476.97028
479,0.647,,8.491821,31.113504,2.0253217,9.387914525182472,,480,15.362289,-1052.0171,8.549021,8.604594,0.9957806,13.836711,17.237644,2.0253236,11.96369,15.242739000000002,0.11,1.0,0.99999994,17.237644,14.450266000000001,9600,,4693.9417304992685,477.97467
480,0.647,,8.491951,31.113031,2.0210152,9.359980595780687,,481,15.394803,-1049.7885,8.52266,8.6044855,0.99579835,13.847969,17.237644,2.0210152,11.956536,15.240657999999998,0.11,1.0,0.99999994,17.237644,19.257842999999998,9620,,4719.684723615645,478.97900000000004
481,0.647,,8.4920025,31.112697999999998,2.0167313,9.342295478375547,,482,15.427245999999998,-1047.5763,8.50428,8.6043005,0.9958159,13.852020000000001,17.237644,2.0167446,11.949375,15.238581,0.11,1.0,0.99999994,17.237644,15.805751,9640,,4747.547263383864,479.98325
482,0.647,,8.492017,31.112492,2.0124986000000002,9.33031857733998,,483,15.459623,-1045.3727,8.495302,8.604078999999999,0.9958331,13.856601000000001,17.237644,2.0125062,11.942224000000001,15.236507999999999,0.11,1.0,0.99999994,17.237644,16.069147,9660,,4774.028700828552,480.9874
483,0.647,,8.492351,31.112429,2.008294,9.416875602122524,,484,15.491937,-1043.1892,8.572833000000001,8.604179,0.99585074,13.8501835,17.237644,2.0083075,11.935262,15.23444,0.11,1.0,0.99999994,17.237644,10.756354,9680,,4799.398375272751,481.99175999999994
484,0.647,,8.492482,31.112501,2.0041290000000003,9.36394437529524,,485,15.524170999999999,-1041.0029,8.5240555,8.604078999999999,0.9958676,13.855431,17.237644,2.0041404,11.928227,15.232376,0.11,1.0,0.99999994,17.237644,16.400183,9700,,4825.892908334732,482.9958
485,0.647,,8.492517,31.112694,2.0000047999999997,9.336090491182617,,486,15.556348999999999,-1038.8256,8.501114,8.603883999999999,0.9958846,13.860870000000002,17.237644,2.0000086,11.921175999999999,15.230316,0.11,1.0,0.99999994,17.237644,16.503939000000003,9720,,4852.837140083313,483.9999
486,0.647,,8.4928,31.11303,1.9958967,9.401714636265488,,487,15.588454,-1036.6554,8.561428,8.603936000000001,0.9959015,13.868092,17.237644,1.9959081000000003,11.914277,15.228260999999998,0.11,1.0,0.99999994,17.237644,17.383495,9740,,4877.28226184845,485.00403
487,0.647,,8.493114,31.113484999999997,1.9918388999999999,9.411597020126274,,488,15.620501,-1034.4968,8.569714,8.604023,0.99591845,13.872582000000001,17.237644,1.9918447,11.907423,15.22621,0.11,1.0,0.99999994,17.237644,16.064242999999998,9760,,4901.796690464021,486.0082
488,0.647,,8.493363,31.114075,1.9878122,9.396446929464084,,489,15.652474,-1032.3456,8.554372,8.604046,0.9959351000000001,13.878425,17.237644,1.9878122,11.900566,15.224163,0.11,1.0,0.99999994,17.237644,16.734745,9780,,4926.879844903946,487.01227
489,0.647,,8.493677,31.114773,1.9838029,9.41355277447436,,490,15.684394000000001,-1030.2124,8.570853,8.604134,0.9959518,13.875001999999999,17.237644,1.9838125,11.893771000000001,15.222119000000001,0.11,1.0,0.99999994,17.237644,12.206228999999999,9800,,4954.4406599998465,488.01635999999996
490,0.647,,8.493703,31.115602000000003,1.9798396,9.335568213331344,,491,15.716235999999999,-1028.0802,8.500347,8.603936000000001,0.9959677,13.879331,17.237644,1.9798471999999998,11.88686,15.220081,0.11,1.0,0.99999994,17.237644,16.005326999999998,9820,,4978.075951814652,489.02014
491,0.647,,8.493905999999999,31.116558,1.9759096,9.3862955154886,,492,15.74802,-1025.9762,8.544175,8.603916,0.9959841,13.864212,17.237644,1.9759125,11.880067,15.218046,0.11,1.0,0.99999994,17.237644,6.4463944,9840,,5004.236322164536,490.02417
492,0.647,,8.494156,31.117635999999997,1.9719968,9.396209639867957,,493,15.779732999999998,-1023.8538,8.555978,8.603946,0.996,13.875979000000001,17.237644,1.9720081000000003,11.873324,15.216016,0.11,1.0,0.99999994,17.237644,19.670189,9860,,5030.777389526367,491.02797999999996
493,0.647,,8.494247,31.118826000000002,1.9681302,9.352482342013074,,494,15.811394,-1021.74554,8.517122,8.603817,0.9960162,13.882204000000002,17.237644,1.9681339,11.866529,15.213989000000002,0.11,1.0,0.99999994,17.237644,16.956042999999998,9880,,5056.5174820423135,492.032
494,0.647,,8.494222,31.120141999999998,1.9642825000000002,9.322002747738836,,495,15.842979000000001,-1019.64026,8.488049,8.603572999999999,0.9960319,13.893916,17.237644,1.9642936999999998,11.859703999999999,15.211967000000001,0.11,1.0,0.99999994,17.237644,19.684439,9900,,5083.877551555634,493.03577
495,0.647,,8.494403,31.121569,1.9604778000000003,9.381017411791797,,496,15.874507999999999,-1017.5518,8.5397415,8.603537,0.99604756,13.897345000000001,17.237644,1.9604834,11.853010000000001,15.209949499999999,0.11,1.0,0.99999994,17.237644,15.599836999999999,9920,,5110.203478097917,494.03958
496,0.647,,8.494339,31.123112,1.9566971999999998,9.310519729944275,,497,15.905972,-1015.4942,8.478538499999999,8.603257000000001,0.99606305,13.878210999999999,17.237644,1.9567008999999997,11.846221,15.207935,0.11,1.0,0.99999994,17.237644,4.392526,9940,,5138.299849987029,495.04332999999997
497,0.647,,8.494468,31.124765000000004,1.9529444999999999,9.365067817463967,,498,15.937377,-1013.4147300000001,8.527024,8.603171000000001,0.99607855,13.889341,17.237644,1.9529482,11.839556,15.205925,0.11,1.0,0.99999994,17.237644,19.426102,9960,,5166.27406835556,496.04712
498,0.647,,8.494392999999999,31.126526000000002,1.9492193,9.308229250494712,,499,15.968720000000001,-1011.3565699999999,8.475387,8.602883,0.99609375,13.887357000000002,17.237644,1.9492269,11.832813999999999,15.203919,0.11,1.0,0.99999994,17.237644,12.90421,9980,,5191.948037147522,497.05078
499,0.647,,8.49463,31.12841,1.9455273000000002,9.39684841569483,,500,15.999996,-1009.29584,8.555073,8.602908,0.9961089,13.896346,17.237644,1.9455329,11.826259,15.201917000000002,0.11,1.0,0.99999994,17.237644,18.386192,10000,,5223.38911318779,498.05444000000006
500,0.647,,8.494705999999999,31.130390000000002,1.9418627,9.349359351518627,,501,16.03122,-1007.2619599999999,8.514324,8.602774,0.99612397,13.886517999999999,17.237644,1.9418682,11.819647999999999,15.199919,0.11,1.0,0.99999994,17.237644,8.977697000000001,10020,,5245.178702831267,499.0581
501,0.647,,8.495041,31.132486,1.9382216,9.42570489262723,,502,16.062382,-1005.2289400000001,8.581692,8.602899,0.9961392,13.884038,17.237644,1.9382308000000001,11.813198,15.197925,0.11,1.0,0.99999994,17.237644,12.645611,10040,,5266.187410354614,500.0619
502,0.647,,8.495254,31.134693,1.9346148999999997,9.392362257561338,,503,16.093477,-1003.1903,8.549921000000001,8.602902,0.99615407,13.895364,17.237644,1.9346223000000002,11.80671,15.195935,0.11,1.0,0.99999994,17.237644,19.586365,10060,,5295.087865114212,501.0655
503,0.647,,8.495524000000001,31.136996999999997,1.931039,9.40821810973762,,504,16.124514,-1001.16656,8.566074,8.602966,0.9961684999999999,13.899751,17.237644,1.9310427,11.800281,15.193949,0.11,1.0,0.99999994,17.237644,16.11103,10080,,5318.9746758937845,502.0689
504,0.647,,8.495659,31.139406,1.9274843000000002,9.365819877906462,,505,16.155493,-999.1485,8.530689,8.602895,0.99618304,13.906410999999999,17.237644,1.927488,11.793806,15.191967000000002,0.11,1.0,0.99999994,17.237644,17.267864000000003,10100,,5344.6270010471335,503.07245
505,0.647,,8.495749,31.141924,1.9239563999999998,9.357738635554076,,506,16.186413,-997.1543,8.519397999999999,8.602780000000001,0.9961976999999999,13.897244,17.237644,1.9239619,11.787335,15.189988,0.11,1.0,0.99999994,17.237644,9.273058,10120,,5368.230419874191,504.07605
506,0.647,,8.496022,31.144545,1.9204587,9.407498099625002,,507,16.217272,-995.1631,8.568089,8.60285,0.99621207,13.892957999999998,17.237644,1.9204624,11.780986,15.188014,0.11,1.0,0.99999994,17.237644,11.728661,10140,,5392.488852500916,505.07953
507,0.647,,8.496121,31.147259000000002,1.9169764999999999,9.359150305000671,,508,16.248079999999998,-993.1692,8.522189,8.602746,0.9962266,13.899285,17.237644,1.9169893,11.774569999999999,15.186044,0.11,1.0,0.99999994,17.237644,17.111511,10160,,5414.6128339767465,506.08313
508,0.647,,8.496162,31.150078000000004,1.9135316999999998,9.341546258706572,,509,16.278822,-991.1828,8.507032,8.602586,0.9962408000000001,13.905863,17.237644,1.9135426,11.768151,15.184076999999998,0.11,1.0,0.99999994,17.237644,17.252287,10180,,5442.348511457443,507.08657999999997
509,0.647,,8.496396,31.152990000000003,1.9101148999999997,9.399618375096571,,510,16.309507,-989.2006,8.558748,8.602619,0.99625474,13.915979,17.237644,1.9101203999999998,11.761859,15.182115,0.11,1.0,0.99999994,17.237644,19.069763000000002,10200,,5467.3888709545145,508.0899
510,0.647,,8.496758,31.156004,1.9067151999999998,9.43611849363466,,511,16.340135999999998,-987.2345,8.593581,8.602782000000001,0.99626875,13.917770999999998,17.237644,1.9067241999999998,11.755659,15.180156,0.11,1.0,0.99999994,17.237644,14.836613,10220,,5493.480187177658,509.09332
511,0.647,,8.4967985,31.159115000000003,1.9033505000000002,9.34374348342104,,512,16.370704999999997,-985.2629400000001,8.507181,8.602625,0.9962825999999999,13.932751000000001,17.237644,1.903354,11.749313,15.178201000000001,0.11,1.0,0.99999994,17.237644,21.591670999999998,10240,,5519.589341878892,510.09668
512,0.647,,8.497058,31.16232,1.8999988999999997,9.408684894471312,,513,16.401218,-983.3041,8.566725,8.602687,0.9962963,13.942585000000001,17.237644,1.9000080000000001,11.743109,15.176249499999999,0.11,1.0,0.99999994,17.237644,18.982004,10260,,5548.1344566345215,511.1
513,0.647,,8.497185,31.165619,1.8966751,9.374603485392377,,514,16.431677,-981.3674300000001,8.531467,8.602618,0.9963101000000001,13.93779,17.237644,1.896686,11.736862,15.174301999999999,0.11,1.0,0.99999994,17.237644,11.482759,10280,,5580.521157741547,512.1034
514,0.647,,8.497529,31.169009999999997,1.8933895,9.43625656932135,,515,16.462077999999998,-979.43384,8.591051,8.602768,0.99632365,13.937464000000002,17.237644,1.8933895,11.730753,15.1723585,0.11,1.0,0.99999994,17.237644,13.774966000000001,10300,,5608.690226078033,513.1067
515,0.647,,8.497519500000001,31.172493,1.890106,9.329491770214878,,516,16.492424,-977.50555,8.494707,8.602565,0.9963371999999999,13.939429999999998,17.237644,1.8901168000000002,11.724482,15.170419,0.11,1.0,0.99999994,17.237644,14.955995000000001,10320,,5632.882892370225,514.11
516,0.647,,8.497565,31.176067,1.8868588,9.347986228498305,,517,16.52271,-975.5889,8.510128,8.602418,0.9963504000000001,13.937134,17.237644,1.8868697,11.718264999999999,15.168482000000001,0.11,1.0,0.99999994,17.237644,12.756821,10340,,5661.517566204071,515.11316
517,0.647,,8.497681,31.179733000000002,1.8836351999999998,9.366697435892151,,518,16.552948,-973.6744,8.529276,8.602342,0.99636394,13.940202,17.237644,1.8836441000000002,11.712109,15.16655,0.11,1.0,0.99999994,17.237644,15.530523,10360,,5689.89791727066,516.1165
518,0.647,,8.497869999999999,31.183484999999997,1.8804368000000002,9.391463129531155,,519,16.583122,-971.7636,8.549761,8.602341000000001,0.9963768,13.946729000000001,17.237644,1.8804439,11.706014999999999,15.164620999999999,0.11,1.0,0.99999994,17.237644,17.33236,10380,,5716.08011674881,517.1195700000001
519,0.647,,8.497955000000001,31.18733,1.8772544999999998,9.35894625865242,,520,16.613247,-969.8696,8.521776,8.602236999999999,0.99639,13.943898,17.237644,1.8772651999999999,11.699891000000001,15.162695999999999,0.11,1.0,0.99999994,17.237644,12.479974,10400,,5742.050673007965,518.1228
520,0.647,,8.498154,31.191253999999997,1.8740990000000002,9.397452807237949,,521,16.643318,-967.9852,8.553187,8.602246000000001,0.99640304,13.938752,17.237644,1.8741096999999998,11.6938505,15.160775,0.11,1.0,0.99999994,17.237644,11.267014999999999,10420,,5769.9701199531555,519.126
521,0.647,,8.498167,31.195266999999998,1.8709613999999999,9.338800614345127,,522,16.673336,-966.1076,8.501457,8.602072999999999,0.996416,13.934133,17.237644,1.8709756999999998,11.687736,15.158857000000001,0.11,1.0,0.99999994,17.237644,11.531286,10440,,5797.020087003709,520.12915
522,0.647,,8.498236,31.199371000000003,1.8678629,9.35560510328897,,523,16.703295,-964.2315699999999,8.517425,8.601954,0.9964289000000001,13.935039499999998,17.237644,1.8678647000000002,11.681674000000001,15.156943,0.11,1.0,0.99999994,17.237644,14.413761,10460,,5820.722547769546,521.1323
523,0.647,,8.498394000000001,31.20355,1.8647678,9.3848655697098,,524,16.733204,-962.35364,8.543127,8.601928,0.99644154,13.945049,17.237644,1.8647766,11.675684,15.155033,0.11,1.0,0.99999994,17.237644,19.18342,10480,,5848.140462398529,522.1354
524,0.647,,8.498542,31.207815000000004,1.8617078999999999,9.380264374188096,,525,16.763057999999997,-960.4794,8.539914,8.601891,0.9964540999999999,13.958559,17.237644,1.8617096999999998,11.669711999999999,15.153127,0.11,1.0,0.99999994,17.237644,21.042254999999997,10500,,5871.454551935197,523.1384
525,0.647,,8.498738000000001,31.212164,1.8586619,9.394299148526477,,526,16.79286,-958.6238400000001,8.55414,8.601904,0.9964666999999999,13.960358,17.237644,1.8586654999999999,11.663788,15.151224,0.11,1.0,0.99999994,17.237644,14.909170000000001,10520,,5897.893397331238,524.1415
526,0.647,,8.498966000000001,31.216596999999997,1.8556298,9.409303157619282,,527,16.822607,-956.7768,8.563356,8.60195,0.9964791999999999,13.960676000000001,17.237644,1.8556422,11.657905,15.149323999999998,0.11,1.0,0.99999994,17.237644,14.132879999999998,10540,,5924.832117319106,525.14453
527,0.647,,8.499061,31.221107,1.8526361,9.366780098553813,,528,16.852303,-954.93207,8.525665,8.601863,0.9964915000000001,13.965732000000001,17.237644,1.8526397000000001,11.651972,15.1474285,0.11,1.0,0.99999994,17.237644,16.633703,10560,,5952.024874687195,526.1475
528,0.647,,8.498994,31.225693,1.8496508999999999,9.316429212949613,,529,16.881945,-953.1005,8.480305,8.601614999999999,0.9965036,13.964560999999998,17.237644,1.8496578999999997,11.645977,15.145535999999998,0.11,1.0,0.99999994,17.237644,13.350660999999999,10580,,5979.613657474518,527.1504
529,0.647,,8.499064,31.230364,1.8466916000000002,9.357627643416999,,530,16.911533,-951.2729,8.518866000000001,8.601506,0.9965156999999999,13.966335999999998,17.237644,1.8466986,11.640077,15.143648,0.11,1.0,0.99999994,17.237644,14.909867000000002,10600,,6014.420647382735,528.1533
530,0.647,,8.499272999999999,31.235111,1.8437526999999998,9.405463571135122,,531,16.941074,-949.4565,8.559677,8.601536999999999,0.9965280000000001,13.963787,17.237644,1.8437581000000003,11.634276,15.141763000000001,0.11,1.0,0.99999994,17.237644,12.617932000000001,10620,,6038.019227266313,529.1564
531,0.647,,8.499207,31.239929999999998,1.8408256999999997,9.313031478550153,,532,16.970562,-947.6418,8.479593,8.601291999999999,0.99653983,13.966370000000001,17.237644,1.8408397,11.628346,15.139882,0.11,1.0,0.99999994,17.237644,15.341913,10640,,6066.675296783447,530.1592
532,0.647,,8.499058999999999,31.244833,1.8379357,9.290592337582286,,533,17.000002,-945.8525,8.456807000000001,8.600967,0.99655205,13.950406,17.237644,1.8379383000000002,11.6223955,15.138003,0.11,1.0,0.99999994,17.237644,5.462083,10660,,6089.172230243683,531.16223
533,0.647,,8.499044999999999,31.249809999999997,1.8350555,9.33217400851942,,534,17.029385,-944.0611,8.494806,8.600779,0.99656373,13.943332999999999,17.237644,1.835059,11.616538,15.136129,0.11,1.0,0.99999994,17.237644,10.177146,10680,,6113.026111125946,532.1650400000001
534,0.647,,8.499209,31.254852000000003,1.8321947,9.388571219796107,,535,17.058723,-942.2638,8.546939,8.600767,0.99657553,13.948826,17.237644,1.8321999,11.610800999999999,15.134257999999999,0.11,1.0,0.99999994,17.237644,16.886526,10700,,6143.788739204407,533.1679
535,0.647,,8.499331,31.259977000000003,1.8293488000000002,9.37428829908612,,536,17.088009,-940.4694,8.535051,8.600716,0.9965873,13.958086999999999,17.237644,1.8293593000000001,11.6050625,15.132391,0.11,1.0,0.99999994,17.237644,18.916557,10720,,6169.3088393211365,534.1708
536,0.647,,8.499449,31.265171000000002,1.8265351000000003,9.376224146816599,,537,17.117243,-938.6847,8.533600999999999,8.600659,0.9965987,13.964264000000002,17.237644,1.8265386000000001,11.599343,15.1305275,0.11,1.0,0.99999994,17.237644,17.279598,10740,,6199.20254254341,535.1735
537,0.647,,8.499663,31.270440999999998,1.8237328999999998,9.40670616813299,,538,17.146431,-936.9064,8.562835,8.600700999999999,0.9966105,13.970792000000001,17.237644,1.8237363000000002,11.593699,15.128667000000002,0.11,1.0,0.99999994,17.237644,17.479969,10760,,6230.23898601532,536.17645
538,0.647,,8.499736,31.275776,1.8209486000000001,9.354731437489647,,539,17.175568,-935.14166,8.52104,8.600603,0.9966219000000001,13.970254999999998,17.237644,1.8209538,11.587997999999999,15.126809,0.11,1.0,0.99999994,17.237644,13.685719,10780,,6261.859070539474,537.1792
539,0.647,,8.49973,31.281189,1.8181826,9.332040759493657,,540,17.204653,-933.37286,8.498146,8.600427,0.99663335,13.980296,17.237644,1.8181896,11.582276,15.124956,0.11,1.0,0.99999994,17.237644,19.396708,10800,,6291.166276693343,538.182
540,0.647,,8.499911,31.286666999999998,1.8154363999999998,9.396084786637068,,541,17.233685,-931.6321,8.5538025,8.600438,0.9966443000000001,13.9688425,17.237644,1.8154451,11.576678,15.123106,0.11,1.0,0.99999994,17.237644,7.787412599999999,10820,,6317.596339941026,539.1846
541,0.647,,8.499943,31.292213,1.812715,9.346576776076269,,542,17.262676000000003,-929.8825,8.509383999999999,8.600301,0.9966556999999999,13.972725,17.237644,1.8127167000000002,11.571019,15.121259,0.11,1.0,0.99999994,17.237644,16.077676999999998,10840,,6343.995938539504,540.1874
542,0.647,,8.500189,31.297828999999997,1.8099995,9.41460768061708,,543,17.291616,-928.1351300000001,8.573627,8.600379,0.9966668,13.980773999999998,17.237644,1.8100082,11.5655,15.119416000000001,0.11,1.0,0.99999994,17.237644,18.347076,10860,,6374.541341066361,541.19006
543,0.647,,8.500154499999999,31.303516,1.8073120999999999,9.323597891512733,,544,17.320507,-926.3972,8.48974,8.600178,0.9966779,13.985717999999999,17.237644,1.8073172999999998,11.559845,15.117576000000001,0.11,1.0,0.99999994,17.237644,16.674957,10880,,6403.197115421295,542.19275
544,0.647,,8.500289,31.309263,1.8046356,9.37960919172612,,545,17.349352,-924.6633,8.540524000000001,8.600145,0.99668884,13.993085,17.237644,1.8046442999999999,11.554306,15.115739999999999,0.11,1.0,0.99999994,17.237644,18.004559,10900,,6428.4126925468445,543.19543
545,0.647,,8.50038,31.315084000000002,1.8019872,9.365198906537096,,546,17.378147,-922.946,8.527958,8.600071,0.99669987,13.990210999999999,17.237644,1.8019872,11.548763000000001,15.113906,0.11,1.0,0.99999994,17.237644,12.427285000000001,10920,,6458.537149906158,544.1981
546,0.647,,8.500425,31.320967,1.7993479,9.34898013110149,,547,17.406897,-921.2355,8.514219,8.599952,0.9967108,13.98675,17.237644,1.7993495,11.543215,15.112077,0.11,1.0,0.99999994,17.237644,12.101234,10940,,6487.062748193742,545.2008
547,0.647,,8.500549000000001,31.326914000000002,1.7967157,9.3751399593413,,548,17.435595000000003,-919.5210000000001,8.538155,8.599912,0.9967215,13.993545999999998,17.237644,1.7967293999999998,11.537730999999999,15.1102495,0.11,1.0,0.99999994,17.237644,17.714956,10960,,6513.271563529968,546.2033700000001
548,0.647,,8.500709,31.332921999999996,1.7941251,9.3873819918968,,549,17.46425,-917.8163,8.549623,8.599908000000001,0.99673223,13.996823999999998,17.237644,1.7941267,11.532289,15.108426999999999,0.11,1.0,0.99999994,17.237644,15.797502,10980,,6539.26499414444,547.206
549,0.647,,8.500742,31.338998999999998,1.7915297,9.346506081558909,,550,17.492853,-916.1178,8.510914999999999,8.599779,0.9967427,13.999977,17.237644,1.7915381999999997,11.526795,15.1066065,0.11,1.0,0.99999994,17.237644,15.735627,11000,,6565.420932769775,548.2085
550,0.647,,8.500937,31.345135,1.7889669,9.400210793327119,,551,17.521414,-914.4357,8.560974,8.599813000000001,0.9967533000000002,13.992898,17.237644,1.7889703999999997,11.521412,15.104791,0.11,1.0,0.99999994,17.237644,10.102995,11020,,6595.140319824219,549.21106
551,0.647,,8.501052,31.351336,1.7864028000000003,9.374300925512316,,552,17.54993,-912.7495,8.536175,8.599768,0.996764,13.996139999999999,17.237644,1.7864164,11.516003999999999,15.102977,0.11,1.0,0.99999994,17.237644,15.785645,11040,,6629.302780151367,550.21375
552,0.647,,8.501209,31.357594,1.7838696,9.387590042580218,,553,17.578398,-911.0678,8.549671,8.599765,0.99677444,14.000875,17.237644,1.7838797999999998,11.510639999999999,15.101167000000002,0.11,1.0,0.99999994,17.237644,16.620384,11060,,6664.303380250932,551.21625
553,0.647,,8.501386,31.363917999999998,1.7813451,9.395748354510998,,554,17.606815,-909.39636,8.556182000000002,8.599782000000001,0.9967845999999999,14.001514000000002,17.237644,1.7813587,11.505307,15.09936,0.11,1.0,0.99999994,17.237644,14.357959,11080,,6688.369985342027,552.2187
554,0.647,,8.5014305,31.370302000000002,1.7788445,9.351923085162056,,555,17.635191,-907.7256,8.515595,8.5996685,0.99679506,14.007512,17.237644,1.7788546000000003,11.49992,15.097557,0.11,1.0,0.99999994,17.237644,17.334452,11100,,6723.3995633125305,553.22125
555,0.647,,8.501494000000001,31.376741,1.7763627,9.359272571810088,,556,17.663523,-906.05304,8.521705,8.599575,0.9968053,14.021195,17.237644,1.776366,11.494564,15.095757,0.11,1.0,0.99999994,17.237644,21.619284,11120,,6752.364765405656,554.22375
556,0.647,,8.501531,31.38324,1.7738808000000001,9.35277107348062,,557,17.691807,-904.4010599999999,8.51266,8.599455,0.99681544,14.020326,17.237644,1.7738943,11.48921,15.093960000000001,0.11,1.0,0.99999994,17.237644,13.540337,11140,,6784.841948747636,555.2262
557,0.647,,8.501714999999999,31.389801000000002,1.7714294999999998,9.40101877079875,,558,17.720043,-902.7471,8.55901,8.599483,0.9968254999999999,14.027349,17.237644,1.7714363000000002,11.483959,15.092166,0.11,1.0,0.99999994,17.237644,17.94292,11160,,6821.440273046494,556.22864
558,0.647,,8.501774000000001,31.396418,1.7689883999999998,9.36287646540398,,559,17.748241,-901.1026,8.520692,8.599386,0.99683577,14.030779999999998,17.237644,1.7689952000000002,11.478658,15.090376000000001,0.11,1.0,0.99999994,17.237644,15.949553,11180,,6854.379252433777,557.2312
559,0.647,,8.501866999999999,31.403090000000002,1.7665640999999999,9.371637838254571,,560,17.776388,-899.45734,8.531575,8.599325,0.99684554,14.040795000000001,17.237644,1.7665707999999998,11.473395,15.088589,0.11,1.0,0.99999994,17.237644,19.64324,11200,,6890.141355037689,558.2335
560,0.647,,8.501997,31.409822,1.7641466000000001,9.380758018016762,,561,17.804491,-897.81995,8.542816,8.599300999999999,0.99685544,14.048814000000002,17.237644,1.7641599,11.468172000000001,15.086804,0.11,1.0,0.99999994,17.237644,18.543095,11220,,6930.263386011125,559.2359
561,0.647,,8.501862,31.416609,1.7617490000000002,9.292907729563343,,562,17.832556,-896.1888,8.459188000000001,8.599012,0.9968655000000001,14.056466,17.237644,1.7617642,11.462817,15.085023000000001,0.11,1.0,0.99999994,17.237644,18.3532,11240,,6954.836297988892,560.2384
562,0.647,,8.501823,31.423446999999996,1.7593782,9.323956483606024,,563,17.860570000000003,-894.5616,8.489353,8.598822,0.99687517,14.065927499999999,17.237644,1.7593832999999999,11.457536,15.083245000000002,0.11,1.0,0.99999994,17.237644,19.387370999999998,11260,,6992.432066679002,561.2407
563,0.647,,8.501816,31.430346000000004,1.757004,9.337786998700802,,564,17.888545999999998,-892.9463,8.499317,8.598662,0.99688506,14.069132999999999,17.237644,1.7570173999999998,11.452291,15.081470499999998,0.11,1.0,0.99999994,17.237644,15.876686,11280,,7025.441245317458,562.24316
564,0.647,,8.501847,31.437292,1.7546529999999998,9.350224777542383,,565,17.916473,-891.32916,8.512512,8.598543,0.99689454,14.079967000000002,17.237644,1.7546663,11.447087,15.0796995,0.11,1.0,0.99999994,17.237644,20.193975,11300,,7052.4675023555765,563.2454
565,0.647,,8.5017605,31.444296,1.7523252,9.306389282285958,,566,17.94436,-889.72736,8.473614,8.598306,0.99690425,14.081116,17.237644,1.7523302,11.441834,15.077931,0.11,1.0,0.99999994,17.237644,14.734457999999998,11320,,7084.17898607254,564.2478
566,0.647,,8.501709,31.451357,1.7500038,9.31917932930974,,567,17.9722,-888.1276,8.484674,8.598105,0.9969136999999999,14.085811999999999,17.237644,1.7500072,11.436619,15.076166,0.11,1.0,0.99999994,17.237644,16.748625,11340,,7120.299521923065,565.25006
567,0.647,,8.501636999999999,31.458467,1.7476988999999998,9.312694699995856,,568,18.0,-886.5319,8.47872,8.597884,0.9969233000000001,14.0920925,17.237644,1.7477006000000002,11.431412,15.074404000000001,0.11,1.0,0.99999994,17.237644,17.655865,11360,,7153.669648885728,566.2524400000001
