,LQGmu1,IWNorm1,ReturnStepMax,URet,IWNorm2,ReturnMin,ReturnMean,ReturnAbsMax,Bound,target_sum_log_mean,Iteration,DenMISELogLast,ReturnMax,LQGsigma,DenMISELogFirst,IWFirstEpisode,LQGmu01,IWLastEpisode,TimeElapsed,MISE,ReturnLastEpisode,DenMISEMeanLog,IWMean,SqrtESSClassic,IWMin,TimestepsSoFar,IWMax
479,1.0,478.95694000000003,0.9999923000000001,9.387914525182472,22.355797,,8.863372,17.157787,10.910938,-73.62971,480,15.113444,17.157787,0.11,13.548526999999998,,0.648,1.0434684,5535.85164618492,8.508367999999999,8.549021,15.594692000000002,0.99782693,21.424284,,9600,1.0435171
480,1.0,479.95705999999996,0.9999923000000001,9.359980595780687,22.378113,,8.862664,17.157787,10.908356,-73.43512,481,19.918966,17.157787,0.11,13.546446,,0.648,1.0433917,5560.756383419037,8.508398,8.52266,15.603676,0.9978316999999999,21.44761,,9620,1.0434226
481,1.0,480.95712000000003,0.9999923000000001,9.342295478375547,22.400406,,8.861919,17.157787,10.905743,-73.24852,482,16.464838,17.157787,0.11,13.544369,,0.648,1.0433021999999998,5585.561480998993,8.508389,8.50428,15.605457999999999,0.99783635,21.470910999999997,,9640,1.043328
482,1.0,481.95727999999997,0.9999923000000001,9.33031857733998,22.42268,,8.86116,17.157787,10.903119,-73.06214,483,16.726221,17.157787,0.11,13.542295999999999,,0.648,1.0432105999999999,5608.1554980278015,8.508362,8.495302,15.607776000000001,0.9978412,21.494186,,9660,1.0432344999999998
483,1.0,482.9573,0.9999923000000001,9.416875602122524,22.444933,,8.860564,17.157787,10.900669,-72.88753,484,11.411461,17.157787,0.11,13.540227999999999,,0.648,1.0430813,5638.186765670776,8.508499,8.572833000000001,15.5991,0.99784565,21.517431,,9680,1.043142
484,1.0,483.9574,0.9999923000000001,9.36394437529524,22.46716,,8.859869999999999,17.157787,10.898125,-72.701996,485,17.053283999999998,17.157787,0.11,13.538164000000002,,0.648,1.0430077,5661.572505950928,8.5085335,8.5240555,15.602094000000001,0.9978503000000001,21.540658999999998,,9700,1.0430495000000002
485,1.0,484.95755,0.9999923000000001,9.336090491182617,22.489368,,8.859132,17.157787,10.895538,-72.51702,486,17.155056,17.157787,0.11,13.536104000000002,,0.648,1.0429281,5688.738286495209,8.508517999999999,8.501114,15.605284,0.99785507,21.563858,,9720,1.042957
486,1.0,485.95764,0.9999923000000001,9.401714636265488,22.51155,,8.858520500000001,17.157787,10.893087,-72.33099,487,18.032660999999997,17.157787,0.11,13.534048,,0.648,1.0428187,5712.600342273712,8.508631,8.561428,15.610266000000001,0.99785966,21.587035999999998,,9740,1.0428644
487,1.0,486.9577,0.9999923000000001,9.411597020126274,22.533714,,8.85793,17.157787,10.890665,-72.14845,488,16.711464000000003,17.157787,0.11,13.531998000000002,,0.648,1.0427252,5734.419355869293,8.508761999999999,8.569714,15.612515,0.9978640999999999,21.610184,,9760,1.042773
488,1.0,487.95775999999995,0.9999923000000001,9.396446929464084,22.555857,,8.857308999999999,17.157787,10.888216,-71.96529,489,17.380026,17.157787,0.11,13.52995,,0.648,1.0426377,5762.715539932251,8.508859,8.554372,15.616128,0.99786866,21.633307000000002,,9780,1.0426824000000001
489,1.0,488.95782,0.9999923000000001,9.41355277447436,22.577973999999998,,8.856725,17.157787,10.885809,-71.7921,490,12.849586,17.157787,0.11,13.527907,,0.648,1.0425392,5788.112902879716,8.508989999999999,8.570853,15.610477,0.9978731,21.656408,,9800,1.042591
490,1.0,489.95792,0.9999923000000001,9.335568213331344,22.600075,,8.855998,17.157787,10.883262,-71.61189,491,16.646746,17.157787,0.11,13.525868,,0.648,1.0424746,5813.122138500214,8.508972,8.500347,15.612582999999999,0.99787766,21.679482,,9820,1.0425004999999998
491,1.0,490.95807,0.9999923000000001,9.3862955154886,22.622154000000002,,8.855364999999999,17.157787,10.8808155,-71.45185,492,7.0859309999999995,17.157787,0.11,13.523833999999999,,0.648,1.0423653,5831.611209154128,8.509047500000001,8.544175,15.595248000000002,0.99788225,21.702534,,9840,1.0424110999999998
492,1.0,491.95813,0.9999923000000001,9.396209639867957,22.644209,,8.854757000000001,17.157787,10.878399,-71.26565,493,20.307837,17.157787,0.11,13.521804000000001,,0.648,1.0422679,5855.0557107925415,8.509146000000001,8.555978,15.604801,0.99788666,21.725561,,9860,1.0423216
493,1.0,492.9582,0.9999923000000001,9.352482342013074,22.666242999999998,,8.8540745,17.157787,10.875911,-71.08569,494,17.591793,17.157787,0.11,13.519777,,0.648,1.0422003,5880.941607475281,8.509163000000001,8.517122,15.608820000000001,0.99789107,21.748562,,9880,1.0422322
494,1.0,493.95837,0.9999923000000001,9.322002747738836,22.688254999999998,,8.853334,17.157787,10.873366,-70.90095500000001,495,20.318312,17.157787,0.11,13.517755,,0.648,1.0421168,5908.774228811263,8.509117,8.488049,15.618329999999998,0.9978957,21.771545,,9900,1.0421426
495,1.0,494.95844000000005,0.9999923000000001,9.381017411791797,22.710248999999997,,8.852702,17.157787,10.870941,-70.7252,496,16.231867,17.157787,0.11,13.515737,,0.648,1.0420174999999998,5937.719832420349,8.509182000000001,8.5397415,15.619564000000002,0.99790007,21.794497,,9920,1.0420542
496,1.0,495.9585,0.9999923000000001,9.310519729944275,22.73222,,8.85195,17.157787,10.868395,-70.57271,497,5.022691200000001,17.157787,0.11,13.513722,,0.648,1.0419489,5965.789747714996,8.509117,8.478538499999999,15.598235999999998,0.9979044,21.817425,,9940,1.0419668
497,1.0,496.95856,0.9999923000000001,9.365067817463967,22.754171,,8.851296000000001,17.157787,10.865959,-70.39064,498,20.054454999999997,17.157787,0.11,13.511713,,0.648,1.0418366,5994.673063516618,8.509155999999999,8.527024,15.607181,0.9979087999999999,21.840328,,9960,1.0418783
498,1.0,497.95865,0.9999923000000001,9.308229250494712,22.7761,,8.850544000000001,17.157787,10.863421,-70.22238,499,13.530710999999998,17.157787,0.11,13.5097065,,0.648,1.041777,6020.7387330532065,8.509085,8.475387,15.603016,0.9979130999999999,21.863209,,9980,1.0417908
499,1.0,498.95877,0.9999923000000001,9.39684841569483,22.798008,,8.849953,17.157787,10.86106,-70.04383,500,19.010912,17.157787,0.11,13.507705,,0.648,1.0416578,6045.449301481248,8.509182000000001,8.555073,15.609826000000002,0.99791753,21.886067999999998,,10000,1.0417044
500,1.0,499.95892000000003,0.9999923000000001,9.349359351518627,22.819897,,8.849283,17.157787,10.858619000000001,-69.88478,501,9.6006,17.157787,0.11,13.505707000000001,,0.648,1.0415863,6070.408336400987,8.509192,8.514324,15.597826999999999,0.997922,21.908903,,10020,1.041618
501,1.0,500.95892000000003,0.9999923000000001,9.42570489262723,22.84176,,8.848749,17.157787,10.856324,-69.71906,502,13.266746,17.157787,0.11,13.503713000000001,,0.648,1.0414729999999999,6096.1726343631735,8.509341000000001,8.581692,15.593179999999998,0.9979261,21.931713000000002,,10040,1.0415316
502,1.0,501.95905,0.9999923000000001,9.392362257561338,22.863607000000002,,8.848155,17.157787,10.853973,-69.5402,503,20.205706,17.157787,0.11,13.501722000000001,,0.648,1.0414014999999999,6120.813545703888,8.509426,8.549921000000001,15.602344500000001,0.9979305,21.954498,,10060,1.0414453000000001
503,1.0,502.95905,0.9999923000000001,9.40821810973762,22.88543,,8.847596000000001,17.157787,10.851662,-69.36896,504,16.72861,17.157787,0.11,13.499737,,0.648,1.0413101,6147.520394563676,8.509542,8.566074,15.604576000000002,0.99793464,21.97726,,10080,1.0413598
504,1.0,503.95917000000003,0.9999923000000001,9.365819877906462,22.907235999999997,,8.846967999999999,17.157787,10.849285,-69.1961,505,17.883675,17.157787,0.11,13.497754,,0.648,1.0412327,6168.28469991684,8.509586,8.530689,15.609085,0.99793893,21.999998,,10100,1.0412744
505,1.0,504.9593,0.9999923000000001,9.357738635554076,22.929018,,8.846321000000001,17.157787,10.846891000000001,-69.03973,506,9.887115,17.157787,0.11,13.495776000000001,,0.648,1.0411513000000001,6191.3277950286865,8.509606,8.519397999999999,15.597772,0.9979433000000001,22.022717999999998,,10120,1.04119
506,1.0,505.95935,0.9999923000000001,9.407498099625002,22.950779999999998,,8.845773,17.157787,10.844606,-68.87913,507,12.340995,17.157787,0.11,13.493801999999999,,0.648,1.04105,6222.759806632996,8.509727499999999,8.568089,15.591345,0.99794745,22.045408,,10140,1.0411046
507,1.0,506.95935,0.9999923000000001,9.359150305000671,22.972520000000003,,8.845136,17.157787,10.842233,-68.70858,508,17.722097,17.157787,0.11,13.491831,,0.648,1.0409805,6243.535239458083,8.509752,8.522189,15.595536,0.99795145,22.068077,,10160,1.0410211999999999
508,1.0,507.95947,0.9999923000000001,9.341546258706572,22.994246,,8.844471,17.157787,10.839836,-68.53842,509,17.861135,17.157787,0.11,13.489864,,0.648,1.0409169,6271.126460075378,8.509747,8.507032,15.599981,0.99795574,22.090721,,10180,1.0409368
509,1.0,508.9596,0.9999923000000001,9.399618375096571,23.015947,,8.843911,17.157787,10.837553,-68.36537,510,19.676931,17.157787,0.11,13.487901999999998,,0.648,1.0408058,6296.814199209212,8.509848,8.558748,15.607971,0.9979600000000001,22.113346,,10200,1.0408534
510,1.0,509.95966,0.9999923000000001,9.43611849363466,23.037626,,8.843421000000001,17.157787,10.835346000000001,-68.20129399999999,511,15.442097,17.157787,0.11,13.485942999999999,,0.648,1.0407045,6319.376474618913,8.510017,8.593581,15.607643,0.9979640999999999,22.135946,,10220,1.04077
511,1.0,510.95966,0.9999923000000001,9.34374348342104,23.059288000000002,,8.842764,17.157787,10.832972,-68.02465,512,22.195429,17.157787,0.11,13.483988,,0.648,1.0406629,6344.898139953613,8.510011,8.507181,15.620505999999999,0.9979681,22.158518,,10240,1.0406877
512,1.0,511.9598,0.9999923000000001,9.408684894471312,23.080929,,8.842226,17.157787,10.830722999999999,-67.85379,513,19.584106,17.157787,0.11,13.482037,,0.648,1.0405517,6368.650695562364,8.510125,8.566725,15.628226999999999,0.9979723,22.181074,,10260,1.0406053
513,1.0,512.95984,0.9999923000000001,9.374603485392377,23.10255,,8.841622000000001,17.157787,10.828412,-67.698204,514,12.083179,17.157787,0.11,13.480089000000001,,0.648,1.0404803,6396.3701922893515,8.510168,8.531467,15.621328,0.99797636,22.203602,,10280,1.0405229
514,1.0,513.9599599999999,0.9999923000000001,9.43625656932135,23.12415,,8.841135000000001,17.157787,10.826229,-67.53876,515,14.373751,17.157787,0.11,13.478145999999999,,0.648,1.0403780999999999,6423.215675115584,8.510333000000001,8.591051,15.6189,0.99798054,22.226112,,10300,1.0404406
515,1.0,514.9599599999999,0.9999923000000001,9.329491770214878,23.145731,,8.840464,17.157787,10.823856,-67.37765,516,15.553089000000002,17.157787,0.11,13.476206,,0.648,1.0403304,6449.398020505904,8.510301,8.494707,15.618770000000001,0.9979844000000001,22.248594,,10320,1.0403593
516,1.0,515.9601,0.9999923000000001,9.347986228498305,23.167292,,8.839825,17.157787,10.821523,-67.22143,517,13.352276000000002,17.157787,0.11,13.47427,,0.648,1.0402471,6484.5551397800455,8.510301,8.510128,15.614382,0.9979886,22.271057,,10340,1.0402778
517,1.0,516.96014,0.9999923000000001,9.366697435892151,23.188833,,8.839226,17.157787,10.819235,-67.06045,518,16.12435,17.157787,0.11,13.472338,,0.648,1.0401628,6512.841447114945,8.510339,8.529276,15.615362,0.9979925999999999,22.293495,,10360,1.0401975
518,1.0,517.9603,0.9999923000000001,9.391463129531155,23.210352,,8.838667999999998,17.157787,10.816994000000001,-66.89662,519,17.924578,17.157787,0.11,13.470407999999999,,0.648,1.0400676,6538.230300426483,8.510417,8.549761,15.619807999999999,0.99799675,22.315918,,10380,1.0401171
519,1.0,518.9603,0.9999923000000001,9.35894625865242,23.231853,,8.8380575,17.157787,10.814703999999999,-66.74277,520,13.070557,17.157787,0.11,13.468484,,0.648,1.040007,6575.9120886325845,8.51044,8.521776,15.6149,0.9980005999999999,22.338307999999998,,10400,1.0400368
520,1.0,519.96045,0.9999923000000001,9.397452807237949,23.253335999999997,,8.837512,17.157787,10.812483,-66.59183,521,11.856008000000001,17.157787,0.11,13.466562,,0.648,1.0399119000000001,6611.3009951114645,8.510525,8.553187,15.607682,0.9980046999999999,22.360682,,10420,1.0399565
521,1.0,520.9605,0.9999923000000001,9.338800614345127,23.274797,,8.836867,17.157787,10.810167,-66.44097,522,12.11866,17.157787,0.11,13.464645,,0.648,1.0398524,6642.061218738556,8.510508,8.501457,15.600995999999999,0.99800867,22.383032,,10440,1.0398771999999998
522,1.0,521.9605,0.9999923000000001,9.35560510328897,23.29624,,8.836257000000002,17.157787,10.807891,-66.28518000000001,523,14.999557500000002,17.157787,0.11,13.462731,,0.648,1.039769,6679.990423440932,8.510522,8.517425,15.599842,0.9980124,22.405354,,10460,1.0397978
523,1.0,522.9607,0.9999923000000001,9.3848655697098,23.317663,,8.835697,17.157787,10.80567,-66.12088,524,19.767649,17.157787,0.11,13.460821,,0.648,1.0396749,6714.087884664536,8.510586,8.543127,15.607791,0.9980165999999999,22.427664,,10480,1.0397195
524,1.0,523.9607,0.9999923000000001,9.380264374188096,23.339067,,8.835134,17.157787,10.803450999999999,-65.95366999999999,525,21.624914,17.157787,0.11,13.458915,,0.648,1.0395995,6736.483336448669,8.510645,8.539914,15.619248,0.99802035,22.449942,,10500,1.0396402
525,1.0,524.9608,0.9999923000000001,9.394299148526477,23.360447,,8.8345995,17.157787,10.801264,-65.79876,526,15.490273,17.157787,0.11,13.457010999999998,,0.648,1.0395142,6761.596306562425,8.51073,8.55414,15.6189995,0.99802434,22.472208,,10520,1.0395617
526,1.0,525.9608,0.9999923000000001,9.409303157619282,23.38181,,8.8340845,17.157787,10.799103,-65.64591999999999,527,14.712431,17.157787,0.11,13.455112,,0.648,1.039431,6792.539816617967,8.510833,8.563356,15.617276,0.9980280999999999,22.494444,,10540,1.0394845
527,1.0,526.96094,0.9999923000000001,9.366780098553813,23.403156,,8.833502000000001,17.157787,10.796875,-65.48891400000001,528,17.211695000000002,17.157787,0.11,13.453217,,0.648,1.0393734000000001,6823.462069511414,8.510862,8.525665,15.620291,0.9980321,22.51666,,10560,1.0394062
528,1.0,527.961,0.9999923000000001,9.316429212949613,23.42448,,8.832833,17.157787,10.794564,-65.33872,529,13.927103,17.157787,0.11,13.451324,,0.648,1.0393081,6851.721952199937,8.510803,8.480305,15.617085999999999,0.9980359000000001,22.538857,,10580,1.0393288
529,1.0,528.96106,0.9999923000000001,9.357627643416999,23.445786,,8.832241,17.157787,10.792334,-65.18615,530,15.484793,17.157787,0.11,13.449435000000001,,0.648,1.0392199,6877.305987596513,8.510817,8.518866000000001,15.616833999999999,0.9980396999999999,22.56103,,10600,1.0392525
530,1.0,529.9612400000001,0.9999923000000001,9.405463571135122,23.467075,,8.831728,17.157787,10.790192999999999,-65.038475,531,13.191353,17.157787,0.11,13.447551,,0.648,1.0391287,6908.130159378052,8.510914,8.559677,15.612263,0.9980438,22.583183,,10620,1.0391753000000001
531,1.0,530.9612400000001,0.9999923000000001,9.313031478550153,23.488344,,8.831066,17.157787,10.787899000000001,-64.88623,532,15.913795,17.157787,0.11,13.445669,,0.648,1.0390761,6938.5659556388855,8.510852,8.479593,15.612826,0.9980475000000001,22.605307,,10640,1.039099
532,1.0,531.96136,0.9999923000000001,9.290592337582286,23.509592,,8.830364,17.157787,10.78557,-64.753105,533,6.0324615999999995,17.157787,0.11,13.443791000000001,,0.648,1.0390058,6966.988481283189,8.510748,8.456807000000001,15.594845999999999,0.99805135,22.627419,,10660,1.0390226999999999
533,1.0,532.9614,0.9999923000000001,9.33217400851942,23.530820000000002,,8.829735000000001,17.157787,10.783321,-64.61165,534,10.746039999999999,17.157787,0.11,13.441916,,0.648,1.0389186,6991.6067070961,8.510716,8.494806,15.585761999999999,0.9980551,22.649504,,10680,1.0389464
534,1.0,533.9615,0.9999923000000001,9.388571219796107,23.55203,,8.829206,17.157787,10.781179,-64.45818,535,17.453948999999998,17.157787,0.11,13.440045999999999,,0.648,1.0388264999999999,7013.720815420152,8.510786999999999,8.546939,15.589251999999998,0.99805886,22.671570000000003,,10700,1.0388709999999999
535,1.0,534.96155,0.9999923000000001,9.37428829908612,23.573225,,8.828658,17.157787,10.779021,-64.30151,536,19.482492,17.157787,0.11,13.438179000000002,,0.648,1.0387571,7040.344909906386,8.510834,8.535051,15.596511999999999,0.9980626,22.69361,,10720,1.0387957
536,1.0,535.96155,0.9999923000000001,9.376224146816599,23.594395000000002,,8.828109,17.157787,10.776867,-64.14846999999999,537,17.844070000000002,17.157787,0.11,13.436314999999999,,0.648,1.0386778,7068.212599515916,8.510878,8.533600999999999,15.600694,0.9980662,22.715629999999997,,10740,1.0387205
537,1.0,536.9617,0.9999923000000001,9.40670616813299,23.615551,,8.827615,17.157787,10.774775,-63.995619999999995,538,18.042976,17.157787,0.11,13.434454,,0.648,1.0386045,7100.282257795335,8.510978,8.562835,15.605227,0.9980700000000001,22.73763,,10760,1.0386461
538,1.0,537.96173,0.9999923000000001,9.354731437489647,23.636682999999998,,8.827047,17.157787,10.772607,-63.850388,539,14.247259,17.157787,0.11,13.432597,,0.648,1.0385412,7128.5160014629355,8.510997,8.52104,15.602704000000001,0.9980737,22.759613,,10780,1.0385718000000002
539,1.0,538.9619,0.9999923000000001,9.332040759493657,23.6578,,8.826438000000001,17.157787,10.770403,-63.695126,540,19.956789999999998,17.157787,0.11,13.430743,,0.648,1.0384758,7158.982110738753,8.510973,8.498146,15.610764999999999,0.99807763,22.781572,,10800,1.0384976000000001
540,1.0,539.9619,0.9999923000000001,9.396084786637068,23.678894,,8.825933000000001,17.157787,10.768311,-63.561893000000005,541,8.346082000000001,17.157787,0.11,13.428892999999999,,0.648,1.0383748,7186.774826526642,8.511055,8.5538025,15.597332999999999,0.99808115,22.80351,,10820,1.0384233
541,1.0,540.96204,0.9999923000000001,9.346576776076269,23.699976,,8.82535,17.157787,10.766141000000001,-63.413853,542,16.634895,17.157787,0.11,13.427047,,0.648,1.0383233,7216.166733741759,8.511052000000001,8.509383999999999,15.599243,0.99808496,22.825426,,10840,1.03835
542,1.0,541.96204,0.9999923000000001,9.41460768061708,23.721035,,8.824886,17.157787,10.764099,-63.262188,543,18.902893,17.157787,0.11,13.425203,,0.648,1.0382223,7246.064099311829,8.511171000000001,8.573627,15.605325,0.9980885,22.847319,,10860,1.0382768
543,1.0,542.9621599999999,0.9999923000000001,9.323597891512733,23.742079,,8.82427,17.157787,10.761904,-63.11416,544,17.229328,17.157787,0.11,13.423364000000001,,0.648,1.0381806999999998,7274.396968603133,8.51113,8.48974,15.608305,0.9980921999999999,22.869192,,10880,1.0382035
544,1.0,543.9623,0.9999923000000001,9.37960919172612,23.763102,,8.82375,17.157787,10.759811000000001,-62.96423299999999,545,18.557533,17.157787,0.11,13.421527,,0.648,1.0380916999999998,7304.237697362901,8.511187,8.540524000000001,15.613713,0.9980959,22.891047,,10900,1.0381312
545,1.0,544.9623,0.9999923000000001,9.365198906537096,23.784102999999998,,8.823207,17.157787,10.757700999999999,-62.825077,546,12.978859,17.157787,0.11,13.419694,,0.648,1.0380213,7335.426247835158,8.511219,8.527958,15.608885,0.9980994000000001,22.912878,,10920,1.038059
546,1.0,545.96246,0.9999923000000001,9.34898013110149,23.805092000000002,,8.822642,17.157787,10.755569,-62.687027,547,12.651399000000001,17.157787,0.11,13.417864000000002,,0.648,1.0379629000000001,7361.857058763503,8.511224,8.514219,15.603473000000001,0.9981032,22.934692000000002,,10940,1.0379866
547,1.0,546.96246,0.9999923000000001,9.3751399593413,23.826057000000002,,8.822124,17.157787,10.75349,-62.53923399999999,548,18.263737,17.157787,0.11,13.416038,,0.648,1.0378798,7395.999214172363,8.511275,8.538155,15.608327,0.99810666,22.956482,,10960,1.0379144
548,1.0,547.96246,0.9999923000000001,9.3873819918968,23.847008,,8.821627000000001,17.157787,10.751437,-62.395485,549,16.344908,17.157787,0.11,13.414214000000001,,0.648,1.0378085,7425.776485919952,8.511347,8.549623,15.609663000000001,0.9981101000000001,22.978248999999998,,10980,1.0378431000000001
549,1.0,548.96265,0.9999923000000001,9.346506081558909,23.867939,,8.821063,17.157787,10.749317999999999,-62.252373,550,16.281651999999998,17.157787,0.11,13.412395000000002,,0.648,1.0377393,7450.727074384688,8.511346000000001,8.510914999999999,15.610883,0.99811393,23.000002,,11000,1.0377719
550,1.0,549.9626,0.9999923000000001,9.400210793327119,23.88885,,8.820591,17.157787,10.7473,-62.119994999999996,551,10.647672,17.157787,0.11,13.410578,,0.648,1.0376531,7477.53161597252,8.511439999999999,8.560974,15.601870000000002,0.9981171999999998,23.021729,,11020,1.0377007
551,1.0,550.96277,0.9999923000000001,9.374300925512316,23.909746,,8.820075,17.157787,10.745241,-61.97780600000001,552,16.328943,17.157787,0.11,13.408764999999999,,0.648,1.0375948,7506.681390285492,8.511486999999999,8.536175,15.603183,0.99812096,23.043438000000002,,11040,1.0376294
552,1.0,551.9628,0.9999923000000001,9.387590042580218,23.93062,,8.819587,17.157787,10.743211,-61.834637,553,17.162346,17.157787,0.11,13.406954999999998,,0.648,1.0375097,7537.9046738147745,8.511558,8.549671,15.605998999999999,0.9981245000000001,23.065128,,11060,1.0375591999999998
553,1.0,552.96277,0.9999923000000001,9.395748354510998,23.951479,,8.81911,17.157787,10.741201,-61.696059999999996,554,14.898573,17.157787,0.11,13.405148,,0.648,1.0374384,7569.342751979828,8.511642,8.556182000000002,15.604719000000001,0.99812776,23.08679,,11080,1.0374888
554,1.0,553.9629,0.9999923000000001,9.351923085162056,23.97232,,8.818563000000001,17.157787,10.739119,-61.55262,555,17.873704999999998,17.157787,0.11,13.403344,,0.648,1.0373929,7604.528092622758,8.511648,8.515595,15.608804999999998,0.99813133,23.108438,,11100,1.0374186
555,1.0,554.9630000000001,0.9999923000000001,9.359272571810088,23.993141,,8.81803,17.157787,10.737055999999999,-61.402,556,22.157207,17.157787,0.11,13.401545,,0.648,1.0373236,7638.098077535628,8.511667999999998,8.521705,15.620579000000001,0.9981349,23.13007,,11120,1.0373493
556,1.0,555.9630000000001,0.9999923000000001,9.35277107348062,24.013948000000003,,8.817480999999999,17.157787,10.734982,-61.266426,557,14.076934,17.157787,0.11,13.399748,,0.648,1.0372494,7668.336924791335,8.51167,8.51266,15.617804999999999,0.99813825,23.151670000000003,,11140,1.0372791
557,1.0,556.96313,0.9999923000000001,9.40101877079875,24.034733,,8.817018,17.157787,10.732997,-61.123447,558,18.478216,17.157787,0.11,13.397954,,0.648,1.0371654000000001,7696.260786294936,8.511758,8.55901,15.622928,0.9981418,23.173262,,11160,1.0372099
558,1.0,557.96326,0.9999923000000001,9.36287646540398,24.0555,,8.816488,17.157787,10.730948,-60.98455,559,16.48353,17.157787,0.11,13.396163,,0.648,1.0371021,7727.657709598541,8.511775,8.520692,15.624464000000001,0.99814534,23.194832,,11180,1.0371417
559,1.0,558.9633,0.9999923000000001,9.371637838254571,24.076252,,8.815978999999999,17.157787,10.728926,-60.83955,560,20.175910000000002,17.157787,0.11,13.394376000000001,,0.648,1.0370349,7759.469894886017,8.511811,8.531575,15.632587,0.9981488000000002,23.216375,,11200,1.0370724
560,1.0,559.9633,0.9999923000000001,9.380758018016762,24.096982999999998,,8.815493,17.157787,10.726928,-60.69704,561,19.074461,17.157787,0.11,13.392591,,0.648,1.0369674999999998,7791.167012453078,8.511868,8.542816,15.638719,0.9981521000000001,23.237902,,11220,1.0370040999999999
561,1.0,560.9634,0.9999923000000001,9.292907729563343,24.1177,,8.814858000000001,17.157787,10.724784,-60.555374,562,18.883247,17.157787,0.11,13.390811,,0.648,1.036926,7824.0194272994995,8.511771000000001,8.459188000000001,15.644489000000002,0.9981555000000001,23.259404999999997,,11240,1.0369359
562,1.0,561.9635,0.9999923000000001,9.323956483606024,24.1384,,8.814280499999999,17.157787,10.7227,-60.412376,563,19.916151,17.157787,0.11,13.389033,,0.648,1.036843,7855.4138910770425,8.51173,8.489353,15.652073000000001,0.998159,23.280893,,11260,1.0368677
563,1.0,562.9635,0.9999923000000001,9.337786998700802,24.159077,,8.813723,17.157787,10.72064,-60.276109999999996,564,16.40418,17.157787,0.11,13.387259,,0.648,1.0367757,7879.1038806438455,8.511706,8.499317,15.653402999999999,0.9981621999999999,23.30236,,11280,1.0367994
564,1.0,563.9635,0.9999923000000001,9.350224777542383,24.17974,,8.813189,17.157787,10.718612,-60.132687,565,20.720203,17.157787,0.11,13.385487,,0.648,1.0367005999999999,7901.505934238434,8.511709,8.512512,15.662367000000001,0.9981655,23.323803,,11300,1.0367322
565,1.0,564.96375,0.9999923000000001,9.306389282285958,24.200385999999998,,8.812589,17.157787,10.7165165,-59.999435,566,15.259405,17.157787,0.11,13.3837185,,0.648,1.0366521999999998,7929.606492280959,8.51164,8.473614,15.6616535,0.9981691999999999,23.345238000000002,,11320,1.036665
566,1.0,565.9638,0.9999923000000001,9.31917932930974,24.221014,,8.812011,17.157787,10.714446,-59.863087,567,17.272316,17.157787,0.11,13.381953,,0.648,1.0365799999999998,7961.985121250153,8.51159,8.484674,15.664492000000001,0.9981725,23.366644,,11340,1.0365977
567,1.0,566.9639,0.9999923000000001,9.312694699995856,24.241626999999998,,8.811423,17.157787,10.712373,-59.725628,568,18.1783,17.157787,0.11,13.380191,,0.648,1.0365148000000002,7991.387088060378,8.511531,8.47872,15.668915,0.9981759,23.388030999999998,,11360,1.0365316
568,1.0,567.96387,0.9999923000000001,9.382821559888649,24.262218,,8.810953999999999,17.157787,10.7104225,-59.598198,569,12.743127000000001,17.157787,0.11,13.378432,,0.648,1.0364258,8018.401953697205,8.511589,8.544098,15.663767000000002,0.998179,23.409395,,11380,1.0364653
569,1.0,568.964,0.9999923000000001,9.376233235529938,24.282791,,8.810474000000001,17.157787,10.708466,-59.46024,570,19.004656,17.157787,0.11,13.376676999999999,,0.648,1.0363625,8051.7929327487955,8.511637,8.537481,15.669623000000001,0.9981824,23.43075,,11400,1.0363991
570,1.0,569.9641,0.9999923000000001,9.379583880888712,24.303352,,8.809997000000001,17.157787,10.706516,-59.325848,571,17.24166,17.157787,0.11,13.374923999999998,,0.648,1.0362973,8080.083991527557,8.511683999999999,8.538136999999999,15.672375,0.9981858,23.452078,,11420,1.0363328
571,1.0,570.9642,0.9999923000000001,9.360244027460924,24.323889,,8.809497,17.157787,10.704545,-59.1872,572,19.946314,17.157787,0.11,13.373173999999999,,0.648,1.036238,8116.091405630113,8.511706,8.523717999999999,15.679845000000002,0.9981890999999999,23.473392,,11440,1.0362666999999999
572,1.0,571.9642,0.9999923000000001,9.329189680727367,24.344416,,8.8089485,17.157787,10.70253,-59.05396700000001,573,17.119473,17.157787,0.11,13.371426999999999,,0.648,1.0361767,8144.9928913116455,8.511678,8.495177,15.682352999999999,0.99819225,23.494677,,11460,1.0362015
573,1.0,572.9642299999999,0.9999923000000001,9.33195874089233,24.364922,,8.808407,17.157787,10.700522,-58.922819999999994,574,16.189127,17.157787,0.11,13.369682999999998,,0.648,1.0361115,8173.543306827545,8.511652,8.498144,15.683233,0.9981955,23.515947,,11480,1.0361363000000001
574,1.0,573.9644,0.9999923000000001,9.31885213167256,24.38541,,8.807841,17.157787,10.698497,-58.79264499999999,575,15.892769,17.157787,0.11,13.367942999999999,,0.648,1.0360502,8209.428969621658,8.511603,8.483487,15.683594,0.998199,23.537205,,11500,1.0360711
575,1.0,574.9645,0.9999923000000001,9.329413025871977,24.405882000000002,,8.807293,17.157787,10.696489999999999,-58.661606000000006,576,16.645751999999998,17.157787,0.11,13.366204999999999,,0.648,1.0359771,8236.523010730743,8.511567999999999,8.492268,15.685260999999999,0.9982021999999999,23.55844,,11520,1.0360056999999998
