,SqrtESSClassic,ReturnMean,IWMax,ReturnMax,LQGsigma,MISE,Bound,IWNorm1,DenMISEMeanLog,IWLastEpisode,IWFirstEpisode,DenMISELogLast,ReturnLastEpisode,IWMin,TimeElapsed,LQGmu1,ReturnAbsMax,LQGmu01,URet,Iteration,ReturnMin,DenMISELogFirst,ReturnStepMax,IWMean,IWNorm2,TimestepsSoFar,target_sum_log_mean
491,19.969635,16.450945,2.553139,17.17703,0.11,16.939283,19.519756,503.5867,15.022120999999999,1.2769251,,6.8830037,16.430614000000002,,6652.810541391374,-1.0,17.17703,-1.0,18.122618342577677,492,,13.941374,0.9999979999999999,1.0235502,25.217623,9840,-34.167145
492,19.994657999999998,16.450895000000003,2.551671,17.17703,0.11,16.940756,19.517998000000002,504.66412,15.032379,1.3407027,,20.055813,16.426693,,6684.054148912429,-1.0,17.17703,-1.0,18.127797005870093,493,,13.939343,0.9999979999999999,1.0236595,25.239948000000002,9860,-34.056
493,20.019748999999997,16.451007999999998,2.5500898,17.17703,0.11,16.941248,19.51526,505.70575,15.037154000000001,1.3050373,,17.366892,16.505957000000002,,6712.056267738342,-1.0,17.17703,-1.0,18.209155050158863,494,,13.937318,0.9999979999999999,1.0236958,25.260345,9880,-33.95082
494,20.044853,16.451227,2.5484076,17.17703,0.11,16.939567999999998,19.510357,506.67834000000005,15.047525,1.2358248,,20.147827,16.559895,,6738.617129087447,-1.0,17.17703,-1.0,18.27043877257001,495,,13.935295000000002,0.9999979999999999,1.0235926,25.27723,9900,-33.84057
495,20.069742,16.45157,2.546617,17.17703,0.11,16.934910000000002,19.50251,507.5572,15.049776000000001,1.1414261,,16.140747,16.621157,,6765.932716846466,-1.0,17.17703,-1.0,18.341434327555486,496,,13.933276999999999,0.9999979999999999,1.0233008,25.28967,9920,-33.739005999999996
496,20.093948,16.451817000000002,2.5445366000000003,17.17703,0.11,16.942404,19.506912,508.80334000000005,15.028901999999999,1.5080236999999999,,4.652773000000001,16.5741,,6798.3076565265665,-1.0,17.17703,-1.0,18.290325581404534,497,,13.931263000000001,0.9999979999999999,1.0237492,25.321222,9940,-33.66043
497,20.116997,16.452011,2.542494,17.17703,0.11,16.953667000000003,19.515235999999998,510.16595,15.038148000000001,1.6252451,,19.609928,16.548460000000002,,6827.3402733802795,-1.0,17.17703,-1.0,18.258840844393248,498,,13.929253,0.9999979999999999,1.0244296999999998,25.359947000000002,9960,-33.55199
498,20.139376000000002,16.452053,2.5415921000000004,17.17703,0.11,16.965446,19.52417,511.5531,15.034257,1.6498065,,13.07254,16.472701999999998,,6858.616164684296,-1.0,17.17703,-1.0,18.180245540409814,499,,13.927247,0.9999979999999999,1.0251565,25.400644,9980,-33.45695
499,20.164078,16.452236,2.5405695,17.17703,0.11,16.96305,19.518639999999998,512.5062,15.041954,1.2143073,,18.857553,16.544191,,6883.921083450317,-1.0,17.17703,-1.0,18.254650454173404,500,,13.925245,0.9999979999999999,1.0250125,25.416794,10000,-33.35135
500,20.187898999999998,16.452536,2.5406713,17.17703,0.11,16.96838,19.520954,513.68787,15.030498000000001,1.4412405000000001,,9.277937,16.602283,,6908.99649477005,-1.0,17.17703,-1.0,18.31415176750195,501,,13.923245999999999,0.9999979999999999,1.0253251,25.445337,10020,-33.264846999999996
501,20.212204,16.452682,2.5406423,17.17703,0.11,16.96844,19.517942,514.7167,15.026613000000001,1.2859813,,13.055857000000001,16.526135999999997,,6934.340676784515,-1.0,17.17703,-1.0,18.23950047600945,502,,13.921253,0.9999979999999999,1.025332,25.46564,10040,-33.171394
502,20.233816,16.45301,2.5407488,17.17703,0.11,16.981432,19.528214000000002,516.12994,15.036021,1.6699831000000003,,19.733856,16.617835999999997,,6958.582180023193,-1.0,17.17703,-1.0,18.335714179854147,503,,13.919263,0.9999979999999999,1.0261033000000002,25.508284,10060,-33.064503
503,20.257841,16.453543,2.540715,17.17703,0.11,16.977076,19.520836,517.0115,15.039254000000001,1.1389513,,16.63898,16.722084,,6988.5864164829245,-1.0,17.17703,-1.0,18.438311431297354,504,,13.917276000000001,0.9999979999999999,1.0258164,25.52155,10080,-32.96495
504,20.282091,16.453585,2.5398452000000002,17.17703,0.11,16.972034,19.512753,517.8884,15.044765,1.1347791999999999,,17.796228,16.474532999999997,,7018.6790590286255,-1.0,17.17703,-1.0,18.174870378276605,505,,13.915295,0.9999979999999999,1.0255216,25.534271,10100,-32.86358
505,20.297415,16.453846,2.5406907000000003,17.17703,0.11,16.995704999999997,19.534506,519.6332,15.033335000000001,2.0018978,,9.235736,16.586016,,7047.759915113448,-1.0,17.17703,-1.0,18.298922813246925,506,,13.913317000000001,0.9999979999999999,1.0269431,25.600954,10120,-32.778263
506,20.321114,16.454,2.5412092,17.17703,0.11,16.998756,19.534595,520.75507,15.027523,1.3776264999999999,,12.060539,16.532135,,7073.632562398911,-1.0,17.17703,-1.0,18.231375608130158,507,,13.911342000000001,0.9999979999999999,1.0271304,25.626305,10140,-32.68846
507,20.344954,16.454197,2.5415802000000003,17.17703,0.11,16.99567,19.52854,521.6871,15.032618,1.188735,,17.589373000000002,16.55349,,7104.006178140641,-1.0,17.17703,-1.0,18.268224197415922,508,,13.909370999999998,0.9999979999999999,1.0269431,25.642088,10160,-32.588436
508,20.368843,16.454472,2.5418007,17.17703,0.11,16.993319,19.523216,522.6383,15.037934,1.2075931,,17.712612,16.593714000000002,,7128.716718435288,-1.0,17.17703,-1.0,18.307188051375515,509,,13.907404999999999,0.9999979999999999,1.0267943000000002,25.658714,10180,-32.48854
509,20.392889999999998,16.454695,2.5415509999999997,17.17703,0.11,16.993607,19.520521,523.67255,15.046662,1.2906673,,19.461138000000002,16.568414999999998,,7161.024437427521,-1.0,17.17703,-1.0,18.286800601484988,510,,13.905442,0.9999979999999999,1.0268089,25.679173000000002,10200,-32.385532
510,20.416763,16.454964,2.5416819999999998,17.17703,0.11,16.992233,19.516192999999998,524.6537,15.047151000000001,1.2379008999999999,,15.269697,16.5917,,7197.6017780303955,-1.0,17.17703,-1.0,18.306286327762248,511,,13.903483,0.9999979999999999,1.0267196,25.697203,10220,-32.291157
511,20.440622,16.455181,2.5416697999999998,17.17703,0.11,16.989967,19.51098,525.609,15.060867000000002,1.2105172,,22.044235,16.566664000000003,,7228.837335348128,-1.0,17.17703,-1.0,18.277670103324365,512,,13.901527999999999,0.9999979999999999,1.0265800999999999,25.713943,10240,-32.18398
512,20.463875,16.455364000000003,2.541871,17.17703,0.11,16.995160000000002,19.513308,526.7966299999999,15.069101000000002,1.4420036,,19.258501000000003,16.548254,,7258.836538076402,-1.0,17.17703,-1.0,18.254482168895983,513,,13.899576999999999,0.9999979999999999,1.026894,25.74276,10260,-32.08229
513,20.487078,16.455406,2.5410857000000004,17.17703,0.11,16.986477,19.501773999999997,527.5583,15.063382999999998,1.016938,,12.103971000000001,16.477913,,7288.223587036133,-1.0,17.17703,-1.0,18.178521556866325,514,,13.89763,0.9999979999999999,1.026378,25.750784,10280,-31.995676
514,20.510195,16.455719000000002,2.54166,17.17703,0.11,16.99116,19.503622,528.7245,15.061496,1.4213896000000001,,14.064710999999999,16.616243,,7322.1320695877075,-1.0,17.17703,-1.0,18.330632948207658,515,,13.895685999999998,0.9999979999999999,1.0266495,25.778617999999998,10300,-31.90483
515,20.533873,16.45571,2.5416793999999996,17.17703,0.11,16.989382,19.498947,529.7030599999999,15.062173000000001,1.2303436,,15.384422,16.451254000000002,,7351.156921625136,-1.0,17.17703,-1.0,18.154991800679138,516,,13.893745999999998,0.9999979999999999,1.0265564,25.796549,10320,-31.812096
516,20.555017000000003,16.455778,2.5415704,17.17703,0.11,16.975512,19.482494,530.29913,15.059308999999999,0.8489901,,13.555442000000001,16.490470000000002,,7383.856753587724,-1.0,17.17703,-1.0,18.20411871865161,517,,13.891810000000001,0.9999979999999999,1.0257237,25.799011,10340,-31.723986
517,20.578638,16.455894,2.5413232000000003,17.17703,0.11,16.972242,19.476349,531.22473,15.061174,1.1776319,,16.000223000000002,16.515753,,7411.5424988269815,-1.0,17.17703,-1.0,18.226548421206093,518,,13.889876999999998,0.9999979999999999,1.0255303,25.814377,10360,-31.630878000000003
518,20.601912,16.456038,2.5409741,17.17703,0.11,16.966063000000002,19.46734,532.0577400000001,15.06666,1.0845563,,17.882772,16.530195000000003,,7440.081850290298,-1.0,17.17703,-1.0,18.236797136980737,519,,13.887948999999999,0.9999979999999999,1.0251595,25.82565,10380,-31.534668
519,20.62578,16.456247,2.5401263,17.17703,0.11,16.96475,19.463133,533.0404,15.062536999999999,1.2339641000000001,,12.898806,16.566254,,7465.064867973328,-1.0,17.17703,-1.0,18.274315548108557,520,,13.886023999999999,0.9999979999999999,1.0250777,25.843407,10400,-31.448209999999996
520,20.649597,16.4563,2.5391333,17.17703,0.11,16.965892999999998,19.461393,534.1067,15.055975,1.3184236,,11.618664,16.483292000000002,,7496.8526792526245,-1.0,17.17703,-1.0,18.18861310385916,521,,13.884103,0.9999979999999999,1.0251567,25.865236,10420,-31.364424
521,20.671385,16.45665,2.5380244,17.17703,0.11,16.953512,19.446382999999997,534.73645,15.050711999999999,0.88192564,,12.283392999999998,16.639122,,7525.673744916917,-1.0,17.17703,-1.0,18.351009533026065,522,,13.882185,0.9999979999999999,1.0243993,25.868439000000002,10440,-31.280476
522,20.695297,16.456532,2.5367975,17.17703,0.11,16.952548999999998,19.44254,535.7422,15.050298000000002,1.2569405,,14.8098755,16.393703,,7548.573239803314,-1.0,17.17703,-1.0,18.094616157069762,523,,13.880272,0.9999979999999999,1.0243636,25.887145999999998,10460,-31.191340000000004
523,20.719135,16.456703,2.53546,17.17703,0.11,16.949305,19.436429999999998,536.6639,15.059117,1.1725755,,19.647354,16.546726,,7580.522540807725,-1.0,17.17703,-1.0,18.26001519180017,524,,13.878362,0.9999979999999999,1.0241677,25.901848,10480,-31.093464
524,20.742682000000002,16.456741,2.5340047,17.17703,0.11,16.943367000000002,19.427670000000003,537.50433,15.071577,1.0910069,,21.576649,16.477468,,7605.658078432082,-1.0,17.17703,-1.0,18.186459558236283,525,,13.876454,0.9999979999999999,1.0238178,25.912962,10500,-30.992434000000003
525,20.73904,16.456960000000002,2.5533533,17.17703,0.11,16.98384,19.46858,539.8109,15.070719,2.5533533,,14.596831,16.571491,,7639.316265106201,-1.0,17.17703,-1.0,18.277754644122933,526,,13.874552,0.9999979999999999,1.0262564,26.028732,10520,-30.903090000000002
526,20.761116,16.457157000000002,2.5589454,17.17703,0.11,16.980857999999998,19.462954,540.7412,15.069861999999999,1.1710087,,14.593238000000001,16.560991,,7662.7721400260925,-1.0,17.17703,-1.0,18.272982700530086,527,,13.872651999999999,0.9999979999999999,1.0260744000000002,26.045864,10540,-30.815569
527,20.783314,16.457067000000002,2.564337,17.17703,0.11,16.980864999999998,19.460312,541.7782,15.073575,1.2778806999999999,,17.005106,16.409912,,7686.766656637193,-1.0,17.17703,-1.0,18.10935863590739,528,,13.870757000000001,0.9999979999999999,1.026095,26.067942000000002,10560,-30.723663000000002
528,20.800276,16.457174,2.5713529999999998,17.17703,0.11,16.997729999999997,19.475154999999997,543.34717,15.070416,1.8076656000000002,,13.376619,16.512554,,7713.915504693986,-1.0,17.17703,-1.0,18.227416634136503,529,,13.868865,0.9999979999999999,1.0271213,26.122114,10580,-30.638195
529,20.821747,16.457596,2.5781598,17.17703,0.11,16.994958999999998,19.469828,544.27625,15.071034,1.1651758999999997,,15.370392,16.680533999999998,,7742.700621604919,-1.0,17.17703,-1.0,18.396563373717,530,,13.866976000000001,0.9999979999999999,1.0269363,26.139797,10600,-30.550125
530,20.843622,16.457667999999998,2.583986,17.17703,0.11,16.993679999999998,19.46595,545.2658700000001,15.067226000000002,1.2274337,,13.022964,16.496471,,7777.154107570648,-1.0,17.17703,-1.0,18.20383576794297,531,,13.865091,0.9999979999999999,1.0268661000000001,26.159843,10620,-30.466772
531,20.85574,16.457754,2.591345,17.17703,0.11,17.017456,19.48829,547.0624,15.067611,2.0342957999999998,,15.244578,16.504238,,7804.752377271651,-1.0,17.17703,-1.0,18.21048910244583,532,,13.86321,0.9999979999999999,1.0283127,26.230783000000002,10640,-30.37851
532,20.85356,16.458101,2.5985787,17.17703,0.11,16.978607,19.4497,546.8393599999999,15.058926000000001,0.013345016000000001,,10.410095,16.64206,,7829.0704526901245,-1.0,17.17703,-1.0,18.363756704535906,533,,13.861332,0.9999979999999999,1.025965,26.22283,10660,-30.309078000000003
533,20.874855,16.458164,2.6055865000000002,17.17703,0.11,16.976622,19.445194,547.80505,15.050624,1.2019722,,10.600256,16.492262,,7851.954246520996,-1.0,17.17703,-1.0,18.196699726158684,534,,13.859457,0.9999979999999999,1.0258521999999999,26.242340000000002,10680,-30.231091999999997
534,20.896227,16.458267000000003,2.612359,17.17703,0.11,16.976774,19.442822,548.83844,15.054788,1.2702841999999999,,17.25279,16.512463,,7885.65113401413,-1.0,17.17703,-1.0,18.216998477764328,535,,13.857585999999998,0.9999979999999999,1.0258663000000001,26.264954,10700,-30.140875
535,20.917595000000002,16.458397,2.6189046,17.17703,0.11,16.974787,19.438316,549.80133,15.062826000000001,1.200515,,19.337767000000003,16.528214000000002,,7910.033580780029,-1.0,17.17703,-1.0,18.24410146156062,536,,13.855719,0.9999979999999999,1.0257486999999998,26.284157,10720,-30.047224
536,20.938921,16.458417999999998,2.6252212999999998,17.17703,0.11,16.97166,19.432679999999998,550.7312,15.067834,1.1680018,,17.726727,16.468702,,7936.296939373016,-1.0,17.17703,-1.0,18.175921156530144,537,,13.853855,0.9999979999999999,1.0255702,26.301794,10740,-29.95699
537,20.960138,16.458641,2.631312,17.17703,0.11,16.967436,19.425964,551.6171,15.073264000000002,1.1244203000000002,,17.963612,16.579191,,7965.635702610016,-1.0,17.17703,-1.0,18.291191261995227,538,,13.8519945,0.9999979999999999,1.0253106,26.317435999999997,10760,-29.866726
538,20.981497,16.45894,2.6371830000000003,17.17703,0.11,16.964195,19.420220999999998,552.5318599999999,15.071582999999999,1.1536007,,14.142187,16.619637,,7990.3542313575745,-1.0,17.17703,-1.0,18.3294200020045,539,,13.850138000000001,0.9999979999999999,1.0251055,26.334244,10780,-29.783863
539,21.002628,16.459173,2.6428251,17.17703,0.11,16.958879999999997,19.412434,553.381,15.080588,1.0882303,,19.90999,16.584332999999997,,8016.861353397369,-1.0,17.17703,-1.0,18.302511277167312,540,,13.848284,0.9999979999999999,1.0247796,26.348177000000003,10800,-29.690748
540,21.008825,16.45936,2.6500482999999995,17.17703,0.11,16.98903,19.441862,555.3895,15.066766000000001,2.2451205,,7.577412,16.561232,,8045.880674362183,-1.0,17.17703,-1.0,18.27559314031362,541,,13.846434,0.9999979999999999,1.026598,26.436009999999996,10820,-29.619318
541,21.029316,16.459533999999998,2.6570099999999996,17.17703,0.11,16.983349,19.43379,556.2297,15.06964,1.0768102,,16.5985,16.553376999999998,,8075.10892176628,-1.0,17.17703,-1.0,18.264851573237515,542,,13.844586999999999,0.9999979999999999,1.026254,26.450203000000002,10840,-29.532875
542,21.050228,16.459873,2.6637082000000003,17.17703,0.11,16.980642,19.428648000000003,557.16016,15.076529500000001,1.1676098,,18.785446,16.64424,,8104.793569564819,-1.0,17.17703,-1.0,18.358595610316762,543,,13.842744,0.9999979999999999,1.0260776,26.46813,10860,-29.442590000000003
543,21.071272,16.459818,2.6701427000000004,17.17703,0.11,16.978617,19.42418,558.1283,15.080259,1.2058598999999999,,17.079624,16.429857000000002,,8138.3859655857095,-1.0,17.17703,-1.0,18.135119253812608,544,,13.840904,0.9999979999999999,1.0259711999999999,26.487640000000003,10880,-29.355729999999998
544,21.09206,16.460207,2.676325,17.17703,0.11,16.974,19.417151999999998,558.9939,15.0865755,1.1040357,,18.495945000000003,16.671501,,8172.253832101823,-1.0,17.17703,-1.0,18.393182638465078,545,,13.839067000000002,0.9999979999999999,1.0256768,26.502575,10900,-29.266768
545,21.113188,16.460352,2.6822376,17.17703,0.11,16.971785999999998,19.412492999999998,559.94714,15.082507000000001,1.1920749,,12.84048,16.539694,,8201.169575691223,-1.0,17.17703,-1.0,18.248019414817293,546,,13.837234,0.9999979999999999,1.0255442,26.521202000000002,10920,-29.188364
546,21.133318,16.46068,2.6878967,17.17703,0.11,16.963423000000002,19.401804000000002,560.69073,15.078207,0.9831209999999999,,12.705682000000001,16.639639000000003,,8230.638887166977,-1.0,17.17703,-1.0,18.35486150179121,547,,13.835404,0.9999979999999999,1.0250288,26.531126,10940,-29.110865000000004
547,21.141029999999997,16.46098,2.6955285,17.17703,0.11,16.991467999999998,19.42896,562.6343,15.082719,2.1797519,,17.525002999999998,16.624405,,8255.039564371109,-1.0,17.17703,-1.0,18.33488974132633,548,,13.833578,0.9999979999999999,1.0267049000000001,26.613382,10960,-29.023262
548,21.161386,16.461354999999998,2.7028701,17.17703,0.11,16.98919,19.424335,563.577,15.084836,1.1769965,,16.219053,16.666657999999998,,8282.63888835907,-1.0,17.17703,-1.0,18.37704862779775,549,,13.831755,0.9999979999999999,1.0265520000000001,26.63233,10980,-28.939487
549,21.181911,16.461538,2.7098567000000005,17.17703,0.11,16.990206,19.422992999999998,564.63617,15.086658499999999,1.2944441999999998,,16.060463000000002,16.561508,,8312.524239778519,-1.0,17.17703,-1.0,18.264905533290587,550,,13.829935,0.9999979999999999,1.0266111999999998,26.656527,11000,-28.85616
550,21.202148,16.461788000000002,2.7165532000000003,17.17703,0.11,16.985405,19.41587,565.4994,15.078544,1.1000776,,10.589252,16.60025,,8338.875065088272,-1.0,17.17703,-1.0,18.313244642780106,551,,13.828118,0.9999979999999999,1.0263147,26.671796999999998,11020,-28.78337
551,21.221432,16.462108999999998,2.7229676,17.17703,0.11,16.976198,19.404455,566.2135599999999,15.081012,0.9515023000000001,,16.415561999999998,16.637732999999997,,8365.50974059105,-1.0,17.17703,-1.0,18.35317518496793,552,,13.826305,0.9999979999999999,1.0257492,26.681213,11040,-28.700573
552,21.23943,16.462404,2.729452,17.17703,0.11,16.988813,19.415012,567.65283,15.083956,1.6764617,,16.68319,16.626717000000003,,8393.016790628433,-1.0,17.17703,-1.0,18.338165645789193,553,,13.824495,0.9999979999999999,1.026497,26.726370000000003,11060,-28.616564
553,21.260105,16.462785999999998,2.7356384,17.17703,0.11,16.988020000000002,19.41186,568.64355,15.083363,1.2292928,,14.728887,16.672823,,8428.855815887451,-1.0,17.17703,-1.0,18.38363287625083,554,,13.822688000000001,0.9999979999999999,1.0264324,26.746977,11080,-28.536959000000003
554,21.280952,16.462920999999998,2.7410312,17.17703,0.11,16.990374,19.411839,569.7497599999999,15.087964000000001,1.3465097,,17.611763,16.538301,,8468.569713830948,-1.0,17.17703,-1.0,18.25256163497093,555,,13.820885,0.9999979999999999,1.0265761999999998,26.772757000000002,11100,-28.45233
555,21.301643,16.463316,2.7461305,17.17703,0.11,16.985664,19.404778,570.6093,15.100617000000002,1.1025101000000002,,22.096262,16.682575,,8490.686532974243,-1.0,17.17703,-1.0,18.399487444053094,556,,13.819085000000001,0.9999979999999999,1.0262758,26.787104,11120,-28.360321000000003
556,21.308815,16.46341,2.7522892999999997,17.17703,0.11,17.013548,19.431847,572.5785,15.097470000000001,2.210795,,13.322056,16.515673,,8519.397171020508,-1.0,17.17703,-1.0,18.228048364763172,557,,13.817287,0.9999979999999999,1.0279684999999998,26.870499,11140,-28.283072999999998
557,21.329521,16.463772,2.7580543,17.17703,0.11,17.014297,19.430248000000002,573.62274,15.103193,1.286975,,18.262249,16.66685,,8554.919156074524,-1.0,17.17703,-1.0,18.37636856459928,558,,13.815494000000001,0.9999979999999999,1.0279976999999998,26.893371999999996,11160,-28.198241999999997
558,21.34984,16.463812,2.7634912,17.17703,0.11,17.008472,19.422125,574.4581,15.10564,1.0796833000000001,,16.443293,16.484604,,8588.643504619598,-1.0,17.17703,-1.0,18.198272693023416,559,,13.813704000000001,0.9999979999999999,1.0276531999999998,26.906903999999997,11180,-28.117296000000003
559,21.364310999999997,16.464024,2.7699924,17.17703,0.11,17.026953,19.43897,576.1073,15.113673,1.8919418999999997,,19.577095,16.582512,,8621.405402421951,-1.0,17.17703,-1.0,18.29768005573171,560,,13.811916,0.9999979999999999,1.0287629999999999,26.965871999999997,11200,-28.029968
560,21.384678,16.464126999999998,2.7761517,17.17703,0.11,17.025420999999998,19.43514,577.08606,15.120495000000002,1.220684,,18.911362,16.521914000000002,,8645.805149078371,-1.0,17.17703,-1.0,18.22921291045807,561,,13.810132000000001,0.9999979999999999,1.0286739,26.98596,11220,-27.944940000000003
561,21.405016,16.464512,2.7819637999999998,17.17703,0.11,17.022364000000003,19.429794,578.0018299999999,15.12704,1.1589433,,18.772005,16.680676000000002,,8673.07199549675,-1.0,17.17703,-1.0,18.399129756092165,562,,13.8083515,0.9999979999999999,1.028473,27.003103000000003,11240,-27.860570000000003
562,21.421395999999998,16.464796,2.7881975,17.17703,0.11,17.037485,19.443075,579.53656,15.134642999999999,1.7775217,,19.378542000000003,16.624996,,8704.260929822922,-1.0,17.17703,-1.0,18.33084116177524,563,,13.806573,0.9999979999999999,1.0293722,27.054098,11260,-27.774642999999998
563,21.441294,16.464813,2.7940723999999997,17.17703,0.11,17.031734,19.435091,580.3749,15.136868,1.08192,,16.36156,16.474012,,8733.627614021301,-1.0,17.17703,-1.0,18.185839201860336,564,,13.804799,0.9999979999999999,1.0290334,27.06809,11280,-27.695261
564,21.461527,16.465187,2.7995963,17.17703,0.11,17.027834,19.428925,581.2621,15.1466465,1.1316602,,20.63256,16.676773,,8757.301356554031,-1.0,17.17703,-1.0,18.392265974118036,565,,13.803026999999998,0.9999979999999999,1.0287825000000002,27.083909999999996,11300,-27.608545
565,21.482128,16.465329999999998,2.8047137,17.17703,0.11,17.026754,19.425542999999998,582.2542,15.1465845,1.2376022,,15.082060999999998,16.545707999999998,,8788.026185274124,-1.0,17.17703,-1.0,18.251139110913513,566,,13.801259,0.9999979999999999,1.0287176,27.104121999999997,11320,-27.531805
566,21.497688,16.465526999999998,2.8112211,17.17703,0.11,17.042585,19.439638000000002,583.82245,15.149401999999998,1.8123278999999999,,16.716951,16.576628,,8820.508939027786,-1.0,17.17703,-1.0,18.288101640884896,567,,13.799494000000001,0.9999979999999999,1.0296691999999998,27.157452000000003,11340,-27.451684999999998
567,21.50899,16.465757,2.818469,17.17703,0.11,17.064566,19.46036,585.6008,15.153620000000002,2.0179183000000003,,17.51407,16.595894,,8845.977588891983,-1.0,17.17703,-1.0,18.30645691671768,568,,13.797731,0.9999979999999999,1.0309873999999999,27.225864,11360,-27.370195000000002
568,21.52872,16.465942000000002,2.8251779999999997,17.17703,0.11,17.064411,19.458008,586.6249,15.149085999999999,1.2647419,,12.543637,16.570803,,8875.777698993683,-1.0,17.17703,-1.0,18.278724883464264,569,,13.795973000000002,0.9999979999999999,1.0309752,27.248478000000002,11380,-27.298582
569,21.548424,16.466143,2.8315057999999995,17.17703,0.11,17.061273999999997,19.452682,587.54565,15.1557,1.1636391000000001,,18.888820000000003,16.581295,,8907.99681687355,-1.0,17.17703,-1.0,18.289840680753926,570,,13.794216,0.9999979999999999,1.0307819,27.266294,11400,-27.216255
570,21.568642,16.46627,2.83679,17.17703,0.11,17.062534,19.451701999999997,588.6209,15.158979,1.3207531000000001,,16.997416,16.538551000000002,,8951.888943433762,-1.0,17.17703,-1.0,18.247816360979854,571,,13.792464,0.9999979999999999,1.0308597,27.290588,11420,-27.137372999999997
571,21.588772,16.466442,2.8413901000000004,17.17703,0.11,17.057297,19.444237,589.4698,15.167299,1.0985596000000002,,19.886908,16.564826999999998,,8980.483683109283,-1.0,17.17703,-1.0,18.272166141390194,572,,13.790714000000001,0.9999979999999999,1.0305415,27.304462,11440,-27.054083000000002
572,21.605682,16.466515,2.8460846,17.17703,0.11,17.070957,19.456028,590.9778,15.169835,1.7590326,,16.59111,16.507544,,9007.206429958344,-1.0,17.17703,-1.0,18.21798244827195,573,,13.788967000000001,0.9999979999999999,1.0313748,27.352885999999998,11460,-26.97601
573,21.62627,16.466735999999997,2.85036,17.17703,0.11,17.070656,19.453457,591.99536,15.17131,1.2702491000000002,,15.985260999999998,16.593521,,9033.18997502327,-1.0,17.17703,-1.0,18.304722487187664,574,,13.787223999999998,0.9999979999999999,1.0313509,27.3739,11480,-26.899853000000004
574,21.646929999999998,16.466982,2.8543642000000005,17.17703,0.11,17.07096,19.451485,593.0328,15.172238,1.2913321000000002,,15.672742999999999,16.608047,,9063.03549170494,-1.0,17.17703,-1.0,18.321509561114322,575,,13.785483,0.9999979999999999,1.0313613000000001,27.395699,11500,-26.824493
575,21.667507,16.466972,2.8580222,17.17703,0.11,17.066698000000002,19.444963,593.9219,15.174679000000001,1.1437906999999998,,16.546751,16.4627,,9089.20305466652,-1.0,17.17703,-1.0,18.171609661389308,576,,13.783745999999999,0.9999979999999999,1.0311143,27.410715000000003,11520,-26.748112
576,21.68842,16.466911,2.8613086,17.17703,0.11,17.06577,19.441742,594.92993,15.171498999999999,1.2634556000000001,,13.309239000000002,16.430813,,9122.36508989334,-1.0,17.17703,-1.0,18.124867544741853,577,,13.782010999999999,0.9999979999999999,1.0310744,27.430765,11540,-26.677452000000002
577,21.708637,16.467243,2.864257,17.17703,0.11,17.058529,19.43229,595.7013,15.175495999999999,1.0278524,,17.45114,16.659418,,9153.579206466677,-1.0,17.17703,-1.0,18.37562897981997,578,,13.780279,0.9999979999999999,1.0306251,27.44075,11560,-26.600246000000002
578,21.728727,16.467562,2.8668807000000003,17.17703,0.11,17.050306,19.421871,596.43823,15.177420999999999,0.9937558000000001,,16.259075,16.651032999999998,,9179.978398799896,-1.0,17.17703,-1.0,18.369675369610235,579,,13.77855,0.9999979999999999,1.0301179,27.449293,11580,-26.525452
579,21.749384,16.467922,2.8691726,17.17703,0.11,17.044044,19.413357,597.24084,15.175704000000001,1.0597702,,14.153017000000002,16.67674,,9198.343618392944,-1.0,17.17703,-1.0,18.393781853779913,580,,13.776825,0.9999979999999999,1.0297256,27.460127000000004,11600,-26.454449
580,21.770744,16.468,2.8711271000000003,17.17703,0.11,17.04265,19.409637,598.2245,15.179479,1.241019,,17.338614,16.513704,,9231.631740093233,-1.0,17.17703,-1.0,18.214768441162622,581,,13.775103,0.9999979999999999,1.0296463,27.478367,11620,-26.377954
581,21.792309,16.468115,2.8725183,17.17703,0.11,17.040598000000003,19.405243,599.1831,15.186503,1.2168392,,19.238985,16.535823999999998,,9253.319055318832,-1.0,17.17703,-1.0,18.241057403564753,582,,13.773382000000002,0.9999979999999999,1.0295242,27.495165000000004,11640,-26.298532
582,21.813595,16.468365,2.8736062,17.17703,0.11,17.035152,19.397491,600.0167,15.183352,1.0930991,,13.3202,16.612589,,9281.819720983503,-1.0,17.17703,-1.0,18.326172968742203,583,,13.771666,0.9999979999999999,1.0291881999999999,27.50655,11660,-26.229746000000002
583,21.835459,16.468472,2.8742417999999996,17.17703,0.11,17.033787,19.39376,600.9993,15.184644,1.2422197,,15.90904,16.529816,,9311.569949150084,-1.0,17.17703,-1.0,18.24405802288448,584,,13.769951999999998,0.9999979999999999,1.0291084000000001,27.524008000000002,11680,-26.15656
584,21.857243,16.468597,2.8745928,17.17703,0.11,17.029741,19.387362,601.88605,15.187142000000001,1.1470984,,16.616816,16.543169,,9340.319626808168,-1.0,17.17703,-1.0,18.258946049607406,585,,13.768241,0.9999979999999999,1.028865,27.537146000000003,11700,-26.082579
585,21.87906,16.468767,2.8746723999999997,17.17703,0.11,17.025259,19.38053,602.7551,15.191223,1.1295081,,17.549124,16.567510000000002,,9376.989787578585,-1.0,17.17703,-1.0,18.27868449336797,586,,13.766532999999999,0.9999979999999999,1.0285923000000001,27.549406,11720,-26.007296
