,Iteration,IWMax,ReturnAbsMax,IWNorm2,DenMISEMeanLog,target_sum_log_mean,IWLastEpisode,ReturnMax,ReturnLastEpisode,LQGmu1,LQGsigma,IWNorm1,IWMean,TimestepsSoFar,TimeElapsed,ReturnMin,SqrtESSClassic,IWMin,Bound,IWFirstEpisode,ReturnMean,DenMISELogLast,LQGmu01,ReturnStepMax,MISE,URet,DenMISELogFirst
773,774,1.6046063999999998,17.305695,34.853559999999995,13.535189,-213.84671,1.5583066,17.305695,8.552049,0.964,0.11,773.2385,0.99901617,15480,15940.887126922607,,22.185351999999998,,10.858957,,9.973466,12.790506,0.198,0.999999,8.5188055,9.393598755888533,9.57519
774,775,1.6033559,17.305695,34.86427,13.53372,-213.5542,1.5945444,17.305695,8.517521,0.964,0.11,774.26373,0.99904996,15500,15970.417613983154,,22.207943,,10.856846,,9.971588,12.3989935,0.198,0.999999,8.519075,9.353377472511225,9.573898
775,776,1.6021101,17.305695,34.873492999999996,13.535718,-213.25898999999998,1.5602040000000001,17.305695,8.553297,0.964,0.11,775.2557400000001,0.9990409,15520,16019.509040117264,,22.230516,,10.854449,,9.969759,15.084567999999999,0.198,0.999999,8.519052499999999,9.39325285297508,9.572609
776,777,1.6008692,17.305695,34.877514,13.536416000000001,-212.96593,1.4376795,17.305695,8.579218,0.964,0.11,776.12634,0.9988756,15540,16053.645339965818,,22.252914,,10.850786,,9.96797,14.078001,0.198,0.999999,8.51774,9.420745648475435,9.5713215
777,778,1.5996337999999999,17.305695,34.88823,13.539407999999998,-212.67119,1.5898085,17.305695,8.520494,0.964,0.11,777.1507,0.99890834,15560,16087.4918820858,,22.27544,,10.848694,,9.966109,15.865953,0.198,0.999999,8.518007,9.358989778229915,9.570035
778,779,1.5984038999999999,17.305695,34.89908,13.544092000000001,-212.37552000000002,1.5913435,17.305695,8.51318,0.964,0.11,778.1775,0.99894416,15580,16129.75324177742,,22.297937,,10.846622,,9.964245,17.191557,0.198,0.999999,8.518286999999999,9.35154289827079,9.56875
779,780,1.597178,17.305695,34.90938,13.547908999999999,-212.0815,1.5780082,17.305695,8.536703,0.964,0.11,779.19214,0.9989643,15600,16157.298852443697,,22.320421,,10.844469,,9.962414,16.521639999999998,0.198,0.999999,8.518478,9.376389766253775,9.567468
780,781,1.5959584999999998,17.305695,34.92005,13.549297,-211.79062000000002,1.5845453999999999,17.305695,8.525091999999999,0.964,0.11,780.2144,0.9989940999999999,15620,16199.774861097336,,22.342876,,10.842382,,9.960573,14.633065,0.198,0.999999,8.51873,9.362144565834068,9.566187
781,782,1.5947428,17.305695,34.930126,13.556291,-211.49489,1.5701181999999998,17.305695,8.541304,0.964,0.11,781.2233,0.9990068000000001,15640,16244.262036085127,,22.365316,,10.840188000000001,,9.958758,19.020372000000002,0.198,0.999999,8.518867,9.384405002501278,9.564907
782,783,1.5935327,17.305695,34.940994,13.563804999999999,-211.19936,1.5860739,17.305695,8.516592999999999,0.964,0.11,782.24927,0.9990412000000001,15660,16289.571797132492,,22.387722,,10.838139,,9.956917,19.440983,0.198,0.999999,8.51914,9.35497577431424,9.563628999999999
783,784,1.5923272,17.305695,34.95147,13.565311999999999,-210.91057,1.5761583000000001,17.305695,8.532923,0.964,0.11,783.2664,0.9990643,15680,16336.959608316422,,22.410114,,10.836030000000001,,9.955100999999999,14.748638,0.198,0.999999,8.519349,9.371151508553188,9.562352
784,785,1.5911263999999998,17.305695,34.960583,13.565839000000002,-210.62352,1.5441653999999998,17.305695,8.554541,0.964,0.11,784.25256,0.9990479,15700,16376.292884111404,,22.432479999999998,,10.833636,,9.953317,13.979182000000002,0.198,0.999999,8.519264999999999,9.39547497279162,9.561078
785,786,1.5899303999999999,17.305695,34.97167,13.569973000000001,-210.33359,1.5868303999999998,17.305695,8.494846,0.964,0.11,785.2825,0.9990870999999999,15720,16411.247160196304,,22.454819,,10.831605,,9.951461,16.817364,0.198,0.999999,8.519536,9.330626401239883,9.559805
786,787,1.5887399,17.305695,34.981429999999996,13.575438,-210.04306,1.5558149,17.305695,8.548036999999999,0.964,0.11,786.2825,0.9990882999999999,15740,16451.009634017944,,22.477139,,10.829361,,9.949677000000001,17.870085,0.198,0.999999,8.519588,9.390597842693586,9.558534
787,788,1.5875540000000001,17.305695,34.99236,13.576135,-209.75801,1.5805897,17.305695,8.510534,0.964,0.11,787.3085,0.99912244,15760,16506.584094524384,,22.49944,,10.82733,,9.947851,14.126752999999999,0.198,0.999999,8.519846000000001,9.349513572221294,9.557263
788,789,1.5863726999999999,17.305695,35.003479999999996,13.577945000000001,-209.47255,1.5834261,17.305695,8.494442,0.964,0.11,788.33826,0.9991613000000001,15780,16536.114768505096,,22.521711,,10.825314500000001,,9.946010000000001,15.004925,0.198,0.999999,8.520113,9.328150331222485,9.555995
789,790,1.5851961,17.305695,35.014668,13.580276999999999,-209.1873,1.583633,17.305695,8.478877,0.964,0.11,789.36914,0.9992014000000001,15800,16579.449867725372,,22.543957000000002,,10.823288,,9.944152,15.421102,0.198,0.999999,8.520361,9.313708144564977,9.5547285
790,791,1.5840242,17.305695,35.018944,13.582034,-208.90344,1.4213083,17.305695,8.577408,0.964,0.11,790.2389,0.9990378000000001,15820,16606.395762443542,,22.56604,,10.819728999999999,,9.942424,14.970603,0.198,0.999999,8.519055999999999,9.422062348053943,9.553464
791,792,1.5828569,17.305695,35.029216999999996,13.586618,-208.61739,1.5600998,17.305695,8.545657,0.964,0.11,791.2488,0.9990515,15840,16650.09408545494,,22.588252999999998,,10.81762,,9.940660000000001,17.214367000000003,0.198,0.999999,8.519210000000001,9.381814061769258,9.5522
792,793,1.5816941999999998,17.305695,35.04034,13.592469,-208.33075,1.5778126000000001,17.305695,8.500523,0.964,0.11,792.27734,0.9990886999999998,15860,16687.186750411987,,22.610435,,10.815632,,9.938845,18.227543,0.198,0.999999,8.519476,9.33787623104592,9.550939
793,794,1.5805361,17.305695,35.051629999999996,13.592144000000001,-208.05101000000002,1.5801028999999998,17.305695,8.456009,0.964,0.11,793.3093,0.99913013,15880,16721.586642026898,,22.632595000000002,,10.813597,,9.936977,13.337192000000002,0.198,0.999999,8.519689,9.291294430442687,9.549678
794,795,1.5793834999999998,17.305695,35.055214,13.59731,-207.76663,1.397342,17.305695,8.580790499999999,0.964,0.11,794.1594,0.9989427,15900,16759.159733772278,,22.654531,,10.809875,,9.935271,17.700062,0.198,0.999999,8.518188,9.426498552668523,9.54842
795,796,1.5782346999999999,17.305695,35.066246,13.596625,-207.48863,1.571279,17.305695,8.510311,0.964,0.11,795.1850599999999,0.99897623,15920,16796.376908779144,,22.676652999999998,,10.807891,,9.933481,13.053513,0.198,0.999999,8.51844,9.349235554498973,9.547162
796,797,1.5770905000000002,17.305695,35.077087,13.597306,-207.20999,1.5659729,17.305695,8.524757000000001,0.964,0.11,796.2062400000001,0.99900407,15940,16831.711249113083,,22.698755,,10.805897,,9.931713,14.140595999999999,0.198,0.999999,8.518675,9.362176661047943,9.545907000000001
797,798,1.5759508999999998,17.305695,35.088177,13.593379999999998,-206.93665,1.5700673,17.305695,8.508151,0.964,0.11,797.2324,0.9990380999999999,15960,16868.318736553192,,22.720827,,10.803931,,9.92993,10.46648,0.198,0.999999,8.518931,9.34308911448804,9.544653
798,799,1.5748158,17.305695,35.098785,13.591965,-206.66148,1.5579752,17.305695,8.532067999999999,0.964,0.11,798.2478,0.9990585999999999,15980,16904.433859825134,,22.74289,,10.801899,,9.928181,12.462579,0.198,0.999999,8.519115,9.371425235527603,9.543401
799,800,1.5736845,17.305695,35.10991,13.590932999999998,-206.38664,1.5683328,17.305695,8.506707,0.964,0.11,799.2744,0.999093,16000,16943.690446138382,,22.764925,,10.799944,,9.926403,12.768087,0.198,0.999999,8.51937,9.342457926943244,9.54215
800,801,1.5725585,17.305695,35.121006,13.598052,-206.10433999999998,1.5663493,17.305695,8.515410000000001,0.964,0.11,800.30005,0.99912614,16020,16986.980300903317,,22.786934,,10.798001,,9.924642,19.294973000000002,0.198,0.999999,8.519630000000001,9.3513258889345,9.5409
801,802,1.5714364,17.305695,35.132034000000004,13.602456,-205.82544,1.5637195,17.305695,8.520324,0.964,0.11,801.324,0.9991571,16040,17020.930964946747,,22.808926,,10.796057000000001,,9.922891,17.131147,0.198,0.999999,8.519883,9.355424548255144,9.539653
802,803,1.5703197,17.305695,35.142662,13.600079000000001,-205.55402,1.5532781999999998,17.305695,8.530643,0.964,0.11,802.3385,0.9991761999999998,16060,17060.839207410812,,22.830896,,10.794037,,9.921156,11.693273,0.198,0.999999,8.520054,9.371389751950352,9.538407000000001
803,804,1.5692065,17.305695,35.15143,13.600203,-205.28078,1.5094063,17.305695,8.556983,0.964,0.11,803.3101,0.99914193,16080,17103.790222644806,,22.852844,,10.791618,,9.91946,13.70224,0.198,0.999999,8.519819,9.401538456187078,9.537163
804,805,1.5680972,17.305695,35.160862,13.603551999999999,-205.005,1.5233092,17.305695,8.557164,0.964,0.11,804.29675,0.9991264000000001,16100,17134.417526245117,,22.874773,,10.789368,,9.917767999999999,16.296318,0.198,0.999999,8.519746000000001,9.397337675882039,9.535919
805,806,1.5669932,17.305695,35.172222,13.605576999999998,-204.7312,1.5658146000000002,17.305695,8.476574000000001,0.964,0.11,805.3269700000001,0.999165,16120,17157.30221581459,,22.896675,,10.787428,,9.915980000000001,15.23611,0.198,0.999999,8.519978,9.308702176415991,9.534677499999999
806,807,1.565893,17.305695,35.18319,13.604056,-204.46161999999998,1.5558178,17.305695,8.5169935,0.964,0.11,806.3481400000001,0.99919224,16140,17195.37169098854,,22.918564,,10.785478,,9.914247,12.380702000000001,0.198,0.999999,8.520192,9.359038775068733,9.533438
807,808,1.5647966,17.305695,35.194065,13.605266,-204.18999,1.5525037,17.305695,8.524498,0.964,0.11,807.36694,0.9992165000000001,16160,17227.640960216522,,22.94043,,10.783522,,9.912526,14.583046,0.198,0.999999,8.520394999999999,9.365808448659005,9.5322
808,809,1.5637053,17.305695,35.204605,13.607079500000001,-203.91841000000002,1.5435557,17.305695,8.538813000000001,0.964,0.11,808.3778,0.9992309000000001,16180,17261.788854837418,,22.962275,,10.781514999999999,,9.910828,15.073357000000001,0.198,0.999999,8.520541999999999,9.378355581986467,9.530963
809,810,1.5626178,17.305695,35.215767,13.612112,-203.64428999999998,1.556447,17.305695,8.511578,0.964,0.11,809.40247,0.99926233,16200,17296.426219940186,,22.984092999999998,,10.779608,,9.909101,17.685679999999998,0.198,0.999999,8.5207815,9.350550670924404,9.529727000000001
810,811,1.5615348,17.305695,35.226997,13.616361999999999,-203.37161,1.5568893999999998,17.305695,8.505400999999999,0.964,0.11,810.4286,0.9992954,16220,17334.647392511368,,23.005894,,10.777709,,9.90737,17.060125,0.198,0.999999,8.521023,9.342771294061098,9.528494
811,812,1.5604556,17.305695,35.238224,13.619067999999999,-203.10114,1.5554588,17.305695,8.509875,0.964,0.11,811.45416,0.9993278,16240,17373.688865661617,,23.02767,,10.775821,,9.905648,15.812925,0.198,0.999999,8.521269,9.343830032591368,9.527262
812,813,1.5593807,17.305695,35.249187,13.617764999999999,-202.83533,1.5484891,17.305695,8.524841,0.964,0.11,812.47375,0.9993527,16260,17407.957473278046,,23.049432999999997,,10.773902,,9.903951,12.561842,0.198,0.999999,8.521479,9.361516751143915,9.526031
813,814,1.5583096,17.305695,35.260585999999996,13.620104000000001,-202.56653,1.5570617,17.305695,8.476471,0.964,0.11,813.503,0.9993894,16280,17455.498478412628,,23.071170000000002,,10.7719965,,9.902197,15.5218525,0.198,0.999999,8.521695,9.310462621991944,9.524801
814,815,1.5572428999999999,17.305695,35.27194,13.619636999999999,-202.3012,1.5548923000000001,17.305695,8.487261,0.964,0.11,814.5308,0.99942434,16300,17502.112164497375,,23.092886,,10.770103,,9.900461,13.240225,0.198,0.999999,8.521918,9.32310073406124,9.523574
815,816,1.5561798999999998,17.305695,35.282959999999996,13.628479,-202.02719,1.546168,17.305695,8.524172,0.964,0.11,815.5509,0.9994495999999999,16320,17537.839486837387,,23.114584,,10.768206,,9.898774000000001,20.835625,0.198,0.999999,8.522131,9.365864839927779,9.522347
816,817,1.5551214,17.305695,35.29391,13.6256,-201.76556000000002,1.5433291,17.305695,8.521945,0.964,0.11,816.5691,0.99947256,16340,17576.255506515503,,23.13626,,10.76629,,9.897089,11.279204,0.198,0.999999,8.522319,9.362816905834462,9.521123
817,818,1.5540673,17.305695,35.30118,13.6262,-201.5012,1.4555964,17.305695,8.571186,0.964,0.11,817.50037,0.9993892,16360,17610.073283910748,,23.157875,,10.763563000000001,,9.895468,14.116318,0.198,0.999999,8.5216875,9.412832415916313,9.519899
818,819,1.5530161,17.305695,35.312534,13.625079000000001,-201.23911999999999,1.5498571,17.305695,8.491728,0.964,0.11,818.52716,0.99942267,16380,17649.270813941956,,23.179508,,10.761692,,9.893754,12.709369,0.198,0.999999,8.521908999999999,9.330243421045516,9.518678
819,820,1.55197,17.305695,35.323879999999996,13.628570999999999,-200.97305,1.548591,17.305695,8.494961,0.964,0.11,819.55365,0.9994556999999998,16400,17688.014484643936,,23.201122,,10.759827,,9.892047999999999,16.48847,0.198,0.999999,8.52213,9.33486359248008,9.517457
820,821,1.5509268999999999,17.305695,35.33512,13.624293,-200.71544,1.545052,17.305695,8.510548,0.964,0.11,820.5774,0.99948525,16420,17729.78819322586,,23.222713,,10.757971000000001,,9.890366,10.117215,0.198,0.999999,8.522354,9.344345171841695,9.516238000000001
821,822,1.5498882999999999,17.305695,35.346077,13.628604999999999,-200.44986,1.537428,17.305695,8.529187,0.964,0.11,821.5946,0.99950683,16440,17768.115481138233,,23.244293,,10.756083,,9.888710000000001,17.168505,0.198,0.999999,8.522542,9.368992585888687,9.515021
822,823,1.5488532,17.305695,35.356567,13.6317005,-200.1861,1.5255423000000001,17.305695,8.541106,0.964,0.11,822.6006,0.9995146999999999,16460,17806.720395088196,,23.26585,,10.75411,,9.887073,16.178242,0.198,0.999999,8.522639,9.3834908449902,9.513805
823,824,1.5478225,17.305695,35.364290000000004,13.633463,-199.9244,1.4585828,17.305695,8.569358,0.964,0.11,823.5408,0.9994427,16480,17846.833921194077,,23.287354999999998,,10.751512,,9.885473,15.085985,0.198,0.999999,8.5221,9.411880741432745,9.512591
824,825,1.5467955,17.305695,35.35385,13.631839999999999,-199.66727,0.91583395,17.305695,8.599628,0.964,0.11,823.9392,0.9987142,16500,17886.45132064819,,23.3055,,10.743648,,9.883915,12.293431,0.198,0.999999,8.515972,9.447933271991346,9.511378
825,826,1.5457721000000002,17.305695,35.36525,13.634275,-199.40607,1.5415007,17.305695,8.504211,0.964,0.11,824.96545,0.9987475,16520,17923.295264482498,,23.327007000000002,,10.741835,,9.882244,15.646999,0.198,0.999999,8.516213,9.34054356879158,9.510167
826,827,1.5447531,17.305695,35.376765999999996,13.641487,-199.14072,1.5431068000000001,17.305695,8.484983,0.964,0.11,825.9941,0.99878365,16540,17960.133216381073,,23.348489999999998,,10.740018,,9.880554,19.598093,0.198,0.999999,8.516444,9.32016533036384,9.508957
827,828,1.5437368,17.305695,35.38733,13.638163,-198.88657,1.519802,17.305695,8.53918,0.964,0.11,827.0003,0.99879265,16560,17998.82220029831,,23.369954999999997,,10.738077,,9.878934,10.890713,0.198,0.999999,8.516546,9.380409602612827,9.507749
828,829,1.5427251,17.305695,35.398846,13.642920499999999,-198.62492,1.5409274,17.305695,8.486378,0.964,0.11,828.02856,0.9988281999999999,16580,18038.86570215225,,23.3914,,10.73627,,9.8772545,17.58509,0.198,0.999999,8.516775,9.320752423501741,9.506541
829,830,1.5417174999999999,17.305695,35.40698,13.642664000000002,-198.36897,1.4597906999999999,17.305695,8.565311,0.964,0.11,828.9765,0.99876684,16600,18085.267524719242,,23.4128,,10.733788,,9.875672999999999,13.430010999999999,0.198,0.999999,8.516321000000001,9.409189796014163,9.505336
830,831,1.540713,17.305695,35.41827,13.637219,-198.11876999999998,1.533217,17.305695,8.511225,0.964,0.11,829.9989999999999,0.99879545,16620,18125.580682516094,,23.434206,,10.731977,,9.874032000000001,9.120395,0.198,0.999999,8.516538,9.350508330021725,9.504132
831,832,1.539712,17.305695,35.426525,13.634618,-197.8664,1.4602418,17.305695,8.565722000000001,0.964,0.11,830.9494599999999,0.99873734,16640,18160.22586131096,,23.455574,,10.729534,,9.87246,11.474907,0.198,0.999999,8.516112,9.407193396147873,9.502929
832,833,1.5387151000000001,17.305695,35.43778,13.635904,-197.6107,1.5298985,17.305695,8.520685,0.964,0.11,831.97046,0.99876404,16660,18198.25495696068,,23.476936,,10.727739,,9.870837,14.707267000000002,0.198,0.999999,8.516332,9.359033765403748,9.501728
833,834,1.5377221,17.305695,35.449364,13.635109,-197.35768000000002,1.536638,17.305695,8.477547999999999,0.964,0.11,832.9992,0.9988,16680,18234.171262741093,,23.498282999999997,,10.725945,,9.869166,12.973597,0.198,0.999999,8.516546,9.306870974426117,9.500528
834,835,1.5367323999999998,17.305695,35.455220000000004,13.632999,-197.10672,1.3967584,17.305695,8.574288000000001,0.964,0.11,833.8889,0.9986693999999999,16700,18273.22573781013,,23.519497,,10.722919000000001,,9.867616,11.875658,0.198,0.999999,8.515513,9.418851658619307,9.49933
835,836,1.5357466,17.305695,35.465626,13.636745000000001,-196.85039,1.5065157,17.305695,8.548558,0.964,0.11,834.88965,0.9986718000000001,16720,18312.46947312355,,23.540813,,10.720982000000001,,9.866038,16.765526,0.198,0.999999,8.515574,9.389913808789236,9.498133000000001
836,837,1.534764,17.305695,35.476729999999996,13.641345999999999,-196.59381000000002,1.5217469,17.305695,8.534299,0.964,0.11,835.9064,0.9986934000000001,16740,18348.07452988625,,23.562103,,10.719188,,9.864446000000001,17.490091,0.198,0.999999,8.515773,9.371233837902633,9.496938
837,838,1.5337851999999998,17.305695,35.488213,13.639018,-196.34476,1.5293456,17.305695,8.505042,0.964,0.11,836.93164,0.9987251,16760,18387.48258829117,,23.583370000000002,,10.717432,,9.862824,11.691746,0.198,0.999999,8.516005,9.339329762606225,9.495744
838,839,1.5328106000000001,17.305695,35.498867,13.643517999999998,-196.0895,1.5090063,17.305695,8.544555,0.964,0.11,837.9373,0.9987334000000001,16780,18425.913597345352,,23.604622,,10.715555,,9.861253,17.416273,0.198,0.999999,8.516109,9.385835914838967,9.494551
839,840,1.5318388,17.305695,35.505534999999995,13.64781,-195.8351,1.4107534,17.305695,8.575603,0.964,0.11,838.8457,0.9986258,16800,18468.83056950569,,23.625772,,10.712750999999999,,9.859721,17.249321,0.198,0.999999,8.515275,9.420321309703906,9.493360000000001
840,841,1.5308706,17.305695,35.517193,13.648370000000002,-195.58495,1.52983,17.305695,8.473523,0.964,0.11,839.8744,0.9986616,16820,18506.637573242188,,23.64698,,10.710991,,9.858074,14.123285999999998,0.198,0.999999,8.515485,9.307327938999801,9.49217
841,842,1.5299058,17.305695,35.526920000000004,13.653019,-195.33131,1.4833887,17.305695,8.559913,0.964,0.11,840.8573,0.99864286,16840,18547.534107923508,,23.668173,,10.708923,,9.856532000000001,17.561714000000002,0.198,0.999999,8.515384,9.401097828940172,9.490982
842,843,1.5289446000000002,17.305695,35.5384,13.661376999999998,-195.07455,1.5235243,17.305695,8.514871000000001,0.964,0.11,841.8814,0.9986731,16860,18592.31375980377,,23.689346,,10.707199000000001,,9.85494,20.70187,0.198,0.999999,8.51562,9.3516500797771,9.489794999999999
843,844,1.527987,17.305695,35.549409999999995,13.660125,-194.82802,1.5116752,17.305695,8.535455,0.964,0.11,842.8944,0.99869007,16880,18635.7861468792,,23.710503,,10.705407000000001,,9.853378,12.605932000000001,0.198,0.999999,8.515783,9.37352037391842,9.488609
844,845,1.5275163999999999,17.305695,35.56115,13.654514,-194.5864,1.5275163999999999,17.305695,8.420996,0.964,0.11,843.9241300000001,0.9987268,16900,18666.460421085358,,23.731632,,10.703579,,9.851683,8.920212,0.198,0.999999,8.515903999999999,9.2454160451956,9.487425
845,846,1.5265653000000001,17.305695,35.572403,13.660863,-194.33338999999998,1.5150654,17.305695,8.528489,0.964,0.11,844.9422599999999,0.99874973,16920,18704.897949695587,,23.752747,,10.701835,,9.850119,19.027683,0.198,0.999999,8.516105,9.368768811276947,9.486241999999999
846,847,1.5256163999999999,17.305695,35.580307,13.658651999999998,-194.0896,1.4332893,17.305695,8.568401,0.964,0.11,845.8795,0.99867713,16940,18744.79991960525,,23.773811,,10.699351,,9.848605000000001,11.790792999999999,0.198,0.999999,8.515558,9.411051981950044,9.485061
847,848,1.5246711000000002,17.305695,35.591,13.656398000000001,-193.84638999999999,1.4995937,17.305695,8.545651,0.964,0.11,846.8839999999999,0.9986839,16960,18780.78349757194,,23.794891,,10.697510000000001,,9.847069,11.747633,0.198,0.999999,8.515651,9.382807584015627,9.483881
848,849,1.5237305,17.305695,35.602337,13.659285,-193.5986,1.5137367,17.305695,8.522908000000001,0.964,0.11,847.90356,0.99870855,16980,18817.388534545902,,23.815952,,10.695783,,9.845509,16.10957,0.198,0.999999,8.515854,9.363064724653812,9.482702
849,850,1.5227921,17.305695,35.61217,13.658095000000001,-193.35551,1.4769573,17.305695,8.554501,0.964,0.11,848.88715,0.9986908000000001,17000,18856.5361058712,,23.836994,,10.693755,,9.84399,12.649892999999999,0.198,0.999999,8.515751,9.397245901913942,9.481525
850,851,1.5218571,17.305695,35.6226,13.660122,-193.10976000000002,1.490027,17.305695,8.551559,0.964,0.11,849.88464,0.99868935,17020,18897.025085926056,,23.858019,,10.691871,,9.842472,15.38316,0.198,0.999999,8.515785000000001,9.391253622281393,9.48035
851,852,1.5209256000000002,17.305695,35.63364,13.663756,-192.86295,1.5034299999999998,17.305695,8.539769999999999,0.964,0.11,850.8965,0.9987048000000001,17040,18938.432052135468,,23.879023,,10.69011,,9.840941,16.758017000000002,0.198,0.999999,8.515939,9.378118970872002,9.479175999999999
852,853,1.5199962,17.305695,35.645306,13.666212,-192.61789,1.5172055,17.305695,8.492486,0.964,0.11,851.9229,0.9987372999999999,17060,18978.225461959843,,23.900002999999998,,10.688419,,9.839360000000001,15.760672,0.198,0.999999,8.516157000000002,9.326724619560927,9.478002
853,854,1.5190716999999998,17.305695,35.655888,13.668682,-192.37338,1.4905641,17.305695,8.552214999999999,0.964,0.11,852.9235,0.9987395,17080,19021.77216601372,,23.920973,,10.686579,,9.837854,15.776724,0.198,0.999999,8.51622,9.389184452566127,9.4768305
854,855,1.5181506,17.305695,35.667023,13.669502,-192.13111999999998,1.5025843,17.305695,8.53249,0.964,0.11,853.937,0.99875677,17100,19061.558865070343,,23.94192,,10.684838000000001,,9.8363285,14.372392999999999,0.198,0.999999,8.516378,9.373592951999186,9.475660000000001
855,856,1.5172315,17.305695,35.67519,13.666110999999999,-191.89368000000002,1.4293907,17.305695,8.5714035,0.964,0.11,854.8782,0.9986895,17120,19094.54572916031,,23.96282,,10.682447,,9.83485,10.767988,0.198,0.999999,8.515880000000001,9.409689529411116,9.474491
856,857,1.5163158,17.305695,35.68672,13.670748999999999,-191.64868,1.5097749,17.305695,8.516453,0.964,0.11,855.9006300000001,0.9987171999999999,17140,19136.33811688423,,23.983728,,10.6807785,,9.833312,17.642963,0.198,0.999999,8.516099,9.353143817161715,9.473324
857,858,1.515405,17.305695,35.698170000000005,13.680857999999999,-191.3988,1.5068778999999999,17.305695,8.526848,0.964,0.11,856.92114,0.9987425999999999,17160,19178.140304088596,,24.004623000000002,,10.679111500000001,,9.831789,22.343985,0.198,0.999999,8.516316,9.364097849436298,9.4721575
858,859,1.5144963,17.305695,35.70539,13.670117000000001,-191.1704,1.4020172,17.305695,8.567883,0.964,0.11,857.83746,0.9986466,17180,19221.287323713303,,24.025433,,10.676488,,9.830316999999999,4.4561877,0.198,0.999999,8.515566,9.409958355236924,9.470993
859,860,1.5135896,17.305695,35.716858,13.673344,-190.92851000000002,1.5048932,17.305695,8.524047999999999,0.964,0.11,858.8576699999999,0.9986716999999998,17200,19260.162767887115,,24.046284,,10.674824000000001,,9.828797999999999,16.446762,0.198,0.999999,8.515775999999999,9.360270760928726,9.46983
860,861,1.5126877,17.305695,35.713043,13.669702,-190.69443,1.0819933000000002,17.305695,8.593779,0.964,0.11,859.45575,0.99820644,17220,19292.904594659805,,24.065598,,10.669209500000001,,9.827364,10.539629,0.198,0.999999,8.511894,9.440231137322025,9.468667
861,862,1.5117892,17.305695,35.72435,13.673015,-190.45356999999998,1.4983287,17.305695,8.534241,0.964,0.11,860.4717400000001,0.99822706,17240,19330.74398779869,,24.086422,,10.667534,,9.825864,16.527932999999997,0.198,0.999999,8.512084,9.371955252092963,9.467506
862,863,1.5108926,17.305695,35.734962,13.671422,-190.21815,1.4807427,17.305695,8.550493,0.964,0.11,861.471,0.9982283000000002,17260,19366.220861911774,,24.107231,,10.665724,,9.824387,12.300453,0.198,0.999999,8.512135,9.388320497828238,9.466347
863,864,1.5099995000000002,17.305695,35.74674,13.670897,-189.98221999999998,1.5075219,17.305695,8.486781,0.964,0.11,862.4979,0.9982615,17280,19404.66723179817,,24.128017,,10.6640835,,9.822838,13.218835,0.198,0.999999,8.512349,9.322067395387009,9.465189
864,865,1.5091099,17.305695,35.757442,13.67876,-189.73848,1.4808811000000002,17.305695,8.552155,0.964,0.11,863.4989,0.9982646000000001,17300,19436.754251241684,,24.148788,,10.662303,,9.821369,20.47397,0.198,0.999999,8.51242,9.393088452709694,9.464032000000001
865,866,1.5082235000000002,17.305695,35.768734,13.680453,-189.5014,1.4940068000000002,17.305695,8.533128,0.964,0.11,864.5139999999999,0.99828404,17320,19479.51336336136,,24.169544000000002,,10.660633,,9.8198805,15.147917999999999,0.198,0.999999,8.512596,9.372546308138539,9.462876
866,867,1.5073391999999999,17.305695,35.780421999999994,13.687097,-189.25995,1.5025413,17.305695,8.508738000000001,0.964,0.11,865.5382699999999,0.9983139999999999,17340,19517.55067157745,,24.190275,,10.659016000000001,,9.818368,19.4432,0.198,0.999999,8.512819,9.346311020099787,9.461722
867,868,1.5064583,17.305695,35.79182,13.689252999999999,-189.02351000000002,1.4946921999999998,17.305695,8.528119,0.964,0.11,866.5553,0.9983356,17360,19561.078934907917,,24.210987,,10.657369000000001,,9.816882000000001,15.559683999999999,0.198,0.999999,8.513008000000001,9.368094233923914,9.460569
868,869,1.5055822,17.305695,35.803047,13.693209,-188.78586,1.4896319,17.305695,8.536843,0.964,0.11,867.5683,0.99835247,17380,19607.7894346714,,24.23169,,10.655698,,9.81541,17.129488000000002,0.198,0.999999,8.513169,9.377105585556368,9.459418
869,870,1.5047066,17.305695,35.811659999999996,13.691335999999998,-188.55456999999998,1.4244089,17.305695,8.567505,0.964,0.11,868.51685,0.99829525,17400,19652.977645874023,,24.252348,,10.65345,,9.813975,12.065489,0.198,0.999999,8.512747000000001,9.40949012678692,9.458267999999999
870,871,1.5038358,17.305695,35.823456,13.698378,-188.31486999999998,1.5011263000000001,17.305695,8.494086,0.964,0.11,869.54285,0.9983270000000001,17420,19690.48943448067,,24.273003,,10.651846,,9.81246,19.826618,0.198,0.999999,8.512964,9.330157686518943,9.45712
871,872,1.502967,17.305695,35.835094,13.700351999999999,-188.08073000000002,1.4965178999999997,17.305695,8.511605,0.964,0.11,870.56525,0.9983546,17440,19727.522067070007,,24.29365,,10.650236,,9.810967999999999,15.422138,0.198,0.999999,8.513172,9.35201320194217,9.455973
872,873,1.5021014,17.305695,35.846515999999994,13.699596,-187.84991000000002,1.4903553,17.305695,8.527280000000001,0.964,0.11,871.58203,0.9983758,17460,19763.961418867108,,24.314273999999997,,10.648605,,9.809498,13.042741,0.198,0.999999,8.513354,9.366432653680288,9.454825999999999
