,LQGmu1,IWNorm1,LQGsigma,Bound,IWMin,ReturnMax,IWMean,TimeElapsed,SqrtESSClassic,DenMISELogFirst,ReturnMean,MISE,LQGmu01,TimestepsSoFar,URet,IWFirstEpisode,DenMISELogLast,Iteration,IWNorm2,target_sum_log_mean,ReturnMin,ReturnAbsMax,ReturnLastEpisode,IWMax,DenMISEMeanLog,IWLastEpisode,ReturnStepMax
525,0.961,523.92145,0.11,10.250705,,17.217804,0.9960484000000001,7285.364046096802,19.599392,14.693347,10.060309,8.4937315,0.193,10520,9.394299294314491,,15.217617,526,26.731516,-250.44682000000003,,17.217804,8.55414,1.3665226000000001,14.289095999999999,1.3653488,0.99999785
526,0.961,524.92065,0.11,10.248567,,17.217804,0.99605435,7317.228572368622,19.624895000000002,14.691448000000001,10.057469000000001,8.493876,0.193,10540,9.409303301548551,,14.4430275,527,26.747691999999997,-249.9436,,17.217804,8.563357,1.3655728,14.28938,1.3608055000000001,0.99999785
527,0.961,525.92444,0.11,10.246412,,17.217804,0.9960690000000001,7341.132313251495,19.650370000000002,14.689551999999999,10.054567,8.493997,0.193,10560,9.366780247694429,,16.93966,528,26.7641,-249.43756000000002,,17.217804,8.525665,1.3646276000000002,14.294392000000002,1.3643167,0.99999785
528,0.961,526.92834,0.11,10.244152,,17.217804,0.99608386,7365.804006576538,19.675808,14.687660000000001,10.051592,8.494002,0.193,10580,9.316429375572174,,13.655563,529,26.780518,-248.93962000000002,,17.217804,8.480305,1.363687,14.293176,1.3635545,0.99999785
529,0.961,527.932,0.11,10.241995,,17.217804,0.9960981,7389.375768661499,19.701211999999998,14.685770999999999,10.048699000000001,8.494102,0.193,10600,9.357627785539943,,15.213953,530,26.79693,-248.44062999999997,,17.217804,8.518866000000001,1.3627523000000001,14.294906,1.3624833,0.99999785
530,0.961,528.93243,0.11,10.239899000000001,,17.217804,0.99610627,7416.2557945251465,19.726589999999998,14.683887,10.045896,8.494254,0.193,10620,9.405463715384952,,12.923563,531,26.813173,-247.94786000000002,,17.217804,8.559677,1.3618221000000001,14.292314999999999,1.3582163999999999,0.99999785
531,0.961,529.9363,0.11,10.23766,,17.217804,0.9961208,7440.166610717773,19.751929999999998,14.682004999999998,10.042953,8.494256,0.193,10640,9.313031624703953,,15.644066,532,26.829596000000002,-247.4518,,17.217804,8.479594,1.3608963,14.294847,1.3607821000000002,0.99999785
532,0.961,530.9402,0.11,10.235374,,17.217804,0.9961353999999999,7465.819979190826,19.777239,14.680126999999999,10.039976,8.494201,0.193,10660,9.290592494505676,,5.763310400000001,533,26.846021999999998,-246.97617000000002,,17.217804,8.456807000000001,1.3599752,14.278832000000001,1.3599052,0.99999785
533,0.961,531.94385,0.11,10.2331915,,17.217804,0.99614954,7497.224318742751,19.802513,14.678251999999999,10.037082,8.49424,0.193,10680,9.332174152270452,,10.477561999999999,534,26.862440000000003,-246.49347000000003,,17.217804,8.494806,1.3590598999999999,14.271706,1.3588746,0.99999785
534,0.961,532.9471,0.11,10.231141000000001,,17.217804,0.9961628,7519.011045455933,19.827759,14.676382,10.034296000000001,8.494404,0.193,10700,9.38857135702674,,17.186432,535,26.878836,-246.00002999999998,,17.217804,8.546939,1.3581477,14.277145999999998,1.357446,0.99999785
535,0.961,533.95056,0.11,10.229071000000001,,17.217804,0.9961764000000001,7551.9418947696695,19.852970000000003,14.674514000000002,10.0315,8.494539,0.193,10720,9.374288447619458,,19.215326,536,26.895248,-245.50467000000003,,17.217804,8.535051,1.3572414,14.286351000000002,1.3568841999999999,0.99999785
536,0.961,534.9541,0.11,10.227007,,17.217804,0.99619013,7578.278810739516,19.878153,14.67265,10.02871,8.494672999999999,0.193,10740,9.376224303672897,,17.577522000000002,537,26.911661,-245.01417999999998,,17.217804,8.533602,1.3563383,14.292473999999999,1.3559451,0.99999785
537,0.961,535.95514,0.11,10.224985,,17.217804,0.99619913,7602.973214387895,19.9033,14.67079,10.025986,8.49484,0.193,10760,9.406706320708258,,17.7788,538,26.927956,-244.52515,,17.217804,8.562836,1.3554409,14.298945000000002,1.3526387,0.99999785
538,0.961,536.95874,0.11,10.222906,,17.217804,0.9962129000000001,7631.53527855873,19.928417,14.668932999999999,10.023193,8.494941,0.193,10780,9.354731587882355,,13.981792,539,26.944374,-244.045,,17.217804,8.52104,1.3545479999999999,14.29835,1.3542986000000001,0.99999785
539,0.961,537.9624,0.11,10.220778,,17.217804,0.99622667,7662.9125792980185,19.953503,14.667079000000001,10.02037,8.494986,0.193,10800,9.33204089641469,,19.691848999999998,540,26.9608,-243.55602000000002,,17.217804,8.498146,1.3536582,14.308329999999998,1.3535006,0.99999785
540,0.961,538.9641,0.11,10.218769,,17.217804,0.9962368,7698.710436344147,19.978554000000003,14.665229,10.017658,8.49514,0.193,10820,9.396084913180962,,8.083095,541,26.977133000000002,-243.09035,,17.217804,8.5538025,1.3527741000000002,14.296816,1.3507231000000002,0.99999785
541,0.961,539.96765,0.11,10.216683,,17.217804,0.9962503,7725.0040752887735,20.003576000000002,14.663382999999998,10.014875,8.495211,0.193,10840,9.346576935794307,,16.37115,542,26.993557,-242.61105,,17.217804,8.509383999999999,1.3518946000000003,14.300635999999999,1.351687,0.99999785
542,0.961,540.9658,0.11,10.214682,,17.217804,0.9962538000000001,7753.0103006362915,20.028566,14.661539000000001,10.012222,8.495357,0.193,10860,9.41460782429167,,18.643707,543,27.009712,-242.12937999999997,,17.217804,8.573628,1.3510182,14.308626,1.3454058,0.99999785
543,0.961,541.9694,0.11,10.2125635,,17.217804,0.9962673000000001,7780.631785631179,20.053526,14.659699,10.009422,8.495378500000001,0.193,10880,9.323598054320678,,16.966692000000002,544,27.02614,-241.65254,,17.217804,8.48974,1.3501475,14.313504,1.3500046,0.99999785
544,0.961,542.9728,0.11,10.210574000000001,,17.217804,0.9962803,7812.983720302582,20.078457,14.657863,10.006728,8.495522,0.193,10900,9.379609338946773,,18.295658,545,27.042555,-241.17503,,17.217804,8.540524000000001,1.3492799,14.320803,1.3488592,0.99999785
545,0.961,543.9762,0.11,10.208563999999999,,17.217804,0.9962934000000001,7845.760831594466,20.103354,14.65603,10.004019,8.495635,0.193,10920,9.365199064069047,,12.717478999999999,546,27.058977000000002,-240.70947,,17.217804,8.527958,1.3484180000000001,14.317860999999999,1.3481017,0.99999785
546,0.961,544.9796,0.11,10.206528,,17.217804,0.9963064,7871.212000608443,20.128222,14.6542,10.001296,8.495714999999999,0.193,10940,9.348980282035887,,12.390527,547,27.0754,-240.24622999999997,,17.217804,8.514219,1.3475591999999998,14.314329,1.3473395000000001,0.99999785
547,0.961,545.9830000000001,0.11,10.204555000000001,,17.217804,0.9963193000000001,7902.452141284943,20.153057,14.652373,9.998626,8.495851,0.193,10960,9.37514011675765,,18.003525,548,27.091820000000002,-239.77443,,17.217804,8.538155,1.3467049999999998,14.321055,1.3463454,0.99999785
548,0.961,546.98596,0.11,10.202613000000001,,17.217804,0.99633145,7927.125825881958,20.177862,14.65055,9.995987,8.49601,0.193,10980,9.387382138586304,,16.08547,549,27.108223,-239.30786,,17.217804,8.549623,1.345855,14.324260999999998,1.3452083000000001,0.99999785
549,0.961,547.9894400000001,0.11,10.200592,,17.217804,0.99634445,7952.869606256486,20.202639,14.648729999999999,9.993286,8.496081,0.193,11000,9.346506233115491,,16.022451,550,27.124646999999996,-238.8431,,17.217804,8.510914999999999,1.3450094,14.32734,1.3448004,0.99999785
550,0.961,548.9906,0.11,10.198663,,17.217804,0.99635315,7984.6364262104025,20.227383,14.646914,9.990687,8.496238,0.193,11020,9.400210937973682,,10.390691,551,27.140959999999996,-238.39022999999997,,17.217804,8.560974,1.3441682,14.32019,1.3417068,0.99999785
551,0.961,549.9938,0.11,10.196714,,17.217804,0.99636555,8012.843877077104,20.252095999999998,14.645101,9.988052,8.496366499999999,0.193,11040,9.374301073759744,,16.070967,552,27.157375,-237.9287,,17.217804,8.536176,1.3433301000000002,14.323356,1.3429676000000002,0.99999785
552,0.961,550.9968,0.11,10.194799,,17.217804,0.99637765,8043.439552307129,20.276783,14.643290499999999,9.985451,8.496522,0.193,11060,9.387590181788086,,16.905113,553,27.173779999999997,-237.46732999999998,,17.217804,8.549671,1.3424964,14.328014999999999,1.341859,0.99999785
553,0.961,551.9991,0.11,10.192898,,17.217804,0.99638826,8073.445091724396,20.301435,14.641483,9.982871000000001,8.496682,0.193,11080,9.395748508137846,,14.642351000000001,554,27.190151,-237.01172999999997,,17.217804,8.556182000000002,1.341667,14.328576000000002,1.3404112,0.99999785
554,0.961,553.0024400000001,0.11,10.190922,,17.217804,0.9964008,8104.261531114577,20.326060000000002,14.639679999999998,9.980227000000001,8.496761,0.193,11100,9.351923236216383,,17.617279999999997,555,27.206575,-236.55241,,17.217804,8.515595,1.340842,14.334494,1.3406258999999998,0.99999785
555,0.961,554.0057400000001,0.11,10.188967,,17.217804,0.9964132,8132.6230289936075,20.350653,14.63788,9.977604,8.496853999999999,0.193,11120,9.359272730315366,,21.901346,556,27.222996000000002,-236.08707,,17.217804,8.521705,1.3400201,14.348096,1.3397823999999998,0.99999785
556,0.961,555.0090299999999,0.11,10.186996,,17.217804,0.99642557,8164.03366279602,20.375220000000002,14.636084,9.974974000000001,8.496922999999999,0.193,11140,9.352771224091557,,13.821608,557,27.239414,-235.63788,,17.217804,8.51266,1.3392024,14.347144,1.3389673999999998,0.99999785
557,0.961,556.011,0.11,10.185125,,17.217804,0.99643546,8195.712920427322,20.399754,14.63429,9.972437,8.497085,0.193,11160,9.401018916054886,,18.224382000000002,558,27.255770000000002,-235.1824,,17.217804,8.5590105,1.338389,14.354085999999999,1.3368621,0.99999785
558,0.961,557.0142,0.11,10.183187,,17.217804,0.9964476000000001,8226.853142023087,20.42426,14.632499,9.96984,8.497171,0.193,11180,9.362876615027208,,16.229301,559,27.272188,-234.73212,,17.217804,8.520692,1.3375788,14.357434,1.3373084,0.99999785
559,0.961,558.0174599999999,0.11,10.181282000000001,,17.217804,0.9964597,8258.375141620636,20.448736,14.630711999999999,9.967271,8.497285,0.193,11200,9.371637987166231,,19.922241,560,27.288603000000002,-234.27684,,17.217804,8.531575,1.3367729,14.367364000000002,1.3364747,0.99999785
560,0.961,559.02045,0.11,10.179407000000001,,17.217804,0.9964714,8284.630838632584,20.473183,14.628927,9.964731,8.497421000000001,0.193,11220,9.38075816574191,,18.821410999999998,561,27.30501,-233.8252,,17.217804,8.542817,1.3359712,14.375298,1.3355598,0.99999785
561,0.961,560.0238,0.11,10.177347,,17.217804,0.9964835999999999,8307.94876074791,20.497598999999997,14.627147,9.962053,8.497365,0.193,11240,9.292907905020082,,18.630484,562,27.321436,-233.37544,,17.217804,8.459189,1.3351727,14.382860999999998,1.3351293,0.99999785
562,0.961,561.0272,0.11,10.175364,,17.217804,0.99649596,8336.84682559967,20.521992,14.625369000000001,9.959437,8.497377,0.193,11260,9.323956629559014,,19.66396,563,27.337853999999997,-232.9255,,17.217804,8.489353,1.3343782,14.392235000000001,1.334251,0.99999785
563,0.961,562.03046,0.11,10.1734085,,17.217804,0.9965079,8363.041897535324,20.54635,14.623594,9.956847999999999,8.497413,0.193,11280,9.337787151307742,,16.152552,564,27.35427,-232.48337999999998,,17.217804,8.499317,1.3335882,14.395349,1.3334166,0.99999785
564,0.961,563.0337,0.11,10.171495,,17.217804,0.9965198000000001,8384.353458881378,20.570684,14.621822,9.954291,8.497481,0.193,11300,9.350224920595217,,20.469114,565,27.370684000000004,-232.03516000000002,,17.217804,8.512512,1.3328013,14.406095,1.332598,0.99999785
565,0.961,564.03687,0.11,10.169496,,17.217804,0.99653155,8409.274271726608,20.594982,14.620054000000001,9.951675,8.497457,0.193,11320,9.30638944605592,,15.008768,566,27.387102000000002,-231.59816,,17.217804,8.473614,1.3320172,14.407148999999999,1.3319359,0.99999785
566,0.961,565.04016,0.11,10.167527999999999,,17.217804,0.99654347,8436.546125650406,20.619257,14.618289,9.949089,8.4974575,0.193,11340,9.319179484213137,,17.022217,567,27.403516999999997,-231.1592,,17.217804,8.484674,1.3312376,14.411756500000001,1.331127,0.99999785
567,0.961,566.0434,0.11,10.165556,,17.217804,0.99655527,8467.957255601883,20.643501,14.616527,9.946501,8.497447,0.193,11360,9.312694855753948,,17.928704999999997,568,27.419931,-230.72015,,17.217804,8.47872,1.330462,14.41794,1.3303733,0.99999785
568,0.961,567.04614,0.11,10.163734,,17.217804,0.9965662000000001,8504.533584117891,20.667717,14.614768,9.944036,8.497580000000001,0.193,11380,9.382821715295918,,12.494375,569,27.436321000000003,-230.2922,,17.217804,8.544098,1.3296895,14.414554,1.329138,0.99999785
569,0.961,568.0492,0.11,10.161907000000001,,17.217804,0.99657756,8533.800347566605,20.69191,14.613012,9.941567,8.497701,0.193,11400,9.376233366652349,,18.756262,570,27.452720000000003,-229.85477000000003,,17.217804,8.537481,1.3289213,14.422163000000001,1.3285753999999999,0.99999785
570,0.961,569.05206,0.11,10.160088,,17.217804,0.9965885,8565.438194274902,20.716068,14.611259,9.939110000000001,8.497822,0.193,11420,9.379584028588537,,16.993822,571,27.469115999999996,-229.42197000000002,,17.217804,8.538136999999999,1.328156,14.426663000000001,1.3277571000000001,0.99999785
571,0.961,570.05505,0.11,10.158242,,17.217804,0.99659973,8596.965679168701,20.740198,14.609509,9.936635,8.4979105,0.193,11440,9.360244185956352,,19.698866,572,27.485515999999997,-228.98595,,17.217804,8.523717999999999,1.327395,14.435873,1.3271646000000001,0.99999785
572,0.961,571.0582,0.11,10.156339,,17.217804,0.99661124,8623.94905090332,20.764301,14.607762,9.93412,8.497933999999999,0.193,11460,9.329189842113497,,16.87247,573,27.501922999999998,-228.5564,,17.217804,8.495177,1.3266368999999998,14.440118,1.326494,0.99999785
573,0.961,572.0612,0.11,10.154448,,17.217804,0.9966223,8652.280953645706,20.788376,14.606019,9.931619,8.497964,0.193,11480,9.331958894174608,,15.942639000000002,574,27.518321999999998,-228.12996,,17.217804,8.498144,1.3258818,14.44273,1.3257288999999999,0.99999785
574,0.961,573.06445,0.11,10.15253,,17.217804,0.9966338,8680.880576848984,20.812428,14.604279,9.9291,8.49796,0.193,11500,9.31885228676888,,15.64676,575,27.534725,-227.7055,,17.217804,8.483487,1.3251309,14.444817,1.325016,0.99999785
575,0.961,574.0675,0.11,10.15064,,17.217804,0.9966450000000001,8710.969581842422,20.836448999999998,14.602541,9.926605,8.497977,0.193,11520,9.32941317949888,,16.40026,576,27.55112,-227.2812,,17.217804,8.492268,1.324383,14.448207,1.3242365,0.99999785
576,0.961,575.0701,0.11,10.148867999999998,,17.217804,0.99665534,8744.500029563904,20.860437,14.600806,9.924208,8.498106,0.193,11540,9.380465563975518,,13.263088,577,27.567501,-226.86382999999998,,17.217804,8.54349,1.3236393999999998,14.446145000000001,1.3231711000000002,0.99999785
577,0.961,576.0731,0.11,10.147084,,17.217804,0.9966663,8772.043856143951,20.884407,14.599074,9.921804,8.498218,0.193,11560,9.374890306157472,,17.199034,578,27.583887,-226.4411,,17.217804,8.534804,1.3228986,14.450903,1.3225706,0.99999785
578,0.961,577.0582,0.11,10.145154,,17.217804,0.99664634,8801.378945589066,20.908335,14.597346,9.91949,8.498174,0.193,11580,9.424715957524217,,15.987193,579,27.599434000000002,-226.02194,,17.217804,8.581743,1.3221607,14.45355,1.3042347,0.99999785
579,0.961,578.0613,0.11,10.143312,,17.217804,0.9966574,8831.609058141708,20.932245,14.595620000000002,9.9170475,8.498214,0.193,11600,9.342688878187063,,13.932492000000002,580,27.615828000000004,-225.60773999999998,,17.217804,8.502892,1.3214271,14.452643,1.3212494,0.99999785
580,0.961,579.0642,0.11,10.141534,,17.217804,0.99666816,8857.671045064926,20.956129999999998,14.593898000000001,9.9146595,8.49831,0.193,11620,9.36567431838426,,17.276611,581,27.632212,-225.18922,,17.217804,8.529174000000001,1.3206964,14.4575,1.3204356000000002,0.99999785
581,0.961,580.0672599999999,0.11,10.139717999999998,,17.217804,0.9966790999999999,8891.560714960098,20.979986,14.592178,9.912243,8.498363000000001,0.193,11640,9.342250440625826,,19.158352,582,27.648602,-224.7689,,17.217804,8.508569,1.3199686000000002,14.465572,1.3197986000000002,0.99999785
582,0.961,581.0702,0.11,10.137922999999999,,17.217804,0.99668986,8922.641770839691,21.003813,14.590461,9.909848,8.49843,0.193,11660,9.352541447974039,,13.132317,583,27.664986,-224.36037000000002,,17.217804,8.51624,1.3192449,14.463278,1.3190348,0.99999785
583,0.961,582.073,0.11,10.136184,,17.217804,0.99670035,8958.8231112957,21.027618,14.588747,9.907501,8.498547,0.193,11680,9.379025780614256,,15.850048999999999,584,27.681356,-223.94858,,17.217804,8.539138000000001,1.3185242,14.465647,1.3181268999999998,0.99999785
584,0.961,583.07574,0.11,10.134446,,17.217804,0.99671066,8987.708622217178,21.051389999999998,14.587036,9.905157,8.498658,0.193,11700,9.376325037797727,,16.478342,585,27.697731,-223.53711,,17.217804,8.53664,1.3178065,14.469081,1.3174596,0.99999785
585,0.961,584.0785,0.11,10.132713,,17.217804,0.99672097,9017.356443881989,21.075138,14.585328,9.902822,8.498769,0.193,11720,9.378598730732834,,17.39576,586,27.7141,-223.12548999999999,,17.217804,8.536144,1.3170915,14.474067999999999,1.3167236,0.99999785
586,0.961,585.0813,0.11,10.130977,,17.217804,0.99673134,9054.460507154465,21.098862,14.583623999999999,9.900485,8.498869000000001,0.193,11740,9.36884693047013,,11.84566,587,27.730469,-222.72475,,17.217804,8.531957,1.3163806999999998,14.469585,1.3160808000000002,0.99999785
587,0.961,586.0840000000001,0.11,10.12927,,17.217804,0.9967415000000001,9084.405169010162,21.122553,14.581922,9.898178,8.498992999999999,0.193,11760,9.382298209536547,,19.501217,588,27.746836,-222.31232000000003,,17.217804,8.543631,1.3156729,14.478132999999998,1.3152828,0.99999785
588,0.961,587.0863,0.11,10.127562,,17.217804,0.99675095,9118.889079093931,21.14622,14.580222000000001,9.895878,8.499108999999999,0.193,11780,9.385572787302117,,8.823841,589,27.76318,-221.91942999999998,,17.217804,8.542767,1.3149680000000001,14.468532000000002,1.3142395,0.99999785
589,0.961,588.08905,0.11,10.125849,,17.217804,0.9967610999999998,9146.792180538176,21.169863,14.578526,9.893571000000001,8.499215,0.193,11800,9.373195869488244,,16.330103,590,27.779541,-221.51517,,17.217804,8.535328,1.3142658,14.47168,1.3139513,0.99999785
590,0.961,589.0919,0.11,10.124133,,17.217804,0.99677145,9173.375651836397,21.193481,14.576832999999999,9.891264999999999,8.499312,0.193,11820,9.365930566525888,,15.541312,591,27.795902,-221.11359,,17.217804,8.530621,1.3135678999999998,14.473482,1.3133024,0.99999785
591,0.961,590.0947,0.11,10.122391,,17.217804,0.99678165,9204.337220430374,21.217067999999998,14.575142000000001,9.888944,8.499376,0.193,11840,9.353887471971236,,19.459553,592,27.812265000000004,-220.70676,,17.217804,8.516797,1.3128729,14.481898999999999,1.3126712999999999,0.99999785
592,0.961,591.09753,0.11,10.120678999999999,,17.217804,0.9967918,9234.290668964386,21.240631,14.573454000000002,9.886647,8.499464999999999,0.193,11860,9.364207292599476,,18.440352999999998,593,27.828625,-220.30301,,17.217804,8.527391,1.3121793,14.488569,1.3119454,0.99999785
593,0.961,592.1003,0.11,10.11894,,17.217804,0.9968018,9267.320252895357,21.264166,14.571769,9.884335,8.49952,0.193,11880,9.351256044746002,,17.45334,594,27.84498,-219.9023,,17.217804,8.513264,1.31149,14.493554000000001,1.3112973999999997,0.99999785
594,0.961,593.1031,0.11,10.117225,,17.217804,0.9968119000000001,9296.89232969284,21.287676,14.570087,9.882043,8.499594,0.193,11900,9.35908053127566,,19.92877,595,27.861335999999998,-219.49876,,17.217804,8.520506,1.3108048,14.502682,1.3105973,0.99999785
595,0.961,594.0316,0.11,10.114604,,17.217804,0.99669737,9332.89586019516,21.31109,14.568407999999998,9.879878,8.49875,0.193,11920,9.435498888316005,,12.023095,596,27.874294,-219.10995,,17.217804,8.5913725,1.3101212,14.498517000000001,1.2356468,0.99999785
596,0.961,595.0346,0.11,10.112867,,17.217804,0.99670786,9360.81040906906,21.334547,14.566730999999999,9.877573,8.49879,0.193,11940,9.337450299205454,,15.049871,597,27.890659999999997,-218.71729,,17.217804,8.503849,1.3094405,14.499433999999999,1.3092856000000002,0.99999785
597,0.961,596.03766,0.11,10.111083,,17.217804,0.99671847,9394.161167621613,21.357979999999998,14.565057999999999,9.875235,8.498776,0.193,11960,9.312476741962536,,17.230413000000002,598,27.907021999999998,-218.32227000000003,,17.217804,8.479391,1.3087636999999999,14.503995999999999,1.3086788999999999,0.99999785
598,0.961,597.04065,0.11,10.109358,,17.217804,0.99672896,9424.92697095871,21.38139,14.563386999999999,9.872946,8.4988165,0.193,11980,9.342541221670556,,12.979723,599,27.923378000000003,-217.93567000000002,,17.217804,8.5045805,1.3080888000000002,14.501446,1.3079228,0.99999785
599,0.961,598.0437,0.11,10.107555,,17.217804,0.9967395,9460.890196084976,21.404770000000003,14.561719,9.8706,8.498774000000001,0.193,12000,9.297292710571961,,14.043783,600,27.939740000000004,-217.5486,,17.217804,8.465289,1.3074178,14.500675,1.3073616000000001,0.99999785
600,0.961,599.0462,0.11,10.1059265,,17.217804,0.9967490999999999,9493.404475450516,21.428127,14.560054000000001,9.868397,8.4988985,0.193,12020,9.385096363072432,,11.777802000000001,601,27.95607,-217.16656,,17.217804,8.546333,1.3067496,14.496139999999999,1.306154,0.99999785
601,0.961,600.04895,0.11,10.10427,,17.217804,0.99675906,9527.225896596909,21.451456,14.558391,9.866172,8.498989,0.193,12040,9.368684012256823,,15.447707000000001,602,27.972412,-216.77972000000003,,17.217804,8.529094,1.3060843,14.497714000000002,1.3058178,0.99999785
602,0.961,601.0519,0.11,10.102594,,17.217804,0.9967693000000001,9557.357423305511,21.474762,14.556731,9.863934500000001,8.499056,0.193,12060,9.351809072871449,,14.262338,603,27.988756,-216.39612000000002,,17.217804,8.517055000000001,1.3054218,14.497318,1.3052301000000002,0.99999785
603,0.961,602.054,0.11,10.100986,,17.217804,0.9967782,9585.541005849838,21.498041,14.555074,9.86176,8.499184,0.193,12080,9.388638480418633,,7.849951299999999,604,28.005064,-216.02441000000002,,17.217804,8.5507345,1.3047608999999998,14.486309,1.3038372999999999,0.99999785
604,0.961,603.0567599999999,0.11,10.099356,,17.217804,0.9967879999999999,9618.082133769987,21.521297,14.553420000000001,9.859567,8.499285,0.193,12100,9.371953165680377,,20.444283,605,28.021395000000002,-215.63313,,17.217804,8.53434,1.3041041000000002,14.49615,1.3038478999999998,0.99999785
605,0.961,604.05963,0.11,10.097714,,17.217804,0.9967981,9655.383208751678,21.544527,14.551768,9.857366,8.499369,0.193,12120,9.3621081313791,,14.851674,606,28.037731,-215.25235,,17.217804,8.525855,1.3034501,14.496732000000002,1.303225,0.99999785
606,0.961,605.0558,0.11,10.096082000000001,,17.217804,0.9967969999999999,9678.06495809555,21.567729999999997,14.550119,9.855247,8.499455000000001,0.193,12140,9.414634328422288,,13.803222,607,28.053753000000004,-214.87456,,17.217804,8.571525999999999,1.3027989,14.495582999999998,1.2959697000000001,0.99999785
607,0.961,606.0587,0.11,10.094403999999999,,17.217804,0.9968071,9705.7316365242,21.590912,14.548473000000001,9.8530245,8.499493,0.193,12160,9.340042221083852,,14.818344,608,28.070084,-214.49635,,17.217804,8.503347999999999,1.3021505,14.496108,1.301999,0.99999785
608,0.961,607.06165,0.11,10.092678,,17.217804,0.9968171999999998,9732.851238489151,21.614067000000002,14.546829999999998,9.850767,8.499475,0.193,12180,9.31379831719906,,15.194597,609,28.086414,-214.11876,,17.217804,8.479011,1.3015048999999999,14.497248999999998,1.3014143,0.99999785
609,0.961,608.0643,0.11,10.091074,,17.217804,0.99682665,9761.79667854309,21.637196,14.54519,9.848609,8.499574,0.193,12200,9.375217901916438,,16.901733,610,28.102729999999998,-213.7396,,17.217804,8.534322,1.3008621,14.501184,1.3005569,0.99999785
610,0.961,609.0672599999999,0.11,10.089355,,17.217804,0.9968368000000001,9793.410160303116,21.660303,14.543551,9.846363,8.499553,0.193,12220,9.309639345994027,,9.306352,611,28.119055,-213.37412999999998,,17.217804,8.476496000000001,1.3002208,14.492676999999999,1.3001266000000002,0.99999785
611,0.961,610.06995,0.11,10.08775,,17.217804,0.9968463,9823.656837701796,21.683386,14.541916,9.844211999999999,8.49964,0.193,12240,9.367475495576164,,16.054869,612,28.135365000000004,-212.9988,,17.217804,8.529005,1.2995837,14.495223999999999,1.2993296,0.99999785
612,0.961,611.0727,0.11,10.086115,,17.217804,0.9968559000000001,9862.691242933271,21.70644,14.540282999999999,9.842037,8.499691,0.193,12260,9.348250137586604,,19.29423,613,28.151678000000004,-212.61945,,17.217804,8.511763,1.2989492,14.503048000000001,1.2987819999999999,0.99999785
613,0.961,612.0534,0.11,10.084328,,17.217804,0.9968296,9897.571531057358,21.729467,14.538653,9.839988,8.499585,0.193,12280,9.425120578594422,,12.669435,614,28.166977000000003,-212.25214,,17.217804,8.5833845,1.2983163999999998,14.500055,1.2760198999999999,0.99999785
614,0.961,613.00806,0.11,10.082198,,17.217804,0.9967610999999998,9933.096217155457,21.752443,14.537026000000001,9.8379545,8.499129,0.193,12300,9.432573632007033,,12.955335,615,28.181112,-211.88557000000003,,17.217804,8.589635000000001,1.2976875,14.497539000000002,1.2494053999999999,0.99999785
615,0.961,613.9845,0.11,10.080366999999999,,17.217804,0.99672806,9966.44338941574,21.77542,14.535401,9.835921,8.498969,0.193,12320,9.427262371311752,,13.234765,616,28.196218,-211.51972999999998,,17.217804,8.585878,1.2970603,14.4954815,1.2703968,0.99999785
616,0.961,614.98755,0.11,10.078768,,17.217804,0.9967383,10000.926760435104,21.798379999999998,14.533779000000001,9.833785,8.499036,0.193,12340,9.358329791498383,,12.938426,617,28.212534,-211.15552000000002,,17.217804,8.517333,1.2964357,14.492954999999998,1.2962280000000002,0.99999785
617,0.961,615.9905,0.11,10.077141000000001,,17.217804,0.9967483,10036.08629655838,21.821314,14.532160000000001,9.831628,8.499068,0.193,12360,9.33651789261674,,17.906515,618,28.228844,-210.78445,,17.217804,8.500664,1.2958152,14.498473,1.2956718999999999,0.99999785
618,0.961,616.9927,0.11,10.075617999999999,,17.217804,0.99675715,10064.7615711689,21.844225,14.530543,9.829564,8.499201,0.193,12380,9.396609901641696,,19.213127,619,28.245116999999997,-210.41248,,17.217804,8.554101,1.295195,14.506083499999999,1.2943504,0.99999785
619,0.961,617.9956,0.11,10.074055,,17.217804,0.9967671,10093.658142566679,21.867110999999998,14.528929000000002,9.827463999999999,8.499288,0.193,12400,9.363592742656929,,10.2308035,620,28.26142,-210.05617999999998,,17.217804,8.527752,1.2945788,14.499181,1.294327,0.99999785
620,0.961,618.99854,0.11,10.072453,,17.217804,0.99677706,10125.733969926834,21.889975,14.527317000000002,9.825337,8.4993305,0.193,12420,9.342583359266188,,17.05385,621,28.277718,-209.69006000000002,,17.217804,8.507023,1.2939653,14.50329,1.2938098999999998,0.99999785
621,0.961,620.0013,0.11,10.070914,,17.217804,0.99678665,10155.808198690414,21.912815,14.525707999999998,9.823264,8.499432,0.193,12440,9.377927406295171,,13.330399,622,28.294003999999997,-209.33109,,17.217804,8.535491,1.2933534,14.501397,1.2929921,0.99999785
622,0.961,621.004,0.11,10.069378,,17.217804,0.9967961999999999,10187.547463417051,21.93563,14.524102,9.821197,8.49953,0.193,12460,9.373334012591712,,10.675839999999999,623,28.310287,-208.97752,,17.217804,8.535391,1.2927455,14.495251000000001,1.2924114,0.99999785
623,0.961,622.00684,0.11,10.067835,,17.217804,0.99680585,10224.505340337751,21.958422,14.522498,9.819125999999999,8.499617,0.193,12480,9.371568370615599,,16.756289000000002,624,28.326572,-208.61536,,17.217804,8.529162,1.292139,14.498870000000002,1.2918691999999998,0.99999785
