,ReturnMin,LQGsigma,IWLastEpisode,LQGmu01,DenMISELogFirst,LQGmu1,IWNorm2,target_sum_log_mean,ReturnAbsMax,ReturnLastEpisode,ReturnMean,URet,DenMISEMeanLog,IWMax,MISE,IWMean,IWFirstEpisode,ReturnMax,IWMin,Bound,DenMISELogLast,ReturnStepMax,SqrtESSClassic,TimestepsSoFar,IWNorm1,TimeElapsed,Iteration
474,,0.11,1.0698212,1.0,9.258804,1.0,22.517103,-91.664604,17.045929,8.493572,8.879342,9.329010340899373,15.227331,1.0698273,8.507530000000001,0.9977476999999999,,17.045929,,8.588925999999999,17.085642,0.99990624,21.047564,9500,473.93018,5371.5338163375845,475
475,,0.11,1.0696651000000001,1.0,9.2567005,1.0,22.539196,-91.45678000000001,17.045929,8.511330000000001,8.878568,9.351182348528596,15.210451999999998,1.0696702,8.507539,0.99775285,,17.045929,,8.588842,7.195578,0.99990624,21.071308,9520,474.93035999999995,5394.218105077744,476
476,,0.11,1.069511,1.0,9.254602,1.0,22.56127,-91.22185,17.045929,8.5119,8.8778,9.351099473301641,15.221614,1.0695131000000002,8.507549000000001,0.997758,,17.045929,,8.588762,20.536129000000003,0.99990624,21.095024,9540,475.93054000000006,5418.737608671187,477
477,,0.11,1.0693489,1.0,9.252508,1.0,22.583323999999998,-91.00133000000001,17.045929,8.533366000000001,8.87708,9.37216486424764,15.219306,1.0693581,8.5076065,0.9977629000000001,,17.045929,,8.588728,14.121245000000002,0.99990624,21.11871,9560,476.93066,5446.891965866089,478
478,,0.11,1.0692011000000001,1.0,9.250418,1.0,22.605352,-90.77289,17.045929,8.487497,8.8762665,9.32597589282259,15.225843,1.0692031000000002,8.507562,0.997768,,17.045929,,8.588593,18.353525,0.99990624,21.142376000000002,9580,477.93088,5474.094076395035,479
479,,0.11,1.069037,1.0,9.248333,1.0,22.627360999999997,-90.55762,17.045929,8.535857,8.875556,9.376325779183176,15.220142000000001,1.0690502,8.507624,0.99777275,,17.045929,,8.588564,12.490719,0.99990624,21.166007999999998,9600,478.9309,5501.7254428863525,480
480,,0.11,1.0688870000000001,1.0,9.246250999999999,1.0,22.64935,-90.337585,17.045929,8.557527,8.874895,9.397819239538348,15.220112,1.0688951999999998,8.507735,0.9977778,,17.045929,,8.588585,15.208464999999999,0.99990624,21.189621,9620,479.93112,5529.654183387756,481
481,,0.11,1.0687321,1.0,9.244175,1.0,22.671316,-90.12380999999999,17.045929,8.569431,8.874262,9.410448654923544,15.214746,1.0687423,8.507873,0.99778265,,17.045929,,8.588633,12.635235,0.99990624,21.213203,9640,480.93124000000006,5553.503688812256,482
482,,0.11,1.0685854,1.0,9.242102000000001,1.0,22.693264000000003,-89.897224,17.045929,8.526657,8.873542,9.36572186899491,15.223099,1.0685915000000001,8.507914,0.9977876,,17.045929,,8.588583999999999,19.251572,0.99990624,21.23676,9660,481.9314,5576.817104816437,483
483,,0.11,1.0684351,1.0,9.240034,1.0,22.71519,-89.6977,17.045929,8.462836,8.872694000000001,9.29860871587442,15.205291,1.0684407,8.507813,0.99779254,,17.045929,,8.588395,6.606789599999999,0.99990624,21.260292,9680,482.93158,5600.7792201042175,484
484,,0.11,1.0682787,1.0,9.237969,1.0,22.737097,-89.481186,17.045929,8.48007,8.871884,9.310644486606225,15.205370000000002,1.0682899,8.507753,0.99779737,,17.045929,,8.588245,15.245588,0.99990624,21.283796,9700,483.93172999999996,5620.897012233734,485
485,,0.11,1.0681258,1.0,9.23591,1.0,22.758979999999998,-89.26701,17.045929,8.528377,8.871177000000001,9.364278269486157,15.2039995,1.0681391000000002,8.507798,0.9978023000000001,,17.045929,,8.5882015,14.541215,0.99990624,21.307278,9720,484.93192,5643.358873844147,486
486,,0.11,1.0679802,1.0,9.233854,1.0,22.780846,-89.05675500000001,17.045929,8.494675,8.870403999999999,9.330698869676123,15.199598000000002,1.0679903999999998,8.507771,0.99780715,,17.045929,,8.588086,13.063887,0.99990624,21.33073,9740,485.93207,5671.62652015686,487
487,,0.11,1.0678315,1.0,9.231803,1.0,22.802689,-88.83798,17.045929,8.502595,8.869651,9.34040287806216,15.204595000000001,1.0678416000000002,8.507756,0.9978118,,17.045929,,8.587983,17.63981,0.99990624,21.354156,9760,486.93215999999995,5691.355360269546,488
488,,0.11,1.0676808,1.0,9.229756,1.0,22.82451,-88.629036,17.045929,8.501403,8.868897,9.335730510146485,15.200635,1.067693,8.507745,0.99781674,,17.045929,,8.587883999999999,13.269673999999998,0.99990624,21.377562,9780,487.93237,5717.115545749664,489
489,,0.11,1.0675322,1.0,9.227714,1.0,22.846312,-88.41292,17.045929,8.488241,8.86812,9.3246223786739,15.204720000000002,1.0675443,8.507700999999999,0.9978213,,17.045929,,8.587752,17.205170000000003,0.99990624,21.400935999999998,9800,488.93242999999995,5737.028474807739,490
490,,0.11,1.0673916,1.0,9.225675,1.0,22.868095,-88.19958000000001,17.045929,8.576857,8.867528,9.418872460060063,15.206885,1.0673977,8.507852,0.9978261,,17.045929,,8.587816,16.270144000000002,0.99990624,21.424286,9820,489.93262000000004,5758.701799869537,491
491,,0.11,1.0672492,1.0,9.2236395,1.0,22.889854,-87.99396999999999,17.045929,8.535183,8.866852,9.370811753488457,15.202174,1.0672532,8.507911,0.9978306999999998,,17.045929,,8.587789,12.890873,0.99990624,21.44761,9840,490.9327,5776.83869600296,492
492,,0.11,1.0670965000000001,1.0,9.221608999999999,1.0,22.9116,-87.77914399999999,17.045929,8.501218,8.86611,9.339446126821674,15.207543,1.0671066999999999,8.507895,0.99783546,,17.045929,,8.587686999999999,17.85192,0.99990624,21.47091,9860,491.9329,5800.259790182115,493
493,,0.11,1.06695,1.0,9.2195835,1.0,22.933320000000002,-87.56984,17.045929,8.558792,8.865488000000001,9.39855844272393,15.208243,1.0669621,8.508006,0.9978403,,17.045929,,8.587710000000001,15.555269000000001,0.99990624,21.49419,9880,492.9331,5823.708119869232,494
494,,0.11,1.0668167,1.0,9.217561,1.0,22.955023,-87.362274,17.045929,8.586136,8.8649235,9.428455636117473,15.208041,1.0668176,8.508175999999999,0.9978448000000001,,17.045929,,8.587794,15.111142000000001,0.99990624,21.517435,9900,493.9332,5847.658479690552,495
495,,0.11,1.066663,1.0,9.215542999999998,1.0,22.976702,-87.15259,17.045929,8.479882,8.864147,9.316611288143537,15.210795000000001,1.0666733,8.508113999999999,0.99784935,,17.045929,,8.5876465,16.576075,0.99990624,21.540658999999998,9920,494.9333,5871.087358951569,496
496,,0.11,1.0665187,1.0,9.213529,1.0,22.998363,-86.95333000000001,17.045929,8.530178999999999,8.863476,9.36712529045666,15.203954000000001,1.0665308,8.508161999999999,0.9978541999999999,,17.045929,,8.587608,11.812352,0.99990624,21.563862,9940,495.93352999999996,5897.429251670837,497
497,,0.11,1.0663813,1.0,9.211518,1.0,23.020004,-86.75194499999999,17.045929,8.5420065,8.86283,9.383613288353725,15.200073999999999,1.0663885,8.508234,0.99785864,,17.045929,,8.587596000000001,13.273593,0.99990624,21.587032,9960,496.9336,5924.509157419206,498
498,,0.11,1.066244,1.0,9.209513000000001,1.0,23.041626,-86.540565,17.045929,8.549341,8.862200999999999,9.39302700436622,15.20701,1.0662459999999998,8.508322,0.9978630999999999,,17.045929,,8.587598,18.664026,0.99990624,21.61018,9980,497.9337,5952.158833503723,499
499,,0.11,1.0661017,1.0,9.207511,1.0,23.063229,-86.33039000000001,17.045929,8.553732,8.861583999999999,9.394135196853737,15.213557000000002,1.0661056999999998,8.508417999999999,0.99786794,,17.045929,,8.58761,18.482742000000002,0.99990624,21.63331,10000,498.93395999999996,5977.1538474559775,500
500,,0.11,1.0659573,1.0,9.205513,1.0,23.084808,-86.13226999999999,17.045929,8.537997,8.860938,9.377846067536098,15.208855999999999,1.0659653999999998,8.508481,0.9978724,,17.045929,,8.587588,12.860731,0.99990624,21.65641,10020,499.93408,6001.803842782973,501
501,,0.11,1.065819,1.0,9.203519,1.0,23.106370000000002,-85.92658,17.045929,8.487847,8.860196,9.320078202691546,15.212542000000001,1.0658252000000001,8.508436999999999,0.9978768,,17.045929,,8.587460499999999,17.060982,0.99990624,21.679482999999998,10040,500.93417,6030.708974361421,502
502,,0.11,1.0656728000000002,1.0,9.201528999999999,1.0,23.127913,-85.73486,17.045929,8.548072,8.859575,9.39049780477853,15.203054999999999,1.0656849,8.508521,0.99788135,,17.045929,,8.587460499999999,10.442544999999999,0.99990624,21.702536,10060,501.93433,6061.103611230849,503
503,,0.11,1.0655447,1.0,9.199542,1.0,23.149435,-85.53064,17.045929,8.462657,8.858787,9.295242520591977,15.206875,1.0655468000000001,8.508425,0.9978858,,17.045929,,8.58728,17.13119,0.99990624,21.725561,10080,502.93445,6093.8626046180725,504
504,,0.11,1.0654035,1.0,9.197560000000001,1.0,23.170937,-85.34756,17.045929,8.511714999999999,8.8581,9.350112131230787,15.19035,1.0654085,8.508431,0.99789035,,17.045929,,8.587204,6.8628902,0.99990624,21.748566,10100,503.93462999999997,6118.555801153184,505
505,,0.11,1.0652602,1.0,9.195582,1.0,23.192421,-85.14876,17.045929,8.514177,8.85742,9.348684651296962,15.190322,1.0652703000000001,8.508444,0.9978949,,17.045929,,8.587132,15.178941,0.99990624,21.771544,10120,504.9348,6144.434417009355,506
506,,0.11,1.065122,1.0,9.193607,1.0,23.213884,-84.950066,17.045929,8.484017,8.856684,9.320386749276514,15.190985000000001,1.0651342,8.508392,0.99789906,,17.045929,,8.586998,15.528096,0.99990624,21.794493,10140,505.9348,6167.721543312073,507
507,,0.11,1.064992,1.0,9.191637,1.0,23.235329,-84.755104,17.045929,8.539936,8.856061,9.379405691749316,15.188688,1.0649961000000001,8.508458000000001,0.9979034999999999,,17.045929,,8.586982,14.027220000000002,0.99990624,21.817423,10160,506.935,6196.493085145949,508
508,,0.11,1.0648499,1.0,9.189671,1.0,23.256752,-84.57182,17.045929,8.487537,8.855336,9.323453895972671,15.175486,1.064862,8.508415,0.997908,,17.045929,,8.586856,8.470965,0.99990624,21.840332,10180,507.93518,6231.801830768585,509
509,,0.11,1.0647218,1.0,9.187708,1.0,23.278156,-84.3792,17.045929,8.52846,8.854695,9.372196390910274,15.172395000000002,1.064726,8.508457,0.9979121999999999,,17.045929,,8.586816,13.601384,0.99990624,21.863210000000002,10200,508.93524,6259.178701162337,510
510,,0.11,1.0645777,1.0,9.185749000000001,1.0,23.299547,-84.17976999999999,17.045929,8.52594,8.854052000000001,9.363102437653849,15.1768875,1.0645898999999999,8.508492,0.9979167,,17.045929,,8.58677,17.470007,0.99990624,21.886066,10220,509.93542,6285.368357419969,511
511,,0.11,1.0644467,1.0,9.183794,1.0,23.32091,-83.989395,17.045929,8.553372,8.853464,9.39147222863776,15.173078,1.0644559,8.508585,0.9979210999999999,,17.045929,,8.586781,13.228288000000001,0.99990624,21.908904999999997,10240,510.9356,6322.288996219635,512
512,,0.11,1.0643117,1.0,9.181842999999999,1.0,23.342257,-83.791756,17.045929,8.522622,8.8528185,9.363420953274606,15.177292999999999,1.0643219,8.5086155,0.9979254000000001,,17.045929,,8.586730000000001,17.337196,0.99990624,21.931715,10260,511.93573,6351.622420549394,513
513,,0.11,1.0641838,1.0,9.179895,1.0,23.363585,-83.594696,17.045929,8.470077,8.852075,9.303450805176746,15.181685,1.0641899,8.508536,0.9979296,,17.045929,,8.58657,17.437687,0.99990624,21.954498,10280,512.9358,6379.613422393799,514
514,,0.11,1.06405,1.0,9.177952000000001,1.0,23.384897,-83.405106,17.045929,8.529042,8.851448,9.367293370019837,15.17935,1.0640581,8.508578,0.9979338,,17.045929,,8.586530999999999,13.980668,0.99990624,21.977257,10300,513.9359,6406.434097051621,515
515,,0.11,1.063921,1.0,9.176012,1.0,23.406187,-83.21938,17.045929,8.554116,8.850872,9.392761229561216,15.173891000000001,1.0639251,8.508672,0.99793804,,17.045929,,8.586544,12.365664500000001,0.99990624,21.999996,10320,514.93604,6432.9062888622275,516
516,,0.11,1.0637881999999999,1.0,9.174076,1.0,23.42746,-83.02656999999999,17.045929,8.563061,8.850315,9.403925671698547,15.176260999999998,1.0637943,8.508784,0.9979424000000001,,17.045929,,8.5865755,16.400684,0.99990624,22.022713,10340,515.9362,6461.011528730393,517
517,,0.11,1.0636531999999999,1.0,9.172143,1.0,23.448708,-82.84316,17.045929,8.565182,8.849764,9.408040137487001,15.169967000000002,1.0636623,8.508899000000001,0.9979466,,17.045929,,8.58661,11.918313000000001,0.99990624,22.045408,10360,516.9363400000001,6494.781710147858,518
518,,0.11,1.0635203000000002,1.0,9.170214999999999,1.0,23.46994,-82.64684,17.045929,8.508725,8.849107,9.345348793793084,15.177317000000002,1.0635325,8.508898,0.9979507,,17.045929,,8.58653,18.986015,0.99990624,22.068075,10380,517.9364,6523.999717950822,519
519,,0.11,1.0634006,1.0,9.168289999999999,1.0,23.491158,-82.449936,17.045929,8.565434,8.848561,9.408798785787006,15.185982000000001,1.0634027,8.509014,0.99795496,,17.045929,,8.586566,19.685207000000002,0.99990624,22.09072,10400,518.9366,6560.339297056197,520
520,,0.11,1.0632719,1.0,9.166368499999999,1.0,23.512352,-82.26436600000001,17.045929,8.555603,8.847999999999999,9.396873196358264,15.184023000000002,1.0632728,8.509109500000001,0.99795914,,17.045929,,8.586582,14.167645000000002,0.99990624,22.113342000000003,10420,519.9367,6593.977746009827,521
521,,0.11,1.063135,1.0,9.164451,1.0,23.53353,-82.075,17.045929,8.499037,8.847331,9.333761667002328,15.186597,1.0631452,8.509089999999999,0.99796337,,17.045929,,8.586484,16.530006,0.99990624,22.135944,10440,520.9369,6621.970140695573,522
522,,0.11,1.0630043,1.0,9.162538,1.0,23.554686,-81.89125,17.045929,8.5572605,8.846777000000001,9.394383304599248,15.18425,1.0630153,8.509186999999999,0.9979674000000001,,17.045929,,8.586501,13.961278,0.99990624,22.158520000000003,10460,521.93695,6658.212386369704,523
523,,0.11,1.0628754999999999,1.0,9.160627,1.0,23.575825,-81.70583,17.045929,8.517192999999999,8.846148,9.355776497158562,15.184292000000001,1.0628877,8.509203,0.99797165,,17.045929,,8.586439,15.208279999999998,0.99990624,22.181074,10480,522.93713,6683.496654987335,524
524,,0.11,1.0627558000000001,1.0,9.158719999999999,1.0,23.596947,-81.51778,17.045929,8.511721000000001,8.8455105,9.34839066731822,15.187673,1.0627598999999999,8.509210000000001,0.9979756,,17.045929,,8.586367999999998,16.9615,0.99990624,22.203602,10500,523.9372,6711.902291297913,525
525,,0.11,1.0626261000000001,1.0,9.156817,1.0,23.618048,-81.326195,17.045929,8.550303999999999,8.84495,9.38891404225819,15.195286999999999,1.0626342,8.509291000000001,0.99797994,,17.045929,,8.58637,19.194370000000003,0.99990624,22.226114000000003,10520,524.93744,6743.840718746185,526
526,,0.11,1.0625045,1.0,9.154917999999999,1.0,23.639132999999998,-81.14786,17.045929,8.486229,8.844269,9.321825982512024,15.190349,1.0625086000000001,8.509245,0.997984,,17.045929,,8.5862465,12.5949955,0.99990624,22.248598,10540,525.93756,6780.426961660384,527
527,,0.11,1.0623708,1.0,9.153023,1.0,23.6602,-80.96786999999999,17.045929,8.520328999999998,8.843656,9.358933956059891,15.187759,1.0623829,8.509267,0.9979879,,17.045929,,8.586191,13.824917000000001,0.99990624,22.271055,10560,526.9376,6807.007130861281,528
528,,0.11,1.0622431,1.0,9.151131,1.0,23.681244,-80.79176,17.045929,8.541198,8.843083,9.37859463552225,15.181972,1.0622573,8.509332,0.997992,,17.045929,,8.586179,12.128931,0.99990624,22.293497,10580,527.9377400000001,6836.669058561324,529
529,,0.11,1.0621277,1.0,9.149241,1.0,23.702272,-80.60717,17.045929,8.545342999999999,8.842521000000001,9.388953768452907,15.18537,1.0621318000000002,8.509404,0.9979959999999999,,17.045929,,8.586174,16.984842,0.99990624,22.315914000000003,10600,528.93787,6867.931630849837,530
530,,0.11,1.0620021000000002,1.0,9.147357000000001,1.0,23.723284,-80.42345,17.045929,8.482451,8.841842999999999,9.31755027549461,15.188578,1.0620081000000001,8.50935,0.99799985,,17.045929,,8.586041999999999,16.891,0.99990624,22.338305,10620,529.9379,6903.404425144196,531
531,,0.11,1.0618745,1.0,9.145475,1.0,23.744276,-80.23263,17.045929,8.5417185,8.841279,9.381868819367329,15.199554000000001,1.0618846000000002,8.509414999999999,0.9980041999999999,,17.045929,,8.586030000000001,21.030282999999997,0.99990624,22.360682999999998,10640,530.93823,6944.959208250047,532
532,,0.11,1.0617489,1.0,9.143597999999999,1.0,23.765247,-80.043945,17.045929,8.507361999999999,8.840652,9.342752478578936,15.209078,1.061761,8.509408,0.99800795,,17.045929,,8.585947,20.277102,0.99990624,22.383029999999998,10660,531.93823,6974.313202857971,533
533,,0.11,1.0616273999999999,1.0,9.141722999999999,1.0,23.786203,-79.855644,17.045929,8.523071,8.840057,9.358599864468873,15.218888,1.0616375,8.5094385,0.9980119000000001,,17.045929,,8.585901,20.449284,0.99990624,22.405355,10680,532.93835,7008.826731681824,534
534,,0.11,1.061515,1.0,9.139852000000001,1.0,23.80714,-79.67976999999999,17.045929,8.517136,8.839454,9.353929815082427,15.216937,1.061516,8.509454,0.9980158000000001,,17.045929,,8.585841,14.177183,0.99990624,22.427661999999998,10700,533.9385,7043.098299026489,535
535,,0.11,1.0613803999999998,1.0,9.137984,1.0,23.82806,-79.50021,17.045929,8.56658,8.838944999999999,9.409101091517071,15.21933,1.0613946,8.509566,0.99802,,17.045929,,8.585877,16.501629,0.99990624,22.44995,10720,534.9387,7066.705885171891,536
536,,0.11,1.0612711000000001,1.0,9.136121000000001,1.0,23.84896,-79.31485,17.045929,8.497783,8.83831,9.332562904012477,15.22819,1.0612731000000002,8.509542999999999,0.9980237,,17.045929,,8.585778999999999,19.979456,0.99990624,22.472204,10740,535.9387,7090.480408191681,537
537,,0.11,1.0611496,1.0,9.134260000000001,1.0,23.869843,-79.13181,17.045929,8.549368,8.837772,9.389797678741225,15.23538,1.0611516,8.509623,0.9980275,,17.045929,,8.585783000000001,19.098913,0.99990624,22.494442000000003,10760,536.9388,7121.697961330414,538
538,,0.11,1.0610231,1.0,9.132403,1.0,23.890709,-78.96027,17.045929,8.527158,8.837196,9.366519233415822,15.231729500000002,1.0610323,8.509655,0.9980316999999999,,17.045929,,8.58574,13.269875,0.99990624,22.516665,10780,537.9391,7144.022903203963,539
539,,0.11,1.0608986999999999,1.0,9.130549,1.0,23.911556,-78.78229499999999,17.045929,8.557311,8.8366785,9.397353690569414,15.235164000000001,1.0609108,8.509749000000001,0.9980353999999999,,17.045929,,8.585759,17.088455,0.99990624,22.538854999999998,10800,538.9391,7164.940457582475,540
540,,0.11,1.0607915,1.0,9.128699000000001,1.0,23.932385999999997,-78.60471,17.045929,8.526405,8.836105,9.365249771675074,15.238859,1.0607915,8.509782000000001,0.9980392,,17.045929,,8.585717,17.236006,0.99990624,22.561028,10820,539.9392,7197.4936842918405,541
541,,0.11,1.060661,1.0,9.126853,1.0,23.953194,-78.43437,17.045929,8.543368,8.835566,9.388402536977225,15.235942999999999,1.0606741000000002,8.509849,0.99804306,,17.045929,,8.58571,13.658614000000002,0.99990624,22.583181,10840,540.9393299999999,7229.528062582017,542
542,,0.11,1.0605416,1.0,9.125010000000001,1.0,23.97399,-78.26456999999999,17.045929,8.535434,8.835013,9.371409898417983,15.233118,1.0605547,8.509898,0.9980469000000001,,17.045929,,8.585685,13.705678,0.99990624,22.60531,10860,541.93945,7255.440032005309,543
543,,0.11,1.0604253000000001,1.0,9.12317,1.0,23.994766000000002,-78.08596,17.045929,8.522504,8.834438,9.358637252883398,15.239752,1.0604374,8.509922999999999,0.9980507,,17.045929,,8.585635,18.843887,0.99990624,22.627417,10880,542.9396,7293.992130994798,544
544,,0.11,1.0603069999999999,1.0,9.121333,1.0,24.015524,-77.920006,17.045929,8.570032000000001,8.833953,9.412466201707813,15.234353,1.0603201,8.510039,0.9980545,,17.045929,,8.585678,12.300532,0.99990624,22.649504,10900,543.9397,7336.984877109528,545
545,,0.11,1.0601988000000002,1.0,9.1195,1.0,24.036263,-77.74051999999999,17.045929,8.568249,8.833467,9.412041052440088,15.243127,1.0602028000000001,8.510153,0.99805826,,17.045929,,8.585718,20.025307,0.99990624,22.671570000000003,10920,544.9398,7367.273197889327,546
546,,0.11,1.0600713,1.0,9.11767,1.0,24.056986,-77.56589,17.045929,8.511351,8.832877,9.348112012745869,15.247654,1.0600855,8.510155000000001,0.99806195,,17.045929,,8.585647,17.720901,0.99990624,22.693610999999997,10940,545.9399,7393.958247661591,547
547,,0.11,1.0599571,1.0,9.115844000000001,1.0,24.077692000000003,-77.39783,17.045929,8.5732975,8.832403999999999,9.414141715881225,15.246238,1.0599703,8.510275,0.9980658000000001,,17.045929,,8.585693,14.474670999999999,0.99990624,22.715635,10960,546.94006,7427.370054006576,548
548,,0.11,1.0598389,1.0,9.11402,1.0,24.098381,-77.23094,17.045929,8.526375999999999,8.831846,9.363410455835432,15.244257999999999,1.0598531,8.510308,0.99806947,,17.045929,,8.585654,14.161376,0.99990624,22.737633,10980,547.9401,7457.803996324538,549
549,,0.11,1.0597296999999999,1.0,9.112200999999999,1.0,24.119051000000002,-77.06102,17.045929,8.5342455,8.8313055,9.3724023260362,15.245932999999999,1.0597378,8.510353,0.99807304,,17.045929,,8.585626,16.166346,0.99990624,22.759610000000002,11000,548.9402,7488.2065546512595,550
550,,0.11,1.0596085,1.0,9.110384,1.0,24.139702,-76.88577,17.045929,8.533285000000001,8.830764,9.370414765288768,15.253549,1.0596226,8.510398,0.998077,,17.045929,,8.585598,19.443554000000002,0.99990624,22.781574,11020,549.9404,7522.3114087581625,551
551,,0.11,1.0595044,1.0,9.108571000000001,1.0,24.160337,-76.71968000000001,17.045929,8.5073,8.830178,9.341961653624145,15.252613,1.0595093999999998,8.510392,0.9980805,,17.045929,,8.585519999999999,14.74027,0.99990624,22.803507,11040,550.9404,7564.960715055467,552
552,,0.11,1.0593801999999999,1.0,9.106761,1.0,24.180956,-76.5468,17.045929,8.551729,8.829675,9.391887884024582,15.259073,1.0593941999999998,8.510472,0.9980841999999999,,17.045929,,8.585528,18.828306,0.99990624,22.825422,11060,551.94055,7586.424171447754,553
553,,0.11,1.059277,1.0,9.104954,1.0,24.201557,-76.38977,17.045929,8.508963,8.829096,9.345178319615766,15.250272,1.0592811000000002,8.5104685,0.99808806,,17.045929,,8.585452,10.385377,0.99990624,22.847322,11080,552.9408,7622.01837015152,554
554,,0.11,1.0591578000000001,1.0,9.10315,1.0,24.222141,-76.21635400000001,17.045929,8.528839,8.828553999999999,9.368109901373415,15.258467000000001,1.059168,8.510503,0.9980915000000001,,17.045929,,8.585415,19.79973,0.99990624,22.869192,11100,553.9408,7654.057025194167,555
555,,0.11,1.0590508,1.0,9.101351,1.0,24.242704,-76.06619,17.045929,8.497264999999999,8.827959,9.328193112377829,15.244003,1.0590548999999998,8.510479,0.99809515,,17.045929,,8.5853195,7.21747,0.99990624,22.891048,11120,554.9409,7682.687890052795,556
556,,0.11,1.0589336,1.0,9.099553,1.0,24.263256,-75.89936999999999,17.045929,8.513512,8.8273945,9.351265916013515,15.246788,1.0589437,8.510485000000001,0.9980988000000002,,17.045929,,8.585253999999999,16.797283,0.99990624,22.912878,11140,555.94104,7713.209584712982,557
557,,0.11,1.0588266000000002,1.0,9.097760000000001,1.0,24.283787,-75.727234,17.045929,8.516264,8.826837,9.354461616319963,15.255471,1.0588306,8.510494,0.9981024,,17.045929,,8.585192999999999,20.094147,0.99990624,22.934692000000002,11160,556.94116,7749.117342710496,558
558,,0.11,1.0587053999999998,1.0,9.095969,1.0,24.304302,-75.56339,17.045929,8.535652,8.826316,9.375829493182618,15.256442999999999,1.0587196,8.510541,0.99810594,,17.045929,,8.585168,15.799805,0.99990624,22.95648,11180,557.9412,7781.004815578461,559
559,,0.11,1.0585995000000001,1.0,9.094182,1.0,24.3248,-75.40735,17.045929,8.457888,8.825658,9.291127256604927,15.250206,1.0586084999999998,8.510442,0.99810946,,17.045929,,8.584997999999999,11.765929,0.99990624,22.978247,11200,558.9413,7810.4008049964905,560
560,,0.11,1.0584935,1.0,9.092398,1.0,24.345282,-75.24361,17.045929,8.535414,8.825141,9.377071599873473,15.252244000000001,1.0584985,8.510489,0.99811316,,17.045929,,8.584975,16.396606,0.99990624,23.0,11220,559.94147,7844.8657524585715,561
561,,0.11,1.0583835,1.0,9.090617,1.0,24.365745999999998,-75.086075,17.045929,8.496039999999999,8.824555,9.333971344607619,15.248647,1.0583885,8.510464,0.9981167999999999,,17.045929,,8.58488,13.231871,0.99990624,23.021732,11240,560.94165,7880.418869972229,562
562,,0.11,1.0582755,1.0,9.088839,1.0,24.386192,-74.92559,17.045929,8.54829,8.824064,9.387906245848153,15.248579000000001,1.0582784,8.510534,0.9981201999999999,,17.045929,,8.58488,15.211744,0.99990624,23.043436,11260,561.94165,7914.065697669983,563
563,,0.11,1.0581664,1.0,9.087064999999999,1.0,24.406622,-74.75819399999999,17.045929,8.49287,8.823477,9.325662211444495,15.255985999999998,1.0581695,8.510501,0.9981237,,17.045929,,8.584777,19.428283999999998,0.99990624,23.065125,11280,562.9418,7943.365611076355,564
564,,0.11,1.0580473999999997,1.0,9.085293,1.0,24.427034,-74.5901,17.045929,8.524889,8.822948,9.364141091600096,15.264664000000002,1.0580604999999998,8.510528,0.9981271999999999,,17.045929,,8.584734,20.161858,0.99990624,23.086794,11300,563.9419,7972.766495943069,565
565,,0.11,1.0579475,1.0,9.083525,1.0,24.447432,-74.432755,17.045929,8.521707000000001,8.822415,9.356882119499595,15.263154,1.0579525,8.510548,0.9981308000000001,,17.045929,,8.584684,14.411575,0.99990624,23.108439999999998,11320,564.942,8003.966351032257,566
566,,0.11,1.0578375,1.0,9.081759,1.0,24.467814999999998,-74.271675,17.045929,8.549261,8.821935,9.388970035278984,15.265931,1.0578436000000002,8.51062,0.9981341999999999,,17.045929,,8.584686999999999,16.840265,0.99990624,23.130062,11340,565.9421,8038.648996829987,567
567,,0.11,1.0577285,1.0,9.079997,1.0,24.488176,-74.11539,17.045929,8.570739999999999,8.821492,9.41337221005902,15.264479999999999,1.0577366000000001,8.510732,0.9981378000000001,,17.045929,,8.58473,14.444567000000001,0.99990624,23.151674,11360,566.9422599999999,8065.463895559312,568
568,,0.11,1.0576236,1.0,9.0782385,1.0,24.50852,-73.95206999999999,17.045929,8.517989,8.820959,9.353914131370884,15.270610999999999,1.0576286,8.510746000000001,0.9981413,,17.045929,,8.584675,18.752852999999998,0.99990624,23.173264,11380,567.9424,8102.376494407654,569
569,,0.11,1.0575146999999998,1.0,9.076483,1.0,24.52885,-73.79267,17.045929,8.556187,8.820494,9.395971624047824,15.2733755,1.0575218000000002,8.51083,0.99814475,,17.045929,,8.58469,16.849464,0.99990624,23.19483,11400,568.9425,8134.746334075928,570
570,,0.11,1.0574038000000001,1.0,9.07473,1.0,24.549164,-73.63346999999999,17.045929,8.53099,8.819987,9.369922424980864,15.276492000000001,1.0574158,8.510867999999999,0.9981482,,17.045929,,8.584660000000001,17.054493,0.99990624,23.216376999999998,11420,569.9426,8171.171467542647,571
571,,0.11,1.0572939,1.0,9.072980000000001,1.0,24.569464,-73.480576,17.045929,8.577106,8.819562,9.417404196648699,15.273854,1.057309,8.51099,0.99815166,,17.045929,,8.584714,13.769559,0.99990624,23.2379,11440,570.94275,8208.154083490372,572
572,,0.11,1.0572001,1.0,9.071233,1.0,24.58974,-73.32866,17.045929,8.513626,8.819028,9.347708606187318,15.270779000000001,1.0572041,8.510995,0.9981551,,17.045929,,8.58465,13.513285,0.99990624,23.25941,11460,571.9429,8236.518147468567,573
