,Iteration,SqrtESSClassic,LQGsigma,MISE,LQGmu1,ReturnAbsMax,TimeElapsed,IWNorm1,IWFirstEpisode,ReturnMin,DenMISEMeanLog,LQGmu01,DenMISELogFirst,TimestepsSoFar,IWMin,IWNorm2,DenMISELogLast,IWMean,IWLastEpisode,IWMax,ReturnMax,URet,ReturnMean,ReturnStepMax,ReturnLastEpisode,target_sum_log_mean,Bound
728,729,14.628221,0.11,16.704864999999998,-1.0,17.275145000000002,14422.403994083403,730.9053,,,11.399980000000001,-0.454,15.761771,14580,,49.965427000000005,16.466103,1.0026135,4.670221,4.7272596,17.275145000000002,18.50315633906792,14.920504999999999,0.9999993,16.768767999999998,-495.8286,16.823555
729,730,14.719935000000001,0.11,16.69429,-1.0,17.275145000000002,14462.737745046616,731.4657,,,11.404793,-0.455,15.7604,14600,,49.69218,14.913953,1.0020076999999998,2.9746575,4.602084,17.275145000000002,18.363360067334586,14.922868,0.9999993,16.645222,-495.2851,16.81224
730,731,14.819992999999998,0.11,16.700933,-1.0,17.275145000000002,14498.219297885897,732.78235,,,11.403738,-0.457,15.759031,14620,,49.445526,10.632781,1.0024382,3.6408641000000004,4.4497905,17.275145000000002,18.382690259575185,14.925241,0.9999993,16.65805,-494.79044000000005,16.818087
731,732,15.047103,0.11,16.683506,-1.0,17.275145000000002,14529.060492277144,733.1177,,,11.411728,-0.464,15.757665,14640,,48.721515999999994,17.250582,1.0015268,2.7035456,4.102999700000001,17.275145000000002,18.329497631370934,14.927547,0.9999993,16.613564999999998,-494.92587000000003,16.798891
732,733,15.145935999999999,0.11,16.651808,-1.0,17.275145000000002,14567.834212303162,732.8485,,,11.419926,-0.473,15.756298999999999,14660,,48.38582,17.421919,0.99979335,2.1870897,3.8678925000000004,17.275145000000002,18.369484117120443,14.929901000000001,0.9999993,16.653093,-495.40024000000005,16.76644
733,734,15.054595,0.11,16.656797,-1.0,17.275145000000002,14607.374238967896,734.1592,,,11.42942,-0.481,15.754935000000001,14680,,48.766453000000006,18.389908,1.0002168,3.6465351999999998,3.8910379999999996,17.275145000000002,18.412677182198788,14.932295000000002,0.9999993,16.687876,-495.69345,16.772125
734,735,14.668095999999998,0.11,16.667881,-1.0,17.275145000000002,14648.167266845703,735.80994,,,11.431249000000001,-0.492,15.753573999999999,14700,,50.16397,12.774980000000001,1.001102,4.3993244,4.685746,17.275145000000002,18.222774341900703,14.934428,0.9999993,16.500114,-496.3523,16.786247
735,736,14.909528,0.11,16.654729999999997,-1.0,17.275145000000002,14678.753430604937,736.18164,,,11.428599,-0.488,15.752214000000002,14720,,49.37659,9.482229,1.0002468,2.7917576,4.271151000000001,17.275145000000002,18.34040964523101,14.936723,0.9999993,16.623089999999998,-495.10828,16.771179999999998
736,737,14.414219000000001,0.11,16.669754,-1.0,17.275145000000002,14710.04346418381,737.97363,,,11.436115,-0.498,15.750857,14740,,51.197617,16.969112,1.0013211,4.6824136,5.1718645,17.275145000000002,18.320771726148,14.938991,0.9999993,16.607801000000002,-495.6878,16.790205
737,738,14.469892000000002,0.11,16.673204000000002,-1.0,17.275145000000002,14736.05055093765,739.16425,,,11.437688,-0.498,15.749501,14760,,51.082916,12.596731,1.0015776,3.7258828,5.1071568,17.275145000000002,18.183762229796365,14.941065,0.9999993,16.469616000000002,-494.96587999999997,16.793192
738,739,14.741714000000002,0.11,16.667803,-1.0,17.275145000000002,14766.10333228111,739.8889999999999,,,11.443058,-0.494,15.748147,14780,,50.190163,15.404948000000001,1.001203,3.2213938,4.712145,17.275145000000002,18.31872446306073,14.943304999999999,0.9999993,16.59669,-493.76687999999996,16.785578
739,740,15.094965,0.11,16.657806,-1.0,17.275145000000002,14799.283729791641,740.35376,,,11.449264,-0.487,15.746795,14800,,49.046406,16.036297,1.000478,2.9369164,4.0977054,17.275145000000002,18.431598187741205,14.945684,0.9999993,16.704039,-492.22137000000004,16.772825
740,741,15.026746,0.11,16.667946,-1.0,17.275145000000002,14833.59684252739,741.8334,,,11.456242,-0.489,15.745444,14820,,49.367535,16.623125,1.0011245999999998,3.7670207,4.300707,17.275145000000002,18.371151977884928,14.947997,0.9999993,16.659172,-491.84405999999996,16.783487
741,742,15.181982999999999,0.11,16.674456,-1.0,17.275145000000002,14874.350404977798,743.0779,,,11.462371000000001,-0.486,15.744095999999999,14840,,48.944717,16.00455,1.0014527,3.5236273000000002,4.0235753,17.275145000000002,18.41888544653286,14.950356,0.9999993,16.697834,-490.79254000000003,16.788816
742,743,15.424456,0.11,16.667118,-1.0,17.275145000000002,14914.078077316284,743.6423,,,11.465539999999999,-0.479,15.742748,14860,,48.2119,13.816576999999999,1.0008644,2.9863086,3.746606,17.275145000000002,18.450573716925863,14.952739000000001,0.9999993,16.720670000000002,-489.1785,16.77968
743,744,15.486103,0.11,16.64114,-1.0,17.275145000000002,14951.670817852018,743.3533,,,11.470249,-0.468,15.741404000000001,14880,,48.001312,14.969864999999999,0.9991306999999999,2.367044,3.8345363,17.275145000000002,18.240447341945004,14.954844,0.9999993,16.52037,-487.18032999999997,16.753254000000002
744,745,15.543633999999999,0.11,16.645142,-1.0,17.275145000000002,14976.629821538923,744.59485,,,11.476594,-0.473,15.740060999999999,14900,,47.903521999999995,16.199657000000002,0.99945617,3.3140392,3.7016432,17.275145000000002,18.39201960507516,14.957151000000001,0.9999993,16.673605,-487.11484,16.756842000000002
745,746,15.577910000000001,0.11,16.65016,-1.0,17.275145000000002,15017.584345340727,745.80896,,,11.478437,-0.472,15.738719,14920,,47.876059999999995,12.852780000000001,0.99974394,3.2959414,3.6815830000000003,17.275145000000002,18.38054006523307,14.9594345,0.9999993,16.659708,-486.35916,16.761614
746,747,15.460525500000001,0.11,16.644304,-1.0,17.275145000000002,15049.565474271774,746.69824,,,11.490341,-0.482,15.737379999999998,14940,,48.29708,20.372774,0.99959606,3.2208192,3.7294519999999998,17.275145000000002,18.260544219187537,14.96156,0.9999993,16.547873000000003,-486.93699999999995,16.756605
747,748,14.953059,0.11,16.655363,-1.0,17.275145000000002,15086.176676511765,748.3512,,,11.49147,-0.495,15.736042000000001,14960,,50.046696000000004,12.336601,1.0004696,4.415158,4.676786,17.275145000000002,18.34950054490818,14.963798,0.9999993,16.635317,-487.7962,16.771475
748,749,14.917026000000002,0.11,16.663744,-1.0,17.275145000000002,15122.250873327255,749.73975,,,11.499499,-0.496,15.734706,14980,,50.260674,17.506798,1.0009876,3.7589462,4.7503033,17.275145000000002,18.381117169846245,14.966064000000001,0.9999993,16.661007,-487.27512,16.780136
749,750,15.36191,0.11,16.653835,-1.0,17.275145000000002,15158.225302219389,750.1885,,,11.502488,-0.488,15.733372,15000,,48.834324,13.740617000000002,1.0002513000000002,2.9208917999999997,4.0854216,17.275145000000002,18.42629222100568,14.968379,0.9999993,16.70223,-485.6272,16.766857
750,751,15.558059,0.11,16.653574,-1.0,17.275145000000002,15198.269829511642,751.1260000000001,,,11.507035,-0.484,15.732039000000002,15020,,48.2789,14.917010000000001,1.0001677,3.1363382,3.7153516000000004,17.275145000000002,18.344854935621363,14.970583999999999,0.9999993,16.623945000000003,-484.4251,16.76517
751,752,15.274903,0.11,16.668478,-1.0,17.275145000000002,15231.955198049543,752.8574,,,11.510098,-0.492,15.730707999999998,15040,,49.287212,13.81221,1.0011402,4.0949354,4.330817700000001,17.275145000000002,18.53648192659682,14.973020000000002,0.9999993,16.803352,-484.70383,16.782142999999998
752,753,15.666529999999998,0.11,16.635542,-1.0,17.275145000000002,15267.19695901871,752.2445700000001,,,11.518281,-0.482,15.729379999999999,15060,,48.01603,17.67361,0.9989968000000001,1.8440904999999999,3.6413434000000002,17.275145000000002,18.49940180164432,14.975406,0.9999993,16.769567000000002,-482.90265,16.746365
753,754,15.0957155,0.11,16.646866,-1.0,17.275145000000002,15297.23832321167,753.9268,,,11.521939999999999,-0.496,15.728051999999998,15080,,49.9431,14.278776,0.99990296,4.401389,4.628426599999999,17.275145000000002,18.34240039135182,14.977592999999999,0.9999993,16.624983,-483.8958,16.761879
754,755,15.482288,0.11,16.64197,-1.0,17.275145000000002,15335.375512123108,754.62036,,,11.532132,-0.489,15.726726999999999,15100,,48.74088,19.218126,0.9994972,3.0252814,4.0847864000000005,17.275145000000002,18.396378878233453,14.979842999999999,0.9999993,16.675601999999998,-482.41787999999997,16.754112
755,756,15.013532000000001,0.11,16.657606,-1.0,17.275145000000002,15375.88640666008,756.4186,,,11.535692,-0.499,15.725404000000001,15120,,50.382453999999996,14.226353,1.0005537,4.3774576,4.8953904999999995,17.275145000000002,18.448024305790465,14.982142000000001,0.9999993,16.718207999999997,-482.86804000000006,16.77325
756,757,15.251792000000002,0.11,16.654276,-1.0,17.275145000000002,15410.94701218605,757.2102,,,11.537767,-0.495,15.724081,15140,,49.647293,13.107097,1.0002776,3.1021528,4.5050607000000005,17.275145000000002,18.479090785771906,14.984488500000001,0.9999993,16.758093,-481.81342,16.768112
757,758,15.198099,0.11,16.66605,-1.0,17.275145000000002,15441.81211423874,758.73663,,,11.539136,-0.497,15.722760999999998,15160,,49.923126,12.576411,1.0009718,3.8131883,4.6174974,17.275145000000002,18.49013695451652,14.986835500000002,0.9999993,16.764210000000002,-481.3439,16.780289
758,759,15.204966,0.11,16.687159,-1.0,17.275145000000002,15480.41577076912,760.6671,,,11.543852000000001,-0.497,15.721442999999999,15180,,50.027546,15.118813000000001,1.0021964,4.218130599999999,4.655786,17.275145000000002,18.537947787128886,14.989222,0.9999993,16.79739,-480.74387,16.801346
759,760,14.731682999999999,0.11,16.714865,-1.0,17.275145000000002,15518.433668851852,763.02185,,,11.537061,-0.505,15.720126,15200,,51.794616999999995,6.382779599999999,1.0039761,5.1866703,5.6213026,17.275145000000002,18.328348817467614,14.991367000000002,0.9999993,16.619894,-481.005,16.832720000000002
760,761,14.982346,0.11,16.712666,-1.0,17.275145000000002,15551.984091997148,763.88904,,,11.538950999999999,-0.502,15.718810999999999,15220,,50.985943,12.971882,1.0037962999999999,3.3408027000000002,5.19947,17.275145000000002,18.39696229747976,14.993573000000001,0.9999993,16.669914000000002,-480.00024,16.82855
761,762,14.994388,0.11,16.721123000000002,-1.0,17.275145000000002,15597.004014968872,765.27124,,,11.547657000000001,-0.502,15.717498,15240,,51.037178000000004,18.171387,1.004293,3.795067,5.2227383000000005,17.275145000000002,18.424736661085852,14.995817,0.9999993,16.703073999999997,-479.39227,16.836914
762,763,15.040212,0.11,16.726885,-1.0,17.275145000000002,15638.996056318283,766.5763,,,11.547208,-0.502,15.716187,15260,,50.968452,11.202522,1.0046872,3.7040021,5.1819215,17.275145000000002,18.19206529359972,14.997759,0.9999993,16.477356,-478.73636,16.842323
763,764,14.996566,0.11,16.736666,-1.0,17.275145000000002,15680.423140764236,768.0400400000001,,,11.551745,-0.504,15.714877,15280,,51.214394,15.010479,1.005288,3.897043,5.3079953,17.275145000000002,18.37117304739324,14.999929000000002,0.9999993,16.656494,-478.23102,16.852439999999998
764,765,15.226187,0.11,16.72133,-1.0,17.275145000000002,15717.396965980532,768.2966,,,11.560299,-0.501,15.713569,15300,,50.458897,18.092129999999997,1.0043093,2.6509709999999997,4.9153943,17.275145000000002,18.46010975415196,15.002193,0.9999993,16.73215,-477.24325999999996,16.83536
765,766,15.095528,0.11,16.739373999999998,-1.0,17.275145000000002,15749.098076343535,770.15375,,,11.565111,-0.503,15.712261999999999,15320,,51.01867,15.243528,1.0054226000000002,4.28164,5.2068634000000005,17.275145000000002,18.38262099663303,15.004363,0.9999993,16.662539000000002,-476.89426,16.85439
766,767,15.357382999999999,0.11,16.70825,-1.0,17.275145000000002,15788.910759687424,769.6816,,,11.57048,-0.5,15.710957999999998,15340,,50.11802,15.679647000000001,1.0034962,1.9100165,4.7421646,17.275145000000002,18.42571688675316,15.006576999999998,0.9999993,16.702682,-475.84103,16.821304
767,768,15.073768,0.11,16.731262,-1.0,17.275145000000002,15816.93588876724,771.79675,,,11.565335000000001,-0.504,15.709655,15360,,51.201316999999996,7.617020599999999,1.0049436999999999,4.6500087,5.312005999999999,17.275145000000002,18.368710771846846,15.008714000000001,0.9999993,16.648767000000003,-475.7682,16.846443
768,769,15.241010999999999,0.11,16.725737,-1.0,17.275145000000002,15854.416928291319,772.5437599999999,,,11.573736,-0.503,15.708354,15380,,50.688488,18.020823999999998,1.0046083000000001,3.1159133999999997,5.052598000000001,17.275145000000002,18.271138947318747,15.010726000000002,0.9999993,16.5556,-474.90784,16.839655
769,770,15.521278,0.11,16.681461,-1.0,17.275145000000002,15892.186686992643,771.4543,,,11.578551,-0.499,15.707054000000001,15400,,49.70301,15.28046,1.0018886,1.2369815,4.539364,17.275145000000002,18.425232100673348,15.012916,0.9999993,16.696922,-473.80655,16.793322
770,771,14.806244,0.11,16.710678,-1.0,17.275145000000002,15936.838626146317,773.9078400000001,,,11.583599000000001,-0.509,15.705756,15420,,52.269020000000005,15.469064000000001,1.0037715,5.644671,5.821953,17.275145000000002,18.405113933547,15.015085000000001,0.9999993,16.686255,-474.41367,16.827939999999998
771,772,15.225985000000001,0.11,16.668924,-1.0,17.275145000000002,15975.89654684067,772.91296,,,11.588464,-0.504,15.704460000000001,15440,,50.762756,15.336885,1.0011826,1.5075133,5.1517115,17.275145000000002,18.485049216359513,15.017341,0.9999993,16.755005,-473.1715,16.782954999999998
772,773,15.586235999999998,0.11,16.653633,-1.0,17.275145000000002,16012.677928686142,773.15076,,,11.60063,-0.499,15.703166,15460,,49.604713000000004,20.992373999999998,1.0001950000000002,2.5382592999999996,4.539727,17.275145000000002,18.37973807135161,15.0194645,0.9999993,16.659966,-471.96814000000006,16.765028
773,774,15.805404000000001,0.11,16.645185,-1.0,17.275145000000002,16046.881709814072,773.7130000000001,,,11.610719,-0.496,15.701873,15480,,48.952434999999994,19.411425,0.9996292,2.7068012,4.2020307,17.275145000000002,18.441625981851228,15.02166,0.9999993,16.718931,-470.97385,16.755035
774,775,15.625360999999998,0.11,16.661001000000002,-1.0,17.275145000000002,16077.062769651411,775.4927,,,11.608806,-0.5,15.700582,15500,,49.630383,10.130479,1.0006357,3.985268,4.55933,17.275145000000002,18.346593957634088,15.023732,0.9999993,16.627874,-470.76624000000004,16.772116
775,776,15.660176000000002,0.11,16.671165,-1.0,17.275145000000002,16116.526487588882,776.9687,,,11.616617,-0.5,15.699292000000002,15520,,49.6143,17.671076,1.0012484,3.6441502999999997,4.540957,17.275145000000002,18.362540634720087,15.025817000000002,0.9999993,16.641545999999998,-470.13748,16.782034
776,777,15.706607,0.11,16.677495999999998,-1.0,17.275145000000002,16155.69759297371,778.26917,,,11.622216,-0.5,15.698004999999998,15540,,49.550434,15.966448000000002,1.0016334,3.4583426,4.5014486,17.275145000000002,18.337825493393453,15.027869,0.9999993,16.620491,-469.49172999999996,16.788035999999998
777,778,16.091286,0.11,16.642757,-1.0,17.275145000000002,16200.915024995804,777.5705,,,11.624286,-0.493,15.696717999999999,15560,,48.32246,13.232545000000002,0.99944794,1.5274187,3.9345434,17.275145000000002,18.43297850132189,15.030042000000002,0.9999993,16.717426,-468.13415999999995,16.750656
778,779,16.100996,0.11,16.646921,-1.0,17.275145000000002,16236.982386350632,778.7669999999999,,,11.63129,-0.494,15.695433999999999,15580,,48.36763,17.082442999999998,0.99970096,3.1976326,3.952603,17.275145000000002,18.379646468772897,15.032142000000002,0.9999993,16.665989,-467.56546,16.754755
779,780,15.980172,0.11,16.65606,-1.0,17.275145000000002,16275.647969007492,780.2285,,,11.635034,-0.497,15.694151000000002,15600,,48.824787,14.55215,1.000293,3.5321732000000003,4.1266627,17.275145000000002,18.36884652848169,15.034207,0.9999993,16.64413,-467.27783,16.764708
780,781,15.874485,0.11,16.669361,-1.0,17.275145000000002,16315.090901374817,781.87427,,,11.634622,-0.499,15.692869,15620,,49.25352,11.315346,1.0011193999999999,3.7628197999999995,4.357843,17.275145000000002,18.393652629063887,15.036302,0.9999993,16.669311999999998,-466.93637,16.778732
781,782,15.635457999999998,0.11,16.689608,-1.0,17.275145000000002,16349.49702644348,783.8889,,,11.640398,-0.503,15.69159,15640,,50.135334,16.151798,1.0024155000000001,4.3017525999999995,4.8265777000000005,17.275145000000002,18.29550748603384,15.038276000000002,0.9999993,16.579338,-466.79935,16.800652
782,783,15.601998000000002,0.11,16.705694,-1.0,17.275145000000002,16391.66134786606,785.6614,,,11.648211,-0.504,15.690311999999999,15660,,50.356457,17.755611,1.0033988999999999,4.00709,4.919934,17.275145000000002,18.36243215602868,15.040316,0.9999993,16.635773,-466.2941,16.816976999999998
783,784,15.583720999999999,0.11,16.716105,-1.0,17.275145000000002,16428.631464719772,787.1703,,,11.651213,-0.505,15.689035,15680,,50.512344,13.999868,1.0040437,3.7593906,4.987104,17.275145000000002,18.335153312766046,15.042325,0.9999993,16.615547,-465.7706,16.827517
784,785,15.8559065,0.11,16.68159,-1.0,17.275145000000002,16465.224134922028,786.4971,,,11.654558999999999,-0.501,15.687760999999998,15700,,49.602783,14.276895000000001,1.0019071,1.569018,4.5503774,17.275145000000002,18.482276691817766,15.044512,0.9999993,16.759031,-464.74866,16.791088000000002
785,786,15.822517000000001,0.11,16.691933,-1.0,17.275145000000002,16494.256928920746,788.0160000000001,,,11.662835000000001,-0.502,15.686488,15720,,49.80345,18.159126,1.0025648999999999,3.6732992999999996,4.6497955,17.275145000000002,18.284976278037828,15.0464525,0.9999993,16.569796,-464.25275,16.801664000000002
786,787,15.9568405,0.11,16.684122,-1.0,17.275145000000002,16528.301959514618,788.6307,,,11.673385000000001,-0.501,15.685217000000002,15740,,49.422733,19.96271,1.0020719999999999,2.7386977999999997,4.457495,17.275145000000002,18.373620347588503,15.048498,0.9999993,16.655926,-463.46442,16.792929
787,788,14.6157875,0.11,16.715495999999998,-1.0,17.275145000000002,16564.979452133182,791.4127,,,11.677588,-0.518,15.683947,15760,,54.1478,14.9844055,1.0043309,7.662109399999999,8.099618,17.275145000000002,18.113863968860322,15.050219,0.9999993,16.404799,-464.83963,16.834286
788,789,14.751278,0.11,16.727257,-1.0,17.275145000000002,16598.16158914566,792.9437,,,11.679044000000001,-0.517,15.682678,15780,,53.75424,12.824368,1.0049983,4.1927915,7.633147200000001,17.275145000000002,18.429467805699968,15.052319,0.9999993,16.70652,-464.12183,16.844955
789,790,14.042710000000001,0.11,16.774883,-1.0,17.275145000000002,16638.8064994812,796.3047,,,11.680963499999999,-0.525,15.681412,15800,,56.705909999999996,13.191757,1.0079806,6.673559,11.121395,17.275145000000002,18.39321898436461,15.054371,0.9999993,16.673733,-464.389,16.898521
790,791,14.528398999999999,0.11,16.764135,-1.0,17.275145000000002,16673.249726533893,796.7416,,,11.681621,-0.521,15.680147,15820,,54.840286,12.195652,1.0072587,3.3407197,8.848991999999999,17.275145000000002,18.34210851084449,15.056356,0.9999993,16.62552,-463.28674,16.88364
791,792,14.813222,0.11,16.746311,-1.0,17.275145000000002,16715.4758040905,796.8667,,,11.678482,-0.518,15.678884,15840,,53.794284999999995,9.188948,1.0061449,2.8224957,7.687485000000001,17.275145000000002,18.33532709467475,15.05834,0.9999993,16.626614,-462.39813,16.863518
792,793,14.999467999999998,0.11,16.756609,-1.0,17.275145000000002,16759.10978102684,798.3448,,,11.682915,-0.517,15.677622,15860,,53.224872999999995,15.190579999999999,1.00674,4.0590209999999995,7.0210490000000005,17.275145000000002,18.349736793727654,15.060317999999999,0.9999993,16.627449,-461.61542000000003,16.87236
793,794,15.348548999999998,0.11,16.72343,-1.0,17.275145000000002,16806.921751976013,797.7125,,,11.686425999999999,-0.513,15.676360999999998,15880,,51.973156,14.465931,1.0046757,1.8692332999999999,5.8699603,17.275145000000002,18.419652729219912,15.06238,0.9999993,16.697224,-460.60004000000004,16.83655
794,795,15.449420000000002,0.11,16.720346,-1.0,17.275145000000002,16853.313230514526,798.57135,,,11.691983,-0.512,15.675101999999999,15900,,51.689407,16.101376000000002,1.0044923000000001,3.2231975,5.6652775,17.275145000000002,18.299123405001772,15.064291,0.9999993,16.582264000000002,-459.91663,16.832727
795,796,15.594923999999999,0.11,16.717218,-1.0,17.275145000000002,16882.134166002274,799.414,,,11.691742,-0.511,15.673845000000002,15920,,51.261165999999996,11.497231,1.0042889000000002,3.156304,5.338649,17.275145000000002,18.327525553539182,15.066236499999999,0.9999993,16.612614,-459.17453,16.82855
796,797,15.590316,0.11,16.734003,-1.0,17.275145000000002,16920.186439037323,801.2478,,,11.692865,-0.511,15.67259,15940,,51.393944,12.583177000000001,1.0053296999999999,4.137728,5.4276247,17.275145000000002,18.283132809825943,15.068119,0.9999993,16.566175,-458.6414,16.845367
797,798,15.247004,0.11,16.776125,-1.0,17.275145000000002,16958.42969918251,804.355,,,11.696548,-0.516,15.671335999999998,15960,,52.754955,14.628546,1.0079637,5.693084,6.5760000000000005,17.275145000000002,18.30043512306527,15.07001,0.9999993,16.577934,-458.5517,16.889997
798,799,15.258188,0.11,16.79344,-1.0,17.275145000000002,16990.524551153183,806.2003,,,11.701661,-0.516,15.670084,15980,,52.837223,15.773837,1.0090116,4.3222027,6.650997,17.275145000000002,18.356656377866027,15.071967,0.9999993,16.633623,-457.9951,16.907228
799,800,15.300360999999999,0.11,16.79394,-1.0,17.275145000000002,17024.033457756042,807.2233,,,11.70603,-0.516,15.668833,16000,,52.75845,15.190960999999998,1.0090291999999998,3.4953494,6.607753,17.275145000000002,18.404402389582398,15.073984,0.9999993,16.685848,-457.40308,16.907415
800,801,15.341748999999998,0.11,16.789548999999997,-1.0,17.275145000000002,17060.554295539856,808.0123,,,11.709789,-0.516,15.667582999999999,16020,,52.66755,14.709257000000001,1.0087545,3.2471487999999997,6.567088,17.275145000000002,18.397926612925037,15.075994,0.9999993,16.683123000000002,-456.814,16.902718
801,802,15.178262,0.11,16.788708,-1.0,17.275145000000002,17098.249344110493,809.00366,,,11.713986,-0.519,15.666336,16040,,53.30015,15.068488,1.0087328000000002,3.6125754999999997,7.3803515,17.275145000000002,18.404648598547393,15.077994,0.9999993,16.680927,-456.48962,16.903095
802,803,14.906996,0.11,16.754642,-1.0,17.275145000000002,17131.537917137146,808.4016,,,11.716283,-0.522,15.66509,16060,,54.22968,13.550773999999999,1.0067267,2.4518666000000002,8.711976,17.275145000000002,18.469183514618013,15.080055999999999,0.9999993,16.733701999999997,-456.28775,16.871113
803,804,14.846704500000001,0.11,16.735472,-1.0,17.275145000000002,17159.93980383873,808.5082,,,11.720261,-0.523,15.663845000000002,16080,,54.457080000000005,14.910842,1.0056071,3.0302567000000002,9.124483999999999,17.275145000000002,18.29487892595424,15.081920000000002,0.9999993,16.577454,-455.8267,16.852415
804,805,14.8995495,0.11,16.72599,-1.0,17.275145000000002,17191.06921601296,809.0507,,,11.72072,-0.523,15.662602,16100,,54.300346,12.084961999999999,1.005032,3.1930037000000002,9.008063,17.275145000000002,18.37340661228466,15.083870000000001,0.9999993,16.652314999999998,-455.2376,16.842518
805,806,14.854802,0.11,16.710882,-1.0,17.275145000000002,17227.469918489456,809.3479,,,11.7253,-0.524,15.661361,16120,,54.483925,15.40826,1.0041537,3.2612662,9.351739,17.275145000000002,18.30520643849153,15.085726999999999,0.9999993,16.580841,-454.76035,16.82776
806,807,14.972222,0.11,16.713114,-1.0,17.275145000000002,17259.143084287643,810.44543,,,11.730609,-0.523,15.660120999999998,16140,,54.129936,16.007883,1.0042695,3.4903896,8.931588,17.275145000000002,18.37901258405876,15.087673,0.9999993,16.656189,-454.09393,16.829076999999998
807,808,14.89534,0.11,16.71235,-1.0,17.275145000000002,17289.984491586685,811.4518,,,11.734588,-0.525,15.658883,16160,,54.476890000000004,14.942426999999999,1.0042719999999998,4.109712,9.4252205,17.275145000000002,18.257432889602484,15.089483,0.9999993,16.55027,-453.65722999999997,16.828913
808,809,15.887382999999998,0.11,16.719694,-1.0,17.275145000000002,17327.562958717346,812.65295,,,11.740603,-0.514,15.657646,16180,,51.150837,16.599281,1.0045154,0.9958961999999999,5.4043665,17.275145000000002,18.47553351457352,15.091536499999998,0.9999993,16.750004,-451.84378,16.828978
809,810,16.000555,0.11,16.722717000000003,-1.0,17.275145000000002,17368.434371471405,813.82214,,,11.752136,-0.513,15.656410000000001,16200,,50.862120000000004,21.079056,1.0047187,3.228526,5.1732949999999995,17.275145000000002,18.189161379235262,15.093251,0.9999993,16.480566,-451.15262,16.831226
810,811,15.999682,0.11,16.717567000000003,-1.0,17.275145000000002,17399.95008683205,814.59875,,,11.760028,-0.513,15.655176999999998,16220,,50.913433000000005,18.148670000000003,1.0044374,3.0389764,5.2535300000000005,17.275145000000002,18.274640410631825,15.095051000000002,0.9999993,16.552998000000002,-450.62915,16.826083999999998
811,812,15.873902,0.11,16.71434,-1.0,17.275145000000002,17433.397748231888,815.4731400000001,,,11.752449,-0.515,15.653944000000001,16240,,51.37194,5.6027629999999995,1.0042772,3.507598,5.6849456,17.275145000000002,18.358541678111642,15.096959,0.9999993,16.644829,-450.29663,16.823715
812,813,15.966451000000001,0.11,16.757368,-1.0,17.275145000000002,17466.326437234882,818.57465,,,11.754906,-0.514,15.652714000000001,16260,,51.268417,13.747395499999998,1.0068569,5.1517506,5.4671693,17.275145000000002,18.327236314330197,15.098831,0.9999993,16.6188,-449.63406,16.86611
813,814,16.01026,0.11,16.791635999999997,-1.0,17.275145000000002,17508.945403814316,821.24115,,,11.754403,-0.514,15.6514845,16280,,51.29468,11.338353999999999,1.0088958000000001,4.866855,5.401641000000001,17.275145000000002,18.406581550074907,15.100782,0.9999993,16.687626,-449.04745,16.90008
814,815,16.091068,0.11,16.796219,-1.0,17.275145000000002,17545.105519056317,822.45953,,,11.761003500000001,-0.514,15.650257,16300,,51.112797,17.127699,1.0091528,3.4273870000000004,5.259942,17.275145000000002,18.401023103359393,15.1027155,0.9999993,16.676273000000002,-448.41534,16.904118
815,816,16.413841,0.11,16.820717000000002,-1.0,17.275145000000002,17581.46771478653,824.6328,,,11.768573,-0.51,15.649030999999999,16320,,50.24009,17.928946,1.0105795,4.462003,4.6235610000000005,17.275145000000002,18.295481164595834,15.104528,0.9999993,16.582024,-447.4165,16.926495000000003
816,817,16.73907,0.11,16.826859,-1.0,17.275145000000002,17624.224815607067,825.89355,,,11.772486,-0.505,15.647804999999998,16340,,49.33927,14.956059,1.0108856,4.1389949999999995,4.216349,17.275145000000002,18.32568071208511,15.106366,0.9999993,16.605728,-446.37942999999996,16.93058
817,818,16.718025,0.11,16.822770000000002,-1.0,17.275145000000002,17663.160902738568,826.7124,,,11.777903,-0.506,15.646582999999998,16360,,49.450363,16.193422,1.0106509,2.520515,4.2752585,17.275145000000002,18.388445073397513,15.108266,0.9999993,16.660122,-445.9035,16.926622000000002
818,819,16.438301,0.11,16.861225,-1.0,17.275145000000002,17703.301622867584,829.67206,,,11.779597,-0.511,15.645361,16380,,50.471886,13.157097,1.0130306,3.9689095,4.678753400000001,17.275145000000002,18.38328711261465,15.110170000000002,0.9999993,16.667849,-445.82358,16.966845000000003
819,820,16.548399,0.11,16.875201999999998,-1.0,17.275145000000002,17735.96295928955,831.3568,,,11.785721,-0.51,15.64414,16400,,50.2379,16.789842999999998,1.0138497,4.022536,4.543166,17.275145000000002,18.36802280180913,15.112048999999999,0.9999993,16.649757,-445.1436,16.98012
820,821,16.792496,0.11,16.856106,-1.0,17.275145000000002,17769.632323026653,831.4035,,,11.78862,-0.507,15.642921,16420,,49.51042,14.151760999999999,1.0126716999999998,3.052905,4.256009,17.275145000000002,18.265255837424654,15.113797,0.9999993,16.548716,-444.2582,16.959497
821,822,16.668587,0.11,16.848543,-1.0,17.275145000000002,17807.196694374084,832.0757,,,11.792273,-0.509,15.641704999999998,16440,,49.91879,14.780393,1.0122575999999999,1.9267290000000001,4.437048,17.275145000000002,18.34192559274152,15.115639000000002,0.9999993,16.627338,-443.94257000000005,16.952703
