,LQGmu1,DenMISELogFirst,ReturnMean,ReturnMin,Bound,target_sum_log_mean,IWLastEpisode,TimestepsSoFar,ReturnLastEpisode,ReturnMax,DenMISELogLast,IWNorm1,MISE,TimeElapsed,IWMin,DenMISEMeanLog,URet,LQGmu01,IWNorm2,IWMax,LQGsigma,SqrtESSClassic,ReturnAbsMax,IWFirstEpisode,IWMean,ReturnStepMax,Iteration
762,-1.0,11.968919,16.514965,,18.439384,-24.561885999999998,1.0567847,15260,16.596912,17.212702,10.225024000000001,761.9431,16.516281,15057.39027619362,,15.280042000000002,18.30956194752849,-1.0,28.376246999999996,1.0567978999999998,0.11,26.851440000000004,17.212702,,0.99861485,0.9999909,763
763,-1.0,11.967608,16.515158,,18.438254999999998,-24.501576999999997,1.0567183,15280,16.66251,17.212702,21.458256,762.94336,16.516482999999997,15098.212251186369,,15.288124,18.3760284964625,-1.0,28.393808,1.0567193000000001,0.11,26.87006,17.212702,,0.99861693,0.9999909,764
764,-1.0,11.966301,16.51514,,18.436905,-24.455767,1.0566216,15300,16.501373,17.212702,10.488092,763.94336,16.516462,15138.317976236345,,15.281849,18.20020109780028,-1.0,28.41136,1.0566417,0.11,26.888659000000004,17.212702,,0.9986188,0.9999909,765
765,-1.0,11.964994,16.515316000000002,,18.435764000000002,-24.403194,1.0565541,15320,16.650547,17.212702,15.758042000000001,764.94336,16.51665,15171.425145864487,,15.282469,18.364420618989588,-1.0,28.428897999999997,1.0565631000000002,0.11,26.907246,17.212702,,0.99862057,0.9999909,766
766,-1.0,11.96369,16.515331,,18.434456,-24.350683,1.0564795,15340,16.528788,17.212702,15.819716,765.9434,16.516665,15216.420609951017,,15.283166,18.240366974559628,-1.0,28.446424,1.0564855,0.11,26.925822999999998,17.212702,,0.9986225000000001,0.9999909,767
767,-1.0,11.962387,16.515333,,18.433132,-24.307251,1.0563928,15360,16.516233,17.212702,8.951706,766.9436,16.516663,15254.239087581636,,15.274920999999999,18.219450817328877,-1.0,28.463943,1.0564079,0.11,26.944390999999996,17.212702,,0.9986245,0.9999909,768
768,-1.0,11.961085,16.51545,,18.431936,-24.255054,1.0563122,15380,16.604607,17.212702,15.776547,767.9436,16.516785000000002,15287.305099964144,,15.275571,18.317291314185127,-1.0,28.48145,1.0563303,0.11,26.962940000000003,17.212702,,0.9986263000000001,0.9999909,769
769,-1.0,11.959786,16.515439999999998,,18.430607000000002,-24.199203,1.0562508,15400,16.506819,17.212702,18.694239000000003,768.9438,16.516771,15334.759295940401,,15.280009,18.21547679822176,-1.0,28.498951,1.0562528,0.11,26.981478000000003,17.212702,,0.9986283000000001,0.9999909,770
770,-1.0,11.958488000000001,16.515537,,18.429392,-24.149612,1.0561562,15420,16.591054999999997,17.212702,13.979837,769.94385,16.51687,15376.495106697084,,15.278321,18.303927921572825,-1.0,28.516436,1.0561763000000002,0.11,27.000003999999997,17.212702,,0.99863017,0.9999909,771
771,-1.0,11.957192,16.515566,,18.428112,-24.095957000000002,1.0560815000000001,15440,16.536955,17.212702,17.218748,770.9439,16.516901,15422.280062675476,,15.280832,18.251645774912642,-1.0,28.53391,1.0560987,0.11,27.018515,17.212702,,0.998632,0.9999909,772
772,-1.0,11.955897,16.515581,,18.426820000000003,-24.048254,1.0560061,15460,16.528192999999998,17.212702,12.724577,771.94385,16.516916000000002,15468.578963279724,,15.277526000000002,18.230735057770513,-1.0,28.551376,1.0560222,0.11,27.03701,17.212702,,0.9986337,0.9999909,773
773,-1.0,11.954605,16.51572,,18.425660999999998,-24.005623,1.0559334999999999,15480,16.624279,17.212702,8.894762,772.944,16.517060999999998,15501.302096128464,,15.269275,18.33118881774955,-1.0,28.568832,1.0559456,0.11,27.055497999999996,17.212702,,0.9986356,0.9999909,774
774,-1.0,11.953314,16.515793,,18.424435,-23.958648999999998,1.0558518999999997,15500,16.571201000000002,17.212702,12.343589999999999,773.94403,16.517138,15533.836520910263,,15.265498999999998,18.27770015876166,-1.0,28.586275,1.05587,0.11,27.073973,17.212702,,0.99863744,0.9999909,775
775,-1.0,11.952024,16.515867,,18.423208,-23.906345,1.0557754,15520,16.573679000000002,17.212702,16.573895,774.9441,16.517210000000002,15573.716500282288,,15.267180999999999,18.281594130797643,-1.0,28.603709999999996,1.0557935,0.11,27.092432000000002,17.212702,,0.9986393,0.9999909,776
776,-1.0,11.950736000000001,16.515879,,18.42192,-23.851122,1.0557028999999998,15540,16.524720000000002,17.212702,18.948843,775.9442,16.517221,15617.942185640337,,15.271919,18.23299492582064,-1.0,28.621132,1.0557181,0.11,27.110885999999997,17.212702,,0.9986412,0.9999909,777
777,-1.0,11.949450500000001,16.51592,,18.42067,-23.797327,1.0556325,15560,16.547667,17.212702,17.947216,776.94434,16.517263,15653.74757242203,,15.275356,18.25373446833265,-1.0,28.638546,1.0556426,0.11,27.129322,17.212702,,0.9986431,0.9999909,778
778,-1.0,11.948166,16.515713,,18.419157000000002,-23.767515,1.055558,15580,16.355085,17.212702,-0.6277381999999999,777.9444599999999,16.517044,15692.109298706057,,15.254939000000002,18.04511982606438,-1.0,28.655949,1.055567,0.11,27.147747,17.212702,,0.9986450000000001,0.9999909,779
779,-1.0,11.946882,16.515812,,18.41797,-23.71891,1.0554755,15600,16.592226,17.212702,14.090964999999999,778.9446,16.517145000000003,15725.76932644844,,15.253447,18.30194272560388,-1.0,28.673344,1.0554916,0.11,27.166159000000004,17.212702,,0.9986469000000001,0.9999909,780
780,-1.0,11.945601,16.515954999999998,,18.416832,-23.673445,1.0554019,15620,16.627731,17.212702,11.734082,779.9446,16.517294,15758.937292337418,,15.248938,18.339589737479372,-1.0,28.690723,1.0554171,0.11,27.184557,17.212702,,0.99864864,0.9999909,781
781,-1.0,11.944322,16.515985,,18.415577,-23.62124,1.0553325,15640,16.539064,17.212702,17.096815,780.9446,16.517323,15809.635514497757,,15.251299,18.25150741409023,-1.0,28.708096,1.0553426000000001,0.11,27.20294,17.212702,,0.9986504,0.9999909,782
782,-1.0,11.943044,16.516047,,18.414360000000002,-23.56703,1.0552621000000002,15660,16.563910999999997,17.212702,18.772894,781.9447,16.517387,15850.166146039963,,15.255795,18.268855657981952,-1.0,28.725456,1.055268,0.11,27.221315,17.212702,,0.9986521999999999,0.9999909,783
783,-1.0,11.941768,16.516136,,18.413176,-23.514114000000003,1.0551735,15680,16.587168,17.212702,17.863451,782.94476,16.51748,15888.837569475174,,15.259120000000001,18.297258783281254,-1.0,28.742804,1.0551937,0.11,27.23968,17.212702,,0.998654,0.9999909,784
784,-1.0,11.940493,16.515992999999998,,18.411747000000002,-23.46487,1.055104,15700,16.4037,17.212702,15.088360999999999,783.9448,16.517328,15927.267373085022,,15.258901000000002,18.113333356219307,-1.0,28.760145,1.0551191999999998,0.11,27.258028000000003,17.212702,,0.99865586,0.9999909,785
785,-1.0,11.939219,16.516119,,18.410603,-23.413548000000002,1.0550267,15720,16.615213,17.212702,16.821423,784.9448,16.517457999999998,15967.775872468948,,15.260885,18.328285977761873,-1.0,28.777472999999997,1.0550457,0.11,27.276363,17.212702,,0.9986575000000001,0.9999909,786
786,-1.0,11.937948,16.516289999999998,,18.409513,-23.36113,1.0549662,15740,16.651089000000002,17.212702,17.786351999999997,785.94495,16.51764,16005.944275140762,,15.264095000000001,18.359970431936635,-1.0,28.794796,1.0549712,0.11,27.294687,17.212702,,0.9986594000000001,0.9999909,787
787,-1.0,11.936679,16.516268,,18.408216,-23.31117,1.0548778,15760,16.49679,17.212702,15.952612,786.945,16.51761,16050.402350425718,,15.264966000000001,18.200110611240035,-1.0,28.812103000000004,1.0548978,0.11,27.313002,17.212702,,0.99866116,0.9999909,788
788,-1.0,11.9354105,16.516243,,18.406925,-23.261566000000002,1.0548083000000001,15780,16.497970000000002,17.212702,15.775718,787.94495,16.517585999999998,16079.442387104033,,15.26561,18.200282184090746,-1.0,28.829403000000003,1.0548243999999998,0.11,27.331296999999996,17.212702,,0.99866277,0.9999909,789
789,-1.0,11.934144,16.516216,,18.405632,-23.209692,1.0547429,15800,16.49553,17.212702,17.664494,788.9451,16.517554999999998,16118.421638250351,,15.268645999999999,18.206558295513272,-1.0,28.846693,1.0547508999999997,0.11,27.349586,17.212702,,0.99866474,0.9999909,790
790,-1.0,11.932878500000001,16.516235,,18.404387,-23.160318,1.0546695,15820,16.529716,17.212702,15.790879,789.9452,16.517570000000003,16164.947091579435,,15.269305,18.238016775408088,-1.0,28.863976,1.0546786,0.11,27.367859000000003,17.212702,,0.99866647,0.9999909,791
791,-1.0,11.931614999999999,16.516367000000002,,18.403267,-23.114454000000002,1.054597,15840,16.621899,17.212702,13.110151,790.9453,16.51771,16198.656310081482,,15.266576999999998,18.33093107924416,-1.0,28.881239,1.0546061000000002,0.11,27.386127000000002,17.212702,,0.9986683000000001,0.9999909,792
792,-1.0,11.930353,16.51636,,18.402,-23.061106,1.0545176,15860,16.510417999999998,17.212702,19.140429,791.9454,16.517698,16239.62596821785,,15.271460000000001,18.21766891909354,-1.0,28.898495,1.0545326000000002,0.11,27.40438,17.212702,,0.9986700999999999,0.9999909,793
793,-1.0,11.929093,16.516296,,18.400679999999998,-23.01313,1.0544553,15880,16.465382,17.212702,14.978010000000001,792.94543,16.517632,16286.246750593184,,15.2710905,18.16486512022009,-1.0,28.915746999999996,1.0544603000000001,0.11,27.422617,17.212702,,0.9986718000000001,0.9999909,794
794,-1.0,11.9278345,16.516293,,18.399426000000002,-22.965108999999998,1.0543718,15900,16.514078,17.212702,15.109829999999999,793.94556,16.517628,16325.73102259636,,15.270883,18.22224902967859,-1.0,28.932983,1.0543889,0.11,27.440846999999998,17.212702,,0.9986736999999999,0.9999909,795
795,-1.0,11.926578,16.516464000000003,,18.398355,-22.916113,1.0542993999999999,15920,16.652721,17.212702,15.982066,794.94574,16.517807,16360.476008415222,,15.271776000000001,18.37017476464547,-1.0,28.95021,1.0543165,0.11,27.459065999999996,17.212702,,0.9986754999999999,0.9999909,796
796,-1.0,11.925322,16.516512,,18.397156,-22.872785999999998,1.0542331,15940,16.554779999999997,17.212702,11.564926,795.9458,16.517853,16402.740186691284,,15.267123000000002,18.262113162809037,-1.0,28.96743,1.0542451000000002,0.11,27.477265999999997,17.212702,,0.9986773000000001,0.9999909,797
797,-1.0,11.924068,16.516455,,18.395851,-22.824537,1.0541617,15960,16.470802,17.212702,15.57579,796.9458,16.517792,16449.591091871258,,15.2675085,18.175940381824354,-1.0,28.984636,1.0541728000000001,0.11,27.495457000000002,17.212702,,0.9986789,0.9999909,798
798,-1.0,11.922815,16.516436,,18.394588,-22.774792,1.0540973,15980,16.502369,17.212702,16.869938,797.9459,16.517770000000002,16491.925136566162,,15.269514000000001,18.207616393250607,-1.0,29.001834999999996,1.0541013000000001,0.11,27.513635999999998,17.212702,,0.9986808,0.9999909,799
799,-1.0,11.921565,16.516424,,18.393335,-22.727016,1.0540098999999998,16000,16.506054000000002,17.212702,15.392695999999999,798.9458599999999,16.517756,16533.33016037941,,15.269665,18.214521131298174,-1.0,29.01902,1.05403,0.11,27.5318,17.212702,,0.9986823,0.9999909,800
800,-1.0,11.920316,16.516417,,18.39209,-22.680906,1.0539395,16020,16.510513,17.212702,14.155743,799.9459,16.517746,16575.16631245613,,15.268273,18.208742519343602,-1.0,29.0362,1.0539596000000002,0.11,27.549953000000002,17.212702,,0.99868405,0.9999909,801
801,-1.0,11.919068,16.516436,,18.390875,-22.63285,1.0538721000000002,16040,16.532324,17.212702,15.806907999999998,800.946,16.517763000000002,16614.363825082783,,15.268941,18.2395162753861,-1.0,29.053365999999997,1.0538882,0.11,27.568096,17.212702,,0.9986858000000001,0.9999909,802
802,-1.0,11.917822,16.516603,,18.38982,-22.585106,1.0538048999999998,16060,16.650785,17.212702,15.651778,801.94604,16.51794,16655.499274015427,,15.269418,18.362486446396638,-1.0,29.070524,1.0538178999999999,0.11,27.586226,17.212702,,0.9986875,0.9999909,803
803,-1.0,11.916577,16.516783,,18.388776999999997,-22.533781,1.0537313999999998,16080,16.6602,17.212702,18.627708,802.94604,16.518126000000002,16694.24182510376,,15.273592,18.378723585670016,-1.0,29.087670000000003,1.0537475,0.11,27.604345000000002,17.212702,,0.9986891,0.9999909,804
804,-1.0,11.915335,16.516653,,18.387413000000002,-22.492197,1.0536581,16100,16.41319,17.212702,10.8906355,803.94617,16.517988,16725.247653245926,,15.268146,18.118041432117646,-1.0,29.104807,1.0536771999999999,0.11,27.622453999999998,17.212702,,0.9986908999999999,0.9999909,805
805,-1.0,11.914093,16.516697,,18.386232,-22.44558,1.0535848,16120,16.550034,17.212702,15.027847,804.94635,16.518032,16771.05582928658,,15.267845999999999,18.259035810868188,-1.0,29.121934999999997,1.0536069,0.11,27.640553000000004,17.212702,,0.99869275,0.9999909,806
806,-1.0,11.912853,16.516783,,18.3851,-22.392262,1.0535285,16140,16.587397,17.212702,20.530449,805.9464,16.51812,16817.105295181274,,15.274364000000002,18.301863347362445,-1.0,29.139053000000004,1.0535364999999999,0.11,27.658634000000003,17.212702,,0.9986944,0.9999909,807
807,-1.0,11.911614,16.516745,,18.383839000000002,-22.345776,1.0534531999999999,16160,16.484917000000003,17.212702,15.117207,806.9465299999999,16.518078,16852.817972183228,,15.274170000000002,18.192725984310528,-1.0,29.156159999999996,1.0534671999999998,0.11,27.676708,17.212702,,0.9986961999999999,0.9999909,808
808,-1.0,11.9103775,16.516727,,18.382604999999998,-22.297613000000002,1.0533777,16180,16.504951000000002,17.212702,16.566202,807.9464,16.518060000000002,16894.150924921036,,15.275764,18.20950010790984,-1.0,29.173256,1.0533979,0.11,27.694763000000002,17.212702,,0.99869764,0.9999909,809
809,-1.0,11.9091425,16.51685,,18.381516,-22.250126,1.0533135,16200,16.614256,17.212702,16.115389,808.9465,16.518187,16932.36617040634,,15.276801,18.3246905744076,-1.0,29.190341999999998,1.0533276000000003,0.11,27.712812,17.212702,,0.99869937,0.9999909,810
810,-1.0,11.907908,16.516884,,18.380337,-22.202438,1.0532513000000001,16220,16.54438,17.212702,16.371529000000002,809.9465299999999,16.518219000000002,16982.1398062706,,15.278148000000002,18.25446385792563,-1.0,29.207420000000003,1.0532593000000001,0.11,27.730847999999998,17.212702,,0.99870104,0.9999909,811
811,-1.0,11.906676,16.517007999999997,,18.379257,-22.158749,1.0531868999999998,16240,16.617401,17.212702,13.22206,810.94666,16.518349,17029.47228050232,,15.275616000000001,18.331234464412333,-1.0,29.224490000000003,1.05319,0.11,27.748873,17.212702,,0.99870276,0.9999909,812
812,-1.0,11.905445,16.517094,,18.378141,-22.110792,1.0531106000000001,16260,16.587738,17.212702,16.77825,811.9469,16.51844,17072.697641849518,,15.277460000000001,18.299234565617386,-1.0,29.241546999999997,1.0531206,0.11,27.766893,17.212702,,0.9987046999999999,0.9999909,813
813,-1.0,11.904216,16.517103,,18.376942,-22.060553,1.0530403,16280,16.524960999999998,17.212702,18.73227,812.9469,16.518446,17120.877322673798,,15.281704999999999,18.238445269757516,-1.0,29.258595,1.0530523999999999,0.11,27.784893,17.212702,,0.9987063,0.9999909,814
814,-1.0,11.902988,16.517205999999998,,18.375845,-22.010376,1.0529801,16300,16.59995,17.212702,18.780070000000002,813.9468,16.51855,17160.40734291077,,15.285993,18.314857728576712,-1.0,29.275634999999998,1.0529841,0.11,27.802874,17.212702,,0.9987077,0.9999909,815
815,-1.0,11.901762,16.517301999999997,,18.374744,-21.975191,1.0529058,16320,16.595682,17.212702,6.6509,814.9469,16.518652,17212.910623788834,,15.275413,18.308473969718303,-1.0,29.292662,1.0529146999999999,0.11,27.820856,17.212702,,0.99870944,0.9999909,816
816,-1.0,11.9005375,16.517288,,18.37353,-21.926933,1.0528395000000002,16340,16.505814,17.212702,17.399967,815.94714,16.518635,17238.69089865684,,15.27801,18.210297443774206,-1.0,29.309683000000003,1.0528475,0.11,27.838825,17.212702,,0.9987113000000001,0.9999909,817
817,-1.0,11.899314,16.517172,,18.372211,-21.887014,1.0527672,16360,16.422358,17.212702,10.675013,816.94727,16.51851,17284.033502817154,,15.272381,18.11761969201243,-1.0,29.326693,1.0527792,0.11,27.856780999999998,17.212702,,0.998713,0.9999909,818
818,-1.0,11.898092,16.517185,,18.371029,-21.843702,1.0527008999999998,16380,16.528157999999998,17.212702,13.534991,817.94727,16.518522,17324.00484728813,,15.270256,18.231181700251135,-1.0,29.343689,1.052711,0.11,27.874725,17.212702,,0.9987146000000001,0.9999909,819
819,-1.0,11.8968725,16.517342000000003,,18.370003,-21.798107,1.0526366000000003,16400,16.645163,17.212702,15.491864999999999,818.94727,16.518686,17372.221150636673,,15.270527,18.36217304952769,-1.0,29.360683,1.0526437,0.11,27.89265,17.212702,,0.9987162,0.9999909,820
820,-1.0,11.895653999999999,16.517513,,18.368992000000002,-21.754095,1.0525714,16420,16.657967000000003,17.212702,14.286351999999999,819.9473,16.518866,17421.72070002556,,15.269324,18.373619433659343,-1.0,29.37766,1.0525764,0.11,27.910572,17.212702,,0.99871784,0.9999909,821
821,-1.0,11.894436,16.5177,,18.367998,-21.708998,1.0524992,16440,16.6711,17.212702,15.262310000000001,820.9475,16.519057999999998,17461.98843383789,,15.269314999999999,18.386991055401214,-1.0,29.394632,1.0525091999999998,0.11,27.928484,17.212702,,0.9987196,0.9999909,822
822,-1.0,11.89322,16.517645,,18.36676,-21.65795,1.0524238000000001,16460,16.473454999999998,17.212702,20.253187,821.9475,16.519003,17509.418218851093,,15.275371,18.185362738878037,-1.0,29.411590000000004,1.052442,0.11,27.946379999999998,17.212702,,0.9987212,0.9999909,823
823,-1.0,11.892006,16.517603,,18.365528,-21.615751,1.0523657,16480,16.482832000000002,17.212702,13.062213999999999,822.94745,16.518953,17554.584964752194,,15.272681,18.195650821612887,-1.0,29.428542999999998,1.0523746999999999,0.11,27.964259999999996,17.212702,,0.9987226,0.9999909,824
824,-1.0,11.890792999999999,16.517477,,18.364216,-21.564806,1.0522934,16500,16.413544,17.212702,20.363982999999998,823.9476,16.51882,17588.959630727768,,15.278851500000002,18.109196210760373,-1.0,29.445484000000004,1.0523083999999998,0.11,27.982138,17.212702,,0.99872434,0.9999909,825
825,-1.0,11.889582,16.517622,,18.363188,-21.527306,1.0522403,16520,16.636848,17.212702,9.359681,824.9477,16.51897,17631.952031612396,,15.271685,18.352881513274614,-1.0,29.462418,1.0522412,0.11,28.0,17.212702,,0.998726,0.9999909,826
826,-1.0,11.888371000000001,16.517696,,18.36209,-21.476078,1.052151,16540,16.578388,17.212702,20.785913,825.94775,16.519047,17682.997838020325,,15.278351999999998,18.29078041173967,-1.0,29.479338000000002,1.052175,0.11,28.017853000000002,17.212702,,0.9987275999999999,0.9999909,827
827,-1.0,11.887163000000001,16.51774,,18.360962,-21.438627,1.0520896999999998,16560,16.554993,17.212702,9.482335,826.94775,16.519092999999998,17720.142989873886,,15.271348999999999,18.25391856803981,-1.0,29.49625,1.0521088,0.11,28.035690000000002,17.212702,,0.99872917,0.9999909,828
828,-1.0,11.885957000000001,16.517677,,18.359724,-21.39271,1.0520285,16580,16.465134,17.212702,16.57666,827.9478,16.519023999999998,17766.01847410202,,15.272923,18.175211818412414,-1.0,29.513153000000003,1.0520426,0.11,28.053520000000002,17.212702,,0.9987308000000001,0.9999909,829
829,-1.0,11.88475,16.517733,,18.358612,-21.3516,1.0519602,16600,16.564657,17.212702,12.677012,828.948,16.519081,17804.753246068954,,15.269793,18.275050777026077,-1.0,29.530045,1.0519763,0.11,28.071341999999998,17.212702,,0.9987325,0.9999909,830
830,-1.0,11.883547,16.517770000000002,,18.357485,-21.30378,1.051892,16620,16.54869,17.212702,18.337265,829.948,16.51912,17841.991597652435,,15.273482999999999,18.255916096172427,-1.0,29.546928,1.0519111,0.11,28.089146000000003,17.212702,,0.99873406,0.9999909,831
831,-1.0,11.882344,16.51786,,18.356410999999998,-21.256864999999998,1.0518318000000002,16640,16.591969,17.212702,17.67834,830.9479,16.519209,17881.054092168808,,15.276372,18.303493677020413,-1.0,29.563805,1.0518459,0.11,28.106934000000003,17.212702,,0.9987353999999999,0.9999909,832
832,-1.0,11.881143,16.517979,,18.355373,-21.209597,1.0517796999999998,16660,16.617762,17.212702,18.067434,831.9482,16.519335,17916.77962017059,,15.279720999999999,18.33264117681211,-1.0,29.580667,1.0517796999999998,0.11,28.124727000000004,17.212702,,0.99873734,0.9999909,833
833,-1.0,11.879942999999999,16.518013,,18.354248000000002,-21.16457,1.0517014999999998,16680,16.54603,17.212702,16.29202,832.9482,16.519367000000003,17947.389613866806,,15.280933,18.259640006975747,-1.0,29.597523,1.0517145,0.11,28.142496,17.212702,,0.9987388,0.9999909,834
834,-1.0,11.878745,16.518072,,18.35315,-21.125020000000003,1.0516473,16700,16.566202,17.212702,11.811897,833.9481,16.519426,17993.06810593605,,15.276777,18.26810561567341,-1.0,29.61437,1.0516493,0.11,28.160252000000003,17.212702,,0.99874026,0.9999909,835
835,-1.0,11.877547999999999,16.51805,,18.351973,-21.076054,1.0515751,16720,16.50062,17.212702,19.759747,834.94824,16.519405,18030.22510623932,,15.282138,18.214025189267247,-1.0,29.631207,1.0515851999999999,0.11,28.178003000000004,17.212702,,0.9987419,0.9999909,836
836,-1.0,11.876352,16.517946,,18.35071,-21.039901999999998,1.05152,16740,16.431751000000002,17.212702,9.131421000000001,835.94836,16.519295,18069.060495376587,,15.274789000000002,18.131740910380206,-1.0,29.648033,1.05152,0.11,28.195744,17.212702,,0.9987436,0.9999909,837
837,-1.0,11.875158,16.517925,,18.349535,-21.000643,1.0514457,16760,16.4995,17.212702,11.809751,836.94836,16.519270000000002,18101.5460050106,,15.270651,18.208333600233715,-1.0,29.664852000000003,1.0514548000000001,0.11,28.213469,17.212702,,0.9987450999999999,0.9999909,838
838,-1.0,11.873966000000001,16.51801,,18.348475,-20.954373999999998,1.0513705,16780,16.588854,17.212702,17.76686,837.94867,16.51936,18149.83112859726,,15.273626,18.30056921292141,-1.0,29.681656,1.0513906000000002,0.11,28.231196999999998,17.212702,,0.99874693,0.9999909,839
839,-1.0,11.872775,16.518038,,18.347353,-20.908648,1.0513184,16800,16.541252,17.212702,17.406841,838.94855,16.519384,18193.031390190125,,15.276162,18.249657790532094,-1.0,29.698456,1.0513264,0.11,28.248894,17.212702,,0.99874824,0.9999909,840
840,-1.0,11.871585000000001,16.517960000000002,,18.346125,-20.860773000000002,1.0512542999999999,16820,16.452847,17.212702,19.304884,839.9486699999999,16.5193,18233.15064024925,,15.280952,18.148123901508207,-1.0,29.715248,1.0512622999999999,0.11,28.266588,17.212702,,0.9987499,0.9999909,841
841,-1.0,11.870397,16.51805,,18.345078,-20.818035000000002,1.0511881,16840,16.592776999999998,17.212702,15.075455999999999,840.9487,16.519394000000002,18269.245996952057,,15.280707000000001,18.300603586852034,-1.0,29.732027000000002,1.0511981000000001,0.11,28.284271,17.212702,,0.99875146,0.9999909,842
842,-1.0,11.869209,16.518105,,18.343992,-20.775995,1.0511258999999997,16860,16.565857,17.212702,14.569222,841.9486,16.51945,18312.86706995964,,15.279862,18.272020450608963,-1.0,29.748796000000002,1.051135,0.11,28.301939,17.212702,,0.9987528,0.9999909,843
843,-1.0,11.868024,16.517994,,18.34274,-20.739126000000002,1.0510658000000002,16880,16.425476,17.212702,10.293045,842.9488,16.519335,18358.140682697296,,15.273952,18.127379366093106,-1.0,29.765562,1.0510708,0.11,28.3196,17.212702,,0.9987545,0.9999909,844
844,-1.0,11.86684,16.518083999999998,,18.341694,-20.701096,1.0509976,16900,16.593374,17.212702,11.346254,843.949,16.519424,18395.861239910126,,15.269302,18.309150658908717,-1.0,29.782312,1.0510076000000002,0.11,28.337255,17.212702,,0.9987562,0.9999909,845
845,-1.0,11.865657,16.518173,,18.340654,-20.656257999999998,1.0509375,16920,16.593424,17.212702,17.184126000000003,844.94885,16.519517999999998,18434.845696687702,,15.271563,18.307047537667607,-1.0,29.799053000000004,1.0509446000000002,0.11,28.354889,17.212702,,0.9987575000000001,0.9999909,846
846,-1.0,11.864476,16.518188000000002,,18.339537,-20.610846,1.0508614,16940,16.531063,17.212702,17.756039,845.94916,16.519533,18477.19792056084,,15.274496,18.24018485859325,-1.0,29.815786,1.0508813999999997,0.11,28.372526,17.212702,,0.9987593000000001,0.9999909,847
847,-1.0,11.863296,16.518324,,18.338547,-20.571127,1.0508012,16960,16.633827,17.212702,13.020567999999999,846.9490400000001,16.519672,18519.74246573448,,15.271835000000001,18.345332038428534,-1.0,29.832506,1.0508182,0.11,28.390140000000002,17.212702,,0.99876064,0.9999909,848
848,-1.0,11.862117999999999,16.518406,,18.337505,-20.530193,1.0507511,16980,16.588287,17.212702,14.131814000000002,847.9490400000001,16.519758,18557.731649398804,,15.270493,18.291366262274245,-1.0,29.849224,1.0507551000000002,0.11,28.407742,17.212702,,0.99876213,0.9999909,849
849,-1.0,11.86094,16.518452,,18.336426,-20.489653,1.0506719,17000,16.556797,17.212702,13.880131,848.9492,16.519804,18601.385901451107,,15.268854000000001,18.25537205744664,-1.0,29.865927000000003,1.050692,0.11,28.425342999999998,17.212702,,0.9987638000000001,0.9999909,850
850,-1.0,11.859764,16.518492000000002,,18.335344,-20.446082999999998,1.0506248,17020,16.552393,17.212702,16.538866,849.9493,16.519845999999998,18642.194692134857,,15.270346,18.26307911281516,-1.0,29.882621999999998,1.0506299,0.11,28.442928000000002,17.212702,,0.9987653000000001,0.9999909,851
851,-1.0,11.85859,16.51855,,18.334278,-20.406467000000003,1.0505648,17040,16.567225,17.212702,13.257724,850.9495,16.519901,18686.720047235493,,15.267982,18.28150264471964,-1.0,29.899313,1.0505677,0.11,28.460504999999998,17.212702,,0.998767,0.9999909,852
852,-1.0,11.857417,16.518549,,18.33316,-20.359177,1.0504926,17060,16.517275,17.212702,19.885051999999998,851.94934,16.519901,18725.136902570724,,15.273392999999999,18.2229822499449,-1.0,29.91599,1.0505056000000002,0.11,28.478058,17.212702,,0.99876827,0.9999909,853
853,-1.0,11.856245,16.518601999999998,,18.332096,-20.314928,1.0504305,17080,16.563805,17.212702,17.378313000000002,852.9495,16.519955,18757.44060730934,,15.275854999999998,18.277768994210454,-1.0,29.932657,1.0504434999999999,0.11,28.495617,17.212702,,0.99876994,0.9999909,854
854,-1.0,11.855075,16.518508999999998,,18.330883,-20.271425,1.0503764,17100,16.439308,17.212702,16.831367,853.9496,16.519855,18797.9238781929,,15.277674,18.144021019147264,-1.0,29.949317999999998,1.0503813999999998,0.11,28.513157,17.212702,,0.9987714,0.9999909,855
855,-1.0,11.853907000000001,16.518513000000002,,18.329775,-20.230852,1.0503122999999999,17120,16.522848,17.212702,14.408859,854.9496,16.51986,18841.984862804413,,15.276656,18.22862306883764,-1.0,29.965970000000002,1.0503193000000002,0.11,28.530684,17.212702,,0.99877286,0.9999909,856
856,-1.0,11.852738,16.518673,,18.328827,-20.18895,1.0502572000000001,17140,16.654846,17.212702,15.632504999999998,855.9497,16.520023000000002,18888.443011045456,,15.277070000000002,18.369867033486248,-1.0,29.982609999999998,1.0502582,0.11,28.548204,17.212702,,0.99877447,0.9999909,857
857,-1.0,11.851572,16.518778,,18.327827,-20.14499,1.0501721000000002,17160,16.608318,17.212702,17.477176999999998,856.94977,16.520132,18931.977952241898,,15.279632000000001,18.318529214388775,-1.0,29.999239000000003,1.050196,0.11,28.565718,17.212702,,0.99877596,0.9999909,858
858,-1.0,11.850408,16.51876,,18.326704,-20.103317,1.0501239,17180,16.50522,17.212702,15.603060000000001,857.9499,16.520115,18968.881736755367,,15.280007999999999,18.219910732259386,-1.0,30.015863,1.050135,0.11,28.583215999999997,17.212702,,0.9987775,0.9999909,859
