,LQGmu01,DenMISEMeanLog,TimeElapsed,MISE,IWNorm2,URet,IWNorm1,ReturnMax,DenMISELogFirst,target_sum_log_mean,IWMin,TimestepsSoFar,SqrtESSClassic,Bound,ReturnLastEpisode,DenMISELogLast,IWMax,LQGsigma,ReturnStepMax,ReturnAbsMax,IWFirstEpisode,ReturnMin,ReturnMean,IWLastEpisode,LQGmu1,Iteration,IWMean
544,0.221,15.263941,3074.7225296497345,8.509260000000001,23.467973999999998,9.346322372518816,543.83386,16.20821,10.801231,10.774376,,10900,23.173448999999998,9.908121000000001,8.510883,11.715208,1.0130187,0.11,0.9994574,16.20821,,,8.557269,1.0130157,0.978,545,0.9978603000000001
545,0.221,15.270085,3086.5058455467224,8.509276,23.489285,9.351862467953056,544.8341,16.20821,10.799398,10.788769,,10920,23.195007,9.9068365,8.515683000000001,18.620193,1.0129945,0.11,0.9994574,16.20821,,,8.557194,1.012981,0.978,546,0.99786466
546,0.221,15.272407999999999,3099.073550462723,8.509304,23.51057,9.357277347211856,545.8345,16.20821,10.797568,10.799311999999999,,10940,23.216557,9.905567,8.521578,16.543158,1.0129704,0.11,0.9994574,16.20821,,,8.557129,1.0129597,0.978,547,0.99786925
547,0.221,15.264857000000001,3109.075691461563,8.509355000000001,23.531836,9.373491887066075,546.83484,16.20821,10.795742,10.799951,,10960,23.238087,9.904324,8.534199000000001,11.136664,1.0129472,0.11,0.9994574,16.20821,,,8.557087,1.0129385,0.978,548,0.9978738000000001
548,0.221,15.261844,3120.20832157135,8.509461,23.553074,9.411386096441534,547.83484,16.20821,10.793919,10.805099,,10980,23.25959,9.903141,8.567506,13.612668,1.012923,0.11,0.9994574,16.20821,,,8.557106,1.0126208,0.978,549,0.99787766
549,0.221,15.262039999999999,3131.0872304439545,8.50944,23.573816,9.439617275944828,548.82385,16.20821,10.792099,10.813404,,11000,23.281078,9.901834,8.591878,15.371611999999999,1.0128989,0.11,0.9994574,16.20821,,,8.55717,1.0014955,0.978,550,0.99786156
550,0.221,15.254651,3141.720896482468,8.509511,23.595026,9.38504560190549,549.82416,16.20821,10.790282000000001,10.814116499999999,,11020,23.302546,9.900621000000001,8.545595,11.193479,1.0128757,0.11,0.9994574,16.20821,,,8.557148,1.0128545,0.978,551,0.997866
551,0.221,15.249564999999999,3152.3747115135193,8.509553,23.616219,9.370398863459897,550.82434,16.20821,10.788469000000001,10.8171015,,11040,23.323985999999998,9.8993845,8.529358,12.449441,1.0128515999999999,0.11,0.9994574,16.20821,,,8.557098,1.0128419,0.978,552,0.9978701999999999
552,0.221,15.251628,3163.6916723251343,8.509557000000001,23.637392000000002,9.347640221240072,551.8248,16.20821,10.786659,10.827207000000001,,11060,23.345419,9.898112,8.509407000000001,16.39205,1.0128284,0.11,0.9994574,16.20821,,,8.557012,1.0128168,0.978,553,0.9978749
553,0.221,15.262948999999999,3170.7860612869263,8.509532,23.658542999999998,9.330436505878627,552.82526,16.20821,10.784852,10.846541,,11080,23.366835000000002,9.896815,8.493361,21.525986,1.0128052,0.11,0.9994574,16.20821,,,8.556896,1.0127956,0.978,554,0.9978795
554,0.221,15.263157999999999,3180.3774485588074,8.509561999999999,23.679678,9.357748083150355,553.8254400000001,16.20821,10.783049,10.854733999999999,,11100,23.388216,9.8955765,8.522511,15.380861999999999,1.012782,0.11,0.9994574,16.20821,,,8.556835000000001,1.0127723,0.978,555,0.9978836999999999
555,0.221,15.247987,3192.2709798812866,8.509664,23.700699,9.421374979140957,554.8236,16.20821,10.781249,10.847514,,11120,23.409588,9.894413,8.582239,6.8300410000000005,1.0127589,0.11,0.9994574,16.20821,,,8.55688,1.0104772,0.978,556,0.9978841999999999
556,0.221,15.251420000000001,3203.757309675217,8.509697000000001,23.721798,9.36171238787039,555.8240000000001,16.20821,10.779451,10.858875,,11140,23.430939000000002,9.893185,8.5249815,17.163034,1.0127357,0.11,0.9994574,16.20821,,,8.556823,1.0127299,0.978,557,0.9978886
557,0.221,15.2546,3215.456067085266,8.5098095,23.742855,9.417595274020883,556.82367,16.20821,10.7776575,10.869951,,11160,23.452263000000002,9.892039,8.572969,17.026804000000002,1.0127125,0.11,0.9994574,16.20821,,,8.556852000000001,1.0122412,0.978,558,0.9978918999999999
558,0.221,15.258581,3227.7174458503723,8.509812,23.763916000000002,9.348191061989562,557.8240400000001,16.20821,10.775867,10.881803999999999,,11180,23.473574,9.890787,8.509682000000002,17.483915,1.0126894,0.11,0.9994574,16.20821,,,8.556768,1.0126874,0.978,559,0.9978963
559,0.221,15.263229999999998,3237.073405027389,8.509846000000001,23.78496,9.361823616631991,558.8244599999999,16.20821,10.77408,10.894294,,11200,23.494867000000003,9.889569,8.525267999999999,17.863424,1.0126661,0.11,0.9994574,16.20821,,,8.556712,1.0126507,0.978,560,0.99790084
560,0.221,15.2602215,3249.023128271103,8.509905,23.805979,9.378034002264974,559.8247700000001,16.20821,10.772296,10.899098,,11220,23.516142000000002,9.88838,8.540346000000001,13.576770000000002,1.012643,0.11,0.9994574,16.20821,,,8.556683,1.0126351999999998,0.978,561,0.99790514
561,0.221,15.262042000000001,3260.3491780757904,8.509925,23.826984,9.353502493340374,560.8251,16.20821,10.770515,10.908706,,11240,23.537392,9.887156,8.517922,16.285984,1.0126208,0.11,0.9994574,16.20821,,,8.556613,1.012614,0.978,562,0.99790937
562,0.221,15.269048999999999,3272.36412858963,8.509965,23.847973,9.369152514195573,561.8255,16.20821,10.768737,10.9234705,,11260,23.558626,9.885954,8.5298,19.208637,1.0125976,0.11,0.9994574,16.20821,,,8.556566,1.0125831,0.978,563,0.99791384
563,0.221,15.265327,3283.6808581352234,8.509922999999999,23.868935,9.317488887819428,562.82587,16.20821,10.766963,10.927478,,11280,23.57985,9.884674,8.484219,13.171394,1.0125754,0.11,0.9994574,16.20821,,,8.5564375,1.0125667,0.978,564,0.9979181999999999
564,0.221,15.260989000000002,3293.5423667430878,8.509936,23.889886999999998,9.351125235208013,563.8259,16.20821,10.765191,10.930845,,11300,23.601029999999998,9.883453,8.514246,12.817829,1.0125530999999999,0.11,0.9994574,16.20821,,,8.556362,1.0125406,0.978,565,0.997922
565,0.221,15.265817000000002,3304.190993785858,8.509978,23.910816,9.372717980675633,564.8264,16.20821,10.763423,10.943348,,11320,23.622213000000002,9.882264,8.530819000000001,17.99448,1.0125309,0.11,0.9994574,16.20821,,,8.556317,1.0125252,0.978,566,0.99792653
566,0.221,15.25525,3312.710257291794,8.510043,23.931728,9.38619417459533,565.8268,16.20821,10.761658,10.940433500000001,,11340,23.643373,9.881101,8.544145,9.277789,1.0125078,0.11,0.9994574,16.20821,,,8.556296000000001,1.0124806999999998,0.978,567,0.9979308000000001
567,0.221,15.253439000000002,3324.2630140781403,8.510122,23.952618,9.391900778352394,566.827,16.20821,10.759895,10.946242,,11360,23.664513,9.879955,8.552168,14.228216,1.0124855,0.11,0.9994574,16.20821,,,8.556288,1.0124556,0.978,568,0.9979349000000001
568,0.221,15.254314,3334.480623960495,8.510111,23.973495,9.337554210455746,567.8274,16.20821,10.758137,10.954714,,11380,23.685633,9.878722,8.501087,15.754123000000002,1.0124633,0.11,0.9994574,16.20821,,,8.556191,1.0124575999999998,0.978,569,0.99793917
569,0.221,15.25296,3344.726925373077,8.510102999999999,23.994356,9.342197992700507,568.82776,16.20821,10.75638,10.960925999999999,,11400,23.706732000000002,9.877497,8.503561999999999,14.483648,1.0124412,0.11,0.9994574,16.20821,,,8.556099,1.0124363,0.978,570,0.99794346
570,0.221,15.263422,3357.788060903549,8.51017,24.01519,9.385328047928445,569.8281,16.20821,10.754628,10.9789295,,11420,23.727821,9.876348,8.544993,21.228579,1.0124199,0.11,0.9994574,16.20821,,,8.55608,1.012415,0.978,571,0.9979476999999999
571,0.221,15.268114,3369.5591583251953,8.510178999999999,24.036016,9.351232373555199,570.8282,16.20821,10.752877999999999,10.9911375,,11440,23.748869,9.875145,8.512422,17.949457000000002,1.0123976000000001,0.11,0.9994574,16.20821,,,8.556004,1.0123860999999998,0.978,572,0.9979514000000002
572,0.221,15.283353,3380.423765897751,8.510209,24.056818,9.363172709872263,571.8286,16.20821,10.751130999999999,11.013866,,11460,23.769918,9.873967,8.524074,24.002367,1.0123754999999999,0.11,0.9994574,16.20821,,,8.555947999999999,1.0123707,0.978,573,0.9979556999999999
573,0.221,15.293428,3391.413185596466,8.510275,24.077604,9.384348026125053,572.8291,16.20821,10.749388,11.031404499999999,,11480,23.79095,9.872828,8.545594,21.068823000000002,1.0123543,0.11,0.9994574,16.20821,,,8.555928999999999,1.0123494,0.978,574,0.9979601
574,0.221,15.288059,3402.589502573013,8.51029,24.098370000000003,9.355264779563328,573.82935,16.20821,10.747647,11.033471,,11500,23.811956,9.871641,8.51609,12.207402,1.0123321,0.11,0.9994574,16.20821,,,8.5558605,1.0123194,0.978,575,0.9979640999999999
575,0.221,15.283247,3413.211674451828,8.510389,24.119112,9.408086535387014,574.82947,16.20821,10.74591,11.03607,,11520,23.832945000000002,9.870541000000001,8.566751,12.518301,1.0123107,0.11,0.9994574,16.20821,,,8.55588,1.0121022,0.978,576,0.99796784
576,0.221,15.284652,3423.1668422222137,8.510319,24.139843,9.301085717664842,575.82983,16.20821,10.744175,11.044858999999999,,11540,23.853918,9.869274,8.467503,16.095274,1.0122886,0.11,0.9994574,16.20821,,,8.555727000000001,1.0122799,0.978,577,0.997972
577,0.221,15.288875,3434.020118713379,8.510339,24.16018,9.440040948467553,576.82117,16.20821,10.742443,11.05643,,11560,23.874872,9.868102,8.595363,17.72949,1.0122674,0.11,0.9994574,16.20821,,,8.555795,1.0032535,0.978,578,0.9979604999999999
578,0.221,15.297536,3446.387302160263,8.510323,24.180878,9.334474975575269,577.8213,16.20821,10.740714,11.072424,,11580,23.895794,9.866897,8.498231,20.305044,1.0122461,0.11,0.9994574,16.20821,,,8.555696000000001,1.0122374,0.978,579,0.9979642
579,0.221,15.299394,3457.0096464157104,8.510292999999999,24.201557,9.325091433229149,578.8218,16.20821,10.738989,11.08159,,11600,23.916716,9.865681,8.491344,16.376423000000003,1.0122248999999999,0.11,0.9994574,16.20821,,,8.555585,1.012224,0.978,580,0.99796855
580,0.221,15.310054999999998,3468.425623178482,8.510337,24.22222,9.37113598424014,579.82214,16.20821,10.737267,11.099535000000001,,11620,23.937614,9.864541000000001,8.532719,21.495478,1.0122037,0.11,0.9994574,16.20821,,,8.555545,1.0121950000000002,0.978,581,0.9979726999999999
581,0.221,15.304701000000001,3479.3143973350525,8.510365,24.242859,9.360305787882163,580.8224,16.20821,10.735546000000001,11.101441000000001,,11640,23.958494,9.863388,8.523449000000001,12.19674,1.0121824000000001,0.11,0.9994574,16.20821,,,8.555489999999999,1.0121785,0.978,582,0.9979766
582,0.221,15.306010999999998,3491.1099383831024,8.5104475,24.263489,9.395003285435056,581.8227,16.20821,10.7338295,11.109983999999999,,11660,23.979351,9.862295,8.5555105,16.069792,1.0121611,0.11,0.9994574,16.20821,,,8.555489999999999,1.0121274,0.978,583,0.9979806
583,0.221,15.30234,3502.6193010807037,8.510528,24.284094,9.391370818229923,582.8230599999999,16.20821,10.732116,11.1135235,,11680,24.000198,9.8612,8.554409,13.164776999999999,1.0121399,0.11,0.9994574,16.20821,,,8.555489,1.0121149,0.978,584,0.9979847
584,0.221,15.302567499999999,3512.927460193634,8.510605,24.304688,9.392591105710393,583.8235,16.20821,10.730405000000001,11.120934,,11700,24.021025,9.860106,8.553133,15.436658999999999,1.0121197,0.11,0.9994574,16.20821,,,8.555485000000001,1.0120965,0.978,585,0.9979889000000001
585,0.221,15.306285999999998,3524.9961853027344,8.510660000000001,24.325256,9.37926675174258,584.8236,16.20821,10.728697,11.131812,,11720,24.041826,9.858994500000001,8.539778,17.483574,1.0120984,0.11,0.9994574,16.20821,,,8.555457,1.0120946,0.978,586,0.9979925
586,0.221,15.310832999999999,3537.2396960258484,8.509902,24.343264,9.454909348714065,585.7605,16.20821,10.726992,11.143385,,11740,24.062529,9.857077,8.607438,17.977903,1.0120772,0.11,0.9994574,16.20821,,,8.555546000000001,0.94870436,0.978,587,0.9978884
587,0.221,15.314276999999999,3548.9431340694427,8.509949,24.36381,9.373134269799666,586.76105,16.20821,10.72529,11.153942,,11760,24.083305,9.855961,8.5334835,17.33918,1.012057,0.11,0.9994574,16.20821,,,8.555508999999999,1.0120482,0.978,588,0.9978929
588,0.221,15.312377,3562.930672168732,8.509933,24.384335999999998,9.329661504032169,587.7615,16.20821,10.723591,11.159125999999999,,11780,24.10406,9.854787,8.497715,14.1954975,1.0120357,0.11,0.9994574,16.20821,,,8.55541,1.0120212,0.978,589,0.99789727
589,0.221,15.321508999999999,3574.4258852005005,8.509939,24.404842000000002,9.346542766471936,588.76184,16.20821,10.721894,11.175325,,11800,24.124796,9.853636,8.510434,20.704102,1.0120155,0.11,0.9994574,16.20821,,,8.555335000000001,1.012,0.978,590,0.99790144
590,0.221,15.32356,3586.321037054062,8.510022,24.42534,9.395306188528828,589.7623,16.20821,10.720201,11.184414,,11820,24.145512,9.852567,8.553877,16.534958,1.0119951999999999,0.11,0.9994574,16.20821,,,8.555332,1.0119691,0.978,591,0.9979058000000001
591,0.221,15.330781,3598.1879699230194,8.510003,24.445816,9.332598086342262,590.7628,16.20821,10.718511,11.19865,,11840,24.166214,9.851397500000001,8.49666,19.600443,1.011974,0.11,0.9994574,16.20821,,,8.555233,1.0119691,0.978,592,0.99791014
592,0.221,15.332278,3610.280191421509,8.510019,24.466274,9.354818555939657,591.76324,16.20821,10.716823,11.207138,,11860,24.186897000000002,9.850266,8.515383,16.22025,1.0119537,0.11,0.9994574,16.20821,,,8.555164999999999,1.0119498,0.978,593,0.99791443
593,0.221,15.340091000000001,3621.465878009796,8.510073,24.486713,9.378802458515539,592.7635,16.20821,10.7151375,11.221919999999999,,11880,24.207556,9.849176,8.539239,19.975426000000002,1.0119334,0.11,0.9994574,16.20821,,,8.555139,1.0119189,0.978,594,0.9979183
594,0.221,15.342353,3633.8855056762695,8.510162,24.507004000000002,9.432126280211406,593.7606,16.20821,10.713455,11.231123,,11900,24.2282,9.848124499999999,8.586969999999999,16.688929,1.0119132,0.11,0.9994574,16.20821,,,8.555192,1.0085950000000001,0.978,595,0.997917
595,0.221,15.34394,3644.2749302387238,8.510263,24.527404999999998,9.408950318783415,594.76086,16.20821,10.711777,11.239628999999999,,11920,24.248829,9.847088000000001,8.567283,16.28911,1.0118929,0.11,0.9994574,16.20821,,,8.555212,1.0117375,0.978,596,0.99792093
596,0.221,15.344712,3658.5071411132812,8.510238000000001,24.547792,9.324306915846284,595.7615,16.20821,10.7101,11.247299,,11940,24.269453,9.845925999999999,8.4913435,15.806878,1.0118726,0.11,0.9994574,16.20821,,,8.555104,1.011859,0.978,597,0.9979254000000001
597,0.221,15.348707999999998,3669.8356692790985,8.5103,24.568167000000003,9.38394873653791,596.7617,16.20821,10.708426,11.258171,,11960,24.29004,9.844856,8.544008999999999,17.736908,1.0118533,0.11,0.9994574,16.20821,,,8.555087,1.0118378000000001,0.978,598,0.9979293
598,0.221,15.349029000000002,3681.5246167182922,8.510355,24.588526,9.382706997769409,597.7622,16.20821,10.706756,11.265344,,11980,24.310616,9.843781,8.540389999999999,15.543301000000001,1.0118331,0.11,0.9994574,16.20821,,,8.555062,1.0118244,0.978,599,0.99793357
599,0.221,15.350327499999999,3693.6854934692383,8.510378999999999,24.608864,9.358091951169753,598.7627,16.20821,10.705088,11.273471,,12000,24.33118,9.842678,8.520717999999999,16.129595000000002,1.0118128,0.11,0.9994574,16.20821,,,8.555005,1.0118109,0.978,600,0.9979378000000001
600,0.221,15.352338,3706.354269504547,8.510394,24.629189999999998,9.354381459245046,599.7631,16.20821,10.703422,11.282287,,12020,24.351719,9.841569999999999,8.5159855,16.559957999999998,1.0117935,0.11,0.9994574,16.20821,,,8.55494,1.0117819,0.978,601,0.997942
601,0.221,15.354923000000001,3719.542375564575,8.510467,24.64949,9.391242679701946,600.7634,16.20821,10.701759,11.291658,,12040,24.372246,9.840521,8.5503645,16.912647,1.0117732,0.11,0.9994574,16.20821,,,8.554933,1.0117471,0.978,602,0.9979459
602,0.221,15.353760000000001,3731.350464105606,8.510558999999999,24.669779000000002,9.404472194938784,601.7636,16.20821,10.7001,11.297257,,12060,24.392744,9.839497,8.562978999999999,14.656119,1.0117539,0.11,0.9994574,16.20821,,,8.554946000000001,1.0116516,0.978,603,0.9979495999999999
603,0.221,15.353606,3744.4874742031097,8.510533,24.690051999999998,9.330396057508317,602.7641,16.20821,10.698442,11.303841,,12080,24.413237,9.838355,8.492482,15.261277999999999,1.0117337,0.11,0.9994574,16.20821,,,8.554843,1.0117181999999998,0.978,604,0.99795383
604,0.221,15.351059,3756.2225348949432,8.51063,24.71021,9.427825853751443,603.7621,16.20821,10.696789,11.308003999999999,,12100,24.433708,9.837338,8.584164999999999,13.814232,1.0117143,0.11,0.9994574,16.20821,,,8.554891,1.0092704,0.978,605,0.99795383
605,0.221,15.353329,3767.283350229263,8.510731,24.730434,9.41305256903124,604.7622,16.20821,10.695136999999999,11.31697,,12120,24.454168,9.836329,8.570761,16.729338000000002,1.011695,0.11,0.9994574,16.20821,,,8.554917,1.0114481,0.978,606,0.9979574000000001
606,0.221,15.362770000000001,3780.589046478272,8.510842,24.750637,9.423752342821345,605.762,16.20821,10.693488,11.33308,,12140,24.474604,9.835335,8.579639,21.085136,1.0116757,0.11,0.9994574,16.20821,,,8.554957,1.0110141,0.978,607,0.9979604999999999
607,0.221,15.359101999999998,3792.8714022636414,8.510943,24.770792,9.42221644300718,606.7613,16.20821,10.691842,11.336061500000001,,12160,24.49503,9.834331500000001,8.579082000000001,13.135344,1.0116565,0.11,0.9994574,16.20821,,,8.554997,1.0104377,0.978,608,0.99796265
608,0.221,15.358782000000001,3804.540275335312,8.511042,24.790934,9.42388728432349,607.7605,16.20821,10.690199,11.342367999999999,,12180,24.515434,9.833328,8.576114,15.1668625,1.0116372,0.11,0.9994574,16.20821,,,8.555033,1.0103924000000002,0.978,609,0.9979646999999999
609,0.221,15.354016,3819.821397304535,8.51114,24.811089000000003,9.412252986273282,608.7606,16.20821,10.688558,11.344209,,12200,24.535829999999997,9.832327000000001,8.571257000000001,12.453772,1.0116179,0.11,0.9994574,16.20821,,,8.555058500000001,1.0112745,0.978,610,0.99796826
610,0.221,15.356348,3830.709687232971,8.511213,24.83125,9.392590594537351,609.7608,16.20821,10.686919999999999,11.353126,,12220,24.556186999999998,9.8313055,8.551763000000001,16.781084,1.0115986,0.11,0.9994574,16.20821,,,8.555054,1.0115774,0.978,611,0.99797183
611,0.221,15.361721,3842.676481962204,8.511244999999999,24.851389,9.36329262028118,610.7612,16.20821,10.685285,11.365061,,12240,24.576544000000002,9.830243,8.526922,18.645720999999998,1.0115793,0.11,0.9994574,16.20821,,,8.555007000000002,1.0115696,0.978,612,0.9979759
612,0.221,15.366954999999999,3854.570720672608,8.511262,24.871515,9.358475116307698,611.76166,16.20821,10.683652,11.376837,,12260,24.59688,9.82917,8.51874,18.572533,1.01156,0.11,0.9994574,16.20821,,,8.554949,1.0115484000000001,0.978,613,0.9979799000000001
613,0.221,15.368058999999999,3867.766670227051,8.511347,24.89162,9.400292785263867,612.76215,16.20821,10.682022,11.384461,,12280,24.617207,9.828166,8.560217999999999,16.047152,1.0115406999999998,0.11,0.9994574,16.20821,,,8.554955999999999,1.0114809,0.978,614,0.99798393
614,0.221,15.373628,3879.712064743042,8.511377,24.911713,9.364743372539127,613.76245,16.20821,10.680394,11.39653,,12300,24.637504999999997,9.827112,8.526083,18.795034,1.0115224,0.11,0.9994574,16.20821,,,8.554910000000001,1.0115155999999998,0.978,615,0.99798775
615,0.221,15.378979000000001,3892.405680894852,8.511484,24.93177,9.420202384943877,614.7623,16.20821,10.67877,11.408360499999999,,12320,24.65779,9.826137,8.577595,18.673084,1.0115030999999999,0.11,0.9994574,16.20821,,,8.554947,1.0109813,0.978,616,0.9979908000000002
616,0.221,15.3784,3905.635459423065,8.511512,24.951828,9.363249329089246,615.7628,16.20821,10.677147999999999,11.414235000000001,,12340,24.678064000000003,9.825084,8.525111,15.021201999999999,1.0114847,0.11,0.9994574,16.20821,,,8.554898,1.0114713,0.978,617,0.99799484
617,0.221,15.376969,3918.817241668701,8.511604,24.971865,9.410472788746992,616.76306,16.20821,10.675529,11.419243,,12360,24.698318,9.8241,8.566217,14.497766,1.0114654,0.11,0.9994574,16.20821,,,8.554916,1.0112504,0.978,618,0.9979985
618,0.221,15.381506,3931.5960302352905,8.511657000000001,24.991888,9.382606002036995,617.7634,16.20821,10.673912,11.430192,,12380,24.718557,9.823077,8.541605,18.18616,1.0114471,0.11,0.9994574,16.20821,,,8.554895,1.0114423000000001,0.978,619,0.9980023000000001
619,0.221,15.383479999999999,3944.661885976792,8.511658,25.011904,9.346436767057499,618.7636,16.20821,10.6722975,11.438561,,12400,24.738766000000002,9.822007000000001,8.508388,16.60748,1.0114279,0.11,0.9994574,16.20821,,,8.554821,1.0114211,0.978,620,0.9980058
620,0.221,15.380424,3955.807962656021,8.511617999999999,25.031897,9.31794805940154,619.7641,16.20821,10.670686,11.441879,,12420,24.758974,9.820897,8.483561,13.487682999999999,1.0114094999999999,0.11,0.9994574,16.20821,,,8.554706,1.0113950999999999,0.978,621,0.9980098
621,0.221,15.377573000000002,3967.4245884418488,8.511546000000001,25.051878,9.295671012470669,620.7644700000001,16.20821,10.669077,11.445385,,12440,24.77916,9.819759,8.464408,13.610644,1.0113912,0.11,0.9994574,16.20821,,,8.554561,1.0113758,0.978,622,0.9980136000000001
622,0.221,15.3804865,3981.424464225769,8.511645,25.071781,9.4268354366342,621.7636,16.20821,10.66747,11.454627,,12460,24.79934,9.818794,8.582232000000001,17.193835999999997,1.0113728000000002,0.11,0.9994574,16.20821,,,8.554605,1.0099117,0.978,623,0.9980154
623,0.221,15.386107999999998,3994.972444057465,8.511700999999999,25.091728,9.384224104160428,622.76385,16.20821,10.665867,11.466561,,12480,24.819489,9.817788,8.542669,18.890207,1.0113546,0.11,0.9994574,16.20821,,,8.554585000000001,1.0113459,0.978,624,0.9980190000000001
624,0.221,15.384352,4008.671411275864,8.511733999999999,25.111662,9.368020017048783,623.7643,16.20821,10.664266,11.471096000000001,,12500,24.839626000000003,9.816763,8.529013,14.289298,1.0113362,0.11,0.9994574,16.20821,,,8.5545435,1.0113285,0.978,625,0.99802285
625,0.221,15.386987,4021.718941211701,8.511716,25.131578,9.332329641553633,624.7648,16.20821,10.662666,11.480005,,12520,24.85975,9.815688,8.49698,17.036959,1.0113178,0.11,0.9994574,16.20821,,,8.554452000000001,1.0113034,0.978,626,0.9980268
626,0.221,15.391329,4033.966147661209,8.511778999999999,25.15148,9.389038422022276,625.7651400000001,16.20821,10.661071000000002,11.490599000000001,,12540,24.879854,9.814697,8.547695,18.110876,1.0112995999999999,0.11,0.9994574,16.20821,,,8.554441,1.0112841000000001,0.978,627,0.99803054
627,0.221,15.387970999999999,4045.9036223888397,8.511867,25.17127,9.426968902741967,626.7634,16.20821,10.659477,11.49347,,12560,24.899952,9.813733000000001,8.5821905,13.284988,1.0112813,0.11,0.9994574,16.20821,,,8.554485000000001,1.0090646,0.978,628,0.99803096
628,0.221,15.390344,4058.9940705299377,8.511922,25.191141000000002,9.38302610272116,627.76355,16.20821,10.657886,11.502056,,12580,24.920012,9.81274,8.543339999999999,16.883043,1.0112629000000002,0.11,0.9994574,16.20821,,,8.554468,1.0112531999999999,0.978,629,0.99803424
629,0.221,15.3819275,4071.156152486801,8.511949000000001,25.210993,9.364205269871842,628.7639,16.20821,10.656297,11.499832000000001,,12600,24.940070000000002,9.811721,8.524842999999999,10.089813000000001,1.0112444999999999,0.11,0.9994574,16.20821,,,8.55442,1.0112388,0.978,630,0.99803793
630,0.221,15.378429,4084.075924396515,8.511978,25.230832999999997,9.363714229847911,629.7644700000001,16.20821,10.654711,11.502505000000001,,12620,24.960114,9.810707,8.526677000000001,13.175529000000001,1.0112273,0.11,0.9994574,16.20821,,,8.554378,1.0112233,0.978,631,0.9980419
631,0.221,15.372985,4095.8159811496735,8.511985000000001,25.250654,9.348824134326255,630.7649,16.20821,10.653128,11.503217,,12640,24.98014,9.809672,8.51346,11.940665,1.0112089,0.11,0.9994574,16.20821,,,8.554313,1.0112040999999998,0.978,632,0.99804574
632,0.221,15.368476999999999,4110.432205438614,8.511978,25.27046,9.338928149466737,631.76526,16.20821,10.6515465,11.504844,,12660,25.000149,9.808627,8.50416,12.521778,1.0111915,0.11,0.9994574,16.20821,,,8.554234,1.0111799000000001,0.978,633,0.9980494000000001
633,0.221,15.364754000000001,4121.382469415666,8.512074,25.290233999999998,9.415620770173717,632.7651400000001,16.20821,10.649968,11.507232,,12680,25.020138,9.807688,8.574212,13.008611,1.0111732,0.11,0.9994574,16.20821,,,8.554265,1.0106864,0.978,634,0.99805224
634,0.221,15.363592,4133.229501247406,8.512093,25.310007000000002,9.357173601255337,633.7655,16.20821,10.648392,11.512166,,12700,25.040115,9.806672,8.519469,14.629543,1.0111558,0.11,0.9994574,16.20821,,,8.554210000000001,1.0111451999999999,0.978,635,0.99805593
635,0.221,15.370019000000001,4145.622963428496,8.512103999999999,25.32977,9.352011093408496,634.766,16.20821,10.646818,11.524669,,12720,25.060078,9.805653,8.516699000000001,19.452820000000003,1.0111375,0.11,0.9994574,16.20821,,,8.554151,1.011124,0.978,636,0.99805975
636,0.221,15.370787,4157.0245287418375,8.512115,25.349510000000002,9.354150732712952,635.7665,16.20821,10.645247,11.531494,,12740,25.080029999999997,9.804634,8.515527,15.861007999999998,1.0111202,0.11,0.9994574,16.20821,,,8.5540905,1.0111077,0.978,637,0.99806356
637,0.221,15.374680999999999,4169.749472141266,8.512155,25.369238,9.371214197397727,636.7667,16.20821,10.643678999999999,11.541427,,12760,25.099954999999998,9.803647999999999,8.534817,17.857567,1.0111028,0.11,0.9994574,16.20821,,,8.55406,1.0110912,0.978,638,0.99806696
638,0.221,15.376241,4182.58651804924,8.5121765,25.388954000000002,9.362091316381187,637.7669,16.20821,10.642113,11.549004,,12780,25.119857999999997,9.802647,8.522548,16.372486,1.0110854999999999,0.11,0.9994574,16.20821,,,8.55401,1.0110700000000001,0.978,639,0.9980703000000002
639,0.221,15.373724,4196.316143274307,8.512201,25.408651000000003,9.366140642276235,638.7674599999999,16.20821,10.640549,11.552489,,12800,25.139763000000002,9.801649000000001,8.524858,13.768679,1.0110681000000001,0.11,0.9994574,16.20821,,,8.553966,1.0110556,0.978,640,0.9980742
640,0.221,15.369131,4208.6420855522165,8.512172999999999,25.428337,9.325595585983391,639.7678,16.20821,10.638988000000001,11.553878,,12820,25.159641,9.800602,8.490623,12.431422999999999,1.0110496999999998,0.11,0.9994574,16.20821,,,8.553866000000001,1.011045,0.978,641,0.99807775
641,0.221,15.370567000000001,4220.217456102371,8.512172,25.448,9.346216137123552,640.7682,16.20821,10.637428,11.561278999999999,,12840,25.17951,9.799584,8.508241,16.294573,1.0110325,0.11,0.9994574,16.20821,,,8.553796,1.01102,0.978,642,0.99808127
642,0.221,15.373451999999999,4232.246508359909,8.512186999999999,25.467653,9.358750591917728,641.7686,16.20821,10.635872,11.570107,,12860,25.199362,9.798586,8.519471000000001,17.226473000000002,1.011016,0.11,0.9994574,16.20821,,,8.553742,1.0110025,0.978,643,0.99808496
643,0.221,15.375725,4244.546455144882,8.512195,25.487292999999998,9.348533792157486,642.76904,16.20821,10.634317999999999,11.578304,,12880,25.219196,9.797582,8.513966,16.838179999999998,1.0109987,0.11,0.9994574,16.20821,,,8.55368,1.0109872,0.978,644,0.9980886
