,ReturnMin,IWMin,SqrtESSClassic,IWNorm2,IWFirstEpisode,DenMISELogFirst,ReturnLastEpisode,TimestepsSoFar,DenMISELogLast,ReturnStepMax,Bound,ReturnAbsMax,target_sum_log_mean,LQGmu1,LQGmu01,IWMax,IWMean,Iteration,LQGsigma,IWNorm1,IWLastEpisode,MISE,ReturnMean,URet,DenMISEMeanLog,TimeElapsed,ReturnMax
454,,,21.211641,21.36176,,10.981719,8.526717,9100,14.441868,0.9999392,10.909111,17.088607999999997,8.04815,1.0,0.606,1.011099,0.9958636999999999,455,0.11,453.11798,1.0095439,8.492239,8.580651,9.368629675194251,15.201641,1811.2923588752747,17.088607999999997
455,,,21.235207,21.38533,,10.979524000000001,8.490057,9120,16.805716,0.9999392,10.906498,17.088607999999997,8.067378999999999,1.0,0.606,1.0110748999999999,0.9958813,456,0.11,454.1219,1.0109351,8.492308,8.580452000000001,9.323371494366862,15.20515,1821.2170217037199,17.088607999999997
456,,,21.258732000000002,21.407566,,10.977333,8.582041,9140,14.787564999999999,0.9999392,10.903568,17.088607999999997,8.082046499999999,1.0,0.606,1.0110507,0.99583745,457,0.11,455.09772000000004,0.982806,8.49205,8.580455,9.427873480976523,15.204227,1829.820992231369,17.088607999999997
457,,,21.282244,21.430977,,10.975147,8.541774,9160,19.96201,0.9999392,10.901043,17.088607999999997,8.108004,1.0,0.606,1.0110257,0.99584997,458,0.11,456.09927000000005,1.0085469999999999,8.492188,8.580371000000001,9.382298684229745,15.214604999999999,1840.3848142623901,17.088607999999997
458,,,21.305733,21.454353,,10.972966,8.536479,9180,10.172544,0.9999392,10.898511,17.088607999999997,8.112519,1.0,0.606,1.0110016,0.9958621,459,0.11,457.1007,1.008369,8.492312,8.580276,9.376157613021556,15.203612,1849.0036680698395,17.088607999999997
459,,,21.329193,21.477736,,10.97079,8.532732000000001,9200,15.204184,0.9999392,10.895991,17.088607999999997,8.127955,1.0,0.606,1.0109774999999999,0.99587554,460,0.11,458.10275,1.0089835999999999,8.492439,8.580173,9.374394184647713,15.203604,1859.2590925693512,17.088607999999997
460,,,21.352612,21.499779999999998,,10.968618,8.582208999999999,9220,11.97747,0.9999392,10.893061999999999,17.088607999999997,8.136263,1.0,0.606,1.0109534,0.99582744,461,0.11,459.07645,0.9806302,8.492146,8.580176,9.427393573398136,15.196596,1868.3511626720428,17.088607999999997
461,,,21.376019,21.523172,,10.966452,8.520629,9240,15.402085000000001,0.9999392,10.890555,17.088607999999997,8.152012,1.0,0.606,1.0109291999999999,0.9958435999999999,462,0.11,460.07974,1.0101631,8.492269,8.580048,9.355407322177008,15.197032,1877.3014721870425,17.088607999999997
462,,,21.399404999999998,21.546534,,10.96429,8.520164999999999,9260,15.698633,0.9999392,10.888053999999999,17.088607999999997,8.168333,1.0,0.606,1.0109051,0.99585956,463,0.11,461.08297999999996,1.0100254000000002,8.492388,8.579918,9.358619691849546,15.198107,1886.862323522568,17.088607999999997
463,,,21.422762,21.569902,,10.9621315,8.491549000000001,9280,14.65996,0.9999392,10.8855095,17.088607999999997,8.182346,1.0,0.606,1.010882,0.9958769000000001,464,0.11,462.08688,1.0106921,8.4924555,8.579728,9.32811979638473,15.196938500000002,1896.3099353313446,17.088607999999997
464,,,21.446095,21.593197,,10.959978999999999,8.527756,9300,19.559347,0.9999392,10.883036,17.088607999999997,8.206833999999999,1.0,0.606,1.0108579,0.9958918999999999,465,0.11,463.08975,1.0097499,8.492585,8.579616999999999,9.366202900171103,15.206311999999999,1906.40758228302,17.088607999999997
465,,,21.4694,21.615973,,10.95783,8.569692,9320,16.182987,0.9999392,10.880465,17.088607999999997,8.2239485,1.0,0.606,1.0108348,0.99588406,466,0.11,464.08197,0.9990239,8.492609,8.579595,9.411423414059486,15.208398,1914.973324775696,17.088607999999997
466,,,21.49268,21.639273,,10.9556875,8.463492,9340,14.076917000000002,0.9999392,10.877889,17.088607999999997,8.236505000000001,1.0,0.606,1.0108107,0.9959014000000002,467,0.11,465.08597000000003,1.0107789,8.4926195,8.579347,9.29413565383004,15.205967000000001,1925.6649942398071,17.088607999999997
467,,,21.515938000000002,21.662257999999998,,10.953548,8.558575999999999,9360,18.97358,0.9999392,10.87541,17.088607999999997,8.259457000000001,1.0,0.606,1.0107876,0.9959056000000001,468,0.11,466.0838,1.0045977,8.49272,8.579302,9.400483976612733,15.214007,1934.3974919319155,17.088607999999997
468,,,21.539170000000002,21.685472,,10.951414,8.521938,9380,19.906233,0.9999392,10.872963,17.088607999999997,8.284311,1.0,0.606,1.0107645,0.99592125,469,0.11,467.08707000000004,1.0100601,8.492842999999999,8.579180000000001,9.35754194219909,15.224004999999998,1945.2329149246216,17.088607999999997
469,,,21.562338,21.706646,,10.949284,8.593254,9400,15.785114000000002,0.9999392,10.86987,17.088607999999997,8.300196000000001,1.0,0.606,1.0107412,0.9958425999999999,470,0.11,468.04602,0.96566355,8.492307,8.579209,9.438964804491462,15.225189000000002,1956.1785950660706,17.088607999999997
470,,,21.585520000000002,21.72984,,10.947159,8.498219,9420,15.126679000000001,0.9999392,10.867398,17.088607999999997,8.314712,1.0,0.606,1.0107181,0.99585956,471,0.11,469.04987,1.0104849,8.492389,8.579038,9.332532237023702,15.224971,1966.6393432617188,17.088607999999997
471,,,21.608677,21.752909,,10.945038,8.536291,9440,16.46357,0.9999392,10.864977,17.088607999999997,8.331994,1.0,0.606,1.0106950000000001,0.99587196,472,0.11,470.05157,1.008393,8.492513,8.578947,9.378776154412275,15.227587,1976.4128060340881,17.088607999999997
472,,,21.631794,21.77479,,10.942921,8.587424,9460,16.137594,0.9999392,10.862212,17.088607999999997,8.348459,1.0,0.606,1.0106728,0.99583036,473,0.11,471.02777000000003,0.98281354,8.492283,8.578965,9.429312151618053,15.229503,1983.7381279468536,17.088607999999997
473,,,21.6549,21.797878,,10.940809,8.522111,9480,16.845926000000002,0.9999392,10.859802,17.088607999999997,8.366406,1.0,0.606,1.0106496999999999,0.99584574,474,0.11,472.03087999999997,1.0096691,8.492402,8.578845,9.362128303758114,15.232902,1992.3637092113493,17.088607999999997
474,,,21.677984,21.820532,,10.938702000000001,8.561983,9500,13.514417000000002,0.9999392,10.857325,17.088607999999997,8.377246000000001,1.0,0.606,1.0106275,0.9958424000000001,475,0.11,473.02515,1.0008280999999999,8.492445,8.57881,9.40600168782999,15.229277,2001.6937053203585,17.088607999999997
475,,,21.70104,21.843560999999998,,10.936599000000001,8.529749,9520,20.134016,0.9999392,10.854942999999999,17.088607999999997,8.401964999999999,1.0,0.606,1.0106044,0.9958572,476,0.11,474.028,1.0093956,8.492577,8.578707000000001,9.368799733039094,15.239573499999999,2011.063926935196,17.088607999999997
476,,,21.724076999999998,21.866592,,10.9345,8.511467999999999,9540,16.670277,0.9999392,10.852539,17.088607999999997,8.419319999999999,1.0,0.606,1.0105822,0.9958732,477,0.11,475.03152,1.010035,8.492678,8.578566,9.350409928773207,15.242563,2019.7481191158292,17.088607999999997
477,,,21.747082000000002,21.889605,,10.932405000000001,8.50433,9560,8.587576,0.9999392,10.850131,17.088607999999997,8.419692999999999,1.0,0.606,1.0105600000000001,0.9958892,478,0.11,476.03503,1.0100927,8.492764999999999,8.57841,9.341164677273687,15.228629999999999,2028.9157781600952,17.088607999999997
478,,,21.770065,21.912454999999998,,10.930316,8.546660000000001,9580,15.7973585,0.9999392,10.847764999999999,17.088607999999997,8.43511,1.0,0.606,1.0105369,0.9958988999999999,479,0.11,477.03558,1.0070812,8.492888,8.578344,9.386791735007817,15.22981,2040.8201596736908,17.088607999999997
479,,,21.793028,21.935389999999998,,10.928230000000001,8.526621,9600,17.148176,0.9999392,10.8454075,17.088607999999997,8.453281,1.0,0.606,1.0105146999999999,0.9959136999999999,480,0.11,478.03857,1.0094495,8.493012,8.578237,9.36417565271629,15.233798,2050.615118741989,17.088607999999997
480,,,21.815962,21.958323,,10.926149,8.518193,9620,16.116556,0.9999392,10.843046000000001,17.088607999999997,8.469234,1.0,0.606,1.0104936,0.9959292,481,0.11,479.04193,1.0098616,8.493124,8.578111999999999,9.35298172944143,15.235623,2060.616413354873,17.088607999999997
481,,,21.838877,21.981226,,10.924072,8.515555,9640,17.605074,0.9999392,10.840688,17.088607999999997,8.488209,1.0,0.606,1.0104715,0.99594456,482,0.11,480.0453,1.0098058,8.493231,8.577981,9.355194908623742,15.240532,2069.1739201545715,17.088607999999997
482,,,21.861765,22.003923,,10.922,8.549536999999999,9660,10.218641,0.9999392,10.838334,17.088607999999997,8.491802999999999,1.0,0.606,1.0104493,0.9959515999999999,483,0.11,481.04462,1.0058037,8.493335,8.577923,9.388741221809417,15.230127,2078.666993379593,17.088607999999997
483,,,21.884628,22.026104,,10.919931,8.57757,9680,18.658573,0.9999392,10.835855,17.088607999999997,8.512798,1.0,0.606,1.0104271,0.9959360999999999,484,0.11,482.03308,0.9949241,8.493305,8.577921,9.419627231310217,15.237201999999998,2088.1788756847377,17.088607999999997
484,,,21.907465,22.048962,,10.917867999999999,8.49738,9700,18.397434,0.9999392,10.8334875,17.088607999999997,8.5332,1.0,0.606,1.0104059,0.9959523000000001,485,0.11,483.03687,1.0102065,8.49338,8.577757,9.331978370381444,15.24371,2097.9527146816254,17.088607999999997
485,,,21.93028,22.071789000000003,,10.915808,8.501809,9720,17.885807,0.9999392,10.831136,17.088607999999997,8.552464500000001,1.0,0.606,1.0103837,0.99596816,486,0.11,484.04053,1.0101004999999998,8.493463,8.5776005,9.338595834553141,15.249138,2107.6579585075383,17.088607999999997
486,,,21.953075,22.094532,,10.913753,8.526055,9740,10.378969999999999,0.9999392,10.828816999999999,17.088607999999997,8.556232000000001,1.0,0.606,1.0103625,0.99598134,487,0.11,485.0429,1.0087817,8.493571000000001,8.577494999999999,9.367344572902207,15.239126999999998,2117.537297725677,17.088607999999997
487,,,21.975845,22.117304,,10.911700999999999,8.509276,9760,16.223707,0.9999392,10.82649,17.088607999999997,8.571964999999999,1.0,0.606,1.0103413,0.99599683,488,0.11,486.04645,1.0099232,8.493665,8.577354,9.345574245126476,15.2411375,2126.8976986408234,17.088607999999997
488,,,21.998587,22.140055,,10.909654,8.50794,9780,15.709135999999999,0.9999392,10.82417,17.088607999999997,8.58658,1.0,0.606,1.0103202,0.9960121,489,0.11,487.04992999999996,1.0099338,8.493755,8.577212,9.343204674163491,15.242087,2137.390814781189,17.088607999999997
489,,,22.02131,22.162755999999998,,10.907611,8.5225935,9800,16.824516,0.9999392,10.821876,17.088607999999997,8.603411999999999,1.0,0.606,1.010298,0.99602634,490,0.11,488.05292000000003,1.0093302,8.493866,8.577100999999999,9.362371235149586,15.245308999999999,2146.652606010437,17.088607999999997
490,,,22.044006,22.185345,,10.905572,8.54625,9820,17.850676999999997,0.9999392,10.819605000000001,17.088607999999997,8.622261,1.0,0.606,1.0102768,0.99603647,491,0.11,489.0539,1.0074049,8.493992,8.577036999999999,9.38509999349903,15.250607,2156.8537101745605,17.088607999999997
491,,,22.066686999999998,22.208002,,10.903538000000001,8.523503999999999,9840,18.949755,0.9999392,10.817326,17.088607999999997,8.6432705,1.0,0.606,1.0102565000000001,0.99605083,492,0.11,490.05699999999996,1.0094284,8.494102999999999,8.576928,9.361121647636578,15.258119,2165.8123335838322,17.088607999999997
492,,,22.089336,22.230632999999997,,10.901507,8.523678,9860,17.259693,0.9999392,10.815056,17.088607999999997,8.660768,1.0,0.606,1.0102353000000002,0.9960648000000001,493,0.11,491.05994000000004,1.0093321,8.494214999999999,8.57682,9.36156595885254,15.262167999999999,2175.8822672367096,17.088607999999997
493,,,22.111963,22.253248000000003,,10.899481,8.519667,9880,15.671033,0.9999392,10.812786000000001,17.088607999999997,8.674976,1.0,0.606,1.0102142,0.99607897,494,0.11,492.06302,1.009435,8.494321000000001,8.576706,9.357487429547342,15.262988,2185.587029695511,17.088607999999997
494,,,22.13457,22.275648,,10.897459,8.554008999999999,9900,17.960017999999998,0.9999392,10.810519000000001,17.088607999999997,8.693744,1.0,0.606,1.0101930000000001,0.99608463,495,0.11,493.0619,1.0052091,8.494422,8.576659,9.39651617883198,15.268429000000001,2194.898865461349,17.088607999999997
495,,,22.157152,22.29822,,10.895439999999999,8.520646000000001,9920,18.487993,0.9999392,10.808266999999999,17.088607999999997,8.7135105,1.0,0.606,1.0101726999999998,0.99609894,496,0.11,494.06505999999996,1.0095034,8.494530000000001,8.576546,9.356756122317305,15.274911999999999,2204.2337741851807,17.088607999999997
496,,,22.179714,22.320732,,10.893427,8.533275,9940,11.781275,0.9999392,10.806030999999999,17.088607999999997,8.7197,1.0,0.606,1.0101514999999999,0.9961116,497,0.11,495.06744000000003,1.0087113,8.494648,8.576459,9.366867193133542,15.267875,2213.634793996811,17.088607999999997
497,,,22.20225,22.343092000000002,,10.891417,8.555916,9960,20.25729,0.9999392,10.8038,17.088607999999997,8.74288,1.0,0.606,1.0101314000000001,0.99611825,498,0.11,496.0669,1.0057691,8.494762,8.576419,9.395647314499595,15.277887,2222.896422624588,17.088607999999997
498,,,22.22476,22.365623,,10.88941,8.461022999999999,9980,11.393038,0.9999392,10.801457000000001,17.088607999999997,8.748211,1.0,0.606,1.0101110999999998,0.9961334999999999,499,0.11,497.07062,1.0100707,8.494759,8.576187,9.297314484332306,15.270094,2232.3619785308842,17.088607999999997
499,,,22.247252,22.388008,,10.887408,8.544102,10000,15.539741000000001,0.9999392,10.799242,17.088607999999997,8.761808,1.0,0.606,1.0100898999999999,0.9961433000000001,500,0.11,498.07165999999995,1.0073223,8.494876,8.576122999999999,9.383023920044536,15.270625,2244.4725790023804,17.088607999999997
500,,,22.269718,22.410427,,10.88541,8.533914,10020,20.169516,0.9999392,10.797033,17.088607999999997,8.784595,1.0,0.606,1.0100696,0.99615544,501,0.11,499.07388,1.0085354,8.494991,8.576038,9.374644316781572,15.2803955,2254.3742535114293,17.088607999999997
501,,,22.292166,22.432679999999998,,10.883416,8.5516615,10040,17.94706,0.9999392,10.794813000000001,17.088607999999997,8.802858,1.0,0.606,1.0100495,0.9961614,502,0.11,500.07302999999996,1.005422,8.49509,8.575989,9.395297915374744,15.285699,2265.8262975215907,17.088607999999997
502,,,22.314587,22.45511,,10.881426,8.502003,10060,15.872468,0.9999392,10.792575999999999,17.088607999999997,8.816933,1.0,0.606,1.0100292,0.99617594,503,0.11,501.0765,1.0097557,8.495163,8.575842,9.337521022484896,15.286859,2276.361498594284,17.088607999999997
503,,,22.336988,22.477262,,10.879439999999999,8.557242,10080,11.892717999999999,0.9999392,10.790359500000001,17.088607999999997,8.823042999999998,1.0,0.606,1.0100089,0.9961791999999999,504,0.11,502.07434000000006,1.0040786,8.495251,8.575806,9.395788772992287,15.280116,2286.4361200332637,17.088607999999997
504,,,22.359365,22.499578,,10.877458,8.533468,10100,16.436764,0.9999392,10.788171,17.088607999999997,8.838137,1.0,0.606,1.0099897,0.99619067,505,0.11,503.0763,1.008218,8.495358,8.575723,9.374878744828196,15.282399,2297.1537251472478,17.088607999999997
505,,,22.381721,22.521932999999997,,10.87548,8.51008,10120,17.449935999999997,0.9999392,10.785965,17.088607999999997,8.855174,1.0,0.606,1.0099695,0.9962048000000001,506,0.11,504.07962000000003,1.0095323,8.495443,8.575593,9.347781008022046,15.286675,2307.556694984436,17.088607999999997
506,,,22.404055,22.544085,,10.873505999999999,8.551814,10140,16.270001999999998,0.9999392,10.783782,17.088607999999997,8.869810000000001,1.0,0.606,1.0099492,0.9962108000000001,507,0.11,505.0789,1.0054872,8.4955435,8.575546000000001,9.393486355791648,15.288607999999998,2316.9902665615077,17.088607999999997
507,,,22.426363000000002,22.56639,,10.871535,8.515755,10160,14.131939000000001,0.9999392,10.781597,17.088607999999997,8.880186,1.0,0.606,1.00993,0.99622446,508,0.11,506.08203,1.0093696,8.495635,8.575428,9.35010568038717,15.286323999999999,2327.1086502075195,17.088607999999997
508,,,22.448652,22.58851,,10.869569,8.547032000000002,10180,10.558432,0.9999392,10.779423,17.088607999999997,8.883495,1.0,0.606,1.0099097,0.99623114,509,0.11,507.08162999999996,1.0058056,8.49573,8.575372,9.387567312901048,15.277026999999999,2337.275499820709,17.088607999999997
509,,,22.47092,22.610773000000002,,10.867606,8.516051,10200,18.237946,0.9999392,10.777253,17.088607999999997,8.901855,1.0,0.606,1.0098905999999999,0.9962449000000001,510,0.11,508.0849,1.0094053,8.495824,8.575254,9.350500625463344,15.282824,2345.5889122486115,17.088607999999997
510,,,22.493161999999998,22.633026,,10.865647000000001,8.49843,10220,15.858637,0.9999392,10.775062,17.088607999999997,8.915488,1.0,0.606,1.0098711999999999,0.9962589,511,0.11,509.08832,1.0096613,8.495888,8.575106,9.332139806909113,15.283945999999998,2354.136443376541,17.088607999999997
511,,,22.515383,22.654898,,10.863692,8.563428,10240,14.796739,0.9999392,10.772867,17.088607999999997,8.926978,1.0,0.606,1.0098519,0.99625725,512,0.11,510.0837,1.0015854,8.495942999999999,8.575083,9.405050480835595,15.282987,2364.7096076011653,17.088607999999997
512,,,22.537585999999997,22.677057,,10.861741,8.532829,10260,18.67272,0.9999392,10.770736999999999,17.088607999999997,8.945992,1.0,0.606,1.0098318000000002,0.9962691999999999,513,0.11,511.08612,1.0085488999999999,8.496056,8.575,9.37038299494952,15.289585999999998,2375.972435474396,17.088607999999997
513,,,22.559746,22.697899,,10.859794,8.590157000000001,10280,14.1826935,0.9999392,10.7682295,17.088607999999997,8.95614,1.0,0.606,1.0098125,0.99622345,514,0.11,512.05884,0.97885865,8.495783,8.57503,9.431733277445892,15.287426000000002,2386.742161750793,17.088607999999997
514,,,22.581907,22.720036999999998,,10.857849,8.515709,10300,11.419843,0.9999392,10.766086999999999,17.088607999999997,8.960939999999999,1.0,0.606,1.0097933000000001,0.99623644,515,0.11,513.06177,1.0090289000000001,8.49587,8.574914999999999,9.354626816484352,15.279909,2396.1567180156712,17.088607999999997
515,,,22.604035999999997,22.742082999999997,,10.855909,8.543223,10320,16.427837,0.9999392,10.763975,17.088607999999997,8.975425,1.0,0.606,1.009774,0.99624586,516,0.11,514.06287,1.0072280999999998,8.495981,8.574853,9.382614825308123,15.282126000000002,2405.7490112781525,17.088607999999997
516,,,22.626151999999998,22.764153,,10.853973,8.532328999999999,10340,18.545946,0.9999392,10.761867,17.088607999999997,8.993953999999999,1.0,0.606,1.0097557,0.9962576,517,0.11,515.0652,1.0083354,8.496089,8.57477,9.372433983464381,15.288429,2415.5036671161647,17.088607999999997
517,,,22.648243,22.786259,,10.852041,8.483692999999999,10360,14.566097000000001,0.9999392,10.759691,17.088607999999997,9.004728,1.0,0.606,1.0097364,0.99627167,518,0.11,516.0687,1.0096382,8.496124,8.5745945,9.316293201694853,15.28703,2425.549538373947,17.088607999999997
518,,,22.670315,22.808346,,10.850113,8.46274,10380,11.168655000000001,0.9999392,10.757483,17.088607999999997,9.008917,1.0,0.606,1.0097171,0.9962859000000001,519,0.11,517.0724,1.0096882999999999,8.496119,8.574378999999999,9.296392886533463,15.279088,2435.458012342453,17.088607999999997
519,,,22.692343,22.828915,,10.848187,8.585918,10400,11.612391,0.9999392,10.754951,17.088607999999997,9.013875,1.0,0.606,1.0096989,0.99623376,520,0.11,518.04156,0.9752294,8.495782,8.574401,9.432270739356612,15.272029000000002,2446.889350175857,17.088607999999997
520,,,22.714370000000002,22.850847,,10.846267,8.545824,10420,20.307270000000003,0.9999392,10.752874,17.088607999999997,9.035564,1.0,0.606,1.0096796000000001,0.996243,521,0.11,519.0426,1.0070553,8.495897,8.574347,9.38635653517633,15.281685999999999,2457.1292622089386,17.088607999999997
521,,,22.736378,22.872871,,10.844349000000001,8.48718,10440,17.751202,0.9999392,10.750731,17.088607999999997,9.052278999999999,1.0,0.606,1.0096613,0.9962572000000001,522,0.11,520.04626,1.0095439,8.495938,8.57418,9.32403008569889,15.286408999999999,2467.16747879982,17.088607999999997
522,,,22.758361999999998,22.8946,,10.842435,8.557262,10460,13.375693,0.9999392,10.748629,17.088607999999997,9.060553,1.0,0.606,1.009642,0.9962591999999999,523,0.11,521.0436,1.0033625,8.496014,8.574148,9.398823314237935,15.282748999999999,2477.7064785957336,17.088607999999997
523,,,22.780325,22.916525,,10.840525,8.532642,10480,17.13822,0.9999392,10.746563,17.088607999999997,9.075984,1.0,0.606,1.0096238000000002,0.9962708,524,0.11,522.0459,1.0081930000000001,8.49612,8.574067999999999,9.371920838879943,15.286283,2487.367756843567,17.088607999999997
524,,,22.802267,22.938470000000002,,10.838617999999999,8.508242,10500,16.96259,0.9999392,10.744473,17.088607999999997,9.091023,1.0,0.606,1.0096055,0.99628407,525,0.11,523.04913,1.0092318999999998,8.496196000000001,8.573943,9.345225693378234,15.289468,2497.474600315094,17.088607999999997
525,,,22.824185999999997,22.960396,,10.836716000000001,8.504869,10520,9.926402000000001,0.9999392,10.742385,17.088607999999997,9.0926285,1.0,0.606,1.0095872,0.9962972999999999,526,0.11,524.05237,1.0092136999999999,8.496266,8.5738125,9.339916122399927,15.279267,2508.045690536499,17.088607999999997
526,,,22.846087,22.98227,,10.834816,8.531827999999999,10540,20.074535,0.9999392,10.740339,17.088607999999997,9.113483,1.0,0.606,1.0095689,0.99630916,527,0.11,525.05493,1.0084834,8.496374000000001,8.573731,9.36874993971848,15.288359,2518.719153881073,17.088607999999997
527,,,22.867962,23.003416,,10.83292,8.57131,10560,5.9238615,0.9999392,10.738113,17.088607999999997,9.107428,1.0,0.606,1.0095505999999999,0.99629027,528,0.11,526.04126,0.99225295,8.496295,8.573727,9.414039470498654,15.270615,2529.4572777748112,17.088607999999997
528,,,22.88982,23.025265,,10.831028,8.520442999999998,10580,17.968739000000003,0.9999392,10.736067,17.088607999999997,9.124195,1.0,0.606,1.0095323,0.99630284,529,0.11,527.0442,1.0088066,8.496388,8.5736265,9.35930503043383,15.275708999999999,2540.153977155685,17.088607999999997
529,,,22.91166,23.047047,,10.829139999999999,8.533835,10600,13.502489,0.9999392,10.734034,17.088607999999997,9.132471,1.0,0.606,1.009514,0.99631333,530,0.11,528.0461,1.0077757999999999,8.4964905,8.573552000000001,9.373199251216525,15.272356,2550.3571643829346,17.088607999999997
530,,,22.933474,23.06877,,10.827254,8.545553,10620,16.012327,0.9999392,10.732012,17.088607999999997,9.145439999999999,1.0,0.606,1.0094957,0.99632204,531,0.11,529.047,1.0068325,8.496597,8.5735,9.38381000130466,15.273743,2559.5960240364075,17.088607999999997
531,,,22.955270000000002,23.090576000000002,,10.825372999999999,8.494579,10640,7.5634823,0.9999392,10.729939,17.088607999999997,9.142484,1.0,0.606,1.0094774,0.9963354,532,0.11,530.0504,1.0092531,8.496648,8.573350999999999,9.328085611060096,15.259242,2570.0815913677216,17.088607999999997
532,,,22.977043,23.112364000000003,,10.823495,8.492652,10660,13.791324,0.9999392,10.727871,17.088607999999997,9.151223,1.0,0.606,1.0094601,0.99634856,533,0.11,531.0538,1.0092609000000001,8.4966955,8.573199,9.330422460221602,15.256479999999998,2581.985767364502,17.088607999999997
533,,,22.9988,23.13405,,10.821621,8.538889,10680,16.662373000000002,0.9999392,10.725864999999999,17.088607999999997,9.165302,1.0,0.606,1.0094419,0.99635845,534,0.11,532.0554,1.0074799,8.4968,8.573135,9.37828484316416,15.259107,2593.9160060882573,17.088607999999997
534,,,23.020535,23.155804,,10.81975,8.481214,10700,12.358604,0.9999392,10.723787,17.088607999999997,9.171289,1.0,0.606,1.0094244,0.99637187,535,0.11,533.05896,1.0093408000000001,8.496825999999999,8.572963,9.314927643972174,15.25368,2604.724894523621,17.088607999999997
535,,,23.042246,23.177475,,10.817883,8.530569,10720,14.140964000000002,0.9999392,10.721786,17.088607999999997,9.180575,1.0,0.606,1.0094062,0.99638265,536,0.11,534.0611,1.0079643,8.496922999999999,8.572884,9.370204120566312,15.251597,2616.779533863068,17.088607999999997
536,,,23.06394,23.19916,,10.816018,8.5231905,10740,22.880945,0.9999392,10.719789500000001,17.088607999999997,9.206104,1.0,0.606,1.0093888,0.9963948,537,0.11,535.064,1.0087566,8.49702,8.572791,9.360468065141523,15.265798,2626.105889081955,17.088607999999997
537,,,23.085613000000002,23.220786999999998,,10.8141575,8.527925,10760,10.723175,0.9999392,10.7177925,17.088607999999997,9.208938999999999,1.0,0.606,1.0093706,0.99640536,538,0.11,536.0661,1.0079613,8.497110000000001,8.572708,9.367240140461886,15.257348,2635.7798295021053,17.088607999999997
538,,,23.107267,23.242422,,10.812301,8.516701,10780,10.060388,0.9999392,10.715792,17.088607999999997,9.210535,1.0,0.606,1.0093533000000001,0.99641716,539,0.11,537.06885,1.0085363,8.497189500000001,8.572604,9.35595138252448,15.247698999999999,2645.338180065155,17.088607999999997
539,,,23.128897,23.264067,,10.810448,8.491572,10800,18.51132,0.9999392,10.71376,17.088607999999997,9.227775999999999,1.0,0.606,1.0093359,0.9964299999999999,540,0.11,538.0722,1.0091839,8.497233,8.5724535,9.328758673971377,15.253736499999999,2656.238426446915,17.088607999999997
540,,,23.150507,23.285694,,10.808598,8.488282,10820,19.052317000000002,0.9999392,10.711727,17.088607999999997,9.245952,1.0,0.606,1.0093186,0.9964429,541,0.11,539.0756,1.0092108,8.497269000000001,8.572298,9.323565213923676,15.260751,2666.945429563523,17.088607999999997
541,,,23.1721,23.307295,,10.80675,8.492449,10840,17.866678,0.9999392,10.709706,17.088607999999997,9.261873,1.0,0.606,1.0093013000000002,0.99645567,542,0.11,540.0790000000001,1.0091473,8.497311999999999,8.572151,9.32824341671674,15.265552,2677.7419703006744,17.088607999999997
542,,,23.19367,23.328829000000002,,10.804907,8.529950999999999,10860,18.335716,0.9999392,10.707744,17.088607999999997,9.278599,1.0,0.606,1.0092839,0.9964663,543,0.11,541.0812,1.0080353000000002,8.497407,8.572073,9.370759555061428,15.2712,2688.4793462753296,17.088607999999997
543,,,23.215221,23.350353,,10.803067,8.526762,10880,17.871105,0.9999392,10.705786,17.088607999999997,9.294411,1.0,0.606,1.0092666,0.99647725,544,0.11,542.0836,1.0082738000000002,8.4975,8.57199,9.365750005381251,15.275972,2699.9331064224248,17.088607999999997
544,,,23.236753,23.371881,,10.80123,8.510883,10900,11.719393,0.9999392,10.703811,17.088607999999997,9.298876,1.0,0.606,1.0092493,0.9964893,545,0.11,543.0867,1.0087855,8.497572,8.571878,9.346322372518816,15.26944,2710.508677721024,17.088607999999997
545,,,23.258263,23.393389000000003,,10.799397,8.515683000000001,10920,18.624376,0.9999392,10.701851,17.088607999999997,9.315971000000001,1.0,0.606,1.0092318999999998,0.9965011,546,0.11,544.0896,1.0087527,8.497652,8.571775,9.351862467953056,15.275576999999998,2718.993541955948,17.088607999999997
546,,,23.279754999999998,23.414867,,10.797566999999999,8.521578,10940,16.547531,0.9999392,10.699902999999999,17.088607999999997,9.329206,1.0,0.606,1.0092155999999999,0.99651253,547,0.11,545.09235,1.0085392,8.497739,8.571684,9.357277347211856,15.277899,2729.042197465897,17.088607999999997
547,,,23.301226,23.436275,,10.795741,8.534199000000001,10960,11.142201,0.9999392,10.697965,17.088607999999997,9.332528,1.0,0.606,1.0091983,0.9965218000000001,548,0.11,546.09393,1.0073453,8.49783,8.571615,9.373491887066075,15.270344,2740.751849651337,17.088607999999997
548,,,23.32268,23.457272,,10.793918,8.567506,10980,13.627019,0.9999392,10.69595,17.088607999999997,9.340347999999999,1.0,0.606,1.0091819,0.99651444,549,0.11,547.0864,0.9981924999999999,8.497839,8.571608,9.411386096441534,15.267343499999999,2752.682863712311,17.088607999999997
549,,,23.344084,23.477016,,10.792098,8.591878,11000,15.404853,0.9999392,10.693529,17.088607999999997,9.351316,1.0,0.606,1.0091646,0.9964535,550,0.11,548.04944,0.9687518,8.497435000000001,8.571644000000001,9.439617275944828,15.267586999999999,2763.5078444480896,17.088607999999997
