,LQGmu1,IWNorm2,ReturnStepMax,IWMean,ReturnMax,IWFirstEpisode,DenMISELogLast,TimeElapsed,target_sum_log_mean,DenMISELogFirst,IWMax,SqrtESSClassic,IWLastEpisode,TimestepsSoFar,LQGmu01,Bound,LQGsigma,URet,MISE,ReturnLastEpisode,ReturnAbsMax,IWNorm1,ReturnMin,Iteration,IWMin,ReturnMean,DenMISEMeanLog
531,-1.0,23.087229999999998,0.99999106,1.0000167,16.722084,,15.950063,2812.3260090351105,14.933645,12.325536999999999,1.0070283000000002,23.043425,1.0020678,10640,-1.0,17.995716,0.11,18.195158197018433,16.544361,16.491165,16.722084,532.00885,,532,,16.541285000000002,15.900901000000001
532,-1.0,23.108908,0.99999106,1.000018,16.722084,,6.068224400000001,2824.090266942978,14.917016,12.323659,1.0070688,23.065113,1.0025089,10660,-1.0,17.994339,0.11,18.236122959305387,16.54435,16.528341,16.722084,533.0096,,533,,16.541262,15.882453
533,-1.0,23.130539000000002,0.99999106,1.000018,16.722084,,10.782349,2834.4977085590363,14.909278,12.321785,1.0071129,23.086779,1.0018729,10680,-1.0,17.992886,0.11,18.196699726158684,16.544256,16.492262,16.722084,534.00964,,534,,16.54117,15.872902999999999
534,-1.0,23.152151,0.99999106,1.0000182,16.722084,,17.490173000000002,2845.424614906311,14.914105,12.319914,1.0071571,23.108425,1.0018691,10700,-1.0,17.99147,0.11,18.21698889999669,16.544199,16.512455,16.722084,535.00977,,535,,16.541114999999998,15.875926999999999
535,-1.0,23.17374,0.99999106,1.0000182,16.722084,,19.518652,2856.0589072704315,14.922699,12.318047,1.0071945,23.130049,1.0018672,10720,-1.0,17.990091,0.11,18.24410146156062,16.544172,16.528214000000002,16.722084,536.00977,,536,,16.541092000000003,15.882720999999998
536,-1.0,23.19531,0.99999106,1.0000184,16.722084,,17.880160999999998,2866.530871629715,14.928211,12.316182000000001,1.0072397,23.151657,1.0018615,10740,-1.0,17.988605,0.11,18.175921156530144,16.544037,16.468702,16.722084,537.0099,,537,,16.540956,15.886442
537,-1.0,23.21686,0.99999106,1.0000186,16.722084,,18.078986999999998,2877.034404039383,14.934072500000001,12.3143215,1.00728,23.173246,1.0018691,10760,-1.0,17.987328,0.11,18.291168349295337,16.544104,16.57917,16.722084,538.01,,538,,16.541027,15.890516
538,-1.0,23.238388,0.99999106,1.0000186,16.722084,,14.283217,2889.4473152160645,14.932867000000002,12.312465,1.0073242,23.19481,1.0018604,10780,-1.0,17.986126000000002,0.11,18.32941985365443,16.544245,16.619637,16.722084,539.01,,539,,16.541173999999998,15.887534
539,-1.0,23.259901,0.99999106,1.000019,16.722084,,19.99269,2900.8219463825226,14.942241000000001,12.310611999999999,1.0073655000000001,23.21636,1.0018556,10800,-1.0,17.984865,0.11,18.302511277167312,16.544323000000002,16.584332999999997,16.722084,540.01025,,540,,16.541254000000002,15.895137
540,-1.0,23.281391,0.99999106,1.000019,16.722084,,8.381882000000001,2911.4488463401794,14.930119,12.308762,1.0074078000000002,23.237883,1.0018566,10820,-1.0,17.983432999999998,0.11,18.195505813909172,16.544224,16.48995,16.722084,541.01025,,541,,16.54116,15.8812475
541,-1.0,23.30286,0.99999106,1.0000191999999999,16.722084,,16.670652,2922.664626121521,14.9333315,12.306914,1.0074501,23.259392000000002,1.0018518,10840,-1.0,17.982119,0.11,18.264851573237515,16.54424,16.553376999999998,16.722084,542.0104,,542,,16.541182,15.882705
542,-1.0,23.32431,0.99999106,1.0000191999999999,16.722084,,18.938566,2934.2058918476105,14.940712,12.305071,1.0074914000000001,23.280878,1.0018404,10860,-1.0,17.980984,0.11,18.358595610316762,16.544434,16.64424,16.722084,543.01044,,543,,16.541372,15.888332
543,-1.0,23.345743,0.99999106,1.0000194,16.722084,,17.264961,2945.9938459396362,14.944989000000001,12.303231,1.0075326999999998,23.302345000000003,1.0018384,10880,-1.0,17.97945,0.11,18.1350714802366,16.544222,16.429813,16.722084,544.0105599999999,,544,,16.541166,15.8908615
544,-1.0,23.367153,0.99999106,1.0000194,16.722084,,18.593082,2958.418783426285,14.951685999999999,12.301394,1.0075749,23.323792,1.0018365,10900,-1.0,17.978367000000002,0.11,18.393182638465078,16.544458,16.671501,16.722084,545.0106,,545,,16.541407,15.895822
545,-1.0,23.388542,0.99999106,1.0000197,16.722084,,13.014344,2969.531851053238,14.948142,12.299561500000001,1.0076171999999999,23.345222,1.0018327,10920,-1.0,17.977045,0.11,18.248019414817293,16.544453,16.539694,16.722084,546.01074,,546,,16.541403,15.890543
546,-1.0,23.409916,0.99999106,1.0000197,16.722084,,12.686822,2979.2726967334747,14.944010999999998,12.297731,1.0076585999999998,23.366625,1.0018384,10940,-1.0,17.97591,0.11,18.35486150179121,16.544629999999998,16.639639000000003,16.722084,547.01074,,547,,16.541582000000002,15.884687
547,-1.0,23.431273,0.99999106,1.0000199,16.722084,,18.298977,2990.2263231277466,14.950135999999999,12.295905,1.0076989,23.388014000000002,1.0019417,10960,-1.0,17.97459,0.11,18.23404904751932,16.544620000000002,16.536903,16.722084,548.0109,,548,,16.541573,15.889092000000002
548,-1.0,23.452606,0.99999106,1.0000203,16.722084,,16.38019,3002.883539438248,14.952744500000001,12.294082000000001,1.0077421999999998,23.409385999999998,1.0018308,10980,-1.0,17.973513,0.11,18.37704862779775,16.544847,16.666657999999998,16.722084,549.0111,,549,,16.541801,15.889988
549,-1.0,23.473919,0.99999106,1.0000201,16.722084,,16.316879999999998,3014.187835931778,14.955229000000001,12.292262,1.0077816,23.430733,1.0018194,11000,-1.0,17.972242,0.11,18.26481216562533,16.54488,16.561426,16.722084,550.0111,,550,,16.541836,15.890763
550,-1.0,23.495214,0.99999106,1.0000206,16.722084,,10.682817,3025.329270362854,14.947478,12.290445,1.0078228999999999,23.452066000000002,1.0018175,11020,-1.0,17.971048,0.11,18.313244642780106,16.544983,16.60025,16.722084,551.01135,,551,,16.541943,15.881313
551,-1.0,23.516489,0.99999106,1.0000206,16.722084,,16.364033,3036.6667845249176,14.950048,12.288632000000002,1.0078671000000001,23.473375,1.0018175,11040,-1.0,17.969925,0.11,18.35317518496793,16.545154999999998,16.637732999999997,16.722084,552.01135,,552,,16.542116,15.882188000000001
552,-1.0,23.537872,0.99999106,1.0000261000000001,16.722084,,17.194416,3048.1986804008484,14.954116,12.286822,1.0079238000000001,23.494667,1.0047989,11060,-1.0,17.968866000000002,0.11,18.33470596634036,16.545386999999998,16.623413,16.722084,553.0144700000001,,553,,16.542265,15.884560999999998
553,-1.0,23.55911,0.99999106,1.0000262,16.722084,,14.933526,3061.5004484653473,14.954082500000002,12.285016,1.0079787,23.515936,1.0018032,11080,-1.0,17.967814999999998,0.11,18.383632395837378,16.545624,16.672823,16.722084,554.0145,,554,,16.5425,15.882844
554,-1.0,23.58033,0.99999106,1.0000263,16.722084,,17.908615,3073.2047963142395,14.959411,12.283213,1.0080324,23.537188,1.0018003,11100,-1.0,17.9665,0.11,18.238371086755873,16.545591,16.525206,16.722084,555.01465,,555,,16.542469,15.886494
555,-1.0,23.60153,0.99999106,1.0000267,16.722084,,22.192047,3085.516312599182,14.972420999999999,12.281412,1.0080882,23.558424,1.001806,11120,-1.0,17.965466,0.11,18.399487444053094,16.54584,16.682575,16.722084,556.01483,,556,,16.542719,15.897835
556,-1.0,23.622711,0.99999106,1.000027,16.722084,,14.111707999999998,3097.148106813431,14.970879,12.279615,1.0081421,23.579639999999998,1.0018003,11140,-1.0,17.964087,0.11,18.189814619904688,16.545735999999998,16.483496,16.722084,557.015,,557,,16.542614,15.894627999999999
557,-1.0,23.643873000000003,0.99999106,1.0000272,16.722084,,18.512913,3109.5185871124268,14.977229000000001,12.277822,1.008194,23.600834,1.0017984,11160,-1.0,17.963028,0.11,18.376161060225453,16.545952,16.66667,16.722084,558.0151400000001,,558,,16.542835,15.899320000000001
558,-1.0,23.665018,0.99999106,1.0000273000000002,16.722084,,16.518175,3121.935977458954,14.979989999999999,12.276031,1.0082498,23.62201,1.0017868,11180,-1.0,17.961653,0.11,18.198272693023416,16.545847,16.484604,16.722084,559.01526,,559,,16.54273,15.900429
559,-1.0,23.686207,0.99999106,1.0000301999999999,16.722084,,20.209026,3133.718598127365,14.989334,12.274242999999998,1.0083122,23.643166,1.0032727,11200,-1.0,17.960484,0.11,18.28716332685316,16.545944,16.572428,16.722084,560.0169,,560,,16.542784,15.908121
560,-1.0,23.707314,0.99999106,1.0000304,16.722084,,19.108974,3145.074145555496,14.99668,12.27246,1.0083737,23.664303,1.0017886999999999,11220,-1.0,17.959183,0.11,18.22912676931089,16.545907999999997,16.52184,16.722084,561.0169999999999,,561,,16.542745999999998,15.913826
561,-1.0,23.728403,0.99999106,1.0000305,16.722084,,18.917725,3156.8566198349,15.003661,12.2706785,1.0084363,23.68542,1.0017868,11240,-1.0,17.958168,0.11,18.39912607864923,16.546152,16.680674,16.722084,562.01715,,562,,16.542994,15.919170999999999
562,-1.0,23.749508,0.99999106,1.0000325,16.722084,,19.949717,3169.353175640106,15.012451,12.268901,1.0085046,23.706526,1.002628,11260,-1.0,17.957197,0.11,18.40997149782229,16.54644,16.690844,16.722084,563.0183,,563,,16.543255,15.926329999999998
563,-1.0,23.770560999999997,0.99999106,1.0000329,16.722084,,16.438519,3182.487108230591,15.014984,12.267126,1.00857,23.727608,1.0017810999999999,11280,-1.0,17.955822,0.11,18.185839201860336,16.546318,16.474012,16.722084,564.01855,,564,,16.543129999999998,15.927239000000002
564,-1.0,23.791595,0.99999106,1.0000331,16.722084,,20.754476999999998,3194.499478340149,15.025146,12.265355,1.0086354,23.748669,1.0017716,11300,-1.0,17.954807000000002,0.11,18.392265974118036,16.546553,16.676773,16.722084,565.0187400000001,,565,,16.54337,15.935781500000001
565,-1.0,23.81258,0.99999106,1.0000322,16.722084,,15.294263,3205.525889158249,15.025621,12.263586,1.0086979,23.769712,1.0011317,11320,-1.0,17.953651,0.11,18.318454604913246,16.546644,16.604742,16.722084,566.0182,,566,,16.543476000000002,15.934648999999999
566,-1.0,23.833578,0.99999106,1.0000324,16.722084,,17.306476999999997,3217.2363634109497,15.029648000000002,12.261821000000001,1.0087595,23.790737,1.0017678,11340,-1.0,17.952435,0.11,18.270461662452146,16.546670000000002,16.560696,16.722084,567.0184,,567,,16.543509,15.93707
567,-1.0,23.854557,0.99999106,1.0000329,16.722084,,18.212310000000002,3229.512183904648,15.035257000000001,12.260059,1.0088221,23.811747,1.0018556,11360,-1.0,17.951204,0.11,18.25341131904367,16.54668,16.54661,16.722084,568.0187,,568,,16.543514000000002,15.941076
568,-1.0,23.875517000000002,0.99999106,1.0000331,16.722084,,12.777144,3241.5400261878967,15.031293,12.2583,1.0088835999999999,23.832735,1.001763,11380,-1.0,17.950016,0.11,18.278235684212135,16.546728,16.57035,16.722084,569.01886,,569,,16.54356,15.935514000000001
569,-1.0,23.896458,0.99999106,1.0000334000000002,16.722084,,19.038616,3253.3620371818542,15.038326000000001,12.256544,1.0089431999999998,23.853704,1.0017582,11400,-1.0,17.948847,0.11,18.289840680753926,16.546793,16.581295,16.722084,570.01904,,570,,16.543626999999997,15.940957000000001
570,-1.0,23.917377,0.99999106,1.0000334000000002,16.722084,,17.275557,3265.285741567612,15.042247,12.254791,1.0090058000000002,23.874651,1.0017563,11420,-1.0,17.947548,0.11,18.209520229131144,16.546723999999998,16.505281,16.722084,571.01904,,571,,16.543557999999997,15.943295999999998
571,-1.0,23.93804,0.99999106,1.0000235,16.722084,,19.9859,3278.788946866989,15.050882999999999,12.253041,1.0090462,23.895584,0.99597216,11440,-1.0,17.946133,0.11,18.238225684512926,16.546537,16.532625,16.722084,572.0134,,572,,16.54354,15.950362
572,-1.0,23.958939,0.99999106,1.0000244,16.722084,,17.152838,3290.4695925712585,15.054554999999999,12.251294999999999,1.0090876,23.9165,1.0021787,11460,-1.0,17.944760000000002,0.11,18.153693642638324,16.546387,16.452173000000002,16.722084,573.014,,573,,16.54338,15.952461999999999
573,-1.0,23.979803,0.99999106,1.0000244,16.722084,,16.222858,3302.506531715393,15.056593,12.249551,1.0091261,23.937395000000002,1.0017449,11480,-1.0,17.943623000000002,0.11,18.303893159625467,16.546470000000003,16.592735,16.722084,574.01404,,574,,16.543464999999998,15.952933999999999
574,-1.0,24.000648,0.99999106,1.0000248,16.722084,,15.926445000000001,3314.6093351840973,15.058109,12.247810000000001,1.0091655000000002,23.95828,1.001743,11500,-1.0,17.942510000000002,0.11,18.320468658710894,16.546577,16.607039999999998,16.722084,575.0143,,575,,16.543577,15.952888
575,-1.0,24.021475,0.99999106,1.0000246,16.722084,,16.679365,3326.2128965854645,15.060928,12.246072999999999,1.009205,23.979134,1.0017353,11520,-1.0,17.941154,0.11,18.171609661389308,16.546434,16.4627,16.722084,576.01416,,576,,16.543436,15.954149
576,-1.0,24.042282,0.99999106,1.0000248,16.722084,,13.541389,3337.80207157135,15.058297,12.244338,1.0092444,23.999979,1.0017325000000001,11540,-1.0,17.939745000000002,0.11,18.12478282609881,16.546235999999997,16.43074,16.722084,577.0143,,577,,16.543242000000003,15.949966
577,-1.0,24.063076000000002,0.99999106,1.0000248999999999,16.722084,,17.476873,3349.28173661232,15.062485,12.242606,1.0092849,24.020803,1.0017391,11560,-1.0,17.938734,0.11,18.37562897981997,16.546434,16.659418,16.722084,578.0144,,578,,16.543442000000002,15.952607999999998
578,-1.0,24.083849,0.99999106,1.000025,16.722084,,16.251087,3361.2221496105194,15.064541,12.240878,1.0093253,24.041610000000002,1.0017257,11580,-1.0,17.937714,0.11,18.369675369610235,16.546618,16.651032999999998,16.722084,579.0145,,579,,16.543629,15.953125
579,-1.0,24.104605,0.99999106,1.0000252,16.722084,,14.209337,3373.035488367081,15.063069,12.239152,1.0093628000000001,24.062397,1.0017334,11600,-1.0,17.936737,0.11,18.393781853779913,16.546844,16.67674,16.722084,580.0146,,580,,16.543858,15.950118
580,-1.0,24.125341,0.99999106,1.0000252,16.722084,,17.552847,3385.640531778336,15.067357999999999,12.23743,1.0094023,24.083166000000002,1.0017277,11620,-1.0,17.935485999999997,0.11,18.214674662272092,16.546791,16.51362,16.722084,581.0146,,581,,16.543806,15.952876000000002
581,-1.0,24.146063,0.99999106,1.0000254000000002,16.722084,,19.43411,3398.932651281357,15.074863,12.235710000000001,1.0094428,24.103920000000002,1.001718,11640,-1.0,17.934273,0.11,18.2424171996234,16.546774,16.536777,16.722084,582.0148,,582,,16.543795000000003,15.958857
582,-1.0,24.166763,0.99999106,1.0000255,16.722084,,13.407497,3410.513281583786,15.072007999999999,12.233994000000001,1.0094823,24.124659,1.0017209,11660,-1.0,17.933195,0.11,18.326172944220183,16.546888,16.612589,16.722084,583.0149,,583,,16.543910999999998,15.954482
583,-1.0,24.187405,0.99999106,1.0000236999999998,16.722084,,16.12555,3423.304228067398,15.073814000000002,12.232280000000001,1.0095167999999999,24.14537,1.000704,11680,-1.0,17.931854,0.11,18.17907693064975,16.546738,16.473751,16.722084,584.01385,,584,,16.543789999999998,15.954773999999999
584,-1.0,24.208069000000002,0.99999106,1.0000238000000001,16.722084,,16.752344,3435.423435926437,15.076685999999999,12.230569000000001,1.0095524999999999,24.16607,1.0017085,11700,-1.0,17.930664,0.11,18.258946049607406,16.546734,16.543169,16.722084,585.0139,,585,,16.543789999999998,15.956137
585,-1.0,24.228718,0.99999106,1.0000236999999998,16.722084,,17.669199,3447.1416866779327,15.081110999999998,12.228861,1.0095872,24.186749,1.0017085,11720,-1.0,17.929516,0.11,18.27868449336797,16.546768,16.567510000000002,16.722084,586.0139,,586,,16.543833,15.959063
586,-1.0,24.24939,0.99999106,1.0000257,16.722084,,12.1176,3459.854543685913,15.076069,12.227155999999999,1.0096266,24.207418,1.0027293,11740,-1.0,17.928558,0.11,18.37736682879017,16.546991000000002,16.65728,16.722084,587.0151400000001,,587,,16.544024,15.952517000000002
587,-1.0,24.27,0.99999106,1.000026,16.722084,,19.773573000000003,3471.2044768333435,15.084060999999998,12.225453,1.0096661,24.228070000000002,1.0016971,11760,-1.0,17.927378,0.11,18.245535924767076,16.546988,16.542994,16.722084,588.01526,,588,,16.544022000000002,15.959016
588,-1.0,24.290596,0.99999106,1.0000257,16.722084,,9.0954,3483.8991737365723,15.073895000000002,12.223754,1.0097046,24.248693,1.0017009,11780,-1.0,17.926073000000002,0.11,18.1749429119222,16.546858,16.47146,16.722084,589.0152,,589,,16.5439,15.947364000000002
589,-1.0,24.311173999999998,0.99999106,1.000026,16.722084,,16.601452,3497.424990415573,15.076488000000001,12.222058,1.0097402,24.269306,1.0016931999999998,11800,-1.0,17.925005,0.11,18.31866829135917,16.546960000000002,16.606453,16.722084,590.0153,,590,,16.544004,15.948472
590,-1.0,24.331736,0.99999106,1.000026,16.722084,,15.812168,3509.504837036133,15.077735,12.220365,1.0097778,24.289898,1.0016913,11820,-1.0,17.92393,0.11,18.314916480944614,16.547054,16.601244,16.722084,591.0154,,591,,16.544102,15.94824
591,-1.0,24.35228,0.99999106,1.0000262,16.722084,,19.729929000000002,3521.8868927955627,15.085598000000001,12.218674,1.0098115,24.310476,1.0016875,11840,-1.0,17.922716,0.11,18.223574377336547,16.547007,16.516293,16.722084,592.0155,,592,,16.544054,15.954629999999998
592,-1.0,24.372805,0.99999106,1.0000262,16.722084,,18.710175,3533.6212379932404,15.091713,12.216986,1.0098443000000001,24.331035999999997,1.0016931999999998,11860,-1.0,17.921469000000002,0.11,18.207108898028164,16.54692,16.49482,16.722084,593.0155599999999,,593,,16.543972,15.959276999999998
593,-1.0,24.393127,0.99999106,1.0000185,16.722084,,17.727210999999997,3546.0717022418976,15.096146,12.2153015,1.0098665,24.351572,0.99712783,11880,-1.0,17.920279,0.11,18.31869137537437,16.546889999999998,16.603931,16.722084,594.011,,594,,16.544073,15.962253
594,-1.0,24.413618,0.99999106,1.0000185,16.722084,,20.197573000000002,3557.686987876892,15.104722,12.213619,1.0098885,24.372093,1.0016818,11900,-1.0,17.919125,0.11,18.259959792608587,16.546892,16.546942,16.722084,595.011,,595,,16.544079,15.969370999999999
595,-1.0,24.434089999999998,0.99999106,1.0000186,16.722084,,12.233017,3569.804135799408,15.099908,12.21194,1.0099126,24.392605,1.0016742,11920,-1.0,17.91798,0.11,18.269678476811677,16.546902,16.55226,16.722084,596.0111,,596,,16.544092000000003,15.963103
596,-1.0,24.454542,0.99999106,1.0000185,16.722084,,15.317676,3582.718851327896,15.100275,12.210263000000001,1.0099338,24.413094,1.0016751,11940,-1.0,17.916946,0.11,18.33185098356681,16.547017999999998,16.616867000000003,16.722084,597.01105,,597,,16.544214,15.96202
597,-1.0,24.474982999999998,0.99999106,1.0000187,16.722084,,17.49776,3594.759728193283,15.104285999999998,12.20859,1.0099540999999999,24.433569,1.0016742,11960,-1.0,17.915789,0.11,18.246768352204466,16.547009,16.540096,16.722084,598.01117,,598,,16.544207,15.964589000000002
598,-1.0,24.495403,0.99999106,1.0000187,16.722084,,13.246497,3606.961725711823,15.101188,12.206919000000001,1.0099771999999998,24.454025,1.0016684999999999,11980,-1.0,17.914679,0.11,18.266553611127435,16.547045,16.567830999999998,16.722084,599.0112,,599,,16.544247,15.960051000000002
599,-1.0,24.515806,0.99999106,1.0000185,16.722084,,14.310129000000002,3619.873742103577,15.099870000000001,12.205250999999999,1.0099984,24.474459,1.0016646,12000,-1.0,17.913591,0.11,18.286166900017353,16.547098000000002,16.579231,16.722084,600.0111,,600,,16.544304,15.9573
600,-1.0,24.536194000000002,0.99999106,1.0000188,16.722084,,12.043218,3634.606407880783,15.094789000000002,12.203586,1.0100205,24.494885999999997,1.0016694,12020,-1.0,17.912312,0.11,18.159661683445066,16.546959,16.462517000000002,16.722084,601.0113,,601,,16.544168,15.950787
601,-1.0,24.556566,0.99999106,1.0000186,16.722084,,15.712869,3647.7647614479065,15.095819,12.201922999999999,1.0100417,24.515285000000002,1.0016694,12040,-1.0,17.91133,0.11,18.35084276625221,16.547112,16.637619,16.722084,602.0112,,602,,16.544323000000002,15.950394000000001
602,-1.0,24.57692,0.99999106,1.0000188,16.722084,,14.527057000000001,3661.723348379135,15.094876999999999,12.200263,1.0100639,24.535677,1.0016618,12060,-1.0,17.91014,0.11,18.221399922875108,16.547056,16.514599,16.722084,603.01135,,603,,16.544273,15.948032999999999
603,-1.0,24.597258,0.99999106,1.000019,16.722084,,8.113603,3674.179368972778,15.083322,12.1986065,1.0100870000000002,24.556047,1.0016618,12080,-1.0,17.909073,0.11,18.294850702549255,16.547121,16.584889999999998,16.722084,604.0114,,604,,16.544342,15.935061
604,-1.0,24.617579,0.99999106,1.0000187,16.722084,,20.707943,3684.883720636368,15.092622,12.196952,1.0101091999999998,24.576395,1.0016627,12100,-1.0,17.907835000000002,0.11,18.187862299974913,16.54701,16.480345,16.722084,605.01135,,605,,16.544235,15.942951
605,-1.0,24.63788,0.99999106,1.0000187,16.722084,,15.11486,3696.8471913337708,15.092660999999998,12.1953,1.0101304,24.596733,1.0016559,12120,-1.0,17.906788,0.11,18.30482513663953,16.547089,16.59415,16.722084,606.01135,,606,,16.544317000000003,15.941583999999999
606,-1.0,24.658169,0.99999106,1.0000190999999998,16.722084,,14.060826,3709.714504003525,15.090963,12.193651,1.0101525,24.617060000000002,1.0016559,12140,-1.0,17.905487,0.11,18.140325411753228,16.546910999999998,16.438305,16.722084,607.0116,,607,,16.544144,15.938486
607,-1.0,24.67844,0.99999106,1.0000187,16.722084,,15.080589999999999,3722.140503406525,15.090948999999998,12.192006,1.0101745999999998,24.637352,1.0016531,12160,-1.0,17.904316,0.11,18.225077150449103,16.546858,16.513952,16.722084,608.0114,,608,,16.544092000000003,15.937076000000001
608,-1.0,24.698694,0.99999106,1.0000188,16.722084,,15.45641,3735.388695001602,15.091551999999998,12.190362,1.0101978,24.657639,1.0016397,12180,-1.0,17.903145000000002,0.11,18.221741382700998,16.546804,16.513853,16.722084,609.0115,,609,,16.544043,15.936285999999999
609,-1.0,24.719032000000002,0.99999106,1.0000232,16.722084,,17.160366,3748.504584074021,15.094951000000002,12.188722,1.0102209,24.677914,1.0041839,12200,-1.0,17.902157,0.11,18.305437963406998,16.54693,16.582254000000002,16.722084,610.01416,,610,,16.544107,15.9382925
610,-1.0,24.739254000000003,0.99999106,1.0000231,16.722084,,9.567178,3760.8620054721832,15.085907,12.187083,1.0102489,24.698164000000002,1.001635,12220,-1.0,17.900928,0.11,18.175212044860622,16.546814,16.472963,16.722084,611.01416,,611,,16.54399,15.927864999999999
611,-1.0,24.759459,0.99999106,1.0000231,16.722084,,16.315085999999997,3774.1842379570007,15.087919,12.185449,1.0102719999999998,24.7184,1.0016321,12240,-1.0,17.899815,0.11,18.247939034268857,16.546808,16.54389,16.722084,612.01416,,612,,16.54399,15.928497
612,-1.0,24.779646,0.99999106,1.0000232,16.722084,,19.554026,3786.860599279404,15.095206,12.183816,1.0102999,24.73862,1.0016321,12260,-1.0,17.8987,0.11,18.245005396410814,16.546799,16.539385,16.722084,613.0143,,613,,16.543982,15.934413000000001
613,-1.0,24.79982,0.99999106,1.0000232,16.722084,,12.911561,3799.401053905487,15.091654,12.182185,1.0103288000000001,24.75882,1.0016226000000001,12280,-1.0,17.897717,0.11,18.33821415464005,16.546919,16.620403,16.722084,614.0143,,614,,16.544107,15.929489000000002
614,-1.0,24.819971,0.99999106,1.0000232,16.722084,,13.176375,3812.243711233139,15.088542000000002,12.180558,1.0103528,24.779009,1.0016273,12300,-1.0,17.896757,0.11,18.34424716557756,16.547060000000002,16.631643,16.722084,615.0143,,615,,16.544249,15.925013
615,-1.0,24.840115,0.99999106,1.0000234000000001,16.722084,,13.4724655,3823.805214881897,15.085920999999999,12.178933,1.0103799,24.799177,1.0016292,12320,-1.0,17.895704000000002,0.11,18.27666559700737,16.547104,16.572466,16.722084,616.0144,,616,,16.544294,15.921032
616,-1.0,24.860236999999998,0.99999106,1.0000234000000001,16.722084,,13.19626,3835.444737195969,15.082861,12.177311999999999,1.010404,24.819328,1.0016226000000001,12340,-1.0,17.894451,0.11,18.148847859166825,16.546946,16.449863,16.722084,617.0144,,617,,16.544142,15.916617
617,-1.0,24.880342000000002,0.99999106,1.0000235,16.722084,,18.163925,3847.6088044643398,15.08785,12.175692,1.0104328000000002,24.839470000000002,1.0016207000000001,12360,-1.0,17.8932,0.11,18.147175359545106,16.546787,16.449427,16.722084,618.0145,,618,,16.54399,15.920252
618,-1.0,24.90043,0.99999106,1.0000235,16.722084,,19.469520000000003,3859.722509622574,15.094932,12.174075,1.010458,24.85959,1.0016167999999999,12380,-1.0,17.892195,0.11,18.30796320376267,16.546873,16.597939999999998,16.722084,619.0145,,619,,16.544076999999998,15.925985999999998
619,-1.0,24.920506,0.99999106,1.0000235,16.722084,,10.487177,3872.1630494594574,15.087501999999999,12.172461,1.0104811,24.879692000000002,1.0016178,12400,-1.0,17.890966,0.11,18.157707699007172,16.54673,16.458687,16.722084,620.0145,,620,,16.543938,15.9172125
620,-1.0,24.940277,0.99999106,1.0000120000000001,16.722084,,17.316979999999997,3885.935642242432,15.091083,12.17085,1.0104878000000002,24.899782000000002,0.9944593,12420,-1.0,17.889606,0.11,18.197110102061707,16.546454999999998,16.493788000000002,16.722084,621.00745,,621,,16.543858,15.919466
621,-1.0,24.960318,0.99999106,1.0000119,16.722084,,13.585745999999999,3899.392666578293,15.088666,12.16924,1.0104916,24.919853,1.0016121,12440,-1.0,17.88855,0.11,18.274917530297405,16.54648,16.560514,16.722084,622.00745,,622,,16.543884,15.915714000000001
622,-1.0,24.980337,0.99999106,1.0000118,16.722084,,10.930747,3911.7376306056976,15.081994,12.167634,1.0104955,24.939909,1.0016035,12460,-1.0,17.887459,0.11,18.247653646898232,16.546469000000002,16.540104,16.722084,623.0073,,623,,16.543879,15.907714000000002
623,-1.0,25.000349,0.99999106,1.0000120000000001,16.722084,,17.01078,3923.799491882324,15.085085999999999,12.166030000000001,1.0105003000000001,24.959951,1.0015996999999999,12480,-1.0,17.886309,0.11,18.20554341931733,16.546395999999998,16.501772,16.722084,624.0075,,624,,16.54381,15.909482
624,-1.0,25.02034,0.99999106,1.0000119,16.722084,,8.831432000000001,3936.713196992874,15.075085000000001,12.164429,1.0105051999999999,24.979975,1.0016102,12500,-1.0,17.885292,0.11,18.291678388474622,16.546453,16.580845,16.722084,625.00745,,625,,16.543870000000002,15.898156
625,-1.0,25.040314000000002,0.99999106,1.0000118,16.722084,,15.781653,3949.1605095863342,15.076216,12.16283,1.01051,24.999979999999997,1.0016044,12520,-1.0,17.88411,0.11,18.187130706624625,16.54634,16.477451000000002,16.722084,626.0074,,626,,16.543764000000003,15.897969
626,-1.0,25.060276,0.99999106,1.0000120000000001,16.722084,,8.760383000000001,3961.678940296173,15.066145,12.161234,1.0105128,25.01998,1.0015911,12540,-1.0,17.88306,0.11,18.2758141110058,16.546362,16.557896,16.722084,627.00757,,627,,16.543787,15.886586
627,-1.0,25.080220999999998,0.99999106,1.0000118,16.722084,,17.876389,3974.608961820601,15.070621,12.15964,1.0105177,25.03995,1.0015901,12560,-1.0,17.882006,0.11,18.26968821435922,16.546373000000003,16.553328,16.722084,628.00745,,628,,16.543802,15.889754
628,-1.0,25.100145,0.99999106,1.0000117,16.722084,,11.933823,3986.804628133774,15.065638,12.15805,1.0105225,25.059910000000002,1.0015844,12580,-1.0,17.881107,0.11,18.366536704674786,16.54654,16.652782000000002,16.722084,629.0074,,629,,16.543974,15.883465
629,-1.0,25.120094,0.99999106,1.0000134,16.722084,,18.451221,3999.311642408371,15.071014000000002,12.156461,1.0105331,25.079859,1.0024769,12600,-1.0,17.879868,0.11,18.11640830102009,16.54636,16.418495,16.722084,630.0084,,630,,16.543776,15.887542000000002
