,TimestepsSoFar,ReturnMin,ReturnMean,MISE,ReturnLastEpisode,SqrtESSClassic,IWMean,IWFirstEpisode,LQGmu01,ReturnAbsMax,Iteration,LQGsigma,DenMISEMeanLog,LQGmu1,IWNorm1,URet,Bound,DenMISELogLast,IWMax,target_sum_log_mean,DenMISELogFirst,IWLastEpisode,ReturnMax,TimeElapsed,IWMin,ReturnStepMax,IWNorm2
800,16020,,9.072183,8.516656,8.549947999999999,27.312994,0.9986790999999999,,0.38,17.2532,801,0.11,15.393897,0.999,799.94196,9.38868499066844,9.7800255,15.817506,1.0735486,-50.59538,14.217764,1.0719557,17.2532,16223.6113884449,,0.9999985,29.287962
801,16040,,9.071532000000001,8.516698,8.5500765,27.3313,0.99868053,,0.38,17.2532,802,0.11,15.395002999999999,0.999,800.9418,9.38963616001593,9.779221000000001,16.283943,1.0734503,-50.511897999999995,14.216516500000001,1.0718391,17.2532,16259.121073007584,,0.9999985,29.304928000000004
802,16060,,9.07087,8.5167265,8.540877,27.349588,0.998682,,0.38,17.2532,803,0.11,15.39378,0.999,801.94165,9.37960963694561,9.778405000000001,14.41361,1.073352,-50.43096,14.21527,1.0719188,17.2532,16296.280936956406,,0.9999985,29.321892
803,16080,,9.070194,8.516742,8.526847,27.367866999999997,0.9986839,,0.38,17.2532,804,0.11,15.394475,0.999,802.9419,9.367060507721149,9.777578,15.954067000000002,1.0732548000000002,-50.34831,14.2140255,1.072064,17.2532,16343.173461914062,,0.9999985,29.338856
804,16100,,9.069448,8.516688,8.469838000000001,27.386124,0.9986867,,0.38,17.2532,805,0.11,15.391717000000002,0.999,803.94275,9.304980007233345,9.776684,13.175538000000001,1.0731565,-50.269302,14.212782999999998,1.072829,17.2532,16385.201375484467,,0.9999985,29.355843
805,16120,,9.068762,8.516688,8.5153,27.404379,0.9986888,,0.38,17.2532,806,0.11,15.393120000000001,0.999,804.9432,9.355558869705352,9.775845,16.524553,1.0730593000000002,-50.186347999999995,14.211541,1.0720538,17.2532,16425.654506206512,,0.9999985,29.372792999999998
806,16140,,9.068056,8.516672,8.499704,27.422617,0.9986911,,0.38,17.2532,807,0.11,15.3953495,0.999,805.9437,9.33447351570696,9.774991,17.192516,1.072962,-50.10277,14.210301000000001,1.0722829,17.2532,16469.42355275154,,0.9999985,29.389746000000002
807,16160,,9.067425,8.516721,8.5585985,27.44084,0.998692,,0.38,17.2532,808,0.11,15.39644,0.999,806.9431,9.39958636792668,9.774204,16.276737,1.0728649,-50.020540000000004,14.209064000000001,1.0710605,17.2532,16512.544345140457,,0.9999985,29.406648999999998
808,16180,,9.066747,8.516726,8.518158999999999,27.459059000000003,0.9986941999999999,,0.38,17.2532,809,0.11,15.397469500000001,0.999,807.9436,9.355019211936511,9.773375,16.230688,1.0727687,-49.938557,14.207826999999998,1.0717778,17.2532,16551.5452632904,,0.9999985,29.423572999999998
809,16200,,9.0660715,8.516732000000001,8.519524,27.477259000000004,0.9986961,,0.38,17.2532,810,0.11,15.405845999999999,0.999,808.94385,9.358735661025372,9.772549,22.186104,1.0726725000000001,-49.84943,14.206591,1.0716878,17.2532,16589.665665626526,,0.9999985,29.440487
810,16220,,9.065428,8.516767,8.544429,27.495453,0.99869764,,0.38,17.2532,811,0.11,15.410515,0.999,809.9438,9.384144200505334,9.771752000000001,19.19323,1.0725764,-49.76421,14.205357000000001,1.0711238,17.2532,16633.97834634781,,0.9999985,29.457372999999997
811,16240,,9.064766,8.516781,8.527432000000001,27.513628000000004,0.99869937,,0.38,17.2532,812,0.11,15.399882999999999,0.999,810.9439,9.359469236244731,9.770938000000001,6.777794999999999,1.0724802,-49.694496,14.204123999999998,1.0713062,17.2532,16674.40165019035,,0.9999985,29.474262
812,16260,,9.064144,8.516831,8.559605,27.531796000000003,0.9987003000000001,,0.38,17.2532,813,0.11,15.399807999999998,0.999,811.94336,9.40064383272431,9.770161,15.340551000000001,1.0723841,-49.61441,14.202894,1.0705733999999998,17.2532,16716.339495658878,,0.9999985,29.491115999999998
813,16280,,9.063442,8.516805999999999,8.492541000000001,27.549953000000002,0.9987028,,0.38,17.2532,814,0.11,15.396679,0.999,812.9441,9.326602514423948,9.769309,12.854792,1.072289,-49.537586,14.201665,1.0716766000000002,17.2532,16762.295802116394,,0.9999985,29.508003000000002
814,16300,,9.062851,8.516879,8.581739,27.568092,0.99870306,,0.38,17.2532,815,0.11,15.400232,0.999,813.943,9.427065405287859,9.768558500000001,18.293110000000002,1.0721938999999998,-49.454277000000005,14.200436999999999,1.0698436000000002,17.2532,16788.925007581707,,0.9999985,29.524820000000002
815,16320,,9.06218,8.51688,8.515528,27.586223999999998,0.99870515,,0.38,17.2532,816,0.11,15.405184,0.999,814.9434,9.352169009444843,9.767736,19.441746,1.0720988999999999,-49.36976,14.199210999999998,1.0711954,17.2532,16831.152517080307,,0.9999985,29.541681
816,16340,,9.061589999999999,8.516952,8.580197,27.604346999999997,0.9987056000000001,,0.38,17.2532,817,0.11,15.406417000000001,0.999,815.9425,9.423349041095161,9.766987,16.416613,1.0720048,-49.289158,14.197985999999998,1.0697192,17.2532,16880.728975772858,,0.9999985,29.55848
817,16360,,9.060941999999999,8.516971,8.531164,27.622456,0.99870735,,0.38,17.2532,818,0.11,15.408442,0.999,816.9426,9.371113864802151,9.766186,17.06246,1.0719097,-49.20796,14.196763,1.0706826,17.2532,16927.021300077442,,0.9999985,29.575308000000003
818,16380,,9.060309,8.517002,8.543608,27.640546999999998,0.99870867,,0.38,17.2532,819,0.11,15.407204,0.999,817.9424,9.382963714172678,9.7654,14.394622,1.0718156,-49.13022,14.195541,1.0703467,17.2532,16968.241317272186,,0.9999985,29.59212
819,16400,,9.059635,8.516994,8.5070505,27.65863,0.9987108,,0.38,17.2532,820,0.11,15.410520000000002,0.999,818.9429,9.342743709340994,9.764576,18.129126,1.0717216,-49.048103000000005,14.194320999999999,1.0709502,17.2532,17004.14819097519,,0.9999985,29.608946000000003
820,16420,,9.058961,8.516986,8.506747,27.676703999999997,0.9987132,,0.38,17.2532,821,0.11,15.410267000000001,0.999,819.94354,9.342728830942077,9.763753,15.203747,1.0716286,-48.969765,14.193102,1.0708379,17.2532,17044.1363530159,,0.9999985,29.625765
821,16440,,9.058374,8.517053,8.576547,27.694761,0.9987135,,0.38,17.2532,822,0.11,15.410257999999999,0.999,820.9425,9.419329574312435,9.763007,15.404376000000001,1.0715344999999998,-48.891373,14.191885000000001,1.0693449,17.2532,17073.261132478714,,0.9999985,29.642519
822,16460,,9.057768,8.517101,8.558652,27.712809999999998,0.9987146000000001,,0.38,17.2532,823,0.11,15.414231,0.999,821.94214,9.39878745142611,9.762244,18.68071,1.0714415000000002,-48.80918,14.190669,1.0697396000000001,17.2532,17112.8850440979,,0.9999985,29.659284999999997
823,16480,,9.05711,8.517101,8.515497,27.730846000000003,0.99871653,,0.38,17.2532,824,0.11,15.4114,0.999,822.94244,9.353883815525911,9.761435,13.083396,1.0713485,-48.733986,14.189454999999999,1.0703713,17.2532,17163.553072929382,,0.9999985,29.676067
824,16500,,9.056481,8.517128,8.538938499999999,27.748877,0.9987181999999999,,0.38,17.2532,825,0.11,15.416594,0.999,823.9425,9.377573496561153,9.760653,19.696614999999998,1.0712566000000001,-48.650963,14.188242,1.069962,17.2532,17209.338707923893,,0.9999985,29.692822999999997
825,16520,,9.055813,8.5171175,8.504219,27.76688,0.9987202,,0.38,17.2532,826,0.11,15.415018,0.999,824.9429299999999,9.336492873307312,9.759835,14.116067999999999,1.0711636999999998,-48.57489,14.187031,1.0704489,17.2532,17258.520149230957,,0.9999985,29.7096
826,16540,,9.055209,8.517161,8.556211,27.784885,0.9987212999999999,,0.38,17.2532,827,0.11,15.410957000000002,0.999,825.9425,9.396944201668225,9.759074,12.059402,1.0710716999999998,-48.501490000000004,14.185820999999999,1.0693082,17.2532,17298.264821052548,,0.9999985,29.726323999999998
827,16560,,9.054575999999999,8.5171795,8.530939,27.802874,0.9987229,,0.38,17.2532,828,0.11,15.406988,0.999,826.94257,9.36816980574542,9.758288,12.124999,1.0709798000000001,-48.42819,14.184612,1.069759,17.2532,17321.55336332321,,0.9999985,29.743060999999997
828,16580,,9.053938,8.517192,8.526238000000001,27.82085,0.9987245000000001,,0.38,17.2532,829,0.11,15.402806,0.999,827.9426,9.366443223406648,9.757499000000001,11.941894,1.0708879,-48.355286,14.183404999999999,1.0696876,17.2532,17370.788824319843,,0.9999985,29.759789
829,16600,,9.053264,8.517166,8.493936999999999,27.838818,0.9987268,,0.38,17.2532,830,0.11,15.398014000000002,0.999,828.9432400000001,9.327519145492383,9.756673,11.427911,1.070797,-48.283176,14.1821995,1.0701733,17.2532,17409.4524037838,,0.9999985,29.776525
830,16620,,9.0526085,8.517161,8.50881,27.856775,0.9987290999999999,,0.38,17.2532,831,0.11,15.400393,0.999,829.9439,9.342543130848645,9.755869,17.375229,1.070705,-48.204082,14.180995000000001,1.0699518,17.2532,17448.658396959305,,0.9999985,29.793251
831,16640,,9.051992,8.517188,8.540039,27.87472,0.9987306,,0.38,17.2532,832,0.11,15.405548000000001,0.999,830.94385,9.381224607844695,9.755098,19.688934,1.0706142,-48.1224,14.179792,1.0692683,17.2532,17489.947557926178,,0.9999985,29.809944
832,16660,,9.0513935,8.51723,8.553411500000001,27.89265,0.99873155,,0.38,17.2532,833,0.11,15.404538,0.999,831.94336,9.397413621887486,9.754344999999999,14.568966,1.0705234,-48.047059999999995,14.178592000000002,1.0688188,17.2532,17533.05979013443,,0.9999985,29.826615999999998
833,16680,,9.050783000000001,8.517259,8.542633,27.910567999999998,0.9987326999999999,,0.38,17.2532,834,0.11,15.400148999999999,0.999,832.94305,9.38492225524589,9.753579,11.743812,1.0704325000000001,-47.97529,14.177392000000001,1.0689125,17.2532,17569.218935489655,,0.9999985,29.843284999999998
834,16700,,9.050083,8.517202000000001,8.465677000000001,27.928476,0.9987353999999999,,0.38,17.2532,835,0.11,15.396101999999999,0.999,833.9441,9.296581532116877,9.752728999999999,12.021921,1.0703426999999999,-47.903355,14.176193,1.0701100000000001,17.2532,17616.247936010357,,0.9999985,29.859993
835,16720,,9.049452,8.51721,8.522300999999999,27.946375,0.99873734,,0.38,17.2532,836,0.11,15.39342,0.999,834.9444,9.358083305951745,9.751946,13.157151999999998,1.0702528999999998,-47.83024,14.174995999999998,1.0692195,17.2532,17652.420887708664,,0.9999985,29.876661
836,16740,,9.048791,8.517188,8.4961605,27.964259999999996,0.9987395,,0.38,17.2532,837,0.11,15.390851000000001,0.999,835.94495,9.332594591392768,9.751135000000001,13.242849,1.070163,-47.757187,14.173801000000001,1.0694958,17.2532,17694.840771198273,,0.9999985,29.893333000000002
837,16760,,9.048183,8.517218,8.539797,27.982135999999997,0.99874103,,0.38,17.2532,838,0.11,15.395984,0.999,836.945,9.377044534527991,9.750376,19.692554,1.0700732,-47.67662,14.172607000000001,1.0688157,17.2532,17741.33241891861,,0.9999985,29.909975
838,16780,,9.047566999999999,8.517236,8.531464,27.999996000000003,0.99874264,,0.38,17.2532,839,0.11,15.396542000000002,0.999,837.94507,9.367917063483958,9.749607000000001,15.866456,1.0699835,-47.6008,14.171414000000002,1.0688392,17.2532,17788.31253027916,,0.9999985,29.926613
839,16800,,9.046934,8.517235000000001,8.515023,28.017846999999996,0.99874455,,0.38,17.2532,840,0.11,15.397332999999998,0.999,838.9454300000001,9.350757639611682,9.748821000000001,16.0627,1.0698947,-47.524937,14.170223000000002,1.0690114,17.2532,17831.21975231171,,0.9999985,29.94325
840,16820,,9.0463085,8.517242,8.520945,28.035686,0.99874634,,0.38,17.2532,841,0.11,15.400682999999999,0.999,839.9457,9.359601973556373,9.748045,18.214806,1.0698059,-47.446686,14.169032999999999,1.0688117,17.2532,17877.709457159042,,0.9999985,29.959875
841,16840,,9.045652,8.5172205,8.494774000000001,28.053514,0.99874866,,0.38,17.2532,842,0.11,15.402995,0.999,840.94635,9.329317002212106,9.747241,17.350720000000003,1.0697172,-47.369648,14.167845000000002,1.0691501,17.2532,17921.629970788956,,0.9999985,29.976507
842,16860,,9.045047,8.517242,8.534493,28.071337,0.9987503000000001,,0.38,17.2532,843,0.11,15.407955,0.999,841.94653,9.371689336304767,9.746482,19.584679,1.0696284,-47.290146,14.166657999999998,1.0684732,17.2532,17965.786351919174,,0.9999985,29.993105
843,16880,,9.044448,8.51727,8.540035000000001,28.089142,0.9987518,,0.38,17.2532,844,0.11,15.412935000000001,0.999,842.94653,9.379730383395632,9.74573,19.611477,1.0695406,-47.2108,14.165473,1.0682471000000002,17.2532,18016.290089845657,,0.9999985,30.009693
844,16900,,9.043807000000001,8.517255,8.50239,28.106932,0.9987537000000001,,0.38,17.2532,845,0.11,15.414310999999998,0.999,843.9469,9.336179059597844,9.744938000000001,16.57818,1.0694518999999998,-47.13523,14.164288500000001,1.068777,17.2532,18060.880254030228,,0.9999985,30.026290000000003
845,16920,,9.043154,8.517227,8.490964,28.124725,0.99875623,,0.38,17.2532,846,0.11,15.408783999999999,0.999,844.94775,9.329282602614468,9.744133,10.739728,1.0693641999999999,-47.066742,14.163105999999999,1.0687321,17.2532,18096.82662034035,,0.9999985,30.042881
846,16940,,9.04252,8.517218,8.506015,28.142491999999997,0.99875814,,0.38,17.2532,847,0.11,15.409998000000002,0.999,845.9481,9.344220224731243,9.743349,16.437368,1.0692766000000002,-46.991688,14.161923999999999,1.0684997999999999,17.2532,18140.094186306,,0.9999985,30.059459999999998
847,16960,,9.041832000000001,8.517155,8.459709,28.16025,0.9987607,,0.38,17.2532,848,0.11,15.403566,0.999,846.9491,9.295946106767612,9.742514,9.957783000000001,1.0691898000000002,-46.924454,14.160745,1.068936,17.2532,18192.051028728485,,0.9999985,30.07605
848,16980,,9.041250999999999,8.517191,8.548669,28.178001000000002,0.9987619000000001,,0.38,17.2532,849,0.11,15.404166,0.999,847.94885,9.389271267281757,9.741777,15.914807000000001,1.0691022,-46.850359999999995,14.159566,1.0675912,17.2532,18233.50303697586,,0.9999985,30.092583
849,17000,,9.040616,8.517176,8.501477000000001,28.195742,0.9987640999999999,,0.38,17.2532,850,0.11,15.409320000000001,0.999,848.9494599999999,9.337253323934112,9.740992,19.783941,1.0690155000000001,-46.77189,14.158389000000001,1.0683672,17.2532,18276.707127571102,,0.9999985,30.109138
850,17020,,9.039987,8.517164,8.504824000000001,28.213469,0.9987661,,0.38,17.2532,851,0.11,15.409934,0.999,849.94995,9.340021028073306,9.740211500000001,15.934154000000001,1.0689288000000001,-46.698128000000004,14.157213,1.0682135,17.2532,18318.400494098663,,0.9999985,30.12568
851,17040,,9.039344999999999,8.51714,8.493580999999999,28.231188,0.9987684000000001,,0.38,17.2532,852,0.11,15.4067745,0.999,850.9507,9.327429276335437,9.739419999999999,12.720018,1.0688422,-46.62831,14.156038,1.0682532,17.2532,18360.755755901337,,0.9999985,30.142220000000002
852,17060,,9.038801,8.517202000000001,8.575256,28.248894,0.99876887,,0.38,17.2532,853,0.11,15.403769500000001,0.999,851.9498,9.41647589543857,9.738716,12.843441,1.0687555,-46.558516999999995,14.154865,1.0666733,17.2532,18397.87570953369,,0.9999985,30.158696999999997
853,17080,,9.038188,8.517203,8.514777,28.266586,0.99877065,,0.38,17.2532,854,0.11,15.407743,0.999,852.9501300000001,9.35203829900298,9.737952,18.799337,1.0686699,-46.481907,14.153694,1.0678233999999998,17.2532,18433.1381149292,,0.9999985,30.175209000000002
854,17100,,9.037581,8.517208,8.519707,28.284270000000003,0.9987723,,0.38,17.2532,855,0.11,15.405173000000001,0.999,853.9503,9.360887397735354,9.737194,13.210716,1.0685843000000002,-46.412014,14.152524,1.0675403,17.2532,18473.627472877506,,0.9999985,30.191706
855,17120,,9.037011,8.517244999999999,8.549855,28.301939,0.99877346,,0.38,17.2532,856,0.11,15.411498000000002,0.999,854.9501,9.391074849166447,9.736469,20.819931,1.0684987,-46.333397,14.151354999999999,1.0670476,17.2532,18514.62740755081,,0.9999985,30.20818
856,17140,,9.036485,8.517319,8.585492,28.319603000000004,0.9987735999999999,,0.38,17.2532,857,0.11,15.4125595,0.999,855.949,9.430279098246697,9.735783,16.32402,1.0684131000000001,-46.26021,14.1501875,1.0660813999999998,17.2532,18563.9486591816,,0.9999985,30.224611
857,17160,,9.035925,8.517362,8.556315,28.337253999999998,0.9987745000000001,,0.38,17.2532,858,0.11,15.4079275,0.999,856.94855,9.397733116179275,9.735066,11.439430999999999,1.0683274999999999,-46.192886,14.149021,1.0666233999999999,17.2532,18605.97306227684,,0.9999985,30.241058000000002
858,17180,,9.035298,8.517341,8.4975,28.354889,0.99877644,,0.38,17.2532,859,0.11,15.399258999999999,0.999,857.949,9.334688979765962,9.734287,7.9619412,1.068243,-46.129765,14.147857,1.0675215,17.2532,18642.76986908913,,0.9999985,30.257532
859,17200,,9.034724,8.517368,8.541792999999998,28.37252,0.99877775,,0.38,17.2532,860,0.11,15.394901999999998,0.999,858.94885,9.382542020767398,9.73356,11.655289999999999,1.0681584,-46.0625,14.146692000000002,1.0667455,17.2532,18684.688295364384,,0.9999985,30.273971999999997
860,17220,,9.034157,8.517403,8.54664,28.390134999999997,0.9987789,,0.38,17.2532,861,0.11,15.393070000000002,0.999,859.9486,9.385806848136461,9.732839,13.816606,1.0680739,-45.992878000000005,14.145531,1.0666356000000001,17.2532,18720.705148220062,,0.9999985,30.290401
861,17240,,9.033509,8.517358999999999,8.476011,28.407743,0.99878144,,0.38,17.2532,862,0.11,15.395922,0.999,860.9496,9.308838774130779,9.732041,17.853903,1.0679893,-45.91873,14.14437,1.0676746000000001,17.2532,18762.561525821686,,0.9999985,30.306862
862,17260,,9.032981,8.517422999999999,8.577427,28.425339,0.9987816999999999,,0.38,17.2532,863,0.11,15.392048999999998,0.999,861.9486,9.419369522266255,9.731354,12.055859,1.0679048,-45.851482,14.14321,1.0657723,17.2532,18806.826877355576,,0.9999985,30.323248
863,17280,,9.032313,8.517356,8.455395,28.442922999999997,0.99878436,,0.38,17.2532,864,0.11,15.392562,0.999,862.9497,9.284465026708697,9.730536,15.8358965,1.0678213,-45.78001,14.142053,1.0677409,17.2532,18849.386875629425,,0.9999985,30.339699
864,17300,,9.031804,8.517435,8.591812,28.460495,0.99878424,,0.38,17.2532,865,0.11,15.389266000000001,0.999,863.94836,9.437868488651377,9.729867,12.543562,1.0677367,-45.712509999999995,14.140896,1.0651779,17.2532,18890.702807426453,,0.9999985,30.356056
865,17320,,9.031217999999999,8.517444,8.523946,28.478058,0.9987858000000001,,0.38,17.2532,866,0.11,15.385245000000001,0.999,864.9485,9.361650097815248,9.729128,11.907957000000001,1.0676533000000001,-45.645897,14.13974,1.0666010000000001,17.2532,18932.825129270557,,0.9999985,30.372453999999998
866,17340,,9.030645,8.517465,8.535592999999999,28.495613,0.9987872,,0.38,17.2532,867,0.11,15.382889000000002,0.999,865.94855,9.375705545146939,9.728402,13.343044,1.0675708000000002,-45.577785,14.138585999999998,1.0663041000000002,17.2532,18975.55242371559,,0.9999985,30.388838
867,17360,,9.030062,8.517472999999999,8.524154,28.513151,0.99878883,,0.38,17.2532,868,0.11,15.386782,0.999,866.9487,9.360717092583103,9.727666000000001,18.764004,1.0674874,-45.503582,14.137432999999998,1.0665187,17.2532,19014.88737082481,,0.9999985,30.405224
868,17380,,9.029428,8.517435,8.479175999999999,28.530682000000002,0.9987911,,0.38,17.2532,869,0.11,15.384854999999998,0.999,867.9494599999999,9.313792522363297,9.726884,13.71321,1.0674039,-45.435364,14.136282000000001,1.0669998,17.2532,19052.62684893608,,0.9999985,30.421618
869,17400,,9.028868,8.517462,8.541664,28.548203000000004,0.99879247,,0.38,17.2532,870,0.11,15.390448000000001,0.999,868.9494599999999,9.382908429994636,9.726169,20.251445999999998,1.0673214,-45.359787,14.135132,1.0660223999999998,17.2532,19093.752289772037,,0.9999985,30.437975
870,17420,,9.028317999999999,8.517499,8.550375,28.565708,0.9987934000000002,,0.38,17.2532,871,0.11,15.394870000000001,0.999,869.9491,9.392857521537985,9.725465,19.2437,1.0672389,-45.285545,14.133984,1.065752,17.2532,19134.44907927513,,0.9999985,30.454315
871,17440,,9.02784,8.517595,8.611079,28.583209999999998,0.9987929,,0.38,17.2532,872,0.11,15.392423999999998,0.999,870.9474,9.456461539561737,9.724821,13.262401,1.0671566000000001,-45.21833,14.132835,1.0641687,17.2532,19177.020491361614,,0.9999985,30.470594000000002
872,17460,,9.027291,8.51763,8.549194,28.600695,0.99879396,,0.38,17.2532,873,0.11,15.395185999999999,0.999,871.94714,9.388726516339881,9.724117999999999,17.80712,1.0670751,-45.146065,14.131689999999999,1.0656584999999998,17.2532,19218.337368249893,,0.9999985,30.486921000000002
873,17480,,9.026645,8.517572,8.462183999999999,28.618171999999998,0.99879664,,0.38,17.2532,874,0.11,15.395539000000001,0.999,872.94824,9.293211662572542,9.723324,15.703326,1.0669928,-45.076370000000004,14.130545000000001,1.0668391000000002,17.2532,19255.917909145355,,0.9999985,30.503284000000004
874,17500,,9.026022,8.517536,8.481637,28.635640000000002,0.99879885,,0.38,17.2532,875,0.11,15.392223999999999,0.999,873.949,9.316476561309004,9.722552,12.496367999999999,1.0669113000000001,-45.0105,14.129401000000001,1.066481,17.2532,19295.903615951534,,0.9999985,30.519625
875,17520,,9.025443,8.517539,8.519392999999999,28.653093,0.99880046,,0.38,17.2532,876,0.11,15.394704999999998,0.999,874.9492,9.359055715877332,9.721821,17.566595,1.0668298999999999,-44.938988,14.128259,1.0658983999999998,17.2532,19333.074244976044,,0.9999985,30.535942
876,17540,,9.024883,8.517559,8.534059,28.670538,0.9988018,,0.38,17.2532,877,0.11,15.393707999999998,0.999,875.9492,9.375226856005618,9.721108000000001,14.520973999999999,1.0667485,-44.871117,14.127118,1.0655295,17.2532,19377.835576057438,,0.9999985,30.552242
877,17560,,9.02436,8.517611500000001,8.565714999999999,28.687973,0.99880254,,0.38,17.2532,878,0.11,15.396049,0.999,876.9486,9.409475668130966,9.720429,17.450552,1.0666671,-44.800064,14.125978,1.064858,17.2532,19415.48617267609,,0.9999985,30.568509999999996
878,17580,,9.023802,8.51763,8.533207,28.705396999999998,0.99880403,,0.38,17.2532,879,0.11,15.3987,0.999,877.9487,9.373139279577757,9.719717,17.728548,1.0665867,-44.728854999999996,14.124839999999999,1.0654289,17.2532,19456.40474462509,,0.9999985,30.584797
879,17600,,9.023247,8.517652,8.536277,28.722813000000002,0.9988054,,0.38,17.2532,880,0.11,15.404384,0.999,878.9487,9.374351445257073,9.71901,20.399407999999998,1.0665053999999998,-44.654778,14.123702999999999,1.0653698,17.2532,19497.99502873421,,0.9999985,30.601067999999998
880,17620,,9.022657,8.517638,8.503299,28.740213,0.9988072,,0.38,17.2532,881,0.11,15.397425,0.999,879.94916,9.338491058883923,9.718269,9.276424,1.0664251,-44.593483,14.122567000000002,1.0656788000000001,17.2532,19536.59952330589,,0.9999985,30.61735
881,17640,,9.022058,8.517614,8.493487,28.757607,0.9988094000000001,,0.38,17.2532,882,0.11,15.401816,0.999,880.9499,9.327671944047218,9.71752,19.271866,1.0663447,-44.521008,14.121432999999998,1.0658475,17.2532,19575.66177225113,,0.9999985,30.63363
882,17660,,9.021482,8.517612,8.514225,28.774984000000003,0.99881095,,0.38,17.2532,883,0.11,15.398225,0.999,881.9501,9.355616315092034,9.716793,12.232351,1.0662644,-44.456665,14.1203,1.0653333999999999,17.2532,19614.574566602707,,0.9999985,30.649889
883,17680,,9.020913,8.517614,8.518601,28.792355999999998,0.9988126,,0.38,17.2532,884,0.11,15.396913,0.999,882.9504,9.357073281723574,9.716071000000001,14.240360999999998,1.0661851,-44.390190000000004,14.119168,1.0652409,17.2532,19649.17254328728,,0.9999985,30.666138
884,17700,,9.020367,8.517636,8.536916999999999,28.809720000000002,0.9988138000000001,,0.38,17.2532,885,0.11,15.392819,0.999,883.9502,9.376310870993377,9.715371000000001,11.772767,1.0661048,-44.32666,14.118037,1.0648438,17.2532,19688.695326328278,,0.9999985,30.682362
885,17720,,9.019796000000001,8.517636,8.515328,28.827066,0.9988155999999999,,0.38,17.2532,886,0.11,15.393935999999998,0.999,884.9506,9.348463062442391,9.71465,16.385096,1.0660254999999998,-44.258068,14.116907999999999,1.0652297,17.2532,19725.332190513607,,0.9999985,30.6986
886,17740,,9.019212,8.517621,8.501077,28.844406,0.99881744,,0.38,17.2532,887,0.11,15.382717000000001,0.999,885.95105,9.336366506909837,9.713915,5.4434190000000005,1.0659461000000001,-44.20196,14.115779999999999,1.0651982,17.2532,19761.51127243042,,0.9999985,30.71483
887,17760,,9.018605,8.517583,8.480812,28.861732,0.9988193999999999,,0.38,17.2532,888,0.11,15.378962,0.999,886.95166,9.314407906308356,9.71316,12.049317,1.0658668,-44.13854,14.114654000000002,1.0654461000000002,17.2532,19804.320082187653,,0.9999985,30.73106
888,17780,,9.018069,8.517609,8.542167999999998,28.879057,0.9988207,,0.38,17.2532,889,0.11,15.3728,0.999,887.9516,9.382639986443564,9.712467,9.903113000000001,1.0657876,-44.077686,14.113528,1.064394,17.2532,19846.662544250492,,0.9999985,30.747252000000003
889,17800,,9.017512,8.517615,8.522111,28.896365999999997,0.9988224,,0.38,17.2532,890,0.11,15.378206,0.999,888.9519,9.36184074377216,9.711758999999999,20.184954,1.0657093999999998,-44.005404999999996,14.112404000000002,1.0647645000000001,17.2532,19886.68155741692,,0.9999985,30.763448999999998
890,17820,,9.016959,8.517625,8.524960499999999,28.913662,0.99882376,,0.38,17.2532,891,0.11,15.375735,0.999,889.95197,9.364900305077684,9.711053999999999,13.178409,1.0656301000000001,-43.941154,14.111279999999999,1.0645624,17.2532,19925.38195824623,,0.9999985,30.779634
891,17840,,9.016386,8.517613,8.505514,28.93095,0.99882543,,0.38,17.2532,892,0.11,15.365039000000001,0.999,890.9523,9.342786868618647,9.710329,5.8348512999999995,1.0655518,-43.88528,14.110159,1.0647218,17.2532,19969.701795578003,,0.9999985,30.795818
892,17860,,9.015761,8.517551,8.458491,28.948228999999998,0.9988279,,0.38,17.2532,893,0.11,15.362520000000002,0.999,891.9533,9.290372984487874,9.709556,13.116778,1.0654736,-43.82138,14.109038,1.0653181,17.2532,20003.32752799988,,0.9999985,30.812016999999997
893,17880,,9.0152025,8.517552,8.5168,28.965490000000003,0.9988294,,0.38,17.2532,894,0.11,15.365835,0.999,892.9535,9.355678348578401,9.708846000000001,18.32795,1.0653953999999999,-43.751793,14.107920000000002,1.0645248999999999,17.2532,20046.996879339215,,0.9999985,30.828184000000004
894,17900,,9.014664,8.51757,8.532687,28.98275,0.9988308000000001,,0.38,17.2532,895,0.11,15.362397,0.999,893.95355,9.371004715942952,9.708153999999999,12.289702,1.0653181,-43.689106,14.106801,1.0641605,17.2532,20087.42669153213,,0.9999985,30.844332
895,17920,,9.014076,8.517539999999999,8.488438,28.999994,0.99883276,,0.38,17.2532,896,0.11,15.361514000000001,0.999,894.95416,9.325091472363356,9.707417,14.574645,1.0652399,-43.624012,14.105684,1.0647452,17.2532,20132.154631614685,,0.9999985,30.860495
896,17940,,9.013529,8.5175495,8.522703,29.017233,0.99883443,,0.38,17.2532,897,0.11,15.367195,0.999,895.9544699999999,9.358069502194537,9.706717999999999,20.455997,1.0651627000000001,-43.5525,14.104569,1.0642915000000002,17.2532,20173.48978948593,,0.9999985,30.876634999999997
897,17960,,9.012941,8.517517999999999,8.485795,29.034458,0.9988365,,0.38,17.2532,898,0.11,15.369845000000002,0.999,896.9552,9.318361855168185,9.705982,17.748652,1.0650853999999998,-43.48417,14.103456,1.0646833,17.2532,20218.481591463093,,0.9999985,30.892782
