,TimestepsSoFar,DenMISELogLast,DenMISEMeanLog,Iteration,URet,IWMin,ReturnMax,LQGmu01,IWMax,ReturnStepMax,IWNorm2,DenMISELogFirst,SqrtESSClassic,target_sum_log_mean,Bound,IWLastEpisode,IWNorm1,IWMean,ReturnMean,TimeElapsed,IWFirstEpisode,ReturnMin,MISE,LQGmu1,ReturnLastEpisode,ReturnAbsMax,LQGsigma
93,1880,14.616525,15.131004999999998,94,9.321457342415359,,15.807039999999999,1.0,1.044446,0.99233466,9.85327,10.241403,9.43398,-31.723440000000004,8.596931,1.0444440000000002,92.95555,0.98888886,8.816248,169.52555608749392,,,8.428533,1.0,8.487111,15.807039999999999,0.11
94,1900,20.270975,15.184989000000002,95,9.3817037264017,,15.807039999999999,1.0,1.043957,0.99233466,9.903836,10.230821,9.486832000000001,-31.175678,8.597241,1.0439551,93.956024,0.98901075,8.813362,173.77600598335266,,,8.429781,1.0,8.542086999999999,15.807039999999999,0.11
95,1920,15.290617000000001,15.185973,96,9.326558225270118,,15.807039999999999,1.0,1.0434793,0.99233466,9.954149000000001,10.220349,9.539391,-30.691209999999998,8.596989,1.0434783,94.95652,0.98913044,8.810008,175.9066197872162,,,8.430451,1.0,8.491388,15.807039999999999,0.11
96,1940,20.553282,15.241194,97,9.397721904669089,,15.807039999999999,1.0,1.0430126,0.99233466,10.004209,10.209987,9.591663,-30.162481,8.597424499999999,1.0430096,95.95700000000001,0.98924744,8.807383999999999,181.64910459518435,,,8.431794,1.0,8.555361,15.807039999999999,0.11
97,1960,13.820971499999999,15.22659,98,9.400029396656858,,15.807039999999999,1.0,1.0425540999999998,0.99233466,10.054018,10.19973,9.64365,-29.713246999999996,8.5978985,1.0425521999999998,96.95743,0.9893615,8.804863000000001,186.6052963733673,,,8.433162,1.0,8.560424000000001,15.807039999999999,0.11
98,1980,17.598907,15.250442999999999,99,9.374873397226722,,15.807039999999999,1.0,1.0421069,0.99233466,10.103585,10.189577,9.695359,-29.23493,8.598078999999998,1.0421029,97.957886,0.9894735999999998,8.802124000000001,190.92733120918274,,,8.43422,1.0,8.533689500000001,15.807039999999999,0.11
99,2000,19.015722,15.287989000000001,100,9.391748047017703,,15.807039999999999,1.0,1.0416676999999999,0.99233466,10.152911,10.179527,9.746795,-28.752014000000003,8.59844,1.0416657,98.95834,0.98958343,8.799623,194.7120940685272,,,8.435447,1.0,8.551973,15.807039999999999,0.11
100,2020,16.539536,15.300276,101,9.39685479302592,,15.807039999999999,1.0,1.0412386999999999,0.99233466,10.201998,10.169577,9.797961,-28.303185,8.598833,1.0412366,99.95878,0.9896908999999999,8.797211,199.3644528388977,,,8.436689999999999,1.0,8.555996,15.807039999999999,0.11
101,2040,18.693638,15.333442999999999,102,9.350079955170212,,15.807039999999999,1.0,1.0408177,0.99233466,10.250853,10.159724,9.848856,-27.84204,8.598797,1.0408157,100.959175,0.98979586,8.794447,200.8619718551636,,,8.437492,1.0,8.515336999999999,15.807039999999999,0.11
102,2060,15.412169,15.3341055,103,9.374469119859693,,15.807039999999999,1.0,1.0404059,0.99233466,10.299475,10.149968,9.899494,-27.421709999999997,8.598977,1.0404038,101.959595,0.989899,8.791948,204.4497106075287,,,8.438498,1.0,8.537098,15.807039999999999,0.11
103,2080,19.287886,15.372025,104,9.325350822849586,,15.807039999999999,1.0,1.0400021000000002,0.99233466,10.347869000000001,10.140305999999999,9.949874000000001,-26.972202000000003,8.598671000000001,1.0400021000000002,102.95999,0.9899998999999999,8.789036,207.2327938079834,,,8.439003999999999,1.0,8.489023,15.807039999999999,0.11
104,2100,18.58628,15.40254,105,9.362601026900652,,15.807039999999999,1.0,1.0396054,0.99233466,10.396039,10.130737,9.999999,-26.537940999999996,8.598723,1.0396035,103.96038,0.99009883,8.786522,211.19450163841248,,,8.439857,1.0,8.525096000000001,15.807039999999999,0.11
105,2120,15.780926000000001,15.406015,106,9.373131486995817,,15.807039999999999,1.0,1.0392169,0.99233466,10.443988000000001,10.121258000000001,10.049876,-26.138346,8.598861,1.0392148,104.96078500000002,0.9901960999999999,8.7841425,215.5223817825317,,,8.440783,1.0,8.534373,15.807039999999999,0.11
106,2140,16.604313,15.41712,107,9.44298125033327,,15.807039999999999,1.0,1.0388363999999999,0.99233466,10.491719,10.111869,10.099506,-25.738525,8.59961,1.0388363999999999,105.96118,0.9902914,8.782403,220.3871464729309,,,8.442308,1.0,8.597961999999999,15.807039999999999,0.11
107,2160,19.355185000000002,15.453493,108,9.40068889273934,,15.807039999999999,1.0,1.0384629,0.99233466,10.539231,10.102566,10.1488905,-25.320642000000003,8.599967999999999,1.0384619000000002,106.9615,0.9903843000000001,8.780336,225.28068113327026,,,8.443432000000001,1.0,8.559286,15.807039999999999,0.11
108,2180,20.005268,15.495163,109,9.336947201123378,,15.807039999999999,1.0,1.0380975000000001,0.99233466,10.5865345,10.093349,10.198038,-24.904465,8.599758,1.0380956000000001,107.96188000000001,0.990476,8.77777,229.22908401489258,,,8.443976,1.0,8.500573,15.807039999999999,0.11
109,2200,14.481457999999998,15.48586,110,9.37128202642031,,15.807039999999999,1.0,1.0377372999999999,0.99233466,10.633628999999999,10.084217,10.246949,-24.546074,8.599867999999999,1.0377363000000002,108.96226000000001,0.99056596,8.7755575,231.41450881958008,,,8.44483,1.0,8.534317,15.807039999999999,0.11
110,2220,15.987826,15.490295999999999,111,9.403047921008037,,15.807039999999999,1.0,1.037385,0.99233466,10.680514,10.075167,10.295630000000001,-24.180573000000003,8.600224,1.037384,109.96263,0.99065435,8.773626,234.45217156410217,,,8.445917999999999,1.0,8.561217,15.807039999999999,0.11
111,2240,18.394964,15.516145999999999,112,9.409527013823274,,15.807039999999999,1.0,1.0370388000000001,0.99233466,10.727195,10.066198,10.344082,-23.80011,8.600629,1.0370368,110.96298,0.9907408999999999,8.771788,237.06640076637268,,,8.447046,1.0,8.567722,15.807039999999999,0.11
112,2260,18.021296,15.538232999999998,113,9.381228864252632,,15.807039999999999,1.0,1.0366985999999998,0.99233466,10.773674,10.057309,10.392303,-23.42969,8.600807000000001,1.0366966999999998,111.96328999999999,0.99082553,8.769774,239.68441152572632,,,8.447938,1.0,8.544251,15.807039999999999,0.11
113,2280,16.006662,15.54226,114,9.337277521730085,,15.807039999999999,1.0,1.0363655,0.99233466,10.819954,10.048499000000001,10.440307,-23.083445,8.600559,1.0363646,112.96363999999998,0.9909091,8.767391,242.14951395988464,,,8.448393,1.0,8.498127,15.807039999999999,0.11
114,2300,16.067495,15.546747,115,9.393140370837074,,15.807039999999999,1.0,1.0360384,0.99233466,10.866036,10.039765,10.48809,-22.742693,8.600808,1.0360364,113.96396000000001,0.99099094,8.765526,245.2762486934662,,,8.449335000000001,1.0,8.552933,15.807039999999999,0.11
115,2320,16.836433,15.557787,116,9.400048029368833,,15.807039999999999,1.0,1.0357163,0.99233466,10.911926,10.031107,10.535652,-22.40119,8.601086,1.0357144,114.96426399999999,0.9910711999999999,8.763729,248.7640509605408,,,8.450296,1.0,8.556992,15.807039999999999,0.11
116,2340,11.333261,15.521604,117,9.392356517853903,,15.807039999999999,1.0,1.0354003,0.99233466,10.957625,10.022523,10.583005,-22.112566,8.601303,1.0353984,115.96461000000001,0.9911504999999999,8.76191,250.536896944046,,,8.451188,1.0,8.551072,15.807039999999999,0.11
117,2360,15.383486999999999,15.520356,118,9.359641679144676,,15.807039999999999,1.0,1.0350894,0.99233466,11.003131,10.014012,10.630149000000001,-21.79451,8.601267,1.0350873,116.96491999999999,0.99122816,8.759888,252.85374236106875,,,8.4518175,1.0,8.523075,15.807039999999999,0.11
118,2380,20.126738,15.5589905,119,9.384966065911172,,15.807039999999999,1.0,1.0347843,0.99233466,11.048457,10.005574000000001,10.677077,-21.441944,8.601426,1.0347824,117.96523,0.99130446,8.758084,254.62247133255005,,,8.452634,1.0,8.545332,15.807039999999999,0.11
119,2400,21.657751,15.609739999999999,120,9.371122584600672,,15.807039999999999,1.0,1.0344844000000002,0.99233466,11.093594,9.997206,10.7238035,-21.082497,8.601474000000001,1.0344824000000001,118.965515,0.9913793,8.756213,257.5701115131378,,,8.453330000000001,1.0,8.533497,15.807039999999999,0.11
120,2420,10.569206,15.568010000000001,121,9.417708672097419,,15.807039999999999,1.0,1.0341904,0.99233466,11.138545,9.988907000000001,10.7703285,-20.820632999999997,8.601874,1.0341874,119.96578999999998,0.9914528,8.754717999999999,260.6884665489197,,,8.4543705,1.0,8.575225999999999,15.807039999999999,0.11
121,2440,17.790768,15.586160000000001,122,9.37317804654908,,15.807039999999999,1.0,1.0339005,0.99233466,11.183319000000001,9.980677,10.816653,-20.503874,8.601916000000001,1.0338986,120.96608,0.99152523,8.752908,262.4525806903839,,,8.455044000000001,1.0,8.533854,15.807039999999999,0.11
122,2460,18.479826,15.609615,123,9.38487167383148,,15.807039999999999,1.0,1.0336155999999999,0.99233466,11.227917,9.972513000000001,10.862779,-20.186664999999998,8.602063000000001,1.0336146000000002,121.96637,0.9915965,8.75123,266.3259162902832,,,8.455814,1.0,8.546695,15.807039999999999,0.11
123,2480,16.526007,15.616938000000001,124,9.401419038271225,,15.807039999999999,1.0,1.0333347,0.99233466,11.272336,9.964416,10.908712,-19.89033,8.602331,1.0333347,122.966675,0.99166673,8.749702000000001,269.40235090255743,,,8.456698,1.0,8.561834,15.807039999999999,0.11
124,2500,15.444819,15.615492000000001,125,9.414683701445668,,15.807039999999999,1.0,1.0330598,0.99233466,11.316581,9.956384,10.954452999999999,-19.607391,8.602664,1.0330578000000001,123.96696000000001,0.99173564,8.74827,272.7779402732849,,,8.457639,1.0,8.570617,15.807039999999999,0.11
125,2520,16.158953,15.61974,126,9.352899370653109,,15.807039999999999,1.0,1.0327889000000001,0.99233466,11.360655,9.948416,11.000002,-19.323273,8.602553,1.0327870000000001,124.967224,0.99180335,8.746438000000001,277.66058206558233,,,8.458129,1.0,8.517331,15.807039999999999,0.11
126,2540,17.928366,15.637851000000001,127,9.384830930668313,,15.807039999999999,1.0,1.0325229999999999,0.99233466,11.404558,9.94051,11.045364,-19.029701,8.602656,1.032521,125.9675,0.99187005,8.744842,280.86720442771906,,,8.458825,1.0,8.543733999999999,15.807039999999999,0.11
127,2560,20.2002,15.673430999999999,128,9.358237864404572,,15.807039999999999,1.0,1.0322601,0.99233466,11.448296000000001,9.932667,11.090537,-18.72297,8.602547,1.0322572,126.96773999999999,0.9919355,8.743067,284.4323370456696,,,8.459301,1.0,8.517721,15.807039999999999,0.11
128,2580,16.454302,15.6794195,129,9.380705227364686,,15.807039999999999,1.0,1.0320022,0.99233466,11.491864999999999,9.924885,11.135531,-18.450032999999998,8.602606,1.0320013000000001,127.968025,0.9920002,8.741486,287.26063132286066,,,8.459939,1.0,8.539164999999999,15.807039999999999,0.11
129,2600,21.844582,15.726782,130,9.363049792388198,,15.807039999999999,1.0,1.0317483,0.99233466,11.535274000000001,9.917163,11.18034,-18.139833,8.602538000000001,1.0317473,128.96828,0.99206364,8.739808,288.6016433238983,,,8.4604435,1.0,8.523408,15.807039999999999,0.11
130,2620,19.282059,15.753860999999999,131,9.328105614007779,,15.807039999999999,1.0,1.0314984,0.99233466,11.578515,9.9095,11.224972,-17.853935,8.602233,1.0314955,129.9685,0.9921260000000001,8.737927,292.622971534729,,,8.460703,1.0,8.493418,15.807039999999999,0.11
131,2640,14.820279999999999,15.746728,132,9.366091466234607,,15.807039999999999,1.0,1.0312515,0.99233466,11.621599,9.9018955,11.26943,-17.606170000000002,8.602182,1.0312506,130.9688,0.99218786,8.736319,296.0095977783203,,,8.461211,1.0,8.525553,15.807039999999999,0.11
132,2660,14.930589000000001,15.740532,133,9.360230161436311,,15.807039999999999,1.0,1.0310097,0.99233466,11.664521,9.894347999999999,11.313708,-17.361303,8.602095,1.0310057,131.969,0.99224806,8.734702,299.5096650123596,,,8.461675,1.0,8.521206,15.807039999999999,0.11
133,2680,15.717057999999998,15.7403,134,9.418978858407156,,15.807039999999999,1.0,1.0307716999999998,0.99233466,11.707288,9.886857000000001,11.357814999999999,-17.114223000000003,8.602413,1.0307697,132.96921,0.99230754,8.733505000000001,304.54851031303406,,,8.462539,1.0,8.574292,15.807039999999999,0.11
134,2700,19.335854,15.766876000000002,135,9.36063265093292,,15.807039999999999,1.0,1.0305358,0.99233466,11.749902,9.879422,11.401753,-16.844,8.602319,1.0305358,133.96948,0.99236655,8.731926,308.4037370681762,,,8.462983,1.0,8.520334,15.807039999999999,0.11
135,2720,12.360517,15.741771,136,9.43902820364296,,15.807039999999999,1.0,1.0303059,0.99233466,11.792357,9.872043,11.445523,-16.629042000000002,8.602783,1.0303049000000002,134.9697,0.99242425,8.730917999999999,312.0152637958526,,,8.463981,1.0,8.594758,15.807039999999999,0.11
136,2740,13.835020000000002,15.727799,137,9.33111768325729,,15.807039999999999,1.0,1.0300779,0.99233466,11.834662,9.864717,11.489127,-16.406457999999997,8.602494,1.030076,135.96993999999998,0.9924813,8.7292,315.96880793571466,,,8.464217999999999,1.0,8.495758,15.807039999999999,0.11
137,2760,14.558578,15.719270000000002,138,9.367374960571368,,15.807039999999999,1.0,1.0298530000000001,0.99233466,11.87682,9.857444000000001,11.532561,-16.181862,8.602445,1.02985,136.97015,0.9925373,8.7277355,320.1888935565948,,,8.464689,1.0,8.527097999999999,15.807039999999999,0.11
138,2780,19.351244,15.745345,139,9.346086978294977,,15.807039999999999,1.0,1.0296321,0.99233466,11.918824,9.850224,11.575836,-15.926019,8.602279,1.0296300999999999,137.97035,0.99259245,8.726184,322.77004289627075,,,8.465038,1.0,8.51206,15.807039999999999,0.11
139,2800,21.871056,15.789047,140,9.359060820497724,,15.807039999999999,1.0,1.029414,0.99233466,11.960684,9.843055,11.618951,-15.655831,8.602176,1.0294101,138.9706,0.9926471,8.724712,326.3960676193238,,,8.465444999999999,1.0,8.520114,15.807039999999999,0.11
140,2820,18.452589,15.807884,141,9.396373963134113,,15.807039999999999,1.0,1.0291991,0.99233466,12.002398,9.8359375,11.661902,-15.413725,8.602350999999999,1.0291982,139.9708,0.9927007,8.723535,330.4742658138275,,,8.466125,1.0,8.5585575,15.807039999999999,0.11
141,2840,14.448997,15.798263,142,9.334487672468397,,15.807039999999999,1.0,1.0289880999999999,0.99233466,12.043966000000001,9.82887,11.704699,-15.203221,8.602095,1.0289841999999998,140.971,0.99275345,8.721958,333.51480197906494,,,8.466366,1.0,8.499758,15.807039999999999,0.11
142,2860,17.102009,15.807328,143,9.403983914920843,,15.807039999999999,1.0,1.0287791,0.99233466,12.085393,9.821852999999999,11.747341,-14.977112,8.602286999999999,1.0287780999999998,141.97124,0.99280584,8.720835000000001,336.88268733024603,,,8.467051,1.0,8.561239,15.807039999999999,0.11
143,2880,16.445972,15.811713000000001,144,9.352766299863584,,15.807039999999999,1.0,1.0285741,0.99233466,12.126678,9.814884,11.789825,-14.758701,8.602145,1.0285720999999999,142.97142,0.9928570999999999,8.719408999999999,342.7656824588776,,,8.467396,1.0,8.515539,15.807039999999999,0.11
144,2900,18.271181,15.828627,145,9.360465074313087,,15.807039999999999,1.0,1.0283711,0.99233466,12.167825,9.807963,11.83216,-14.530716,8.602051,1.02837,143.97165,0.99290794,8.718045,347.1677484512329,,,8.467784,1.0,8.52179,15.807039999999999,0.11
145,2920,21.969753,15.870639,146,9.350931564389176,,15.807039999999999,1.0,1.0281719999999999,0.99233466,12.208831,9.80109,11.874338999999999,-14.280522,8.601891499999999,1.02817,144.9718,0.99295753,8.716641000000001,350.56402587890625,,,8.4681015,1.0,8.513109,15.807039999999999,0.11
146,2940,19.068516,15.892345,147,9.332522837576485,,15.807039999999999,1.0,1.0279738999999999,0.99233466,12.2497015,9.794265,11.916376,-14.05347,8.601628999999999,1.0279719999999999,145.97205,0.9930071,8.715156,354.5982389450073,,,8.468311,1.0,8.498135000000001,15.807039999999999,0.11
147,2960,11.139403999999999,15.860184,148,9.34620302340111,,15.807039999999999,1.0,1.0277798,0.99233466,12.290436,9.787485,11.958261,-13.883063,8.601445,1.0277779,146.97223,0.9930556,8.713762,359.28391313552856,,,8.468595,1.0,8.508986,15.807039999999999,0.11
148,2980,17.596941,15.871792000000001,149,9.400670803620027,,15.807039999999999,1.0,1.0275887,0.99233466,12.331037,9.780750999999999,12.0,-13.671605,8.601602999999999,1.0275857,147.97243999999998,0.9931036,8.712719,362.9004645347595,,,8.469213499999999,1.0,8.558366,15.807039999999999,0.11
149,3000,14.459742000000002,15.862329999999998,150,9.38384835718761,,15.807039999999999,1.0,1.0273995,0.99233466,12.371501,9.774061999999999,12.0415945,-13.483882999999999,8.601655000000001,1.0273957,148.9726,0.99315065,8.711592,364.77991771698,,,8.469724000000001,1.0,8.543606,15.807039999999999,0.11
150,3020,1.3098377,15.765913000000001,151,9.30518093144492,,15.807039999999999,1.0,1.0272135,0.99233466,12.411837,9.767418,12.083045,-13.385734,8.601203,1.0272120999999999,149.97278,0.9931972,8.7099905,370.1151769161224,,,8.469724000000001,1.0,8.469772,15.807039999999999,0.11
151,3040,17.375193,15.776454000000001,152,9.363007565617046,,15.807039999999999,1.0,1.0270293,0.99233466,12.452041,9.760817,12.124355,-13.183183999999999,8.601125999999999,1.0270253,150.97296,0.99324316,8.708772999999999,373.4111490249634,,,8.470095,1.0,8.524761,15.807039999999999,0.11
152,3060,12.468781,15.75479,153,9.353261679662117,,15.807039999999999,1.0,1.0268481,0.99233466,12.492117,9.754259,12.165526,-13.015349,8.601005,1.0268441,151.97318,0.99328876,8.707525,380.37430572509766,,,8.470417,1.0,8.517985000000001,15.807039999999999,0.11
153,3080,17.196579,15.76411,154,9.352507226015435,,15.807039999999999,1.0,1.0266689,0.99233466,12.532063,9.747745,12.206553,-12.818997,8.600869,1.026665,152.9733,0.9933331,8.706283,383.6463730335236,,,8.47072,1.0,8.516096000000001,15.807039999999999,0.11
154,3100,15.236582,15.760662,155,9.35801727926728,,15.807039999999999,1.0,1.0264927,0.99233466,12.571883999999999,9.741272,12.24745,-12.637825,8.600756,1.0264906999999999,153.97353,0.99337757,8.705075,387.55316376686096,,,8.471042,1.0,8.519236,15.807039999999999,0.11
155,3120,14.114891,15.750069,156,9.378459307640334,,15.807039999999999,1.0,1.0263184,0.99233466,12.61158,9.734841000000001,12.288206,-12.4661665,8.6007595,1.0263145,154.9737,0.99342114,8.703999000000001,390.9444863796234,,,8.471476,1.0,8.537018,15.807039999999999,0.11
156,3140,19.606993,15.774593,157,9.366496884756524,,15.807039999999999,1.0,1.0261462,0.99233466,12.65115,9.728452,12.328828,-12.261714999999999,8.600705,1.0261443000000001,155.97385,0.9934639999999999,8.70288,394.4007725715637,,,8.471848,1.0,8.528514,15.807039999999999,0.11
157,3160,16.078169,15.776472,158,9.33110554758337,,15.807039999999999,1.0,1.025976,0.99233466,12.690598,9.722102,12.36932,-12.082186,8.600439,1.0259719999999999,156.97406,0.9935067,8.701569000000001,397.879331111908,,,8.472002999999999,1.0,8.495625,15.807039999999999,0.11
158,3180,15.9739065,15.777674,159,9.348015892722614,,15.807039999999999,1.0,1.0258095999999999,0.99233466,12.729923,9.715794,12.409673,-11.905573,8.600280999999999,1.0258087,157.97418000000002,0.99354833,8.700378,400.9839930534363,,,8.472261999999999,1.0,8.512227000000001,15.807039999999999,0.11
159,3200,16.059351,15.779394,160,9.376397033029988,,15.807039999999999,1.0,1.0256433,0.99233466,12.769127000000001,9.709522999999999,12.449899,-11.730634,8.600282,1.0256413,158.97433,0.9935896000000001,8.699356,405.3164255619049,,,8.472677000000001,1.0,8.536995,15.807039999999999,0.11
160,3220,12.603429,15.759626,161,9.392736607931075,,15.807039999999999,1.0,1.0254809999999999,0.99233466,12.808213,9.703292999999999,12.489995,-11.579334,8.600392999999999,1.0254761000000001,159.97451999999998,0.9936305000000001,8.698456,408.7556014060974,,,8.473198,1.0,8.554362,15.807039999999999,0.11
