,Iteration,ReturnStepMax,DenMISELogLast,IWMean,LQGmu01,TimeElapsed,MISE,TimestepsSoFar,IWFirstEpisode,ReturnMean,ReturnMax,IWLastEpisode,IWMin,IWMax,ReturnLastEpisode,ReturnMin,DenMISELogFirst,target_sum_log_mean,IWNorm1,LQGsigma,URet,LQGmu1,ReturnAbsMax,SqrtESSClassic,Bound,IWNorm2,DenMISEMeanLog
828,829,0.9999998999999999,15.909407,1.0386046999999998,-0.706,7357.588070869446,17.260063,16580,,16.66392,17.211666,2.045876,,2.3869104,16.531431,,10.381796000000001,-6.8565949999999996,861.0033,0.11,18.246724164756152,-1.0,17.211666,23.5146,19.455932999999998,36.61569,14.617569
829,830,0.9999998999999999,12.213203,1.0387879999999998,-0.705,7375.284023761749,17.263098,16600,,16.663837,17.211666,1.6761484,,2.3880467,16.594986,,10.38059,-6.8164587,862.194,0.11,18.308865537740324,-1.0,17.211666,23.542923000000002,19.456326,36.622215000000004,14.6147175
830,831,0.9999998999999999,18.015741000000002,1.0387002,-0.705,7392.817176580428,17.261707,16620,,16.663801,17.211666,1.4504251,,2.3889169999999997,16.633638,,10.379387,-6.769961400000001,863.1599,0.11,18.352145629606444,-1.0,17.211666,23.570895999999998,19.452332000000002,36.61973,14.618856
831,832,0.9999998999999999,17.24851,1.0388051,-0.704,7409.9106328487405,17.263693,16640,,16.663876000000002,17.211666,1.614989,,2.3894477000000003,16.725698,,10.378184,-6.7250179999999995,864.2859,0.11,18.45307659430696,-1.0,17.211666,23.59851,19.451756,36.624596000000004,14.622065
832,833,0.9999998999999999,17.938557,1.0384113000000001,-0.704,7427.189324855804,17.257193,16660,,16.663829999999997,17.211666,1.1994394,,2.3899536,16.626678,,10.376983000000001,-6.679314,864.9966,0.11,18.342546229341387,-1.0,17.211666,23.62492,19.442808,36.613735,14.626093
833,834,0.9999998999999999,15.771573000000002,1.03869,-0.703,7445.363327026367,17.261738,16680,,16.663708,17.211666,1.7646832,,2.3898900000000003,16.561195,,10.375783,-6.637392500000001,866.2674599999999,0.11,18.27531761600288,-1.0,17.211666,23.651423,19.444904,36.626442,14.627510000000001
834,835,0.9999998999999999,11.493635000000001,1.038578,-0.703,7461.610837697984,17.259981,16700,,16.663704,17.211666,1.4457407,,2.3896756000000003,16.660488,,10.374585,-6.601178999999999,867.21265,0.11,18.374050362691158,-1.0,17.211666,23.677996,19.440697,36.625256,14.623804999999999
835,836,0.9999998999999999,19.065952,1.0392468000000001,-0.703,7478.5350522994995,17.270998000000002,16720,,16.663588,17.211666,2.1021607,,2.3890946,16.567629,,10.373388,-6.556425599999999,868.81036,0.11,18.286712946836207,-1.0,17.211666,23.701548000000003,19.449547,36.656273,14.629164999999999
836,837,0.9999998999999999,8.911688999999999,1.0389761,-0.702,7495.699484825134,17.266506,16740,,16.663519,17.211666,1.3157493999999998,,2.388714,16.60493,,10.372192,-6.523306,869.6229,0.11,18.32895658884472,-1.0,17.211666,23.727439999999998,19.442678,36.650517,14.622376999999998
837,838,0.9999998999999999,11.561507,1.0387236,-0.702,7512.060544013977,17.262337,16760,,16.663464,17.211666,1.3387183999999999,,2.3875024,16.617634,,10.370998,-6.4900866,870.4503,0.11,18.33949972022845,-1.0,17.211666,23.752676,19.436197,36.646409999999996,14.6187725
838,839,0.9999998999999999,17.55883,1.0384246,-0.702,7527.5330901145935,17.257431,16780,,16.663432999999998,17.211666,1.3012145,,2.3866034,16.639104999999997,,10.369805,-6.4482307,871.2383,0.11,18.35691334366598,-1.0,17.211666,23.777878,19.428988,36.64071,14.622320000000002
839,840,0.9999998999999999,17.084616,1.0383186,-0.701,7544.451289176941,17.255585,16800,,16.663304999999998,17.211666,1.4534382,,2.3857044999999997,16.553504999999998,,10.368613999999999,-6.406486,872.1876,0.11,18.26289553918436,-1.0,17.211666,23.803444,19.424809,36.641234999999995,14.6253
840,841,0.9999998999999999,18.872738000000002,1.0384259,-0.701,7561.821234941482,17.257421,16820,,16.663263,17.211666,1.6251738000000002,,2.3849378,16.629179999999998,,10.367425,-6.3614235,873.31616,0.11,18.34728950699754,-1.0,17.211666,23.828993,19.42432,36.64931,14.630394
841,842,0.9999998999999999,14.463115,1.03892,-0.701,7579.8035991191855,17.265814000000002,16840,,16.663286,17.211666,1.9429927,,2.3841987000000002,16.681585000000002,,10.366237,-6.3208113,874.7706,0.11,18.403270581516093,-1.0,17.211666,23.853014,19.430529999999997,36.673378,14.630239999999999
842,843,0.9999998999999999,14.414086,1.038594,-0.7,7596.897174596786,17.260658,16860,,16.66341,17.211666,1.2402606000000003,,2.3837714,16.768738,,10.365049,-6.278644,875.5348,0.11,18.50184682545254,-1.0,17.211666,23.87773,19.423134,36.667423,14.63003
843,844,0.9999998999999999,10.657767,1.0376594000000001,-0.7,7615.09536409378,17.245054,16880,,16.663207999999997,17.211666,0.7228314,,2.3828394,16.492483,,10.363864,-6.243393,875.78455,0.11,18.20200586776537,-1.0,17.211666,23.896948000000002,19.40579,36.648384,14.625368
844,845,0.9999998999999999,10.879555,1.0378582,-0.699,7631.714818954468,17.248404,16900,,16.663157,17.211666,1.6813179,,2.38191,16.61984,,10.3626795,-6.206106,876.9902300000001,0.11,18.338855830223192,-1.0,17.211666,23.921557999999997,19.406918,36.661083000000005,14.620979
845,846,0.9999998999999999,16.714012,1.038047,-0.699,7648.671548843384,17.251675,16920,,16.663164000000002,17.211666,1.6764169999999998,,2.3805816,16.669226000000002,,10.361497,-6.163514,878.1877400000001,0.11,18.391002525090045,-1.0,17.211666,23.945786,19.408005,36.674,14.623497
846,847,0.9999998999999999,17.248693,1.0383219000000001,-0.698,7665.9834916591635,17.256262,16940,,16.6631,17.211666,1.7513496,,2.3792925,16.609142000000002,,10.360315,-6.1192836999999995,879.4586,0.11,18.325752083278093,-1.0,17.211666,23.9696,19.410448000000002,36.690582,14.626642000000002
847,848,0.9999998999999999,12.9509,1.0378774,-0.698,7685.377977371216,17.248998999999998,16960,,16.663114999999998,17.211666,1.1332651000000002,,2.377986,16.675507999999997,,10.359136,-6.079706,880.1201,0.11,18.39414326333175,-1.0,17.211666,23.992214,19.401155,36.68357,14.624710999999998
848,849,0.9999998999999999,13.343369000000001,1.0388331,-0.697,7702.608580827712,17.265171,16980,,16.663172,17.211666,2.31391,,2.3765552000000003,16.710867,,10.357957,-6.0387073,881.9693599999999,0.11,18.429158908446297,-1.0,17.211666,24.010498000000002,19.415689999999998,36.732655,14.623247000000001
849,850,0.9999998999999999,13.431412,1.0389975,-0.697,7721.728451013564,17.268026000000003,17000,,16.663168,17.211666,1.6461965,,2.3749194,16.660635,,10.35678,-5.9983306,883.14795,0.11,18.372781928213502,-1.0,17.211666,24.033846,19.416454,36.74601,14.621889000000001
850,851,0.9999998999999999,16.225637,1.038923,-0.696,7738.394939661025,17.266863,17020,,16.663135999999998,17.211666,1.4418908000000001,,2.3731603999999997,16.6353,,10.355604,-5.9543194999999995,884.12354,0.11,18.358500858983806,-1.0,17.211666,24.056952,19.413227,36.75127,14.623818
851,852,0.9999998999999999,13.19645,1.0384763000000001,-0.696,7755.727472305298,17.259420000000002,17040,,16.663029,17.211666,1.1204629,,2.3712578,16.573432999999998,,10.35443,-5.913963,884.7818599999999,0.11,18.288664851044395,-1.0,17.211666,24.078356,19.403876999999998,36.745940000000004,14.6221895
852,853,0.9999998999999999,19.272142000000002,1.0389861999999999,-0.696,7773.418529033661,17.26792,17060,,16.66297,17.211666,1.936616,,2.3690877,16.612568,,10.353257000000001,-5.8667583,886.25525,0.11,18.332499156292513,-1.0,17.211666,24.09946,19.4105,36.7749,14.627685000000001
853,854,0.9999998999999999,17.080626000000002,1.0388722,-0.695,7790.64048910141,17.26604,17080,,16.662903,17.211666,1.4134197,,2.3666985,16.60493,,10.352085,-5.823207,887.1969,0.11,18.326686902736,-1.0,17.211666,24.121737,19.406641,36.779976,14.630603
854,855,0.9999998999999999,16.451710000000002,1.0389191999999998,-0.695,7806.459260702132,17.266592000000003,17100,,16.662672,17.211666,1.546109,,2.364262,16.465597,,10.350914999999999,-5.7787394999999995,888.27594,0.11,18.1748270216078,-1.0,17.211666,24.143729999999998,19.405243,36.791164,14.632776999999999
855,856,0.9999998999999999,13.989719000000001,1.0390188,-0.694,7824.587262392043,17.268457,17120,,16.662731,17.211666,1.5908731000000003,,2.3615355,16.713203,,10.349746000000001,-5.7388945,889.4001,0.11,18.43917231387329,-1.0,17.211666,24.165508,19.405179999999998,36.804527,14.632071
856,857,0.9999998999999999,15.061369000000001,1.0394125,-0.694,7843.0586211681375,17.275211,17140,,16.662775,17.211666,1.8559217000000001,,2.3585804,16.701069,,10.348578,-5.6988153,890.7765,0.11,18.4165128902235,-1.0,17.211666,24.186182000000002,19.410109,36.829975,14.632619
857,858,0.9999998999999999,17.220598000000003,1.0392237,-0.693,7860.363444328308,17.272129999999997,17160,,16.66274,17.211666,1.3611275,,2.355521,16.632517,,10.347412,-5.6562166,891.6539300000001,0.11,18.34649002792351,-1.0,17.211666,24.20736,19.405159,36.834003,14.635679000000001
858,859,0.9999998999999999,15.434366,1.038902,-0.693,7879.323997735976,17.266655,17180,,16.662561,17.211666,1.2441546,,2.3523085,16.508156,,10.346248,-5.6160125999999995,892.4168,0.11,18.223156663069478,-1.0,17.211666,24.227863,19.397879,36.834315999999994,14.636654
859,860,0.9999998999999999,17.135029,1.0382857,-0.692,7896.713615655898,17.256454,17200,,16.662520999999998,17.211666,0.9977138000000001,,2.3489325,16.628654,,10.345084,-5.5761876,892.9257,0.11,18.342278455522038,-1.0,17.211666,24.246660000000002,19.386026,36.82675,14.6396055
860,861,0.9999998999999999,12.225441,1.0386194,-0.692,7915.213960170746,17.261831,17220,,16.662363,17.211666,1.8236493000000003,,2.3454382000000003,16.526413,,10.343922000000001,-5.542098999999999,894.25134,0.11,18.244492991125835,-1.0,17.211666,24.266909,19.389626,36.85065,14.636841
861,862,0.9999998999999999,13.548785999999998,1.0384867,-0.692,7933.781133174896,17.259325,17240,,16.662088,17.211666,1.4288020000000001,,2.3418622000000004,16.424882999999998,,10.342761,-5.508246400000001,895.1755400000001,0.11,18.138376265558406,-1.0,17.211666,24.287994,19.385273,36.85671,14.635627
862,863,0.9999998999999999,17.190958,1.0387264,-0.691,7951.3640513420105,17.263332000000002,17260,,16.662035,17.211666,1.7540407,,2.3382046,16.616901000000002,,10.341600999999999,-5.4698067,896.4209,0.11,18.335675049582992,-1.0,17.211666,24.308464,19.38749,36.876903999999996,14.638632000000001
863,864,0.9999998999999999,18.750513,1.038474,-0.691,7968.817026138306,17.25903,17280,,16.661886,17.211666,1.3288008999999998,,2.3344857999999995,16.53345,,10.340444,-5.4300537,897.24146,0.11,18.245480386694094,-1.0,17.211666,24.328986999999998,19.381395,36.879523999999996,14.643436
864,865,0.9999998999999999,15.164439000000002,1.0379521,-0.691,7985.604423522949,17.250244,17300,,16.661713,17.211666,1.0944698,,2.3306997000000003,16.51137,,10.339286999999999,-5.394696,897.8285,0.11,18.224758509301317,-1.0,17.211666,24.348095,19.370943,36.87469,14.644082000000001
865,866,0.9999998999999999,15.677763,1.03853,-0.691,8002.9714291095725,17.260153,17320,,16.661798,17.211666,2.0456653,,2.3268576000000003,16.736233,,10.338132,-5.3584623,899.36694,0.11,18.461358629024215,-1.0,17.211666,24.366198,19.379276,36.910435,14.645317000000002
866,867,0.9999998999999999,18.661188,1.038377,-0.69,8020.345735311507,17.257483999999998,17340,,16.661642,17.211666,1.416318,,2.3229642000000004,16.526474,,10.336978,-5.3199883,900.2729,0.11,18.235976833082493,-1.0,17.211666,24.386782,19.37482,36.916428,14.649994
867,868,0.9999998999999999,15.98879,1.037417,-0.69,8039.40980052948,17.241514000000002,17360,,16.661552,17.211666,0.72128826,,2.3191104,16.584023000000002,,10.335825,-5.2875065999999995,900.4779699999999,0.11,18.297722767198323,-1.0,17.211666,24.40219,19.357513,36.901524,14.65158
868,869,0.9999998999999999,18.315784,1.0373658000000001,-0.69,8055.474235057831,17.240679999999998,17380,,16.661505,17.211666,1.5130238999999999,,2.3152432000000003,16.620262,,10.334673,-5.2519426,901.4708,0.11,18.328002708111374,-1.0,17.211666,24.423151,19.354862,36.910503000000006,14.655841
869,870,0.9999998999999999,16.094727,1.0375219999999998,-0.69,8072.608758687972,17.243319,17400,,16.66147,17.211666,1.6925746,,2.3112986,16.630717999999998,,10.333523,-5.2178535,902.6441,0.11,18.34872039679617,-1.0,17.211666,24.443482999999997,19.355743,36.927803000000004,14.657537
870,871,0.9999998999999999,19.755020000000002,1.0376318000000002,-0.689,8091.32545685768,17.245356,17420,,16.661535,17.211666,1.6496209,,2.3073301,16.719154,,10.332375,-5.1796417,903.7773,0.11,18.441201369900355,-1.0,17.211666,24.463816,19.356023999999998,36.94343,14.663431
871,872,0.9999998999999999,13.78159,1.0372705,-0.689,8109.166210174561,17.239096,17440,,16.661266,17.211666,1.2380153,,2.3032937,16.426804999999998,,10.331227,-5.148438,904.4999,0.11,18.13564632306479,-1.0,17.211666,24.483501,19.348066,36.94324,14.662463
872,873,0.9999998999999999,20.866562,1.0369468000000002,-0.689,8127.467477321625,17.233759,17460,,16.661236,17.211666,1.267779,,2.2991917,16.633904,,10.330081,-5.108657,905.2546,0.11,18.352600432354233,-1.0,17.211666,24.503094,19.341043,36.9445,14.669614000000001
873,874,0.9999998999999999,17.379017,1.0368805,-0.688,8147.003913640977,17.232616,17480,,16.661144,17.211666,1.4886236000000002,,2.297285,16.582272,,10.328936,-5.072039,906.2335,0.11,18.296969642603685,-1.0,17.211666,24.522894,19.3382,36.95459,14.672754000000001
874,875,0.9999998999999999,11.928941,1.0363850000000001,-0.688,8164.741806983948,17.224213,17500,,16.66093,17.211666,1.1123415,,2.2977364,16.472576,,10.327792,-5.043623999999999,906.8369,0.11,18.179733595084837,-1.0,17.211666,24.54166,19.328186,36.95092,14.66966
875,876,0.9999998999999999,17.979832000000002,1.0364484,-0.688,8181.217672109605,17.225185,17520,,16.66082,17.211666,1.6042558999999998,,2.2981307999999996,16.564848,,10.326651,-5.0079675,907.9288,0.11,18.277272375407158,-1.0,17.211666,24.561611,19.32745,36.96536,14.673479
876,877,0.9999998999999999,18.23706,1.0369884,-0.688,8198.687433242798,17.234207,17540,,16.660788,17.211666,2.0227234,,2.2982798,16.632215,,10.325509,-4.9723177000000005,909.43884,0.11,18.355807932974397,-1.0,17.211666,24.579302,19.334959,37.00019,14.677584
877,878,0.9999998999999999,18.31394,1.0369911,-0.687,8215.929481029509,17.234272,17560,,16.66074,17.211666,1.5536736999999998,,2.298578,16.619633,,10.324369,-4.9364934,910.4782,0.11,18.33021230290734,-1.0,17.211666,24.599163,19.333326,37.012570000000004,14.681767
878,879,0.9999998999999999,12.346697,1.0371363999999998,-0.687,8234.42283320427,17.23669,17580,,16.660683,17.211666,1.6776308999999998,,2.2987007999999998,16.610134,,10.323232,-4.907776,911.6429400000001,0.11,18.320830827129,-1.0,17.211666,24.618788000000002,19.334072,37.030376000000004,14.679151999999998
879,880,0.9999998999999999,8.921768,1.0376767,-0.687,8253.11532664299,17.245974,17600,,16.660778,17.211666,2.026738,,2.2985868,16.744826999999997,,10.322095,-4.8832603,913.1555,0.11,18.47041214925164,-1.0,17.211666,24.636312,19.341864,37.06543,14.672652
880,881,0.9999998999999999,15.806903,1.0377762,-0.687,8272.98621225357,17.247738000000002,17620,,16.66079,17.211666,1.6418002,,2.2983632000000003,16.671038,,10.320959,-4.851415,914.2808,0.11,18.391570701540058,-1.0,17.211666,24.656115,19.341944,37.081303000000005,14.673983999999999
881,882,0.9999998999999999,15.355817000000002,1.0375727,-0.686,8292.929794549942,17.24448,17640,,16.660818,17.211666,1.3734746,,2.298828,16.684696,,10.319824,-4.8185663,915.13916,0.11,18.40523668818631,-1.0,17.211666,24.67523,19.337065,37.08736,14.674798000000001
882,883,0.9999998999999999,16.501776,1.0377816999999998,-0.686,8311.245954990387,17.247917,17660,,16.660738000000002,17.211666,1.7318406000000002,,2.299025,16.591010999999998,,10.318691000000001,-4.7847624,916.3612,0.11,18.300656169466013,-1.0,17.211666,24.694128,19.3389,37.108467,14.676909
883,884,0.9999998999999999,17.364695,1.0374844,-0.686,8329.670793533325,17.243170000000003,17680,,16.660828,17.211666,1.2856035,,2.2994857000000004,16.738948999999998,,10.317559,-4.7496157,917.1361699999999,0.11,18.46260636816887,-1.0,17.211666,24.712692,19.332582000000002,37.11195,14.679993
884,885,0.9999998999999999,17.063608,1.0375893,-0.686,8346.19605588913,17.244997,17700,,16.660816,17.211666,1.6372206,,2.3000602999999997,16.651443,,10.316429,-4.7141212999999995,918.2665400000001,0.11,18.374448382147012,-1.0,17.211666,24.731228,19.332844,37.12984,14.682726999999998
885,886,0.9999998999999999,13.257178,1.03765,-0.685,8364.73436331749,17.245929999999998,17720,,16.660711,17.211666,1.5978948999999998,,2.3001876,16.568085,,10.3153,-4.6840444,919.3579,0.11,18.276592358743716,-1.0,17.211666,24.750126,19.332182,37.145584,14.68116
886,887,0.9999998999999999,18.397133,1.0382017,-0.685,8383.98206114769,17.255135,17740,,16.660671,17.211666,2.0368779,,2.3001568,16.62523,,10.314172,-4.6482844000000005,920.8849,0.11,18.339320770302344,-1.0,17.211666,24.766562,19.340002,37.182590000000005,14.685391000000001
887,888,0.9999998999999999,12.854516,1.0382700999999999,-0.685,8402.43212389946,17.256435,17760,,16.660713,17.211666,1.6104011999999999,,2.3003104,16.698044,,10.313044999999999,-4.618418,921.9839,0.11,18.422187636047408,-1.0,17.211666,24.785107,19.339743,37.19911,14.683372
888,889,0.9999998999999999,17.761152,1.038485,-0.684,8419.702513933182,17.26011,17780,,16.660711,17.211666,1.7376608,,2.3007009999999997,16.65992,,10.311919,-4.5822325,923.21326,0.11,18.377014932786892,-1.0,17.211666,24.802816,19.341929999999998,37.222115,14.686876000000002
889,890,0.9999998999999999,17.8692,1.0381117,-0.684,8437.233314752579,17.253935000000002,17800,,16.660667,17.211666,1.2100393999999999,,2.3016707999999997,16.621038000000002,,10.310794999999999,-4.544569999999999,923.9194,0.11,18.33770280430295,-1.0,17.211666,24.81934,19.33437,37.225784000000004,14.690496
890,891,0.9999998999999999,18.823421,1.0380188,-0.684,8455.200804948807,17.252396,17820,,16.660606,17.211666,1.4519502,,2.302391,16.606588000000002,,10.309672,-4.5061393,924.8747599999999,0.11,18.31925561113723,-1.0,17.211666,24.836682999999997,19.331377,37.238255,14.695176000000002
891,892,0.9999998999999999,16.959164,1.0385787,-0.683,8474.23216676712,17.261657999999997,17840,,16.660524,17.211666,2.0355689999999997,,2.3031201,16.586332000000002,,10.308551,-4.469233,926.41223,0.11,18.30918682352604,-1.0,17.211666,24.851192,19.339423999999998,37.27838,14.697756
892,893,0.9999998999999999,18.507479999999997,1.0389056,-0.683,8492.038640022278,17.267181,17860,,16.660513,17.211666,1.8278874,,2.3039856,16.651093,,10.30743,-4.430121,927.7427,0.11,18.36892322961645,-1.0,17.211666,24.86684,19.343641,37.308426000000004,14.702066
893,894,0.9999998999999999,14.168238,1.0378171,-0.683,8510.345889806747,17.24911,17880,,16.660456,17.211666,0.56425047,,2.3042536,16.609562,,10.306311,-4.3987207,927.8085,0.11,18.325972798393213,-1.0,17.211666,24.876155999999998,19.324791,37.2971,14.701512
894,895,0.9999998999999999,13.768791,1.0376551999999999,-0.682,8528.528021097183,17.246487,17900,,16.660439,17.211666,1.3957145,,2.3053615,16.643848000000002,,10.305193,-4.366725,928.7015,0.11,18.36745254953573,-1.0,17.211666,24.892939000000002,19.32077,37.307827,14.700510999999999
895,896,0.9999998999999999,9.202017999999999,1.0374752,-0.682,8546.37905573845,17.243648999999998,17920,,16.66049,17.211666,1.380566,,2.3136888,16.706451,,10.304076,-4.341148400000001,929.57776,0.11,18.423034126588558,-1.0,17.211666,24.910201999999998,19.316494,37.31715,14.694417000000001
896,897,0.9999998999999999,12.259936999999999,1.0372656999999998,-0.682,8564.345165252686,17.240126,17940,,16.6604,17.211666,1.3573501000000001,,2.3216523999999996,16.580194,,10.30296,-4.3125024000000005,930.42725,0.11,18.29090696237221,-1.0,17.211666,24.927431,19.311539,37.325435999999996,14.691744
897,898,0.9999998999999999,19.610937,1.0376947,-0.681,8583.854166984558,17.247213000000002,17960,,16.660322,17.211666,1.93098,,2.3294742000000004,16.589952,,10.3018465,-4.275411,931.8498,0.11,18.308334431746207,-1.0,17.211666,24.943089,19.317326,37.35904,14.697266
898,899,0.9999998999999999,15.0704365,1.0372125,-0.681,8601.534356594086,17.239298,17980,,16.660343,17.211666,1.1128837,,2.338969,16.679691000000002,,10.300734,-4.242543,932.454,0.11,18.392270661378358,-1.0,17.211666,24.958174,19.308159,37.360664,14.697721
899,900,0.9999998999999999,16.512463,1.0370792,-0.681,8619.052575111391,17.236984,18000,,16.660206,17.211666,1.4199183000000002,,2.3479924,16.537792,,10.299622,-4.208196599999999,933.37134,0.11,18.248161352912604,-1.0,17.211666,24.974623,19.304482999999998,37.37279,14.699779000000001
900,901,0.9999998999999999,14.363311999999999,1.03741,-0.68,8638.951590061188,17.242731,18020,,16.660282000000002,17.211666,1.8379647000000001,,2.358044,16.729097,,10.2985115,-4.175056,934.7065,0.11,18.44981568830707,-1.0,17.211666,24.989407,19.309006,37.404109999999996,14.699444
901,902,0.9999998999999999,14.668001,1.0370046,-0.68,8657.04134273529,17.236083999999998,18040,,16.6603,17.211666,1.1739316,,2.3658783,16.675701,,10.297402,-4.1440406,935.3782,0.11,18.39053914284165,-1.0,17.211666,25.00524,19.301052,37.407288,14.699450500000001
902,903,0.9999998999999999,14.687028,1.0376923,-0.68,8675.120010375977,17.247412,18060,,16.660198,17.211666,2.1666474,,2.3732922000000003,16.56739,,10.296294,-4.1126757000000005,937.0362,0.11,18.28889778092588,-1.0,17.211666,25.01801,19.311325,37.454468,14.699478
903,904,0.9999998999999999,12.344638,1.03758,-0.68,8692.876071691513,17.245455,18080,,16.660073999999998,17.211666,1.4472996,,2.3805417999999996,16.54864,,10.295187,-4.08451,937.97235,0.11,18.259094310910186,-1.0,17.211666,25.034746,19.307987,37.46682,14.696914000000001
904,905,0.9999998999999999,16.705359,1.0377432,-0.679,8709.028639316559,17.248322,18100,,16.660109,17.211666,1.6966407,,2.3883313999999998,16.690584,,10.294082000000001,-4.050839,939.15765,0.11,18.413078892500373,-1.0,17.211666,25.0507,19.309542,37.490276,14.699176000000001
905,906,0.9999998999999999,18.162815,1.0380028000000001,-0.679,8727.70814704895,17.252537,18120,,16.659994,17.211666,1.7819856,,2.3977752,16.557072,,10.292977,-4.014075,940.4306,0.11,18.277844091188477,-1.0,17.211666,25.065228,19.312561,37.519333,14.703041
906,907,0.9999998999999999,13.332298999999999,1.0379293,-0.679,8744.659676790237,17.251484,18140,,16.66005,17.211666,1.4762659,,2.4062045,16.70955,,10.291874,-3.9837267,941.4018599999999,0.11,18.430084827329875,-1.0,17.211666,25.080816,19.310228,37.534737,14.701571
907,908,0.9999998999999999,15.476888,1.0377465,-0.678,8762.02838587761,17.24849,18160,,16.660017,17.211666,1.3796341,,2.4154832,16.630014000000003,,10.290772,-3.9503071000000003,942.27386,0.11,18.352025868876453,-1.0,17.211666,25.095606,19.30602,37.547363,14.702466000000001
908,909,0.9999998999999999,17.242882,1.0377593,-0.678,8780.932190179825,17.248848000000002,18180,,16.66005,17.211666,1.5531701,,2.4253235,16.69069,,10.289671,-3.9142904,943.32324,0.11,18.406722110887564,-1.0,17.211666,25.109962,19.305201999999998,37.567688000000004,14.7053
909,910,0.9999998999999999,19.975628,1.0364003000000002,-0.677,8800.887474060059,17.22631,18200,,16.660067,17.211666,0.30257243,,2.4356139999999997,16.675869,,10.288572,-3.8766133999999997,943.1242699999999,0.11,18.401454638217942,-1.0,17.211666,25.11116,19.282567999999998,37.557972,14.711132999999998
910,911,0.9999998999999999,15.70161,1.0372405,-0.677,8820.916990756989,17.240704,18220,,16.660194,17.211666,2.2987423,,2.4472091000000002,16.776903,,10.287474000000001,-3.8401792,944.92615,0.11,18.51251243871855,-1.0,17.211666,25.11836,19.296371,37.618942,14.712257999999999
911,912,0.9999998999999999,13.994109,1.03709,-0.677,8839.85400557518,17.238329,18240,,16.660220000000002,17.211666,1.3959367,,2.4573720000000003,16.682814,,10.286377,-3.8074138,945.82605,0.11,18.40591997842511,-1.0,17.211666,25.131756,19.2929,37.634696999999996,14.7115135
912,913,0.9999998999999999,18.589148,1.0371757,-0.676,8858.779582262041,17.239729999999998,18260,,16.660142999999998,17.211666,1.6167828000000002,,2.4679286,16.59147,,10.28528,-3.7690382000000007,946.9414,0.11,18.30341726713733,-1.0,17.211666,25.144594,19.293253,37.65984,14.715801
913,914,0.9999998999999999,9.400257,1.0376184000000002,-0.676,8875.716382265091,17.247010999999997,18280,,16.660042,17.211666,1.9404186999999997,,2.4800127,16.56631,,10.284186,-3.7390456,948.38324,0.11,18.292470753701945,-1.0,17.211666,25.154491,19.299726,37.702343,14.710026000000001
914,915,0.9999998999999999,21.468092000000002,1.0377007,-0.675,8894.161635875702,17.248457000000002,18300,,16.660027,17.211666,1.6064116000000002,,2.491589,16.645739000000003,,10.2830925,-3.696448,949.4961,0.11,18.361089081824804,-1.0,17.211666,25.165976,19.300235999999998,37.72936,14.717452
915,916,0.9999998999999999,11.617144,1.0372598,-0.675,8910.90318608284,17.24098,18320,,16.659824,17.211666,1.1323717,,2.5015926,16.474554,,10.282001,-3.6663997000000004,950.13,0.11,18.180182104710077,-1.0,17.211666,25.177176,19.291845000000002,37.73775,14.7141075
916,917,0.9999998999999999,15.686859,1.0373878,-0.675,8929.612089633942,17.24329,18340,,16.659876,17.211666,1.6597581000000001,,2.5103235,16.706778,,10.280909,-3.6326165,951.2846,0.11,18.430271218419694,-1.0,17.211666,25.189968,19.293114000000003,37.764423,14.715207999999999
917,918,0.9999998999999999,14.586397,1.03714,-0.674,8948.783194541931,17.239172,18360,,16.659817,17.211666,1.322094,,2.5169262999999997,16.605349,,10.2798195,-3.6022403,952.0945,0.11,18.324477961227032,-1.0,17.211666,25.204076999999998,19.28785,37.775417,14.715110000000001
918,919,0.9999998999999999,18.206757,1.0374371999999998,-0.674,8967.231062173843,17.244055,18380,,16.659729000000002,17.211666,1.8289509999999998,,2.522955,16.580467000000002,,10.27873,-3.5681207,953.4048,0.11,18.29947626947691,-1.0,17.211666,25.217756,19.29162,37.806885,14.718948999999999
919,920,0.9999998999999999,20.555006,1.037627,-0.674,8985.8016872406,17.247263,18400,,16.659706,17.211666,1.7328913000000001,,2.5284996,16.63864,,10.277643,-3.5319862,954.6168,0.11,18.360186744532694,-1.0,17.211666,25.23216,19.29366,37.833335999999996,14.725332
920,921,0.9999998999999999,16.466501,1.0374967,-0.673,9002.842959165573,17.245275,18420,,16.659775,17.211666,1.4400246,,2.5330136000000003,16.72397,,10.276556,-3.5014632000000003,955.5344,0.11,18.450692289018107,-1.0,17.211666,25.247671,19.290415,37.84644,14.727264000000002
921,922,0.9999998999999999,16.24781,1.0372382,-0.673,9021.04220342636,17.241013,18440,,16.659748,17.211666,1.3236179,,2.5371490000000003,16.633059,,10.275472,-3.4716108,956.3336,0.11,18.349859497623612,-1.0,17.211666,25.263088,19.284904,37.854977000000005,14.728954000000002
922,923,0.9999998999999999,12.352523,1.0373069,-0.673,9040.188199996948,17.242157000000002,18460,,16.659695000000003,17.211666,1.6256046999999998,,2.5411825,16.6121,,10.274386999999999,-3.445898,957.4343,0.11,18.325605707395283,-1.0,17.211666,25.278624,19.284792000000003,37.875256,14.726419
