,TimestepsSoFar,TimeElapsed,target_sum_log_mean,IWLastEpisode,IWMin,URet,ReturnMin,LQGmu01,LQGsigma,IWNorm2,IWMean,Bound,IWFirstEpisode,ReturnMean,DenMISELogLast,ReturnMax,IWMax,MISE,ReturnAbsMax,SqrtESSClassic,DenMISELogFirst,ReturnStepMax,LQGmu1,ReturnLastEpisode,Iteration,DenMISEMeanLog,IWNorm1
885,17720,19856.94002079964,-693.29047,1.8240180000000001,,9.35310052217698,,0.197,0.11,40.120552,0.9982684000000001,10.858606,,11.527472,16.914366,17.24839,1.8285848000000002,8.511376,17.24839,22.045206,9.126283,0.9999985999999998,0.964,8.5153675,886,13.784779,884.4658
886,17740,19900.089883804318,-692.49506,1.8229676,,9.343005774744931,,0.197,0.11,40.12493,0.99827725,10.856228999999999,,11.524065,11.56,17.24839,1.8268783,8.51141,17.24839,22.067873000000002,9.125154499999999,0.9999985999999998,0.964,8.505469999999999,887,13.782269,885.4719
887,17760,19938.036492586136,-691.7014,1.8211484,,9.344271809114145,,0.197,0.11,40.129333,0.99828595,10.853867,,11.520672,11.697269,17.24839,1.8251786,8.511452,17.24839,22.09052,9.124028,0.9999985999999998,0.964,8.510576,888,13.779917000000001,886.4779
888,17780,19978.029304504398,-690.91016,1.8178723,,9.35745367959706,,0.197,0.11,40.133697999999995,0.9982926999999999,10.851517,,11.517296,11.129567,17.24839,1.8234859,8.5114975,17.24839,22.113142,9.122902999999999,0.9999985999999998,0.964,8.519976,889,13.776936,887.4822
889,17800,20019.9452791214,-690.1251,1.8192848999999998,,9.322476584607104,,0.197,0.11,40.138233,0.99830294,10.849136,,11.513891000000001,7.15658,17.24839,1.8218014999999999,8.511507,17.24839,22.135744,9.1217785,0.9999985999999998,0.964,8.48715,890,13.769492000000001,888.4896
890,17820,20051.59169960022,-689.33826,1.8185486000000002,,9.30728575894572,,0.197,0.11,40.14284,0.99831414,10.846747,,11.510483,10.421678,17.24839,1.8201221999999997,8.511499,17.24839,22.15832,9.120655000000001,0.9999985999999998,0.964,8.476074,891,13.765732999999999,889.4979
891,17840,20087.58262348175,-688.5577400000001,1.8145554,,9.339304118150821,,0.197,0.11,40.147377,0.9983228000000001,10.844406,,11.507114,6.2660246,17.24839,1.8184497,8.511533,17.24839,22.180874,9.119534,0.9999985999999998,0.964,8.505801,892,13.757323000000001,890.5039
892,17860,20123.778269290924,-687.7711,1.8068917000000002,,9.382065675886652,,0.197,0.11,40.15167,0.99832445,10.842089,,11.503795,13.301279000000001,17.24839,1.8167856,8.511582,17.24839,22.203403,9.118413,0.9999985999999998,0.964,8.542922,893,13.756808,891.5037
893,17880,20162.698353767395,-686.98193,1.8064162,,9.38009758098706,,0.197,0.11,40.156044,0.99832755,10.839781,,11.500478999999999,17.171251,17.24839,1.8151264999999999,8.511635,17.24839,22.225916,9.117294000000001,0.9999985999999998,0.964,8.538976,894,13.760627,892.5048
894,17900,20208.468531370163,-686.1937,1.8038545,,9.384664843469814,,0.197,0.11,40.16041,0.99832946,10.837487,,11.497178,17.921528,17.24839,1.8134758000000002,8.511694,17.24839,22.2484,9.116176,0.9999985999999998,0.964,8.546831,895,13.765274,893.5049
895,17920,20252.372978687286,-685.4096,1.8019288,,9.384330784872931,,0.197,0.11,40.1648,0.9983310999999999,10.835194,,11.493883,15.761773999999999,17.24839,1.8118302,8.511746,17.24839,22.270863000000002,9.115059,0.9999985999999998,0.964,8.545135499999999,896,13.7675,894.5047
896,17940,20292.58857584,-684.6243,1.7930765,,9.407592207976894,,0.197,0.11,40.168896000000004,0.99832475,10.832884,,11.490622,18.399275,17.24839,1.8101912,8.511776,17.24839,22.293303,9.113944,0.9999985999999998,0.964,8.567492,897,13.77266,895.4973
897,17960,20332.908767700195,-683.8451,1.8042192,,9.350675801352034,,0.197,0.11,40.173590000000004,0.9983325999999999,10.830594999999999,,11.487307000000001,14.574112,17.24839,1.8085605,8.511818,17.24839,22.315722,9.112829,0.9999985999999998,0.964,8.514087,898,13.773551000000001,896.5027
898,17980,20370.855330467224,-683.0719,1.7968802,,9.381350688436033,,0.197,0.11,40.178062,0.99833393,10.828319,,11.484033,10.622869,17.24839,1.8069346999999998,8.511867,17.24839,22.338116,9.111716,0.9999985999999998,0.964,8.5442505,899,13.770044,897.5022
899,18000,20413.13946032524,-682.294,1.8022381,,9.338644698760012,,0.197,0.11,40.182877000000005,0.998343,10.826029,,11.480719,16.443405,17.24839,1.8053156000000004,8.511894,17.24839,22.360487,9.110605,0.9999985999999998,0.964,8.5012455,900,13.773012,898.5086699999999
900,18020,20456.807158708565,-681.5201400000001,1.7990493000000003,,9.353763717649782,,0.197,0.11,40.18765,0.9983502000000001,10.823766,,11.477431,14.413331,17.24839,1.8037031000000003,8.511942,17.24839,22.382835,9.109494,0.9999985999999998,0.964,8.518880000000001,901,13.773719,899.51355
901,18040,20495.876135349274,-680.7452,1.7989582999999998,,9.339977626894246,,0.197,0.11,40.192516,0.9983591,10.821492999999998,,11.474133,16.90571,17.24839,1.8020971999999997,8.511973,17.24839,22.405163,9.108385,0.9999985999999998,0.964,8.503255000000001,902,13.777189000000002,900.5199
902,18060,20534.114614725117,-679.9741,1.7952666000000002,,9.35897745651197,,0.197,0.11,40.19732,0.9983656999999999,10.819239,,11.470861,14.868985999999998,17.24839,1.8004997,8.512016000000001,17.24839,22.427471,9.107277,0.9999985999999998,0.964,8.519214,903,13.778398000000001,901.5242300000001
903,18080,20572.056293725967,-679.2015,1.795407,,9.345244838369013,,0.197,0.11,40.20223,0.99837404,10.816987,,11.467586,17.94471,17.24839,1.7989051,8.512054,17.24839,22.449755,9.106171,0.9999985999999998,0.964,8.509269999999999,904,13.783002,902.53015
904,18100,20607.933677434918,-678.4350599999999,1.7907404999999998,,9.367673903837304,,0.197,0.11,40.207027000000004,0.9983791,10.8147545,,11.46434,13.797616,17.24839,1.7973188999999998,8.512105,17.24839,22.47202,9.105064,0.9999985999999998,0.964,8.529873,905,13.783017000000001,903.5331
905,18120,20646.07909321785,-677.6717,1.7893765,,9.365464243115154,,0.197,0.11,40.211864,0.9983841,10.812521,,11.461097,12.59628,17.24839,1.7957393,8.512149,17.24839,22.494257,9.10396,0.9999985999999998,0.964,8.526703,906,13.781703,904.5360000000001
906,18140,20685.240339517597,-676.9052,1.7915416000000002,,9.333390422672386,,0.197,0.11,40.216896000000006,0.99839324,10.810278,,11.457831,17.005419,17.24839,1.7941644,8.512175,17.24839,22.516474,9.102858,0.9999985999999998,0.964,8.49897,907,13.785257000000001,905.54266
907,18160,20720.39838886261,-676.1399,1.7780066000000003,,9.40188462880135,,0.197,0.11,40.221424,0.9983892,10.808048,,11.454641,17.366894,17.24839,1.7925961,8.512209,17.24839,22.53867,9.101755,0.9999985999999998,0.964,8.561074000000001,908,13.7892,906.53735
908,18180,20758.796037197117,-675.3762,1.7896564,,9.30937329016724,,0.197,0.11,40.226566,0.99839973,10.805784,,11.451365,17.444397,17.24839,1.7910342000000001,8.512201,17.24839,22.560845999999998,9.100655,0.9999985999999998,0.964,8.476778999999999,909,13.793220499999999,907.54535
909,18200,20792.042632341385,-674.6183,1.7784339,,9.388659929456711,,0.197,0.11,40.23131,0.9983994,10.803574000000001,,11.4481735,13.786679999999999,17.24839,1.7894789,8.51224,17.24839,22.582994,9.099555,0.9999985999999998,0.964,8.546945,910,13.793209,908.54346
910,18220,20836.953328371048,-673.8656599999999,1.7775098999999999,,9.38397280101938,,0.197,0.11,40.23611,0.9984,10.801364,,11.444983,10.496161,17.24839,1.78793,8.512274,17.24839,22.605125,9.098456,0.9999985999999998,0.964,8.540358,911,13.789588,909.5423599999999
911,18240,20877.617424726486,-673.10455,1.7701494999999998,,9.408138105758864,,0.197,0.11,40.24068,0.99839395,10.799153,,11.441824,19.625679,17.24839,1.7863858,8.5123,17.24839,22.627234,9.09736,0.9999985999999998,0.964,8.565448,912,13.795985,910.5353
912,18260,20915.42397594452,-672.3526,1.7832589,,9.311529938409562,,0.197,0.11,40.245926000000004,0.99840397,10.796917,,11.43858,12.870325999999999,17.24839,1.7848498,8.512294,17.24839,22.64932,9.096264,0.9999985999999998,0.964,8.478795,913,13.794967999999999,911.54285
913,18280,20950.758713245392,-671.5984,1.7761457999999999,,9.374044839963835,,0.197,0.11,40.250954,0.998408,10.794742999999999,,11.435402,16.423136,17.24839,1.7833185,8.512342,17.24839,22.671387,9.095169,0.9999985999999998,0.964,8.533866999999999,914,13.797841,912.5449
914,18300,20989.81757831573,-670.8446,1.7761898,,9.365117765990302,,0.197,0.11,40.256073,0.99841356,10.792571,,11.4322195,17.550758,17.24839,1.7817918999999998,8.512388,17.24839,22.69343,9.094076,0.9999985999999998,0.964,8.524847,915,13.801941000000001,913.5484
915,18320,21027.982953071598,-670.09265,1.7627473000000002,,9.409793162421355,,0.197,0.11,40.260696,0.99840593,10.7903805,,11.429093,17.380670000000002,17.24839,1.7802734,8.512408,17.24839,22.71545,9.092983,0.9999985999999998,0.964,8.569085000000001,916,13.805845000000001,914.53986
916,18340,21068.25791478157,-669.34515,1.7758933999999997,,9.336328755139586,,0.197,0.11,40.265995000000004,0.99841464,10.788199,,11.4259,14.7640085,17.24839,1.7787596,8.512431,17.24839,22.737453,9.091892,0.9999985999999998,0.964,8.500539999999999,917,13.806889000000002,915.5462
917,18360,21111.088699102398,-668.5953400000001,1.7674674,,9.388304390988527,,0.197,0.11,40.27101,0.99841547,10.786055000000001,,11.422768,18.483902,17.24839,1.7772522000000002,8.512485,17.24839,22.759434,9.090802,0.9999985999999998,0.964,8.549496000000001,918,13.811981,916.5454
918,18380,21151.48232626915,-667.8471,1.763514,,9.397061390340848,,0.197,0.11,40.275948,0.99841374,10.783907000000001,,11.419648,18.3684,17.24839,1.7757493999999998,8.512528,17.24839,22.781395,9.089713,0.9999985999999998,0.964,8.556424,919,13.816937,917.54224
919,18400,21190.680227041245,-667.10156,1.7445616999999998,,9.430180814487926,,0.197,0.11,40.28015,0.99839294,10.781657000000001,,11.416568,17.528013,17.24839,1.7742529999999999,8.512464,17.24839,22.803328,9.088626,0.9999985999999998,0.964,8.585432,920,13.82097,918.5215
920,18420,21232.079743862152,-666.35645,1.7681282999999999,,9.358940420223863,,0.197,0.11,40.28548,0.99839944,10.779527999999999,,11.4134245,18.560593,17.24839,1.772763,8.512512,17.24839,22.825243,9.087539999999999,0.9999985999999998,0.964,8.521917,921,13.826112,919.5259
921,18440,21271.246002435684,-665.62134,1.7527915,,9.407496635335919,,0.197,0.11,40.29023,0.9983909,10.777353999999999,,11.410335,10.851275,17.24839,1.7712792000000002,8.512511,17.24839,22.847137,9.086454,0.9999985999999998,0.964,8.564726,922,13.822883,920.5164
922,18460,21308.29997086525,-664.8810000000001,1.7644123999999999,,9.364232609833534,,0.197,0.11,40.295574,0.99839664,10.775238,,11.407210000000001,17.263154999999998,17.24839,1.7698001,8.512561999999999,17.24839,22.869015,9.08537,0.9999985999999998,0.964,8.5266,923,13.826607999999998,921.5201
923,18480,21348.082624435425,-664.1489,1.7650956999999998,,9.339048936141225,,0.197,0.11,40.30104,0.9984046,10.773096,,11.404064,10.922813,17.24839,1.7683272,8.512580999999999,17.24839,22.89087,9.084288,0.9999985999999998,0.964,8.500748,924,13.823464000000001,922.5259
924,18500,21385.004450559616,-663.4155,1.7648466,,9.32246937653398,,0.197,0.11,40.30659,0.99841386,10.770945,,11.400910000000001,13.625788,17.24839,1.7668589,8.512583,17.24839,22.9127,9.083206,0.9999985999999998,0.964,8.485649,925,13.823248999999999,923.5328400000001
925,18520,21422.572296142574,-662.67883,1.7543083,,9.393843913198754,,0.197,0.11,40.31176,0.9984132,10.768844999999999,,11.397836999999999,18.1609,17.24839,1.765397,8.51263,17.24839,22.934515,9.082125999999999,0.9999985999999998,0.964,8.554219,926,13.827931,924.5306400000001
926,18540,21465.88539171219,-661.9499,1.7569134999999998,,9.371689225003962,,0.197,0.11,40.317135,0.99841684,10.766743,,11.394743,12.514399000000001,17.24839,1.7639413000000002,8.5126705,17.24839,22.956305,9.081046,0.9999985999999998,0.964,8.530935000000001,927,13.82651,925.5324
927,18560,21509.861521005634,-661.2173,1.7472823,,9.405627484106477,,0.197,0.11,40.322179999999996,0.9984118000000001,10.764632,,11.391689999999999,17.375282000000002,17.24839,1.7624900000000001,8.512694999999999,17.24839,22.978075,9.0799675,0.9999985999999998,0.964,8.561836999999999,928,13.830333,926.5261
928,18580,21552.247682809833,-660.4853,1.7541611000000001,,9.375512380288454,,0.197,0.11,40.327614000000004,0.9984156,10.762551,,11.388614,18.276289000000002,17.24839,1.7610435000000002,8.512744,17.24839,22.999825,9.078891,0.9999985999999998,0.964,8.534391000000001,929,13.835116000000001,927.5281
929,18600,21594.20566701889,-659.7585,1.7425363,,9.408331839853123,,0.197,0.11,40.33263,0.9984084000000001,10.760439,,11.385578,14.878429,17.24839,1.7596048,8.512755,17.24839,23.021553,9.077815,0.9999985999999998,0.964,8.565439999999999,930,13.836235,928.5198
930,18620,21633.630732297894,-659.03546,1.7511976000000002,,9.372094279752732,,0.197,0.11,40.338108,0.9984122,10.758367999999999,,11.382516,12.80333,17.24839,1.7581688999999998,8.512801,17.24839,23.043266,9.07674,0.9999985999999998,0.964,8.533696,931,13.835123000000001,929.5217
931,18640,21681.20926141739,-658.31244,1.7461746,,9.389646074101977,,0.197,0.11,40.343456,0.99841195,10.756302,,11.379479,14.2576065,17.24839,1.7567409,8.512848,17.24839,23.064954999999998,9.075667,0.9999985999999998,0.964,8.552456,932,13.835576999999999,930.51996
932,18660,21721.402709007263,-657.58765,1.7492330000000003,,9.370252010560051,,0.197,0.11,40.349022,0.9984165999999999,10.754247,,11.376427,17.348413,17.24839,1.7553173999999998,8.512898,17.24839,23.086624,9.0745945,0.9999985999999998,0.964,8.531460000000001,933,13.839336999999999,931.5227
933,18680,21761.466095209118,-656.8668,1.7484541,,9.364198687785311,,0.197,0.11,40.354645,0.99842185,10.7521925,,11.373375,15.108096,17.24839,1.7538985,8.512943,17.24839,23.108269,9.0735235,0.9999985999999998,0.964,8.52672,934,13.840697,932.5260000000001
934,18700,21801.21215748787,-656.1419999999999,1.740072,,9.400684311813503,,0.197,0.11,40.359984999999995,0.99841946,10.750139,,11.370365,20.268701999999998,17.24839,1.7524856,8.512983,17.24839,23.129894,9.0724535,0.9999985999999998,0.964,8.558363,935,13.847567000000002,933.5222
935,18720,21844.763782501217,-655.43335,1.7389290000000002,,9.3897004133521,,0.197,0.11,40.365364,0.9984175,10.7480755,,11.367351,6.672836,17.24839,1.7510773000000002,8.513008000000001,17.24839,23.151502999999998,9.071384,0.9999985999999998,0.964,8.548685,936,13.839901000000001,934.5188
936,18740,21893.850591659542,-654.72156,1.7455984,,9.349724769759325,,0.197,0.11,40.371113,0.9984242,10.746019,,11.364301,10.907337,17.24839,1.7496752,8.513034,17.24839,23.17309,9.070316,0.9999985999999998,0.964,8.510334,937,13.836767000000002,935.52344
937,18760,21933.455841302868,-654.0033599999999,1.7457067,,9.337066648110424,,0.197,0.11,40.376953,0.9984323,10.743967,,11.361249,18.425179999999997,17.24839,1.7482773999999999,8.513058000000001,17.24839,23.194654,9.06925,0.9999985999999998,0.964,8.500941000000001,938,13.841659,936.5295
938,18780,21977.02204442024,-653.289,1.7429153000000002,,9.352970175218084,,0.197,0.11,40.38275,0.99843895,10.741934,,11.358217999999999,16.201788,17.24839,1.7468858,8.513095,17.24839,23.216204,9.068184,0.9999985999999998,0.964,8.516099,939,13.844168,937.5342
939,18800,22021.22168064117,-652.58057,1.7351735000000001,,9.387910881167087,,0.197,0.11,40.388298,0.99843884,10.739897000000001,,11.355224,12.081301,17.24839,1.7454985,8.5131235,17.24839,23.237734,9.06712,0.9999985999999998,0.964,8.543182,940,13.842293,938.5325300000001
940,18820,22060.423605442047,-651.869,1.7375448,,9.373433825970737,,0.197,0.11,40.394034999999995,0.99844253,10.737881,,11.352224,16.407995,17.24839,1.7441175,8.513166,17.24839,23.259237,9.066056,0.9999985999999998,0.964,8.531803,941,13.845016500000002,939.5344
941,18840,22107.117508649822,-651.1562,1.7361335999999998,,9.375917881637461,,0.197,0.11,40.399788,0.9984463,10.73588,,11.3492365,19.143261,17.24839,1.7427408,8.513219,17.24839,23.280725,9.064995,0.9999985999999998,0.964,8.537369,942,13.85064,940.5364
942,18860,22145.605826377872,-650.44525,1.7375813000000002,,9.353271136127457,,0.197,0.11,40.405685,0.99845296,10.733869,,11.346230499999999,18.63178,17.24839,1.7413685,8.513255000000001,17.24839,23.302195,9.063933,0.9999985999999998,0.964,8.515162,943,13.855706,941.54114
943,18880,22186.9732811451,-649.74194,1.7087023000000001,,9.431089991011037,,0.197,0.11,40.410435,0.9984305,10.731738,,11.343303,12.9742155,17.24839,1.7400023,8.513166,17.24839,23.323639,9.062874,0.9999985999999998,0.964,8.583018,944,13.854772,942.5184
944,18900,22228.850991725918,-649.03534,1.7364183999999998,,9.331172438293962,,0.197,0.11,40.416447,0.9984386999999999,10.729719000000001,,11.340292,17.510662,17.24839,1.7386403999999998,8.513183999999999,17.24839,23.345066,9.061814,0.9999985999999998,0.964,8.497692,945,13.858637,943.5246
945,18920,22269.464132547382,-648.3302,1.7308698,,9.373908958512443,,0.197,0.11,40.422302,0.99844265,10.7277355,,11.337326,17.446928,17.24839,1.7372846999999998,8.513231,17.24839,23.366476000000002,9.060758,0.9999985999999998,0.964,8.534636500000001,946,13.862429,944.52673
946,18940,22310.291290044785,-647.6258,1.7314706999999998,,9.359989765066732,,0.197,0.11,40.428265,0.99844855,10.725758,,11.334355,18.133186,17.24839,1.7359331999999998,8.513278,17.24839,23.387864999999998,9.059700999999999,0.9999985999999998,0.964,8.524101,947,13.866938000000001,945.53076
947,18960,22352.78611850738,-646.9269400000001,1.7299918,,9.358412931229967,,0.197,0.11,40.434242,0.99845415,10.723772,,11.331385000000001,14.374908,17.24839,1.7345861,8.513311,17.24839,23.409231,9.058645,0.9999985999999998,0.964,8.518444,948,13.86747,946.53455
948,18980,22389.65930771828,-646.2273,1.7303449,,9.341671425050636,,0.197,0.11,40.440315000000005,0.99846166,10.721782000000001,,11.328407,16.47802,17.24839,1.7332435000000002,8.513336,17.24839,23.430582,9.0575905,0.9999985999999998,0.964,8.505498,949,13.870219,947.5401
949,19000,22429.50232553482,-645.5278,1.727812,,9.356620444724996,,0.197,0.11,40.446358000000004,0.9984678,10.719819000000001,,11.325453999999999,17.741507000000002,17.24839,1.7319067,8.513382,17.24839,23.451912,9.056538,0.9999985999999998,0.964,8.522407000000001,950,13.874292,948.54443
950,19020,22470.37186121941,-644.83374,1.7258161,,9.359705870731993,,0.197,0.11,40.45239,0.99847317,10.717856,,11.322508000000001,13.953239000000002,17.24839,1.730576,8.513423,17.24839,23.473225,9.055486,0.9999985999999998,0.964,8.523753,951,13.8743725,949.548
951,19040,22508.120952129364,-644.1448,1.6973869,,9.43065918401202,,0.197,0.11,40.4573,0.9984501,10.715767,,11.319633,10.543277999999999,17.24839,1.7292478999999998,8.51333,17.24839,23.494513,9.054435,0.9999985999999998,0.964,8.585281,952,13.8708725,950.5245
952,19060,22546.466015338898,-643.4533700000001,1.7099575,,9.41210350676764,,0.197,0.11,40.46282,0.9984415999999999,10.713782,,11.316749,14.2395,17.24839,1.7279258000000002,8.513338000000001,17.24839,23.515783,9.053385,0.9999985999999998,0.964,8.570513,953,13.871259,951.5148300000001
