,Iteration,DenMISEMeanLog,IWMax,ReturnMax,URet,Bound,ReturnAbsMax,DenMISELogFirst,IWMean,target_sum_log_mean,TimestepsSoFar,ReturnMean,IWNorm2,LQGsigma,SqrtESSClassic,ReturnLastEpisode,MISE,ReturnStepMax,IWMin,IWFirstEpisode,TimeElapsed,ReturnMin,IWLastEpisode,IWNorm1,DenMISELogLast,LQGmu01,LQGmu1
93,94,15.143207,1.0107539,15.644507999999998,9.350817821470956,8.603966999999999,15.644507999999998,12.558722,0.98924726,2.7638062999999997,1880,8.6089,9.6948,0.11,9.591661,8.512880000000001,8.44004,0.99262077,,,54.53298425674439,,1.0107539,92.98924,16.452513,0.28,0.994
94,95,15.134732000000001,1.0106401,15.644507999999998,9.310123791594226,8.603468,15.644507999999998,12.54814,0.9893617,2.8858664000000003,1900,8.607503,9.746243,0.11,9.643651,8.476192,8.440425,0.99262077,,,56.11509323120117,,1.0106391,93.989365,14.348946,0.28,0.994
95,96,15.182922,1.0105283,15.644507999999998,9.368033199375569,8.603538499999999,15.644507999999998,12.537668,0.9894738000000001,3.0618677000000005,1920,8.606693,9.797417,0.11,9.69536,8.529775,8.441365,0.99262077,,,57.14305543899536,,1.0105264,94.98949,19.771445999999997,0.28,0.994
96,97,15.148992000000002,1.0104184,15.644507999999998,9.362796600902547,8.603511,15.644507999999998,12.527306,0.98958325,3.1531130000000003,1940,8.605808,9.848325,0.11,9.746792999999998,8.520796,8.442193,0.99262077,,,58.2803864479065,,1.0104175,95.98958,11.902299000000001,0.28,0.994
97,98,15.146003,1.0103105,15.644507999999998,9.370145560541506,8.603549000000001,15.644507999999998,12.517049,0.98969066,3.2727408,1960,8.60501,9.89897,0.11,9.797957,8.527559,8.443073,0.99262077,,,59.3409652709961,,1.0103096,96.989685,14.866427999999999,0.28,0.994
98,99,15.135776500000002,1.0102055,15.644507999999998,9.400242087529193,8.603902,15.644507999999998,12.506897,0.98979574,3.3826547,1980,8.604547,9.949357000000001,0.11,9.848855,8.559096,8.444256,0.99262077,,,60.11442637443543,,1.0102046,97.98978000000001,14.1440735,0.28,0.994
99,100,15.128469,1.0101023999999998,15.644507999999998,9.352713189467737,8.6038,15.644507999999998,12.496846000000001,0.989899,3.4930816,2000,8.603649,9.999491,0.11,9.899494,8.51481,8.44497,0.99262077,,,61.13404369354248,,1.0100995000000002,98.9899,14.415295,0.28,0.994
100,101,15.139697,1.0100023,15.644507999999998,9.390926482925936,8.604052000000001,15.644507999999998,12.486896,0.9899998999999999,3.619708,2020,8.603124000000001,10.049373,0.11,9.949874000000001,8.550599,8.446026,0.99262077,,,61.963340044021606,,1.0100003,99.98999,16.272377,0.28,0.994
101,102,15.069243,1.0099021000000001,15.644507999999998,9.366255155500463,8.604082,15.644507999999998,12.477044,0.990099,3.6623912000000005,2040,8.602397999999999,10.09901,0.11,9.999999,8.529152999999999,8.446849,0.99262077,,,63.35974478721619,,1.009901,100.9901,7.963518,0.28,0.994
102,103,15.020449,1.0098058,15.644507999999998,9.350647920389964,8.603952,15.644507999999998,12.467286999999999,0.99019617,3.7245333,2060,8.601532,10.148405,0.11,10.049875,8.513143,8.447499,0.99262077,,,64.1636118888855,,1.0098048000000002,101.990204,10.053243,0.28,0.994
103,104,15.048514,1.0097104,15.644507999999998,9.378274121934396,8.604091,15.644507999999998,12.457625,0.9902912,3.8614006,2080,8.60095,10.197558,0.11,10.0995035,8.541065,8.448406,0.99262077,,,64.86286520957947,,1.0097075999999998,102.99028,17.949146,0.28,0.994
104,105,15.0099125,1.009617,15.644507999999998,9.388857035018225,8.6043,15.644507999999998,12.448056,0.9903846,3.9295251,2100,8.600455,10.246476,0.11,10.148892,8.548971,8.449373,0.99262077,,,66.48615574836731,,1.009616,103.99038,11.004872,0.28,0.994
105,106,15.062683999999999,1.0095254999999999,15.644507999999998,9.407438359765207,8.604664,15.644507999999998,12.438578,0.99047595,4.0870093999999995,2120,8.600131,10.295163,0.11,10.198036,8.566084,8.450484,0.99262077,,,67.82435369491577,,1.0095227,104.99045,20.613363,0.28,0.994
106,107,15.121263500000001,1.009436,15.644507999999998,9.354129920164926,8.6045475,15.644507999999998,12.429188,0.99056596,4.248344,2140,8.599344,10.343619,0.11,10.24695,8.515991,8.451103,0.99262077,,,68.21879410743713,,1.0094341,105.990555,21.340398999999998,0.28,0.994
107,108,15.129673,1.0093474,15.644507999999998,9.34505963339159,8.604365,15.644507999999998,12.419886,0.9906543999999999,4.357600700000001,2160,8.598510000000001,10.391852,0.11,10.295631,8.509203999999999,8.451647,0.99262077,,,69.27731251716614,,1.0093474,106.99068,16.038797,0.28,0.994
108,109,15.141870999999998,1.0092609000000001,15.644507999999998,9.34730639580018,8.604214,15.644507999999998,12.410668,0.9907408999999999,4.4687953,2180,8.597721,10.439858000000001,0.11,10.344083,8.512564,8.452210000000001,0.99262077,,,70.54499673843385,,1.0092589,107.99076000000001,16.468618,0.28,0.994
109,110,15.077048000000001,1.0091761000000001,15.644507999999998,9.359385870534616,8.604092999999999,15.644507999999998,12.401536,0.9908258,4.5011683,2200,8.596978,10.487648,0.11,10.392305,8.515995,8.452795,0.99262077,,,71.56291556358337,,1.0091733,108.99083999999999,8.020663,0.28,0.994
110,111,15.055506,1.0090934,15.644507999999998,9.359664518743024,8.604042,15.644507999999998,12.392487,0.9909089,4.575067,2220,8.596319,10.535217,0.11,10.440306,8.523817999999999,8.453439999999999,0.99262077,,,72.86542797088623,,1.0090905000000001,109.99089,12.694897000000001,0.28,0.994
111,112,15.090467000000002,1.0090107,15.644507999999998,9.384662249026908,8.604196,15.644507999999998,12.383517,0.99099094,4.703766000000001,2240,8.595875999999999,10.582577,0.11,10.488087,8.546562,8.45428,0.99262077,,,73.45911216735841,,1.0090066999999998,110.99098000000001,18.9804,0.28,0.994
112,113,15.128472,1.0089297,15.644507999999998,9.397318291779033,8.604422999999999,15.644507999999998,12.374628999999999,0.9910715,4.833846,2260,8.595517,10.629723,0.11,10.535654,8.555461,8.455183,0.99262077,,,74.8787317276001,,1.0089278,111.99108000000001,19.393953,0.28,0.994
113,114,15.14836,1.0088509,15.644507999999998,9.395897145749368,8.604636,15.644507999999998,12.365817999999999,0.99115056,4.944194,2280,8.5951605,10.6766615,0.11,10.583005,8.554784,8.456064999999999,0.99262077,,,75.53523874282838,,1.0088509,112.991165,17.404728,0.28,0.994
114,115,15.139420000000001,1.0087739,15.644507999999998,9.392632727878727,8.604788000000001,15.644507999999998,12.357084,0.99122804,5.0241375,2300,8.594753,10.723393,0.11,10.630144999999999,8.548414999999999,8.456875,0.99262077,,,75.92033219337462,,1.008772,113.99123,14.128982999999998,0.28,0.994
115,116,15.120194,1.0086969000000001,15.644507999999998,9.41095442649356,8.605088,15.644507999999998,12.348426,0.9913042,5.0922627,2320,8.594507,10.769922,0.11,10.677076,8.566203,8.457825999999999,0.99262077,,,76.59984469413756,,1.008694,114.99128999999999,12.917978999999999,0.28,0.994
116,117,15.154276000000001,1.0086219,15.644507999999998,9.385434506413931,8.605193,15.644507999999998,12.339843,0.99137944,5.212201599999999,2340,8.594078999999999,10.816252,0.11,10.723806,8.544412,8.458572,0.99262077,,,78.2755105495453,,1.00862,115.991394,19.116482,0.28,0.994
117,118,15.181691,1.0085488999999999,15.644507999999998,9.347689353576945,8.604992,15.644507999999998,12.331332000000002,0.991453,5.3240169999999996,2360,8.593359,10.862385,0.11,10.7703285,8.509117,8.459004,0.99262077,,,79.40019011497499,,1.0085469999999999,116.991455,18.397888000000002,0.28,0.994
118,119,15.212882,1.0084758,15.644507999999998,9.33642853581858,8.604711,15.644507999999998,12.322892999999999,0.99152535,5.438187999999999,2380,8.592572,10.908319,0.11,10.816654,8.499752,8.459349000000001,0.99262077,,,79.85969281196593,,1.0084738000000002,117.99151599999999,18.901974,0.28,0.994
119,120,15.173654999999998,1.0084046,15.644507999999998,9.359385927474602,8.604588,15.644507999999998,12.314525,0.99159676,5.4805574,2400,8.591951,10.954064,0.11,10.862782000000001,8.518132000000001,8.459843,0.99262077,,,80.60118865966797,,1.0084026,118.99161000000001,10.5141,0.28,0.994
120,121,15.176929000000001,1.0083354,15.644507999999998,9.39336491752382,8.604756,15.644507999999998,12.306225999999999,0.9916665000000001,5.564076999999999,2420,8.591633999999999,10.999618,0.11,10.9087105,8.553276,8.460621000000002,0.99262077,,,82.24068474769592,,1.0083325,119.991646,15.578198,0.28,0.994
121,122,15.163480999999999,1.0082661,15.644507999999998,9.356115961512083,8.604648,15.644507999999998,12.297996000000001,0.99173576,5.6295595,2440,8.591046,11.044985,0.11,10.954452499999999,8.520153,8.461114,0.99262077,,,83.60390949249269,,1.0082661,120.99176000000001,13.544689000000002,0.28,0.994
122,123,15.167497000000001,1.0081987,15.644507999999998,9.382511077002556,8.604723,15.644507999999998,12.289832,0.99180317,5.711219,2460,8.590655,11.090162,0.11,11.000001,8.542933999999999,8.461783,0.99262077,,,84.78142404556273,,1.0081978,121.99179,15.665517000000001,0.28,0.994
123,124,15.182262,1.0081315,15.644507999999998,9.399615594810317,8.604913999999999,15.644507999999998,12.281734,0.99186987,5.802377,2480,8.590387,11.13516,0.11,11.045361,8.5573,8.462562,0.99262077,,,86.12863898277283,,1.0081315,122.99186999999999,17.006732999999997,0.28,0.994
124,125,15.164313,1.008066,15.644507999999998,9.32440828136528,8.604528,15.644507999999998,12.273703,0.99193543,5.8595967,2500,8.589558,11.179976,0.11,11.090536,8.486789,8.462756,0.99262077,,,86.67128252983093,,1.0080632,123.99193000000001,12.946762,0.28,0.994
125,126,15.188462,1.0080026,15.644507999999998,9.385837357266336,8.604622,15.644507999999998,12.265735000000001,0.9919996999999999,5.95772,2520,8.589212,11.224611,0.11,11.135527,8.546016999999999,8.463422,0.99262077,,,87.12468886375427,,1.0080007,124.99196,18.215141,0.28,0.994
126,127,15.182382999999998,1.0079392,15.644507999999998,9.359860036468401,8.604500999999999,15.644507999999998,12.25783,0.99206346,6.024449,2540,8.588663,11.269072,0.11,11.180341,8.519596,8.463867,0.99262077,,,88.06758499145508,,1.0079364,125.99206000000001,14.424389999999999,0.28,0.994
127,128,15.171767000000001,1.0078757999999999,15.644507999999998,9.3272984216551,8.604173,15.644507999999998,12.249986999999999,0.99212587,6.085502,2560,8.587917,11.313359,0.11,11.224969,8.493044,8.464098,0.99262077,,,89.20321798324585,,1.0078748,126.99211000000001,13.831448000000002,0.28,0.994
128,129,15.162557000000001,1.0078143,15.644507999999998,9.404305433980843,8.604375,15.644507999999998,12.242204,0.99218756,6.14685,2580,8.587707,11.357471,0.11,11.269427,8.560692999999999,8.464853,0.99262077,,,89.9377293586731,,1.0078124,127.992195,13.991578,0.28,0.994
129,130,15.189710999999999,1.0077546999999998,15.644507999999998,9.354796952893707,8.6042385,15.644507999999998,12.234482,0.9922478000000001,6.243475,2600,8.587169,11.401411,0.11,11.313706,8.517874,8.465262,0.99262077,,,91.1807963848114,,1.0077509,128.99222,18.700308,0.28,0.994
130,131,15.201879000000002,1.0076950999999998,15.644507999999998,9.35762680741212,8.604134,15.644507999999998,12.226819,0.9923076999999999,6.3240514,2620,8.586669,11.445185,0.11,11.357816999999999,8.521705,8.465697,0.99262077,,,92.21614360809326,,1.0076931999999998,129.99231,16.791384,0.28,0.994
131,132,15.207476000000002,1.0076355,15.644507999999998,9.319750528229463,8.603748,15.644507999999998,12.219214,0.9923661,6.3970222,2640,8.585901,11.48879,0.11,11.4017515,8.485325999999999,8.465846,0.99262077,,,93.95101356506348,,1.0076326,130.99232,15.948592000000001,0.28,0.994
132,133,15.239388,1.0075779,15.644507999999998,9.355603109832943,8.603617999999999,15.644507999999998,12.211667,0.9924242,6.495292,2660,8.585392,11.53223,0.11,11.445523,8.518175,8.466242999999999,0.99262077,,,95.47154593467712,,1.007576,131.99241999999998,19.45938,0.28,0.994
133,134,15.257905,1.0075201999999999,15.644507999999998,9.396404807627356,8.603767,15.644507999999998,12.204177,0.9924813,6.579175500000001,2680,8.585169,11.575508000000001,0.11,11.489128,8.555472,8.466913,0.99262077,,,96.75049757957458,,1.0075183,132.9925,17.728178,0.28,0.994
134,135,15.257625,1.0074645,15.644507999999998,9.312724397468944,8.603335000000001,15.644507999999998,12.196742,0.9925371999999999,6.6432924,2700,8.584375999999999,11.618625,0.11,11.532563,8.47815,8.466997000000001,0.99262077,,,98.20691752433777,,1.0074625,133.99251999999998,15.227563,0.28,0.994
135,136,15.264272,1.0074087,15.644507999999998,9.40694763866841,8.603568,15.644507999999998,12.189362,0.99259263,6.713389,2720,8.584249,11.661583,0.11,11.575838000000001,8.566989,8.467739,0.99262077,,,99.62418866157532,,1.0074068,134.9926,16.16901,0.28,0.994
136,137,15.277151000000002,1.007355,15.644507999999998,9.312352045423808,8.603133,15.644507999999998,12.182035,0.99264693,6.788790700000001,2740,8.583467,11.704383,0.11,11.618949,8.477197,8.467808999999999,0.99262077,,,100.82612943649292,,1.0073511999999998,135.99263,17.036089,0.28,0.994
137,138,15.278442000000002,1.0073012,15.644507999999998,9.38977214223177,8.603237,15.644507999999998,12.174763,0.99270064,6.851698,2760,8.583227,11.747025500000001,0.11,11.661904,8.550396000000001,8.4684105,0.99262077,,,102.50934386253357,,1.0072992,136.99268999999998,15.462795000000002,0.28,0.994
138,139,15.308316,1.0072483,15.644507999999998,9.383025271969538,8.603289,15.644507999999998,12.167542,0.9927535,6.942301,2780,8.582941,11.7895155,0.11,11.7046995,8.543507,8.468955000000001,0.99262077,,,104.30002498626708,,1.0072454,137.99274,19.438236,0.28,0.994
139,140,15.322885999999999,1.0071955,15.644507999999998,9.389723404335145,8.603382,15.644507999999998,12.160374000000001,0.9928056999999999,7.016731699999999,2800,8.582705,11.831851,0.11,11.747342,8.5497,8.469536999999999,0.99262077,,,105.45015978813171,,1.0071936,138.9928,17.355435999999997,0.28,0.994
140,141,15.276804,1.0071455,15.644507999999998,9.433628679758687,8.603761,15.644507999999998,12.153255999999999,0.99285716,7.029659700000001,2820,8.582756,11.874038,0.11,11.789827,8.590005999999999,8.470397,0.99262077,,,106.6144506931305,,1.0071417,139.99286,8.832421,0.28,0.994
141,142,15.298832,1.0070937,15.644507999999998,9.391343468701539,8.603843,15.644507999999998,12.146189999999999,0.9929075999999999,7.1098657,2840,8.582521,11.916075,0.11,11.832157,8.549438,8.470957,0.99262077,,,108.11372852325441,,1.0070937,140.99286999999998,18.411818,0.28,0.994
142,143,15.304007,1.0070437,15.644507999999998,9.363043428668556,8.603756,15.644507999999998,12.139172,0.9929576999999999,7.1724043,2860,8.582124,11.957964,0.11,11.874342,8.525568,8.471342,0.99262077,,,109.38394260406494,,1.0070417999999999,141.99295,16.04585,0.28,0.994
143,144,15.323948000000001,1.0069957,15.644507999999998,9.369097511088727,8.603721,15.644507999999998,12.132203,0.993007,7.2489133,2880,8.581782,11.999704,0.11,11.916378,8.533028,8.471772999999999,0.99262077,,,110.68377304077148,,1.0069938,142.99301,18.18272,0.28,0.994
144,145,15.356151,1.0069457,15.644507999999998,9.38817584848459,8.603785499999999,15.644507999999998,12.125282,0.99305546,7.336904,2900,8.581547,12.041302,0.11,11.958262,8.547769,8.472301,0.99262077,,,112.85370397567749,,1.0069438,143.99303999999998,20.00056,0.28,0.994
145,146,15.326754000000001,1.0068988,15.644507999999998,9.322146246796693,8.603437,15.644507999999998,12.11841,0.9931033000000001,7.3625255,2920,8.580906,12.082759,0.11,11.999998,8.487881,8.472408999999999,0.99262077,,,114.01415705680849,,1.0068969,144.99309,11.070958000000001,0.28,0.994
146,147,15.355288,1.0068517,15.644507999999998,9.346619987768616,8.603236,15.644507999999998,12.111583999999999,0.99315035,7.4453325,2940,8.580419000000001,12.124068,0.11,12.041594,8.509381,8.472661,0.99262077,,,116.05208396911621,,1.0068479,145.9931,19.52826,0.28,0.994
147,148,15.369543,1.0068055,15.644507999999998,9.364599211554152,8.603145,15.644507999999998,12.104804,0.99319714,7.513124,2960,8.580045,12.165242,0.11,12.083046000000001,8.525055,8.473018,0.99262077,,,117.61963295936584,,1.0068036,146.99318,17.471731,0.28,0.994
148,149,15.358630999999999,1.0067595,15.644507999999998,9.351875189568114,8.602965,15.644507999999998,12.09807,0.9932431,7.55503,2980,8.579588000000001,12.206277,0.11,12.124353999999999,8.512044,8.473282000000001,0.99262077,,,119.33702111244202,,1.0067586,147.99323,13.750420000000002,0.28,0.994
149,150,15.348672,1.0067134,15.644507999999998,9.34079029078409,8.602753,15.644507999999998,12.091381,0.9932886999999999,7.597186,3000,8.579103,12.24717,0.11,12.165528,8.506844000000001,8.473508,0.99262077,,,120.41690850257874,,1.0067105,148.9933,13.871533,0.28,0.994
150,151,15.360656,1.0066693000000002,15.644507999999998,9.350633608066618,8.60258,15.644507999999998,12.084736999999999,0.9933332,7.6605935,3020,8.578664999999999,12.287931,0.11,12.206555,8.51293,8.473769,0.99262077,,,120.95251536369324,,1.0066655,149.99331999999998,17.165160999999998,0.28,0.994
151,152,15.343817999999999,1.006625,15.644507999999998,9.374487939600892,8.602545,15.644507999999998,12.0781355,0.99337727,7.6945,3040,8.578367,12.328557,0.11,12.247447,8.533429,8.474164,0.99262077,,,121.58816599845886,,1.0066230999999999,150.99335,12.807780000000001,0.28,0.994
152,153,15.339619,1.006581,15.644507999999998,9.343950368849015,8.602335,15.644507999999998,12.071579,0.99342096,7.7403827000000005,3060,8.577900999999999,12.369048,0.11,12.288206,8.5069,8.474380499999999,0.99262077,,,122.15623760223387,,1.006581,151.99341,14.708075,0.28,0.994
153,154,15.3323765,1.0065387,15.644507999999998,9.36732644640773,8.602285,15.644507999999998,12.065063,0.9934638000000001,7.7825723,3080,8.5776,12.409407,0.11,12.328827,8.531495,8.474752,0.99262077,,,123.52660608291626,,1.0065358,152.99342,14.231005999999999,0.28,0.994
154,155,15.359863,1.0064964,15.644507999999998,9.324873606546463,8.601974,15.644507999999998,12.058591999999999,0.9935064,7.8588495,3100,8.577041,12.449635,0.11,12.369318,8.490961,8.474858,0.99262077,,,125.09707236289978,,1.0064906999999998,153.99348,19.599186,0.28,0.994
155,156,15.338964,1.0064541999999999,15.644507999999998,9.359372448705232,8.601872,15.644507999999998,12.05216,0.9935483,7.886118400000001,3120,8.576696,12.489736,0.11,12.409673,8.523278999999999,8.47517,0.99262077,,,126.46869897842407,,1.0064514,154.99353,12.106242,0.28,0.994
156,157,15.345538000000001,1.006412,15.644507999999998,9.39027437884878,8.601939999999999,15.644507999999998,12.045771,0.9935898999999999,7.9402432,3140,8.576521000000001,12.529706,0.11,12.449902,8.549244,8.475647,0.99262077,,,127.1570725440979,,1.0064082,155.9936,16.377317,0.28,0.994
157,158,15.366372,1.0063716999999999,15.644507999999998,9.339597924789787,8.601689,15.644507999999998,12.039421,0.9936304,8.008024,3160,8.576038,12.569548,0.11,12.489997,8.500243,8.475802,0.99262077,,,128.6433227062225,,1.0063697,156.9936,18.64341,0.28,0.994
158,159,15.36021,1.0063313,15.644507999999998,9.376333026102426,8.60167,15.644507999999998,12.033113,0.9936706,8.0482235,3180,8.575788000000001,12.609266,0.11,12.529962,8.536184,8.476185000000001,0.99262077,,,130.91437482833862,,1.0063275,157.99362,14.393432999999998,0.28,0.994
159,160,15.353659,1.006291,15.644507999999998,9.378294223756294,8.601677,15.644507999999998,12.026843,0.99371064,8.087451,3200,8.575567,12.648858,0.11,12.569806,8.540555,8.476589,0.99262077,,,132.0552122592926,,1.006291,158.9937,14.318292999999999,0.28,0.994
