,LQGmu1,IWNorm2,TimestepsSoFar,SqrtESSClassic,Iteration,IWMean,ReturnMax,TimeElapsed,ReturnLastEpisode,IWMax,ReturnMin,ReturnAbsMax,target_sum_log_mean,DenMISELogLast,LQGmu01,IWFirstEpisode,IWNorm1,ReturnStepMax,IWMin,URet,LQGsigma,Bound,DenMISEMeanLog,IWLastEpisode,DenMISELogFirst,ReturnMean,MISE
482,-1.0,50.202282000000004,9660,9.82341,483,1.0210303,17.27204,2629.008722305298,16.711412,7.4692006,,17.27204,-24.164984,8.363258,-0.417,,493.15762,0.99999976,,18.444617305820664,0.11,20.550976000000002,13.979182999999999,6.431575,10.922022,16.889848999999998,17.034470000000002
483,-1.0,50.098423,9680,9.875721,484,1.0222274,17.27204,2638.369428396225,16.695053,7.3607826,,17.27204,-24.029556,16.894012,-0.417,,494.75805999999994,0.99999976,,18.417476281352734,0.11,20.552505,13.985241,5.8221254,10.919953,16.889446,17.054626000000003
484,-1.0,50.030544,9700,9.918857000000001,485,1.0231872,17.27204,2649.2418949604034,16.752823,7.2443423,,17.27204,-23.84579,16.671635000000002,-0.416,,496.2458,0.99999976,,18.480631094745366,0.11,20.554289,13.990816,5.745883,10.91789,16.889166,17.071620000000003
485,-1.0,49.665977000000005,9720,9.956808,486,1.0175197,17.27204,2660.8053040504456,16.512278,7.1405635,,17.27204,-23.708025,17.008736,-0.416,,494.5146,0.99999976,,18.23043057184949,0.11,20.445664999999998,13.997065,2.4071252,10.91583,16.888391,16.976273000000003
486,-1.0,49.238772999999995,9740,9.972712,487,1.008304,17.27204,2670.885799884796,16.640924,7.044382000000001,,17.27204,-23.606728,10.912510000000001,-0.416,,491.04407000000003,0.99999976,,18.3588705549932,0.11,20.286345999999998,13.99076,0.58696663,10.913774499999999,16.887882,16.822487
487,-1.0,49.135834,9760,10.023786999999999,488,1.0092769,17.27204,2682.3286228179927,16.6456,6.947482000000001,,17.27204,-23.479704,14.533570999999998,-0.415,,492.52713,0.99999976,,18.367883163804077,0.11,20.28455,13.991879,5.4880857,10.911723,16.887384,16.838339
488,-1.0,48.746433,9780,10.061097,489,1.0029501,17.27204,2691.176306724549,16.512358,6.859538000000001,,17.27204,-23.38091,15.107615,-0.415,,490.4426,0.99999976,,18.22150713755991,0.11,20.165561999999998,13.994173000000002,1.8385782,10.909676,16.88662,16.732129999999998
489,-1.0,48.3225,9800,10.083285,490,0.9943868,17.27204,2701.800621271133,16.556583,6.778290299999999,,17.27204,-23.297863,17.307987,-0.415,,487.24954,0.99999976,,18.271053106509488,0.11,20.014929000000002,14.000933999999999,0.622242,10.907633,16.885946,16.589054
490,-1.0,48.116756,9820,10.149278,491,0.9946035,17.27204,2711.636195421219,16.766209,6.7067747,,17.27204,-23.245552,16.299095,-0.416,,488.3503,0.99999976,,18.49314886021275,0.11,19.99694,14.005594,4.763531700000001,10.905594,16.8857,16.593342
491,-1.0,47.757442,9840,10.215782,492,0.9916253,17.27204,2721.996507406235,16.612976,6.644955,,17.27204,-23.227179,17.85537,-0.416,,487.87964000000005,0.99999976,,18.32766329325685,0.11,19.924442000000003,14.0134,3.0446157000000005,10.90356,16.885147,16.543
492,-1.0,47.695175,9860,10.28691,493,0.99520487,17.27204,2732.017301559448,16.702303,6.588203,,17.27204,-23.232635000000002,15.461818,-0.416,,490.63599999999997,0.99999976,,18.42338319107953,0.11,19.960743,14.016314499999998,6.110252,10.901529,16.884775,16.602682
493,-1.0,47.532326,9880,10.359392,494,0.9967733,17.27204,2740.8769233226776,16.546347,6.529768,,17.27204,-23.2314,14.045943,-0.417,,492.406,0.99999976,,18.26472384346202,0.11,19.961758,14.016357000000001,5.1155996,10.899503,16.88409,16.627192
494,-1.0,47.42739,9900,10.427219000000001,495,0.9990623,17.27204,2751.027088165283,16.754404,6.4696045,,17.27204,-23.212908,16.26127,-0.417,,494.53583,0.99999976,,18.486145566648702,0.11,19.978855,14.020879,5.4836597000000005,10.897480999999999,16.88383,16.665979999999998
495,-1.0,47.2533,9920,10.500603,496,1.0003792,17.27204,2762.5394854545593,16.67596,6.414448,,17.27204,-23.218237,16.90887,-0.418,,496.1881,0.99999976,,18.403248566552378,0.11,19.977348000000003,14.026692,4.922661,10.895463000000001,16.88341,16.687626
496,-1.0,47.028736,9940,10.578681,497,1.0010101,17.27204,2772.7743833065033,16.653288,6.363802,,17.27204,-23.265987,10.309892,-0.418,,497.50199999999995,0.99999976,,18.373848231649614,0.11,19.963009,14.019207000000002,4.4383345,10.893449,16.882946,16.697565
497,-1.0,46.712948,9960,10.655301,498,0.99947894,17.27204,2783.6412110328674,16.695297,6.3145074999999995,,17.27204,-23.313536,19.103693,-0.419,,497.7405,0.99999976,,18.413453091241887,0.11,19.913710000000002,14.029411999999999,3.2249687000000002,10.8914385,16.88257,16.671747
498,-1.0,46.63889,9980,10.7251425,499,1.0024223,17.27204,2793.475109577179,16.680483,6.260028,,17.27204,-23.344639,9.694922,-0.42,,500.20874000000003,0.99999976,,18.409426074930078,0.11,19.94141,14.020717999999999,5.4788084,10.889432000000001,16.882164000000003,16.72056
499,-1.0,46.573868,10000,10.792323,500,1.0052805,17.27204,2803.222618818283,16.66027,6.20448,,17.27204,-23.358078,13.842208,-0.42,,502.64023,0.99999976,,18.375165569660773,0.11,19.96856,14.020361,5.4905987000000005,10.88743,16.881721,16.767757
500,-1.0,46.508959999999995,10020,10.858719,501,1.0080394,17.27204,2810.8914687633514,16.682745,6.149061,,17.27204,-23.362074,18.484327,-0.421,,505.02774000000005,0.99999976,,18.403954801465726,0.11,19.994785,14.029273000000002,5.440072,10.885432000000002,16.881323000000002,16.813557
501,-1.0,46.421486,10040,10.92448,502,1.0102204,17.27204,2820.9190113544464,16.63247,6.0933356,,17.27204,-23.363966,16.311396,-0.421,,507.1306,0.99999976,,18.3600885172245,0.11,20.011295,14.033829,5.1548615,10.883438,16.880829000000002,16.849216000000002
502,-1.0,46.342995,10060,10.983413,503,1.0119369,17.27204,2831.244397878647,16.699165,6.0352825999999995,,17.27204,-23.32941,14.265579,-0.421,,509.00424000000004,0.99999976,,18.42088273175308,0.11,20.02303,14.034301999999999,5.01336,10.881449,16.880466000000002,16.877916
503,-1.0,46.107544,10080,11.031894,504,1.0092331,17.27204,2843.0354602336884,16.715816,5.9755139999999995,,17.27204,-23.258177,10.839438000000001,-0.421,,508.6535,0.99999976,,18.446015974942625,0.11,19.964296,14.027981,2.8796277000000003,10.879462,16.88014,16.833004000000003
504,-1.0,45.981518,10100,11.077836999999999,505,1.0086648,17.27204,2854.400278091431,16.822859,5.9142613,,17.27204,-23.137043,15.074071,-0.421,,509.37575999999996,0.99999976,,18.559352508209308,0.11,19.943031,14.030064999999999,3.9656332,10.87748,16.880028,16.824726000000002
505,-1.0,45.988890000000005,10120,11.120258999999999,506,1.0106885,17.27204,2865.83407831192,16.658089,5.8541726999999995,,17.27204,-23.013643,15.807046,-0.421,,511.4084,0.99999976,,18.374643161646702,0.11,19.96474,14.033588,5.224133,10.875502000000001,16.87959,16.858332
506,-1.0,45.96609,10140,11.1645355,507,1.0122091999999998,17.27204,2875.266714811325,16.658298000000002,5.795678,,17.27204,-22.89861,14.674597,-0.421,,513.19006,0.99999976,,18.38633486449524,0.11,19.977638,14.034867000000002,4.9584980000000005,10.873528,16.879151999999998,16.883549
507,-1.0,45.673390000000005,10160,11.182661,508,1.0054134,17.27204,2886.4634013175964,16.557373000000002,5.739760400000001,,17.27204,-22.805128,14.480585000000001,-0.42,,510.75003,0.99999976,,18.269839734808453,0.11,19.859125,14.035762,0.70858836,10.871557000000001,16.878517000000002,16.77005
508,-1.0,45.64783,10180,11.233678999999999,509,1.007452,17.27204,2897.035961151123,16.83843,5.687809,,17.27204,-22.751607999999997,8.935580999999999,-0.421,,512.7931,0.99999976,,18.583256428588538,0.11,19.880632000000002,14.025746,5.101116,10.869591,16.878439,16.805585999999998
509,-1.0,45.62588,10200,11.282192,510,1.0093333,17.27204,2906.5132739543915,16.911375,5.6357800000000005,,17.27204,-22.6685,16.631857,-0.42,,514.75995,0.99999976,,18.655085751386387,0.11,19.901031,14.030866,5.030841400000001,10.867628,16.878504,16.839209
510,-1.0,45.515995000000004,10220,11.335797999999999,511,1.0097067,17.27204,2918.004067897797,16.70085,5.586272,,17.27204,-22.607525,14.4279375,-0.421,,515.96014,0.99999976,,18.429820326927768,0.11,19.892857,14.031654999999999,4.224572,10.865669,16.878157,16.845512
511,-1.0,45.21196,10240,11.356755,512,1.0028539,17.27204,2929.1786091327667,16.619198,5.5385294,,17.27204,-22.558584,15.539864000000001,-0.421,,513.4612,0.99999976,,18.33251973813328,0.11,19.772743,14.034613,0.4794416,10.863714,16.877651,16.731022
512,-1.0,45.20998,10260,11.404318,513,1.0050466999999998,17.27204,2939.6244835853577,16.691647,5.490064599999999,,17.27204,-22.479631,17.054000000000002,-0.421,,515.589,0.99999976,,18.41812284195066,0.11,19.796688,14.0405,5.0892599999999995,10.861763,16.877289,16.767653
513,-1.0,44.984776000000004,10280,11.440164,514,1.0012318999999998,17.27204,2951.965321302414,16.816005999999998,5.4404144,,17.27204,-22.380697,13.455054,-0.421,,514.6332,0.99999976,,18.54604421084348,0.11,19.724113,14.039365,2.0407062,10.859816,16.87717,16.704569
514,-1.0,44.920193,10300,11.480569000000001,515,1.0013773000000001,17.27204,2961.603615999222,16.579151,5.389024299999999,,17.27204,-22.25442,10.037173,-0.42,,515.70935,0.99999976,,18.302687050999072,0.11,19.715218,14.03159,4.055972,10.857872,16.876589000000003,16.7063
515,-1.0,44.789947999999995,10320,11.525492999999999,516,1.0004383,17.27204,2973.1248211860657,16.637804,5.341133599999999,,17.27204,-22.151220000000002,15.199895999999999,-0.42,,516.2262,0.99999976,,18.34884987959901,0.11,19.687561,14.033851,3.4284854,10.855931,16.876127,16.690372
516,-1.0,44.774776,10340,11.570752,517,1.0020847,17.27204,2983.3700568675995,16.700096,5.295315,,17.27204,-22.057219,16.999594000000002,-0.42,,518.0778,0.99999976,,18.424133847971863,0.11,19.703472,14.039584,4.731955,10.853995,16.875785999999998,16.718006
517,-1.0,44.667120000000004,10360,11.613567,518,1.0014375,17.27204,2992.8942131996155,16.706436,5.248187000000001,,17.27204,-21.946964,13.307935999999998,-0.42,,518.7446,0.99999976,,18.45758595143732,0.11,19.681896,14.038170000000001,3.5702529999999997,10.852063000000001,16.87546,16.707438
518,-1.0,44.61865,10380,11.651016,519,1.0016428,17.27204,3002.5425634384155,16.71114,5.1988106,,17.27204,-21.813467000000003,9.800647,-0.419,,519.8526,0.99999976,,18.431159214034285,0.11,19.676126,14.030003,4.0033507,10.850135,16.875142999999998,16.711226999999997
519,-1.0,44.52037,10400,11.693230999999999,520,1.0011288,17.27204,3013.287219285965,16.699635999999998,5.1530629999999995,,17.27204,-21.709604000000002,10.311722999999999,-0.419,,520.587,0.99999976,,18.416333843825086,0.11,19.657026000000002,14.02285,3.5677376000000005,10.848208999999999,16.874805,16.702831
520,-1.0,44.48386,10420,11.730621000000001,521,1.0015802,17.27204,3024.6042742729187,16.777807,5.105302,,17.27204,-21.564745000000002,18.913292000000002,-0.419,,521.8233,0.99999976,,18.502622517926728,0.11,19.65602,14.032232999999998,4.0889297,10.846289,16.87462,16.71124
521,-1.0,44.44465,10440,11.762614,522,1.0015044,17.27204,3035.436239957809,16.809856,5.054540599999999,,17.27204,-21.396904,16.439009,-0.418,,522.7853,0.99999976,,18.538367215264767,0.11,19.647867,14.036841,3.800275,10.844371,16.874495,16.711098
522,-1.0,44.32365,10460,11.781641,523,0.99848056,17.27204,3047.113686800003,16.786747000000002,5.0,,17.27204,-21.210415,12.614033000000001,-0.418,,522.2053,0.99999976,,18.51125347283337,0.11,19.593403,14.034118,2.2204173,10.842457000000001,16.874329,16.661376999999998
523,-1.0,44.358470000000004,10480,11.808921,524,0.99966735,17.27204,3057.0099341869354,16.630344,4.946651999999999,,17.27204,-21.029358,15.676101000000001,-0.417,,523.8257,0.99999976,,18.35155326194846,0.11,19.606247,14.037246,4.34737,10.840547,16.873863,16.680994000000002
524,-1.0,44.377598,10500,11.840508999999999,525,1.0008636,17.27204,3068.0132355690002,16.556097,4.8970666,,17.27204,-20.874985000000002,15.492481,-0.416,,525.4533700000001,0.99999976,,18.26858086247555,0.11,19.61753,14.040011999999999,4.370554,10.83864,16.873257000000002,16.700083
525,-1.0,44.19832,10520,11.866794,526,0.9971336999999999,17.27204,3078.569522380829,16.69395,4.8520392999999995,,17.27204,-20.760742,9.341075,-0.416,,524.4923,0.99999976,,18.4110786951103,0.11,19.548996,14.031075,1.7951381999999998,10.836738,16.872917,16.63801
526,-1.0,44.17308,10540,11.905403,527,0.99790955,17.27204,3089.2951414585114,16.621695000000003,4.8201795,,17.27204,-20.637512,18.660978,-0.416,,525.8983,0.99999976,,18.338019627458802,0.11,19.55211,14.03985,4.1438180000000004,10.834838000000001,16.872438,16.650564000000003
527,-1.0,44.02854,10560,11.948591,528,0.9963618000000001,17.27204,3100.4300401210785,16.69504,4.7892589999999995,,17.27204,-20.57212,4.856196400000001,-0.416,,526.0790400000001,0.99999976,,18.418367476701263,0.11,19.515864999999998,14.022447,2.8801827,10.832942,16.872103,16.624807
528,-1.0,43.925343,10580,11.983151,529,0.99501705,17.27204,3112.464047193527,16.592607,4.7692685,,17.27204,-20.440243,16.884521,-0.415,,526.364,0.99999976,,18.319948836136085,0.11,19.484704999999998,14.027847,3.0306005000000003,10.83105,16.871574,16.601983999999998
529,-1.0,43.783770000000004,10600,12.019036999999999,530,0.99290335,17.27204,3123.176385641098,16.622972,4.7447976999999995,,17.27204,-20.336493,12.574548,-0.415,,526.2388,0.99999976,,18.338006929949664,0.11,19.440615,14.025089999999999,2.5405235,10.829162,16.871105,16.566502
530,-1.0,43.703922,10620,12.050325,531,0.99180126,17.27204,3132.847364425659,16.80044,4.728093599999999,,17.27204,-20.19442,14.903479,-0.415,,526.6465,0.99999976,,18.53249174064929,0.11,19.415619,14.026726000000002,3.0991572999999994,10.827276,16.870972000000002,16.548967
531,-1.0,43.73836,10640,12.074302000000001,532,0.9926883,17.27204,3143.570257663727,16.717525,4.7178783,,17.27204,-20.036027999999998,6.172403,-0.414,,528.11017,0.99999976,,18.453981689730238,0.11,19.42526,14.011942999999999,4.1221,10.825395,16.870684,16.564301999999998
532,-1.0,43.578182,10660,12.077621,533,0.98746866,17.27204,3154.616443872452,16.650920000000003,4.7027845,,17.27204,-19.885244,13.983694,-0.414,,526.3208,0.99999976,,18.370514047334858,0.11,19.337559,14.011870000000002,0.8137094,10.823516999999999,16.870272,16.477386
533,-1.0,43.608204,10680,12.097037,534,0.98788404,17.27204,3166.633241415024,16.772804,4.6930623,,17.27204,-19.696772,15.345226,-0.413,,527.5301,0.99999976,,18.500029131701808,0.11,19.340853,14.014339999999999,3.8372324,10.821643,16.870089,16.485271
534,-1.0,43.648895,10700,12.119746000000001,535,0.98881036,17.27204,3178.9792716503143,16.560236,4.6837134,,17.27204,-19.536234,10.964789999999999,-0.412,,529.01355,0.99999976,,18.28389158960616,0.11,19.350285,14.008614000000001,4.049695,10.819772,16.869509,16.500053
535,-1.0,43.664223,10720,12.131992,536,0.98830974,17.27204,3190.02556347847,16.781725,4.6961965999999995,,17.27204,-19.331808,12.976994,-0.412,,529.734,0.99999976,,18.516427340805983,0.11,19.340065,14.006663,3.3419209999999997,10.817903999999999,16.869347,16.49271
536,-1.0,43.77663,10740,12.142315,537,0.98985034,17.27204,3200.921794891357,16.782152,4.7053375,,17.27204,-19.114307,21.423231,-0.411,,531.5496,0.99999976,,18.508501944939923,0.11,19.364548000000003,14.020448000000002,4.345534,10.81604,16.869184,16.519614999999998
537,-1.0,43.90685,10760,12.152064,538,0.99174505,17.27204,3212.048088788986,16.680495999999998,4.710361499999999,,17.27204,-18.926223999999998,9.214175,-0.41,,533.55884,0.99999976,,18.396411158777816,0.11,19.394232000000002,14.011492,4.5639544,10.81418,16.868834,16.551579999999998
538,-1.0,43.790447,10780,12.150642999999999,539,0.9871653,17.27204,3224.180820941925,16.618958,4.714983999999999,,17.27204,-18.763735,9.937663,-0.409,,532.0821,0.99999976,,18.340684299615628,0.11,19.31832,14.003914000000002,1.1087924,10.812323,16.868368,16.475336
539,-1.0,43.907515999999994,10800,12.158189,540,0.98858494,17.27204,3235.302268266678,16.637817000000002,4.7350945,,17.27204,-18.55951,17.05989,-0.409,,533.8359,0.99999976,,18.371694623878966,0.11,19.340258,14.009545000000001,4.3866305,10.81047,16.867943,16.499039
540,-1.0,44.05403,10820,12.161988000000001,541,0.9903597,17.27204,3245.961861610413,16.626757,4.775868,,17.27204,-18.349314,17.555355,-0.408,,535.7846,0.99999976,,18.35482703344035,0.11,19.368902,14.016073,4.544614,10.8086195,16.867498,16.528570000000002
541,-1.0,44.247890000000005,10840,12.15537,542,0.99234223,17.27204,3256.8454008102417,16.740704,4.831685,,17.27204,-18.114231,16.355,-0.407,,537.8495,0.99999976,,18.469755646847087,0.11,19.404509,14.020368,4.681815,10.806772,16.867264000000002,16.56263
542,-1.0,44.450565000000005,10860,12.142664,543,0.9940116,17.27204,3269.265615463257,16.56974,4.928161,,17.27204,-17.862108,16.864946,-0.406,,539.7483,0.99999976,,18.292855749237336,0.11,19.434948000000002,14.025587,4.47769,10.804929,16.866714,16.590096
543,-1.0,44.73578,10880,12.118158,544,0.99653536,17.27204,3279.568980693817,16.775295,5.0470934000000005,,17.27204,-17.590475,16.307766,-0.404,,542.11523,0.99999976,,18.50616079310213,0.11,19.48425,14.029767000000001,4.9311843,10.803089,16.866547,16.633644
544,-1.0,44.850468,10900,12.104975999999999,545,0.99617213,17.27204,3292.311932086945,16.712141,5.1429977,,17.27204,-17.357785999999997,10.503211,-0.403,,542.9138,0.99999976,,18.429313565913247,0.11,19.481998,14.023284,3.3652425000000004,10.801252,16.866262,16.62829
545,-1.0,45.137584999999994,10920,12.080188,546,0.99866396,17.27204,3302.2093846797943,16.734543,5.246646,,17.27204,-17.098673,17.036057999999997,-0.402,,545.2705,0.99999976,,18.46588430819445,0.11,19.530468,14.028791,5.0352383000000005,10.799419,16.866022,16.670904
546,-1.0,45.320103,10940,12.06344,547,0.9994815,17.27204,3314.945080280304,16.551239000000002,5.336515400000001,,17.27204,-16.858187,15.138260999999998,-0.401,,546.7164,0.99999976,,18.27702977119663,0.11,19.5476,14.030812,4.137314,10.797589,16.865446,16.684065
547,-1.0,45.39955,10960,12.054903,548,0.9986992,17.27204,3326.861918926239,16.575571,5.4052067,,17.27204,-16.653017000000002,9.938506,-0.4,,547.2872,0.99999976,,18.298668228068387,0.11,19.536362,14.023339000000002,3.3345160000000003,10.795763,16.864918,16.6708
548,-1.0,45.324684000000005,10980,12.03487,549,0.9935823,17.27204,3338.0794038772583,16.585613000000002,5.4511080000000005,,17.27204,-16.472279999999998,13.5769415,-0.399,,545.4767,0.99999976,,18.30207583587939,0.11,19.455925,14.022520000000002,1.0145714,10.79394,16.864407999999997,16.585592000000002
549,-1.0,45.303337,11000,12.048747,550,0.9924516999999999,17.27204,3350.160620212555,16.604412,5.5077057,,17.27204,-16.32294,14.195835,-0.399,,545.84845,0.99999976,,18.329378569916425,0.11,19.433523,14.022818,3.2113175,10.792119999999999,16.863937,16.566496
550,-1.0,45.42337,11020,12.058606,551,0.9940880999999999,17.27204,3361.4130499362946,16.753975,5.586485,,17.27204,-16.178158,9.645949,-0.398,,547.74255,0.99999976,,18.48651517118453,0.11,19.459335,14.014857000000001,4.788998599999999,10.790303,16.863737,16.594652
551,-1.0,45.27661,11040,12.061252,552,0.98929816,17.27204,3372.867121696472,16.605984,5.636145,,17.27204,-16.053295000000002,12.257535,-0.398,,546.0926,0.99999976,,18.32097476258647,0.11,19.378784,14.011659,1.2123853,10.78849,16.86327,16.51473
552,-1.0,45.09342,11060,12.063403,553,0.9836891,17.27204,3385.822757959366,16.60386,5.6601042999999995,,17.27204,-15.940778,16.730555,-0.397,,543.9801,0.99999976,,18.319367850881413,0.11,19.284682999999998,14.016549,0.7119943,10.78668,16.8628,16.42114
553,-1.0,45.067505,11080,12.096702,554,0.984058,17.27204,3397.382804632187,16.585358,5.6699910000000004,,17.27204,-15.829754000000001,20.158897,-0.397,,545.16815,0.99999976,,18.30881449969623,0.11,19.282299,14.027605,3.9746785000000004,10.784874,16.862299,16.426638
554,-1.0,44.946003000000005,11100,12.137067,555,0.9829056,17.27204,3408.971038579941,16.720287,5.654148,,17.27204,-15.749564999999999,14.269604999999999,-0.397,,545.51263,0.99999976,,18.44424920583764,0.11,19.253764999999998,14.028007500000001,3.0725594,10.783071000000001,16.862043,16.4076
555,-1.0,44.908737,11120,12.180092,556,0.9837995999999999,17.27204,3420.7843477725983,16.732512,5.631202,,17.27204,-15.690644,5.4119925,-0.397,,546.99255,0.99999976,,18.45463290702605,0.11,19.258952999999998,14.012476000000001,4.173598999999999,10.78127,16.861809,16.422844
556,-1.0,45.00387,11140,12.208267,557,0.98639005,17.27204,3432.712627887726,16.792994,5.6350703,,17.27204,-15.593142000000002,15.536003,-0.396,,549.41925,0.99999976,,18.530851529339884,0.11,19.29668,14.015178,5.174307,10.779473,16.861687,16.467115
557,-1.0,44.838814,11160,12.251141,558,0.98445624,17.27204,3444.5062975883484,16.705957,5.602918,,17.27204,-15.523717999999999,16.094297,-0.396,,549.3266,0.99999976,,18.43843469217448,0.11,19.254542999999998,14.018875,2.5679197,10.777679,16.861407999999997,16.434881
558,-1.0,44.678375,11180,12.3061075,559,0.98357224,17.27204,3455.5789651870728,16.612167000000003,5.5419745,,17.27204,-15.476374,16.382654000000002,-0.396,,549.8169,0.99999976,,18.33096729241897,0.11,19.22665,14.02307,3.0496373,10.775889,16.860962,16.419582000000002
559,-1.0,44.80165,11200,12.333618,560,0.9867258,17.27204,3466.870476007461,16.643420000000003,5.5365753,,17.27204,-15.386417000000002,16.188882999999997,-0.396,,552.56647,0.99999976,,18.364415382981182,0.11,19.27262,14.026906,5.4316225,10.774101,16.860575,16.471813
560,-1.0,44.869892,11220,12.359993,561,0.98857677,17.27204,3478.9254603385925,16.61704,5.552226999999999,,17.27204,-15.288109,12.037086500000001,-0.396,,554.59155,0.99999976,,18.334981256583067,0.11,19.297033,14.023332,4.745341000000001,10.772317999999999,16.860142,16.502203
561,-1.0,44.819603,11240,12.394625999999999,562,0.9884736999999999,17.27204,3490.445988893509,16.627254,5.5542393,,17.27204,-15.195688,15.014667499999998,-0.396,,555.5222,0.99999976,,18.344764257086172,0.11,19.287174,14.025070999999999,3.6104917999999997,10.770536,16.859726000000002,16.500153
562,-1.0,44.949436,11260,12.412249000000001,563,0.99098325,17.27204,3502.0981495380397,16.691532000000002,5.584503,,17.27204,-15.076429999999998,17.591255,-0.395,,557.9236,0.99999976,,18.418782766693987,0.11,19.325275,14.031382,5.138928400000001,10.768759,16.859426000000003,16.542212
563,-1.0,45.038757000000004,11280,12.42906,564,0.99253446,17.27204,3513.691588163376,16.63443,5.6279163,,17.27204,-14.9577875,11.659879,-0.395,,559.7894,0.99999976,,18.359540565603325,0.11,19.347145,14.027157,4.6204047,10.766983999999999,16.859028,16.567846
564,-1.0,44.97148,11300,12.4581175,565,0.99161065,17.27204,3525.382985830307,16.749178,5.642136,,17.27204,-14.862251,11.675042,-0.395,,560.26,0.99999976,,18.48097700744504,0.11,19.325689999999998,14.022976000000002,3.164837,10.765213000000001,16.858831,16.552872
565,-1.0,44.776608,11320,12.477489,566,0.98710185,17.27204,3536.698906183243,16.599648000000002,5.628968700000001,,17.27204,-14.7788315,17.924818,-0.394,,558.69965,0.99999976,,18.320435554055255,0.11,19.246,14.029851999999998,1.07865,10.763444,16.858373999999998,16.477488
566,-1.0,44.810623,11340,12.512257,567,0.98885715,17.27204,3547.6550965309143,16.652922,5.618114,,17.27204,-14.709420000000001,7.764258,-0.394,,560.682,0.99999976,,18.37156948162689,0.11,19.267342000000003,14.018773000000001,4.6054059999999994,10.761678999999999,16.858013,16.506523
567,-1.0,44.708595,11360,12.56045,568,0.98866206,17.27204,3560.602821826935,16.644955,5.578318,,17.27204,-14.654133999999999,13.009004,-0.394,,561.5600599999999,0.99999976,,18.371211094206647,0.11,19.253183,14.016973000000002,3.4254265,10.759917,16.85764,16.502956
568,-1.0,44.474525,11380,12.599635000000001,569,0.98482037,17.27204,3571.0393419265747,16.472666,5.518399700000001,,17.27204,-14.612763000000001,15.528571,-0.394,,560.3628,0.99999976,,18.181408692505862,0.11,19.179928,14.019604000000001,1.2715192,10.758158,16.856962,16.438254999999998
569,-1.0,44.356327,11400,12.657334,570,0.9849699000000001,17.27204,3582.938802957535,16.549694,5.452975,,17.27204,-14.579123000000001,13.250024,-0.394,,561.43286,0.99999976,,18.271044943660005,0.11,19.168957000000002,14.018225,3.4760391999999998,10.756402,16.85642,16.439781
570,-1.0,44.18078,11420,12.719496000000001,571,0.9841632,17.27204,3594.432710170746,16.631004,5.371978299999999,,17.27204,-14.547375,20.194931,-0.395,,561.9572,0.99999976,,18.348467421423962,0.11,19.1417,14.029012,2.851812,10.754649,16.856026,16.425863
571,-1.0,44.186142,11440,12.770299000000001,572,0.9864864999999999,17.27204,3607.089551687241,16.612778,5.3128977,,17.27204,-14.505294000000001,16.419552,-0.395,,564.27026,0.99999976,,18.331029346406915,0.11,19.168947,14.033157999999998,4.6685467,10.752899000000001,16.855601999999998,16.463915
572,-1.0,44.155895,11460,12.820886999999999,573,0.98798907,17.27204,3618.707915782929,16.585125,5.262400599999999,,17.27204,-14.4468565,22.573420000000002,-0.395,,566.11774,0.99999976,,18.310776645597176,0.11,19.182514,14.048038,4.223758,10.751153,16.85513,16.488155
573,-1.0,44.07785,11480,12.873802,574,0.98858804,17.27204,3630.9272153377533,16.675713000000002,5.210485,,17.27204,-14.395705,19.775123999999998,-0.395,,567.4495,0.99999976,,18.399052653111628,0.11,19.181279999999997,14.05799,3.690357,10.749409,16.854816,16.497995
574,-1.0,43.856697,11500,12.927617,575,0.9860219000000001,17.27204,3643.260368108749,16.528595000000003,5.1328163,,17.27204,-14.382234,11.654288000000001,-0.395,,566.9626,0.99999976,,18.245603766321004,0.11,19.12664,14.053785000000001,1.7735779999999999,10.747667999999999,16.85425,16.454525
575,-1.0,43.950813000000004,11520,12.962977,576,0.9891205,17.27204,3653.968137025833,16.727596,5.132219,,17.27204,-14.331002,10.895531,-0.395,,569.7334,0.99999976,,18.45845903296709,0.11,19.171395999999998,14.048275,5.132219,10.745931,16.854029,16.50657
576,-1.0,43.89894,11540,13.007862,577,0.98965573,17.27204,3666.141305208206,16.59382,5.1002307,,17.27204,-14.272929999999999,14.809118,-0.395,,571.0314,0.99999976,,18.315896494844647,0.11,19.170523,14.049573,3.6641746,10.744196,16.853579999999997,16.514893
577,-1.0,43.869343,11560,13.051413,578,0.9905828000000001,17.27204,3677.515035390854,16.648236999999998,5.0695877000000005,,17.27204,-14.211207,16.376875,-0.395,,572.5569,0.99999976,,18.369305878926326,0.11,19.176857000000002,14.053574,3.8811836000000004,10.742465,16.853226,16.530088
578,-1.0,43.9268,11580,13.082675,579,0.9925389000000001,17.27204,3688.770363807678,16.695906,5.0546370000000005,,17.27204,-14.126934,18.809786,-0.395,,574.68005,0.99999976,,18.42866738983562,0.11,19.2033,14.061770000000001,4.5281910000000005,10.740736,16.852953,16.562857
579,-1.0,43.75676,11600,13.120115,580,0.9898167999999999,17.27204,3701.727733850479,16.745361,5.021145,,17.27204,-14.072392,15.832223,-0.395,,574.09375,0.99999976,,18.46601965832045,0.11,19.150488,14.064807,1.7435686999999997,10.739011,16.852766,16.517578
