Iteration,LQGmu1_actor,LQGsigma_higher,TimeElapsed,TimestepsSoFar,LQGmu1_higher,ReturnMean
1527,-0.7067473,0.14999999,16.961028575897217,30540,-0.75,17.343094
1528,-0.48206982,0.14999999,16.968578815460205,30560,-0.75,17.343132
1529,-0.564534,0.14999999,16.97621750831604,30580,-0.75,17.34317
1530,-0.961514,0.14999999,16.984957695007324,30600,-0.75,17.343204
1531,-0.7076727,0.14999999,16.992503881454468,30620,-0.75,17.343136
1532,-0.8088385,0.14999999,16.99982500076294,30640,-0.75,17.343145
1533,-0.6034826,0.14999999,17.007506370544434,30660,-0.75,17.343145
1534,-0.6531816,0.14999999,17.015296936035156,30680,-0.75,17.343182
1535,-0.56852233,0.14999999,17.022592782974243,30700,-0.75,17.343204
1536,-0.67227185,0.14999999,17.029523134231567,30720,-0.75,17.343252
1537,-0.7154899,0.14999999,17.03718400001526,30740,-0.75,17.343275
1538,-0.8235073,0.14999999,17.044225454330444,30760,-0.75,17.34331
1539,-0.78185165,0.14999999,17.053006649017334,30780,-0.75,17.343298
1540,-0.60902727,0.14999999,17.06007480621338,30800,-0.75,17.343319
1541,-0.81765413,0.14999999,17.067235708236694,30820,-0.75,17.343348
1542,-0.7436345,0.14999999,17.074681282043457,30840,-0.75,17.343344
1543,-0.8512191,0.14999999,17.082828044891357,30860,-0.75,17.343363
1544,-0.5711846,0.14999999,17.0903902053833,30880,-0.75,17.343342
1545,-0.71255404,0.14999999,17.097651958465576,30900,-0.75,17.343355
1546,-0.7799456,0.14999999,17.105112552642822,30920,-0.75,17.34337
1547,-0.7809159,0.14999999,17.112263202667236,30940,-0.75,17.343376
1548,-0.7549481,0.14999999,17.12188696861267,30960,-0.75,17.343386
1549,-0.9294045,0.14999999,17.130029916763306,30980,-0.75,17.343395
1550,-0.6454719,0.14999999,17.13839554786682,31000,-0.75,17.343348
1551,-0.84168065,0.14999999,17.145501852035522,31020,-0.75,17.343357
1552,-1.0383006,0.14999999,17.15371584892273,31040,-0.75,17.343346
1553,-0.3458299,0.14999999,17.16142988204956,31060,-0.75,17.343248
1554,-0.8141815,0.14999999,17.168782472610474,31080,-0.75,17.343145
1555,-0.80108744,0.14999999,17.175814390182495,31100,-0.75,17.343136
1556,-0.81207883,0.14999999,17.183085918426514,31120,-0.75,17.343147
1557,-0.7503213,0.14999999,17.191324710845947,31140,-0.75,17.34314
1558,-0.9015949,0.14999999,17.198778867721558,31160,-0.75,17.34316
1559,-0.90447485,0.14999999,17.205569744110107,31180,-0.75,17.343126
1560,-0.5796476,0.14999999,17.212827444076538,31200,-0.75,17.343086
1561,-0.35601115,0.14999999,17.22034215927124,31220,-0.75,17.343111
1562,-1.0967954,0.14999999,17.22800898551941,31240,-0.75,17.343025
1563,-0.6613817,0.14999999,17.23496127128601,31260,-0.75,17.34293
1564,-0.48941362,0.14999999,17.241851091384888,31280,-0.75,17.342945
1565,-0.8997313,0.14999999,17.24937415122986,31300,-0.75,17.342955
1566,-0.839354,0.14999999,17.25761866569519,31320,-0.75,17.342922
1567,-0.8362045,0.14999999,17.26506757736206,31340,-0.75,17.342905
1568,-0.7730451,0.14999999,17.271885633468628,31360,-0.75,17.342905
1569,-0.78942853,0.14999999,17.278634786605835,31380,-0.75,17.342915
1570,-0.7364667,0.14999999,17.285784244537354,31400,-0.75,17.342915
1571,-0.5826212,0.14999999,17.293965339660645,31420,-0.75,17.342941
1572,-0.6599468,0.14999999,17.30101442337036,31440,-0.75,17.342972
1573,-0.5851311,0.14999999,17.307981729507446,31460,-0.75,17.34299
1574,-0.8135146,0.14999999,17.315636157989502,31480,-0.75,17.343021
1575,-0.807714,0.14999999,17.32278823852539,31500,-0.75,17.343021
1576,-0.66029865,0.14999999,17.330531358718872,31520,-0.75,17.343016
1577,-0.7066675,0.14999999,17.337369203567505,31540,-0.75,17.343023
1578,-0.9455011,0.14999999,17.344765424728394,31560,-0.75,17.343046
1579,-0.61626303,0.14999999,17.351730823516846,31580,-0.75,17.342989
1580,-0.8509141,0.14999999,17.359530687332153,31600,-0.75,17.343018
1581,-0.65983593,0.14999999,17.367631912231445,31620,-0.75,17.342999
1582,-0.9675664,0.14999999,17.37484836578369,31640,-0.75,17.343021
1583,-0.8082428,0.14999999,17.382088899612427,31660,-0.75,17.342953
1584,-0.6790841,0.14999999,17.389299869537354,31680,-0.75,17.342943
1585,-0.8143258,0.14999999,17.396608591079712,31700,-0.75,17.342962
1586,-1.0621974,0.14999999,17.4047110080719,31720,-0.75,17.342966
1587,-0.56037885,0.14999999,17.411982536315918,31740,-0.75,17.342876
1588,-0.7309472,0.14999999,17.421308517456055,31760,-0.75,17.342918
1589,-0.706885,0.14999999,17.43111538887024,31780,-0.75,17.342943
1590,-0.94179016,0.14999999,17.438758611679077,31800,-0.75,17.342974
1591,-0.91082263,0.14999999,17.445780038833618,31820,-0.75,17.342918
1592,-0.62133014,0.14999999,17.453237771987915,31840,-0.75,17.342882
1593,-0.6100004,0.14999999,17.460869312286377,31860,-0.75,17.342926
1594,-0.59125185,0.14999999,17.469159364700317,31880,-0.75,17.34294
1595,-0.76377875,0.14999999,17.476335763931274,31900,-0.75,17.342968
1596,-0.78073406,0.14999999,17.4852454662323,31920,-0.75,17.342962
1597,-0.8677961,0.14999999,17.492696046829224,31940,-0.75,17.342966
1598,-0.6138492,0.14999999,17.501065731048584,31960,-0.75,17.342941
1599,-0.63231057,0.14999999,17.509536504745483,31980,-0.75,17.342968
1600,-0.39493215,0.14999999,17.516639947891235,32000,-0.75,17.34301
1601,-0.89749527,0.14999999,17.523709297180176,32020,-0.75,17.342968
1602,-0.7862852,0.14999999,17.531212091445923,32040,-0.75,17.342934
1603,-0.84863234,0.14999999,17.539093017578125,32060,-0.75,17.342945
1604,-0.776969,0.14999999,17.546366214752197,32080,-0.75,17.342932
1605,-0.57724553,0.14999999,17.553268432617188,32100,-0.75,17.342947
1606,-0.58946425,0.14999999,17.560454607009888,32120,-0.75,17.342962
1607,-0.5868211,0.14999999,17.567988634109497,32140,-0.75,17.342987
1608,-0.66276574,0.14999999,17.575813055038452,32160,-0.75,17.343018
1609,-0.92431307,0.14999999,17.583000659942627,32180,-0.75,17.343058
1610,-0.87091804,0.14999999,17.59032130241394,32200,-0.75,17.343016
1611,-0.59480745,0.14999999,17.597741842269897,32220,-0.75,17.342995
1612,-0.69569546,0.14999999,17.606471061706543,32240,-0.75,17.34303
1613,-0.8611809,0.14999999,17.613439083099365,32260,-0.75,17.343065
1614,-0.88392425,0.14999999,17.6203773021698,32280,-0.75,17.34305
1615,-0.9851894,0.14999999,17.62749481201172,32300,-0.75,17.343025
1616,-0.49416754,0.14999999,17.634966611862183,32320,-0.75,17.342947
1617,-0.5515944,0.14999999,17.642627716064453,32340,-0.75,17.342937
1618,-0.70842826,0.14999999,17.649569034576416,32360,-0.75,17.342953
1619,-0.87560576,0.14999999,17.656270742416382,32380,-0.75,17.34297
1620,-0.6890183,0.14999999,17.66497826576233,32400,-0.75,17.342941
1621,-0.83977306,0.14999999,17.67264199256897,32420,-0.75,17.342964
1622,-0.81988436,0.14999999,17.68000841140747,32440,-0.75,17.342945
1623,-0.71807706,0.14999999,17.68792176246643,32460,-0.75,17.342947
1624,-0.8173269,0.14999999,17.694893836975098,32480,-0.75,17.342974
1625,-0.47793698,0.14999999,17.702042818069458,32500,-0.75,17.342962
1626,-0.690551,0.14999999,17.713133811950684,32520,-0.75,17.342974
1627,-0.91034645,0.14999999,17.721067905426025,32540,-0.75,17.342981
1628,-0.777513,0.14999999,17.728879928588867,32560,-0.75,17.342937
1629,-0.86588085,0.14999999,17.736818552017212,32580,-0.75,17.342949
1630,-0.9468195,0.14999999,17.74394917488098,32600,-0.75,17.342932
1631,-0.8752768,0.14999999,17.75110697746277,32620,-0.75,17.342873
1632,-0.6638387,0.14999999,17.757993698120117,32640,-0.75,17.342854
1633,-0.78781635,0.14999999,17.764938354492188,32660,-0.75,17.342873
1634,-0.87089765,0.14999999,17.77243447303772,32680,-0.75,17.342878
1635,-0.7227002,0.14999999,17.779359817504883,32700,-0.75,17.34285
1636,-0.75991416,0.14999999,17.786627292633057,32720,-0.75,17.34287
1637,-0.69286734,0.14999999,17.79353976249695,32740,-0.75,17.342878
1638,-0.7754268,0.14999999,17.80058717727661,32760,-0.75,17.342913
1639,-0.7145105,0.14999999,17.807676315307617,32780,-0.75,17.342922
1640,-0.4874304,0.14999999,17.814820528030396,32800,-0.75,17.34294
1641,-0.5935951,0.14999999,17.82204270362854,32820,-0.75,17.342957
1642,-0.66405886,0.14999999,17.82907271385193,32840,-0.75,17.343016
1643,-0.9400461,0.14999999,17.836225271224976,32860,-0.75,17.343029
1644,-0.49001962,0.14999999,17.8440945148468,32880,-0.75,17.342974
1645,-0.72612923,0.14999999,17.85112953186035,32900,-0.75,17.343006
1646,-0.7182132,0.14999999,17.85813546180725,32920,-0.75,17.343029
1647,-0.6010783,0.14999999,17.865103721618652,32940,-0.75,17.343039
1648,-0.5249225,0.14999999,17.872143745422363,32960,-0.75,17.343067
1649,-0.59363544,0.14999999,17.880298614501953,32980,-0.75,17.343102
1650,-0.7309666,0.14999999,17.8873610496521,33000,-0.75,17.34311
1651,-0.78510344,0.14999999,17.89522933959961,33020,-0.75,17.343119
1652,-0.8135046,0.14999999,17.902132272720337,33040,-0.75,17.343126
1653,-0.7106121,0.14999999,17.90917658805847,33060,-0.75,17.34313
1654,-0.7264101,0.14999999,17.915958642959595,33080,-0.75,17.343163
1655,-0.8054969,0.14999999,17.922852754592896,33100,-0.75,17.343176
1656,-0.86172456,0.14999999,17.929868936538696,33120,-0.75,17.343185
1657,-0.69758284,0.14999999,17.93653702735901,33140,-0.75,17.343168
1658,-0.8114916,0.14999999,17.943469762802124,33160,-0.75,17.343187
1659,-0.78798705,0.14999999,17.95030689239502,33180,-0.75,17.343191
1660,-0.70105654,0.14999999,17.957036018371582,33200,-0.75,17.343197
1661,-0.6963871,0.14999999,17.964091300964355,33220,-0.75,17.343222
1662,-0.780962,0.14999999,17.970721006393433,33240,-0.75,17.34325
1663,-1.0535865,0.14999999,17.977456092834473,33260,-0.75,17.343254
1664,-0.7748402,0.14999999,17.984498739242554,33280,-0.75,17.343166
1665,-0.79822165,0.14999999,17.991875171661377,33300,-0.75,17.34317
1666,-0.8273876,0.14999999,17.99892520904541,33320,-0.75,17.343178
1667,-0.6981861,0.14999999,18.00571084022522,33340,-0.75,17.343174
1668,-0.621771,0.14999999,18.01267170906067,33360,-0.75,17.343214
1669,-0.6894037,0.14999999,18.019747734069824,33380,-0.75,17.343243
1670,-0.7511734,0.14999999,18.027682304382324,33400,-0.75,17.343264
1671,-0.62225115,0.14999999,18.034985065460205,33420,-0.75,17.343277
1672,-0.63395864,0.14999999,18.042346715927124,33440,-0.75,17.343302
1673,-0.8777023,0.14999999,18.049389600753784,33460,-0.75,17.343334
1674,-0.5550435,0.14999999,18.05664610862732,33480,-0.75,17.343307
1675,-0.5916804,0.14999999,18.06351327896118,33500,-0.75,17.343328
1676,-0.7919525,0.14999999,18.070385456085205,33520,-0.75,17.343334
1677,-1.0149986,0.14999999,18.077406883239746,33540,-0.75,17.343342
1678,-1.1376145,0.14999999,18.0846951007843,33560,-0.75,17.343252
1679,-0.60759795,0.14999999,18.09155559539795,33580,-0.75,17.343166
1680,-0.691948,0.14999999,18.09865975379944,33600,-0.75,17.343206
1681,-0.7811976,0.14999999,18.105550289154053,33620,-0.75,17.343231
1682,-0.57509357,0.14999999,18.112322330474854,33640,-0.75,17.343231
1683,-0.85003245,0.14999999,18.11974310874939,33660,-0.75,17.343266
1684,-0.6508261,0.14999999,18.126668691635132,33680,-0.75,17.343254
1685,-0.8959476,0.14999999,18.13357424736023,33700,-0.75,17.34327
1686,-0.9062075,0.14999999,18.140789270401,33720,-0.75,17.34323
1687,-0.87389445,0.14999999,18.148301124572754,33740,-0.75,17.343195
1688,-0.6106893,0.14999999,18.155170917510986,33760,-0.75,17.343166
1689,-0.93496716,0.14999999,18.162276029586792,33780,-0.75,17.343182
1690,-0.69549716,0.14999999,18.16916036605835,33800,-0.75,17.343132
1691,-0.66276354,0.14999999,18.17621684074402,33820,-0.75,17.343157
1692,-0.44390437,0.14999999,18.18351721763611,33840,-0.75,17.343191
1693,-0.828452,0.14999999,18.192068099975586,33860,-0.75,17.343191
1694,-0.9914333,0.14999999,18.198835849761963,33880,-0.75,17.34319
1695,-1.0153494,0.14999999,18.207660675048828,33900,-0.75,17.34311
1696,-0.7699144,0.14999999,18.215171813964844,33920,-0.75,17.343025
1697,-0.8463026,0.14999999,18.22265100479126,33940,-0.75,17.343044
1698,-0.85093826,0.14999999,18.23023247718811,33960,-0.75,17.34303
1699,-0.7006309,0.14999999,18.237308502197266,33980,-0.75,17.343016
1700,-0.6630686,0.14999999,18.24481201171875,34000,-0.75,17.34304
1701,-0.67453897,0.14999999,18.2517991065979,34020,-0.75,17.343075
1702,-0.8832295,0.14999999,18.258708953857422,34040,-0.75,17.343115
1703,-0.6311436,0.14999999,18.26559281349182,34060,-0.75,17.343086
1704,-0.72391045,0.14999999,18.272669553756714,34080,-0.75,17.343117
1705,-0.5036408,0.14999999,18.279508113861084,34100,-0.75,17.34313
1706,-0.95493853,0.14999999,18.2866268157959,34120,-0.75,17.343147
1707,-0.79056823,0.14999999,18.29348373413086,34140,-0.75,17.343086
1708,-0.87754196,0.14999999,18.30037260055542,34160,-0.75,17.343096
1709,-0.8744597,0.14999999,18.307796716690063,34180,-0.75,17.343075
1710,-0.6866301,0.14999999,18.315537214279175,34200,-0.75,17.343044
1711,-0.7001189,0.14999999,18.322209358215332,34220,-0.75,17.343071
1712,-0.7920146,0.14999999,18.329736471176147,34240,-0.75,17.343094
1713,-0.8080096,0.14999999,18.336764574050903,34260,-0.75,17.343094
1714,-0.6102003,0.14999999,18.34406304359436,34280,-0.75,17.343088
1715,-0.73378223,0.14999999,18.351050853729248,34300,-0.75,17.343111
1716,-0.7144752,0.14999999,18.357666492462158,34320,-0.75,17.343124
1717,-0.73871523,0.14999999,18.364826440811157,34340,-0.75,17.34315
1718,-0.6989372,0.14999999,18.37171769142151,34360,-0.75,17.343172
1719,-1.0568877,0.14999999,18.378803253173828,34380,-0.75,17.343212
1720,-0.6364925,0.14999999,18.387097120285034,34400,-0.75,17.343126
1721,-0.522825,0.14999999,18.39411973953247,34420,-0.75,17.343166
1722,-0.6621105,0.14999999,18.40125846862793,34440,-0.75,17.343197
1723,-0.4436221,0.14999999,18.40846872329712,34460,-0.75,17.34323
1724,-0.7383477,0.14999999,18.41519570350647,34480,-0.75,17.343233
1725,-0.8577207,0.14999999,18.422200441360474,34500,-0.75,17.343245
1726,-0.8842644,0.14999999,18.429287910461426,34520,-0.75,17.34323
1727,-0.51273054,0.14999999,18.436362504959106,34540,-0.75,17.343204
1728,-0.71738094,0.14999999,18.44331431388855,34560,-0.75,17.343216
1729,-0.6343229,0.14999999,18.450053453445435,34580,-0.75,17.343239
1730,-0.7210751,0.14999999,18.45706868171692,34600,-0.75,17.343271
1731,-0.8563485,0.14999999,18.46401596069336,34620,-0.75,17.34329
1732,-0.8214763,0.14999999,18.470993757247925,34640,-0.75,17.34327
1733,-0.9317701,0.14999999,18.47789716720581,34660,-0.75,17.34327
1734,-0.67429125,0.14999999,18.484938621520996,34680,-0.75,17.343218
1735,-1.03303,0.14999999,18.492353200912476,34700,-0.75,17.343246
1736,-0.8476975,0.14999999,18.499449968338013,34720,-0.75,17.343163
1737,-0.88991815,0.14999999,18.506616592407227,34740,-0.75,17.343155
1738,-0.81769323,0.14999999,18.513625383377075,34760,-0.75,17.34313
1739,-0.64589345,0.14999999,18.521080493927002,34780,-0.75,17.343126
1740,-0.9399725,0.14999999,18.52795672416687,34800,-0.75,17.343145
1741,-0.6936649,0.14999999,18.534796953201294,34820,-0.75,17.343096
1742,-0.7568043,0.14999999,18.54145836830139,34840,-0.75,17.34312
1743,-0.73550546,0.14999999,18.54813289642334,34860,-0.75,17.343138
1744,-0.6336285,0.14999999,18.555345058441162,34880,-0.75,17.343155
1745,-0.74535924,0.14999999,18.562118768692017,34900,-0.75,17.343168
1746,-0.7911627,0.14999999,18.57011842727661,34920,-0.75,17.343178
1747,-0.6814052,0.14999999,18.57686495780945,34940,-0.75,17.343184
1748,-0.7031926,0.14999999,18.584291458129883,34960,-0.75,17.343214
1749,-0.8384665,0.14999999,18.591450929641724,34980,-0.75,17.343235
1750,-0.858659,0.14999999,18.598464488983154,35000,-0.75,17.343224
1751,-0.5810019,0.14999999,18.60553002357483,35020,-0.75,17.3432
1752,-0.5565576,0.14999999,18.61236023902893,35040,-0.75,17.343239
1753,-0.89906734,0.14999999,18.61922287940979,35060,-0.75,17.343273
1754,-0.8161119,0.14999999,18.626302480697632,35080,-0.75,17.343237
1755,-0.7421383,0.14999999,18.63310194015503,35100,-0.75,17.343231
1756,-0.7913299,0.14999999,18.639869689941406,35120,-0.75,17.343245
1757,-0.6571679,0.14999999,18.646939992904663,35140,-0.75,17.343248
1758,-0.6527102,0.14999999,18.6538245677948,35160,-0.75,17.343271
1759,-0.483531,0.14999999,18.66095280647278,35180,-0.75,17.343287
1760,-0.6523185,0.14999999,18.667643785476685,35200,-0.75,17.343273
1761,-0.8233808,0.14999999,18.674356698989868,35220,-0.75,17.343306
1762,-1.044127,0.14999999,18.68167495727539,35240,-0.75,17.343302
1763,-0.8158246,0.14999999,18.688710689544678,35260,-0.75,17.343222
1764,-0.7286292,0.14999999,18.6955988407135,35280,-0.75,17.343222
1765,-0.59014875,0.14999999,18.702508687973022,35300,-0.75,17.343256
1766,-0.7587062,0.14999999,18.70948815345764,35320,-0.75,17.343298
1767,-0.76921016,0.14999999,18.716490983963013,35340,-0.75,17.343313
1768,-0.62814885,0.14999999,18.723317623138428,35360,-0.75,17.343319
1769,-0.7601151,0.14999999,18.73035740852356,35380,-0.75,17.343353
1770,-0.887394,0.14999999,18.73761224746704,35400,-0.75,17.343365
1771,-0.8313744,0.14999999,18.746920347213745,35420,-0.75,17.343334
1772,-0.8380054,0.14999999,18.75777792930603,35440,-0.75,17.343328
1773,-0.7555801,0.14999999,18.765559673309326,35460,-0.75,17.343315
1774,-0.6508262,0.14999999,18.773256063461304,35480,-0.75,17.343327
1775,-0.5139288,0.14999999,18.780699968338013,35500,-0.75,17.343348
1776,-0.8314567,0.14999999,18.788397789001465,35520,-0.75,17.34338
1777,-0.7549815,0.14999999,18.795597076416016,35540,-0.75,17.343357
1778,-0.36339706,0.14999999,18.80328941345215,35560,-0.75,17.34337
1779,-0.6586696,0.14999999,18.81362748146057,35580,-0.75,17.343307
1780,-0.8620672,0.14999999,18.82106876373291,35600,-0.75,17.34334
1781,-0.6774231,0.14999999,18.82858681678772,35620,-0.75,17.34332
1782,-0.7641448,0.14999999,18.83979845046997,35640,-0.75,17.343323
1783,-0.8124681,0.14999999,18.851139307022095,35660,-0.75,17.34334
1784,-0.6898023,0.14999999,18.859735250473022,35680,-0.75,17.343342
1785,-0.8955928,0.14999999,18.867446422576904,35700,-0.75,17.343374
1786,-0.63566566,0.14999999,18.874977111816406,35720,-0.75,17.343348
1787,-0.84524846,0.14999999,18.882469177246094,35740,-0.75,17.34337
1788,-0.81936985,0.14999999,18.890031576156616,35760,-0.75,17.343357
1789,-0.92783237,0.14999999,18.898123025894165,35780,-0.75,17.343355
1790,-0.61645967,0.14999999,18.905577421188354,35800,-0.75,17.343311
1791,-0.68742406,0.14999999,18.914371252059937,35820,-0.75,17.343334
1792,-0.67349935,0.14999999,18.922269582748413,35840,-0.75,17.343342
1793,-0.8198117,0.14999999,18.93175172805786,35860,-0.75,17.343382
1794,-0.7323304,0.14999999,18.939891815185547,35880,-0.75,17.343378
1795,-0.8970707,0.14999999,18.9474196434021,35900,-0.75,17.3434
1796,-0.8369205,0.14999999,18.95486879348755,35920,-0.75,17.343365
1797,-0.7638083,0.14999999,18.96277403831482,35940,-0.75,17.343348
1798,-0.76129025,0.14999999,18.97021245956421,35960,-0.75,17.343357
1799,-0.8638817,0.14999999,18.97764801979065,35980,-0.75,17.343369
1800,-0.899098,0.14999999,18.98539423942566,36000,-0.75,17.34335
1801,-0.7590695,0.14999999,18.993170022964478,36020,-0.75,17.343319
1802,-0.8443785,0.14999999,19.000460863113403,36040,-0.75,17.343332
1803,-0.65350765,0.14999999,19.007936477661133,36060,-0.75,17.343323
1804,-0.6899124,0.14999999,19.015136241912842,36080,-0.75,17.343346
1805,-0.6430492,0.14999999,19.023046731948853,36100,-0.75,17.34337
1806,-0.62373334,0.14999999,19.0304012298584,36120,-0.75,17.343401
1807,-0.7930224,0.14999999,19.03799819946289,36140,-0.75,17.343435
1808,-0.86247516,0.14999999,19.045283794403076,36160,-0.75,17.343428
1809,-0.77775514,0.14999999,19.055119037628174,36180,-0.75,17.34341
1810,-0.61843777,0.14999999,19.06386923789978,36200,-0.75,17.343409
1811,-0.7874569,0.14999999,19.073331356048584,36220,-0.75,17.343447
1812,-0.759418,0.14999999,19.08094334602356,36240,-0.75,17.343454
1813,-0.7595378,0.14999999,19.089370727539062,36260,-0.75,17.343464
1814,-0.78719914,0.14999999,19.096843719482422,36280,-0.75,17.343473
1815,-0.7364528,0.14999999,19.107184886932373,36300,-0.75,17.34348
1816,-0.64260507,0.14999999,19.11527919769287,36320,-0.75,17.343496
1817,-0.7265631,0.14999999,19.122886180877686,36340,-0.75,17.343525
1818,-0.70288736,0.14999999,19.130722761154175,36360,-0.75,17.343533
1819,-0.41873598,0.14999999,19.13818669319153,36380,-0.75,17.343563
1820,-0.69360006,0.14999999,19.14599895477295,36400,-0.75,17.343552
1821,-0.7967631,0.14999999,19.15330219268799,36420,-0.75,17.343567
1822,-0.6252198,0.14999999,19.16054940223694,36440,-0.75,17.343567
1823,-0.8602897,0.14999999,19.16809391975403,36460,-0.75,17.343609
1824,-1.0053048,0.14999999,19.175339937210083,36480,-0.75,17.343594
1825,-0.69200474,0.14999999,19.183149337768555,36500,-0.75,17.343512
1826,-0.9091884,0.14999999,19.19080090522766,36520,-0.75,17.34354
1827,-0.8711708,0.14999999,19.197994470596313,36540,-0.75,17.34351
1828,-0.78481466,0.14999999,19.205756425857544,36560,-0.75,17.34349
1829,-0.8325,0.14999999,19.213512420654297,36580,-0.75,17.343493
1830,-0.6859648,0.14999999,19.22195816040039,36600,-0.75,17.343485
1831,-0.6955293,0.14999999,19.230520963668823,36620,-0.75,17.34351
1832,-1.0864528,0.14999999,19.2380690574646,36640,-0.75,17.343536
1833,-0.75466937,0.14999999,19.24584984779358,36660,-0.75,17.343458
1834,-0.6309531,0.14999999,19.253626108169556,36680,-0.75,17.343472
1835,-0.91546524,0.14999999,19.263586282730103,36700,-0.75,17.343506
1836,-0.8562071,0.14999999,19.275079250335693,36720,-0.75,17.343472
1837,-0.76399153,0.14999999,19.281866788864136,36740,-0.75,17.343454
1838,-0.91367626,0.14999999,19.290377140045166,36760,-0.75,17.34346
1839,-0.47239715,0.14999999,19.29751944541931,36780,-0.75,17.343426
1840,-0.6520086,0.14999999,19.30475354194641,36800,-0.75,17.34344
1841,-0.5631905,0.14999999,19.3120596408844,36820,-0.75,17.343468
1842,-0.65687567,0.14999999,19.3191020488739,36840,-0.75,17.343487
1843,-0.7012367,0.14999999,19.326070070266724,36860,-0.75,17.343513
1844,-0.8287394,0.14999999,19.33281898498535,36880,-0.75,17.34354
1845,-0.8846061,0.14999999,19.33967900276184,36900,-0.75,17.343525
1846,-0.8458498,0.14999999,19.34635877609253,36920,-0.75,17.3435
1847,-0.60013705,0.14999999,19.35323214530945,36940,-0.75,17.343493
1848,-0.68786144,0.14999999,19.360159873962402,36960,-0.75,17.34352
1849,-0.7582314,0.14999999,19.36774730682373,36980,-0.75,17.343538
1850,-0.73853296,0.14999999,19.37505006790161,37000,-0.75,17.343555
1851,-0.68022835,0.14999999,19.382070302963257,37020,-0.75,17.34357
1852,-0.87351006,0.14999999,19.38904356956482,37040,-0.75,17.343605
1853,-0.8451084,0.14999999,19.39584183692932,37060,-0.75,17.343586
1854,-0.7415462,0.14999999,19.40274691581726,37080,-0.75,17.343576
1855,-0.67584187,0.14999999,19.409452438354492,37100,-0.75,17.343584
1856,-0.8033218,0.14999999,19.41622543334961,37120,-0.75,17.343613
1857,-0.5856581,0.14999999,19.423062801361084,37140,-0.75,17.34361
1858,-0.9013792,0.14999999,19.430492162704468,37160,-0.75,17.343636
1859,-0.90305924,0.14999999,19.437555074691772,37180,-0.75,17.343607
1860,-1.016154,0.14999999,19.444936513900757,37200,-0.75,17.343573
1861,-0.8664261,0.14999999,19.452120780944824,37220,-0.75,17.343498
1862,-0.9436009,0.14999999,19.459121704101562,37240,-0.75,17.343477
1863,-0.7915851,0.14999999,19.467119932174683,37260,-0.75,17.343428
1864,-0.8309718,0.14999999,19.474506616592407,37280,-0.75,17.343426
1865,-0.8410541,0.14999999,19.482147693634033,37300,-0.75,17.343416
1866,-0.6343628,0.14999999,19.48938775062561,37320,-0.75,17.343405
1867,-0.43754902,0.14999999,19.496739864349365,37340,-0.75,17.343447
1868,-1.0023391,0.14999999,19.50364875793457,37360,-0.75,17.343426
1869,-0.8538914,0.14999999,19.511415004730225,37380,-0.75,17.343348
1870,-0.99700034,0.14999999,19.51879072189331,37400,-0.75,17.34333
1871,-0.65956193,0.14999999,19.526206493377686,37420,-0.75,17.343256
1872,-0.86684144,0.14999999,19.533289909362793,37440,-0.75,17.343271
1873,-0.8979704,0.14999999,19.54058599472046,37460,-0.75,17.343258
1874,-0.6950508,0.14999999,19.547577619552612,37480,-0.75,17.343225
1875,-0.73927665,0.14999999,19.5547935962677,37500,-0.75,17.343248
1876,-0.8992789,0.14999999,19.561883687973022,37520,-0.75,17.34326
1877,-0.69104624,0.14999999,19.568718671798706,37540,-0.75,17.343231
1878,-1.0105513,0.14999999,19.57556390762329,37560,-0.75,17.343245
1879,-0.69782794,0.14999999,19.583221197128296,37580,-0.75,17.343168
1880,-0.8096311,0.14999999,19.590411901474,37600,-0.75,17.343203
1881,-0.8976711,0.14999999,19.597594738006592,37620,-0.75,17.343199
1882,-0.6123545,0.14999999,19.604498386383057,37640,-0.75,17.34317
1883,-0.5982829,0.14999999,19.611419439315796,37660,-0.75,17.343199
1884,-1.1167125,0.14999999,19.61881399154663,37680,-0.75,17.343227
1885,-0.41200498,0.14999999,19.625775575637817,37700,-0.75,17.343147
1886,-0.92960215,0.14999999,19.632620811462402,37720,-0.75,17.34312
1887,-0.6240785,0.14999999,19.63939619064331,37740,-0.75,17.343079
1888,-0.5102598,0.14999999,19.647732496261597,37760,-0.75,17.343107
1889,-0.84449744,0.14999999,19.656496286392212,37780,-0.75,17.343115
1890,-0.6449255,0.14999999,19.663829803466797,37800,-0.75,17.343105
1891,-0.9097516,0.14999999,19.671239137649536,37820,-0.75,17.343134
1892,-0.6235189,0.14999999,19.67884850502014,37840,-0.75,17.343105
1893,-0.5690738,0.14999999,19.685735940933228,37860,-0.75,17.343124
1894,-0.85036665,0.14999999,19.692780256271362,37880,-0.75,17.34314
1895,-0.8496249,0.14999999,19.699597358703613,37900,-0.75,17.343119
1896,-0.8570016,0.14999999,19.706586122512817,37920,-0.75,17.343103
1897,-0.93107456,0.14999999,19.713947534561157,37940,-0.75,17.343086
1898,-0.75162226,0.14999999,19.720975160598755,37960,-0.75,17.343042
1899,-0.882349,0.14999999,19.727739334106445,37980,-0.75,17.343054
1900,-0.85420644,0.14999999,19.734935760498047,38000,-0.75,17.34303
1901,-0.6992612,0.14999999,19.74254584312439,38020,-0.75,17.343018
1902,-0.93054855,0.14999999,19.749338626861572,38040,-0.75,17.34305
1903,-0.52124935,0.14999999,19.756258487701416,38060,-0.75,17.343002
