Iteration,TimeElapsed,ReturnMean,LQGmu1_actor,LQGmu1_higher,TimestepsSoFar,LQGsigma_higher
1147,10.776383399963379,17.351675,-0.4003095,-0.7,22940,0.14999999
1148,10.789672136306763,17.351696,-0.6175647,-0.7,22960,0.14999999
1149,10.800204992294312,17.351711,-0.62589014,-0.7,22980,0.14999999
1150,10.810616970062256,17.351746,-0.4413615,-0.7,23000,0.14999999
1151,10.82018518447876,17.351797,-0.38575438,-0.7,23020,0.14999999
1152,10.83131194114685,17.351742,-0.7314281,-0.7,23040,0.14999999
1153,10.841028690338135,17.351759,-0.743822,-0.7,23060,0.14999999
1154,10.853597640991211,17.351765,-0.8824146,-0.7,23080,0.14999999
1155,10.864701271057129,17.351717,-0.6105848,-0.7,23100,0.14999999
1156,10.875354290008545,17.351725,-0.8127937,-0.7,23120,0.14999999
1157,10.884581089019775,17.351715,-0.86172307,-0.7,23140,0.14999999
1158,10.896625757217407,17.351683,-0.5724119,-0.7,23160,0.14999999
1159,10.910283088684082,17.351713,-0.6120347,-0.7,23180,0.14999999
1160,10.92191219329834,17.351727,-0.6926073,-0.7,23200,0.14999999
1161,10.933292627334595,17.351757,-0.6584404,-0.7,23220,0.14999999
1162,10.944607496261597,17.3518,-1.1320539,-0.7,23240,0.14999999
1163,10.955794334411621,17.351665,-0.7736687,-0.7,23260,0.14999999
1164,10.968726396560669,17.351665,-0.8420826,-0.7,23280,0.14999999
1165,10.97747802734375,17.351643,-0.7386076,-0.7,23300,0.14999999
1166,10.986210107803345,17.351646,-0.7551123,-0.7,23320,0.14999999
1167,11.00102186203003,17.351654,-0.74554527,-0.7,23340,0.14999999
1168,11.01181149482727,17.351696,-0.50272477,-0.7,23360,0.14999999
1169,11.021250486373901,17.351706,-0.74710345,-0.7,23380,0.14999999
1170,11.031474828720093,17.351713,-0.7753917,-0.7,23400,0.14999999
1171,11.042006731033325,17.351715,-0.72801507,-0.7,23420,0.14999999
1172,11.05422854423523,17.351734,-0.4992993,-0.7,23440,0.14999999
1173,11.065406560897827,17.351746,-0.82534766,-0.7,23460,0.14999999
1174,11.077110052108765,17.351736,-0.68620443,-0.7,23480,0.14999999
1175,11.086417436599731,17.351774,-0.8908216,-0.7,23500,0.14999999
1176,11.095926761627197,17.351727,-0.6162517,-0.7,23520,0.14999999
1177,11.109445333480835,17.351748,-0.45353022,-0.7,23540,0.14999999
1178,11.118026494979858,17.3517,-0.82528025,-0.7,23560,0.14999999
1179,11.128360509872437,17.351694,-0.68574315,-0.7,23580,0.14999999
1180,11.13968563079834,17.351725,-0.7265809,-0.7,23600,0.14999999
1181,11.150789499282837,17.351768,-0.84050214,-0.7,23620,0.14999999
1182,11.159204721450806,17.351744,-0.5994662,-0.7,23640,0.14999999
1183,11.167753458023071,17.35177,-0.627284,-0.7,23660,0.14999999
1184,11.17800784111023,17.351812,-0.75867385,-0.7,23680,0.14999999
1185,11.18972897529602,17.351828,-1.1425216,-0.7,23700,0.14999999
1186,11.201616287231445,17.351698,-0.79356676,-0.7,23720,0.14999999
1187,11.217626094818115,17.351704,-0.87971056,-0.7,23740,0.14999999
1188,11.226616621017456,17.351654,-0.6476507,-0.7,23760,0.14999999
1189,11.236265897750854,17.351685,-0.56180763,-0.7,23780,0.14999999
1190,11.24555516242981,17.351723,-0.83445436,-0.7,23800,0.14999999
1191,11.255009174346924,17.351713,-0.7700792,-0.7,23820,0.14999999
1192,11.265231132507324,17.351719,-0.7905088,-0.7,23840,0.14999999
1193,11.276678085327148,17.35173,-0.74334574,-0.7,23860,0.14999999
1194,11.287740707397461,17.351755,-0.7394422,-0.7,23880,0.14999999
1195,11.296324729919434,17.35176,-0.72163534,-0.7,23900,0.14999999
1196,11.308077335357666,17.351778,-0.73879445,-0.7,23920,0.14999999
1197,11.32294511795044,17.351778,-0.7077154,-0.7,23940,0.14999999
1198,11.334193468093872,17.351812,-0.80829513,-0.7,23960,0.14999999
1199,11.345960140228271,17.351807,-0.85795647,-0.7,23980,0.14999999
1200,11.356833696365356,17.351778,-0.8815824,-0.7,24000,0.14999999
1201,11.369024753570557,17.351728,-0.82175076,-0.7,24020,0.14999999
1202,11.379759073257446,17.35172,-0.74789155,-0.7,24040,0.14999999
1203,11.389610767364502,17.351738,-0.87369955,-0.7,24060,0.14999999
1204,11.400558471679688,17.351696,-0.6142278,-0.7,24080,0.14999999
1205,11.412171125411987,17.35173,-0.6747467,-0.7,24100,0.14999999
1206,11.42488956451416,17.351757,-0.7254986,-0.7,24120,0.14999999
1207,11.435482501983643,17.351776,-0.72841597,-0.7,24140,0.14999999
1208,11.44461441040039,17.351797,-0.5909669,-0.7,24160,0.14999999
1209,11.455389261245728,17.35184,-0.8199863,-0.7,24180,0.14999999
1210,11.470901489257812,17.351835,-0.6214928,-0.7,24200,0.14999999
1211,11.479816675186157,17.351877,-0.61168087,-0.7,24220,0.14999999
1212,11.49048376083374,17.351898,-0.9031844,-0.7,24240,0.14999999
1213,11.502167701721191,17.351849,-1.0053525,-0.7,24260,0.14999999
1214,11.51223349571228,17.35172,-0.5532929,-0.7,24280,0.14999999
1215,11.5226891040802,17.351713,-0.79646546,-0.7,24300,0.14999999
1216,11.534431219100952,17.35172,-0.8485121,-0.7,24320,0.14999999
1217,11.544368743896484,17.351686,-0.6513928,-0.7,24340,0.14999999
1218,11.55502724647522,17.351707,-0.5820255,-0.7,24360,0.14999999
1219,11.566805124282837,17.351685,-0.43338776,-0.7,24380,0.14999999
1220,11.577783346176147,17.351639,-0.63266265,-0.7,24400,0.14999999
1221,11.59557843208313,17.351667,-0.7166144,-0.7,24420,0.14999999
1222,11.606104135513306,17.351696,-0.6550686,-0.7,24440,0.14999999
1223,11.620879173278809,17.351725,-0.6320421,-0.7,24460,0.14999999
1224,11.629226207733154,17.351759,-0.6299871,-0.7,24480,0.14999999
1225,11.64228343963623,17.351772,-0.6952653,-0.7,24500,0.14999999
1226,11.652935266494751,17.351778,-0.75891143,-0.7,24520,0.14999999
1227,11.666035175323486,17.351793,-0.5629038,-0.7,24540,0.14999999
1228,11.676121473312378,17.351833,-0.8139487,-0.7,24560,0.14999999
1229,11.686996936798096,17.35183,-0.5984288,-0.7,24580,0.14999999
1230,11.696224689483643,17.351881,-0.65808606,-0.7,24600,0.14999999
1231,11.70559310913086,17.351925,-0.7508009,-0.7,24620,0.14999999
1232,11.71677851676941,17.35194,-0.67931944,-0.7,24640,0.14999999
1233,11.727462530136108,17.351978,-0.66336024,-0.7,24660,0.14999999
1234,11.736113786697388,17.352024,-0.58343965,-0.7,24680,0.14999999
1235,11.747463703155518,17.352068,-0.5087606,-0.7,24700,0.14999999
1236,11.758240461349487,17.352058,-0.64664805,-0.7,24720,0.14999999
1237,11.767931938171387,17.352095,-0.55295885,-0.7,24740,0.14999999
1238,11.776138544082642,17.352123,-0.76134175,-0.7,24760,0.14999999
1239,11.78886365890503,17.352127,-0.4647761,-0.7,24780,0.14999999
1240,11.799403190612793,17.352163,-0.5043903,-0.7,24800,0.14999999
1241,11.810063600540161,17.352198,-0.66134423,-0.7,24820,0.14999999
1242,11.827292203903198,17.352232,-0.6644663,-0.7,24840,0.14999999
1243,11.839538812637329,17.352247,-0.5196415,-0.7,24860,0.14999999
1244,11.855479955673218,17.352283,-0.7447084,-0.7,24880,0.14999999
1245,11.870347738265991,17.352278,-0.4914187,-0.7,24900,0.14999999
1246,11.883873224258423,17.352278,-0.71589583,-0.7,24920,0.14999999
1247,11.89788818359375,17.352308,-0.7065601,-0.7,24940,0.14999999
1248,11.908703804016113,17.352324,-0.9096441,-0.7,24960,0.14999999
1249,11.919083595275879,17.35227,-0.9299817,-0.7,24980,0.14999999
1250,11.931418657302856,17.352198,-0.72951823,-0.7,25000,0.14999999
1251,11.93980073928833,17.352213,-0.50736797,-0.7,25020,0.14999999
1252,11.949201107025146,17.352215,-0.43544635,-0.7,25040,0.14999999
1253,11.958855867385864,17.352201,-0.49367648,-0.7,25060,0.14999999
1254,11.970098733901978,17.352251,-0.616817,-0.7,25080,0.14999999
1255,11.980382442474365,17.352306,-0.5273172,-0.7,25100,0.14999999
1256,11.99075984954834,17.352287,-0.7664286,-0.7,25120,0.14999999
1257,12.00973105430603,17.352299,-0.7299447,-0.7,25140,0.14999999
1258,12.020718336105347,17.35232,-0.810555,-0.7,25160,0.14999999
1259,12.032990455627441,17.352304,-0.73604804,-0.7,25180,0.14999999
1260,12.048433303833008,17.352318,-0.6055092,-0.7,25200,0.14999999
1261,12.059388875961304,17.352316,-0.81548023,-0.7,25220,0.14999999
1262,12.069255113601685,17.352312,-0.75681126,-0.7,25240,0.14999999
1263,12.082179069519043,17.352327,-0.77971554,-0.7,25260,0.14999999
1264,12.093049764633179,17.352331,-0.9644898,-0.7,25280,0.14999999
1265,12.103311777114868,17.35224,-0.8123378,-0.7,25300,0.14999999
1266,12.117991924285889,17.352242,-0.64308524,-0.7,25320,0.14999999
1267,12.126267671585083,17.352282,-0.59515536,-0.7,25340,0.14999999
1268,12.135091066360474,17.35232,-0.66479194,-0.7,25360,0.14999999
1269,12.146186828613281,17.352339,-0.67845905,-0.7,25380,0.14999999
1270,12.155415773391724,17.352362,-0.5031054,-0.7,25400,0.14999999
1271,12.16954779624939,17.352373,-0.7817487,-0.7,25420,0.14999999
1272,12.18597412109375,17.352375,-0.69803643,-0.7,25440,0.14999999
1273,12.196739912033081,17.352379,-0.63311696,-0.7,25460,0.14999999
1274,12.207414865493774,17.352379,-0.8692702,-0.7,25480,0.14999999
1275,12.218369722366333,17.352337,-0.78102255,-0.7,25500,0.14999999
1276,12.229026556015015,17.352352,-0.7067645,-0.7,25520,0.14999999
1277,12.242830514907837,17.352377,-0.6091336,-0.7,25540,0.14999999
1278,12.256122589111328,17.35242,-0.7025106,-0.7,25560,0.14999999
1279,12.269913673400879,17.352455,-0.8612521,-0.7,25580,0.14999999
1280,12.280667543411255,17.352428,-0.9020759,-0.7,25600,0.14999999
1281,12.296111345291138,17.352379,-0.7468062,-0.7,25620,0.14999999
1282,12.306831121444702,17.3524,-0.6458483,-0.7,25640,0.14999999
1283,12.317564964294434,17.352434,-0.6113775,-0.7,25660,0.14999999
1284,12.328090906143188,17.352453,-0.9923264,-0.7,25680,0.14999999
1285,12.338772773742676,17.352345,-0.71000355,-0.7,25700,0.14999999
1286,12.34867548942566,17.352373,-0.47658783,-0.7,25720,0.14999999
1287,12.364940166473389,17.35236,-0.67050457,-0.7,25740,0.14999999
1288,12.37537670135498,17.35239,-0.88807285,-0.7,25760,0.14999999
1289,12.385116577148438,17.352352,-0.7335286,-0.7,25780,0.14999999
1290,12.3971426486969,17.35236,-0.9118421,-0.7,25800,0.14999999
1291,12.409914493560791,17.3523,-0.82248527,-0.7,25820,0.14999999
1292,12.420259952545166,17.352291,-0.56229216,-0.7,25840,0.14999999
1293,12.431384086608887,17.352314,-0.8415531,-0.7,25860,0.14999999
1294,12.442263841629028,17.352293,-0.98724896,-0.7,25880,0.14999999
1295,12.45297908782959,17.352186,-0.49992025,-0.7,25900,0.14999999
1296,12.465118885040283,17.352188,-0.63841665,-0.7,25920,0.14999999
1297,12.474503755569458,17.352182,-0.47590142,-0.7,25940,0.14999999
1298,12.484607934951782,17.35218,-0.821757,-0.7,25960,0.14999999
1299,12.494236946105957,17.352175,-0.7820509,-0.7,25980,0.14999999
1300,12.505069017410278,17.35218,-0.66273147,-0.7,26000,0.14999999
1301,12.51477599143982,17.352205,-0.51573455,-0.7,26020,0.14999999
1302,12.524772644042969,17.352226,-1.0008411,-0.7,26040,0.14999999
1303,12.53735089302063,17.352108,-0.7161738,-0.7,26060,0.14999999
1304,12.547290086746216,17.352125,-0.87075657,-0.7,26080,0.14999999
1305,12.556674242019653,17.352089,-0.7055296,-0.7,26100,0.14999999
1306,12.567621231079102,17.352098,-0.6004938,-0.7,26120,0.14999999
1307,12.579099178314209,17.352127,-0.7708469,-0.7,26140,0.14999999
1308,12.594895362854004,17.352116,-0.77024245,-0.7,26160,0.14999999
1309,12.606287956237793,17.352127,-0.5853562,-0.7,26180,0.14999999
1310,12.614983797073364,17.352146,-0.5509659,-0.7,26200,0.14999999
1311,12.624441146850586,17.352201,-0.7176927,-0.7,26220,0.14999999
1312,12.635347366333008,17.352213,-0.7500851,-0.7,26240,0.14999999
1313,12.645846843719482,17.352215,-0.57703817,-0.7,26260,0.14999999
1314,12.655449628829956,17.352262,-0.8228095,-0.7,26280,0.14999999
1315,12.666216850280762,17.352253,-0.36533457,-0.7,26300,0.14999999
1316,12.676342725753784,17.352177,-0.65594137,-0.7,26320,0.14999999
1317,12.688300371170044,17.3522,-0.7976529,-0.7,26340,0.14999999
1318,12.699058294296265,17.3522,-0.6624217,-0.7,26360,0.14999999
1319,12.71013617515564,17.352238,-0.63174117,-0.7,26380,0.14999999
1320,12.720988512039185,17.352278,-0.87615037,-0.7,26400,0.14999999
1321,12.73555040359497,17.352247,-0.9574357,-0.7,26420,0.14999999
1322,12.74647045135498,17.35216,-0.64130616,-0.7,26440,0.14999999
1323,12.755844116210938,17.352192,-0.6313627,-0.7,26460,0.14999999
1324,12.764539957046509,17.352238,-0.64232796,-0.7,26480,0.14999999
1325,12.773488759994507,17.35226,-0.6443465,-0.7,26500,0.14999999
1326,12.787490367889404,17.352278,-0.6729348,-0.7,26520,0.14999999
1327,12.798450708389282,17.352303,-0.32930484,-0.7,26540,0.14999999
1328,12.820026397705078,17.352238,-0.46551925,-0.7,26560,0.14999999
1329,12.830740928649902,17.35223,-0.7927332,-0.7,26580,0.14999999
1330,12.839478015899658,17.352236,-0.6820221,-0.7,26600,0.14999999
1331,12.851030349731445,17.352264,-0.57317793,-0.7,26620,0.14999999
1332,12.86159086227417,17.352287,-0.74646646,-0.7,26640,0.14999999
1333,12.871776580810547,17.35229,-0.8749552,-0.7,26660,0.14999999
1334,12.881520748138428,17.352253,-0.8121546,-0.7,26680,0.14999999
1335,12.893319368362427,17.352251,-0.69792396,-0.7,26700,0.14999999
1336,12.902726650238037,17.352274,-0.61465585,-0.7,26720,0.14999999
1337,12.91476321220398,17.352287,-1.0112262,-0.7,26740,0.14999999
1338,12.926215648651123,17.352173,-0.8079836,-0.7,26760,0.14999999
1339,12.936005353927612,17.352161,-0.48039815,-0.7,26780,0.14999999
1340,12.94774341583252,17.352154,-0.7238762,-0.7,26800,0.14999999
1341,12.958962440490723,17.352169,-0.6352711,-0.7,26820,0.14999999
1342,12.969340085983276,17.352205,-0.46482408,-0.7,26840,0.14999999
1343,12.980796098709106,17.352184,-0.5310881,-0.7,26860,0.14999999
1344,12.991462707519531,17.352219,-0.56166595,-0.7,26880,0.14999999
1345,13.002366542816162,17.352251,-0.7355684,-0.7,26900,0.14999999
1346,13.016218900680542,17.352268,-0.7393365,-0.7,26920,0.14999999
1347,13.02850604057312,17.352285,-0.6653557,-0.7,26940,0.14999999
1348,13.038552045822144,17.352312,-0.6418938,-0.7,26960,0.14999999
1349,13.049588918685913,17.352335,-0.6734408,-0.7,26980,0.14999999
1350,13.062800168991089,17.35235,-0.65008634,-0.7,27000,0.14999999
1351,13.077670812606812,17.352385,-0.75158167,-0.7,27020,0.14999999
1352,13.090494871139526,17.352379,-0.92675453,-0.7,27040,0.14999999
1353,13.10288381576538,17.352314,-0.8180087,-0.7,27060,0.14999999
1354,13.11382532119751,17.352304,-0.36823145,-0.7,27080,0.14999999
1355,13.122350692749023,17.352219,-0.76262295,-0.7,27100,0.14999999
1356,13.133844137191772,17.352226,-0.61732155,-0.7,27120,0.14999999
1357,13.144524335861206,17.352293,-0.6650131,-0.7,27140,0.14999999
1358,13.155736923217773,17.352308,-0.53680503,-0.7,27160,0.14999999
1359,13.167083024978638,17.35233,-0.55469483,-0.7,27180,0.14999999
1360,13.17641830444336,17.35236,-0.85077214,-0.7,27200,0.14999999
1361,13.185101747512817,17.35233,-0.62842506,-0.7,27220,0.14999999
1362,13.196156978607178,17.352367,-0.70112175,-0.7,27240,0.14999999
1363,13.208332538604736,17.352406,-0.57591426,-0.7,27260,0.14999999
1364,13.217546224594116,17.352438,-0.6853401,-0.7,27280,0.14999999
1365,13.226845979690552,17.352478,-0.61185044,-0.7,27300,0.14999999
1366,13.238826990127563,17.35249,-0.44558123,-0.7,27320,0.14999999
1367,13.253325462341309,17.352468,-0.6379212,-0.7,27340,0.14999999
1368,13.262587785720825,17.352482,-0.54496413,-0.7,27360,0.14999999
1369,13.275861024856567,17.352482,-0.6294705,-0.7,27380,0.14999999
1370,13.28581976890564,17.35249,-0.5483839,-0.7,27400,0.14999999
1371,13.299996376037598,17.35251,-0.72158337,-0.7,27420,0.14999999
1372,13.314413785934448,17.352526,-0.557842,-0.7,27440,0.14999999
1373,13.323573112487793,17.352556,-0.7892892,-0.7,27460,0.14999999
1374,13.337857246398926,17.352556,-0.5311259,-0.7,27480,0.14999999
1375,13.355695724487305,17.35257,-1.0467494,-0.7,27500,0.14999999
1376,13.366185188293457,17.352459,-0.5331125,-0.7,27520,0.14999999
1377,13.374719619750977,17.352484,-0.6195798,-0.7,27540,0.14999999
1378,13.384170055389404,17.352507,-0.7938006,-0.7,27560,0.14999999
1379,13.394675731658936,17.352505,-0.93789375,-0.7,27580,0.14999999
1380,13.405177593231201,17.352432,-0.8458465,-0.7,27600,0.14999999
1381,13.415689706802368,17.352413,-0.6790395,-0.7,27620,0.14999999
1382,13.42581558227539,17.352411,-0.52814466,-0.7,27640,0.14999999
1383,13.441839456558228,17.352404,-0.81440693,-0.7,27660,0.14999999
1384,13.454628944396973,17.352398,-0.80553705,-0.7,27680,0.14999999
1385,13.467135667800903,17.352394,-0.6271128,-0.7,27700,0.14999999
1386,13.481054067611694,17.352423,-0.41542417,-0.7,27720,0.14999999
1387,13.49643087387085,17.352379,-0.7832899,-0.7,27740,0.14999999
1388,13.511739253997803,17.35238,-1.1060048,-0.7,27760,0.14999999
1389,13.527840614318848,17.352272,-0.6537236,-0.7,27780,0.14999999
1390,13.539671182632446,17.3523,-0.6676895,-0.7,27800,0.14999999
1391,13.555305242538452,17.352337,-0.6170416,-0.7,27820,0.14999999
1392,13.570198774337769,17.352365,-0.68646675,-0.7,27840,0.14999999
1393,13.58327054977417,17.352396,-0.5601837,-0.7,27860,0.14999999
1394,13.599687337875366,17.352442,-0.7195959,-0.7,27880,0.14999999
1395,13.613088130950928,17.35247,-0.7531799,-0.7,27900,0.14999999
1396,13.626229763031006,17.352484,-0.9224268,-0.7,27920,0.14999999
1397,13.640087127685547,17.352419,-0.5947739,-0.7,27940,0.14999999
1398,13.653306484222412,17.352446,-0.7258125,-0.7,27960,0.14999999
1399,13.666495323181152,17.352476,-0.7573998,-0.7,27980,0.14999999
1400,13.681516170501709,17.352488,-0.630202,-0.7,28000,0.14999999
1401,13.695082426071167,17.352528,-0.92225283,-0.7,28020,0.14999999
1402,13.712593793869019,17.35247,-0.9211913,-0.7,28040,0.14999999
1403,13.726452589035034,17.352411,-0.6747695,-0.7,28060,0.14999999
1404,13.743112087249756,17.35244,-0.4455772,-0.7,28080,0.14999999
1405,13.75472903251648,17.352425,-0.7000651,-0.7,28100,0.14999999
1406,13.764587879180908,17.352457,-0.8558704,-0.7,28120,0.14999999
1407,13.774486780166626,17.352432,-0.7054145,-0.7,28140,0.14999999
1408,13.786566257476807,17.35246,-0.57219285,-0.7,28160,0.14999999
1409,13.797513246536255,17.35248,-0.71584815,-0.7,28180,0.14999999
1410,13.813677310943604,17.352505,-0.59244657,-0.7,28200,0.14999999
1411,13.823586463928223,17.352524,-0.56015074,-0.7,28220,0.14999999
1412,13.835158586502075,17.35254,-0.67445093,-0.7,28240,0.14999999
1413,13.851779222488403,17.352554,-0.71395034,-0.7,28260,0.14999999
1414,13.863191843032837,17.352562,-0.7678439,-0.7,28280,0.14999999
1415,13.874638557434082,17.352562,-0.6430696,-0.7,28300,0.14999999
1416,13.892037391662598,17.352583,-0.76683706,-0.7,28320,0.14999999
1417,13.90360689163208,17.35258,-0.8425799,-0.7,28340,0.14999999
1418,13.914241790771484,17.352562,-0.7655944,-0.7,28360,0.14999999
1419,13.927532434463501,17.352562,-0.86515176,-0.7,28380,0.14999999
1420,13.939177513122559,17.352543,-0.47594017,-0.7,28400,0.14999999
1421,13.950061321258545,17.352507,-0.8036958,-0.7,28420,0.14999999
1422,13.963772535324097,17.352493,-0.73184735,-0.7,28440,0.14999999
1423,13.975459814071655,17.352495,-0.78247476,-0.7,28460,0.14999999
1424,13.990468502044678,17.352507,-0.4697287,-0.7,28480,0.14999999
1425,14.00688123703003,17.352524,-0.523347,-0.7,28500,0.14999999
1426,14.016716957092285,17.352535,-0.8127154,-0.7,28520,0.14999999
1427,14.036637783050537,17.352524,-0.8211113,-0.7,28540,0.14999999
1428,14.050036191940308,17.352505,-0.8096506,-0.7,28560,0.14999999
1429,14.061899900436401,17.352497,-0.6926926,-0.7,28580,0.14999999
1430,14.08262324333191,17.352505,-0.6976471,-0.7,28600,0.14999999
1431,14.095235586166382,17.352524,-0.55641884,-0.7,28620,0.14999999
1432,14.108965396881104,17.35256,-0.81866497,-0.7,28640,0.14999999
1433,14.126648426055908,17.352556,-0.7108739,-0.7,28660,0.14999999
1434,14.142594337463379,17.35257,-0.5903321,-0.7,28680,0.14999999
1435,14.15840768814087,17.35259,-0.6599161,-0.7,28700,0.14999999
1436,14.170788764953613,17.352627,-0.6811434,-0.7,28720,0.14999999
1437,14.184914588928223,17.352627,-0.6833623,-0.7,28740,0.14999999
1438,14.19630217552185,17.352657,-0.98059416,-0.7,28760,0.14999999
1439,14.208343267440796,17.352558,-0.6958138,-0.7,28780,0.14999999
1440,14.221046209335327,17.352583,-0.6448648,-0.7,28800,0.14999999
1441,14.232034683227539,17.352613,-0.7426505,-0.7,28820,0.14999999
1442,14.243370294570923,17.352633,-0.75222826,-0.7,28840,0.14999999
1443,14.259749412536621,17.35266,-0.7396449,-0.7,28860,0.14999999
1444,14.271137237548828,17.352667,-0.6528391,-0.7,28880,0.14999999
1445,14.287531852722168,17.352703,-0.8235581,-0.7,28900,0.14999999
1446,14.298779964447021,17.352694,-0.6797587,-0.7,28920,0.14999999
1447,14.309490203857422,17.352724,-0.6876607,-0.7,28940,0.14999999
1448,14.329825162887573,17.352758,-0.66823715,-0.7,28960,0.14999999
1449,14.339145421981812,17.352787,-0.66717434,-0.7,28980,0.14999999
1450,14.351600170135498,17.35281,-0.55372775,-0.7,29000,0.14999999
1451,14.363576412200928,17.352863,-0.6668217,-0.7,29020,0.14999999
1452,14.373355388641357,17.352888,-0.71497047,-0.7,29040,0.14999999
1453,14.382855653762817,17.352913,-0.907585,-0.7,29060,0.14999999
1454,14.397728443145752,17.35286,-0.8119352,-0.7,29080,0.14999999
1455,14.407318115234375,17.352852,-0.5892116,-0.7,29100,0.14999999
1456,14.419584274291992,17.35285,-0.5965614,-0.7,29120,0.14999999
1457,14.434451580047607,17.352863,-0.968068,-0.7,29140,0.14999999
1458,14.44512128829956,17.352785,-0.5958476,-0.7,29160,0.14999999
1459,14.461035251617432,17.352816,-0.7387771,-0.7,29180,0.14999999
1460,14.472066879272461,17.352829,-0.65867746,-0.7,29200,0.14999999
1461,14.480674028396606,17.352842,-0.7844915,-0.7,29220,0.14999999
1462,14.490654706954956,17.352842,-0.68613243,-0.7,29240,0.14999999
1463,14.5031418800354,17.352856,-0.8904392,-0.7,29260,0.14999999
1464,14.513197898864746,17.352812,-0.58688337,-0.7,29280,0.14999999
1465,14.521812438964844,17.352827,-0.76295733,-0.7,29300,0.14999999
1466,14.532957792282104,17.352844,-0.7916536,-0.7,29320,0.14999999
1467,14.541290044784546,17.352833,-0.71848905,-0.7,29340,0.14999999
1468,14.550217628479004,17.352865,-0.90149117,-0.7,29360,0.14999999
1469,14.561804056167603,17.35282,-0.8275551,-0.7,29380,0.14999999
1470,14.576258420944214,17.352812,-0.4376366,-0.7,29400,0.14999999
1471,14.585349082946777,17.35281,-0.6265842,-0.7,29420,0.14999999
1472,14.595906734466553,17.352854,-0.420888,-0.7,29440,0.14999999
1473,14.606766700744629,17.352882,-0.89965856,-0.7,29460,0.14999999
1474,14.619145631790161,17.35284,-0.7763404,-0.7,29480,0.14999999
1475,14.627560377120972,17.352846,-0.47335684,-0.7,29500,0.14999999
1476,14.638435125350952,17.352856,-0.71359336,-0.7,29520,0.14999999
1477,14.647862195968628,17.352856,-0.79945457,-0.7,29540,0.14999999
1478,14.657938480377197,17.35286,-0.73056644,-0.7,29560,0.14999999
1479,14.667855501174927,17.352867,-0.5425126,-0.7,29580,0.14999999
1480,14.680611610412598,17.352896,-0.7166572,-0.7,29600,0.14999999
1481,14.691931962966919,17.352913,-0.6838671,-0.7,29620,0.14999999
1482,14.700478315353394,17.352936,-0.74068356,-0.7,29640,0.14999999
1483,14.711411237716675,17.352947,-0.8542738,-0.7,29660,0.14999999
1484,14.725834131240845,17.352911,-0.49853802,-0.7,29680,0.14999999
1485,14.736305713653564,17.352934,-0.7914521,-0.7,29700,0.14999999
1486,14.747268676757812,17.35293,-0.91550887,-0.7,29720,0.14999999
1487,14.765884637832642,17.352877,-0.5856223,-0.7,29740,0.14999999
1488,14.783363580703735,17.352905,-0.4137388,-0.7,29760,0.14999999
1489,14.795290231704712,17.352858,-0.650693,-0.7,29780,0.14999999
1490,14.80643105506897,17.352886,-0.68180496,-0.7,29800,0.14999999
1491,14.817434310913086,17.352894,-0.72453946,-0.7,29820,0.14999999
1492,14.829288244247437,17.352898,-0.5105012,-0.7,29840,0.14999999
1493,14.83846378326416,17.352915,-0.72250056,-0.7,29860,0.14999999
1494,14.851858139038086,17.352938,-0.6166718,-0.7,29880,0.14999999
1495,14.864868640899658,17.352972,-0.7385551,-0.7,29900,0.14999999
1496,14.875267505645752,17.352987,-0.92981845,-0.7,29920,0.14999999
1497,14.885937452316284,17.352926,-0.77554184,-0.7,29940,0.14999999
1498,14.89740777015686,17.352938,-0.42748937,-0.7,29960,0.14999999
1499,14.908716678619385,17.352873,-0.8119536,-0.7,29980,0.14999999
1500,14.919065475463867,17.352865,-0.89217126,-0.7,30000,0.14999999
1501,14.931021928787231,17.352823,-0.68325174,-0.7,30020,0.14999999
1502,14.943511486053467,17.352839,-0.57078683,-0.7,30040,0.14999999
1503,14.953250169754028,17.352882,-0.6200421,-0.7,30060,0.14999999
1504,14.971169710159302,17.35292,-0.8262304,-0.7,30080,0.14999999
1505,14.981170415878296,17.35291,-0.50807923,-0.7,30100,0.14999999
1506,14.992612600326538,17.35289,-0.57921153,-0.7,30120,0.14999999
1507,15.002939224243164,17.3529,-0.8236163,-0.7,30140,0.14999999
1508,15.01174259185791,17.352892,-0.9186174,-0.7,30160,0.14999999
1509,15.021749258041382,17.35284,-0.8374543,-0.7,30180,0.14999999
1510,15.037725687026978,17.352818,-0.98230326,-0.7,30200,0.14999999
1511,15.049142122268677,17.352728,-0.6696631,-0.7,30220,0.14999999
1512,15.059905290603638,17.352766,-0.58145845,-0.7,30240,0.14999999
1513,15.072462797164917,17.352795,-0.9985887,-0.7,30260,0.14999999
1514,15.083373069763184,17.352692,-0.7703853,-0.7,30280,0.14999999
1515,15.092482328414917,17.352694,-0.56876874,-0.7,30300,0.14999999
1516,15.103753805160522,17.352736,-0.6706764,-0.7,30320,0.14999999
1517,15.114154815673828,17.352749,-0.83448386,-0.7,30340,0.14999999
1518,15.124181985855103,17.352722,-0.8046384,-0.7,30360,0.14999999
1519,15.135056257247925,17.35272,-0.6394651,-0.7,30380,0.14999999
1520,15.147157430648804,17.352741,-0.6334295,-0.7,30400,0.14999999
1521,15.157538652420044,17.352772,-0.7707826,-0.7,30420,0.14999999
1522,15.172879695892334,17.352776,-0.38886926,-0.7,30440,0.14999999
1523,15.183487892150879,17.352701,-0.9129067,-0.7,30460,0.14999999
