DenMISEMeanLog,DenMISELogFirst,InvPendulum_std0_higher,ReturnAbsMax,Regret/t,InvPendulum_std2_higher,InvPendulum_mu0_higher,ActionIn1,ReturnMean,ReturnMin,MinEpLen,InvPendulum_mu3_higher,TimeElapsed,TimestepsSoFar,IWMin,Regret,IWLastEpisode,InvPendulum_mu2_higher,AvgEpLen,InvPendulum_std3_higher,Iteration,ReturnMax,DenMISELogLast,ReturnStepMax,ReturnLastEpisode,IWFirstEpisode,Bound,NumTrajectories,NumTrainableParams,InvPendulum_mu1_higher,BoundMISE,IWMax,IWMean,InvPendulum_std1_higher,BoundBonus,GridSize,Delta
15.154836,12.021697,0.0009999999,585.51306,141.63812,0.0009999999,-0.1,-0.29798248,-136.63812,-585.51306,11,-0.2,13248.978513002396,171738,,393470.7,,-0.1,61.8207343412527,0.0009999999,2778,82.14076,14.117121,585.51306,-102.71678,,2807.6692,2778,,0.1,-110.75443,926.0002,0.9999996,0.0009999999,2918.4236,625,2.516765e-11
15.155336,12.021337,0.0009999999,585.51306,141.62746,0.0009999999,0.2,0.39962792,-136.62746,-585.51306,11,-0.1,13255.948398590088,171753,,393582.7,,0.1,61.80388629003239,0.0009999999,2779,82.14076,16.681057,585.51306,-106.986664,,2807.6208,2779,,0.2,-110.84572,926.3332,0.9999998,0.0009999999,2918.4666,625,2.514954e-11
15.155387,12.020977,0.0009999999,585.51306,141.61758,0.0009999999,0.2,-0.101972364,-136.61758,-585.51306,11,-0.1,13262.661554574966,171782,,393696.88,,-0.1,61.79208633093525,0.0009999999,2780,82.14076,15.438685,585.51306,-109.16354,,2807.6106,2780,,-0.1,-110.89891,926.6672,0.99999994,0.0009999999,2918.5095,625,2.513145e-11
15.155665,12.0206175,0.0009999999,585.51306,141.61111,0.0009999999,,-0.39563686,-136.61111,-585.51306,11,-0.2,13269.366327047348,171804,,393820.5,,-0.2,61.77777777777778,0.0009999999,2781,82.14076,16.063116,585.51306,-118.638245,,2807.6487,2781,,,-110.90361,927.0004,1.0000001,0.0009999999,2918.5522,625,2.5113378e-11
15.154555,12.020258,0.0009999999,585.51306,141.60033,0.0009999999,0.1,0.09659052,-136.60033,-585.51306,11,-0.2,13275.707442522049,171820,,393932.1,,0.2,61.76132278936017,0.0009999999,2782,82.14076,12.205213,585.51306,-106.586136,,2807.6702,2782,,,-110.92523,927.33374,1.0000005,0.0009999999,2918.5955,625,2.5095329e-11
15.154364,12.019898,0.0009999999,585.51306,141.59079,0.0009999999,0.1,-0.1008353,-136.59079,-585.51306,11,-0.2,13281.996228456497,171839,,394047.2,,,61.74595759971254,0.0009999999,2783,82.14076,14.75659,585.51306,-110.0954,,2807.6624,2783,,,-110.97606,927.6663,0.99999964,0.0009999999,2918.6384,625,2.50773e-11
15.1549425,12.019539,0.0009999999,585.51306,141.58525,0.0009999999,-0.1,0.19649085,-136.58525,-585.51306,11,-0.1,13288.559354543686,171884,,394173.34,,0.2,61.73994252873563,0.0009999999,2784,82.14076,16.905834,585.51306,-121.17004,,2807.7007,2784,,0.2,-110.98067,927.99994,0.99999994,0.0009999999,2918.6814,625,2.5059286e-11
15.153808,12.01918,0.0009999999,585.51306,141.57419,0.0009999999,-0.2,-0.10158092,-136.57419,-585.51306,11,0.1,13294.833359956741,171896,,394284.12,,-0.2,61.72208258527828,0.0009999999,2785,82.14076,12.123736,585.51306,-105.75362,,2807.729,2785,,0.2,-110.99542,928.3336,1.0000004,0.0009999999,2918.7244,625,2.5041294e-11
15.154291,12.018821,0.0009999999,585.51306,141.56615,0.0009999999,0.1,-0.0011209846,-136.56615,-585.51306,11,-0.2,13301.402760744095,171914,,394403.28,,0.2,61.706389088298636,0.0009999999,2786,82.14076,16.646162,585.51306,-114.16218,,2807.7354,2786,,-0.1,-111.0319,928.66656,0.99999994,0.0009999999,2918.7673,625,2.5023318e-11
15.154268,12.018462,0.0009999999,585.51306,141.56029,0.0009999999,-0.2,-0.19992873,-136.56029,-585.51306,11,-0.1,13307.963209629059,171937,,394528.53,,0.2,61.69250089702189,0.0009999999,2787,82.14076,15.216595,585.51306,-120.256226,,2807.7764,2787,,-0.1,-111.0339,928.99963,0.99999964,0.0009999999,2918.8103,625,2.5005366e-11
15.154235,12.018104,0.0009999999,585.51306,141.5547,0.0009999999,0.1,0.20295002,-136.5547,-585.51306,11,0.1,13314.495194673538,171973,,394654.5,,-0.2,61.68328550932568,0.0009999999,2788,82.14076,15.206146,585.51306,-120.96593,,2807.7942,2788,,0.2,-111.05917,929.33374,0.99999976,0.0009999999,2918.8533,625,2.498743e-11
15.154116,12.017745,0.0009999999,585.51306,141.54723,0.0009999999,0.2,0.29930156,-136.54723,-585.51306,11,-0.1,13321.052468538284,171993,,394775.22,,0.1,61.66833990677662,0.0009999999,2789,82.14076,14.956535,585.51306,-115.733116,,2807.8,2789,,0.1,-111.09609,929.66614,0.99999946,0.0009999999,2918.8962,625,2.4969514e-11
15.154456,12.017386,0.0009999999,585.51306,141.53596,0.0009999999,-0.2,-0.102161475,-136.53596,-585.51306,11,-0.2,13327.178228378296,172008,,394885.34,,0.2,61.651612903225804,0.0009999999,2790,82.14076,16.256565,585.51306,-105.11145,,2807.8223,2790,,0.1,-111.11621,929.9996,0.9999996,0.0009999999,2918.9385,625,2.495162e-11
15.15481,12.017028,0.0009999999,585.51306,141.52437,0.0009999999,-0.1,0.09524455,-136.52437,-585.51306,11,-0.1,13333.614969730377,172053,,394994.53,,0.1,61.64564672160516,0.0009999999,2791,82.14076,16.26591,585.51306,-104.19021,,2807.7593,2791,,0.2,-111.22246,930.33307,0.99999976,0.0009999999,2918.9817,625,2.493374e-11
15.153835,12.01667,0.0009999999,585.51306,141.51407,0.0009999999,0.1,-0.10455545,-136.51407,-585.51306,11,-0.2,13340.55352473259,172068,,395107.28,,0.2,61.62893982808023,0.0009999999,2792,82.14076,12.570361,585.51306,-107.75179,,2807.7896,2792,,-0.2,-111.235115,930.66675,1.0000001,0.0009999999,2919.0247,625,2.4915885e-11
15.153296,12.016312,0.0009999999,585.51306,141.5095,0.0009999999,0.2,-0.19964316,-136.5095,-585.51306,11,-0.1,13347.751680612564,172098,,395236.03,,-0.2,61.617615467239524,0.0009999999,2793,82.14076,13.782302,585.51306,-123.74967,,2807.8145,2793,,-0.1,-111.25302,931.00055,1.0,0.0009999999,2919.0674,625,2.4898045e-11
15.153658,12.015954,0.0009999999,585.51306,141.49768,0.0009999999,-0.1,-0.10300381,-136.49768,-585.51306,11,-0.2,13354.850264549255,172127,,395344.5,,0.2,61.6059413027917,0.0009999999,2794,82.14076,16.307434,585.51306,-103.47452,,2807.8335,2794,,,-111.27673,931.33356,1.0000002,0.0009999999,2919.1104,625,2.4880228e-11
15.153197,12.015595,0.0009999999,585.51306,141.4899,0.0009999999,0.2,0.50275034,-136.4899,-585.51306,11,,13361.607811689377,172148,,395464.25,,0.1,61.59141323792487,0.0009999999,2795,82.14076,14.000325,585.51306,-114.755424,,2807.8013,2795,,0.2,-111.35192,931.6667,1.0,0.0009999999,2919.153,625,2.4862426e-11
15.1535225,12.015238,0.0009999999,585.51306,141.48721,0.0009999999,-0.2,-0.2980316,-136.48721,-585.51306,11,-0.2,13369.403851985931,172183,,395598.25,,-0.1,61.58190271816881,0.0009999999,2796,82.14076,16.189928,585.51306,-128.98877,,2807.841,2796,,0.2,-111.35449,931.99994,0.99999994,0.0009999999,2919.1956,625,2.4844645e-11
15.154051,12.01488,0.0009999999,585.51306,141.4759,0.0009999999,0.2,0.0027864724,-136.4759,-585.51306,11,-0.1,13376.614983320236,172200,,395708.12,,-0.1,61.56596353235609,0.0009999999,2797,82.14076,16.778385,585.51306,-104.85108,,2807.875,2797,,,-111.36365,932.3333,1.0,0.0009999999,2919.2385,625,2.4826885e-11
15.154314,12.0145235,0.0009999999,585.51306,141.46938,0.0009999999,0.1,-0.0018406361,-136.46938,-585.51306,11,-0.1,13383.899729728699,172221,,395831.3,,-0.1,61.551465332380275,0.0009999999,2798,82.14076,16.017643,585.51306,-118.21962,,2807.9097,2798,,0.1,-111.37141,932.66675,0.9999998,0.0009999999,2919.281,625,2.480914e-11
15.154729,12.014166,0.0009999999,585.51306,141.47426,0.0009999999,,-0.20427588,-136.47426,-585.51306,11,-0.2,13391.805698871613,172302,,395986.47,,-0.1,61.558413719185424,0.0009999999,2799,82.14076,16.457989,585.51306,-150.14122,,2807.9407,2799,,0.1,-111.383354,933.00037,1.0000004,0.0009999999,2919.324,625,2.4791415e-11
15.1545925,12.013808,0.0009999999,585.51306,141.4653,0.0009999999,-0.1,0.29974103,-136.4653,-585.51306,11,0.1,13399.269386529922,172330,,396102.84,,0.1,61.54642857142857,0.0009999999,2800,82.14076,14.905165,585.51306,-111.397995,,2807.973,2800,,0.2,-111.39356,933.33325,0.99999994,0.0009999999,2919.3665,625,2.477371e-11
15.154747,12.013452,0.0009999999,585.51306,141.46213,0.0009999999,0.1,-0.19956508,-136.46213,-585.51306,11,-0.2,13406.647682189941,172369,,396235.44,,-0.2,61.53837915030346,0.0009999999,2801,82.14076,15.732395,585.51306,-127.59803,,2807.9915,2801,,0.1,-111.41761,933.66705,0.9999998,0.0009999999,2919.4092,625,2.4756027e-11
15.15527,12.013095,0.0009999999,585.51306,141.45116,0.0009999999,0.1,0.0007721409,-136.45116,-585.51306,11,0.1,13413.834327936172,172384,,396346.16,,-0.2,61.52177016416845,0.0009999999,2802,82.14076,16.749903,585.51306,-105.708786,,2808.0063,2802,,,-111.445564,934.0001,0.9999998,0.0009999999,2919.452,625,2.4738359e-11
15.155414,12.012737,0.0009999999,585.51306,141.44377,0.0009999999,-0.1,-0.09589268,-136.44377,-585.51306,11,,13420.728264570236,172414,,396466.88,,-0.2,61.51052443810203,0.0009999999,2803,82.14076,15.694955,585.51306,-115.71917,,2807.9304,2803,,0.2,-111.56444,934.3342,1.0,0.0009999999,2919.4949,625,2.472071e-11
15.155119,12.012381,0.0009999999,585.51306,141.43721,0.0009999999,0.2,-0.095710605,-136.43721,-585.51306,11,-0.2,13427.39577960968,172439,,396589.94,,-0.2,61.49750356633381,0.0009999999,2804,82.14076,14.471406,585.51306,-118.073654,,2807.9707,2804,,0.1,-111.566605,934.6666,0.99999964,0.0009999999,2919.5374,625,2.4703082e-11
15.153635,12.012025,0.0009999999,585.51306,141.42625,0.0009999999,0.1,0.5986564,-136.42625,-585.51306,11,0.2,13434.43176484108,172452,,396700.62,,0.2,61.48021390374331,0.0009999999,2805,82.14076,11.139523,585.51306,-105.644806,,2807.9968,2805,,0.1,-111.583,935.00006,1.0000001,0.0009999999,2919.5798,625,2.468547e-11
15.153936,12.011668,0.0009999999,585.51306,141.41818,0.0009999999,0.2,0.09967985,-136.41818,-585.51306,11,-0.1,13441.858244657516,172470,,396819.44,,-0.2,61.46471846044191,0.0009999999,2806,82.14076,16.124426,585.51306,-113.82391,,2808.032,2806,,0.2,-111.590744,935.3336,1.0000004,0.0009999999,2919.6228,625,2.4667879e-11
15.154059,12.011312,0.0009999999,585.51306,141.40695,0.0009999999,-0.1,0.20194885,-136.40695,-585.51306,11,,13448.990505456924,172483,,396929.3,,0.2,61.44745279657998,0.0009999999,2807,82.14076,15.631092,585.51306,-104.87026,,2807.9907,2807,,0.1,-111.67421,935.6664,0.99999964,0.0009999999,2919.665,625,2.4650306e-11
15.154321,12.010956,0.0009999999,585.51306,141.39824,0.0009999999,0.2,-0.20142384,-136.39824,-585.51306,11,,13455.54832148552,172500,,397046.25,,-0.2,61.43162393162393,0.0009999999,2808,82.14076,16.029972,585.51306,-111.94249,,2807.974,2808,,-0.2,-111.73346,936.0002,1.0000001,0.0009999999,2919.7075,625,2.4632752e-11
15.154439,12.010599,0.0009999999,585.51306,141.39287,0.0009999999,-0.2,0.20116222,-136.39287,-585.51306,11,0.1,13462.0893368721,172524,,397172.56,,0.1,61.41829832680669,0.0009999999,2809,82.14076,15.618459,585.51306,-121.32916,,2807.9695,2809,,0.2,-111.78077,936.3341,1.0000001,0.0009999999,2919.7502,625,2.4615216e-11
15.153678,12.010243,0.0009999999,585.51306,141.39008,0.0009999999,0.1,-0.30384517,-136.39008,-585.51306,11,-0.2,13468.395725488663,172560,,397306.1,,-0.1,61.40925266903915,0.0009999999,2810,82.14076,13.157093,585.51306,-128.53435,,2807.961,2810,,-0.1,-111.83179,936.6663,0.99999964,0.0009999999,2919.7927,625,2.4597699e-11
15.153557,12.009888,0.0009999999,585.51306,141.38367,0.0009999999,-0.1,-0.00052844733,-136.38367,-585.51306,11,-0.1,13474.954474449158,172594,,397429.5,,0.2,61.399501956599075,0.0009999999,2811,82.14076,14.94131,585.51306,-118.387436,,2807.9666,2811,,,-111.86875,937.0005,0.9999998,0.0009999999,2919.8352,625,2.45802e-11
15.153707,12.009532,0.0009999999,585.51306,141.37576,0.0009999999,-0.1,-0.39877248,-136.37576,-585.51306,11,,13481.383693933487,172613,,397548.62,,-0.2,61.38442389758179,0.0009999999,2812,82.14076,15.722446,585.51306,-114.16112,,2808.0037,2812,,-0.1,-111.87436,937.33295,0.9999996,0.0009999999,2919.878,625,2.4562722e-11
15.15415,12.009176,0.0009999999,585.51306,141.36789,0.0009999999,-0.2,-0.19919087,-136.36789,-585.51306,11,-0.2,13487.829663276672,172640,,397667.88,,0.2,61.3722004976893,0.0009999999,2813,82.14076,16.528162,585.51306,-114.24614,,2808.04,2813,,,-111.880264,937.66644,0.99999976,0.0009999999,2919.9204,625,2.454526e-11
15.154723,12.0088215,0.0009999999,585.51306,141.35605,0.0009999999,-0.2,-0.1994217,-136.35605,-585.51306,11,-0.2,13494.527959346771,172664,,397775.9,,0.1,61.3589196872779,0.0009999999,2814,82.14076,16.907112,585.51306,-103.039665,,2808.0757,2814,,0.1,-111.88733,938.00006,1.0000001,0.0009999999,2919.9631,625,2.4527817e-11
15.155067,12.008466,0.0009999999,585.51306,141.34763,0.0009999999,,0.0023503816,-136.34763,-585.51306,11,,13501.208804368973,172711,,397893.56,,-0.1,61.3538188277087,0.0009999999,2815,82.14076,16.261732,585.51306,-112.65268,,2808.1108,2815,,0.1,-111.894646,938.3329,0.99999946,0.0009999999,2920.0054,625,2.4510395e-11
15.155268,12.008111,0.0009999999,585.51306,141.34439,0.0009999999,0.1,-0.20194107,-136.34439,-585.51306,11,-0.1,13507.590787410736,172743,,398025.8,,-0.2,61.34339488636363,0.0009999999,2816,82.14076,15.869814,585.51306,-127.23129,,2808.1262,2816,,,-111.92139,938.66675,0.99999976,0.0009999999,2920.0476,625,2.4492993e-11
15.155296,12.007755,0.0009999999,585.51306,141.33374,0.0009999999,-0.2,-0.40051082,-136.33374,-585.51306,11,-0.1,13513.944879293442,172755,,398137.16,,-0.2,61.325878594249204,0.0009999999,2817,82.14076,15.3638315,585.51306,-106.35454,,2808.1548,2817,,0.1,-111.93499,938.9998,0.9999998,0.0009999999,2920.0898,625,2.4475604e-11
15.155999,12.0074005,0.0009999999,585.51306,141.3274,0.0009999999,0.1,0.0015278459,-136.3274,-585.51306,11,-0.1,13519.905034542084,172778,,398260.6,,-0.2,61.312278211497514,0.0009999999,2818,82.14076,17.264444,585.51306,-118.43808,,2808.1953,2818,,0.2,-111.9372,939.333,0.99999964,0.0009999999,2920.1326,625,2.4458236e-11
15.156117,12.007046,0.0009999999,585.51306,141.3199,0.0009999999,-0.2,-0.49977556,-136.3199,-585.51306,11,-0.2,13526.052319288254,172810,,398380.78,,0.1,61.301880099326,0.0009999999,2819,82.14076,15.634276,585.51306,-115.18624,,2808.1868,2819,,-0.2,-111.98801,939.66626,0.9999996,0.0009999999,2920.1748,625,2.4440887e-11
15.156734,12.006691,0.0009999999,585.51306,141.31053,0.0009999999,-0.2,-0.30171305,-136.31053,-585.51306,11,-0.1,13532.592226743698,172893,,398495.7,,-0.2,61.30957446808511,0.0009999999,2820,82.14076,17.028996,585.51306,-109.91735,,2808.2202,2820,,0.2,-111.99696,940.0006,1.0,0.0009999999,2920.2173,625,2.4423557e-11
15.15689,12.006336,0.0009999999,585.51306,141.30463,0.0009999999,-0.1,-0.4002084,-136.30463,-585.51306,11,-0.1,13540.17301440239,172919,,398620.34,,-0.2,61.297057780928746,0.0009999999,2821,82.14076,15.734492,585.51306,-119.6346,,2808.2468,2821,,,-112.01305,940.33325,0.99999994,0.0009999999,2920.2598,625,2.4406243e-11
15.157363,12.005982,0.0009999999,585.51306,141.29344,0.0009999999,0.1,-0.29739308,-136.29344,-585.51306,11,-0.1,13547.1550822258,172933,,398730.1,,-0.2,61.28029766123317,0.0009999999,2822,82.14076,16.621073,585.51306,-104.74636,,2808.2405,2822,,-0.1,-112.06181,940.6669,0.99999994,0.0009999999,2920.3022,625,2.438895e-11
15.157791,12.005628,0.0009999999,585.51306,141.28474,0.0009999999,0.2,0.29739645,-136.28474,-585.51306,11,-0.1,13554.306241989136,172950,,398846.8,,,61.264612114771516,0.0009999999,2823,82.14076,16.514332,585.51306,-111.731476,,2808.084,2823,,0.2,-112.26038,940.99976,0.99999976,0.0009999999,2920.3445,625,2.4371678e-11
15.158217,12.005274,0.0009999999,585.51306,141.27374,0.0009999999,0.2,0.0009969473,-136.27374,-585.51306,11,-0.2,13561.934800386429,172965,,398957.06,,,61.248229461756374,0.0009999999,2824,82.14076,16.492168,585.51306,-105.21933,,2808.112,2824,,,-112.2743,941.3337,1.0000004,0.0009999999,2920.3865,625,2.4354421e-11
15.157999,12.00492,0.0009999999,585.51306,141.26884,0.0009999999,0.2,0.6030456,-136.26884,-585.51306,11,0.1,13569.707267045975,172990,,399084.5,,0.2,61.23539823008849,0.0009999999,2825,82.14076,14.674379,585.51306,-122.44448,,2808.1477,2825,,0.1,-112.28126,941.6668,1.0000001,0.0009999999,2920.429,625,2.4337182e-11
15.157541,12.004566,0.0009999999,585.51306,141.26003,0.0009999999,-0.2,-0.60191804,-136.26003,-585.51306,11,-0.2,13577.094062328339,173014,,399200.8,,-0.2,61.22222222222222,0.0009999999,2826,82.14076,14.007155,585.51306,-111.33872,,2808.171,2826,,,-112.30034,942.0,1.0,0.0009999999,2920.4712,625,2.4319961e-11
15.1575985,12.004212,0.0009999999,585.51306,141.25052,0.0009999999,0.1,-0.4000515,-136.25052,-585.51306,11,-0.2,13584.623958349228,173035,,399315.22,,-0.2,61.20799434029006,0.0009999999,2827,82.14076,15.466623,585.51306,-109.38976,,2808.17,2827,,-0.1,-112.34366,942.3334,0.99999976,0.0009999999,2920.5137,625,2.430276e-11
15.157769,12.003859,0.0009999999,585.51306,141.24089,0.0009999999,-0.1,-0.10001034,-136.24089,-585.51306,11,0.1,13592.427902698517,173055,,399429.22,,-0.2,61.19342291371994,0.0009999999,2828,82.14076,15.765471,585.51306,-109.00437,,2808.1814,2828,,0.1,-112.3746,942.6669,1.0000001,0.0009999999,2920.556,625,2.4285577e-11
15.157564,12.003505,0.0009999999,585.51306,141.23366,0.0009999999,0.1,0.10232553,-136.23366,-585.51306,11,-0.2,13599.885526418686,173077,,399550.03,,,61.17956875220926,0.0009999999,2829,82.14076,14.707781,585.51306,-115.81379,,2808.193,2829,,0.2,-112.404976,943.0004,1.0000005,0.0009999999,2920.5981,625,2.426841e-11
15.157815,12.003151,0.0009999999,585.51306,141.22339,0.0009999999,,-0.29635566,-136.22339,-585.51306,11,-0.2,13607.229337215424,173093,,399662.2,,-0.1,61.16360424028269,0.0009999999,2830,82.14076,16.018135,585.51306,-107.172356,,2808.2095,2830,,,-112.43084,943.33325,0.99999994,0.0009999999,2920.6404,625,2.425126e-11
15.157906,12.002798,0.0009999999,585.51306,141.21518,0.0009999999,-0.2,-0.00088326633,-136.21518,-585.51306,11,0.2,13614.575047492981,173144,,399780.16,,-0.2,61.16001412928294,0.0009999999,2831,82.14076,15.542018,585.51306,-112.95483,,2808.1992,2831,,0.2,-112.48313,943.66705,1.0000005,0.0009999999,2920.6824,625,2.423413e-11
15.158448,12.002445,0.0009999999,585.51306,141.20789,0.0009999999,0.2,-0.29729116,-136.20789,-585.51306,11,-0.1,13621.49042391777,173164,,399900.75,,-0.2,61.1454802259887,0.0009999999,2832,82.14076,16.83667,585.51306,-115.59928,,2808.2078,2832,,-0.2,-112.517235,944.0001,1.0000001,0.0009999999,2920.725,625,2.4217022e-11
15.158539,12.002091,0.0009999999,585.51306,141.19832,0.0009999999,0.2,-0.09940223,-136.19832,-585.51306,11,,13628.290295600891,173180,,400014.84,,-0.2,61.129544652312035,0.0009999999,2833,82.14076,15.540081,585.51306,-109.065865,,2808.1772,2833,,-0.1,-112.5895,944.33325,0.99999994,0.0009999999,2920.7668,625,2.4199929e-11
15.159051,12.001739,0.0009999999,585.51306,141.19302,0.0009999999,0.2,0.3985888,-136.19302,-585.51306,11,,13635.334684371948,173205,,400141.03,,0.1,61.11679604798871,0.0009999999,2834,82.14076,16.763515,585.51306,-121.19441,,2808.1848,2834,,0.1,-112.6243,944.6665,0.9999998,0.0009999999,2920.809,625,2.4182852e-11
15.159159,12.001386,0.0009999999,585.51306,141.18341,0.0009999999,,0.09952807,-136.18341,-585.51306,11,,13642.43706202507,173219,,400254.97,,-0.1,61.10017636684303,0.0009999999,2835,82.14076,15.587299,585.51306,-108.94256,,2808.2021,2835,,0.2,-112.649185,944.99994,0.99999994,0.0009999999,2920.8513,625,2.4165793e-11
15.159481,12.001034,0.0009999999,585.51306,141.18147,0.0009999999,,0.0020406097,-136.18147,-585.51306,11,-0.1,13648.89965391159,173260,,400390.66,,-0.1,61.09308885754584,0.0009999999,2836,82.14076,16.215334,585.51306,-130.68874,,2808.231,2836,,0.2,-112.66241,945.33344,1.0000001,0.0009999999,2920.8933,625,2.4148756e-11
15.159886,12.000681,0.0009999999,585.51306,141.17087,0.0009999999,-0.1,9.623915e-05,-136.17087,-585.51306,11,-0.1,13655.884528636932,173277,,400501.75,,,61.07754670426507,0.0009999999,2837,82.14076,16.446537,585.51306,-106.092316,,2808.262,2837,,0.2,-112.67331,945.66705,1.0000005,0.0009999999,2920.9353,625,2.4131733e-11
15.159603,12.000328,0.0009999999,585.51306,141.15979,0.0009999999,-0.2,-0.3992241,-136.15979,-585.51306,11,-0.1,13662.628303289413,173294,,400611.47,,-0.1,61.06201550387597,0.0009999999,2838,82.14076,14.497199,585.51306,-104.71862,,2808.2954,2838,,,-112.68213,946.0008,1.0000001,0.0009999999,2920.9775,625,2.4114731e-11
15.159907,11.999976,0.0009999999,585.51306,141.15149,0.0009999999,0.2,-0.19939178,-136.15149,-585.51306,11,-0.2,13669.096974134445,173337,,400729.06,,-0.1,61.055653399084186,0.0009999999,2839,82.14076,16.15189,585.51306,-112.618935,,2808.318,2839,,-0.1,-112.70139,946.33374,0.9999998,0.0009999999,2921.0195,625,2.4097745e-11
15.159966,11.999624,0.0009999999,585.51306,141.14137,0.0009999999,-0.1,-0.0003554523,-136.14137,-585.51306,11,-0.1,13675.708337783813,173360,,400841.5,,0.1,61.04225352112676,0.0009999999,2840,82.14076,15.465371,585.51306,-107.42638,,2808.3167,2840,,0.1,-112.745316,946.6669,1.0000001,0.0009999999,2921.062,625,2.4080777e-11
15.160433,11.999272,0.0009999999,585.51306,141.13669,0.0009999999,0.1,-0.1000898,-136.13669,-585.51306,11,-0.2,13682.055134057999,173402,,400969.3,,-0.1,61.0355508623724,0.0009999999,2841,82.14076,16.630352,585.51306,-122.82993,,2808.3184,2841,,0.1,-112.78564,947.001,1.0000004,0.0009999999,2921.104,625,2.4063829e-11
15.160657,11.99892,0.0009999999,585.51306,141.12828,0.0009999999,0.2,0.8010544,-136.12828,-585.51306,11,0.2,13688.278344392776,173419,,401086.6,,0.2,61.02005629838142,0.0009999999,2842,82.14076,15.9233465,585.51306,-112.25524,,2808.3489,2842,,0.2,-112.79718,947.3334,1.0,0.0009999999,2921.146,625,2.4046898e-11
15.160364,11.998569,0.0009999999,585.51306,141.1205,0.0009999999,0.1,-0.19721511,-136.1205,-585.51306,11,-0.2,13694.526814937592,173438,,401205.6,,-0.1,61.00527611677805,0.0009999999,2843,82.14076,14.466776,585.51306,-113.988266,,2808.3718,2843,,,-112.81617,947.6668,0.9999998,0.0009999999,2921.188,625,2.4029985e-11
15.160478,11.998217,0.0009999999,585.51306,141.10913,0.0009999999,-0.2,-0.09923291,-136.10913,-585.51306,11,0.2,13700.976631641388,173485,,401314.38,,-0.2,61.000351617440224,0.0009999999,2844,82.14076,15.620942,585.51306,-103.79624,,2808.3875,2844,,0.1,-112.8425,948.00037,1.0000004,0.0009999999,2921.23,625,2.4013088e-11
15.160518,11.997865,0.0009999999,585.51306,141.10228,0.0009999999,0.2,0.09780975,-136.10228,-585.51306,11,-0.2,13707.660475254059,173508,,401435.97,,,60.98699472759227,0.0009999999,2845,82.14076,15.421934,585.51306,-116.60247,,2808.423,2845,,0.1,-112.84888,948.3331,0.9999998,0.0009999999,2921.272,625,2.399621e-11
15.160483,11.997514,0.0009999999,585.51306,141.09604,0.0009999999,0.2,0.29991436,-136.09604,-585.51306,11,-0.2,13713.987270832062,173531,,401559.3,,0.1,60.97364722417428,0.0009999999,2846,82.14076,15.189459,585.51306,-118.35608,,2808.4602,2846,,0.2,-112.85384,948.6669,0.9999996,0.0009999999,2921.314,625,2.397935e-11
15.160712,11.997162,0.0009999999,585.51306,141.08563,0.0009999999,0.2,0.2021414,-136.08563,-585.51306,11,-0.1,13719.94374871254,173545,,401670.8,,-0.1,60.95714787495609,0.0009999999,2847,82.14076,15.945582,585.51306,-106.513306,,2808.444,2847,,0.2,-112.91187,949.0008,1.0000001,0.0009999999,2921.356,625,2.3962507e-11
15.161015,11.996811,0.0009999999,585.51306,141.07529,0.0009999999,0.1,-0.101679616,-136.07529,-585.51306,11,,13726.052198410034,173559,,401782.44,,-0.2,60.94066011235955,0.0009999999,2848,82.14076,16.164083,585.51306,-106.60502,,2808.4824,2848,,,-112.91542,949.333,0.99999964,0.0009999999,2921.398,625,2.3945684e-11
15.160917,11.99646,0.0009999999,585.51306,141.06853,0.0009999999,-0.2,-0.50030255,-136.06853,-585.51306,11,-0.2,13732.628179311752,173582,,401904.25,,-0.1,60.92734292734293,0.0009999999,2849,82.14076,15.017339,585.51306,-116.79275,,2808.5098,2849,,,-112.930214,949.6671,0.9999998,0.0009999999,2921.44,625,2.3928876e-11
15.160869,11.996109,0.0009999999,585.51306,141.05711,0.0009999999,0.1,0.49822602,-136.05711,-585.51306,11,0.1,13739.302488565445,173601,,402012.78,,0.2,60.91263157894737,0.0009999999,2850,82.14076,15.160754,585.51306,-103.52575,,2808.543,2850,,0.1,-112.938576,950.0005,0.9999998,0.0009999999,2921.4814,625,2.3912086e-11
15.160938,11.995758,0.0009999999,585.51306,141.04866,0.0009999999,,0.00060005486,-136.04866,-585.51306,11,-0.2,13745.985651731491,173630,,402129.75,,0.1,60.90143809189758,0.0009999999,2851,82.14076,15.490373,585.51306,-111.99292,,2808.5132,2851,,0.1,-113.01017,950.3339,1.0000004,0.0009999999,2921.5234,625,2.3895315e-11
15.161241,11.995407,0.0009999999,585.51306,141.03989,0.0009999999,-0.1,0.10181736,-136.03989,-585.51306,11,,13752.851117610931,173647,,402245.75,,0.2,60.88604488078541,0.0009999999,2852,82.14076,16.181498,585.51306,-111.016594,,2808.5505,2852,,,-113.01494,950.6666,1.0,0.0009999999,2921.5654,625,2.387856e-11
15.161404,11.995057,0.0009999999,585.51306,141.03409,0.0009999999,0.2,0.39700413,-136.03409,-585.51306,11,,13760.665034532547,173670,,402370.25,,0.2,60.872765509989485,0.0009999999,2853,82.14076,15.748928,585.51306,-119.49791,,2808.59,2853,,,-113.0172,951.0003,1.0000004,0.0009999999,2921.6072,625,2.3861826e-11
