Iteration,InvPendulum_std1_higher,InvPendulum_std2_higher,ReturnAbsMax,MinEpLen,IWMax,InvPendulum_mu0_higher,InvPendulum_mu1_higher,NumTrainableParams,Regret/t,TimeElapsed,NumTrajectories,ReturnStepMax,Bound,GridSize,DenMISEMeanLog,BoundMISE,IWMean,DenMISELogLast,InvPendulum_mu3_higher,TimestepsSoFar,InvPendulum_mu2_higher,InvPendulum_std3_higher,Regret,ReturnMean,DenMISELogFirst,Delta,IWLastEpisode,ReturnMin,InvPendulum_std0_higher,IWMin,BoundBonus,AvgEpLen,ReturnLastEpisode,IWFirstEpisode,ActionIn1,ReturnMax
2187,0.0009999999,0.0009999999,544.11426,11,1093.5001,0.2,0.2,,141.2593,8982.989757061005,2187,544.11426,3180.5576,625,15.22247,-108.326805,1.0000001,16.079716,,136738,-0.1,0.0009999999,308934.06,-136.2593,15.414527,4.0607816e-11,,-544.11426,0.0009999999,,3288.8845,62.52309099222679,-104.64418,,0.30130145,79.85369
2188,0.0009999999,0.0009999999,544.11426,11,1093.9998,0.2,,,141.24692,8988.96475148201,2188,544.11426,3180.6145,625,15.223229,-108.33268,0.99999976,17.07514,0.1,136752,-0.2,0.0009999999,309048.25,-136.24692,15.414069,4.0570703e-11,,-544.11426,0.0009999999,,3288.9473,62.50091407678245,-109.1821,,0.09859342,79.85369
2189,0.0009999999,0.0009999999,544.11426,11,1094.4996,0.1,,,141.23581,8994.929316282272,2189,544.11426,3180.5337,625,15.222687,-108.47634,0.99999964,14.22293,-0.1,136770,-0.1,0.0009999999,309165.2,-136.23581,15.413612,4.0533642e-11,,-544.11426,0.0009999999,,3289.01,62.48058474189128,-111.91773,,-0.09917436,79.85369
2190,0.0009999999,0.0009999999,544.11426,11,1094.9998,-0.1,0.1,,141.22986,9000.558147907257,2190,544.11426,3180.5112,625,15.223462,-108.5614,0.99999976,17.107851,-0.2,136802,,0.0009999999,309293.38,-136.22986,15.413156,4.0496637e-11,,-544.11426,0.0009999999,,3289.0725,62.46666666666667,-123.18646,,-0.20221427,79.85369
2191,0.0009999999,0.0009999999,544.11426,11,1095.5001,0.1,0.2,,141.21597,9006.075596570969,2191,544.11426,3180.537,625,15.223796,-108.59841,1.0000001,16.141602,,136822,-0.2,0.0009999999,309404.2,-136.21597,15.4127,4.045968e-11,,-544.11426,0.0009999999,,3289.1355,62.447284345047926,-105.84504,,0.10178179,79.85369
2192,0.0009999999,0.0009999999,544.11426,11,1095.9995,,0.2,,141.20644,9011.530756950378,2192,544.11426,3180.477,625,15.224296,-108.72131,0.9999996,16.510231,0.1,136842,0.2,0.0009999999,309524.5,-136.20644,15.412243,4.042277e-11,,-544.11426,0.0009999999,,3289.1982,62.427919708029194,-115.30085,,0.49904764,79.85369
2193,0.0009999999,0.0009999999,544.11426,11,1096.5004,0.2,0.2,,141.19463,9017.051519870758,2193,544.11426,3180.489,625,15.22471,-108.77224,0.99999976,16.326897,-0.2,136857,0.1,0.0009999999,309639.8,-136.19463,15.411787,4.0385917e-11,,-544.11426,0.0009999999,,3289.2612,62.406292749658,-110.320694,,0.30011576,79.85369
2194,0.0009999999,0.0009999999,544.11426,11,1097.0004,,-0.2,,141.18053,9022.56567621231,2194,544.11426,3180.5022,625,15.225324,-108.82146,0.99999976,16.757439,-0.1,136878,,0.0009999999,309750.06,-136.18053,15.411331,4.034911e-11,,-544.11426,0.0009999999,,3289.3237,62.387420237010026,-105.22729,,-0.3021067,79.85369
2195,0.0009999999,0.0009999999,544.11426,11,1097.5005,-0.2,0.2,,141.17487,9028.601979970932,2195,544.11426,3180.469,625,15.225872,-108.91715,1.0,16.620436,-0.2,137378,-0.1,0.0009999999,309878.84,-136.17487,15.410875,4.031235e-11,,-544.11426,0.0009999999,,3289.3862,62.5867881548975,-123.78682,,-0.3018947,79.85369
2196,0.0009999999,0.0009999999,544.11426,11,1097.9999,0.2,0.2,,141.16075,9035.413106918335,2196,544.11426,3180.391,625,15.2262745,-109.05725,0.9999999,16.301422,0.1,137398,0.2,0.0009999999,309989.0,-136.16075,15.410419,4.0275644e-11,,-544.11426,0.0009999999,,3289.4485,62.56739526411658,-105.13579,,0.6999285,79.85369
2197,0.0009999999,0.0009999999,544.11426,11,1098.5005,-0.1,,,141.14906,9041.807247400284,2197,544.11426,3180.443,625,15.226978,-109.06788,1.0,16.95218,-0.1,137417,-0.2,0.0009999999,310104.5,-136.14906,15.409965,4.023899e-11,,-544.11426,0.0009999999,,3289.511,62.54756486117433,-110.511284,,-0.39834452,79.85369
2198,0.0009999999,0.0009999999,544.11426,11,1099.0004,,0.2,,141.13766,9048.347598075867,2198,544.11426,3180.4995,625,15.227145,-109.07455,0.99999976,15.788261,0.1,137434,,0.0009999999,310220.6,-136.13766,15.40951,4.0202383e-11,,-544.11426,0.0009999999,,3289.574,62.526842584167426,-111.1019,,0.30251634,79.85369
2199,0.0009999999,0.0009999999,544.11426,11,1099.5004,0.2,,,141.13176,9054.954636573792,2199,544.11426,3180.525,625,15.226239,-109.111595,1.0000004,13.419227,-0.1,137461,0.2,0.0009999999,310348.75,-136.13176,15.409055,4.016583e-11,,-544.11426,0.0009999999,,3289.6365,62.51068667576171,-123.13843,,0.30183733,79.85369
2200,0.0009999999,0.0009999999,544.11426,11,1099.9996,-0.2,,,141.12392,9061.862631082535,2200,544.11426,3180.5715,625,15.226158,-109.12744,0.99999964,15.234857,-0.2,137489,0.1,0.0009999999,310472.62,-136.12392,15.4086,4.012932e-11,,-544.11426,0.0009999999,,3289.699,62.495,-118.90024,,-0.29603976,79.85369
2201,0.0009999999,0.0009999999,544.11426,11,1100.499,0.1,-0.1,,141.11545,9068.59900522232,2201,544.11426,3180.6128,625,15.225924,-109.14878,0.9999991,14.908197,-0.1,137565,0.2,0.0009999999,310595.1,-136.11545,15.408146,4.0092863e-11,,-544.11426,0.0009999999,,3289.7615,62.50113584734212,-117.473854,,0.102522865,79.85369
2202,0.0009999999,0.0009999999,544.11426,11,1101.0009,0.1,0.1,,141.10335,9075.27607369423,2202,544.11426,3180.6047,625,15.226392,-109.219315,1.0000002,16.445555,-0.2,137594,-0.2,0.0009999999,310709.56,-136.10335,15.407691,4.0056458e-11,,-544.11426,0.0009999999,,3289.824,62.485921889191644,-109.46439,,-0.20223483,79.85369
2203,0.0009999999,0.0009999999,544.11426,11,1101.4998,-0.2,0.2,,141.09311,9082.170639276505,2203,544.11426,3180.6482,625,15.225756,-109.2379,0.99999976,14.006628,-0.1,137616,0.2,0.0009999999,310828.12,-136.09311,15.407237,4.00201e-11,,-544.11426,0.0009999999,,3289.886,62.467544257830234,-113.57769,,0.09953315,79.85369
2204,0.0009999999,0.0009999999,544.11426,11,1101.9999,0.1,0.1,,141.08461,9088.849701881409,2204,544.11426,3180.637,625,15.226481,-109.31158,0.9999999,17.01687,0.2,137638,0.2,0.0009999999,310950.47,-136.08461,15.406783,3.9983794e-11,,-544.11426,0.0009999999,,3289.9485,62.4491833030853,-117.32062,,0.60055244,79.85369
2205,0.0009999999,0.0009999999,544.11426,11,1102.5002,,0.1,,141.07516,9095.060650110245,2205,544.11426,3180.562,625,15.227197,-109.44888,1.0000002,16.988586,,137657,0.2,0.0009999999,311070.75,-136.07516,15.40633,3.9947535e-11,,-544.11426,0.0009999999,,3290.011,62.429478458049886,-115.301476,,0.30034795,79.85369
2206,0.0009999999,0.0009999999,544.11426,11,1102.9998,0.1,0.2,,141.06586,9101.594396829605,2206,544.11426,3180.5425,625,15.227115,-109.530716,0.99999976,15.233253,-0.1,137680,0.1,0.0009999999,311191.28,-136.06586,15.405876,3.9911324e-11,,-544.11426,0.0009999999,,3290.0732,62.41160471441523,-115.52282,,0.29870075,79.85369
2207,0.0009999999,0.0009999999,544.11426,11,1103.4995,0.2,0.2,,141.05516,9107.813051462173,2207,544.11426,3180.5962,625,15.227108,-109.538994,0.9999996,15.401054,-0.1,137699,-0.1,0.0009999999,311308.75,-136.05516,15.405423,3.9875166e-11,,-544.11426,0.0009999999,,3290.1353,62.39193475305845,-112.46194,,0.2031124,79.85369
2208,0.0009999999,0.0009999999,544.11426,11,1103.9995,,-0.2,,141.04233,9114.085809230804,2208,544.11426,3180.6519,625,15.227204,-109.54602,0.9999996,15.634007,-0.1,137714,-0.2,0.0009999999,311421.47,-136.04233,15.40497,3.9839056e-11,,-544.11426,0.0009999999,,3290.1978,62.37047101449275,-107.71199,,-0.5029701,79.85369
2209,0.0009999999,0.0009999999,544.11426,11,1104.5009,0.2,0.1,,141.03072,9119.755286693573,2209,544.11426,3180.6387,625,15.226809,-109.621414,1.0000002,14.538788,0.1,137741,-0.2,0.0009999999,311536.84,-136.03072,15.404517,3.9802994e-11,,-544.11426,0.0009999999,,3290.26,62.354459031235855,-110.37797,,0.20020282,79.85369
2210,0.0009999999,0.0009999999,544.11426,11,1105.0002,0.1,-0.2,,141.02237,9125.703447580338,2210,544.11426,3180.666,625,15.22742,-109.656006,1.0000002,16.772228,0.1,137768,0.2,0.0009999999,311659.44,-136.02237,15.404065,3.976698e-11,,-544.11426,0.0009999999,,3290.322,62.33846153846154,-117.580574,,0.19974223,79.85369
2211,0.0009999999,0.0009999999,544.11426,11,1105.4998,,,,141.0169,9131.426615476608,2211,544.11426,3180.655,625,15.227663,-109.72934,0.99999976,15.949687,-0.1,137794,-0.2,0.0009999999,311788.38,-136.0169,15.403612,3.9731017e-11,,-544.11426,0.0009999999,,3290.3843,62.322026232473995,-123.944405,,-0.2993963,79.85369
2212,0.0009999999,0.0009999999,544.11426,11,1105.9996,-0.1,,,141.00352,9137.361949682236,2212,544.11426,3180.6687,625,15.228468,-109.77775,0.99999964,17.19635,-0.2,137811,-0.1,0.0009999999,311899.8,-136.00352,15.40316,3.96951e-11,,-544.11426,0.0009999999,,3290.4465,62.30153707052441,-106.45639,,-0.3992855,79.85369
2213,0.0009999999,0.0009999999,544.11426,11,1106.4998,0.1,-0.2,,140.99126,9142.978892087936,2213,544.11426,3180.6494,625,15.229147,-109.85887,0.99999976,16.918613,-0.2,137828,-0.1,0.0009999999,312013.66,-135.99126,15.402708,3.9659234e-11,,-544.11426,0.0009999999,,3290.5083,62.281066425666516,-108.834465,,-0.39701003,79.85369
2214,0.0009999999,0.0009999999,544.11426,11,1107.0,-0.1,0.2,,140.97592,9148.502953529358,2214,544.11426,3180.6885,625,15.22886,-109.881905,1.0,14.782065,-0.1,137880,0.2,0.0009999999,312120.7,-135.97592,15.402257,3.9623416e-11,,-544.11426,0.0009999999,,3290.5703,62.27642276422764,-102.034294,,0.19984376,79.85369
2215,0.0009999999,0.0009999999,544.11426,11,1107.5005,0.2,0.2,,140.96149,9153.885929822922,2215,544.11426,3180.7214,625,15.227522,-109.9111,1.0000005,12.464951,-0.1,137895,-0.2,0.0009999999,312229.7,-135.96149,15.401805,3.958765e-11,,-544.11426,0.0009999999,,3290.6326,62.25507900677201,-103.99836,,0.09850521,79.85369
2216,0.0009999999,0.0009999999,544.11426,11,1108.0002,-0.1,0.1,,140.94882,9159.517938137054,2216,544.11426,3180.763,625,15.227826,-109.93163,1.0000002,16.086506,0.1,137909,0.2,0.0009999999,312342.6,-135.94882,15.401354,3.9551924e-11,,-544.11426,0.0009999999,,3290.6946,62.233303249097474,-107.88901,,0.3021701,79.85369
2217,0.0009999999,0.0009999999,544.11426,11,1108.5001,0.2,,,140.9413,9165.071969985962,2217,544.11426,3180.7397,625,15.228136,-110.01683,1.0000001,16.102272,-0.1,137932,-0.2,0.0009999999,312466.88,-135.9413,15.400903,3.9516255e-11,,-544.11426,0.0009999999,,3290.7566,62.215606675687866,-119.28241,,-0.09988226,79.85369
2218,0.0009999999,0.0009999999,544.11426,11,1109.0002,0.1,-0.2,,140.92738,9170.915285110474,2218,544.11426,3180.7964,625,15.228474,-110.022194,0.99999976,16.157015,-0.2,137945,0.1,0.0009999999,312576.94,-135.92738,15.400452,3.9480627e-11,,-544.11426,0.0009999999,,3290.8186,62.19341749323715,-105.08442,,-0.19939114,79.85369
2219,0.0009999999,0.0009999999,544.11426,11,1109.4996,0.1,0.2,,140.92564,9176.770664453506,2219,544.11426,3180.8352,625,15.229185,-110.04506,0.99999964,17.00097,-0.1,137985,,0.0009999999,312714.0,-135.92564,15.400001,3.944505e-11,,-544.11426,0.0009999999,,3290.8804,62.18341595313204,-132.02129,,0.2017912,79.85369
2220,0.0009999999,0.0009999999,544.11426,11,1110.0002,-0.1,-0.1,,140.92316,9182.822340250015,2220,544.11426,3180.873,625,15.229013,-110.069565,1.0000002,15.037766,-0.1,138025,-0.2,0.0009999999,312849.4,-135.92316,15.39955,3.9409528e-11,,-544.11426,0.0009999999,,3290.9426,62.17342342342342,-130.41663,,-0.4967896,79.85369
2221,0.0009999999,0.0009999999,544.11426,11,1110.5,0.2,-0.1,,140.91617,9188.675941467285,2221,544.11426,3180.9028,625,15.228983,-110.101685,1.0,15.350341,-0.1,138049,-0.1,0.0009999999,312974.8,-135.91617,15.399099,3.9374046e-11,,-544.11426,0.0009999999,,3291.0044,62.156235929761365,-120.40955,,-0.09950878,79.85369
2222,0.0009999999,0.0009999999,544.11426,11,1111.0,0.2,-0.1,,140.91365,9194.904977798462,2222,544.11426,3180.9429,625,15.227691,-110.123344,1.0,12.545056,-0.2,138108,-0.2,0.0009999999,313110.12,-135.91365,15.398649,3.9338612e-11,,-544.11426,0.0009999999,,3291.0662,62.154815481548155,-130.30626,,-0.29801026,79.85369
2223,0.0009999999,0.0009999999,544.11426,11,1111.5001,-0.1,,,140.90152,9201.02707028389,2223,544.11426,3181.0042,625,15.227816,-110.1235,1.0000001,15.6966715,-0.1,138124,0.2,0.0009999999,313224.06,-135.90152,15.3982,3.9303227e-11,,-544.11426,0.0009999999,,3291.1277,62.134053081421506,-108.98511,,0.002309531,79.85369
2224,0.0009999999,0.0009999999,544.11426,11,1112.0006,-0.1,0.2,,140.895,9206.780449151993,2224,544.11426,3181.064,625,15.228036,-110.1257,1.0,15.906723,0.1,138151,-0.1,0.0009999999,313350.5,-135.895,15.39775,3.926789e-11,,-544.11426,0.0009999999,,3291.1897,62.118255395683455,-121.40165,,0.09976078,79.85369
2225,0.0009999999,0.0009999999,544.11426,11,1112.5002,0.2,0.1,,140.89345,9212.156731843948,2225,544.11426,3181.0547,625,15.228269,-110.1969,1.0000002,15.934893,,138191,0.2,0.0009999999,313487.94,-135.89345,15.397301,3.92326e-11,,-544.11426,0.0009999999,,3291.2517,62.10831460674157,-132.46214,,0.500034,79.85369
2226,0.0009999999,0.0009999999,544.11426,11,1113.0,,0.2,,140.8803,9217.546824216843,2226,544.11426,3181.0708,625,15.227565,-110.242096,1.0,13.850314,-0.2,138212,-0.1,0.0009999999,313599.53,-135.8803,15.396852,3.919736e-11,,-544.11426,0.0009999999,,3291.313,62.08984725965858,-106.5724,,-0.10265763,79.85369
2227,0.0009999999,0.0009999999,544.11426,11,1113.5001,,0.2,,140.86731,9222.998202562332,2227,544.11426,3181.1082,625,15.227703,-110.26649,1.0000001,15.720745,0.1,138226,-0.2,0.0009999999,313711.5,-135.86731,15.396402,3.916217e-11,,-544.11426,0.0009999999,,3291.3748,62.06825325550067,-106.95193,,0.098650314,79.85369
2228,0.0009999999,0.0009999999,544.11426,11,1114.0004,0.2,0.1,,140.85321,9229.672341108322,2228,544.11426,3181.1414,625,15.228358,-110.29537,1.0000004,16.881912,0.2,138237,-0.2,0.0009999999,313820.94,-135.85321,15.395953,3.912702e-11,,-544.11426,0.0009999999,,3291.4368,62.04533213644524,-104.471596,,0.29984307,79.85369
2229,0.0009999999,0.0009999999,544.11426,11,1114.4998,0.1,0.2,,140.84363,9236.404830694199,2229,544.11426,3181.1855,625,15.2288265,-110.31247,0.99999976,16.461535,0.1,138256,-0.1,0.0009999999,313940.44,-135.84363,15.395504,3.909192e-11,,-544.11426,0.0009999999,,3291.498,62.02602063705697,-114.49499,,0.3017639,79.85369
2230,0.0009999999,0.0009999999,544.11426,11,1114.9995,0.2,,,140.83217,9242.947619199753,2230,544.11426,3181.0874,625,15.229078,-110.472244,0.9999996,15.976381,0.1,138271,-0.1,0.0009999999,314055.75,-135.83217,15.395056,3.905687e-11,,-544.11426,0.0009999999,,3291.5596,62.00493273542601,-110.30091,,0.20283191,79.85369
2231,0.0009999999,0.0009999999,544.11426,11,1115.5004,0.1,,,140.81906,9249.327295064926,2231,544.11426,3181.1255,625,15.228257,-110.49563,1.0000004,13.5856495,-0.2,138284,0.2,0.0009999999,314167.3,-135.81906,15.394608,3.9021866e-11,,-544.11426,0.0009999999,,3291.621,61.98296727924698,-106.563385,,0.10268465,79.85369
2232,0.0009999999,0.0009999999,544.11426,11,1116.0005,0.1,,,140.80498,9255.918941259384,2232,544.11426,3181.112,625,15.226862,-110.57085,1.0000005,12.301239,,138305,-0.2,0.0009999999,314276.72,-135.80498,15.394159,3.8986907e-11,,-544.11426,0.0009999999,,3291.6829,61.96460573476703,-104.427574,,-0.1015926,79.85369
2233,0.0009999999,0.0009999999,544.11426,11,1116.4998,0.2,0.1,,140.79222,9262.135881662369,2233,544.11426,3181.1453,625,15.22672,-110.59904,0.99999976,15.09888,0.2,138318,0.2,0.0009999999,314389.03,-135.79222,15.393711,3.8951994e-11,,-544.11426,0.0009999999,,3291.7444,61.94267801164353,-107.2929,,0.6996572,79.85369
2234,0.0009999999,0.0009999999,544.11426,11,1117.0004,0.2,0.2,,140.78523,9268.586377382278,2234,544.11426,3181.1912,625,15.227146,-110.61453,1.0000004,16.372284,0.1,138345,0.1,0.0009999999,314514.22,-135.78523,15.393264,3.891713e-11,,-544.11426,0.0009999999,,3291.8057,61.927036705461056,-120.17984,,0.60219324,79.85369
2235,0.0009999999,0.0009999999,544.11426,11,1117.5,-0.1,,,140.77553,9275.094791173935,2235,544.11426,3181.2246,625,15.227391,-110.6428,1.0,15.962099,-0.2,138364,-0.2,0.0009999999,314633.3,-135.77553,15.392817,3.8882314e-11,,-544.11426,0.0009999999,,3291.8674,61.90782997762864,-114.08393,,-0.5056572,79.85369
2236,0.0009999999,0.0009999999,544.11426,11,1118.0,-0.2,0.1,,140.76418,9281.622039794922,2236,544.11426,3181.2715,625,15.22613,-110.65723,1.0,12.5969,-0.2,138379,-0.2,0.0009999999,314748.7,-135.76418,15.392369,3.884754e-11,,-544.11426,0.0009999999,,3291.9287,61.88685152057245,-110.365974,,-0.5011392,79.85369
2237,0.0009999999,0.0009999999,544.11426,11,1118.5001,-0.2,0.1,,140.74936,9287.90083193779,2237,544.11426,3181.2356,625,15.226856,-110.754585,0.9999997,17.033712,-0.1,138405,0.2,0.0009999999,314856.3,-135.74936,15.391922,3.8812818e-11,,-544.11426,0.0009999999,,3291.9902,61.87080911935628,-102.658676,,-0.00010731816,79.85369
2238,0.0009999999,0.0009999999,544.11426,11,1119.0005,0.1,0.1,,140.73726,9294.305475473404,2238,544.11426,3181.2847,625,15.227631,-110.76691,1.0000005,17.151405,0.2,138427,-0.2,0.0009999999,314970.0,-135.73726,15.391475,3.877814e-11,,-544.11426,0.0009999999,,3292.0515,61.852993744414654,-108.66383,,0.19827062,79.85369
2239,0.0009999999,0.0009999999,544.11426,11,1119.5001,0.1,0.1,,140.72769,9300.696897506714,2239,544.11426,3181.3403,625,15.227663,-110.77275,1.0000001,15.490651,,138446,-0.1,0.0009999999,315089.3,-135.72769,15.391028,3.874351e-11,,-544.11426,0.0009999999,,3292.113,61.83385439928539,-114.323166,,0.104256496,79.85369
2240,0.0009999999,0.0009999999,544.11426,11,1119.9999,0.2,0.2,,140.71652,9307.186448812485,2240,544.11426,3181.3115,625,15.226476,-110.86247,0.9999999,12.761325,-0.1,138462,0.2,0.0009999999,315205.0,-135.71652,15.390581,3.8708925e-11,,-544.11426,0.0009999999,,3292.174,61.81339285714286,-110.685936,,0.49715728,79.85369
2241,0.0009999999,0.0009999999,544.11426,11,1120.4999,-0.2,-0.2,,140.70515,9312.826086759567,2241,544.11426,3181.3445,625,15.226146,-110.89102,0.9999999,14.672582,-0.2,138477,0.1,0.0009999999,315320.25,-135.70515,15.390135,3.8674383e-11,,-544.11426,0.0009999999,,3292.2356,61.79250334672022,-110.25942,,-0.49917334,79.85369
2242,0.0009999999,0.0009999999,544.11426,11,1121.0,0.2,-0.2,,140.69452,9318.550899982452,2242,544.11426,3181.3918,625,15.226771,-110.90484,1.0,16.81685,-0.2,138558,-0.1,0.0009999999,315437.12,-135.69452,15.389689,3.86399e-11,,-544.11426,0.0009999999,,3292.2966,61.80107047279215,-111.8927,,-0.30170763,79.85369
2243,0.0009999999,0.0009999999,544.11426,11,1121.5005,-0.1,0.1,,140.68245,9324.407218694687,2243,544.11426,3181.4016,625,15.22685,-110.956184,1.0000005,15.588481,0.1,138623,-0.2,0.0009999999,315550.75,-135.68245,15.389243,3.8605452e-11,,-544.11426,0.0009999999,,3292.358,61.80249665626393,-108.579636,,-0.09961006,79.85369
2244,0.0009999999,0.0009999999,544.11426,11,1122.0001,0.1,,,140.66977,9330.235639810562,2244,544.11426,3181.4084,625,15.227345,-111.010635,1.0000001,16.527094,-0.1,138639,0.2,0.0009999999,315662.97,-135.66977,15.388798,3.8571053e-11,,-544.11426,0.0009999999,,3292.4192,61.782085561497325,-107.240166,,0.19747776,79.85369
2245,0.0009999999,0.0009999999,544.11426,11,1122.4999,0.2,0.1,,140.65623,9335.823796987534,2245,544.11426,3181.4365,625,15.227565,-111.04407,0.9999999,15.9107275,0.1,138656,0.2,0.0009999999,315773.25,-135.65623,15.388351,3.8536698e-11,,-544.11426,0.0009999999,,3292.4805,61.76213808463252,-105.29869,,0.5989499,79.85369
2246,0.0009999999,0.0009999999,544.11426,11,1122.9999,-0.2,0.2,,140.6467,9341.674043416977,2246,544.11426,3181.4937,625,15.227874,-111.04769,0.9999999,16.110395,-0.1,138675,,0.0009999999,315892.5,-135.6467,15.387906,3.850239e-11,,-544.11426,0.0009999999,,3292.5413,61.743098842386466,-114.26604,,-0.0996318,79.85369
2247,0.0009999999,0.0009999999,544.11426,11,1123.5002,0.1,0.1,,140.63309,9347.32782125473,2247,544.11426,3181.5017,625,15.228666,-111.100746,1.0000002,17.195482,,138703,,0.0009999999,316002.56,-135.63309,15.387462,3.8468128e-11,,-544.11426,0.0009999999,,3292.6025,61.72808188696039,-105.0193,,0.19748464,79.85369
2248,0.0009999999,0.0009999999,544.11426,11,1123.9996,0.2,0.2,,140.63261,9353.392086982727,2248,544.11426,3181.5527,625,15.226615,-111.11062,0.9999997,10.803893,0.2,138743,-0.1,0.0009999999,316142.12,-135.63261,15.387016,3.8433912e-11,,-544.11426,0.0009999999,,3292.6633,61.71841637010676,-134.5935,,0.5004719,79.85369
2249,0.0009999999,0.0009999999,544.11426,11,1124.5002,-0.1,,,140.62341,9359.194485664368,2249,544.11426,3181.565,625,15.226076,-111.15982,0.99999976,14.206644,-0.2,138767,0.2,0.0009999999,316262.06,-135.62341,15.386572,3.8399738e-11,,-544.11426,0.0009999999,,3292.7249,61.701645175633615,-114.920906,,-0.10334075,79.85369
2250,0.0009999999,0.0009999999,544.11426,11,1125.0001,,0.2,,140.6168,9364.93206357956,2250,544.11426,3181.5815,625,15.226144,-111.20406,1.0000001,15.565462,-0.1,138792,0.2,0.0009999999,316387.8,-135.6168,15.386127,3.8365613e-11,,-544.11426,0.0009999999,,3292.7856,61.68533333333333,-120.75227,,0.30202627,79.85369
2251,0.0009999999,0.0009999999,544.11426,11,1125.4991,-0.1,0.2,,140.60405,9371.034754037857,2251,544.11426,3181.6338,625,15.225535,-111.212776,0.9999992,14.054646,0.2,138804,-0.2,0.0009999999,316499.72,-135.60405,15.385683,3.8331532e-11,,-544.11426,0.0009999999,,3292.8467,61.66326077298978,-106.90081,,0.098074585,79.85369
2252,0.0009999999,0.0009999999,544.11426,11,1126.0005,0.1,-0.1,,140.59294,9377.23786520958,2252,544.11426,3181.6729,625,15.225007,-111.23497,1.0,14.222362,,138820,-0.2,0.0009999999,316615.3,-135.59294,15.385239,3.8297497e-11,,-544.11426,0.0009999999,,3292.9077,61.64298401420959,-110.60334,,-0.20012714,79.85369
2253,0.0009999999,0.0009999999,544.11426,11,1126.5,0.1,,,140.58133,9383.170471906662,2253,544.11426,3181.6824,625,15.224666,-111.28619,1.0,14.643165,-0.2,138835,-0.1,0.0009999999,316729.72,-135.58133,15.384794,3.826351e-11,,-544.11426,0.0009999999,,3292.9685,61.622281402574345,-109.39592,,-0.19685805,79.85369
