IWMin,ReturnMean,IWMax,ReturnAbsMax,Regret/t,LQGmu1_higher,Iteration,ReturnMin,DenMISELogFirst,ReturnMax,TimestepsSoFar,ReturnLastEpisode,ReturnStepMax,LQGmu1_actor,Delta,IWFirstEpisode,Bound,LQGsigma_higher,Regret,DenMISEMeanLog,IWLastEpisode,DenMISELogLast,IWMean,TimeElapsed
,0.72804403,23.739481,0.9564623,0.23707598,-0.3877551,105,,-0.82065994,0.9564623,2100,0.49767148,0.99944884,-0.45388362,1.10281555e-07,1.6250031,27.093603,0.048781306,24.892975,-0.7615983,,-0.79496,1.131098,1209.9280271530151
,0.7301916,16.458834,0.9564623,0.23492843,-0.59183675,106,,-0.81478095,0.9564623,2120,0.95567816,0.99944884,-0.6287164,1.0821059e-07,4.9818476e-07,26.940748,0.0529305,24.902412,-0.7625722,0.63916206,-0.9289839,0.9889193,1223.42214012146
,0.7323056,11.977251,0.9564623,0.23281443,-0.9183673,107,,-0.8241707,0.9564623,2140,0.9563934,0.99944884,-1.0050899,1.0619741e-07,6.012452e-19,26.25858,0.06761824,24.911148,-0.7630863,0.0012993976,-0.7539107,0.99624264,1237.6690683364868
,0.7343751,15.04547,0.9564623,0.2307449,0.26530612,108,,-0.8334731,0.9564623,2160,0.9558155,0.99944884,0.25428265,1.04239895e-07,1.5344051e-22,26.082914,0.0529305,24.920448,-0.7629977,,-0.7153592,1.0837141,1250.5809400081635
,0.7340999,16.211971,0.9564623,0.2310201,0.46938777,109,,-0.84268975,0.9564623,2180,0.70437074,0.99944884,0.42724717,1.0233602e-07,1.701805e-36,25.934916,0.057432614,25.18119,-0.7611159,0.011277048,-0.5906247,0.91705686,1268.866525888443
,0.73287946,15.897634,0.9564623,0.23224056,-0.2244898,110,,-0.85182226,0.9564623,2200,0.5998464,0.99944884,-0.25885144,1.0048382e-07,10.179534,25.683739,0.0529305,25.546463,-0.76069766,1.6404635e-32,-0.5982701,1.1062542,1284.7345826625824
,0.73488903,18.14803,0.9564623,0.23023099,0.06122449,111,,-0.7723657,0.9564623,2220,0.9559487,0.99944884,0.064348035,9.868145e-08,1.52944e-08,25.647007,0.0529305,25.555634,-0.7604011,1.883332e-07,-0.7788053,1.0347701,1302.1314504146576
,0.7368017,84.310455,0.9564623,0.22831833,1.0,112,,-0.7813344,0.9564623,2240,0.9491092,0.99944884,0.9734772,9.692714e-08,,25.253805,0.09372906,25.571655,-0.7603421,2.0544686e-21,-0.7426444,1.3428406,1321.0606698989868
,0.7318137,17.534344,0.9564623,0.23330629,-0.46938777,113,,-0.79022336,0.9564623,2260,0.17316684,0.99944884,-0.4450431,9.521922e-08,0.13975741,24.47313,0.062317666,26.36361,-0.75805575,,-0.6381509,1.1628841,1333.2893161773682
,0.73378325,14.765469,0.9564623,0.23133677,-0.06122449,114,,-0.7977979,0.9564623,2280,0.95633006,0.99944884,-0.18277031,9.355603e-08,0.0108483145,24.26432,0.057432614,26.37239,-0.75749874,3.1014789e-09,-0.8012383,0.9067089,1345.713790655136
,0.73571646,13.066986,0.9564623,0.22940356,-0.67346936,115,,-0.8064365,0.9564623,2300,0.9560966,0.99944884,-0.75406736,9.193604e-08,5.900725e-07,24.268007,0.06761824,26.381409,-0.75888956,4.7597e-11,-0.78813004,0.924044,1364.3503527641296
,0.73761857,10.010023,0.9564623,0.22750145,0.71428573,116,,-0.81509453,0.9564623,2320,0.95636344,0.99944884,0.7483138,9.035778e-08,1.5047015e-33,23.99639,0.079610266,26.390167,-0.7584284,,-0.5994881,0.99727076,1378.9609608650208
,0.7345239,37.719566,0.9564623,0.23059613,-1.0,117,,-0.82367826,0.9564623,2340,0.37554443,0.99944884,-0.94620526,8.8819796e-08,1.4982995e-12,23.587547,0.09372906,26.979752,-0.75726,,-0.5946648,0.93202704,1396.8217458724976
,0.7364002,13.0938835,0.9564623,0.22871983,0.3469388,118,,-0.83218896,0.9564623,2360,0.9559312,0.99944884,0.30667692,8.732076e-08,2.8912965e-18,23.314009,0.06761824,26.988937,-0.757596,,-0.6726929,0.99497,1415.0945844650269
,0.7360799,12.696599,0.9564623,0.22904015,-0.30612245,119,,-0.8406278,0.9564623,2380,0.69827974,0.99944884,-0.096077144,8.585934e-08,12.696599,22.907408,0.06761824,27.255775,-0.75789297,1.8428825e-17,-0.7581139,1.0746287,1428.3161356449127
,0.7379042,11.823476,0.9564623,0.22721583,0.14285715,120,,-0.7476188,0.9564623,2400,0.954995,0.99944884,0.19379234,8.4434326e-08,3.987609e-08,22.771475,0.06761824,27.2659,-0.75847465,0.02730527,-0.8674706,0.94930947,1442.6005260944366
,0.7377221,10.211124,0.9564623,0.22739792,0.5102041,121,,-0.7559176,0.9564623,2420,0.71587783,0.99944884,0.5756743,8.3044476e-08,4.2696963e-21,22.338837,0.079610266,27.515152,-0.7584382,0.0036627837,-0.67715585,0.929298,1461.756062746048
,0.7357124,11.25087,0.9564623,0.22940761,-0.14285715,122,,-0.7641481,0.9564623,2440,0.49254018,0.99944884,-0.07180647,8.168867e-08,2.0314531,21.536219,0.07336965,27.987732,-0.75880736,1.6509136e-20,-0.7107358,0.9906204,1477.7320764064789
,0.7374755,8.801647,0.9564623,0.2276445,-0.75510204,123,,-0.75579727,0.9564623,2460,0.95257837,0.99944884,-0.84861153,8.03658e-08,2.3965185e-05,21.507727,0.09372906,28.000275,-0.75833476,2.3836193e-11,-0.66465676,0.96429455,1495.5515661239624
,0.7392375,7.7486897,0.9564623,0.22588253,0.79591835,124,,-0.76389426,0.9564623,2480,0.95596445,0.99944884,0.6532799,7.90748e-08,1.7585954e-20,21.257774,0.11035183,28.00943,-0.7580266,,-0.66366446,0.9918082,1510.484195947647
,0.7366444,10.413296,0.9564623,0.22847563,-0.5102041,125,,-0.77192646,0.9564623,2500,0.41509163,0.99944884,-0.5733744,7.781467e-08,0.2873826,20.795795,0.08638168,28.559448,-0.7576422,,-0.6851608,1.0133612,1524.5366742610931
,0.7383847,41.60639,0.9564623,0.2267353,1.0,126,,-0.7775982,0.9564623,2520,0.9559274,0.99944884,1.081981,7.658441e-08,7.685091e-18,20.790783,0.14097345,28.56865,-0.7578231,5.4556773e-27,-0.7681796,0.8878818,1538.61603307724
,0.73367226,10.6144905,0.9564623,0.23144776,0.020408163,127,,-0.7855034,0.9564623,2540,0.13989651,0.99944884,-0.06310014,7.538312e-08,0.008864883,20.606073,0.079610266,29.393867,-0.77449214,1.8454103e-37,-2.7114515,1.0085185,1552.418737411499
,0.73536664,9.0415,0.9564623,0.22975338,0.26530612,128,,-0.7932767,0.9564623,2560,0.9505604,0.99944884,0.12379642,7.420985e-08,4.185266e-07,19.986532,0.09372906,29.408432,-0.77346313,0.017191663,-0.62650794,1.0510979,1565.8145244121552
,0.7364879,15.757953,0.9564623,0.22863209,-0.9183673,129,,-0.8010589,0.9564623,2580,0.880015,0.99944884,-0.920955,7.306376e-08,3.9254744e-05,19.649065,0.12992261,29.493538,-0.7730519,6.927452e-14,-0.7490063,0.9380817,1579.4342908859253
,0.7381763,9.643731,0.9564623,0.22694373,-0.26530612,130,,-0.8087806,0.9564623,2600,0.95596504,0.99944884,-0.19756433,7.1944044e-08,9.438398,19.43427,0.09372906,29.502686,-0.77239615,1.8502608e-10,-0.60713357,1.0080751,1591.5761153697968
,0.73983884,7.9695673,0.9564623,0.22528118,0.5510204,131,,-0.74635506,0.9564623,2620,0.9559667,0.99944884,0.41969192,7.084985e-08,2.4296087e-10,18.667625,0.11973804,29.51184,-0.77210057,2.2297153e-08,-0.72052246,0.9895437,1604.781810283661
,0.7383076,7.8271008,0.9564623,0.22681242,-0.59183675,132,,-0.75395966,0.9564623,2640,0.5377182,0.99944884,-0.5935184,6.978043e-08,0.2387597,18.219202,0.11973804,29.93924,-0.77159745,2.0951237e-15,-0.6803882,0.952384,1618.7666819095612
,0.7399452,7.9683437,0.9564623,0.22517484,-0.06122449,133,,-0.7596997,0.9564623,2660,0.95609933,0.99944884,-0.2460748,6.8735034e-08,1.0815635,18.167795,0.11035183,29.948257,-0.77114284,6.1337065e-05,-0.6493251,1.0356627,1632.1681957244873
,0.7415544,27.727306,0.9564623,0.22356564,1.0,134,,-0.7590912,0.9564623,2680,0.95558417,0.99944884,1.1148391,6.7712975e-08,4.8949175e-08,17.197952,0.21203151,29.957794,-0.77051234,1.2064537e-07,-0.70611715,0.9037807,1646.2951180934906
,0.7372415,16.631102,0.9564623,0.22787851,-1.0,135,,-0.76652616,0.9564623,2700,0.15931857,0.99944884,-1.1197242,6.671354e-08,0.0016150158,17.150871,0.1800923,30.763596,-0.7880013,5.056173e-29,-3.0003042,0.69962853,1660.9406826496124
,0.7388493,6.737135,0.9564623,0.22627074,0.18367347,136,,-0.7738943,0.9564623,2720,0.9559052,0.99944884,0.20534864,6.573606e-08,0.011396743,16.975922,0.12992261,30.772812,-0.808111,1.0658896e-20,-3.2118194,1.0080515,1674.849447965622
,0.7389004,7.8240876,0.9564623,0.2262196,-0.3469388,137,,-0.7811366,0.9564623,2740,0.7458442,0.99944884,-0.30869097,6.477992e-08,5.8741364,16.839476,0.12992261,30.99208,-0.8077308,0.0007755274,-0.75121105,1.0172783,1687.2845530509949
,0.74047446,5.592663,0.9564623,0.22464556,0.42857143,138,,-0.74642617,0.9564623,2760,0.95612645,0.99944884,0.5180166,6.3844475e-08,0.000557997,15.515069,0.16597496,31.001091,-0.8065276,0.0002379131,-0.6451385,0.9842065,1700.6842942237854
,0.7388814,5.6994495,0.9564623,0.22623861,-0.5102041,139,,-0.7536424,0.9564623,2780,0.5190335,0.99944884,-0.28450334,6.292915e-08,1.9529388,15.210325,0.16597496,31.447174,-0.8057805,2.1958586e-08,-0.6781431,0.977231,1715.2592430114746
,0.7404322,5.3310037,0.9564623,0.22468781,-0.06122449,140,,-0.7468587,0.9564623,2800,0.95599544,0.99944884,0.060061328,6.203338e-08,2.1266987,15.019612,0.16597496,31.456299,-0.8054501,2.012524,-0.7272669,1.0187923,1730.6333439350128
,0.7419096,34.360535,0.9564623,0.2232104,-1.0,141,,-0.7388997,0.9564623,2820,0.94875115,0.99944884,-1.2815989,6.11566e-08,0.09017152,14.5160885,0.27086833,31.472664,-0.8048662,0.0014480981,-0.73331517,0.84462124,1744.8389689922333
,0.74341637,24.775837,0.9564623,0.22170365,1.0,142,,-0.7453276,0.9564623,2840,0.95586306,0.99944884,1.5557005,6.029826e-08,0.0008362618,14.375224,0.31890655,31.481918,-0.8311904,7.502774e-10,-4.358539,0.8995046,1758.0288462638855
,0.7390461,4.129703,0.9564623,0.22607392,0.18367347,143,,-0.75233924,0.9564623,2860,0.11848049,0.99944884,0.2679872,5.945788e-08,0.36518133,13.2006,0.21203151,32.328568,-0.86674666,4.97382e-07,-5.7900496,1.0089891,1770.9152767658234
,0.7382881,4.445486,0.9564623,0.22683191,-0.30612245,144,,-0.75675744,0.9564623,2880,0.6298866,0.99944884,-0.12336545,5.8634946e-08,3.9800315,13.055425,0.21203151,32.663795,-0.86502975,0.08970353,-0.6223903,1.0087088,1785.4013674259186
,0.73976946,113.36339,0.9564623,0.22535056,1.0,145,,-0.73641384,0.9564623,2900,0.9530895,0.99944884,0.9409331,5.7828977e-08,0.36721337,12.932214,1.0,32.675827,-0.86412144,0.44286856,-0.73543113,1.3987888,1798.5468904972076
,0.73622507,60.96495,0.9564623,0.22889495,-1.0,146,,-0.74075747,0.9564623,2920,0.22228564,0.99944884,-1.1700445,5.703951e-08,0.4310175,11.624129,0.40740025,33.418655,-0.8619797,2.4331835e-05,-0.74601835,1.103121,1812.5426845550537
,0.7377197,21.530266,0.9564623,0.2274003,-1.0,147,,-0.7446356,0.9564623,2940,0.9559287,0.99944884,-1.3602384,5.6266096e-08,0.64826626,10.727535,1.0,33.427856,-0.8787661,11.266925,-3.3552675,0.79939425,1826.0922718048096
,0.7391871,3.2452877,0.9564623,0.2259329,-0.06122449,148,,-0.747015,0.9564623,2960,0.9549052,0.99944884,-0.39388335,5.550832e-08,2.243013,8.126319,0.27086833,33.438072,-0.9028217,0.0010221938,-4.226571,1.0124604,1839.0858194828033
,0.740643,3.2762349,0.9564623,0.224477,0.3877551,149,,-0.73870724,0.9564623,2980,0.956113,0.99944884,0.4938264,5.476574e-08,0.21497396,7.743871,0.2939076,33.447075,-0.9027844,0.09777906,-0.90579385,0.9902382,1851.3205058574677
,0.7392798,2.4028637,0.9564623,0.22584021,-0.2244898,150,,-0.7439545,0.9564623,3000,0.53615105,0.99944884,-0.28468648,5.403796e-08,2.2114577,7.272339,0.37546432,33.876038,-0.90171385,0.35334298,-0.7290849,1.0059037,1864.3277325630188
,0.7407152,80.759964,0.9564623,0.22440481,1.0,151,,-0.7359636,0.9564623,3020,0.95602566,0.99944884,0.34466958,5.3324598e-08,0.049322527,7.068509,0.47965226,33.88513,-0.9004707,0.04720763,-0.7178789,1.2645468,1878.9223828315735
,0.7399333,38.329453,0.9564623,0.2251867,-1.0,152,,-0.7422377,0.9564623,3040,0.62187546,0.99944884,-1.4023772,5.262527e-08,0.68583435,7.0511293,0.6127514,34.22838,-0.89806104,0.11625706,-0.6850581,1.1627984,1894.004733324051
,0.741341,23.757576,0.9564623,0.22377902,-1.0,153,,-0.74429315,0.9564623,3060,0.9553098,0.99944884,-1.6672065,5.19396e-08,0.6480443,6.571784,1.0,34.23819,-0.91870415,23.757576,-4.1677938,1.0223442,1906.0190625190735
,0.74271995,42.617416,0.9564623,0.22240007,1.0,154,,-0.7465812,0.9564623,3080,0.9536983,0.99944884,0.5077952,5.1267257e-08,0.37096602,6.318028,1.0,34.249603,-0.9430252,1.2029648,-4.660723,0.89913356,1919.2431445121765
,0.7411804,35.165024,0.9564623,0.2239396,-1.0,155,,-0.7506477,0.9564623,3100,0.5040925,0.99944884,-2.2825632,5.0607877e-08,0.67586017,5.427019,0.9216105,34.710632,-0.9423328,0.22926936,-0.7027681,1.2232325,1932.2063755989075
,0.73959094,2.2003264,0.9564623,0.22552907,0.2244898,156,,-0.75272775,0.9564623,3120,0.49322683,0.99944884,0.8683008,4.9961137e-08,0.96544,5.131165,0.40740025,35.182526,-0.970432,1.4387135e-06,-5.503742,1.0019708,1949.913426399231
,0.7365428,14.50908,0.9564623,0.2285772,0.14285715,157,,-0.75294787,0.9564623,3140,0.2610297,0.99944884,1.5237509,4.932671e-08,0.7745883,4.9808702,1.0,35.886627,-0.96992433,0.74757576,-0.89115316,1.0624988,1968.9649901390076
,0.7325931,43.86503,0.9564623,0.2325269,-0.26530612,158,,-0.7543756,0.9564623,3160,0.112486005,0.99944884,-0.22616483,4.87043e-08,33.469254,4.9548044,0.01831564,36.739258,-0.9914761,,-4.4306955,1.5656555,1986.919570684433
,0.73399675,49.01418,0.9564623,0.23112327,-0.46938777,159,,-0.56855255,0.9564623,3180,0.955775,0.99944884,-0.5015737,4.8093597e-08,2.4229071e-22,4.926036,0.01831564,36.748604,-0.9862657,2.0279004e-37,-0.6031448,1.2854093,2005.0830931663513
,0.73538357,44.892094,0.9564623,0.22973645,-0.59183675,160,,-0.5748221,0.9564623,3200,0.95588756,0.99944884,-0.5926995,4.74943e-08,,4.911647,0.01831564,36.757835,-0.9833401,0.00022871175,-0.6794509,1.579437,2023.72385430336
,0.73675406,6.0828686,0.9564623,0.22836596,-0.75510204,161,,-0.5810527,0.9564623,3220,0.9560362,0.99944884,-0.8453661,4.690615e-08,0.03753562,4.8345356,0.15296425,36.766922,-0.9776579,2.4134843,-0.48606482,0.880361,2042.500396490097
,0.7381074,4.4272428,0.9564623,0.22701263,-0.67346936,162,,-0.5870116,0.9564623,3240,0.9559889,0.99944884,-0.61062133,4.6328847e-08,0.6052332,4.7253237,0.21203151,36.776047,-0.9769889,2.8444395,-0.7419121,0.9054845,2060.504969358444
,0.7394458,30.289047,0.9564623,0.22567421,-1.0,163,,-0.58943635,0.9564623,3260,0.9562716,0.99944884,-1.2360325,4.5762143e-08,0.077653006,4.6873765,0.27086833,36.784897,-0.9752683,0.9525459,-0.59743106,1.382619,2077.1005873680115
,0.74076325,26.16663,0.9564623,0.22435677,-1.0,164,,-0.5950763,0.9564623,3280,0.95550776,0.99944884,-1.341413,4.5205766e-08,0.37258586,4.675721,0.40740025,36.79451,-0.98708993,21.058044,-3.2360926,1.4232328,2097.1569335460663
,0.7420618,43.610527,0.9564623,0.22305822,-1.0,165,,-0.5988861,0.9564623,3300,0.95502114,0.99944884,-0.6826288,4.4659473e-08,0.56034464,4.6366143,1.0,36.804604,-0.9998189,11.921364,-3.4555519,1.329411,2117.357812166214
,0.7433513,6.0596437,0.9564623,0.22176874,0.71428573,166,,-0.6015381,0.9564623,3320,0.95611566,0.99944884,0.57851636,4.4123027e-08,3.173212e-09,4.5917788,0.15296425,36.81362,-0.99642813,4.1439457e-18,-0.7158978,0.977681,2137.059151172638
,0.7417575,48.672268,0.9564623,0.2233625,-0.18367347,167,,-0.6075441,0.9564623,3340,0.47719315,0.99944884,-0.18209748,4.3596195e-08,3.8653197e-05,4.5657377,0.01831564,37.301544,-0.99554276,,-0.81701005,1.18783,2156.435706615448
,0.7430231,43.53296,0.9564623,0.22209692,-0.06122449,168,,-0.61351407,0.9564623,3360,0.95438296,0.99944884,-0.051689334,4.3078728e-08,4.011541e-30,4.5567875,0.01831564,37.312286,-0.9924878,1.3253885e-08,-0.55627555,1.3703891,2175.309122800827
,0.7442714,21.44731,0.9564623,0.22084862,-0.26530612,169,,-0.6194488,0.9564623,3380,0.9539828,0.99944884,-0.2829448,4.257043e-08,20.604252,4.55241,0.03243324,37.323418,-0.9882193,7.813746e-09,-0.51300997,1.2638032,2195.194498538971
,0.7455142,23.400867,0.9564623,0.2196058,-0.46938777,170,,-0.5103082,0.9564623,3400,0.95554835,0.99944884,-0.50520164,4.2071083e-08,8.178965e-07,4.5435944,0.03243324,37.332993,-0.98429155,1.3908192e-06,-0.527459,0.99485517,2215.0469238758087
,0.7467475,23.952663,0.9564623,0.21837252,-0.59183675,171,,-0.5161733,0.9564623,3420,0.9563994,0.99944884,-0.5703825,4.158046e-08,3.732261e-27,4.4870315,0.027547687,37.341705,-0.9825668,0.19449383,-0.6349895,1.2660283,2233.9052262306213
,0.74796534,33.53443,0.9564623,0.21715468,1.0,172,,-0.52200425,0.9564623,3440,0.9562165,0.99944884,-0.31233025,4.109837e-08,0.2963477,4.480971,1.0,37.3506,-0.9791908,0.21119617,-0.59702104,0.98355395,2253.5719096660614
,0.74916387,19.101946,0.9564623,0.21595615,-0.30612245,173,,-0.5260799,0.9564623,3460,0.95530415,0.99944884,-0.24610928,4.062462e-08,13.371236,4.5275083,0.041433174,37.360413,-0.9777913,18.967041,-0.6891919,1.130635,2272.491623401642
,0.75035316,49.816185,0.9564623,0.21476686,0.06122449,174,,-0.45739463,0.9564623,3480,0.9561087,0.99944884,0.054049328,4.015901e-08,,4.430726,0.01831564,37.36943,-0.9745582,,-0.507333,1.0895272,2290.699741601944
,0.75148785,17.39677,0.9564623,0.21363217,-0.2244898,175,,-0.4631253,0.9564623,3500,0.94893044,0.99944884,-0.18839702,3.970136e-08,6.2225533,4.4283094,0.041433174,37.38562,-0.9724909,2.6812867e-09,-0.5950473,1.2181427,2309.3059339523315
,0.75264204,52.68738,0.9564623,0.21247798,0.2244898,176,,-0.43388343,0.9564623,3520,0.95461243,0.99944884,0.24286546,3.925149e-08,,4.4260645,0.01831564,37.396133,-0.9689329,,-0.52724034,1.267279,2327.1872704029083
,0.7521777,28.208126,0.9564623,0.2129423,-0.5510204,177,,-0.43954918,0.9564623,3540,0.6704543,0.99944884,-0.60050184,3.880923e-08,1.3357515e-14,4.4102473,0.03243324,37.690796,-0.96645826,,-0.6843335,0.90319675,2345.7303919792175
,0.75332505,48.06427,0.9564623,0.21179497,-0.79591835,178,,-0.44518298,0.9564623,3560,0.95641625,0.99944884,-0.78530097,3.837439e-08,,4.370748,0.01831564,37.69951,-0.96404344,6.24377e-24,-0.40630856,1.0000478,2363.503096818924
,0.75445676,26.404993,0.9564623,0.21066326,-0.877551,179,,-0.45078525,0.9564623,3580,0.955889,0.99944884,-0.8652534,3.7946826e-08,,4.3591404,0.03243324,37.708725,-0.9627384,0.40699416,-0.63644755,0.9271989,2379.441521167755
,0.75557655,55.452366,0.9564623,0.20954347,-0.3877551,180,,-0.4563563,0.9564623,3600,0.9560292,0.99944884,-0.36742672,3.7526366e-08,1.0710961e-06,4.356923,0.01831564,37.71782,-0.96227866,,-0.76539916,0.76101303,2395.6717360019684
,0.75668514,20.162409,0.9564623,0.20843488,0.18367347,181,,-0.46189648,0.9564623,3620,0.9562233,0.99944884,0.14116323,3.7112855e-08,1.1059835e-22,4.3438234,0.044957362,37.726715,-0.9630221,4.553025e-32,-0.7827424,0.909555,2411.806296110153
,0.7567329,53.844948,0.9564623,0.20838714,-1.0,182,,-0.46740612,0.9564623,3640,0.7653788,0.99944884,-0.9656949,3.6706137e-08,,4.3448114,0.01831564,37.926453,-0.9632084,,-0.8791702,0.9626433,2428.855785369873
,0.757822,51.78813,0.9564623,0.20729804,-0.9591837,183,,-0.47288558,0.9564623,3660,0.95603704,0.99944884,-0.9718607,3.6306073e-08,,4.5423574,0.01831564,37.93553,-0.96335363,48.045628,-0.8542797,1.1515292,2445.4816901683807
,0.758898,32.401314,0.9564623,0.206222,0.5510204,184,,-0.4783352,0.9564623,3680,0.9558248,0.99944884,0.5708451,3.591252e-08,,4.3285594,0.03243324,37.94484,-0.96128017,,-0.62730634,1.2043676,2462.338191986084
,0.75729024,19.595951,0.9564623,0.20782977,-0.14285715,185,,-0.48375526,0.9564623,3700,0.46144152,0.99944884,-0.14385468,3.5525325e-08,0.13661559,4.306582,0.044957362,38.448517,-0.9598049,,-0.8309825,0.90785575,2478.6954576969147
,0.75835186,33.966328,0.9564623,0.20676816,0.3877551,186,,-0.4884079,0.9564623,3720,0.95476913,0.99944884,0.41255122,3.514436e-08,,4.299709,0.03243324,38.458878,-0.9589096,,-0.6755316,0.97638416,2495.3661603927612
,0.7574916,31.181324,0.9564623,0.20762843,-0.42857143,187,,-0.49376985,0.9564623,3740,0.59747803,0.99944884,-0.42124465,3.476949e-08,1.1611618e-05,4.298669,0.027547687,38.826523,-0.95853966,,-0.81895554,0.9628668,2511.2563087940216
,0.75854814,16.921776,0.9564623,0.20657188,-0.42857143,188,,-0.49910316,0.9564623,3760,0.95611924,0.99944884,-0.47887322,3.440058e-08,0.062452126,4.2954745,0.044957362,38.83551,-0.95740134,16.921776,-0.65877926,0.925348,2527.5173649787903
,0.75959325,15.629211,0.9564623,0.20552677,-0.59183675,189,,-0.50407606,0.9564623,3780,0.9560706,0.99944884,-0.5770899,3.4037512e-08,8.084635e-12,4.2943087,0.041433174,38.84456,-0.9557949,0.40665707,-0.5521169,1.0522424,2543.1691555976868
,0.76062757,23.87318,0.9564623,0.20449245,-0.9591837,190,,-0.5093531,0.9564623,3800,0.95612365,0.99944884,-0.94875395,3.3680166e-08,,4.2917624,0.03243324,38.85356,-0.95296776,1.3864208e-29,-0.43729237,1.0125331,2558.744915485382
,0.761651,8.861001,0.9564623,0.20346904,-0.2244898,191,,-0.5146025,0.9564623,3820,0.9560983,0.99944884,-0.1642613,3.3328423e-08,6.570444,4.279596,0.079610266,38.86258,-0.95117617,9.537944e-18,-0.5804387,1.0889963,2576.0435795783997
,0.76266044,27.240925,0.9564623,0.20245957,-1.0,192,,-0.48600265,0.9564623,3840,0.95546144,0.99944884,-1.7682338,3.2982157e-08,0.5308084,4.253569,0.6127514,38.87224,-0.94899774,0.47081766,-0.60598546,1.3207984,2593.363980293274
,0.7636493,34.74354,0.9564623,0.20147073,-1.0,193,,-0.48843664,0.9564623,3860,0.95350206,0.99944884,-0.9573817,3.2641257e-08,0.5199721,4.2604094,0.9216105,38.88385,-0.96541774,24.970121,-4.4024115,1.3084149,2609.4799757003784
,0.7646396,21.657476,0.9564623,0.2004804,0.10204082,194,,-0.49091408,0.9564623,3880,0.95578736,0.99944884,0.05783193,3.2305614e-08,5.348241e-18,4.2248816,0.041433174,38.89319,-0.96191967,,-0.5575623,0.95963246,2626.952508211136
,0.765567,21.280952,0.9564623,0.19955301,0.020408163,195,,-0.49605548,0.9564623,3900,0.94547415,0.99944884,0.05755806,3.1975123e-08,6.007032e-11,4.2254653,0.041433174,38.91284,-0.9606234,12.0716095,-0.6340355,0.9082836,2643.076488018036
,0.76651025,49.134705,0.9564623,0.19860977,0.26530612,196,,-0.5011706,0.9564623,3920,0.9504478,0.99944884,0.26705116,3.1649677e-08,,4.219946,0.01831564,38.92752,-0.95929235,4.492582e-27,-0.57952374,1.4317193,2659.7684750556946
,0.7660799,33.717236,0.9564623,0.19904011,-1.0,197,,-0.5062597,0.9564623,3940,0.6817301,0.99944884,-0.953125,3.132918e-08,,4.2092547,0.041433174,39.210907,-0.9559278,,-0.59920007,0.89617795,2676.0866882801056
,0.76704055,19.68716,0.9564623,0.19807947,-0.9183673,198,,-0.511323,0.9564623,3960,0.95627725,0.99944884,-0.87014276,3.1013528e-08,,4.2076592,0.041433174,39.21974,-0.9545427,11.667018,-0.5438951,1.0408093,2692.2477650642395
