IWMin,Delta,ReturnLastEpisode,TimestepsSoFar,LQGsigma_higher,DenMISELogFirst,ReturnMax,IWMax,IWMean,Iteration,DenMISEMeanLog,ReturnStepMax,ReturnAbsMax,LQGmu1_actor,ReturnMin,TimeElapsed,Regret/t,IWFirstEpisode,Bound,IWLastEpisode,Regret,DenMISELogLast,LQGmu1_higher,ReturnMean
,1.0048382e-07,0.95600796,2200,0.06761824,-3.8559718,0.95651704,12.485605,0.96116346,110,-0.7833324,0.99951404,0.95651704,0.7200599,,1287.3214752674103,0.23486048,0.00060815876,25.858095,,25.834648,-0.6561874,0.75510204,0.73025954
,9.868145e-08,0.36567223,2220,0.0529305,-3.8650162,0.95651704,18.171305,0.9809701,111,-0.78384495,0.99951404,0.95651704,0.14492133,,1305.1776156425476,0.23814505,,25.684696,2.4445998e-25,26.434097,-0.7680312,0.14285715,0.72697496
,9.692714e-08,0.82036525,2240,0.057432614,-3.8739848,0.95651704,16.93835,0.9701309,112,-0.7840105,0.99951404,0.95651704,-0.45040363,,1324.1947748661041,0.23731118,,25.259941,2.0823814e-24,26.578857,-0.7372996,-0.46938777,0.72780883
,9.521922e-08,0.95579845,2260,0.057432614,-3.8828738,0.95651704,16.916508,0.87799317,113,-0.7839533,0.99951404,0.95651704,0.29203117,,1342.7227790355682,0.23529363,,25.084549,2.9534605e-37,26.58818,-0.7053579,0.30612245,0.7298264
,9.355603e-08,0.6495631,2280,0.057432614,-3.8916845,0.95651704,14.89539,1.0766664,114,-0.7849612,0.99951404,0.95651704,-0.026433019,,1362.3842859268188,0.23599768,,24.484116,0.00020224879,26.903732,-0.73949575,0.020408163,0.72912234
,9.193604e-08,0.95560557,2300,0.062317666,-3.9004183,0.95651704,13.459164,0.9427138,115,-0.78500646,0.99951404,0.95651704,-0.21277098,,1379.0799481868744,0.23402822,,23.54716,0.6018379,26.913246,-0.8189512,-0.18367347,0.7310918
,9.035778e-08,0.95430076,2320,0.11035183,-3.9090762,0.95651704,119.178055,1.7547272,116,-0.78569716,0.99951404,0.95651704,1.054853,,1392.2004308700562,0.23210406,119.178055,23.440973,4.6537623e-26,26.924065,-0.7757934,1.0,0.73301595
,8.8819796e-08,0.13658066,2340,0.09372906,-3.2109072,0.95651704,21.604717,0.75810635,117,-0.79431176,0.99951404,0.95651704,-0.9390689,,1411.0209114551544,0.23720181,,23.422651,,27.752617,-2.2107587,-1.0,0.7279182
,8.732076e-08,0.9561013,2360,0.07336965,-3.2194178,0.95651704,13.085311,1.0440105,118,-0.7952914,0.99951404,0.95651704,-0.6080812,,1428.7463567256927,0.23526806,,23.059301,0.09446621,27.761635,-0.6403336,-0.71428573,0.72985196
,8.585934e-08,0.9563223,2380,0.079610266,-3.2278569,0.95651704,10.613718,1.0578738,119,-0.7942722,0.99951404,0.95651704,0.501767,,1443.0438606739044,0.23336494,1.743822e-07,23.062078,,27.770424,-0.68398756,0.59183675,0.7317551
,8.4434326e-08,0.52342945,2400,0.07336965,-3.2362251,0.95651704,11.908552,1.1034241,120,-0.79274476,0.99951404,0.95651704,-0.16717441,,1460.8459405899048,0.23510104,,22.311417,9.067471e-29,28.21212,-0.64031017,-0.3469388,0.730019
,8.3044476e-08,0.9555885,2420,0.07336965,-3.2445238,0.95651704,12.070488,0.99121374,121,-0.7914217,0.99951404,0.95651704,0.2257121,,1477.7176699638367,0.23323673,1.7656898e-32,22.125816,0.00011897567,28.22165,-0.70348877,0.18367347,0.7318833
,8.168867e-08,0.70696026,2440,0.079610266,-3.2527544,0.95651704,12.341376,0.94675857,122,-0.7920604,0.99951404,0.95651704,-0.58871,,1494.3956050872803,0.23344105,,21.84712,2.453865e-20,28.479813,-0.8307674,-0.5510204,0.73167896
,8.03658e-08,0.9562528,2460,0.079610266,-3.2609177,0.95651704,12.690571,0.8999614,123,-0.79124874,0.99951404,0.95651704,0.35875732,,1508.177791595459,0.23161525,5.215374e-16,21.76062,1.9861275e-32,28.488678,-0.6138707,0.3877551,0.7335048
,7.90748e-08,0.61210203,2480,0.07336965,-3.2690148,0.95651704,13.0247965,1.1430138,124,-0.79136956,0.99951404,0.95651704,0.012756042,,1523.513253211975,0.23259431,,21.611412,8.273948e-07,28.84169,-0.68488395,-0.06122449,0.7325257
,7.781467e-08,0.9520523,2500,0.10170138,-3.277047,0.95651704,9.234785,0.97649443,125,-0.78940624,0.99951404,0.95651704,0.753262,,1537.94051527977,0.23083806,0.07716673,21.052162,3.4966818e-10,28.854752,-0.64995223,0.71428573,0.73428196
,7.658441e-08,0.36057732,2520,0.10170138,-3.284398,0.95651704,8.498845,1.0252942,126,-0.78834075,0.99951404,0.95651704,-0.74659175,,1551.4226405620575,0.23380399,,20.884727,,29.459305,-0.6126145,-0.79591835,0.73131603
,7.538312e-08,0.95590895,2540,0.09372906,-3.2923033,0.95651704,9.963087,1.0640485,127,-0.78700185,0.99951404,0.95651704,-0.17991215,,1564.813712835312,0.23203552,,19.674562,1.4542143e-06,29.468513,-0.6248432,-0.2244898,0.7330845
,7.420985e-08,0.95617175,2560,0.09372906,-3.3001463,0.95651704,9.45543,1.0032202,128,-0.785402,0.99951404,0.95651704,0.19332922,,1580.1617991924286,0.23029262,2.354413e-25,19.573122,0.29014596,29.477455,-0.62360996,0.06122449,0.7348274
,7.306376e-08,0.7241679,2580,0.16597496,-3.3079286,0.95651704,54.71157,1.2159779,129,-0.7846565,0.99951404,0.95651704,1.2056191,,1592.061564207077,0.23037523,54.71157,19.308838,3.499383e-05,29.718407,-0.6734324,1.0,0.7347448
,7.1944044e-08,0.13945408,2600,0.14097345,-2.962096,0.95651704,13.780201,0.6711871,130,-0.80998194,0.99951404,0.95651704,-1.0047443,,1604.992564201355,0.23495448,,19.316427,,30.544075,-4.201564,-1.0,0.73016554
,7.084985e-08,0.95587146,2620,0.11035183,-2.969759,0.95651704,8.170083,0.97167397,131,-0.8122733,0.99951404,0.95651704,0.24444588,,1617.7324769496918,0.23323148,5.6033873e-06,19.03382,1.3893846e-38,30.55333,-0.7698955,0.46938777,0.73188853
,6.978043e-08,0.665535,2640,0.10170138,-2.9773636,0.95651704,8.89111,0.95523626,132,-0.81254864,0.99951404,0.95651704,-0.551952,,1631.1480951309204,0.23373425,,19.03252,2.7134364e-09,30.85292,-0.8043772,-0.42857143,0.73138577
,6.8735034e-08,0.9563643,2660,0.12992261,-2.9849107,0.95651704,6.463815,1.0108055,133,-0.81340843,0.99951404,0.95651704,-0.65313554,,1644.2313015460968,0.23204267,1.4048571e-37,17.832787,6.013608,30.861671,-0.8650591,-0.63265306,0.73307735
,6.7712975e-08,0.9563311,2680,0.11035183,-2.9924014,0.95651704,8.804225,1.0666492,134,-0.81245124,0.99951404,0.95651704,0.35732377,,1658.275829076767,0.2303766,1.5062509e-12,17.673893,1.3183709e-13,30.87046,-0.68254966,0.2244898,0.7347434
,6.671354e-08,0.6019032,2700,0.11973804,-2.9998362,0.95651704,8.404817,1.03689,135,-0.8112557,0.99951404,0.95651704,0.042660676,,1672.1692905426025,0.23136055,8.473993e-21,17.15626,0.004267069,31.233673,-0.69869435,-0.10204082,0.73375946
,6.573606e-08,0.9495185,2720,0.15296425,-3.0072165,0.95651704,5.9197645,0.9668395,136,-0.81047463,0.99951404,0.95651704,0.7555961,,1684.6569466590881,0.22977406,0.21007207,16.741865,0.008563492,31.249268,-0.72599864,0.59183675,0.73534596
,6.477992e-08,0.34749436,2740,0.14097345,-3.012999,0.95651704,6.3155203,0.9681639,137,-0.80968124,0.99951404,0.95651704,-0.39150172,,1697.991061449051,0.23260516,7.460062e-22,16.277327,2.8561696e-13,31.866898,-0.6586256,-0.3469388,0.73251486
,6.3844475e-08,0.956129,2760,0.1800923,-3.0202718,0.95651704,4.7448974,0.9542588,138,-0.80993575,0.99951404,0.95651704,-1.0026195,,1710.357141494751,0.23098475,3.818169e-23,16.121758,0.3970455,31.8759,-0.8023246,-0.79591835,0.73413527
,6.292915e-08,0.9561336,2780,0.24963507,-3.027492,0.95651704,81.26125,1.4674026,139,-0.8101362,0.99951404,0.95651704,0.9883738,,1723.7218282222748,0.22938764,30.43176,16.07063,3.7085566e-14,31.884888,-0.78338724,1.0,0.7357324
,6.203338e-08,0.16533,2800,0.15296425,-2.8366842,0.95651704,5.5847864,1.0292745,140,-0.8073243,0.99951404,0.95651704,0.09771591,,1737.1604545116425,0.23346198,1.3792555e-07,15.684274,1.256957e-06,32.684677,-0.7314441,0.14285715,0.73165804
,6.11566e-08,0.9501971,2820,0.24963507,-2.8438017,0.95651704,7.5158224,0.6200621,141,-0.8059296,0.99951404,0.95651704,-1.2129362,,1751.2888510227203,0.23191202,1.1656411e-14,14.835874,0.0001897536,32.6996,-0.6294443,-1.0,0.733208
,6.029826e-08,0.9554441,2840,0.1800923,-2.850869,0.95651704,5.3071923,1.0045849,142,-0.83083683,0.99951404,0.95651704,-0.3995734,,1764.0123023986816,0.23034698,1.7194866e-09,14.346743,2.5039665e-06,32.709274,-3.9597282,-0.14285715,0.73477304
,5.945788e-08,0.95550436,2860,0.19541045,-2.8578863,0.95651704,4.806659,0.98215574,143,-0.83065563,0.99951404,0.95651704,0.2507818,,1776.2902672290802,0.2288034,0.02104124,13.977064,0.003082785,32.718887,-0.8014291,0.3469388,0.7363166
,5.8634946e-08,0.7242445,2880,0.37546432,-2.864708,0.95651704,42.680035,1.0243108,144,-0.83008534,0.99951404,0.95651704,1.0770277,,1790.7337918281555,0.2288872,17.98672,13.46307,0.2992761,32.959755,-0.72385734,1.0,0.7362328
,5.7828977e-08,0.15906857,2900,0.21203151,-2.7539272,0.95651704,4.265762,0.997219,145,-0.84153813,0.99951404,0.95651704,-0.6698657,,1804.1612637043,0.23286766,1.5118795e-10,13.150071,2.4997288e-10,33.76581,-2.469121,-0.42857143,0.73225236
,5.703951e-08,0.95637363,2920,1.0,-2.7608001,0.95651704,14.255811,0.69792527,146,-0.84027517,0.99951404,0.95651704,0.58390427,,1816.941914319992,0.23133266,6.276578,12.845009,0.18918315,33.77456,-0.6481246,1.0,0.73378736
,5.6266096e-08,0.4592876,2940,0.37546432,-2.7255344,0.95651704,48.462276,0.9042759,147,-0.8413467,0.99951404,0.95651704,-1.2150834,,1830.3550066947937,0.23319995,2.5986922e-06,11.790794,0.00029003894,34.280403,-0.6918139,-1.0,0.73192006
,5.550832e-08,0.9558914,2960,1.0,-2.732314,0.95651704,16.046959,0.7353239,148,-0.8617319,0.99951404,0.95651704,0.6880398,,1843.9682939052582,0.23168665,0.6754392,10.680162,16.046959,34.289627,-3.7175882,-1.0,0.73343337
,5.476574e-08,0.39876407,2980,0.24963507,-2.7344947,0.95651704,3.5147722,0.994007,149,-0.8628189,0.99951404,0.95651704,-0.2846752,,1858.6799352169037,0.23393273,0.002124003,8.590472,0.094695546,34.85598,-0.75038385,0.020408163,0.7311873
,5.403796e-08,0.9561716,3000,0.2939076,-2.7411695,0.95651704,2.9635482,0.9900657,150,-0.8616927,0.99951404,0.95651704,-0.2151276,,1872.0215079784393,0.23243284,0.00022404286,7.690038,2.6810954,34.86493,-0.6833367,-0.30612245,0.7326872
,5.3324598e-08,0.95535296,3020,0.31890655,-2.7478125,0.95651704,2.9096284,0.9987239,151,-0.8612019,0.99951404,0.95651704,0.12278004,,1887.1079745292664,0.23095822,0.87843394,7.4411044,0.7135489,34.874695,-0.7743583,0.30612245,0.7341618
,5.262527e-08,0.83384347,3040,0.40740025,-2.7486124,0.95651704,2.294287,1.0012553,152,-0.86008435,0.99951404,0.95651704,-0.37973902,,1899.1315488815308,0.2303024,0.14536613,7.100212,1.5740579,35.005966,-0.6872078,-0.14285715,0.7348176
,5.19396e-08,0.95617545,3060,0.5647181,-2.754214,0.95651704,24.961456,0.86750245,153,-0.85965866,0.99951404,0.95651704,-0.17377687,,1911.2762260437012,0.22885561,0.0109989615,6.9389133,0.85556585,35.014908,-0.79470944,-1.0,0.7362644
,5.1267257e-08,0.9556254,3080,0.5647181,-2.7606568,0.95651704,22.86021,0.83888584,154,-0.8593421,0.99951404,0.95651704,0.43364525,,1923.1052968502045,0.22743118,10.994041,6.658689,0.15694991,35.0244,-0.65580016,1.0,0.73768884
,5.0607877e-08,0.5772988,3100,1.0,-2.6981726,0.95651704,11.836439,0.6764022,155,-0.8593945,0.99951404,0.95651704,0.81073153,,1937.6636879444122,0.22846597,5.895547,6.316554,0.679476,35.412216,-0.69288397,1.0,0.73665404
,4.9961137e-08,0.31328273,3120,1.0,-2.6672733,0.95651704,12.887093,0.684676,156,-0.86143905,0.99951404,0.95651704,-1.2017655,,1955.9196887016296,0.2311799,0.63290626,6.2248855,0.18166105,36.064056,-0.8527002,-1.0,0.7339401
,4.932671e-08,0.9556719,3140,0.01831564,-2.669614,0.95651704,52.322777,1.6295329,157,-0.87936676,0.99951404,0.95651704,-0.8654871,,1974.8848280906677,0.22976762,,5.2487955,,36.073524,-3.3564625,-0.877551,0.7353524
,4.87043e-08,0.95595074,3160,0.5647181,-2.6759634,0.95651704,2.5848327,1.0143557,158,-0.8749919,0.99951404,0.95651704,0.14808312,,1992.4658980369568,0.22837138,1.887888,5.139927,0.3431602,36.082687,-0.6244193,0.06122449,0.73674864
,4.8093597e-08,0.9440172,3180,0.84936583,-2.6703947,0.95651704,14.006708,0.78002954,159,-0.8740628,0.99951404,0.95651704,0.040747285,,2010.1575074195862,0.22706783,0.3189231,5.031914,0.3952479,36.10379,-0.74097013,-1.0,0.7380522
,4.74943e-08,0.91945684,3200,1.0,-2.6746604,0.95651704,6.4257917,0.8823806,160,-0.87459123,0.99951404,0.95651704,0.12815629,,2027.904185295105,0.22593409,3.6594417,4.960329,0.82356524,36.149452,-0.7300392,0.14285715,0.7391859
,4.690615e-08,0.9518282,3220,0.01831564,-2.658277,0.95651704,48.79557,1.4625475,161,-0.8744121,0.99951404,0.95651704,-0.4083725,,2046.1690027713776,0.22461331,,4.938125,,36.162743,-0.72714144,-0.3877551,0.7405067
,4.6328847e-08,0.9563999,3240,0.03243324,-2.6644692,0.95651704,35.236156,0.949944,162,-0.8710378,0.99951404,0.95651704,0.8582229,,2063.7081694602966,0.22328067,9.967093e-09,4.815183,,36.171463,-0.6321669,0.877551,0.74183935
,4.5762143e-08,0.28794056,3260,0.01831564,-2.670623,0.95651704,52.68625,1.2272646,163,-0.87151575,0.99951404,0.95651704,-0.57068855,,2080.097755432129,0.22606528,,4.8072896,,36.848633,-0.833855,-0.5510204,0.73905474
,4.5205766e-08,0.95609957,3280,0.01831564,-2.6767392,0.95651704,42.80501,1.6070181,164,-0.8696356,0.99951404,0.95651704,-0.21539007,,2100.3707201480865,0.22474182,,4.803267,,36.85765,-0.66995364,-0.18367347,0.7403782
,4.4659473e-08,0.95540243,3300,0.01831564,-2.6828182,0.95651704,44.40168,1.3926345,165,-0.866131,0.99951404,0.95651704,-0.24752033,,2118.9426069259644,0.22343862,,4.8179774,40.804398,36.86737,-0.7511472,-0.2244898,0.7416814
,4.4123027e-08,0.9554526,3320,0.03243324,-2.6888607,0.95651704,23.203354,1.1503246,166,-0.8631056,0.99951404,0.95651704,-0.81509095,,2138.8359158039093,0.22215086,,4.796714,,36.877052,-0.633857,-0.877551,0.74296916
,4.3596195e-08,0.95591587,3340,0.01831564,-2.6948667,0.95651704,52.383602,1.2953634,167,-0.8620597,0.99951404,0.95651704,-1.0175645,,2158.2249743938446,0.22087574,,4.7604933,3.5047017e-21,36.886253,-0.7802509,-1.0,0.7442443
,4.3078728e-08,0.9560291,3360,0.01831564,-2.7008367,0.95651704,48.96574,1.3625988,168,-0.86159116,0.99951404,0.95651704,0.005005859,,2176.6898624897003,0.2196151,,4.754843,,36.89534,-0.9306406,-0.020408163,0.7455049
,4.257043e-08,0.95402694,3380,0.03243324,-2.7067716,0.95651704,29.632626,1.1925511,169,-0.85902584,0.99951404,0.95651704,-0.72209287,,2195.957452774048,0.21838123,,4.7347193,,36.906433,-0.65255624,-0.71428573,0.7467388
,4.2071083e-08,0.9564104,3400,0.01831564,-2.7126713,0.95651704,48.37903,1.5694065,170,-0.8575838,0.99951404,0.95651704,0.12175804,,2214.574456691742,0.21714789,,4.710699,,36.915146,-0.74388003,0.14285715,0.74797213
,4.158046e-08,0.82601935,3420,0.21203151,-2.7185364,0.95651704,33.306366,1.1575234,171,-0.8537758,0.99951404,0.95651704,-0.86582166,,2232.6983482837677,0.2166915,1.4032248e-20,4.625557,2.958762e-06,37.054245,-0.6320056,-1.0,0.7484285
,4.109837e-08,0.9559411,3440,0.03243324,-2.7243674,0.95651704,23.693787,1.0009087,172,-0.8514343,0.99951404,0.95651704,-0.52804005,,2251.397707939148,0.21548498,,4.593073,7.4814435e-20,37.063416,-0.5555805,-0.5510204,0.74963504
,4.062462e-08,0.9559553,3460,0.01831564,-2.7301643,0.95651704,43.098164,1.2718683,173,-0.85036546,0.99951404,0.95651704,-0.33469602,,2270.0434889793396,0.2142924,,4.590999,5.351879e-31,37.072586,-0.6184911,-0.30612245,0.7508276
,4.015901e-08,0.956158,3480,0.01831564,-2.735928,0.95651704,53.45788,1.0683872,174,-0.84833467,0.99951404,0.95651704,-0.094749086,,2288.0647530555725,0.21311235,,4.5920286,3.8818864e-34,37.081543,-0.66466814,-0.10204082,0.75200766
,3.970136e-08,0.9553547,3500,0.079610266,-2.7416587,0.95651704,12.100561,0.98950684,175,-0.84766036,0.99951404,0.95651704,0.97281593,,2305.9733538627625,0.21195036,0.32311493,4.564616,1.8465023e-29,37.09131,-0.6780761,0.8367347,0.75316966
,3.925149e-08,0.18494542,3520,0.03243324,-2.745512,0.95651704,21.94252,1.1854519,176,-0.848393,0.99951404,0.95651704,-0.18562996,,2324.5264315605164,0.2151789,,4.564155,,37.87149,-0.94624287,-0.2244898,0.7499411
,3.880923e-08,0.95587933,3540,0.03243324,-2.7511778,0.95651704,23.573841,1.1006902,177,-0.84537435,0.99951404,0.95651704,-0.43228698,,2342.3477597236633,0.21401542,,4.561998,7.10387e-08,37.880737,-0.44946206,-0.3877551,0.7511046
,3.837439e-08,0.9555658,3560,0.01831564,-2.7568116,0.95651704,41.605183,1.377087,178,-0.8443377,0.99951404,0.95651704,0.026551481,,2361.292868375778,0.21286678,,4.5567946,,37.89029,-0.7103626,0.020408163,0.75225323
,3.7946826e-08,0.9527948,3580,0.01831564,-2.762414,0.95651704,52.999832,1.0658382,179,-0.841087,0.99951404,0.95651704,-0.4663081,,2377.9621000289917,0.2117464,,4.4992237,,37.902603,-0.5379025,-0.46938777,0.7533736
,3.7526366e-08,0.9555492,3600,0.01831564,-2.7679849,0.95651704,45.01467,1.2480261,180,-0.84021723,0.99951404,0.95651704,-0.6924608,,2394.1742079257965,0.21062326,,4.4832253,,37.912186,-0.6377986,-0.71428573,0.75449675
,3.7112855e-08,0.95630115,3620,0.01831564,-2.7735252,0.95651704,44.288338,1.3854736,181,-0.83834755,0.99951404,0.95651704,-0.6819629,,2410.0192432403564,0.2095083,,4.539324,24.299828,37.921005,-0.64698446,-0.67346936,0.7556117
,3.6706137e-08,0.95576423,3640,0.027547687,-2.7790349,0.95651704,32.30491,1.0328813,182,-0.83498836,0.99951404,0.95651704,-0.9418052,,2425.632295846939,0.20840847,,4.481245,2.7123184e-28,37.930344,-0.4956266,-1.0,0.75671154
,3.6306073e-08,0.95619416,3660,1.0,-2.7845142,0.95651704,12.168247,0.6596729,183,-0.83530694,0.99951404,0.95651704,-0.15071666,,2441.424336671829,0.20731843,6.4272,4.4644694,0.14226791,37.93927,-0.8541988,1.0,0.7578016
,3.591252e-08,0.95530534,3680,0.041433174,-2.7554452,0.95651704,16.81372,1.1164073,184,-0.83697826,0.99951404,0.95651704,-0.15853064,,2457.2529644966125,0.20624506,,4.4572887,15.6315365,37.94908,-0.8009027,-0.18367347,0.75887495
,3.5525325e-08,0.95451087,3700,0.027547687,-2.7608652,0.95651704,24.941448,1.2802331,185,-0.8355561,0.99951404,0.95651704,0.035174116,,2473.3176503181458,0.20518756,,4.44333,1.9193614e-08,37.9597,-0.6548321,0.020408163,0.75993246
,3.514436e-08,0.9388109,3720,0.27086833,-2.766256,0.95651704,7.3494496,0.9729187,186,-0.8327857,0.99951404,0.95651704,-0.76288414,,2489.2675795555115,0.2042259,4.2031014e-09,4.4158664,0.054844815,37.986023,-0.537378,-0.71428573,0.7608941
,3.476949e-08,0.9559653,3740,0.03243324,-2.7716181,0.95651704,33.14421,1.1450169,187,-0.83257776,0.99951404,0.95651704,0.23814818,,2505.509980916977,0.20318276,,4.394104,,37.99518,-0.7621649,0.2244898,0.76193726
,3.440058e-08,0.68658966,3760,0.01831564,-2.7769516,0.95651704,39.67467,1.4311147,188,-0.83208305,0.99951404,0.95651704,-0.87572724,,2520.570142507553,0.20358348,,4.3426037,,38.273697,-0.82740253,-0.877551,0.76153654
,3.4037512e-08,0.955923,3780,0.041433174,-2.7822566,0.95651704,19.856422,1.0253345,189,-0.8281938,0.99951404,0.95651704,-0.48810858,,2536.911589384079,0.202555,,4.3322697,7.452854e-25,38.282898,-0.415211,-0.42857143,0.762565
,3.3680166e-08,0.9560729,3800,0.041433174,-2.7875335,0.95651704,21.357487,1.0540261,190,-0.8275304,0.99951404,0.95651704,0.12332623,,2553.3172652721405,0.20153648,,4.3326645,,38.29193,-0.6942493,0.10204082,0.76358354
,3.3328423e-08,0.9166074,3820,0.041433174,-2.792783,0.95651704,15.703578,1.098466,191,-0.8264603,0.99951404,0.95651704,0.040268242,,2568.8858160972595,0.20073539,,4.3011127,0.83825845,38.340454,-0.6438484,0.020408163,0.7643846
,3.2982157e-08,0.95369893,3840,0.041433174,-2.7980049,0.95651704,17.848621,1.0483643,192,-0.8245749,0.99951404,0.95651704,-0.69299215,,2587.0273237228394,0.19974935,,4.300919,,38.351868,-0.52929837,-0.67346936,0.76537067
,3.2641257e-08,0.95629007,3860,0.041433174,-2.8031998,0.95651704,21.132553,0.9856681,193,-0.8227863,0.99951404,0.95651704,-1.0586659,,2602.454509973526,0.19876015,,4.3012547,5.9433564e-06,38.360703,-0.49603337,-0.9183673,0.76635987
,3.2305614e-08,0.9557501,3880,0.041433174,-2.8083677,0.95651704,29.422394,0.9434666,194,-0.82971257,0.99951404,0.95651704,-0.9775019,,2617.8751089572906,0.19778389,,4.3893595,29.422394,38.37007,-2.1194296,-1.0,0.76733613
,3.1975123e-08,0.95596534,3900,0.11973804,-2.813509,0.95651704,8.59376,1.0402721,195,-0.82907885,0.99951404,0.95651704,0.7268776,,2633.800430059433,0.1968165,4.9195166,4.2883697,,38.379227,-0.6071396,0.8367347,0.7683035
,3.1649677e-08,0.3724442,3920,0.057432614,-2.7937088,0.95651704,14.836115,1.0634955,196,-0.8299441,0.99951404,0.95651704,0.021089308,,2650.316730260849,0.19883627,,4.283031,1.3098914e-28,38.97191,-1.0252469,0.06122449,0.76628375
,3.132918e-08,0.94847125,3940,0.044957362,-2.7987978,0.95651704,16.862112,0.98025453,197,-0.8272933,0.99951404,0.95651704,-0.2190423,,2667.048821210861,0.19791144,,4.274029,1.9430903e-08,38.988556,-0.35136095,-0.26530612,0.7672086
,3.1013528e-08,0.9561769,3960,0.37546432,-2.8038611,0.95651704,7.365085,0.98331344,198,-0.8258154,0.99951404,0.95651704,-0.6857004,,2684.0474030971527,0.19695705,0.00068108406,4.2550716,1.0600514,38.997498,-0.49057856,-0.59183675,0.76816297
,3.0702616e-08,0.9559615,3980,0.01831564,-2.8088956,0.95651704,60.847736,1.5764606,199,-0.8242399,0.99951404,0.95651704,0.7123876,,2699.7482504844666,0.19601339,,4.2506065,,39.006668,-0.4925799,0.71428573,0.7691066
,3.0396354e-08,0.37471485,4000,0.03243324,-2.813908,0.95651704,36.772476,1.045737,200,-0.82207215,0.99951404,0.95651704,0.61381537,,2715.0605726242065,0.19798529,,4.2507734,0.00011512958,39.59706,-0.79804575,0.5510204,0.7671347
,3.0094654e-08,0.4488196,4020,0.048781306,-2.8188956,0.95651704,19.02131,1.073458,201,-0.8228236,0.99951404,0.95651704,0.30006835,,2730.794849395752,0.19956899,,4.236373,1.7684498e-10,40.113358,-0.9634357,0.26530612,0.76555103
