ReturnAbsMax,IWMean,ReturnMax,ReturnLastEpisode,Regret/t,ReturnMean,IWFirstEpisode,LQGmu1_actor,TimeElapsed,TimestepsSoFar,DenMISELogFirst,Bound,ReturnMin,IWMax,Delta,ReturnStepMax,LQGmu1_higher,IWMin,DenMISEMeanLog,LQGsigma_higher,Iteration,IWLastEpisode,Regret,DenMISELogLast
0.95634544,1.0556401,0.95634544,0.9503768,0.12867087,0.83644915,,-0.19153517,38990.850205659866,54940,-4.1360946,1.7924068,,20.67583,1.6112546e-10,0.99934655,-0.18367347,,-0.79010344,0.027547687,2747,1.1674202e-08,353.45874,-0.34933552
0.95634544,0.98001003,0.95634544,0.95437276,0.12862796,0.83649206,1.9252298e-06,-0.91253966,39004.645963191986,54960,-4.136459,1.7924101,,25.133423,1.6100822e-10,0.99934655,-1.0,,-0.7899101,0.09372906,2748,4.0616135e-16,353.46973,-0.31188762
0.95634544,1.0522833,0.95634544,0.95573735,0.12858456,0.83653545,,-0.94938064,39018.015109062195,54980,-4.1368227,1.7936325,,31.266771,1.6089112e-10,0.99934655,-0.9183673,,-0.78977245,0.01831564,2749,30.593296,353.479,-0.3903386
0.95634544,0.98016334,0.95634544,0.95566624,0.12854117,0.83657885,0.0024777218,-0.1585593,39031.6233727932,55000,-4.137186,1.792298,,3.8899963,1.607741e-10,0.99934655,-0.5102041,,-0.7895804,0.2300663,2750,0.38209456,353.48828,-0.30943802
0.95634544,1.0527872,0.95634544,0.95570356,0.12849796,0.83662206,,-0.2040833,39045.648492097855,55020,-4.137549,1.7954338,,30.804586,1.6065725e-10,0.99934655,-0.18367347,,-0.78943807,0.01831564,2751,12.41796,353.4978,-0.37816018
0.95634544,1.0527768,0.95634544,0.9554602,0.1284548,0.8366652,,-0.25303316,39059.02950835228,55040,-4.1379123,1.7942836,,13.584448,1.6054051e-10,0.99934655,-0.18367347,,-0.7892147,0.041433174,2752,10.664439,353.50757,-0.22350559
0.95634544,0.94658834,0.95634544,0.9555927,0.12841153,0.8367085,,-0.2613527,39072.9368224144,55060,-4.1382756,1.7959213,,39.38881,1.6042391e-10,0.99934655,-0.26530612,,-0.7890767,0.01831564,2753,27.567139,353.51685,-0.46006697
0.95634544,0.95083314,0.95634544,0.9553842,0.12836856,0.83675146,,-0.27420333,39086.415682554245,55080,-4.138639,1.7944181,,38.847313,1.6030742e-10,0.99934655,-0.26530612,,-0.789007,0.01831564,2754,36.525932,353.52686,-0.5402565
0.95634544,0.99991935,0.95634544,0.9554722,0.1283254,0.8367946,,-0.13054071,39099.90692806244,55100,-4.139002,1.792733,,7.23017,1.6019107e-10,0.99934655,-0.2244898,,-0.7889595,0.08638168,2755,7.1641746,353.53662,-0.60465777
0.95634544,0.9983611,0.95634544,0.9552146,0.12828243,0.8368376,6.64857e-37,-0.16121067,39113.490807294846,55120,-4.1393647,1.7921832,,5.388138,1.6007484e-10,0.99934655,0.020408163,,-0.78880435,0.11973804,2756,2.158264,353.5464,-0.36042473
0.95634544,0.9913041,0.95634544,0.9544111,0.12823981,0.8368802,,0.99727803,39127.12331724167,55140,-4.1397276,1.7920202,,18.182747,1.5995874e-10,0.99934655,0.8367347,,-0.7886541,0.11973804,2757,3.9895197e-15,353.55713,-0.3725367
0.95634544,0.99604833,0.95634544,0.13640231,0.12849373,0.8366263,1.3869008e-16,-0.11261104,39140.76135182381,55160,-4.14009,1.7912663,,4.571713,1.5984276e-10,0.99934655,-0.06122449,,-0.78901047,0.16597496,2758,2.0575449e-08,354.38574,-1.7600008
0.95634544,0.9844466,0.95634544,0.95432013,0.12845105,0.83666897,4.3231725e-07,-0.29329538,39154.41500425339,55180,-4.140453,1.7911758,,3.08895,1.5972691e-10,0.99934655,-0.14285715,,-0.7888556,0.2300663,2759,2.4568272,354.39648,-0.35706323
0.95634544,0.9566456,0.95634544,0.9557534,0.12840801,0.836712,,-0.29985905,39168.03602147102,55200,-4.1408153,1.7917337,,39.152958,1.5961119e-10,0.99934655,-0.30612245,,-0.7887935,0.01831564,2760,31.13967,354.406,-0.60265523
0.95634544,0.96050423,0.95634544,0.9552549,0.12836492,0.8367551,,-0.2566543,39181.52650761604,55220,-4.141177,1.792692,,25.682468,1.594956e-10,0.99934655,-0.30612245,,-0.7887337,0.027547687,2761,25.101402,354.41553,-0.57587314
0.95634544,0.9624411,0.95634544,0.95591325,0.12832183,0.8367982,,-0.2468856,39195.1725859642,55240,-4.1415396,1.7966226,,38.061176,1.5938012e-10,0.99934655,-0.26530612,,-0.78863716,0.01831564,2762,31.446337,354.4248,-0.4787894
0.95634544,0.9837731,0.95634544,0.9559032,0.12827879,0.8368412,17.34831,-0.7103934,39208.98603415489,55260,-4.1419015,1.7912319,,28.008501,1.5926477e-10,0.99934655,-0.71428573,,-0.78849345,1.0,2763,0.50739884,354.43433,-0.3497121
0.95634544,0.98121476,0.95634544,0.95558244,0.12823582,0.8368842,,-0.25055492,39222.736169338226,55280,-4.136004,1.7904645,,25.132902,1.5914954e-10,0.99934655,-0.26530612,,-0.78838706,0.027547687,2764,,354.44385,-0.47760728
0.95634544,1.0493101,0.95634544,0.9561926,0.1281926,0.8369274,,-0.3332951,39236.047201156616,55300,-4.136366,1.790457,,11.741247,1.5903445e-10,0.99934655,-0.2244898,,-0.7882515,0.041433174,2765,11.6931,354.45264,-0.3921402
0.95634544,1.0042341,0.95634544,0.9553736,0.12814981,0.8369702,,-0.59401166,39249.77969312668,55320,-4.1367273,1.7903128,,34.992184,1.5891949e-10,0.99934655,-0.59183675,,-0.7881875,0.01831564,2766,,354.4624,-0.65921134
0.95634544,0.9963513,0.95634544,0.9558687,0.12810689,0.8370131,1.2275142e-06,-0.7155051,39263.369121313095,55340,-4.137089,1.7901208,,6.06766,1.5880465e-10,0.99934655,-0.8367347,,-0.788072,0.11973804,2767,0.682082,354.47168,-0.4684865
0.95634544,1.0268118,0.95634544,0.95599574,0.12806386,0.83705616,,-0.6308806,39276.866874694824,55360,-4.13745,1.7896438,,23.103996,1.5868992e-10,0.99934655,-0.59183675,,-0.78796464,0.027547687,2768,0.0009906965,354.4807,-0.48666802
0.95634544,0.9694607,0.95634544,0.9560254,0.12802088,0.83709913,,-0.62496537,39290.3164870739,55380,-4.1378117,1.7895749,,37.586773,1.585753e-10,0.99934655,-0.63265306,,-0.78786904,0.01831564,2769,37.482456,354.48975,-0.54749423
0.95634544,1.0006343,0.95634544,0.95596784,0.12797803,0.837142,,-0.77230984,39303.628465890884,55400,-4.1381726,1.7894862,,15.878811,1.5846083e-10,0.99934655,-0.75510204,,-0.78779244,0.041433174,2770,0.11917282,354.49927,-0.54065174
0.95634544,0.99868864,0.95634544,0.955909,0.12793511,0.8371849,9.810697e-05,-0.6749673,39317.25630712509,55420,-4.1385336,1.7892565,,4.405048,1.5834649e-10,0.99934655,-0.75510204,,-0.78765196,0.15296425,2771,3.8580496,354.5083,-0.3978769
0.95634544,0.98908746,0.95634544,0.9558091,0.12789232,0.8372277,0.101175055,-0.8857581,39330.84102892876,55440,-4.138894,1.7888997,,4.674082,1.5823226e-10,0.99934655,-0.71428573,,-0.7875103,0.2300663,2772,2.5316072,354.51758,-0.39300853
0.95634544,1.0379335,0.95634544,0.95576215,0.12784958,0.83727044,,-0.8904786,39344.39085149765,55460,-4.1392183,1.7893832,,20.809803,1.5811816e-10,0.99934655,-0.9183673,,-0.78744924,0.027547687,2773,13.183351,354.52686,-0.60667354
0.95634544,1.0223138,0.95634544,0.95590514,0.12780684,0.8373132,7.4611603e-25,1.2355087,39357.59686088562,55480,-4.139579,1.7885015,,19.42272,1.5800418e-10,0.99934655,0.75510204,,-0.7873593,0.21203151,2774,2.7817492e-13,354.53613,-0.57410157
0.95634544,0.98188996,0.95634544,0.12109092,0.12806493,0.8370551,0.13477701,-0.05749011,39371.3819539547,55500,-4.1399393,1.7883893,,2.9821033,1.5789031e-10,0.99934655,-0.3469388,,-0.78868514,0.34603184,2775,0.002945523,355.38013,-4.48699
0.95634544,1.0941621,0.95634544,0.95489883,0.12802249,0.8370975,0.9128657,0.64584184,39385.093540906906,55520,-4.140251,1.7878256,,119.688675,1.5777658e-10,0.99934655,1.0,,-0.78864026,1.0,2776,0.43509862,355.39038,-0.64589864
0.95634544,1.0141066,0.95634544,0.4148105,0.12817454,0.8369455,,-0.8902685,39398.80576252937,55540,-4.1402826,1.7868443,,14.289604,1.5766298e-10,0.99934655,-0.9183673,,-0.7888506,0.041433174,2777,,355.94067,-1.4593451
0.95634544,0.9853015,0.95634544,0.95564485,0.1281318,0.8369882,,0.59695923,39412.71545743942,55560,-4.1406426,1.7866039,,95.22046,1.575495e-10,0.99934655,0.63265306,,-0.7887681,0.01831564,2778,,355.9502,-0.57184815
0.95634544,1.0351965,0.95634544,0.4445143,0.12827307,0.83684695,,-0.1826402,39426.30572795868,55580,-4.1410027,1.7865021,,9.089414,1.5743612e-10,0.99934655,-0.18367347,,-0.7890137,0.062317666,2779,2.291719e-33,356.47095,-1.4461304
0.95634544,1.0086535,0.95634544,0.95509726,0.12823045,0.83688956,,0.10939267,39439.97564268112,55600,-4.141362,1.7861242,,42.58365,1.5732289e-10,0.99934655,0.10204082,,-0.78883725,0.01831564,2780,,356.4807,-0.331949
0.95634544,1.0130965,0.95634544,0.7519051,0.12826109,0.8368589,,-0.18235165,39453.49738788605,55620,-4.1417217,1.7857605,,8.013655,1.5720975e-10,0.99934655,-0.10204082,,-0.78880215,0.08638168,2781,0.46285796,356.6941,-0.6951579
0.95634544,1.0596746,0.95634544,0.9553882,0.12821841,0.8369016,,-0.20346574,39466.51225781441,55640,-4.1420813,1.7901994,,30.284657,1.5709675e-10,0.99934655,-0.18367347,,-0.7886335,0.01831564,2782,30.284433,356.7036,-0.3321765
0.95634544,1.0645602,0.95634544,0.95471865,0.12817615,0.83694386,,-0.19982424,39478.514932870865,55660,-4.142441,1.7858496,,19.97653,1.5698388e-10,0.99934655,-0.18367347,,-0.7884084,0.027547687,2783,13.903968,356.7141,-0.21737781
0.95634544,1.0873297,0.95634544,0.95502716,0.12813371,0.8369863,,-0.7764059,39492.21815824509,55680,-4.1428,1.784857,,28.073263,1.5687113e-10,0.99934655,-0.79591835,,-0.7881881,0.01831564,2784,,356.72412,-0.23759913
0.95634544,0.9709782,0.95634544,0.9558717,0.1280911,0.8370289,,-0.6444216,39505.71790885925,55700,-4.1431594,1.7847319,,37.193222,1.567585e-10,0.99934655,-0.63265306,,-0.78800565,0.01831564,2785,1.3156863e-12,356.73364,-0.3628302
0.95634544,0.9360668,0.95634544,0.95600533,0.12804842,0.8370716,,0.48153508,39519.47921562195,55720,-4.1435184,1.7847493,,85.95784,1.5664597e-10,0.99934655,0.46938777,,-0.7879165,0.01831564,2786,,356.74292,-0.50688344
0.95634544,1.0035189,0.95634544,0.49963838,0.12816936,0.83695066,,-0.26077068,39533.13381385803,55740,-4.143877,1.7847424,,7.034054,1.5653359e-10,0.99934655,-0.2244898,,-0.7881493,0.08638168,2787,5.626653e-14,357.208,-1.3628355
0.95634544,0.9656352,0.95634544,0.9548644,0.12812716,0.83699286,,-0.29993048,39546.77323460579,55760,-4.1442356,1.785502,,37.206013,1.5642132e-10,0.99934655,-0.26530612,,-0.7880433,0.01831564,2788,34.682537,357.2185,-0.49583405
0.95634544,0.9889032,0.95634544,0.95545495,0.1280846,0.8370354,,-0.7025293,39560.538598775864,55780,-4.1445947,1.7845722,,15.711053,1.5630916e-10,0.99934655,-0.71428573,,-0.7879763,0.041433174,2789,3.2412325e-21,357.22803,-0.5626082
0.95634544,0.996578,0.95634544,0.9553632,0.12804234,0.8370777,25.659481,-1.1452178,39574.055829286575,55800,-4.144953,1.7843575,,26.070848,1.5619714e-10,0.99934655,-1.0,,-0.7878656,0.47965226,2790,1.0942229,357.23804,-0.46660063
0.95634544,0.97779256,0.95634544,0.9557248,0.12799966,0.83712035,0.044600055,-1.0189643,39587.96708059311,55820,-4.1361566,1.7894272,,25.815317,1.5608523e-10,0.99934655,-1.0,,-0.7885674,0.14097345,2791,25.815317,357.24707,-2.7412834
0.95634544,0.96650213,0.95634544,0.95560473,0.12795728,0.83716273,,-0.9895718,39601.52622175217,55840,-4.1364985,1.7903068,,40.184937,1.5597344e-10,0.99934655,-1.0,,-0.7886208,0.01831564,2792,31.789803,357.2566,-0.91412646
0.95634544,0.9814831,0.95634544,0.95562553,0.12791485,0.8372052,,-1.0500698,39614.88041472435,55860,-4.1368566,1.7876847,,28.221687,1.5586177e-10,0.99934655,-1.0,,-0.78852874,0.027547687,2793,22.083368,357.26636,-0.4935767
0.95634544,0.9793309,0.95634544,0.95542175,0.12787259,0.83724743,0.044647273,-1.1049786,39628.34762072563,55880,-4.1372147,1.7860234,,25.606226,1.5575022e-10,0.99934655,-1.0,,-0.78883934,0.14097345,2794,13.6121645,357.27612,-1.633792
0.95634544,0.9853898,0.95634544,0.9554514,0.12783027,0.83728975,3.024075,-1.1923139,39641.53287625313,55900,-4.1375566,1.7874229,,25.631819,1.5563878e-10,0.99934655,-1.0,,-0.78941625,0.21203151,2795,17.971764,357.28564,-2.379286
0.95634544,0.99721515,0.95634544,0.9552774,0.12778807,0.83733195,15.510201,-1.2661768,39655.13580536842,55920,-4.1368327,1.7889166,,25.306759,1.555275e-10,0.99934655,-1.0,,-0.7902146,0.31890655,2796,21.06621,357.2954,-3.0055811
0.95634544,1.0027518,0.95634544,0.954964,0.12774605,0.837374,15.430157,-0.1960243,39668.962020635605,55940,-4.1316586,1.7896161,,25.088732,1.5541629e-10,0.99934655,-1.0,,-0.7911205,0.31890655,2797,24.41941,357.30566,-3.319784
0.95634544,1.0635995,0.95634544,0.9544052,0.12770426,0.83741575,,-0.1893826,39682.53685927391,55960,-4.1265144,1.7863566,,29.85191,1.5530521e-10,0.99934655,-0.18367347,,-0.79093117,0.01831564,2798,22.56245,357.3164,-0.26258758
0.95634544,1.0030817,0.95634544,0.95485884,0.12766218,0.83745784,25.199707,-1.6295788,39696.28189110756,55980,-4.126872,1.7860664,,25.510302,1.5519426e-10,0.99934655,-1.0,,-0.7907282,0.47965226,2799,0.26463863,357.32642,-0.28292236
0.95634544,0.9898401,0.95634544,0.95379406,0.1276207,0.8374993,24.765196,1.1005089,39709.671028375626,56000,-4.118266,1.7903035,,29.347437,1.5508343e-10,0.99934655,-1.0,,-0.79195714,0.7214223,2800,26.045792,357.3379,-4.233059
0.95634544,0.9884805,0.95634544,0.14048487,0.12786949,0.83725053,16.207785,-1.8999231,39723.62895512581,56020,-4.1098175,1.7853521,,25.787857,1.5497272e-10,0.99934655,-0.67346936,,-0.7929801,1.0,2801,3.1677976,358.1626,-3.6454744
0.95634544,1.0689692,0.95634544,0.95275724,0.12782836,0.83729166,,-0.18456471,39737.54738616943,56040,-4.1044044,1.7849257,,19.709103,1.5486212e-10,0.99934655,-0.18367347,,-0.7943904,0.027547687,2802,,358.17505,-4.7319674
0.95634544,1.0695761,0.95634544,0.9536402,0.12778682,0.8373332,,-0.15857781,39751.07992362976,56060,-4.1047616,1.785363,,29.371265,1.5475164e-10,0.99934655,-0.18367347,,-0.79418796,0.01831564,2803,29.189613,358.18652,-0.2939352
0.95634544,0.9840255,0.95634544,0.9551693,0.12774473,0.8373753,20.52204,-1.7531426,39764.6039454937,56080,-4.1051183,1.7848837,,54.637608,1.5464129e-10,0.99934655,-1.0,,-0.7940066,1.0,2804,0.39800078,358.1963,-0.35163283
0.95634544,1.0006263,0.95634544,0.9536228,0.12770331,0.8374167,24.272787,-0.902669,39778.154445409775,56100,-4.0981827,1.7865114,,28.563957,1.5453104e-10,0.99934655,-1.0,,-0.7953166,0.7214223,2805,27.479553,358.20776,-4.4507856
0.95634544,1.0593963,0.95634544,0.95587003,0.12766111,0.8374589,,-0.17783126,39791.97577238083,56120,-4.089923,1.7830863,,12.9742155,1.5442092e-10,0.99934655,-0.18367347,,-0.79519916,0.041433174,2806,,358.21704,-0.46446294
0.95634544,0.9941768,0.95634544,0.95447,0.12761939,0.83750063,,0.06290385,39806.01034784317,56140,-4.090279,1.7829351,,28.326464,1.5431091e-10,0.99934655,0.10204082,,-0.7950033,0.027547687,2807,7.57942e-22,358.22754,-0.30389327
0.95634544,1.0714711,0.95634544,0.92942184,0.12758672,0.8375333,,-0.18597746,39819.85686349869,56160,-4.0906353,1.7815285,,28.977562,1.5420103e-10,0.99934655,-0.18367347,,-0.7949109,0.01831564,2808,1.6217425e-38,358.26367,-0.52588826
0.95634544,1.0728447,0.95634544,0.9558451,0.12754452,0.8375755,,-0.19311416,39833.664227962494,56180,-4.0909915,1.7821224,,19.126688,1.5409125e-10,0.99934655,-0.18367347,,-0.79469866,0.027547687,2809,18.83136,358.2727,-0.2661228
0.95634544,1.0609828,0.95634544,0.95562875,0.12750256,0.83761746,,-0.22846004,39847.632710933685,56200,-4.091347,1.781042,,12.720879,1.539816e-10,0.99934655,-0.18367347,,-0.79447496,0.041433174,2810,11.892975,358.28223,-0.23717165
0.95634544,0.8845072,0.95634544,0.95551276,0.12746066,0.83765936,,-0.3171863,39861.33328819275,56220,-4.091703,1.7805853,,44.993813,1.5387205e-10,0.99934655,-0.3469388,,-0.7942168,0.01831564,2811,2.0289363e-08,358.292,-0.12793799
0.95634544,0.9649766,0.95634544,0.95603424,0.12741858,0.83770144,,-0.30601656,39875.03405547142,56240,-4.0920587,1.7864337,,38.47887,1.5376264e-10,0.99934655,-0.30612245,,-0.79419136,0.01831564,2812,33.139652,358.30103,-0.60211647
0.95634544,0.96346587,0.95634544,0.9556016,0.12737668,0.83774334,,-0.3007364,39888.81858372688,56260,-4.0924144,1.7859514,,25.258463,1.5365333e-10,0.99934655,-0.30612245,,-0.79412025,0.027547687,2813,25.237556,358.31055,-0.5554425
0.95634544,0.97471684,0.95634544,0.95564103,0.12733471,0.8377853,,-0.30510825,39902.32773065567,56280,-4.0927696,1.7865567,,37.64846,1.5354414e-10,0.99934655,-0.30612245,,-0.79404664,0.01831564,2814,36.04432,358.31982,-0.54692596
0.95634544,0.978658,0.95634544,0.9555534,0.12729287,0.83782715,,-0.30334598,39916.057665109634,56300,-4.0931253,1.785424,,37.16462,1.5343507e-10,0.99934655,-0.30612245,,-0.79396456,0.01831564,2815,37.06545,358.32935,-0.5331568
0.95634544,0.96866554,0.95634544,0.9559017,0.12725097,0.83786905,,-0.27012166,39929.31178069115,56320,-4.09348,1.7858769,,24.40828,1.5332613e-10,0.99934655,-0.30612245,,-0.79387647,0.027547687,2816,24.2388,358.33887,-0.52013564
0.95634544,1.0007211,0.95634544,0.9552708,0.1272093,0.8379107,,-0.25312677,39942.95909547806,56340,-4.0938354,1.7818552,,16.389656,1.5321727e-10,0.99934655,-0.26530612,,-0.7937978,0.041433174,2817,16.375174,358.34863,-0.5377854
0.95634544,1.0299987,0.95634544,0.9556483,0.12716752,0.8379525,,-0.24146554,39956.55560874939,56360,-4.09419,1.782017,,8.749272,1.5310855e-10,0.99934655,-0.2244898,,-0.79366183,0.062317666,2818,8.679244,358.35815,-0.40994754
0.95634544,1.0064868,0.95634544,0.95535606,0.1271258,0.8379942,1.9242381e-29,-0.20724931,39970.44398379326,56380,-4.094545,1.7810724,,5.1911163,1.5299995e-10,0.99934655,-0.14285715,,-0.7934626,0.11973804,2819,3.0813222,358.36768,-0.2609528
0.95634544,1.0585712,0.95634544,0.95572865,0.12708414,0.8380359,,-0.21616417,39984.119792461395,56400,-4.0948997,1.7801766,,11.594864,1.5289146e-10,0.99934655,-0.2244898,,-0.7932364,0.041433174,2820,10.380741,358.3772,-0.16178825
0.95634544,0.97378355,0.95634544,0.9539508,0.12704295,0.83807707,,0.5743153,39998.057634830475,56420,-4.0952544,1.7801037,,92.80809,1.5278308e-10,0.99934655,0.59183675,,-0.7929742,0.01831564,2821,,358.38818,-0.11071343
0.95634544,1.0355618,0.95634544,0.45985332,0.12717706,0.83794296,,-0.4282378,40011.84771180153,56440,-4.0956087,1.7794259,,12.951299,1.5267482e-10,0.99934655,-0.5102041,,-0.79320097,0.041433174,2822,,358.89355,-1.3948036
0.95634544,0.92762923,0.95634544,0.9552244,0.12713557,0.83798444,,-0.45074776,40025.72529888153,56460,-4.095963,1.7832937,,41.769882,1.5256671e-10,0.99934655,-0.42857143,,-0.7931372,0.01831564,2823,41.596355,358.90356,-0.64711726
0.95634544,0.90849274,0.95634544,0.9556024,0.12709391,0.8380261,,-0.40873602,40039.317717552185,56480,-4.0963173,1.780447,,27.732391,1.5245867e-10,0.99934655,-0.42857143,,-0.7930917,0.027547687,2824,18.855448,358.91333,-0.5879291
0.95634544,0.981551,0.95634544,0.9559092,0.12705225,0.83806777,,0.03926482,40053.02738690376,56500,-4.096671,1.7791536,,19.317352,1.5235076e-10,0.99934655,0.10204082,,-0.793133,0.041433174,2825,2.1729792e-32,358.9226,-0.81506026
0.95634544,1.097902,0.95634544,0.921637,0.12702256,0.83809745,,0.03179889,40066.843856573105,56520,-4.097025,1.7825171,,28.783726,1.5224295e-10,0.99934655,0.020408163,,-0.79299605,0.01831564,2826,18.856577,358.96582,-0.38577515
0.95634544,1.0707928,0.95634544,0.931553,0.12698954,0.8381305,,0.04771994,40080.444393873215,56540,-4.0973787,1.7818334,,18.958347,1.5213528e-10,0.99934655,0.020408163,,-0.79279536,0.027547687,2827,18.291544,358.9995,-0.3190282
0.95634544,1.0376405,0.95634544,0.9495672,0.12695014,0.8381699,,0.03708504,40094.25666308403,56560,-4.0977325,1.781501,,24.525484,1.5202771e-10,0.99934655,0.06122449,,-0.7926462,0.027547687,2828,19.932281,359.0149,-0.43960246
0.95634544,1.0456082,0.95634544,0.9499509,0.12691063,0.8382094,,0.011561114,40108.04713225365,56580,-4.0980864,1.7823627,,12.640016,1.5192025e-10,0.99934655,0.020408163,,-0.7924779,0.041433174,2829,12.611521,359.03003,-0.35087907
0.95634544,1.1042742,0.95634544,0.95214295,0.12687033,0.8382497,,0.028302863,40121.61092329025,56600,-4.0984397,1.7800777,,28.155449,1.518129e-10,0.99934655,0.020408163,,-0.7922795,0.01831564,2830,25.51493,359.04297,-0.27486256
0.95634544,0.99411386,0.95634544,0.9354513,0.126836,0.838284,16.616343,-0.47149295,40135.4324157238,56620,-4.098793,1.7790574,,27.342106,1.5170566e-10,0.99934655,-0.71428573,,-0.79206055,1.0,2831,0.39810863,359.07275,-0.2736271
0.95634544,0.9836381,0.95634544,0.9558063,0.12679446,0.83832556,,-0.48791555,40149.26053571701,56640,-4.0932937,1.7846696,,36.478657,1.5159855e-10,0.99934655,-0.46938777,,-0.7919627,0.01831564,2832,35.93685,359.08203,-0.50730723
0.95634544,0.9988093,0.95634544,0.9558974,0.12675303,0.838367,,-0.43226242,40162.82779383659,56660,-4.093647,1.7839768,,24.126451,1.5149154e-10,0.99934655,-0.46938777,,-0.7918356,0.027547687,2833,17.43688,359.0913,-0.4118653
0.95634544,0.98796463,0.95634544,0.9560583,0.12671149,0.8384085,,-0.40658283,40176.60978984833,56680,-4.094,1.7827303,,16.057081,1.5138464e-10,0.99934655,-0.46938777,,-0.79177064,0.041433174,2834,11.7871,359.10034,-0.60370535
0.95634544,0.9210878,0.95634544,0.95565176,0.12667012,0.8384499,,-0.44616634,40190.37420797348,56700,-4.0943527,1.783212,,27.390413,1.5127787e-10,0.99934655,-0.42857143,,-0.79179204,0.027547687,2835,24.362862,359.10986,-0.83872443
0.95634544,0.90724826,0.95634544,0.95502406,0.12662905,0.83849096,,-0.4185922,40203.767503499985,56720,-4.094705,1.7813156,,19.224722,1.5117121e-10,0.99934655,-0.42857143,,-0.7917416,0.041433174,2836,15.50947,359.11987,-0.5668829
0.95634544,0.9480419,0.95634544,0.9561559,0.12658757,0.83853245,,-0.4152228,40217.46672749519,56740,-4.095058,1.7818692,,40.0101,1.5106465e-10,0.99934655,-0.42857143,,-0.7917373,0.01831564,2837,37.23259,359.1289,-0.6845519
0.95634544,0.92794704,0.95634544,0.95588064,0.1265462,0.8385738,,-0.46286917,40231.129757881165,56760,-4.0954103,1.7793324,,26.615269,1.5095822e-10,0.99934655,-0.42857143,,-0.7917287,0.027547687,2838,26.21531,359.13794,-0.71084696
0.95634544,1.0131366,0.95634544,0.95512503,0.12650514,0.8386149,,-0.5864052,40244.868420124054,56780,-4.0957623,1.7795244,,8.961371,1.5085189e-10,0.99934655,-0.5102041,,-0.7916544,0.062317666,2839,7.9536734,359.1482,-0.5055388
0.95634544,1.0041616,0.95634544,0.95568365,0.12646395,0.83865607,,-0.5980566,40258.750289440155,56800,-4.0961146,1.7792851,,34.83288,1.5074567e-10,0.99934655,-0.59183675,,-0.7915268,0.01831564,2840,32.41398,359.1577,-0.44149965
0.95634544,0.98362327,0.95634544,0.95591503,0.12642264,0.8386974,,-0.6119535,40272.54335927963,56820,-4.0964665,1.7797115,,24.759262,1.5063957e-10,0.99934655,-0.63265306,,-0.7914183,0.027547687,2841,10.670744,359.16675,-0.48321825
0.95634544,1.027976,0.95634544,0.9559232,0.12638134,0.8387387,,-0.53526753,40285.82037496567,56840,-4.0968184,1.7823757,,22.920778,1.5053357e-10,0.99934655,-0.59183675,,-0.79133373,0.027547687,2842,18.893991,359.17578,-0.53257966
0.95634544,1.0749137,0.95634544,0.9561751,0.12634009,0.8387799,,0.023169734,40299.54343342781,56860,-4.0971704,1.7788637,,18.622993,1.504277e-10,0.99934655,0.020408163,,-0.7911302,0.027547687,2843,,359.1848,-0.2376486
0.95634544,1.045851,0.95634544,0.950636,0.12630075,0.83881927,,0.012121062,40313.35240125656,56880,-4.0975223,1.7785672,,12.470252,1.5032194e-10,0.99934655,0.020408163,,-0.7909142,0.041433174,2844,12.329806,359.19922,-0.24950588
0.95634544,1.112731,0.95634544,0.94979256,0.12626177,0.83885825,,0.004852023,40326.91390991211,56900,-4.0978737,1.7805753,,27.719746,1.5021627e-10,0.99934655,0.020408163,,-0.79071134,0.01831564,2845,25.446724,359.2146,-0.2578858
0.95634544,1.0238268,0.95634544,0.9445861,0.12622458,0.83889544,,-0.6488893,40340.30476284027,56920,-4.098225,1.7785718,,15.296068,1.5011073e-10,0.99934655,-0.59183675,,-0.7904977,0.041433174,2846,,359.23535,-0.2912492
0.95634544,0.981499,0.95634544,0.9558145,0.12618357,0.83893645,,0.21027371,40353.671795368195,56940,-4.0985765,1.7782822,,64.86242,1.500053e-10,0.99934655,0.2244898,,-0.7903882,0.01831564,2847,,359.24463,-0.50104487
0.95634544,1.0377522,0.95634544,0.67997426,0.12623936,0.83888066,,-0.9196161,40367.19383597374,56960,-4.0989275,1.7779012,,20.96374,1.4989997e-10,0.99934655,-0.9183673,,-0.79050773,0.027547687,2848,,359.5298,-1.1039426
0.95634544,1.0315025,0.95634544,0.95537263,0.12619847,0.83892155,,-0.26055914,40380.911319732666,56980,-4.0992785,1.7774612,,8.77191,1.4979476e-10,0.99934655,-0.2244898,,-0.79034036,0.062317666,2849,8.697486e-27,359.53955,-0.3488036
0.95634544,0.9924775,0.95634544,0.95452857,0.12615794,0.8389621,,-0.22533506,40394.44911766052,57000,-4.0996294,1.7774836,,24.338955,1.4968966e-10,0.99934655,-0.26530612,,-0.7902198,0.027547687,2850,23.002298,359.55005,-0.4775426
0.95634544,1.01361,0.95634544,0.9544677,0.12611735,0.83900267,,-0.22554487,40408.41413760185,57020,-4.0999804,1.7769573,,5.8313355,1.4958468e-10,0.99934655,-0.18367347,,-0.7899857,0.09372906,2851,4.31542,359.56055,-0.11257166
0.95634544,1.0956835,0.95634544,0.9550175,0.12607664,0.8390434,,-0.23590818,40421.372858285904,57040,-4.1003313,1.7783551,,16.256214,1.4947979e-10,0.99934655,-0.2244898,,-0.7897435,0.027547687,2852,16.18784,359.57056,-0.11209553
