LQGmu1_higher,Delta,ReturnMax,Regret/t,IWMean,DenMISEMeanLog,ReturnMin,IWFirstEpisode,DenMISELogFirst,Iteration,ReturnAbsMax,LQGmu1_actor,ReturnStepMax,TimeElapsed,IWMax,ReturnMean,ReturnLastEpisode,LQGsigma_higher,Regret,Bound,TimestepsSoFar,IWLastEpisode,DenMISELogLast,IWMin
-0.14285715,5.375239e-11,0.9559431,0.113941014,0.99570876,-0.749841,,0.03811823,-0.4284157,4756,0.9559431,-0.20633247,0.99896526,68924.48692369461,2.7194684,0.851179,0.95552015,0.27086833,541.90356,1.5832043,95120,0.80276,-0.5111962,
-0.2244898,5.37298e-11,0.9559431,0.1139192,1.0350837,-0.74975055,,,-0.42861792,4757,0.9559431,-0.24419421,0.99896526,68944.5077240467,19.231735,0.8512008,0.955209,0.027547687,541.9133,1.5848625,95140,15.988431,-0.31618893,
-0.2244898,5.3707212e-11,0.9559431,0.1138975,1.0353235,-0.74965674,,,-0.42882812,4758,0.9559431,-0.20656562,0.99896526,68965.17914748192,19.158325,0.8512225,0.95440817,0.027547687,541.9243,1.5834917,95160,15.703331,-0.33679014,
-0.2244898,5.3684647e-11,0.9559431,0.11387569,1.0157735,-0.749557,,,-0.42903826,4759,0.9559431,-0.18179333,0.99896526,68985.17162466049,12.698519,0.85124433,0.95505,0.041433174,541.9346,1.5833731,95180,11.94753,-0.3093629,
-0.18367347,5.366209e-11,0.9559431,0.11385429,1.0252782,-0.7494659,,,-0.42924836,4760,0.9559431,-0.23828182,0.99896526,69006.31838107109,20.084976,0.8512657,0.9529176,0.027547687,541.9463,1.5841978,95200,20.078173,-0.32906413,
-0.877551,5.363955e-11,0.9559431,0.113832355,1.0283604,-0.74936867,,8.036967,-0.42945844,4761,0.9559431,-0.85021704,0.99896526,69027.12977004051,18.014545,0.85128766,0.95543367,0.027547687,541.95605,1.5829479,95220,,-0.31031752,
-0.2244898,5.3617024e-11,0.9559431,0.1138106,0.99737537,-0.74928707,,1.5391447e-26,-0.4279818,4762,0.9559431,-0.16277102,0.99896526,69048.84009575844,8.522649,0.8513094,0.95540476,0.062317666,541.9658,1.5828063,95240,1.2084142e-21,-0.38857692,
-0.2244898,5.3594514e-11,0.9559431,0.11378938,0.99012697,-0.7492059,,0.35454208,-0.42819175,4763,0.9559431,0.032159403,0.99896526,69069.76420331001,2.1383705,0.85133064,0.9520932,0.40740025,541.979,1.5825748,95260,1.3862339,-0.3590453,
0.020408163,5.357202e-11,0.9559431,0.11376929,1.0131813,-0.7491555,,,-0.42832726,4764,0.9559431,0.0077424916,0.99896526,69090.71274399757,33.651615,0.8513507,0.94700694,0.01831564,541.9966,1.5840553,95280,29.217142,-0.49951667,
-0.020408163,5.354953e-11,0.9559431,0.11375016,1.0310731,-0.7490788,,,-0.42853716,4765,0.9559431,-0.04721716,0.99896526,69112.63701915741,19.980812,0.85136986,0.942544,0.027547687,542.01953,1.5832834,95300,12.7439,-0.3942823,
-0.020408163,5.352706e-11,0.9559431,0.11373073,1.015871,-0.74900705,,,-0.428747,4766,0.9559431,0.043257385,0.99896526,69133.74690365791,13.269236,0.8513893,0.9440293,0.041433174,542.0408,1.582511,95320,12.093708,-0.43728203,
0.06122449,5.3504607e-11,0.9559431,0.11371535,0.9873949,-0.74896556,,,-0.42895678,4767,0.9559431,0.09485977,0.99896526,69155.5494761467,27.243042,0.85140467,0.9247372,0.027547687,542.08105,1.5824281,95340,20.616678,-0.5658965,
0.9591837,5.3482167e-11,0.9559431,0.11373252,0.9555259,-0.7489506,,,-0.42916653,4768,0.9559431,0.97778934,0.99896526,69177.33857774734,110.98224,0.8513875,0.76965594,0.027547687,542.27686,1.5823824,95360,,-0.66348976,
-0.79591835,5.345974e-11,0.9559431,0.11387962,0.97403747,-0.7492274,,0.20880696,-0.42937624,4769,0.9559431,-0.7767194,0.99896526,69198.32088279724,14.362869,0.8512404,0.14962238,0.041433174,543.0918,1.582327,95380,,-2.0169606,
1.0,5.3437327e-11,0.9559431,0.113857865,0.94387573,-0.7491811,,0.097628996,-0.42954212,4770,0.9559431,1.2157793,0.99896526,69219.51318001747,148.99716,0.85126215,0.95503277,1.0,543.10205,1.5821234,95400,0.13596778,-0.5019671,
-0.59183675,5.341493e-11,0.9559431,0.114016056,0.9925854,-0.75001174,,6.417575e-13,-0.42973128,4771,0.9559431,-0.5904128,0.99896526,69241.21337413788,13.174634,0.85110396,0.09652146,0.041433174,543.97046,1.5818632,95420,,-4.651779,
-0.71428573,5.3392544e-11,0.9559431,0.11399412,0.9857626,-0.7499196,,0.45389152,-0.42994085,4772,0.9559431,-0.6970753,0.99896526,69263.29698324203,8.240266,0.8511259,0.95576876,0.08638168,543.98,1.5817857,95440,2.234569,-0.30221194,
-0.67346936,5.3370173e-11,0.9559431,0.113972306,0.98472965,-0.74984,,1.4449337,-0.4300553,4773,0.9559431,-0.63706374,0.99896526,69284.52258706093,3.5990252,0.8511477,0.95527875,0.19541045,543.99,1.5817255,95460,2.8909116,-0.3551538,
0.42857143,5.3347816e-11,0.9559431,0.11395055,0.9107131,-0.7497589,,,-0.4299621,4774,0.9559431,0.43733102,0.99896526,69305.64137768745,102.697845,0.85116947,0.9551037,0.01831564,543.99976,1.581523,95480,,-0.34693336,
0.06122449,5.3325473e-11,0.9559431,0.11402041,0.9981523,-0.74994385,,,-0.43017155,4775,0.9559431,0.085279554,0.99896526,69327.51301169395,18.117666,0.8510996,0.51772904,0.041433174,544.4475,1.5812421,95500,5.727462e-17,-1.5364095,
0.10204082,5.3303147e-11,0.9559431,0.11402589,1.0401428,-0.7499273,,,-0.43038094,4776,0.9559431,0.10246352,0.99896526,69350.19027590752,42.79956,0.8510941,0.82502323,0.01831564,544.5874,1.5813847,95520,27.950478,-0.66810805,
0.10204082,5.328083e-11,0.9559431,0.114023805,1.0198212,-0.74990207,,,-0.4305903,4777,0.9559431,0.10094287,0.99896526,69372.8328666687,28.353828,0.8510962,0.86078393,0.027547687,544.6919,1.5816188,95540,28.188179,-0.6661222,
0.26530612,5.325853e-11,0.9559431,0.11405343,1.002247,-0.7498786,,,-0.4307996,4778,0.9559431,0.30629206,0.99896526,69393.99727201462,77.61609,0.8510666,0.7096747,0.01831564,544.947,1.5808549,95560,1.3668425e-16,-0.65577656,
0.30612245,5.323625e-11,0.9559431,0.11411065,1.1808846,-0.74995303,,,-0.43100888,4779,0.9559431,0.3055377,0.99896526,69416.01067137718,65.63632,0.85100937,0.5775196,0.01831564,545.33496,1.5814544,95580,65.55906,-1.1019328,
-0.59183675,5.3213975e-11,0.9559431,0.114165604,0.9884388,-0.749987,,1.2204027e-05,-0.43121812,4780,0.9559431,-0.60963047,0.99896526,69438.17404937744,9.182138,0.8509544,0.5884339,0.062317666,545.7119,1.5808394,95600,,-1.0867229,
-0.59183675,5.3191715e-11,0.9559431,0.11414379,1.0325439,-0.7499042,,,-0.4314273,4781,0.9559431,-0.61857444,0.99896526,69459.5569036007,29.379017,0.8509762,0.9551363,0.01831564,545.72144,1.5815558,95620,19.117674,-0.34146175,
0.30612245,5.316947e-11,0.9559431,0.11412197,1.0982962,-0.74981624,,,-0.43163642,4782,0.9559431,0.28330526,0.99896526,69480.8683552742,43.3407,0.85099804,0.9552354,0.027547687,545.73145,1.5808079,95640,,-0.3603974,
-0.10204082,5.314724e-11,0.9559431,0.114176154,1.0096334,-0.7498845,,3.3936e-19,-0.43184552,4783,0.9559431,-0.14489676,0.99896526,69502.41775107384,7.0254107,0.85094386,0.59199345,0.08638168,546.1045,1.5808092,95660,0.0007105185,-1.1705706,
-0.18367347,5.3125025e-11,0.9559431,0.114154935,1.0249405,-0.74979824,,,-0.43205458,4784,0.9559431,-0.15465444,0.99896526,69524.84616661072,20.046953,0.8509651,0.9524566,0.027547687,546.1172,1.580874,95680,7.6068573,-0.34685084,
-0.14285715,5.310282e-11,0.9559431,0.11413348,1.0231076,-0.7497109,,,-0.43226358,4785,0.9559431,-0.14682768,0.99896526,69547.02104187012,20.458023,0.85098654,0.95363915,0.027547687,546.1284,1.5815445,95700,18.839924,-0.354779,
-0.14285715,5.3080634e-11,0.9559431,0.11411166,1.0230243,-0.7496212,,,-0.43247256,4786,0.9559431,-0.154002,0.99896526,69567.89332413673,30.644886,0.85100836,0.9552727,0.01831564,546.1384,1.5818954,95720,29.960232,-0.34230718,
-0.14285715,5.3058457e-11,0.9559431,0.114089966,1.0245303,-0.7495324,,,-0.43268147,4787,0.9559431,-0.12713312,0.99896526,69588.87934422493,20.249784,0.85103005,0.9550434,0.027547687,546.14844,1.5812461,95740,18.843342,-0.34509796,
-0.14285715,5.3036298e-11,0.9559431,0.11406857,1.0200185,-0.7494449,,,-0.43289036,4788,0.9559431,-0.15355481,0.99896526,69610.06001543999,13.409859,0.85105145,0.9535981,0.041433174,546.16016,1.5812345,95760,12.760608,-0.3536397,
-0.14285715,5.3014152e-11,0.9559431,0.11404693,1.0273582,-0.749355,,,-0.43309918,4789,0.9559431,-0.12464085,0.99896526,69631.21196079254,30.255919,0.8510731,0.95449376,0.01831564,546.1709,1.5820038,95780,25.756285,-0.3381876,
-1.0,5.2992014e-11,0.9559431,0.114025354,1.0340762,-0.7492663,,0.6131864,-0.43330798,4790,0.9559431,-0.4433053,0.99896526,69652.2260248661,51.24714,0.85109466,0.95427644,1.0,546.1814,1.580792,95800,0.38601598,-0.35018888,
-0.42857143,5.2969896e-11,0.9559431,0.1140036,1.0033716,-0.7491744,,4.598312e-13,-0.4333887,4791,0.9559431,-0.35087162,0.99896526,69673.14626455307,8.85911,0.8511164,0.9554609,0.062317666,546.1914,1.5806992,95820,8.751818,-0.34063965,
-0.3469388,5.2947792e-11,0.9559431,0.11398178,0.9437846,-0.7491224,,,-0.43359742,4792,0.9559431,-0.34684703,0.99896526,69693.02254319191,38.60561,0.85113823,0.9555538,0.01831564,546.2007,1.5815327,95840,35.21019,-0.5033276,
-0.3469388,5.2925702e-11,0.9559431,0.11396015,0.9463642,-0.74909186,,,-0.43380606,4793,0.9559431,-0.3478128,0.99896526,69713.31877684593,38.30507,0.8511599,0.95498973,0.01831564,546.21094,1.5816319,95860,37.51204,-0.543613,
-0.3469388,5.2903622e-11,0.9559431,0.11393845,0.9487963,-0.74905676,,,-0.43401468,4794,0.9559431,-0.35544804,0.99896526,69733.5861017704,38.009296,0.85118157,0.9552313,0.01831564,546.2207,1.5816166,95880,36.77574,-0.5249155,
-0.3469388,5.288156e-11,0.9559431,0.113916636,0.95182776,-0.74900055,,,-0.43422326,4795,0.9559431,-0.31354886,0.99896526,69753.23761510849,25.768938,0.8512034,0.95565784,0.027547687,546.2302,1.5817413,95900,21.156372,-0.42675,
-0.06122449,5.2859505e-11,0.9559431,0.11389506,1.0074469,-0.7490218,,1.8101811e-09,-0.4344318,4796,0.9559431,-0.17351861,0.99896526,69772.73526740074,4.9146934,0.85122496,0.9545781,0.12992261,546.24097,1.5806227,95920,1.0373812,-0.8007227,
-0.18367347,5.2837474e-11,0.9559431,0.11387348,1.0265486,-0.74893385,,,-0.4346403,4797,0.9559431,-0.14730793,0.99896526,69792.47496390343,13.231632,0.85124654,0.95463467,0.041433174,546.251,1.5813956,95940,13.03632,-0.33303896,
-0.14285715,5.281545e-11,0.9559431,0.113851905,1.0317873,-0.7488396,,,-0.43484873,4798,0.9559431,-0.15196489,0.99896526,69811.09254837036,30.047024,0.8512681,0.9546716,0.01831564,546.2617,1.5837733,95960,29.216028,-0.3231816,
-0.14285715,5.2793443e-11,0.9559431,0.113830626,1.0327715,-0.74874496,,,-0.4350571,4799,0.9559431,-0.14830153,0.99896526,69830.36681103706,29.866255,0.8512894,0.95373607,0.01831564,546.27295,1.5830896,95980,26.609776,-0.32385373,
-0.14285715,5.2771447e-11,0.9559431,0.11380929,1.0311283,-0.7486477,,,-0.43526548,4800,0.9559431,-0.12395268,0.99896526,69849.3357052803,19.738888,0.85131073,0.9536127,0.027547687,546.28467,1.5834115,96000,19.414299,-0.31264132,
-0.14285715,5.2749465e-11,0.9559431,0.11378807,1.0314267,-0.7485562,,,-0.4354738,4801,0.9559431,-0.19354588,0.99896526,69868.3802831173,19.662144,0.85133195,0.9530796,0.027547687,546.2964,1.5820684,96020,16.083235,-0.34034556,
-0.46938777,5.2727496e-11,0.9559431,0.11376679,0.98733497,-0.74845916,,0.4043961,-0.43568206,4802,0.9559431,-0.55120754,0.99896526,69886.68361234665,3.0838203,0.8513532,0.95377624,0.2300663,546.3081,1.5805384,96040,1.154053,-0.31159163,
-0.59183675,5.270554e-11,0.9559431,0.11374509,1.0104923,-0.74841064,,1.3214592e-29,-0.43580607,4803,0.9559431,-0.5933263,0.99896526,69904.86113190651,19.506508,0.8513749,0.95537215,0.027547687,546.3179,1.5805206,96060,8.071469,-0.50305533,
-0.59183675,5.26836e-11,0.9559431,0.11372346,0.99603146,-0.74831384,,6.458022e-13,-0.43601424,4804,0.9559431,-0.6787263,0.99896526,69922.31435132027,13.062996,0.85139656,0.955504,0.041433174,546.3274,1.5804096,96080,12.882089,-0.29174924,
-0.67346936,5.2661677e-11,0.9559431,0.11370182,0.99924415,-0.7482075,,0.00482231,-0.43622237,4805,0.9559431,-0.7464138,0.99896526,69939.60988759995,8.548355,0.8514182,0.95527786,0.062317666,546.3374,1.5803957,96100,8.053133,-0.23304741,
-0.75510204,5.2639764e-11,0.9559431,0.11368024,0.9199318,-0.7481853,,3.8863076e-16,-0.43642947,4806,0.9559431,-0.74943286,0.99896526,69957.18821287155,41.04403,0.8514398,0.95521,0.01831564,546.34717,1.5811374,96120,36.88429,-0.63923323,
-0.75510204,5.261787e-11,0.9559431,0.11365861,0.92290306,-0.7481781,,3.8871231e-16,-0.43663752,4807,0.9559431,-0.7441342,0.99896526,69974.5121023655,40.70495,0.8514614,0.95535815,0.01831564,546.35693,1.5813749,96140,39.058167,-0.631894,
-0.75510204,5.259598e-11,0.9559431,0.11363703,0.9473034,-0.7481685,,7.2949126e-07,-0.43684554,4808,0.9559431,-0.7479224,0.99896526,69991.00898909569,26.86034,0.851483,0.955198,0.027547687,546.3667,1.5811815,96160,24.93627,-0.62268305,
-0.75510204,5.2574105e-11,0.9559431,0.11361539,0.9285435,-0.7481531,,3.8887396e-16,-0.4370535,4809,0.9559431,-0.7717673,0.99896526,70006.96716761589,40.155704,0.8515046,0.95548433,0.01831564,546.37646,1.5820786,96180,37.47176,-0.61935574,
-0.75510204,5.255225e-11,0.9559431,0.11359382,0.9494648,-0.7481235,,7.297946e-07,-0.43726143,4810,0.9559431,-0.73537445,0.99896526,70022.71521806717,26.501072,0.8515262,0.955413,0.027547687,546.386,1.5809308,96200,20.516762,-0.5313329,
-0.71428573,5.2530404e-11,0.9559431,0.11357224,0.9889592,-0.7481002,,0.45732152,-0.4374693,4811,0.9559431,-0.7828917,0.99896526,70038.47342896461,8.054178,0.8515478,0.9554379,0.08638168,546.396,1.5811679,96220,8.037234,-0.5838448,
-0.75510204,5.2508574e-11,0.9559431,0.1135506,0.9663157,-0.7480379,,0.0073067113,-0.43758208,4812,0.9559431,-0.67995816,0.99896526,70054.0957710743,17.524347,0.8515694,0.9555734,0.041433174,546.40576,1.5806577,96240,11.901808,-0.43688142,
-0.67346936,5.248676e-11,0.9559431,0.11352903,0.9885584,-0.7479388,,0.65397006,-0.43778837,4813,0.9559431,-0.64316297,0.99896526,70069.38158917427,5.2031364,0.851591,0.9555249,0.11973804,546.41504,1.5804567,96260,4.2162285,-0.2368989,
-0.67346936,5.2464953e-11,0.9559431,0.11350739,1.0599918,-0.74785525,,1.5173679e-37,-0.43786025,4814,0.9559431,-0.66510063,0.99896526,70084.77321434021,27.065754,0.8516126,0.95552444,0.01831564,546.4248,1.5805798,96280,7.738495,-0.33411735,
-0.14285715,5.2443164e-11,0.9559431,0.11348581,1.022162,-0.74773514,,,-0.43806794,4815,0.9559431,-0.12764096,0.99896526,70100.31932377815,13.056179,0.8516342,0.9555759,0.041433174,546.4341,1.5802661,96300,3.8303727e-34,-0.22675037,
-1.0,5.2421394e-11,0.9559431,0.113464415,1.0083448,-0.74764407,,0.23630348,-0.4382756,4816,0.9559431,-1.0037608,0.99896526,70115.965487957,24.62421,0.8516556,0.9547518,0.027547687,546.4448,1.5801845,96320,,-0.33047703,
0.46938777,5.2399633e-11,0.9559431,0.11344296,0.9520845,-0.7475897,,,-0.43843415,4817,0.9559431,0.48783612,0.99896526,70131.20394539833,102.85418,0.85167706,0.95492405,0.01831564,546.4546,1.5801097,96340,,-0.4926489,
-0.5102041,5.237788e-11,0.9559431,0.11351991,0.9867045,-0.7477684,,0.860304,-0.43864176,4818,0.9559431,-0.8402897,0.99896526,70146.60889363289,2.6418464,0.8516001,0.4810382,0.31890655,546.93896,1.5801051,96360,0.04419295,-1.5539944,
-0.877551,5.2356147e-11,0.9559431,0.11349833,1.0275085,-0.74770737,,8.111348,-0.43867072,4819,0.9559431,-0.86446005,0.99896526,70162.42995643616,18.1329,0.8516217,0.95548666,0.027547687,546.9487,1.5798924,96380,9.005766,-0.43974525,
0.75510204,5.2334425e-11,0.9559431,0.11347687,1.0190905,-0.7476056,,,-0.43719643,4820,0.9559431,0.73847085,0.99896526,70178.0294456482,38.476925,0.85164315,0.9552295,0.062317666,546.9585,1.5798043,96400,,-0.2827802,
-0.67346936,5.2312717e-11,0.9559431,0.11358261,1.0603755,-0.74781674,,1.5166734e-37,-0.4374039,4821,0.9559431,-0.6760769,0.99896526,70193.57100510597,26.945982,0.8515374,0.34200463,0.01831564,547.58203,1.5795028,96420,,-1.7831405,
-0.18367347,5.2291015e-11,0.9559431,0.113560975,1.0143613,-0.74769336,,8.6685896e-30,-0.43761128,4822,0.9559431,-0.14182384,0.99896526,70209.31833148003,8.7715435,0.85155904,0.95562464,0.062317666,547.5908,1.5793548,96440,2.1927852e-13,-0.21189377,
-0.14285715,5.226934e-11,0.9559431,0.113539696,1.0370076,-0.74759835,,,-0.43781865,4823,0.9559431,-0.12598975,0.99896526,70224.95449352264,29.453373,0.8515803,0.9542932,0.01831564,547.60205,1.5814109,96460,29.419216,-0.30217803,
-0.14285715,5.2247668e-11,0.9559431,0.11351925,1.0366194,-0.7475044,,,-0.43802595,4824,0.9559431,-0.1389753,0.99896526,70240.38164305687,29.280664,0.85160077,0.94985944,0.01831564,547.6167,1.5794616,96480,19.827656,-0.33007103,
-0.14285715,5.222601e-11,0.9559431,0.11349821,1.0329828,-0.74740344,,,-0.43823326,4825,0.9559431,-0.12542564,0.99896526,70256.02138972282,19.354841,0.8516218,0.9533392,0.027547687,547.6289,1.579776,96500,19.231731,-0.29359165,
-1.0,5.2204376e-11,0.9559431,0.11347699,1.0110843,-0.7473091,,1.9940172,-0.43844047,4826,0.9559431,-1.0936184,0.99896526,70271.51749587059,22.155502,0.851643,0.9536458,0.041433174,547.64014,1.5793383,96520,,-0.3242743,
-1.0,5.218274e-11,0.9559431,0.11345565,1.0028418,-0.7476138,,1.4865146,-0.43823457,4827,0.9559431,-1.1357698,0.99896526,70287.04438495636,24.12219,0.85166436,0.9548854,0.40740025,547.6504,1.579757,96540,8.850634,-2.2278712,
-1.0,5.2161133e-11,0.9559431,0.113434315,0.9957347,-0.748007,,4.0748863,-0.4381338,4828,0.9559431,-0.8778307,0.99896526,70302.54929709435,22.696041,0.8516857,0.9548788,0.062317666,547.66113,1.5794771,96560,8.420769,-2.6474385,
-0.877551,5.213953e-11,0.9559431,0.11341292,1.0310593,-0.74789935,,8.101835,-0.43749726,4829,0.9559431,-0.8800376,0.99896526,70318.2021741867,18.093197,0.8517071,0.9549772,0.027547687,547.6709,1.5814564,96580,18.091112,-0.22257428,
-0.877551,5.2117942e-11,0.9559431,0.11339152,1.0611134,-0.747784,,3.365265,-0.43602797,4830,0.9559431,-0.8557887,0.99896526,70333.9067029953,27.11229,0.8517285,0.9551194,0.01831564,547.68115,1.5816963,96600,26.918743,-0.22097704,
-0.877551,5.2096365e-11,0.9559431,0.11337012,1.0095968,-0.74768937,,9.488962,-0.4355385,4831,0.9559431,-0.7592306,0.99896526,70349.6158516407,12.082226,0.8517499,0.95467967,0.041433174,547.6909,1.5803471,96620,11.909213,-0.3505154,
-0.79591835,5.2074803e-11,0.9559431,0.11334872,0.9814892,-0.7476542,,1.5023173,-0.4337832,4832,0.9559431,-0.77115995,0.99896526,70365.28443431854,10.048756,0.8517713,0.95551556,0.062317666,547.7012,1.5797999,96640,9.665043,-0.5852402,
-0.75510204,5.205326e-11,0.9559431,0.113327384,0.93671316,-0.74761254,,3.8756334e-16,-0.43367928,4833,0.9559431,-0.75568044,0.99896526,70381.86738848686,39.45305,0.85179263,0.95517313,0.01831564,547.71094,1.5817895,96660,25.14429,-0.52789885,
-0.75510204,5.2031726e-11,0.9559431,0.11330593,0.9397093,-0.7475925,,3.8764468e-16,-0.43388617,4834,0.9559431,-0.7456289,0.99896526,70398.0072991848,39.141693,0.8518141,0.9554635,0.01831564,547.7207,1.5822196,96680,39.05213,-0.58433473,
-0.75510204,5.20102e-11,0.9559431,0.11328447,0.9576913,-0.7475726,,7.2748617e-07,-0.43409303,4835,0.9559431,-0.7792822,0.99896526,70413.63411307335,25.838427,0.85183555,0.9554465,0.027547687,547.73047,1.5818369,96700,24.59526,-0.58878267,
-0.79591835,5.1988698e-11,0.9559431,0.11326307,0.9795461,-0.74752146,,0.20983757,-0.43429983,4836,0.9559431,-0.7362076,0.99896526,70429.06580495834,14.069853,0.85185695,0.95519733,0.041433174,547.74023,1.5797482,96720,14.02044,-0.4563895,
-0.75510204,5.19672e-11,0.9559431,0.11324173,0.9597883,-0.74748904,,7.2775543e-07,-0.4344632,4837,0.9559431,-0.7631798,0.99896526,70444.75938773155,25.65748,0.8518783,0.95508665,0.027547687,547.7505,1.5806305,96740,20.232763,-0.56962144,
-0.75510204,5.1945722e-11,0.9559431,0.113220215,0.9464719,-0.7474558,,3.8794792e-16,-0.4346699,4838,0.9559431,-0.72763157,0.99896526,70460.31646251678,38.3668,0.8518998,0.95556706,0.01831564,547.7593,1.581524,96760,34.059975,-0.54431486,
-0.75510204,5.1924253e-11,0.9559431,0.11319888,0.98231655,-0.74742126,,0.3404257,-0.4348766,4839,0.9559431,-0.70366734,0.99896526,70475.5335431099,11.241986,0.85192114,0.9551605,0.062317666,547.76953,1.5806295,96780,9.811262,-0.5241175,
-0.71428573,5.19028e-11,0.9559431,0.1131776,0.9922813,-0.7473515,,0.45619953,-0.43501288,4840,0.9559431,-0.7848351,0.99896526,70490.77391076088,7.822961,0.8519424,0.9552996,0.08638168,547.7793,1.5799725,96800,6.7877364,-0.39263153,
0.59183675,5.1881357e-11,0.9559431,0.1131562,1.0283967,-0.74728274,,,-0.4351252,4841,0.9559431,0.62430865,0.99896526,70506.91879081726,109.49261,0.8519638,0.9554367,0.01831564,547.78906,1.5794802,96820,,-0.4056074,
-0.46938777,5.1859933e-11,0.9559431,0.11324972,0.99313986,-0.7474745,,0.79762363,-0.43533176,4842,0.9559431,-0.62816006,0.99896526,70522.31233477592,7.374802,0.8518703,0.39882317,0.5647181,548.35547,1.5794592,96840,0.5906266,-1.6963656,
-0.67346936,5.183852e-11,0.9559431,0.11322844,0.99117666,-0.74739635,,0.65239275,-0.43537354,4843,0.9559431,-0.6561411,0.99896526,70537.4729590416,5.0884786,0.8518916,0.955058,0.11973804,548.36523,1.5791962,96860,4.4535775,-0.3617919,
-0.67346936,5.181712e-11,0.9559431,0.11320716,1.0633082,-0.7473003,,1.5137141e-37,-0.4354453,4844,0.9559431,-0.6753598,0.99896526,70553.03054714203,26.835209,0.85191286,0.9555615,0.01831564,548.3755,1.5799613,96880,18.302418,-0.27351585,
-0.67346936,5.1795727e-11,0.9559431,0.11318582,1.0644342,-0.74717593,,1.5140259e-37,-0.43565172,4845,0.9559431,-0.6844844,0.99896526,70568.49994468689,26.692875,0.8519342,0.95518726,0.01831564,548.38525,1.5796878,96900,26.623013,-0.20604092,
-0.67346936,5.1774356e-11,0.9559431,0.113164425,1.0436879,-0.7470597,,2.5041494e-16,-0.4358581,4846,0.9559431,-0.6769591,0.99896526,70583.99191069603,17.661818,0.8519556,0.9553175,0.027547687,548.395,1.579285,96920,17.09768,-0.24598622,
-0.67346936,5.1752994e-11,0.9559431,0.11314309,1.0668572,-0.7469386,,1.5146498e-37,-0.43606445,4847,0.9559431,-0.6635932,0.99896526,70599.36433386803,26.461184,0.85197693,0.95550865,0.01831564,548.4043,1.579562,96940,26.168251,-0.20163676,
0.46938777,5.1731643e-11,0.9559431,0.11312169,0.96389335,-0.7468151,,,-0.43627074,4848,0.9559431,0.4501522,0.99896526,70614.93180584908,67.40737,0.8519983,0.95539445,0.027547687,548.41406,1.5791993,96960,,-0.2139328,
-0.14285715,5.171031e-11,0.9559431,0.11319429,1.0239102,-0.74698895,,,-0.43647698,4849,0.9559431,-0.11340001,0.99896526,70630.58211112022,12.879764,0.85192573,0.5000665,0.041433174,548.8794,1.5790563,96980,,-1.5480883,
0.63265306,5.1688986e-11,0.9559431,0.113173366,0.979439,-0.74689996,,,-0.43668318,4850,0.9559431,0.59314096,0.99896526,70646.31744980812,80.05305,0.85194665,0.95347846,0.027547687,548.8906,1.579051,97000,,-0.33966768,
0.10204082,5.166768e-11,0.9559431,0.11326343,1.0443732,-0.74707943,,,-0.43688935,4851,0.9559431,0.10218146,0.99896526,70661.66106963158,42.787056,0.8518566,0.415548,0.01831564,549.4409,1.5790555,97020,,-1.5904915,
0.59183675,5.1646385e-11,0.9559431,0.11327422,0.97227246,-0.7470538,,,-0.43709546,4852,0.9559431,0.53278965,0.99896526,70677.30357122421,31.9164,0.8518458,0.79912704,0.062317666,549.60645,1.579021,97040,4.8830905e-13,-0.665025,
-0.67346936,5.1625103e-11,0.9559431,0.113352895,1.067328,-0.7472397,,1.516523e-37,-0.43730155,4853,0.9559431,-0.6660041,0.99896526,70693.12534809113,26.350086,0.8517671,0.46975726,0.01831564,550.10156,1.5787148,97060,,-1.6185089,
-0.67346936,5.1603832e-11,0.9559431,0.11333156,1.044563,-0.74711317,,2.5082795e-16,-0.4375076,4854,0.9559431,-0.6749868,0.99896526,70708.55367207527,17.436613,0.85178846,0.95553046,0.027547687,550.1113,1.5786754,97080,17.030132,-0.19880474,
-0.67346936,5.1582575e-11,0.9559431,0.11331022,1.0700275,-0.74698836,,1.517148e-37,-0.4377136,4855,0.9559431,-0.660152,0.99896526,70724.12283611298,26.124783,0.8518098,0.9554401,0.01831564,550.1211,1.5789025,97100,26.087032,-0.18380876,
-0.14285715,5.156133e-11,0.9559431,0.11328882,1.016969,-0.7468664,,3.1495667e-33,-0.43791953,4856,0.9559431,-0.15673247,0.99896526,70739.76330947876,8.594816,0.8518312,0.9553137,0.062317666,550.13086,1.5785551,97120,8.724522e-15,-0.22354744,
-0.14285715,5.1540102e-11,0.9559431,0.11326778,1.0402735,-0.74677336,,,-0.43812543,4857,0.9559431,-0.16692485,0.99896526,70755.7298233509,29.051899,0.85185224,0.9543897,0.01831564,550.1416,1.5786741,97140,22.29049,-0.31005234,
0.10204082,5.151889e-11,0.9559431,0.11324692,1.0204573,-0.746678,,,-0.4383313,4858,0.9559431,0.08457448,0.99896526,70771.47813344002,28.38652,0.8518731,0.95309395,0.027547687,550.1538,1.578047,97160,3.9853417e-20,-0.32234296,
0.30612245,5.1497685e-11,0.9559431,0.11323476,1.0211385,-0.74665725,,,-0.43853715,4859,0.9559431,0.40562013,0.99896526,70786.78852367401,31.534224,0.85188526,0.91144973,0.041433174,550.2075,1.5778586,97180,1.15660505e-05,-0.66365147,
