DenMISELogLast,IWLastEpisode,LQGmu1_actor,ReturnAbsMax,DenMISELogFirst,ReturnMax,ReturnLastEpisode,LQGmu1_higher,Delta,IWFirstEpisode,ReturnMean,LQGsigma_higher,Regret,IWMean,TimeElapsed,IWMax,Bound,Regret/t,ReturnMin,Iteration,ReturnStepMax,IWMin,DenMISEMeanLog,TimestepsSoFar
-0.3585872,14.191696,-0.32066175,0.92164767,-4.8145223,0.92164767,0.9067173,-0.30612245,1.5464129e-10,,0.7589141,0.027547687,578.2014,1.0293272,39942.45098209381,18.729744,1.6596799,0.2062059,,2804,0.96627456,,-0.74297285,56080
-0.2376589,11.48251,-0.27873954,0.92164767,-4.814879,0.92164767,0.9080811,-0.30612245,1.5453104e-10,,0.75896734,0.041433174,578.2583,1.0215603,39956.40540719032,12.469637,1.6587174,0.20615268,,2805,0.96627456,,-0.7427832,56100
-0.36081886,1.4435114e-34,0.5308398,0.92164767,-4.815235,0.92164767,0.9046975,0.5102041,1.5442092e-10,,0.75901926,0.062317666,578.3186,0.99242973,39970.08730173111,26.723783,1.658448,0.20610076,,2806,0.96627456,,-0.7426398,56120
-1.4636998,,-0.6852747,0.92164767,-4.815592,0.92164767,0.34796372,-0.71428573,1.5431091e-10,,0.75887275,0.041433174,578.93604,0.99194187,39983.88434767723,14.560874,1.6577909,0.20624727,,2807,0.96627456,,-0.7429006,56140
-0.30571702,24.024055,-0.6569645,0.92164767,-4.815948,0.92164767,0.9186602,-0.67346936,1.5420103e-10,,0.7589297,0.01831564,578.9824,1.0256894,39997.492700338364,28.471333,1.6609957,0.20619029,,2808,0.96627456,,-0.7427483,56160
-0.34780097,12.780518,-0.6174832,0.92164767,-4.8163037,0.92164767,0.91859806,-0.63265306,1.5409125e-10,,0.75898653,0.01831564,579.02905,0.92869824,40011.42967104912,35.27073,1.6581781,0.20613348,,2809,0.96627456,,-0.7425997,56180
-0.49471486,,-0.094339624,0.92164767,-4.81666,0.92164767,0.9190719,-0.14285715,1.539816e-10,,0.75904346,0.027547687,579.0752,1.0601734,40024.73770213127,18.757736,1.6575639,0.20607656,,2810,0.96627456,,-0.7425384,56200
-0.49704555,32.776405,-0.0931622,0.92164767,-4.8170156,0.92164767,0.84727544,-0.10204082,1.5387205e-10,,0.759075,0.01831564,579.1926,1.0257813,40038.53656435013,35.027428,1.6611996,0.20604503,,2811,0.96627456,,-0.7424305,56220
-0.48905692,22.42141,-0.090487786,0.92164767,-4.8173714,0.92164767,0.8254228,-0.10204082,1.5376264e-10,,0.7590985,0.027547687,579.3325,1.0456072,40052.18704724312,23.065826,1.6607912,0.20602155,,2812,0.96627456,,-0.74233276,56240
-0.488156,13.421224,-0.032444,0.92164767,-4.817727,0.92164767,0.8060709,-0.06122449,1.5365333e-10,,0.7591152,0.027547687,579.49146,1.0525026,40065.91830921173,24.757084,1.6604311,0.2060048,,2813,0.96627456,,-0.7422271,56260
-0.85877097,17.854473,-0.13769987,0.92164767,-4.8180823,0.92164767,0.7605544,-0.06122449,1.5354414e-10,,0.7591158,0.041433174,579.6958,1.0295506,40079.61322546005,17.98936,1.6580608,0.2060042,,2814,0.96627456,,-0.7422511,56280
-0.2601448,,-0.654312,0.92164767,-4.8184376,0.92164767,0.87928295,-0.63265306,1.5343507e-10,,0.75915843,0.027547687,579.78174,0.94449836,40093.20630192757,23.258837,1.6575148,0.20596159,,2815,0.96627456,,-0.7420701,56300
-0.3610046,16.315163,-0.684765,0.92164767,-4.818793,0.92164767,0.9203253,-0.67346936,1.5332613e-10,,0.7592156,0.027547687,579.8269,0.9940359,40107.106666088104,18.73614,1.658736,0.20590442,,2816,0.96627456,,-0.7419552,56320
-0.28956136,12.393036,-0.59704965,0.92164767,-4.819148,0.92164767,0.9185955,-0.67346936,1.5321727e-10,,0.75927216,0.041433174,579.87354,0.97861964,40120.26049017906,12.478392,1.6581702,0.20584786,,2817,0.96627456,,-0.74179786,56340
-0.43416962,32.289055,-0.5972489,0.92164767,-4.819503,0.92164767,0.9176472,-0.59183675,1.5310855e-10,,0.7593285,0.01831564,579.92065,0.96194714,40134.08850002289,33.20748,1.6597297,0.20579153,,2818,0.96627456,,-0.7416966,56360
-0.4237885,31.854914,-0.56618345,0.92164767,-4.8198576,0.92164767,0.9202246,-0.59183675,1.5299995e-10,,0.7593855,0.01831564,579.9656,0.9651223,40147.90769124031,32.832375,1.6587267,0.20573449,,2819,0.96627456,,-0.7415989,56380
-0.38311055,0.535031,-0.59825194,0.92164767,-4.8202124,0.92164767,0.9198721,-0.14285715,1.5289146e-10,10.450434,0.75944245,1.0,580.01074,0.96830744,40161.49296331406,20.771637,1.6572397,0.20567757,,2820,0.96627456,,-0.7414853,56400
-0.41666582,21.379837,-0.54048514,0.92164767,-4.816868,0.92164767,0.9172762,-0.59183675,1.5278308e-10,,0.75949836,0.027547687,580.0586,0.9619531,40175.126440286636,21.610714,1.6637323,0.20562166,,2821,0.96627456,,-0.7413816,56420
-0.27635625,12.289734,-0.55980337,0.92164767,-4.817222,0.92164767,0.91810226,-0.5510204,1.5267482e-10,,0.7595545,0.041433174,580.1057,0.99556327,40188.9509408474,13.476211,1.6596675,0.20556551,,2822,0.96627456,,-0.7412312,56440
-0.35313663,10.16554,-0.6218542,0.92164767,-4.8175764,0.92164767,0.9196954,-0.59183675,1.5256671e-10,,0.75961125,0.041433174,580.1511,0.9661519,40202.47271180153,14.294846,1.6576936,0.20550877,,2823,0.96627456,,-0.7410957,56460
-0.46870145,10.077033,-0.5571234,0.92164767,-4.8179307,0.92164767,0.91960627,-0.63265306,1.5245867e-10,,0.75966793,0.062317666,580.1968,0.9715513,40216.15448021889,10.12677,1.6581359,0.20545208,,2824,0.96627456,,-0.74101186,56480
-0.3383891,8.93669,-0.5792294,0.92164767,-4.8182845,0.92164767,0.91864306,-0.5510204,1.5235076e-10,,0.7597242,0.062317666,580.24316,0.98441404,40229.678530693054,9.006833,1.6579239,0.20539582,,2825,0.96627456,,-0.74087965,56500
-0.3768912,6.6610804,-0.42531523,0.92164767,-4.818639,0.92164767,0.9207515,-0.59183675,1.5224295e-10,,0.7597812,0.08638168,580.2876,0.97898,40243.441439151764,7.069711,1.6581653,0.20533884,,2826,0.96627456,,-0.7407568,56520
-0.37796098,5.7214613,-0.5496979,0.92164767,-4.8189926,0.92164767,0.91807103,-0.42857143,1.5213528e-10,,0.75983715,0.10170138,580.3347,0.9907465,40257.04871559143,6.7585125,1.6583731,0.20528287,,2827,0.96627456,,-0.7406362,56540
-0.3044055,29.45489,-0.54568875,0.92164767,-4.819346,0.92164767,0.91798496,-0.5510204,1.5202771e-10,,0.75989306,0.01831564,580.38184,1.0074354,40270.29095649719,29.755308,1.6623263,0.20522696,,2828,0.96627456,,-0.74048525,56560
-0.27908462,27.598934,-0.5416367,0.92164767,-4.8197,0.92164767,0.91792053,-0.5510204,1.5192025e-10,,0.7599489,0.01831564,580.42896,1.0098598,40283.87920832634,29.455908,1.6611738,0.20517111,,2829,0.96627456,,-0.7403209,56580
-0.25405037,17.618204,-0.61506194,0.92164767,-4.820053,0.92164767,0.9189963,-0.5510204,1.518129e-10,,0.7600051,0.027547687,580.4751,1.0145003,40297.63013744354,19.455906,1.6593921,0.2051149,,2830,0.96627456,,-0.7401469,56600
-0.45839655,2.6209378,-0.56700855,0.92164767,-4.8204064,0.92164767,0.9192111,-0.46938777,1.5170566e-10,2.2470429e-17,0.76006144,0.15296425,580.521,0.98895514,40311.17325639725,4.694494,1.6578238,0.20505857,,2831,0.96627456,,-0.7400429,56620
-0.34524226,21.016441,-0.5393417,0.92164767,-4.82076,0.92164767,0.9185299,-0.5510204,1.5159855e-10,,0.76011735,0.01831564,580.5676,1.0119715,40325.22550082207,28.953564,1.656598,0.20500267,,2832,0.96627456,,-0.73990756,56640
-0.2302444,,-0.8980496,0.92164767,-4.8211126,0.92164767,0.9198457,-0.877551,1.5149154e-10,,0.76017374,0.01831564,580.6128,1.0336357,40338.954645872116,28.113083,1.6565,0.20494628,,2833,0.96627456,,-0.7397246,56660
-0.3717287,7.2811475e-34,-0.54099494,0.92164767,-4.8214655,0.92164767,0.91419744,-0.5510204,1.5138464e-10,,0.76022804,0.027547687,580.6638,1.0155092,40352.82410764694,19.13508,1.6564066,0.20489198,,2834,0.96627456,,-0.73958415,56680
-0.23147658,2.368935,-0.55881387,0.92164767,-4.8218184,0.92164767,0.9205601,-0.5510204,1.5127787e-10,3.1517447e-07,0.76028466,0.21203151,580.70825,0.99123245,40366.50645112991,3.111262,1.656285,0.20483536,,2835,0.96627456,,-0.73940015,56700
-0.29813364,26.807074,-0.5525173,0.92164767,-4.822171,0.92164767,0.91955274,-0.5510204,1.5117121e-10,,0.76034087,0.01831564,580.75366,1.0239681,40380.37257742882,28.483967,1.6613953,0.20477915,,2836,0.96627456,,-0.7392478,56720
-0.26204744,28.212612,-0.5395084,0.92164767,-4.8225236,0.92164767,0.919451,-0.5510204,1.5106465e-10,,0.76039696,0.01831564,580.7993,1.0267026,40393.99385428429,28.212612,1.6607597,0.20472306,,2837,0.96627456,,-0.73907244,56740
-0.21030924,16.3772,-0.5257081,0.9217015,-4.822876,0.9217015,0.9217015,-0.5510204,1.5095822e-10,,0.76045364,0.027547687,580.843,1.0236415,40407.56396603584,18.6441,1.6602135,0.20466638,,2838,0.96630466,,-0.73887795,56760
-0.14227769,9.211031,-0.5066353,0.9217015,-4.8232284,0.9217015,0.9162137,-0.5510204,1.5085189e-10,,0.7605086,0.041433174,580.89185,1.0076175,40421.26046037674,12.441698,1.6576369,0.20461142,,2839,0.96630466,,-0.73866016,56780
-0.12713923,,0.4431235,0.9217015,-4.8235803,0.9217015,0.91854733,0.3877551,1.5074567e-10,,0.76056427,0.0529305,580.9385,0.9433599,40435.18241882324,31.670765,1.6562006,0.20455575,,2840,0.96630466,,-0.73844254,56800
-1.4224944,1.0182352e-36,-0.13798189,0.9217015,-4.8239326,0.9217015,0.38855743,-0.10204082,1.5063957e-10,,0.7604333,0.041433174,581.5149,1.0452031,40448.530182123184,15.325191,1.6558865,0.2046867,,2841,0.96630466,,-0.7387045,56820
-0.2652099,12.466215,-0.16599032,0.9217015,-4.8242846,0.9217015,0.8698317,-0.14285715,1.5053357e-10,,0.76047176,0.041433174,581.61035,1.0391253,40462.56634426117,12.487053,1.6558518,0.20464826,,2842,0.96630466,,-0.7385225,56840
-0.34634954,,-0.9440984,0.9217015,-4.824636,0.9217015,0.88103324,-1.0,1.504277e-10,,0.7605141,0.041433174,581.6946,1.0374869,40476.158101797104,19.446115,1.6553952,0.20460594,,2843,0.96630466,,-0.7383715,56860
-0.31794965,17.13138,-0.94033027,0.9217015,-4.824988,0.9217015,0.9133275,-0.9591837,1.5032194e-10,,0.7605679,0.027547687,581.7461,1.0324242,40489.76066446304,18.198818,1.6565492,0.20455211,,2844,0.96630466,,-0.7382112,56880
-0.34431946,11.805449,-0.93616724,0.9217015,-4.8253393,0.9217015,0.9131053,-0.9183673,1.5021627e-10,,0.76062155,0.041433174,581.7981,0.9934694,40503.06520462036,14.992142,1.6568542,0.20449847,,2845,0.96630466,,-0.73806214,56900
-0.37268332,11.9786215,-0.9837532,0.9217015,-4.8256907,0.9217015,0.9135471,-0.9591837,1.5011073e-10,,0.76067525,0.041433174,581.84985,1.0168443,40516.95095515251,12.272803,1.6555688,0.20444477,,2846,0.96630466,,-0.7379367,56920
-0.26312214,0.8964201,0.08361524,0.9217015,-4.826042,0.9217015,0.9112814,-0.63265306,1.500053e-10,0.16462058,0.7607281,0.34603184,581.9038,0.9767695,40530.5001206398,6.093009,1.6550908,0.2043919,,2847,0.96630466,,-0.7377643,56940
-1.3589222,33.94615,0.09824685,0.9217015,-4.8263354,0.9217015,0.4785362,0.10204082,1.4989997e-10,,0.76062906,0.041433174,582.3904,0.9267341,40544.246601104736,37.665035,1.659442,0.20449096,,2848,0.96630466,,-0.7379906,56960
-1.3522725,0.01390444,-0.14827459,0.9217015,-4.8266864,0.9217015,0.47727183,-0.14285715,1.4979476e-10,,0.7605297,0.062317666,582.8779,1.0229509,40558.32696080208,8.690857,1.6540592,0.20459032,,2849,0.96630466,,-0.73823327,56980
-0.25864658,27.003447,-0.1171377,0.9217015,-4.8270373,0.9217015,0.8718057,-0.14285715,1.4968966e-10,,0.7605686,0.01831564,582.97144,1.0908356,40572.0427672863,28.010159,1.6568501,0.2045514,,2850,0.96630466,,-0.73805743,57000
-0.38319185,4.3733262e-32,-0.8777315,0.9217015,-4.8273883,0.9217015,0.8365771,-0.877551,1.4958468e-10,,0.76059544,0.062317666,583.0996,1.0018879,40585.807597875595,8.808682,1.6537771,0.20452458,,2851,0.96630466,,-0.73790234,57020
-0.24480139,,0.19282961,0.9217015,-4.8277392,0.9217015,0.9155059,0.18367347,1.4947979e-10,,0.7606496,0.062317666,583.1494,1.0058151,40599.719707489014,21.129208,1.6535139,0.2044704,,2852,0.96630466,,-0.7377292,57040
-1.1907489,3.9541062e-10,0.7258792,0.9217015,-4.8280897,0.9217015,0.4641904,0.79591835,1.4937503e-10,,0.76054573,0.08638168,583.6504,1.0066222,40613.18132662773,26.690819,1.6529949,0.20457429,,2853,0.96630466,,-0.7378868,57060
-1.5965005,,-0.7959334,0.9217015,-4.82844,0.9217015,0.23149846,-0.8367347,1.4927036e-10,3.0119283e-31,0.7603603,0.08638168,584.3843,1.0050867,40626.73418855667,6.4517446,1.6528317,0.20475972,,2854,0.96630466,,-0.7381865,57080
-0.23660402,,-0.2878779,0.9217015,-4.82879,0.9217015,0.9175872,-0.30612245,1.4916582e-10,,0.76041543,0.01831564,584.43164,1.0362498,40640.44794154167,28.242022,1.6527283,0.20470458,,2855,0.96630466,,-0.73800933,57100
-0.3345306,2.344995e-08,-0.4977527,0.9217015,-4.8291407,0.9217015,0.908883,-0.5510204,1.4906136e-10,,0.76046747,0.041433174,584.4878,1.0060862,40654.02287554741,12.45492,1.6525629,0.20465255,,2856,0.96630466,,-0.7378564,57120
-0.22316606,,0.5066766,0.9217015,-4.8294907,0.9217015,0.9157764,0.59183675,1.4895704e-10,,0.7605218,0.07336965,584.5371,0.9694212,40667.789644002914,25.296907,1.6525565,0.20459819,,2857,0.96630466,,-0.7376747,57140
-1.4138473,12.686359,0.39282387,0.9217015,-4.8298407,0.9217015,0.35987574,0.42857143,1.4885282e-10,,0.76038164,0.07336965,585.14233,0.9722212,40681.79143714905,22.699234,1.6529747,0.20473838,,2858,0.96630466,,-0.7379229,57160
-1.4284352,1.2710896e-25,-0.71929204,0.9217015,-4.8301907,0.9217015,0.4085367,-0.9183673,1.487487e-10,6.9502195e-13,0.7602585,0.11973804,585.699,1.0148792,40695.20947957039,8.591985,1.6523833,0.20486152,,2859,0.96630466,,-0.73817503,57180
-0.40550438,6.7200503e-12,-0.491079,0.9217015,-4.83054,0.9217015,0.9191021,-0.5102041,1.4864471e-10,,0.760314,0.027547687,585.7451,1.0327015,40708.69657826424,16.457918,1.6521741,0.20480603,,2860,0.96630466,,-0.7380535,57200
-0.31824276,11.898897,-0.42549306,0.9217015,-4.8308897,0.9217015,0.9170517,-0.5102041,1.4854082e-10,,0.76036876,0.041433174,585.7932,1.0032694,40722.503388643265,12.075772,1.6522299,0.20475125,,2861,0.96630466,,-0.7378963,57220
-0.3854612,2.907244,-0.5398174,0.9217015,-4.831239,0.9217015,0.92022836,-0.30612245,1.4843703e-10,3.7726727e-26,0.7604247,0.14097345,585.83813,1.000013,40736.08374333382,4.1722517,1.6524651,0.20469534,,2862,0.96630466,,-0.73777235,57240
-0.1988647,0.43781546,1.1725476,0.9217015,-4.8315887,0.9217015,0.9183388,-1.0,1.4833335e-10,33.18444,0.76047987,1.0,585.88477,0.959664,40749.74726772308,61.81296,1.6521695,0.20464015,,2863,0.96630466,,-0.7375844,57260
-4.2798834,,-0.79481417,0.9217015,-4.8204136,0.9217015,0.0033513189,-0.67346936,1.4822979e-10,,0.7602155,0.08638168,586.84644,0.9827629,40763.254393577576,6.6186395,1.6503538,0.2049045,,2864,0.96630466,,-0.73883605,57280
-0.23616274,27.533592,-0.7928703,0.9217015,-4.8207626,0.9217015,0.91736466,-0.79591835,1.4812633e-10,,0.76027036,0.01831564,586.8943,1.03477,40776.74451494217,27.656748,1.6528519,0.20484966,,2865,0.96630466,,-0.7386668,57300
-0.22418046,18.010544,-0.7562423,0.9217015,-4.8211117,0.9217015,0.917197,-0.79591835,1.4802298e-10,,0.76032513,0.027547687,586.94214,1.0301914,40790.573407411575,18.246845,1.6533082,0.20479488,,2866,0.96630466,,-0.7384762,57320
-0.18311192,7.3108215,-0.7577606,0.9217015,-4.8214607,0.9217015,0.91803616,-0.79591835,1.4791973e-10,,0.7603801,0.041433174,586.98926,1.0205895,40804.454535245895,12.126285,1.6514794,0.20473993,,2867,0.96630466,,-0.7382727,57340
-0.17882192,25.77356,-0.74746096,0.9217015,-4.8218093,0.9217015,0.91844815,-0.75510204,1.478166e-10,,0.7604352,0.01831564,587.0359,1.0566336,40817.68881225586,26.196648,1.6532341,0.2046848,,2868,0.96630466,,-0.73807114,57360
-0.2102724,24.63851,-0.7484592,0.9217015,-4.822158,0.9217015,0.9180974,-0.75510204,1.4771358e-10,,0.76049024,0.01831564,587.083,1.05806,40831.02599287033,25.968576,1.651856,0.20462978,,2869,0.96630466,,-0.7378687,57380
-0.19544668,17.10329,-0.71368104,0.9217015,-4.8225064,0.9217015,0.9171863,-0.75510204,1.4761066e-10,,0.76054484,0.027547687,587.13086,1.033813,40844.81425499916,17.167095,1.6514895,0.20457518,,2870,0.96630466,,-0.7376606,57400
-0.4104966,32.81918,-0.71625584,0.9217015,-4.822855,0.9217015,0.9188048,-0.71428573,1.4750784e-10,,0.76059985,0.01831564,587.1775,0.95751,40858.46507000923,32.822025,1.6504447,0.20452017,,2871,0.96630466,,-0.73753566,57420
-0.39580643,21.459068,-0.7248052,0.9217015,-4.823203,0.9217015,0.91940105,-0.71428573,1.4740514e-10,,0.76065516,0.027547687,587.22314,0.9823112,40872.19693160057,21.58796,1.6509862,0.20446485,,2872,0.96630466,,-0.7374327,57440
-0.36169106,10.5812435,-0.7851602,0.9217015,-4.823551,0.9217015,0.9197389,-0.75510204,1.4730255e-10,,0.7607106,0.041433174,587.2683,1.0178319,40885.59180045128,11.582497,1.6516018,0.20440942,,2873,0.96630466,,-0.73730874,57460
-0.2018282,0.48690328,-0.42809853,0.9217015,-4.8238993,0.9217015,0.91816205,-0.3469388,1.4720006e-10,1.1687175e-05,0.7607654,0.27086833,587.3152,0.99401236,40899.40068459511,2.4432685,1.6501927,0.20435464,,2874,0.96630466,,-0.7371169,57480
-0.3978191,32.412594,-0.42500952,0.9217015,-4.824247,0.9217015,0.91695535,-0.42857143,1.4709767e-10,,0.7608196,0.01831564,587.3635,0.98135835,40913.08359980583,32.611614,1.6579875,0.2043004,,2875,0.96630466,,-0.7370008,57500
-0.3759433,31.127592,-0.44261384,0.9217015,-4.824595,0.9217015,0.91676646,-0.42857143,1.4699539e-10,,0.7608739,0.01831564,587.4116,0.9841169,40926.797625780106,32.25706,1.6568408,0.2042461,,2876,0.96630466,,-0.7368831,57520
-0.47817275,26.188698,-0.39099684,0.9217015,-4.8249426,0.9217015,0.9183186,-0.42857143,1.4689323e-10,,0.76092863,0.01831564,587.45874,0.98518956,40940.85047841072,31.910374,1.6542159,0.20419139,,2877,0.96630466,,-0.7368,57540
-0.26536763,3.7838888,-0.49566308,0.9217015,-4.82529,0.9217015,0.91821015,-0.46938777,1.4679116e-10,,0.7609833,0.062317666,587.5056,0.9812132,40954.772409677505,11.4407215,1.6495419,0.20413673,,2878,0.96630466,,-0.7366428,57560
-0.24644265,5.8259125,-0.5634604,0.9217015,-4.8256373,0.9217015,0.9171056,-0.5102041,1.466892e-10,,0.76103747,0.08638168,587.5537,0.98458904,40968.62125635147,7.271758,1.6492243,0.20408255,,2879,0.96630466,,-0.7364794,57580
-0.29408625,2.0223615,-0.6723561,0.9217015,-4.8259845,0.9217015,0.9184699,-0.71428573,1.4658737e-10,1.2672349e-19,0.7610921,0.11973804,587.60034,0.99174553,40982.087482213974,4.9350753,1.6493415,0.20402789,,2880,0.96630466,,-0.7363313,57600
-0.25458443,1.8986368,-1.1301628,0.9217015,-4.826332,0.9217015,0.92016625,-0.8367347,1.464856e-10,2.8954295e-07,0.7611473,0.16597496,587.64526,0.9991404,40995.848747730255,5.65465,1.6492015,0.2039727,,2881,0.96630466,,-0.736167,57620
-2.4100637,5.7558856,-0.8353467,0.9217015,-4.8266788,0.9217015,0.9068123,-0.75510204,1.4638397e-10,0.004819347,0.7611979,0.24963507,587.70337,0.98394144,41009.52999663353,6.3652983,1.6500762,0.2039221,,2882,0.96630466,,-0.7367483,57640
-0.33006272,1.3509228,-1.1614184,0.9217015,-4.827024,0.9217015,0.91648513,-0.63265306,1.4628244e-10,0.16478229,0.7612518,0.34603184,587.75195,0.97702116,41023.46120095253,6.11256,1.6496391,0.20386821,,2883,0.96630466,,-0.7366129,57660
-2.681918,14.116887,-1.0455347,0.9217015,-4.827314,0.9217015,0.9070282,-1.0,1.4618101e-10,2.6851333e-18,0.76130223,0.09372906,587.81055,1.0375134,41037.215064525604,19.528893,1.6496414,0.20381778,,2884,0.96630466,,-0.73729527,57680
-1.2827411,,0.70494795,0.9217015,-4.8276606,0.9217015,0.9085289,0.5510204,1.4607969e-10,,0.7613533,0.10170138,587.86694,0.97667825,41051.021898031235,17.586695,1.6491858,0.2037667,,2885,0.96630466,,-0.7374718,57700
-1.5777856,0.111314744,-0.35041082,0.9217015,-4.828007,0.9217015,0.2457289,-0.67346936,1.4597848e-10,5.7960806,0.7611746,0.5204501,588.5864,0.9500889,41064.96174669266,13.210409,1.6489463,0.2039454,,2886,0.96630466,,-0.7377719,57720
-0.21177532,3.5078206e-27,-0.12111888,0.9217015,-4.8263474,0.9217015,0.9115508,-0.14285715,1.4587737e-10,,0.7612268,0.01831564,588.6399,1.0851333,41078.80781531334,28.050148,1.6484144,0.20389324,,2887,0.96630466,,-0.7376071,57740
-0.36377922,3.3509535e-09,-0.31759977,0.9217015,-4.8266935,0.9217015,0.84980357,-0.30612245,1.4577638e-10,,0.7612574,0.027547687,588.7551,1.0262642,41092.450857162476,18.7865,1.6482725,0.20386261,,2888,0.96630466,,-0.73744935,57760
-0.24392013,10.482189,-0.31015867,0.9217015,-4.8270397,0.9217015,0.91430074,-0.3469388,1.4567546e-10,,0.7613104,0.027547687,588.8059,1.0397162,41106.16242361069,17.833326,1.6486802,0.20380962,,2889,0.96630466,,-0.7372703,57780
-0.2427342,27.099466,-0.31568083,0.9217015,-4.827386,0.9217015,0.9070469,-0.30612245,1.4557466e-10,,0.7613608,0.01831564,588.864,1.0416449,41119.66123819351,27.98197,1.650595,0.2037592,,2890,0.96630466,,-0.73708624,57800
-0.23252098,11.830088,-0.32440004,0.9217015,-4.8277316,0.9217015,0.9063023,-0.30612245,1.4547398e-10,,0.761411,0.041433174,588.9226,1.0205512,41133.77660012245,12.402565,1.6499083,0.203709,,2891,0.96630466,,-0.7368984,57820
-0.23022477,16.665854,-0.3019708,0.9217015,-4.828078,0.9217015,0.90670264,-0.30612245,1.4537338e-10,,0.76146126,0.01831564,588.9812,1.0443438,41147.60099196434,27.615705,1.6483493,0.20365876,,2892,0.96630466,,-0.7367166,57840
-0.24054615,18.212135,-0.33620778,0.9217015,-4.8284235,0.9217015,0.90571594,-0.30612245,1.4527289e-10,,0.76151115,0.027547687,589.0405,1.0331206,41161.39297437668,18.231543,1.6485497,0.20360887,,2893,0.96630466,,-0.7365309,57860
-0.20719036,,0.10580219,0.9217015,-4.8287687,0.9217015,0.9080603,0.06122449,1.4517253e-10,,0.7615617,0.01831564,589.0979,0.97854793,41175.32009911537,78.61451,1.648356,0.20355833,,2894,0.96630466,,-0.7363373,57880
-1.3601849,83.10953,0.106411144,0.9217015,-4.8291144,0.9217015,0.47653928,0.10204082,1.4507225e-10,,0.7614632,0.01831564,589.5864,0.8861062,41189.496569395065,84.84001,1.650769,0.2036568,,2895,0.96630466,,-0.73656356,57900
-1.3325343,1.9753824,0.3942701,0.9217015,-4.8294597,0.9217015,0.4764779,0.26530612,1.4497209e-10,,0.7613648,0.07336965,590.07495,0.9968522,41203.07485985756,20.813704,1.648367,0.2037552,,2896,0.96630466,,-0.7368119,57920
-1.4400588,,-0.39773795,0.9217015,-4.829805,0.9217015,0.40799582,-0.3469388,1.4487202e-10,,0.7612429,0.041433174,590.63184,1.0309931,41217.20721888542,11.749674,1.6483707,0.20387709,,2897,0.96630466,,-0.73705626,57940
-0.28899685,3.979859e-06,-0.05719899,0.9217015,-4.83015,0.9217015,0.91125685,-0.06122449,1.4477204e-10,,0.76129466,0.062317666,590.6858,1.0099846,41231.174230098724,14.222422,1.6474961,0.20382535,,2898,0.96630466,,-0.73689157,57960
-0.54467964,9.46403e-10,-1.0175318,0.9217015,-4.830495,0.9217015,0.76898944,-1.0,1.4467219e-10,3.780002e-07,0.76129735,0.14097345,590.88184,0.9940505,41244.85028934479,21.42239,1.6468081,0.20382267,,2899,0.96630466,,-0.7368223,57980
-0.62377113,6.000647e-28,-0.3291367,0.9217015,-4.83084,0.9217015,0.9096718,-0.30612245,1.4457242e-10,,0.7613485,0.062317666,590.9375,1.007173,41258.61133861542,8.432927,1.6465671,0.20377153,,2900,0.96630466,,-0.7367856,58000
-0.21394715,1.7456098e-19,1.0944378,0.9217015,-4.831185,0.9217015,0.90686053,1.0,1.4447278e-10,,0.7613986,0.14097345,590.99585,1.0394567,41272.73993229866,101.669754,1.6458642,0.2037214,,2901,0.96630466,,-0.7366035,58020
-3.6541553,,0.3874924,0.9217015,-4.8315296,0.9217015,0.0033513189,0.3877551,1.4437322e-10,,0.7611374,0.01831564,591.9575,0.9277497,41286.86268210411,91.36017,1.6457515,0.20398259,,2902,0.96630466,,-0.73759747,58040
-1.4028406,,-0.11301301,0.9217015,-4.831874,0.9217015,0.41051346,-0.14285715,1.4427379e-10,,0.76101667,0.027547687,592.51196,1.059589,41300.62934756279,18.549757,1.6453415,0.20410335,,2903,0.96630466,,-0.737855,58060
-0.41215304,27.488768,-0.12170622,0.9217015,-4.832218,0.9217015,0.8652191,-0.10204082,1.4417444e-10,,0.76105255,0.01831564,592.6118,1.0295728,41314.406217098236,34.505035,1.6465149,0.20406747,,2904,0.96630466,,-0.7377232,58080
-0.35209,12.019477,-0.17007875,0.9217015,-4.8325624,0.9217015,0.85441494,-0.14285715,1.440752e-10,,0.76108474,0.041433174,592.7224,1.0377209,41328.24500608444,12.304749,1.6452515,0.20403528,,2905,0.96630466,,-0.7375815,58100
-0.36285913,1.3481716e-20,0.106874995,0.9217015,-4.8329067,0.9217015,0.8836387,0.10204082,1.4397605e-10,,0.7611269,0.027547687,592.80396,0.8984978,41342.02667570114,54.962227,1.6452069,0.20399314,,2906,0.96630466,,-0.7374403,58120
-1.3171854,,-1.018119,0.9217015,-4.833251,0.9217015,0.4764309,-1.0,1.4387702e-10,,0.7610289,0.062317666,593.29297,1.0465963,41355.89244699478,18.985685,1.6448538,0.20409113,,2907,0.96630466,,-0.7376764,58140
-0.63557506,25.2119,-0.98686796,0.9217015,-4.833595,0.9217015,0.9099072,-1.0,1.4377809e-10,,0.7610801,0.01831564,593.34814,1.0111405,41369.90161848068,31.408041,1.6468318,0.20403993,,2908,0.96630466,,-0.7376259,58160
-0.2758031,,-0.11581808,0.9217015,-4.8339386,0.9217015,0.91128623,-0.14285715,1.4367924e-10,,0.76113176,0.062317666,593.40186,1.0202959,41383.41834783554,8.589556,1.644449,0.20398825,,2909,0.96630466,,-0.7374647,58180
