ReturnMin,SqrtESSClassic,ReturnLastEpisode,ReturnMax,LQGmu,URet,IWMin,IWFirstEpisode,LQGsigma,ReturnMean,DenMISELogFirst,Iteration,target_sum_log_mean,Bound,ReturnStepMax,IWMax,ReturnAbsMax,TimestepsSoFar,IWLastEpisode,TimeElapsed,DenMISEMeanLog,IWMean,IWNorm2,MISE,IWNorm1,DenMISELogLast
,2.6607153,8.933694,17.273304,[[0.154]],9.810485665695143,,,[[0.11]],15.1994705,14.457743,604,-419.26163,23.100025,0.9999999,165.53716,17.273304,12080,41.824944,555.1874589920044,13.172255,1.1344125,257.51917,10.116071,685.1852,4.2276487
,2.7170675,8.9263,17.273304,[[0.156]],9.8031990352157,,,[[0.11]],15.189101,14.456088,605,-420.33813,22.748276,0.9999999,166.5781,17.273304,12100,67.81565,556.7081062793732,13.1778555,1.1252149,250.54773,10.033609,680.75507,16.505802
,2.7549217,8.9174385,17.273304,[[0.157]],9.793131348060694,,,[[0.11]],15.178753,14.454437,606,-421.6813,22.519772,0.9999999,168.10663,17.273304,12120,74.20485,558.3241407871246,13.174051,1.1193422,246.22165,9.979811,678.32135,10.822449
,2.660807,8.940143,17.273304,[[0.159]],9.819357555523302,,,[[0.11]],15.168475,14.452788,607,-423.20392,21.909805,0.9999999,166.73337,17.273304,12140,13.950911,559.8624637126923,13.1707,1.0012672,228.41536,8.926298,607.76917,11.092961
,2.6797018,8.898731,17.273304,[[0.16]],9.774143967352067,,,[[0.11]],15.158165,14.451142,608,-424.47897,22.473633,0.9999999,156.41983,17.273304,12160,131.1689,561.445246219635,13.166001,1.0752786,243.97096,9.581672,653.7694,10.374566
,2.6264827,8.88204,17.273304,[[0.162]],9.756067868083516,,,[[0.11]],15.147859,14.449498,609,-424.78333,24.451103,0.9999999,203.61458,17.273304,12180,203.61458,563.2794408798218,13.161286,1.2689658,294.23386,11.297919,772.8002,10.290127
,2.7451644,8.912866,17.273304,[[0.163]],9.790254301128465,,,[[0.11]],15.137636,14.447858,610,-425.34036,23.301285,0.9999999,181.53084,17.273304,12200,54.243366,564.8148329257965,13.161535,1.2036434,267.4603,10.716753,734.2225,13.144287
,2.8070233,8.875423,17.273304,[[0.164]],9.74803670006041,,,[[0.11]],15.127386,14.446219,611,-425.61252,24.233398,0.9999999,171.81815,17.273304,12220,171.81815,566.3254539966583,13.14771,1.3403764,291.75745,11.926195,818.97,4.5943155
,2.9233766,8.906418,17.273304,[[0.164]],9.78210247027948,,,[[0.11]],15.117223,14.444585,612,-426.07358,23.381838,0.9999999,157.3407,17.273304,12240,61.43613,567.8595068454742,13.146518,1.2996899,272.08612,11.564473,795.4102,12.17643
,3.0291278,8.895678,17.273304,[[0.165]],9.77017789024512,,,[[0.11]],15.107071,14.442952,613,-426.67157,23.233723,0.9999999,147.83427,17.273304,12260,96.65527,569.3707604408264,13.15001,1.3295448,269.05795,11.828918,815.0109,15.073863
,2.971175,8.933927,17.273304,[[0.166]],9.81105525284614,,,[[0.11]],15.097018,14.441321,614,-427.4575,22.434883,0.9999999,141.58678,17.273304,12280,5.5327644,570.9533669948578,13.146817,1.2148346,251.04831,10.807629,745.90845,10.945808
,2.8856926,8.93573,17.273304,[[0.167]],9.813434327112631,,,[[0.11]],15.087002,14.439694,615,-428.42194,21.794302,0.9999999,136.89813,17.273304,12300,3.3344398,572.5289304256439,13.144564,1.1042241,235.33269,9.822615,679.0978,11.620515
,2.789028,8.931458,17.273304,[[0.169]],9.808087462314923,,,[[0.11]],15.077009,14.43807,616,-429.5803,21.269424,0.9999999,132.70522,17.273304,12320,4.1732883,574.0323026180267,13.142253,0.99868816,220.57573,8.8828125,615.1919,11.681325
,2.8129535,8.888252,17.273304,[[0.17]],9.764393637560337,,,[[0.11]],15.0669775,14.436448,617,-431.25455,21.189861,0.9999999,130.7522,17.273304,12340,71.6386,575.5682325363159,13.135413,1.001843,219.74667,8.908603,618.13715,8.981194
,2.7870393,8.876418,17.273304,[[0.172]],9.749213666008993,,,[[0.11]],15.05696,14.434829,618,-432.5535,22.268702,0.9999999,144.53906,17.273304,12360,144.53906,577.1651690006256,13.135791,1.1108408,246.3186,9.873251,686.49963,13.423312
,2.7391443,8.906113,17.273304,[[0.173]],9.782660213098014,,,[[0.11]],15.047024,14.433211,619,-434.49335,21.586798,0.9999999,138.90181,17.273304,12380,22.438255,578.812264919281,13.140689,1.0098119,228.2003,8.974607,625.07355,16.127542
,2.6744306,8.884161,17.273304,[[0.175]],9.756056839588581,,,[[0.11]],15.037085,14.431598,620,-438.22086,21.18004,0.9999999,135.52406,17.273304,12400,64.12745,580.3779363632202,13.129546,0.92996,215.58803,8.262671,576.5752,6.281892
,2.5028512,8.867194,17.273304,[[0.179]],9.738508052868065,,,[[0.11]],15.027149,14.429986,621,-440.39572,23.161308,0.9999999,189.01205,17.273304,12420,189.01205,582.0449228286743,13.128065,1.0539663,261.507,9.358407,654.51306,12.333917
,2.3664708,8.879614,17.273304,[[0.181]],9.754817899396329,,,[[0.11]],15.017264,14.428377,622,-445.65433,22.059364,0.9999999,172.12631,17.273304,12440,44.81059,584.1064796447754,13.122216,0.8404814,220.911,7.4609995,522.7794,9.511795
,4.776087,8.871038,17.273304,[[0.186]],9.742596293478295,,,[[0.11]],15.007399,14.42677,623,-411.85312,15.624435,0.9999999,35.411568,17.273304,12460,5.2233334,585.7829327583313,13.111419,0.9413502,122.79115,8.39119,586.4612,6.610104
,3.48172,8.911236,17.273304,[[0.16]],9.789951972817452,,,[[0.11]],14.99763,14.425166,624,-391.89478,18.22499,0.9999999,73.35082,17.273304,12480,6.636133,587.6933515071869,13.111104,0.929001,166.4972,8.302708,579.6966,12.992774
,2.161982,8.918928,17.273304,[[0.145]],9.79726090221776,,,[[0.11]],14.987904,14.423565,625,-377.84174,21.61401,0.9999999,166.85107,17.273304,12500,2.0139194,589.3061890602112,13.099326,0.6290538,181.851,5.6348724,393.1586,5.853352
,2.7492723,8.985277,17.273304,[[0.134]],9.869605845394895,,,[[0.11]],14.978314,14.421967,626,-369.2051,18.858456,0.9999999,95.60741,17.273304,12520,40.587406,590.9136519432068,13.098798,0.70105046,159.62682,6.292728,438.8576,13.175288
,4.7717814,8.94804,17.273304,[[0.128]],9.828580732864266,,,[[0.11]],14.968697,14.42037,627,-416.46692,16.044678,0.9999999,37.457184,17.273304,12540,0.4369684,592.7885122299194,13.084732,0.9891704,129.97449,8.804906,620.20984,4.6071386
,4.439082,8.884073,17.273304,[[0.166]],9.757802617366226,,,[[0.11]],14.959007,14.4187765,628,-421.01044,17.229342,0.9999999,43.62359,17.273304,12560,43.034206,594.7833495140076,13.086399,1.0623459,150.2908,9.446965,667.1532,14.163778
,4.2654185,8.878588,17.273304,[[0.17]],9.749449373161292,,,[[0.11]],14.94934,14.417186,629,-423.43085,18.087046,0.9999999,48.6042,17.273304,12580,48.600628,596.5022554397583,13.078696,1.1237249,165.71011,9.987816,706.823,8.204573
,4.0967236,8.89047,17.273304,[[0.172]],9.76510791644365,,,[[0.11]],14.939723,14.415597,630,-426.16678,18.732683,0.9999999,57.008263,17.273304,12600,40.885105,598.1782293319702,13.081484,1.1592141,178.26561,10.299943,730.30493,14.74448
,3.7374294,8.9148,17.273304,[[0.175]],9.790174296336629,,,[[0.11]],14.930177,14.414011,631,-430.3966,18.755123,0.9999999,78.9067,17.273304,12620,3.5297015,599.9338119029999,13.079012,1.0708752,180.79866,9.511709,675.7222,11.399207
,2.39778,8.880948,17.273304,[[0.179]],9.753477003262667,,,[[0.11]],14.920605,14.412428,632,-451.4961,17.181744,0.9999999,68.853386,17.273304,12640,11.096191,601.5275168418884,13.0770035,0.31258044,82.38905,2.7739973,197.55083,11.775918
,5.0492377,8.875985,17.273304,[[0.196]],9.747483228887502,,,[[0.11]],14.911054,14.410847,633,-417.57544,16.36852,0.9999999,33.8081,17.273304,12660,26.29319,603.0888872146606,13.075993,1.0712844,134.30206,9.526575,678.12305,13.133131
,4.7466774,8.90328,17.273304,[[0.17]],9.777493542902613,,,[[0.11]],14.90158,14.409267,634,-421.26523,17.231499,0.9999999,38.82894,17.273304,12680,22.232704,604.6347713470459,13.075463,1.1198653,149.57718,9.953439,709.9946,12.68984
,4.4209967,8.885448,17.273304,[[0.173]],9.76001501389249,,,[[0.11]],14.892104,14.407692,635,-425.49664,17.81029,0.9999999,50.373634,17.273304,12700,35.552708,606.1574485301971,13.075547,1.125171,161.61142,9.996077,714.4835,13.035238
,3.3522635,8.907538,17.273304,[[0.177]],9.783368723104179,,,[[0.11]],14.882696,14.406118,636,-439.04807,16.079723,0.9999999,76.2829,17.273304,12720,0.6410751,607.7511518001556,13.06954,0.65042096,123.39953,5.774267,413.66772,9.160241
,2.0279198,8.855575,17.273304,[[0.188]],9.726011199158307,,,[[0.11]],14.873234,14.404547,637,-450.52518,20.300262,0.9999999,104.46702,17.273304,12740,104.46702,609.404794216156,13.066721,0.3682241,115.66472,3.2647696,234.55876,11.640069
,1.9050238,8.86197,17.273304,[[0.198]],9.733498812461567,,,[[0.11]],14.863811,14.402979,638,-458.3053,19.80535,0.9999999,55.492653,17.273304,12760,23.800835,611.0898113250732,13.06278,0.18852493,63.137745,1.6708764,120.27891,11.198312
,1.3263086,8.821977,17.273304,[[0.204]],9.69056690581667,,,[[0.11]],14.854356,14.401412,639,-458.61963,31.50402,0.9999999,292.78613,17.273304,12780,292.78613,612.6731007099152,13.056164,0.6178107,297.654,5.4568334,394.78104,9.650584
,1.6460853,8.842175,17.273304,[[0.205]],9.710484398919428,,,[[0.11]],14.844963,14.399849,640,-459.68442,26.460293,0.9999999,212.93799,17.273304,12800,104.19609,614.235791683197,13.051663,0.6194583,240.84618,5.4731607,396.45334,10.641323
,1.8243397,8.80386,17.273304,[[0.207]],9.669487204654045,,,[[0.11]],14.835538,14.398288,641,-460.33014,26.483145,0.9999999,233.72272,17.273304,12820,233.72272,615.8727371692657,13.039896,0.855422,300.56107,7.5466456,548.3255,5.9480214
,1.9461968,8.848932,17.273304,[[0.208]],9.719590323240794,,,[[0.11]],14.826215,14.3967285,642,-461.19275,24.457706,0.9999999,193.77939,17.273304,12840,38.90554,617.4840874671936,13.0354805,0.7600726,250.72829,6.7068763,487.96658,10.4417
,1.9630963,8.860128,17.273304,[[0.209]],9.730482225088881,,,[[0.11]],14.816935,14.395172,643,-462.12256,23.344168,0.9999999,166.88283,17.273304,12860,10.395206,619.1236464977264,13.029951,0.6511758,213.2886,5.7461476,418.70605,9.784626
,2.050156,8.849339,17.273304,[[0.21]],9.718286662923724,,,[[0.11]],14.807669,14.393618,644,-463.30255,22.144676,0.9999999,148.5452,17.273304,12880,33.017883,620.7020380496979,13.03087,0.5998608,188.42973,5.293956,386.31036,14.018
,2.1460178,8.827616,17.273304,[[0.212]],9.695853816076243,,,[[0.11]],14.798397,14.392067,645,-465.45483,21.398727,0.9999999,138.35191,17.273304,12900,68.648094,622.626204252243,13.028431,0.600744,180.55763,5.3007197,387.4799,11.894355
,2.141742,8.837618,17.273304,[[0.214]],9.70723737169021,,,[[0.11]],14.789168,14.390517,646,-468.33572,20.786274,0.9999999,127.57055,17.273304,12920,32.182972,624.8344283103943,13.029102,0.5277556,159.18356,4.6561303,340.9301,13.895971
,2.0593953,8.85274,17.273304,[[0.217]],9.723427501834811,,,[[0.11]],14.779994,14.38897,647,-470.70526,20.531288,0.9999999,111.784485,17.273304,12940,6.5052414,626.5908286571503,13.0311985,0.4257998,133.77347,3.7561672,275.49246,14.884272
,2.0018945,8.788875,17.273304,[[0.22]],9.654425897924945,,,[[0.11]],14.770749,14.387426,648,-472.00772,22.370228,0.9999999,149.94902,17.273304,12960,149.94902,628.1464867591858,13.016811,0.5805311,187.91408,5.11327,376.18417,4.301535
,2.1254544,8.796823,17.273304,[[0.221]],9.661997456174358,,,[[0.11]],14.761544,14.385884,649,-474.10864,22.091412,0.9999999,133.42162,17.273304,12980,119.98593,630.352908372879,13.012339,0.6631104,202.47841,5.8376594,430.35864,10.570366
,2.148267,8.81783,17.273304,[[0.224]],9.683349740474616,,,[[0.11]],14.7524,14.384344,650,-477.43182,21.218227,0.9999999,118.36546,17.273304,13000,30.505522,632.7077267169952,13.003236,0.583587,176.5756,5.137075,379.33154,7.4758005
,2.099858,8.802385,17.273304,[[0.227]],9.668222563692575,,,[[0.11]],14.74326,14.382807,651,-486.95383,20.111053,0.9999999,86.99066,17.273304,13020,49.92622,634.8938136100769,13.001445,0.41586712,128.92752,3.6591752,270.7295,12.285745
,3.1940126,8.810501,17.273304,[[0.235]],9.6773831852308,,,[[0.11]],14.73416,14.381272,652,-465.7185,17.977615,0.9999999,65.70838,17.273304,13040,62.00047,637.0875856876373,13.005521,0.8126672,165.89133,7.1615624,529.859,16.261866
,3.063721,8.814416,17.273304,[[0.219]],9.679448778317319,,,[[0.11]],14.725096,14.37974,653,-470.45932,18.066647,0.9999999,74.26289,17.273304,13060,52.17827,639.2398908138275,13.010034,0.770911,164.3116,6.790618,503.40488,16.168783
,1.4656397,8.812838,17.273304,[[0.223]],9.679987769208827,,,[[0.11]],14.716056,14.378209,654,-573.8274,23.57101,0.9999999,6.577614e-05,17.273304,13080,7.22883e-07,641.6823852062225,13.016812,1.615676e-07,7.213957e-05,1.4206194e-06,0.00010573062,17.700912
,1.0000002,8.702809,17.273304,[[0.313]],9.557376986896431,,,[[0.11]],14.706875,14.376681,655,-570.36615,44.237175,0.9999999,729.3422,17.273304,13100,729.3422,643.3758902549744,13.009821,1.1134999,729.3422,9.690577,729.3424,9.435868
,1.4139739,8.698135,17.273304,[[0.31]],9.55133281526006,,,[[0.11]],14.697715,14.375156,656,-566.44476,34.52484,0.9999999,387.49518,17.273304,13120,373.46167,644.9792611598969,13.00345,1.1599958,538.16925,10.092562,760.9573,9.083753
,1.6535195,8.655032,17.273304,[[0.307]],9.503447227558095,,,[[0.11]],14.688517,14.373632,657,-558.567,30.170809,0.9999999,297.17117,17.273304,13140,131.66188,646.5633578300476,12.987265,1.0674196,424.1224,9.278036,701.2947,2.4525094
,1.8099645,8.683496,17.273304,[[0.301]],9.537500621109432,,,[[0.11]],14.679391,14.372112,658,-544.8798,26.868711,0.9999999,224.13287,17.273304,13160,138.55716,648.1862268447876,12.971466,0.8951208,325.41495,7.781813,588.9895,2.6882274
,2.2070956,8.705401,17.273304,[[0.289]],9.560519779488082,,,[[0.11]],14.670326,14.370593,659,-555.67975,24.96122,0.9999999,157.10275,17.273304,13180,157.10275,649.8425679206848,12.973676,1.0709584,319.76938,9.308701,705.7616,14.634684
,2.3028028,8.702106,17.273304,[[0.3]],9.558659073256273,,,[[0.11]],14.6612835,14.369077,660,-542.0831,23.554165,0.9999999,142.31013,17.273304,13200,142.31013,651.4568803310394,12.969616,0.9832899,281.81802,8.552181,648.9713,10.325458
,2.6413198,8.708964,17.273304,[[0.288]],9.565552502035306,,,[[0.11]],14.652279,14.367563,661,-555.04877,22.335686,0.9999999,104.31738,17.273304,13220,99.61479,653.5616466999054,12.96684,1.064624,266.42606,9.256389,703.71643,11.230946
,2.7342865,8.698778,17.273304,[[0.301]],9.554340984416099,,,[[0.11]],14.643286,14.366052,662,-543.2544,21.879803,0.9999999,113.76378,17.273304,13240,90.3237,655.9751620292664,12.968696,1.0628322,257.32303,9.245207,703.5949,14.203326
,2.9701495,8.676316,17.273304,[[0.291]],9.529522031343,,,[[0.11]],14.634285,14.364542,663,-558.0741,20.500525,0.9999999,96.564705,17.273304,13260,88.41034,658.3663346767426,12.962136,1.020623,227.82457,8.869255,676.67303,8.626387
,5.1098104,8.669322,17.273304,[[0.305]],9.520958181040562,,,[[0.11]],14.625301,14.363034,664,-312.37463,18.348698,0.9999999,40.125874,17.273304,13280,,660.5521197319031,12.959872,1.2824029,166.64326,11.587858,851.5155,11.492482
,4.8280296,9.014593,17.273304,[[0.088]],9.903830319900198,,,[[0.11]],14.616864,14.361529,665,-315.0456,18.584648,0.9999999,46.421417,17.273304,13300,33.09619,662.4574625492096,12.926929,1.2655562,174.31436,11.429222,841.5949,-9.200721
,5.471667,9.025519,17.273304,[[0.092]],9.914116278650797,,,[[0.11]],14.608469,14.360027,666,-299.99527,15.364227,0.9999999,28.00583,17.273304,13320,0.7636595,664.4501838684082,12.927912,0.999039,121.60097,9.050501,665.36,13.348611
,5.1791835,9.052317,17.273304,[[0.074]],9.943195298378464,,,[[0.11]],14.60014,14.358527,667,-312.12665,18.211544,0.9999999,37.96872,17.273304,13340,1.21519,666.746443271637,12.929119,1.2776489,164.54173,11.541264,852.19183,13.749467
,4.8141594,9.025977,17.273304,[[0.09]],9.913274249937714,,,[[0.11]],14.591795,14.357029,668,-316.02338,17.755354,0.9999999,49.630325,17.273304,13360,42.63978,668.5782399177551,12.931986,1.1718757,162.60637,10.579312,782.813,14.593661
,5.24738,9.026045,17.273304,[[0.095]],9.913968520799399,,,[[0.11]],14.583476,14.355533,669,-312.43027,18.055124,0.9999999,36.953915,17.273304,13380,36.862083,670.554105758667,12.937982,1.270204,161.9411,11.471532,849.7665,16.800352
,3.0327232,9.033043,17.273304,[[0.091]],9.921844678086089,,,[[0.11]],14.575192,14.354039,670,-359.67084,18.341623,0.9999999,99.20571,17.273304,13400,6.3277855e-10,672.8288860321045,12.937168,0.7769923,171.6559,6.95034,520.58484,12.15015
,2.9973037,8.953692,17.273304,[[0.139]],9.833390886108559,,,[[0.11]],14.566813,14.352548,671,-350.15067,17.736721,0.9999999,99.923935,17.273304,13420,56.046207,674.5328090190887,12.935727,0.6928766,155.1128,6.2108254,464.92017,12.223158
,3.199596,8.965171,17.273304,[[0.131]],9.846864348559338,,,[[0.11]],14.558477,14.351058,672,-355.79794,18.433537,0.9999999,87.71036,17.273304,13440,81.76721,676.1768741607666,12.938063,0.85301006,179.15474,7.6363583,573.2228,14.8365755
,3.300239,8.961236,17.273304,[[0.137]],9.844120706623457,,,[[0.11]],14.55016,14.349571,673,-348.0728,18.152164,0.9999999,84.843,17.273304,13460,84.843,677.9024999141693,12.931293,0.8570435,174.77228,7.6842527,576.7903,8.56065
,4.580886,8.967107,17.273304,[[0.13]],9.851469010387502,,,[[0.11]],14.541876,14.348086,674,-368.68604,16.360455,0.9999999,44.47332,17.273304,13480,3.562087,679.6793479919434,12.931584,0.987363,145.27379,8.818985,665.48267,13.302287
,4.0870833,8.947254,17.273304,[[0.149]],9.826826299826111,,,[[0.11]],14.533588,14.346604,675,-358.74597,17.045181,0.9999999,60.975883,17.273304,13500,47.255447,681.3024322986603,12.938915,0.9604571,158.62376,8.59255,648.30853,17.914547
,3.679755,8.942024,17.273304,[[0.141]],9.820906384578162,,,[[0.11]],14.525317,14.345123,676,-337.54684,18.289928,0.9999999,68.35073,17.273304,13520,0.39049727,683.1980731487274,12.94318,0.9909586,182.0469,8.901637,669.888,15.887373
,3.622445,8.9752445,17.273304,[[0.121]],9.858859364255782,,,[[0.11]],14.517119,14.343645,677,-331.5316,19.026808,0.9999999,67.36804,17.273304,13540,43.68537,684.8964989185333,12.934173,1.0556432,197.2895,9.489987,714.6704,6.886214
,3.4549766,9.003677,17.273304,[[0.116]],9.88955845776308,,,[[0.11]],14.508987,14.34217,678,-325.1345,18.824574,0.9999999,80.988495,17.273304,13560,80.44273,686.5742409229279,12.937215,0.9807849,192.46793,8.825487,664.97217,14.981309
,3.8958483,8.996661,17.273304,[[0.11]],9.882252117263015,,,[[0.11]],14.50087,14.340695,679,-329.91257,18.465504,0.9999999,57.98346,17.273304,13580,55.16298,688.2044279575348,12.933125,1.067448,186.0435,9.5979595,724.79724,10.217349
,3.8207486,8.97257,17.273304,[[0.115]],9.855280602677038,,,[[0.11]],14.492739,14.339224,680,-320.8681,16.842945,0.9999999,70.36805,17.273304,13600,1.7415246,689.8512198925018,12.931922,0.8664015,154.19832,7.8011007,589.153,12.082617
,3.8726122,9.008589,17.273304,[[0.106]],9.893827116980994,,,[[0.11]],14.484686,14.337754,681,-323.71164,17.615444,0.9999999,61.693233,17.273304,13620,46.58422,691.5555620193481,12.926747,0.9662276,169.9114,8.694693,658.001,9.564943
,4.2893076,8.979279,17.273304,[[0.11]],9.864100556099903,,,[[0.11]],14.476614,14.3362875,682,-332.11945,17.317942,0.9999999,49.8792,17.273304,13640,49.8792,693.2562174797058,12.92204,1.0310876,163.94296,9.26382,703.2018,9.778916
,2.319158,9.017327,17.273304,[[0.119]],9.904342369951841,,,[[0.11]],14.46862,14.334822,683,-567.6942,21.264765,0.9999999,164.02728,17.273304,13660,,694.9992272853851,12.926776,0.7341397,216.20665,6.3685803,501.41742,16.153357
,1.6934669,8.671671,17.273304,[[0.326]],9.520017382197912,,,[[0.11]],14.460145,14.333359,684,-604.4552,21.806084,0.9999999,59.358894,17.273304,13680,14.598325,696.71018409729,12.913901,0.16229708,65.55263,1.4061533,111.01121,4.4299912
,3.8856785,8.661549,17.273304,[[0.365]],9.511688491375027,,,[[0.11]],14.451679,14.331898,685,-341.51422,17.101528,0.9999999,63.904552,17.273304,13700,,698.6107997894287,12.91544,0.9156501,161.41849,8.210775,627.22034,14.80816
,5.0462923,8.969215,17.273304,[[0.129]],9.852327340404306,,,[[0.11]],14.443689,14.33044,686,-310.63867,16.820026,0.9999999,52.32687,17.273304,13720,0.01922146,700.3370168209076,12.910891,1.1054077,150.27066,9.974088,758.3097,9.90505
,5.3760433,9.041826,17.273304,[[0.098]],9.929700924485754,,,[[0.11]],14.435825,14.328982,687,-307.57648,17.491884,0.9999999,40.108162,17.273304,13740,33.509068,702.0511026382446,12.902639,1.2257718,156.64034,11.065855,842.1052,7.159667
,5.81314,9.026124,17.273304,[[0.095]],9.915157182023702,,,[[0.11]],14.427961,14.327528,688,-303.27335,17.506516,0.9999999,31.199142,17.273304,13760,26.31504,703.8713238239288,12.900063,1.2801987,151.51479,11.563666,880.7767,10.927825
,5.5385537,9.025964,17.273304,[[0.09]],9.915109507058911,,,[[0.11]],14.420122,14.326076,689,-307.24908,17.091974,0.9999999,37.64681,17.273304,13780,27.314323,705.5670988559723,12.900317,1.2024863,149.59015,10.854496,828.51306,12.818342
,5.8619127,9.060283,17.273304,[[0.095]],9.94794306705471,,,[[0.11]],14.412354,14.324625,690,-304.06,17.412693,0.9999999,30.620216,17.273304,13800,26.87606,707.3047366142273,12.894578,1.2754936,150.1371,11.519291,880.0906,8.761222
,4.5462146,9.059945,17.273304,[[0.092]],9.95426029708354,,0.00013410593,[[0.11]],14.404608,14.323177,691,-281.50314,20.266685,0.9999999,49.30688,17.273304,13820,,709.3946151733398,12.891925,0.91017497,138.34167,12.667703,628.9309,10.807505
,4.4020915,14.734152,17.273304,[[-0.05]],16.342969584950716,,5.1462354e-19,[[0.11]],14.405085,14.321731,692,-266.40073,18.419214,0.9999999,50.487717,17.273304,13840,0.00035829068,711.4070332050323,12.8581505,1.0287379,161.71553,10.571443,711.8866,-10.372194
,4.78966,10.808438,17.273304,[[-0.001]],11.95058792652874,,,[[0.11]],14.399895,14.320287,693,-397.67856,18.225716,0.9999999,56.227802,17.273304,13860,,713.2975614070892,12.847101,1.241151,179.578,11.012969,860.1176,5.1990857
,4.201474,8.932151,17.273304,[[0.182]],9.806537275200167,,,[[0.11]],14.392016,14.318845,694,-407.77783,18.176735,0.9999999,68.097374,17.273304,13880,0.8798347,715.0553257465363,12.827539,1.1234784,185.5763,9.954237,779.69403,-0.9386716
,4.341356,8.860888,17.273304,[[0.191]],9.731116834628558,,,[[0.11]],14.384057,14.317405,695,-322.68967,16.566975,0.9999999,45.77845,17.273304,13900,1.1389686e-15,716.8211731910706,12.827918,0.95760596,153.30145,8.609413,665.53613,12.999511
,4.090094,8.979269,17.273304,[[0.115]],9.86316757371765,,,[[0.11]],14.376292,14.315968,696,-339.5884,16.726425,0.9999999,60.91015,17.273304,13920,12.704405,719.01713514328,12.82013,0.9238728,157.21289,8.280015,643.0155,7.4725585
,4.5159287,8.978532,17.273304,[[0.132]],9.860967151530035,,,[[0.11]],14.368548,14.314531,697,-329.608,16.95293,0.9999999,47.13878,17.273304,13940,47.13878,721.2103886604309,12.825804,1.0362118,159.93158,9.302985,722.2396,16.874537
,5.023852,8.975965,17.273304,[[0.123]],9.857165319255673,,,[[0.11]],14.360822,14.313098,698,-359.34122,15.867018,0.9999999,37.422764,17.273304,13960,0.15663433,723.5665326118469,12.821227,1.0068918,139.89476,8.9904995,702.81055,9.621621
,4.6597896,8.937519,17.273304,[[0.152]],9.815860203821359,,,[[0.11]],14.353063,14.3116665,699,-349.56375,15.963118,0.9999999,44.769794,17.273304,13980,32.588707,725.8430647850037,12.823917,0.95610225,143.42181,8.549348,668.3155,14.711524
,5.319091,8.928444,17.273304,[[0.143]],9.806109177383659,,,[[0.11]],14.345315,14.310237,700,-359.3452,15.727558,0.9999999,33.558796,17.273304,14000,33.490505,728.1708834171295,12.821311,1.034176,136.09904,9.232725,723.92316,11.06342
,4.5946755,8.920762,17.273304,[[0.153]],9.79669085890139,,,[[0.11]],14.337576,14.308809,701,-342.3527,15.209589,0.9999999,48.959415,17.273304,14020,1.3650272,730.5542712211609,12.826414,0.8590241,131.05951,7.690753,602.1759,16.381891
,4.5381746,8.953188,17.273304,[[0.137]],9.833886161536846,,,[[0.11]],14.3299055,14.307384,702,-318.13297,16.055172,0.9999999,43.562332,17.273304,14040,0.4217509,732.3224210739136,12.824185,0.93893135,145.24118,8.442727,659.1298,11.419605
,4.5574203,8.989841,17.273304,[[0.114]],9.874058703829125,,,[[0.11]],14.32231,14.30596,703,-333.8608,15.990143,0.9999999,48.65396,17.273304,14060,3.6318321,734.5882227420807,12.814447,0.93786603,144.66953,8.409843,659.3198,6.059349
,4.8691425,8.950062,17.273304,[[0.13]],9.829379680620837,,,[[0.11]],14.314678,14.304539,704,-321.80667,16.080936,0.9999999,38.03863,17.273304,14080,1.2481728,736.6381883621216,12.811092,1.0001564,144.6066,8.985929,704.1101,10.533862
,1.5906243,8.997302,17.273304,[[0.119]],9.883523854076426,,,[[0.11]],14.307137,14.30312,705,-663.2098,21.735188,0.9999999,0.60075665,17.273304,14100,,738.3590071201324,12.803941,0.0018808566,0.83363736,0.01628801,1.3260039,7.789426
,1.016775,8.576356,17.273304,[[0.452]],9.420149894269844,,,[[0.11]],14.299019,14.301702,706,-635.62976,40.854965,0.9999999,556.758,17.273304,14120,556.758,740.0438499450684,12.788728,0.8018791,556.78656,6.878317,566.12665,3.0611787
,1.4235678,8.582145,17.273304,[[0.417]],9.425473511776701,,,[[0.11]],14.290933,14.300286,707,-644.91034,32.366695,0.9999999,333.50507,17.273304,14140,333.50507,741.8201515674591,12.790945,0.94396955,468.81256,8.099072,667.3865,14.761221
,1.7264566,8.54374,17.273304,[[0.43]],9.383929702750462,,,[[0.11]],14.282814,14.298873,708,-652.8682,28.997076,0.9999999,285.96582,17.273304,14160,285.96582,743.8220112323761,12.786226,1.0491604,430.2486,8.986956,742.80554,9.672796
,1.8731887,8.601466,17.273304,[[0.442]],9.449009109369001,,,[[0.11]],14.274801,14.2974615,709,-664.35297,26.854168,0.9999999,276.58694,17.273304,14180,93.723145,745.562903881073,12.783969,0.9817024,371.57333,8.411493,696.027,11.286681
,2.0145433,8.567272,17.273304,[[0.459]],9.409796712018222,,,[[0.11]],14.266764,14.296052,710,-679.0662,25.539879,0.9999999,256.17316,17.273304,14200,157.58713,747.3070056438446,12.7828665,0.97968537,345.27756,8.391274,695.5766,12.132442
,2.1286976,8.549739,17.273304,[[0.481]],9.390789459559613,,,[[0.11]],14.258721,14.294644,711,-696.81146,24.85978,0.9999999,221.07129,17.273304,14220,195.46756,749.0022640228271,12.783052,1.0083549,336.79764,8.63079,716.94037,13.035963
